@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[2]_skewness numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[4]_amean numeric
@attribute mfcc_sma[5]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_max numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_stddev numeric
@attribute voiceProb_sma_min numeric
@attribute F0_sma_amean numeric
@attribute F0_sma_skewness numeric
@attribute mfcc_sma_de[2]_range numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_range numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[7]_range numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute output {sexy,notsexy}

@data
-1.202936,7.859972,-2.448742,-0.116959,11.35854,-0.869987,10.8665,12.74985,-1.679345,8.71579,-3.014172,2.741436,-0.991439,-1.68143,0.014519,0.041707,0.124045,34.32813,2.861789,5.764674,5.596611,7.531198,0.12493,-3.682833,4.449019,7.518973,0.000076,-0.134474,sexy
-0.207499,12.3589,-4.135737,-0.001652,13.40891,-5.780754,4.780926,16.18739,-5.849096,13.97838,-7.203754,3.141765,-5.709536,-5.111084,0.014519,0.053673,0.162139,143.0648,0.402291,7.573931,7.23016,8.351759,-0.251615,-3.852914,4.399008,11.07891,0.000094,-0.170789,sexy
-0.221912,19.36328,1.484669,-0.459884,13.95533,-3.254931,15.7369,17.1669,0.125774,19.55819,-2.885849,4.180288,3.525176,1.791382,0,0.112086,0.074606,48.58119,2.269701,10.21159,14.92746,14.32409,0.297152,-6.806629,4.003017,12.98702,0.000647,-0.196931,sexy
0.56552,12.0836,-0.372872,0.01272,10.2472,1.023046,12.08063,14.69527,0.118915,13.11611,-2.775379,4.378411,1.153522,2.180393,0.015124,0.056569,0.117352,22.03631,3.742597,7.747462,8.11598,7.649506,0.16716,-3.960658,3.398856,9.336893,0.000186,-0.141097,sexy
-0.659145,11.55786,-3.938756,0.195118,18.07252,1.313544,12.71957,14.69078,-1.085435,17.4041,-1.382199,3.230313,-2.092841,-2.22418,0.009679,0.095164,0.134178,35.13378,2.788983,8.508602,7.389264,9.108242,0.108808,-3.491919,3.436462,8.927015,0.000203,-0.145451,sexy
-0.150344,18.42186,1.156619,0.12683,14.57955,1.046258,8.29976,7.170856,-5.370066,12.30064,-1.670069,3.065492,-0.373038,-1.482248,0.009679,0.107874,0.127766,61.63732,1.773456,8.07937,10.8137,11.55726,0.327863,-4.79082,3.615556,9.490242,0.000429,-0.199685,sexy
-1.155308,14.14335,-2.648189,0.289344,13.94586,-2.610491,19.12487,16.08488,1.80198,13.08315,-1.858028,3.124279,-0.872752,0.341421,0.007864,0.059581,0.148056,85.25463,1.559193,8.753056,7.715574,7.501496,0.254227,-4.506129,3.866783,11.61043,0.00023,-0.141944,sexy
-0.455773,13.43052,-3.352973,-0.685395,13.90272,-6.712267,20.2737,16.67465,-6.457994,10.27686,-6.368435,4.295319,-1.719858,-2.428763,0.010284,0.050005,0.142918,133.2666,0.765017,6.965908,5.369471,6.988451,-0.110042,-3.213761,3.595691,9.245594,0.000054,-0.152274,sexy
-0.236603,21.83128,5.173,0.138644,20.40075,4.479314,10.91093,11.82551,-1.909068,7.804346,-5.709701,2.960579,-3.267623,-3.475081,0.010284,0.088062,0.152776,5.164014,7.896407,9.665779,9.228148,7.313458,-0.220995,-4.561395,3.58654,9.8496,0.00036,-0.112353,sexy
0.418287,9.466781,-2.36062,-0.41505,10.61249,-1.40442,9.096877,15.05215,-0.031733,11.13873,-3.19744,3.958978,1.906642,1.626325,0.009074,0.027606,0.134111,60.74552,1.858911,7.597144,8.168035,5.71749,0.362573,-4.487162,3.609927,7.463164,0.000037,-0.149628,sexy
-0.020848,21.62901,10.18123,-0.184151,14.58226,3.425981,11.51997,12.67474,1.887708,17.61821,2.264992,3.429966,-0.684111,1.244436,0.00363,0.10936,0.123371,0,0,7.523054,6.974956,7.053839,0.135429,-3.677829,3.613938,9.467079,0.000347,-0.08075,sexy
-0.85227,19.22169,7.322188,-0.160668,12.1116,1.204638,10.56824,14.35455,1.993084,19.40269,1.662088,3.482583,-2.769324,-3.240478,0.00605,0.062491,0.136309,1.514202,13.96954,7.075289,7.560503,7.332345,-0.238565,-4.515571,4.636898,8.329229,0.000198,-0.082306,sexy
-0.771835,12.38042,2.009669,-0.382208,16.79615,0.05314,30.45888,27.59118,-2.253507,29.54513,3.516519,2.982656,-0.724941,-2.208656,0.00363,0.065345,0.147929,37.96466,2.737152,8.162156,10.38432,10.79317,-0.358242,-9.73042,3.962408,12.42259,0.000236,-0.15021,sexy
-0.040501,10.44308,1.472114,-0.393101,4.596815,-0.409559,11.35701,10.53594,1.204058,13.68703,-3.129585,3.033129,-0.191037,1.289771,0.012099,0.041428,0.132712,11.25322,5.509673,5.767605,7.379593,6.451531,0.121612,-3.455643,3.669286,9.453541,0.000107,-0.133611,sexy
-0.35082,17.22305,-5.107969,0.479664,16.13996,-1.98446,16.34903,21.05143,-0.937367,20.29849,0.762267,2.86712,-0.98562,-2.766702,0.014519,0.048301,0.124824,103.6971,1.071587,9.82926,8.708981,10.21117,0.352462,-4.499395,3.759905,9.308131,0.000116,-0.180335,sexy
-0.303382,-0.122305,-10.16895,-0.176905,4.79326,-5.21025,5.991664,11.04763,-1.214741,9.991893,-1.482272,3.419298,-0.561338,-2.944193,0.053842,0.020933,0.161301,17.7576,4.016653,3.607677,4.714875,5.802547,0.070435,-2.84374,3.0763,6.19562,0.000029,-0.10044,sexy
0.351661,15.58832,-2.688745,-0.040318,16.1085,2.090695,17.43339,17.40741,-0.386533,13.86587,-3.48054,3.613204,-3.140793,-4.739366,0.00363,0.048477,0.135927,64.36931,1.6118,7.536023,8.384203,11.14433,-0.442713,-7.123507,5.146213,8.224232,0.000131,-0.176215,sexy
-0.787135,7.737685,-2.352142,0.501857,4.09817,-6.637007,11.46031,11.3475,-1.526998,15.58133,-0.807407,3.111139,-2.371893,-2.203175,0.020569,0.04056,0.140483,19.69365,3.811086,4.808422,5.260159,5.388953,0.218063,-4.998915,3.865739,6.497255,0.000073,-0.145144,sexy
-0.280796,13.91149,-0.929342,0.119132,9.451531,-3.928514,16.83283,12.11576,-2.327022,13.68493,-2.187312,3.405589,0.460125,0.753752,0.015729,0.086368,0.13244,37.92199,2.742907,7.394806,6.601726,7.223152,0.107643,-4.592454,3.653167,7.83723,0.000308,-0.154296,sexy
-0.779248,5.501578,-11.69457,0.808912,13.79942,-8.52982,16.68167,6.67556,-9.252333,11.46799,-6.407874,2.689673,-2.935084,-3.756666,0.015124,0.015984,0.156323,85.69194,1.168278,5.112185,4.569335,4.913964,0.108876,-3.140391,3.149445,6.405242,0.00001,-0.105898,sexy
0.086872,16.16444,0.958474,0.197577,20.57097,3.786091,31.20313,21.78386,3.309092,20.94029,4.080599,3.211622,0.026763,0.166696,0.00363,0.040331,0.139625,59.33025,1.777994,10.09787,10.5206,7.524892,-0.231508,-4.870875,3.837522,9.440463,0.000097,-0.179666,sexy
0.836816,18.59154,0.340323,0.519742,22.33198,-1.690737,11.99736,19.67378,1.369186,20.70183,3.626468,3.144692,-0.129386,0.451472,0.00726,0.043017,0.144889,105.5381,0.891982,8.763344,10.47199,8.244862,-0.195898,-5.13072,4.086049,10.07269,0.000091,-0.163426,sexy
0.029865,20.04979,-0.315539,-0.154667,18.73281,-3.5688,15.82211,30.34564,-0.659199,19.92069,0.203787,3.195609,-2.471056,-3.64376,0.007864,0.089588,0.105076,35.34909,2.606594,11.41158,10.86877,8.117477,0.054318,-6.099741,4.385535,11.3141,0.000353,-0.158124,sexy
0.075501,18.36203,1.325305,-0.095475,14.90016,-1.439752,19.11918,24.68518,-4.212144,19.75891,0.013413,3.67099,-0.103464,-1.801328,0.00363,0.045554,0.14216,51.60392,2.058462,9.995085,8.805451,10.15263,-0.407762,-6.074064,4.354948,10.58532,0.000091,-0.152567,sexy
0.323021,18.63632,-0.745444,-0.276895,15.76804,-0.059928,12.85877,19.804,0.353469,15.82621,-2.228405,2.953712,-3.40793,-4.27374,0.009074,0.056447,0.102864,62.60419,1.879531,9.594795,9.445421,8.304044,-0.180786,-4.970305,4.18698,10.04979,0.000166,-0.158629,sexy
0.420203,27.27053,9.586528,0.037067,24.65647,3.84322,21.80427,17.59457,3.668992,23.45257,0.69136,5.075505,3.459305,7.721115,0,0.09341,0.127305,34.97221,2.712496,10.45755,8.681076,11.54034,-0.574453,-4.261301,3.664487,12.43966,0.000338,-0.160331,sexy
-0.244287,22.14668,2.401088,0.199786,19.59626,-2.64654,15.30801,14.96481,2.831073,14.00548,-1.646073,2.898717,2.830975,1.994976,0.00363,0.048353,0.137425,20.61934,3.82866,7.745052,7.927145,8.423237,0.076364,-3.9408,3.532136,8.943298,0.000114,-0.10916,sexy
-0.94476,11.14655,-5.463387,0.476678,11.28849,-4.39479,10.79962,11.73303,-2.373947,12.21465,-4.138982,3.766648,0.147986,1.47385,0.012099,0.055154,0.108919,68.65755,1.446316,6.233046,8.0888,7.41213,0.119432,-3.828806,3.470945,8.618065,0.0001,-0.149604,sexy
-0.158735,15.70556,4.571623,0.284888,11.62098,-0.864196,10.87125,17.49304,2.594092,17.23869,2.000603,2.717385,0.783788,1.215108,0.00605,0.052436,0.135105,36.62934,2.728491,5.605908,5.695235,6.634767,0.06114,-4.09103,3.280749,6.287417,0.000101,-0.136969,sexy
0.704026,21.11157,-2.935429,1.411464,18.76867,-0.464236,15.91484,15.71288,3.733906,22.66008,3.711435,3.0855,-2.092886,-2.873382,0.005445,0.046031,0.140672,32.12347,2.74845,6.236524,6.463772,5.926459,-0.280014,-3.18957,3.361569,7.245519,0.000119,-0.125165,sexy
-0.506945,19.27466,0.198344,-0.126412,9.217576,-4.726967,10.83372,24.17653,-1.188931,21.59201,0.752101,4.001893,1.314977,2.406961,0.005445,0.023678,0.137353,91.47742,1.221014,7.640379,8.016915,7.411224,0.218954,-4.952463,4.228177,7.410784,0.000036,-0.148147,sexy
0.875078,11.61676,-1.110684,-0.934281,16.73726,0.746508,21.54749,18.93943,0.591373,13.3148,-0.116696,5.758782,-0.948203,0.821618,0.010284,0.04246,0.140602,29.04333,2.718598,7.941079,8.809052,13.63629,0.247875,-5.160545,4.99526,9.751913,0.000084,-0.131544,sexy
-0.181736,12.21525,3.806356,0.467924,13.57686,-5.071676,11.65011,8.382964,-11.91584,10.14268,-3.727894,4.300096,-1.622755,-1.82304,0.012099,0.042153,0.136038,109.6322,0.774575,6.072549,6.794231,7.392897,0.01841,-4.564617,5.365745,8.880408,0.000048,-0.148045,sexy
-0.819495,21.48185,-0.256787,0.656975,15.64839,2.738301,11.91794,8.582589,-6.21103,13.42968,-0.507318,2.980521,-4.605538,-3.409236,0.00726,0.079494,0.141951,57.19777,1.433115,8.887285,7.2023,7.847458,0.044122,-4.174746,4.29851,8.327185,0.000216,-0.141428,sexy
-1.049284,23.28169,3.593181,0.13631,22.73413,-1.577544,10.15229,18.62781,-1.528596,13.89237,-3.528508,3.51591,-3.020474,-2.153172,0.003025,0.060059,0.150061,109.3671,0.572361,8.65786,10.56148,8.915255,0.4604,-4.548591,3.717634,9.317158,0.000129,-0.157683,sexy
0.427947,12.19094,-2.634093,0.56033,15.69296,-3.739384,17.18437,12.06798,-0.187187,11.75144,-1.482997,3.201011,-2.58646,-2.778114,0.027828,0.046178,0.128699,13.50374,4.821935,6.671038,7.132689,5.481079,0.047667,-3.698228,3.297948,7.131791,0.000136,-0.141424,sexy
-0.882488,5.97627,-1.647488,0.021847,5.249224,-3.309296,15.49982,15.71278,3.059942,12.24631,-0.000081,3.496284,3.975642,3.007029,0.00363,0.047309,0.174055,89.0038,1.360228,4.25125,3.551279,5.21437,0.074256,-5.101241,3.213183,8.354586,0.000025,-0.112726,sexy
0.078553,11.9694,-1.275429,0.14188,16.70879,3.152135,17.3902,16.76517,-0.257087,18.08153,1.500176,3.301069,-2.422623,-2.971714,0.00726,0.051309,0.124243,17.07436,4.110164,5.106503,8.695777,5.649226,-0.51066,-3.81271,3.666488,8.600021,0.000137,-0.132005,sexy
-1.123973,12.27935,0.051834,-0.287179,25.47958,0.45855,18.86801,15.73835,4.61786,14.01599,1.178301,3.548451,-1.842391,-0.621729,0.005445,0.034632,0.132544,4.079927,9.539472,7.499273,8.244183,7.016902,0.016068,-2.628078,3.299224,7.460199,0.000027,-0.098297,sexy
-0.669277,18.07799,1.747537,0.52367,25.72348,0.768662,15.18191,10.16982,-6.217202,11.69953,-3.750617,3.517423,-0.513927,2.143093,0.00605,0.0339,0.157816,34.75367,2.90642,5.844069,6.652516,7.663836,0.125508,-3.601474,3.628498,8.196496,0.000051,-0.14783,sexy
-0.42913,24.89958,5.868051,-0.246044,23.42273,-0.77766,20.46027,23.45139,1.125176,31.24361,2.530665,3.209027,-0.452281,-3.532608,0.00484,0.108564,0.14701,78.94368,1.303172,12.56975,11.77331,10.95834,0.028399,-6.452121,3.56419,12.74695,0.000709,-0.14298,sexy
-0.598956,15.93972,0.863889,-0.111882,20.78692,-3.43732,17.3334,16.58369,0.399375,15.1269,-2.509291,3.522469,-0.29515,-1.034696,0.00605,0.042806,0.122183,90.62195,0.975498,8.336424,9.480934,11.77478,-0.337096,-5.590005,4.489474,8.484129,0.000083,-0.177807,sexy
-0.321476,17.48282,-0.586055,0.117446,15.74257,-1.842287,10.9034,15.88259,-0.668753,19.9431,-1.053924,2.837222,1.90309,1.731893,0.005445,0.079736,0.139707,50.86813,1.861386,10.48599,10.69814,10.49182,0.135892,-5.013668,3.502244,11.0181,0.000449,-0.173885,sexy
-0.482879,11.78933,-6.281109,0.468556,12.00324,3.392786,15.61286,18.34695,0.202093,11.42683,-1.371241,2.977629,0.170071,-1.04302,0.00605,0.066933,0.130262,5.458714,7.995052,7.382359,7.007886,7.670606,0.269061,-3.551558,3.384886,6.832317,0.000265,-0.137584,sexy
-0.42949,5.576103,-8.101265,0.244444,17.71604,-3.060882,16.41739,13.74799,-2.592722,15.80886,0.288095,3.527507,-1.119969,-1.988193,0.00726,0.064203,0.136591,57.8719,1.885037,6.765303,7.642932,8.141565,-0.26759,-4.129965,3.402658,9.120146,0.000123,-0.156837,sexy
-0.752505,10.83448,-6.187461,-0.20831,15.48268,-0.776956,12.51474,13.69355,0.828496,10.67345,-4.140157,3.231793,-3.325467,-3.451283,0.016939,0.078113,0.130646,66.17134,1.344731,7.853618,6.063483,8.463907,-0.152792,-4.494276,4.018471,9.992937,0.000222,-0.12295,sexy
-0.795388,18.864,-0.87013,-0.059864,12.12561,-4.479835,15.05877,19.07917,-9.553207,18.47764,-0.725865,3.006907,0.818099,-2.358166,0.013914,0.061992,0.140443,116.4333,0.937424,10.19922,9.261623,8.31198,0.929889,-5.661481,4.902448,11.29975,0.000148,-0.1901,sexy
0.137513,19.03393,0.997912,0.19467,7.811588,-5.451968,10.60905,14.48041,-5.880156,15.09644,-2.009388,3.640107,-2.225004,-1.209298,0.00605,0.050217,0.133686,65.88758,1.68169,7.540452,7.810768,8.154647,0.035042,-5.286565,3.82094,8.785561,0.000165,-0.188771,sexy
0.054368,8.524983,-5.240532,0.121729,17.78742,0.188562,22.57631,21.70348,2.062582,19.34737,2.732447,2.96059,-3.38459,-1.774253,0.021174,0.057163,0.139418,71.00945,1.689945,6.955906,5.760852,6.896416,0.297965,-3.60593,3.36829,8.048054,0.000166,-0.166328,sexy
1.214047,6.854229,-5.216234,0.364668,10.68205,-2.349981,14.57371,15.01096,-1.282603,15.09443,-2.481017,3.423027,0.992119,0.081116,0.006655,0.062675,0.149657,95.37524,1.196057,6.212399,6.240348,7.551311,0.115484,-5.532784,4.36879,11.93437,0.000071,-0.114439,sexy
-0.000307,17.99216,2.101257,0.123944,19.95316,0.081598,8.507236,8.85193,-3.782655,14.49077,-0.354608,3.454315,-4.996196,-4.968672,0.00363,0.034424,0.14367,36.29556,2.112823,9.978771,7.900596,8.809735,0.295532,-4.111348,4.243963,8.7449,0.000055,-0.137942,sexy
0.298676,21.17119,1.544431,0.551259,8.859799,-1.60355,18.22457,8.323181,-3.393369,10.88025,-3.636477,3.929467,-5.843692,-5.217953,0.008469,0.053055,0.153142,85.73872,1.419452,7.979115,9.694456,8.519756,-0.303231,-5.806668,4.495784,9.959333,0.000131,-0.162809,sexy
-0.37435,16.62031,-5.602532,0.567251,19.41319,0.684119,15.57469,23.06463,4.21176,14.4215,-2.578756,3.021688,-1.882425,-0.150961,0.008469,0.05113,0.153095,117.284,0.810583,9.931131,7.069105,7.746407,-0.032501,-3.674754,3.904934,8.867889,0.000103,-0.163455,sexy
-0.606653,18.44498,-3.912263,-0.110169,27.50551,-1.357203,17.87097,14.78393,2.284637,14.73816,-3.567499,2.791117,-4.990828,-3.033731,0.00726,0.071079,0.141056,73.7502,1.576686,12.19026,10.13435,11.42479,0.091851,-5.176981,4.980823,14.59345,0.000162,-0.181887,sexy
0.078553,11.9694,-1.275429,0.14188,16.70879,3.152135,17.3902,16.76517,-0.257087,18.08153,1.500176,3.301069,-2.422623,-2.971714,0.00726,0.051309,0.124243,17.07436,4.110164,5.106503,8.695777,5.649226,-0.51066,-3.81271,3.666488,8.600021,0.000137,-0.132005,sexy
-0.706209,19.43972,5.169746,0.399492,24.80489,-4.368224,11.28418,20.11429,3.403426,23.07626,9.023695,3.346206,-5.785071,-4.958195,0.00605,0.014975,0.168037,88.50385,1.288591,7.464002,8.285319,6.138381,-0.228052,-4.736237,3.750042,8.545187,0.000011,-0.103332,sexy
-0.515524,13.58977,2.762734,-0.284677,4.606161,-1.252593,12.17787,12.68358,-2.903007,10.5407,-2.840409,3.203285,4.301457,6.229251,0.010889,0.036558,0.140465,97.4118,1.238575,6.29549,7.676686,7.663233,0.220647,-3.724435,3.763797,9.132358,0.000082,-0.128594,sexy
0.910192,15.14054,-3.319234,0.442888,11.79603,0.447994,15.86314,14.08193,0.618281,16.79436,1.515849,3.138756,-0.912672,-1.283399,0.010889,0.048782,0.128756,29.96076,3.257722,6.157978,6.226752,6.692174,-0.110621,-3.565962,3.404694,8.705084,0.000097,-0.132638,sexy
-0.559063,17.02444,-5.31369,-0.76111,28.04196,4.405021,26.44126,17.16572,2.349832,24.91639,2.84224,3.235828,8.168618,9.6088,0.00121,0.089102,0.115575,118.057,1.000164,7.877556,10.12617,9.855654,0.185784,-4.694911,3.674103,10.59346,0.000509,-0.187813,sexy
-0.551694,11.71055,-3.939869,0.403022,6.825645,-3.952829,14.08127,18.80721,3.841548,16.53161,0.747125,2.788546,2.366841,4.433534,0.010284,0.016368,0.178412,78.93852,1.240764,5.611195,5.175277,5.078195,-0.015142,-4.211546,3.538863,7.224077,0.000012,-0.114127,sexy
0.01484,15.12213,4.738433,-0.002276,8.354365,-4.912017,13.2619,15.48627,-5.050005,7.860148,-9.363487,3.233728,0.140581,1.419655,0.015124,0.011153,0.171239,167.1483,0.310378,5.81067,4.866405,5.696551,-0.206655,-5.031292,3.762004,7.610083,0.000004,-0.126157,sexy
-0.957825,9.512181,-14.99728,0.385822,29.55595,-10.86706,37.31933,31.21026,-2.892548,31.74064,4.520359,2.803748,1.670638,1.055815,0.00605,0.036702,0.172479,61.63004,1.602988,11.05748,13.14194,12.10798,-0.224659,-8.804833,4.404935,16.44557,0.000054,-0.144438,sexy
-0.289872,19.32175,-2.484217,0.462011,22.87709,-3.823644,26.31417,23.26241,6.362713,15.00061,-0.839962,3.066593,-0.685095,-1.363021,0.004235,0.057679,0.140502,112.6119,0.614558,8.620935,8.576563,11.32977,-0.222758,-4.40635,4.289168,11.97704,0.000105,-0.172758,sexy
-0.433011,12.15634,-2.491874,0.426787,8.381162,-0.159922,17.36066,20.35564,0.208658,23.8113,4.406433,2.998681,-1.702059,-4.331357,0.012099,0.071176,0.15216,33.48902,2.523452,9.715372,8.707818,10.25479,0.429342,-6.742464,4.320871,8.765657,0.00015,-0.114635,sexy
0.596156,12.5373,3.197076,-0.54782,17.44088,1.520091,16.84544,14.50864,4.163876,15.3555,2.454155,2.619536,-2.80981,-1.278839,0.00605,0.028962,0.140556,4.468741,8.081811,6.749719,8.015369,7.91826,-0.314924,-4.856706,3.678512,8.153415,0.000044,-0.15671,sexy
-0.056773,16.83179,-1.077711,-0.123284,16.63272,3.741572,18.96496,14.53773,-2.774643,19.6399,2.110189,3.201554,-1.976243,-0.87001,0.00605,0.0575,0.140494,35.58126,2.868147,11.59579,9.072918,11.40437,-0.257978,-4.584938,3.787711,10.29656,0.000132,-0.114297,sexy
-0.810498,21.34333,-0.258243,0.326031,12.91025,2.728391,19.76145,19.38695,-8.151361,17.05167,-3.737973,2.863632,-4.819119,-3.226543,0.005445,0.087137,0.130937,74.24048,1.34426,9.795502,10.86482,11.72112,0.446823,-4.134719,3.628902,9.687897,0.000299,-0.164923,sexy
-0.52052,24.07003,-4.575513,0.707507,20.09443,-1.028875,14.12866,34.63574,-2.01449,23.11003,2.144762,2.645094,1.173812,-0.167978,0.003025,0.073986,0.128405,43.93783,2.534983,14.34362,12.54464,12.09583,0.090869,-5.284813,3.576199,10.07961,0.00017,-0.130682,sexy
-0.763233,13.23346,3.219843,-0.276874,16.74158,0.020034,9.710073,28.98003,-2.104047,21.03085,2.391113,2.838861,-2.742639,-3.232665,0.009074,0.059845,0.131055,0.562523,21.93912,9.073369,6.660867,10.35739,-0.440552,-4.741777,4.461261,7.205341,0.000139,-0.104243,sexy
-0.68248,8.11793,-8.451307,0.661989,8.333213,-6.875503,11.17707,15.92648,-9.644121,15.85521,-0.199707,3.042759,-1.544546,-1.980895,0.005445,0.028119,0.151341,53.10818,2.018737,6.349911,6.809324,7.939878,0.264878,-3.8266,4.701633,13.99912,0.000028,-0.149977,sexy
0.095199,12.00111,-6.204279,0.481814,7.923252,-0.722491,15.61207,17.58238,2.942512,17.42473,4.253693,3.191148,-0.122208,0.087438,0.019964,0.050042,0.132671,0,0,3.765195,5.113343,6.23589,0.15744,-4.470494,3.4079,7.782611,0.000169,-0.067851,sexy
-0.733361,22.3963,5.203067,0.052696,21.34498,8.205247,29.38893,25.0139,3.115822,15.64015,-2.625565,3.160934,0.206834,-0.428875,0.005445,0.07242,0.136805,36.26223,2.715801,8.823737,8.429417,11.61233,-0.547928,-6.363819,4.347112,12.35486,0.00027,-0.135578,sexy
-0.612438,15.95228,-2.980592,-1.197625,13.56986,-3.327095,27.01292,18.2296,-1.895772,13.36393,-1.958392,3.169235,0.528901,2.780679,0.014519,0.087488,0.126898,28.17818,3.2287,10.23089,9.370979,7.323392,0.41156,-4.714423,4.351238,8.338215,0.000197,-0.165968,sexy
0.391252,11.31477,-4.2193,-0.165253,18.25827,-2.272122,19.82201,24.40685,2.249774,19.28304,-5.191114,3.311028,0.812582,-2.573547,0.008469,0.062706,0.136753,164.8657,0.31022,5.927908,7.759396,8.539463,0.36563,-4.218312,3.611365,11.67858,0.000205,-0.154646,sexy
-0.390422,22.43464,2.886302,0.560978,9.603548,-1.212126,14.00274,14.20595,0.143087,18.03005,-1.711387,3.762446,0.154604,-0.150782,0.005445,0.037924,0.155938,45.52058,2.240939,7.724792,6.219629,6.162346,0.092096,-3.952509,3.784242,9.041767,0.000076,-0.139997,sexy
0.31245,12.79987,-4.386868,0.036316,11.7281,3.240952,16.63797,19.22625,-1.197975,17.35021,-2.593317,3.249713,-3.285571,-3.944369,0.008469,0.119323,0.140143,25.68948,3.37015,9.308645,10.51128,12.22797,0.408432,-5.038826,4.513761,15.07296,0.000408,-0.173467,sexy
-0.967316,17.67655,1.739051,-0.164668,23.1701,1.035873,14.34154,24.81612,0.351018,13.52235,-3.890873,3.367876,-1.245479,-1.759382,0.00605,0.071966,0.138172,48.10869,1.924651,7.436613,11.1573,12.37553,-0.197047,-4.226008,3.620604,10.75045,0.000121,-0.173689,sexy
-1.071371,14.70151,-0.589486,0.074896,17.97035,-2.25938,8.455669,20.66453,3.946815,15.68335,-1.171308,2.567904,5.609021,5.483924,0.00605,0.040266,0.173345,104.8805,0.900408,7.975308,6.906561,6.908413,-0.039778,-4.127689,4.187891,10.9033,0.000083,-0.135283,sexy
0.055337,6.653225,-2.563751,-0.099311,14.50098,-0.381144,15.70402,21.58553,1.040468,13.27852,-1.185449,4.279058,-2.636939,-1.938539,0.00605,0.026867,0.133643,28.37955,2.250048,5.074054,6.778875,6.504666,-0.289674,-3.884715,3.292137,5.981283,0.000026,-0.117557,sexy
-0.040554,16.72446,-7.952434,-0.000135,15.08887,12.1376,24.83113,23.27275,6.02056,28.25237,11.00617,3.31296,-3.712881,-6.987373,0.004235,0.030805,0.161909,43.40407,2.523798,9.696727,11.07755,10.2375,-0.147445,-5.827247,4.107422,9.534433,0.000026,-0.141745,sexy
-0.076795,6.460732,-5.208386,-0.209856,13.23195,1.304492,21.0563,17.87164,2.398701,19.70789,1.173007,3.485296,1.510511,3.574242,0.016334,0.054635,0.118426,77.04492,1.600866,7.092105,8.646452,7.876045,0.133279,-4.690119,3.934808,10.7237,0.000239,-0.145808,sexy
-0.706549,19.64359,1.450847,-0.081761,18.15926,2.701693,19.08746,13.24409,-3.12707,20.7788,4.059603,5.485426,4.113122,5.807485,0.00484,0.045463,0.122213,28.9906,2.620149,9.606198,7.034416,8.968717,0.765292,-4.265915,4.083992,8.746449,0.000103,-0.170526,sexy
0.277741,24.18027,5.496133,0.156789,14.49984,-0.038655,13.7407,18.21293,-0.120977,14.33832,0.726615,2.94279,-3.207515,-2.685537,0.00726,0.045115,0.106418,71.88692,1.169746,7.893265,9.006092,7.384893,-0.162808,-4.793592,5.098207,8.585838,0.000031,-0.137676,sexy
0.57478,10.62379,-6.700149,-0.549678,23.19099,-0.849351,14.80339,16.31008,0.0206,12.21336,-2.978433,3.169215,-2.934226,-2.298761,0.00363,0.052406,0.136555,31.99422,2.717897,8.630299,6.896097,7.681065,0.282214,-3.461813,4.135241,8.159011,0.000066,-0.157526,sexy
-0.143942,22.54413,6.232991,0.551725,22.63398,5.916298,25.76503,25.87324,3.791818,25.96097,3.999529,3.621581,0.440134,1.561826,0.00242,0.037845,0.134859,50.01811,2.259048,9.614382,8.231878,9.795574,-0.293472,-4.801764,4.582458,9.923973,0.000053,-0.1671,sexy
-0.393072,13.32085,0.155588,-0.260236,19.58832,2.61092,9.319662,14.79867,0.705467,10.7336,-4.254471,3.042718,-0.935364,-0.736691,0.009074,0.030348,0.13853,29.75103,2.455771,6.6662,7.318007,6.937941,-0.159475,-3.19068,3.484704,8.344463,0.000046,-0.113608,sexy
-0.474545,15.31754,0.480372,0.462244,11.74322,-0.449852,10.57615,18.12543,-1.178653,15.32095,-1.410841,3.163184,0.486415,1.346748,0.00363,0.062731,0.160194,31.03666,3.062932,7.380781,7.272512,9.46649,-0.214919,-5.229288,3.57739,8.781342,0.000198,-0.126274,sexy
