@attribute Std_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_G# numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_NumMax numeric

@data

-0.509082,0.000539,5.327205,6.997051,5.797514,8.11242,0.355038,0.413999,0.353123,2.118519,-202.929188,0.58096,0.714741,2.887582,0.203829,0.200076,0.168552,0.123526,0.028977,0.033681,0.050429,0.080028,0.082332,0.000343,0.13906,0.102283,0.037577,0.004189,0.000239,0.00021,0.152344,0.213325,1.003141,0.000834,0
0.19727,0.000889,5.138178,6.352152,7.445234,8.091561,0.323256,0.391094,0.427049,2.137093,-33.129129,0.58144,0.814637,3.316023,0.213636,0.223929,0.210974,0.157991,0.059148,0.052894,0.059453,0.065617,0.064893,0.000175,0.106186,0.064822,0.110084,0.008487,0.000186,0.00013,0.155823,0.21885,1.008651,0.001575,0.016363
0.100977,0.000476,5.100806,6.280036,6.948469,8.712787,0.364292,0.358566,0.352158,2.093033,-374.765391,0.581957,0.951892,3.753023,0.263592,0.228516,0.19914,0.154421,0.043096,0.062587,0.055015,0.087306,0.101281,0.000209,0.126225,0.093051,0.11525,0.006911,0.00045,0.000396,0.147303,0.21318,1.006833,0.00126,0.009719
-0.370599,0.000053,4.134407,4.683644,5.288436,6.069029,0.417497,0.472895,0.531686,2.128284,-119.08114,0.562084,0.713745,2.621929,0.213398,0.200107,0.188941,0.15103,0.036311,0.054638,0.073659,0.067237,0.125506,0.00004,0.125547,0.114697,0.160261,0.009282,0.00006,0.00003,0.154167,0.216994,1.002804,0.000847,0
-0.074861,0.000584,4.401602,5.94428,7.439476,9.27521,0.406752,0.405904,0.406003,2.096734,-104.536189,0.530237,0.811916,3.759315,0.202189,0.212723,0.177338,0.143159,0.032663,0.034265,0.046485,0.06932,0.035347,0.000183,0.087693,0.069332,0.049505,0.004709,0.000113,0.000087,0.15605,0.210294,1.003347,0.000909,0
-0.122224,0.000216,4.821395,6.18541,6.361132,6.821351,0.386555,0.398283,0.401014,2.198688,-47.388968,0.62398,0.886338,2.437925,0.191822,0.222057,0.145581,0.128987,0.01966,0.030981,0.049883,0.081768,0.019422,0.000133,0.135825,0.095707,0.044175,0.00767,0.000074,0.000057,0.157724,0.216645,1.003113,0.0009,0.001694
0.579169,0.000688,3.898164,4.89612,6.064275,8.255788,0.478319,0.47743,0.459804,2.160467,-6.454307,0.555941,0.908485,3.053872,0.239191,0.229378,0.20003,0.141633,0.071272,0.05143,0.050557,0.067049,0.076901,0.000155,0.139303,0.065136,0.048594,0.007569,0.00019,0.000198,0.156645,0.215232,1.009684,0.00141,0.016671
0.394322,0.000077,4.530221,6.176537,6.211695,8.388705,0.444093,0.415352,0.379904,2.138481,-52.007219,0.457475,0.715069,3.151306,0.206395,0.205636,0.172142,0.142141,0.025565,0.056727,0.060419,0.071945,0.036392,0.000024,0.098405,0.104606,0.06816,0.007056,0.000045,0.00004,0.155847,0.210949,1.007794,0.001137,0.012598
0.147927,0.000087,5.288548,6.211571,7.055129,9.764566,0.356098,0.310858,0.327496,2.099524,-261.24449,0.546943,0.730944,3.586512,0.215971,0.208855,0.182414,0.152808,0.033019,0.046936,0.050341,0.092261,0.051059,0.000068,0.109585,0.089363,0.059161,0.007704,0.00007,0.000047,0.155398,0.210094,1.006108,0.000962,0.010298
0.368798,0.000026,4.726208,6.737299,6.379545,8.57458,0.412749,0.427715,0.417712,2.108877,-166.307453,0.580828,0.824242,3.366129,0.218961,0.201514,0.167926,0.134068,0.025575,0.035895,0.044996,0.060889,0.025244,0.00001,0.100995,0.076663,0.059409,0.004535,0.000008,0.000006,0.157069,0.217728,1.004219,0.000969,0.003352
0.169569,0.000641,6.210198,6.898109,6.263156,8.163612,0.31207,0.359135,0.338998,2.168363,-34.055917,0.689872,1.007896,3.501258,0.204716,0.21511,0.174598,0.167408,0.040814,0.04658,0.069353,0.103668,0.127753,0.000111,0.12184,0.102558,0.119476,0.006938,0.000271,0.000259,0.159179,0.219095,1.006991,0.001278,0.010809
0.300727,0.000468,4.743747,4.800501,7.250514,7.682443,0.361418,0.399527,0.502075,2.171906,-11.978709,0.648536,0.841412,2.618121,0.268357,0.236259,0.202431,0.126888,0.045512,0.061989,0.062469,0.064451,0.074684,0.000126,0.102935,0.065552,0.068238,0.005461,0.00013,0.000108,0.153779,0.213657,1.006973,0.001393,0.011479
0.110248,0.000293,5.020825,6.756932,6.798869,8.401819,0.376301,0.355893,0.375001,2.108475,-159.976324,0.54147,0.786094,3.431471,0.226309,0.197566,0.185254,0.134614,0.03203,0.044409,0.044206,0.083643,0.065494,0.000161,0.107416,0.077633,0.051849,0.004737,0.000164,0.000236,0.155749,0.216593,1.005182,0.000971,0.002765
0.197966,0.000628,4.309346,5.889435,5.889925,9.18493,0.428248,0.392308,0.459374,2.138429,-39.222469,0.756334,0.764446,3.630417,0.220459,0.255734,0.205653,0.137415,0.045338,0.071426,0.076617,0.070578,0.083836,0.000111,0.122831,0.064437,0.04973,0.007747,0.000126,0.0001,0.161617,0.215855,1.010343,0.001413,0.023818
0.026183,0.000953,4.739594,6.480257,6.790661,8.932555,0.36664,0.403269,0.377775,2.157153,-46.481799,0.549602,0.866374,4.093865,0.242157,0.221328,0.21438,0.166123,0.056775,0.052075,0.056034,0.094109,0.200048,0.000359,0.077507,0.065592,0.109653,0.00614,0.000317,0.000257,0.15516,0.215434,1.004548,0.000944,0.009051
0.365598,0.000113,5.431067,8.11445,7.979199,8.12134,0.344345,0.326742,0.3393,2.080162,-293.244444,0.552079,0.800708,3.111141,0.242429,0.217629,0.185978,0.138786,0.042788,0.039145,0.046802,0.069831,0.036567,0.000038,0.143844,0.10347,0.037868,0.005082,0.000044,0.000039,0.155435,0.213315,1.007934,0.001384,0.017654
0.255182,0.000608,3.890516,4.746682,5.590492,8.421118,0.485413,0.514396,0.488989,2.154378,-11.128774,0.495967,0.832567,3.299922,0.20683,0.199448,0.192551,0.124637,0.055531,0.044176,0.053737,0.064682,0.088169,0.00011,0.090763,0.086572,0.080056,0.00439,0.000122,0.000111,0.160615,0.21681,1.008194,0.001105,0.013054
0.031614,0.000112,5.158987,7.116575,7.278436,10.73771,0.355,0.354559,0.351065,2.096834,-259.303595,0.579324,0.859711,4.901044,0.210492,0.211378,0.185022,0.151569,0.038041,0.045543,0.059196,0.095847,0.05628,0.000034,0.104967,0.08991,0.046951,0.008118,0.000038,0.000032,0.147645,0.209821,1.005974,0.001259,0.004573
0.80876,0.000266,3.400678,4.589508,8.493872,8.316605,0.450961,0.536396,0.529502,2.102308,-79.130427,0.494123,0.593939,2.948591,0.205545,0.196274,0.168677,0.112584,0.033387,0.036907,0.043531,0.052414,0.076965,0.00004,0.074722,0.066616,0.030965,0.004058,0.000035,0.000026,0.157553,0.213685,1.003234,0.000851,0
0.412814,0.00096,4.529936,7.257885,6.989323,8.579257,0.346251,0.37219,0.386392,2.15103,-21.857977,0.618275,0.828222,3.797094,0.233271,0.232896,0.209599,0.182547,0.03875,0.071991,0.088195,0.086584,0.041357,0.000121,0.086834,0.066641,0.045914,0.005821,0.000204,0.000168,0.161361,0.214172,1.008979,0.001285,0.015582
-0.066631,0.000047,4.318777,5.387643,6.876772,9.436865,0.417025,0.465874,0.505656,2.09639,-46.779042,0.516205,0.723962,3.811436,0.22166,0.203785,0.180557,0.113792,0.026425,0.044708,0.045136,0.060663,0.084521,0.000016,0.086693,0.062612,0.022731,0.004249,0.000021,0.000021,0.151371,0.209608,1.004454,0.00095,0.003668
0.115821,0.000305,4.619169,6.274232,7.27462,8.876275,0.368847,0.390681,0.404135,2.076172,-460.052835,0.56371,0.716256,3.897682,0.217853,0.214175,0.173206,0.142523,0.030177,0.043401,0.051573,0.083402,0.051005,0.000097,0.08229,0.072323,0.044522,0.006441,0.000051,0.000037,0.149522,0.214983,1.003783,0.000891,0
-0.134761,0.000006,5.829602,9.119021,9.475752,10.40163,0.317717,0.274268,0.218667,2.072516,-1387.947932,0.581,0.85729,5.889874,0.185015,0.214638,0.137855,0.118725,0.030721,0.032795,0.049303,0.090431,0.03458,0.000007,0.12577,0.101302,0.052669,0.006057,0.000006,0.000005,0.157461,0.214159,1.003351,0.000941,0
0.218437,0.000669,4.80546,5.363787,5.62832,7.661093,0.433033,0.400896,0.467574,2.134237,-85.26533,0.646467,0.945112,2.884098,0.238626,0.238163,0.20577,0.134291,0.038379,0.052206,0.072264,0.069133,0.03876,0.000173,0.128094,0.070356,0.078834,0.007287,0.000186,0.00014,0.155793,0.216289,1.0049,0.001079,0.005728
0.134286,0.000728,4.288354,5.527972,5.681437,7.75821,0.484631,0.455906,0.43442,2.14241,-70.54215,0.596176,0.700983,2.701347,0.205162,0.210146,0.182784,0.143696,0.030208,0.037357,0.044169,0.065207,0.041952,0.000156,0.084817,0.070915,0.049383,0.005741,0.000159,0.000164,0.158589,0.216914,1.004381,0.001012,0
0.652301,0.000119,5.709043,9.246586,7.831912,10.353281,0.33188,0.273227,0.220458,2.101672,-387.67048,0.56928,0.843658,4.767952,0.227625,0.195405,0.173629,0.143898,0.029518,0.036869,0.061093,0.092582,0.047726,0.000084,0.0991,0.073562,0.051447,0.006292,0.00006,0.000058,0.14827,0.211284,1.00304,0.000918,0.002076
-0.101652,0.000136,4.160217,5.29065,6.003234,8.38651,0.454575,0.446654,0.43382,2.140816,-30.130788,0.623005,0.845472,3.467739,0.250353,0.24638,0.217817,0.158077,0.067874,0.083564,0.078623,0.075776,0.088689,0.000035,0.077164,0.056518,0.069991,0.014132,0.000081,0.000057,0.157513,0.217846,1.017126,0.002108,0.030074
0.185165,0.000355,4.752073,6.298915,7.090354,8.633295,0.403057,0.382982,0.382272,2.158637,-8.005935,0.642257,0.956397,3.711827,0.199251,0.2225,0.190962,0.149541,0.043258,0.037591,0.05114,0.067417,0.051013,0.00007,0.094179,0.062972,0.035847,0.004584,0.000165,0.000114,0.156846,0.216464,1.007797,0.001293,0.0046
0.313261,0.000149,4.736011,6.186612,6.095438,8.167724,0.431389,0.381434,0.380053,2.100558,-261.569242,0.562924,0.773692,3.210188,0.222216,0.2011,0.175532,0.152484,0.040321,0.051999,0.051182,0.078505,0.084641,0.000053,0.133164,0.088052,0.085322,0.006172,0.000029,0.000041,0.150967,0.213636,1.003201,0.000878,0
0.427806,0.000416,4.068189,4.934027,6.091685,7.974285,0.37693,0.474119,0.487694,2.122514,-120.77189,0.574365,0.938739,2.800529,0.247451,0.220886,0.194177,0.12932,0.055023,0.095023,0.061081,0.085826,0.067451,0.000137,0.099482,0.059914,0.067891,0.009456,0.000155,0.000173,0.156509,0.21661,1.013779,0.00208,0.020922
0.332974,0.000721,4.119136,5.350465,6.837002,8.918778,0.461201,0.456078,0.44282,2.09014,-188.232004,0.543909,0.749472,3.438892,0.229508,0.209426,0.174883,0.123953,0.034339,0.038237,0.043266,0.065141,0.039273,0.000257,0.135524,0.104707,0.067109,0.006755,0.000226,0.000186,0.155936,0.209662,1.00554,0.001011,0.010525
0.428179,0.000157,5.572533,8.121982,9.485934,12.160907,0.293922,0.309206,0.29269,2.100563,-232.525624,0.608282,0.86064,5.259951,0.226365,0.212474,0.156417,0.111199,0.031327,0.039565,0.040897,0.079442,0.075815,0.000095,0.139426,0.127365,0.031798,0.004674,0.000131,0.000142,0.164416,0.215328,1.002506,0.000818,0
0.326169,0.000008,4.812863,6.303494,7.514304,10.22568,0.348958,0.356157,0.327073,2.186648,-11.477618,0.572571,0.908649,4.592588,0.215796,0.206767,0.186594,0.139393,0.044124,0.07442,0.054361,0.080384,0.055081,0.000003,0.087504,0.055188,0.052378,0.005987,0.000003,0.000004,0.160274,0.215715,1.009132,0.001594,0.015615
0.504918,0.000604,5.088116,7.296106,7.878379,12.209945,0.324183,0.417123,0.382447,2.117698,-204.828185,0.511275,0.877003,5.232869,0.207016,0.196694,0.159524,0.13696,0.027302,0.031779,0.039473,0.065623,0.02455,0.000207,0.100418,0.091439,0.019654,0.007791,0.00032,0.000269,0.158235,0.213937,1.005464,0.00106,0.008448
0.110407,0.000486,3.723197,4.852235,7.661678,7.85924,0.519209,0.513237,0.463384,2.110799,-12.715522,0.569865,0.730752,2.683715,0.210281,0.218642,0.182524,0.13532,0.05129,0.086532,0.084408,0.059128,0.156568,0.000105,0.085327,0.060276,0.059719,0.006692,0.000101,0.000079,0.15863,0.216888,1.007591,0.001276,0.026259
0.324059,0.00027,4.312011,6.873429,6.714075,8.360946,0.5321,0.425464,0.41978,2.167692,-6.394849,0.583915,0.781389,2.862881,0.222212,0.218218,0.174102,0.12311,0.050196,0.044351,0.04905,0.057037,0.046042,0.000096,0.106239,0.055231,0.067325,0.004461,0.000198,0.000155,0.161253,0.216877,1.005959,0.001065,0.004389
-0.841937,0.001684,5.32678,6.363634,7.919059,9.580154,0.276505,0.372379,0.299236,2.108269,-94.484054,0.596,0.86853,4.79788,0.237887,0.223484,0.183213,0.180073,0.054808,0.046312,0.061337,0.084205,0.132605,0.000565,0.085667,0.068529,0.114292,0.005277,0.000332,0.000298,0.150503,0.213952,1.005995,0.001145,0.015191
0.213127,0.001221,4.292542,4.927625,5.687711,8.010546,0.333445,0.468649,0.482656,2.150911,-15.960267,0.627262,0.728895,2.903601,0.194186,0.201461,0.169503,0.136784,0.02588,0.036105,0.047145,0.057153,0.026323,0.000201,0.110124,0.07705,0.051121,0.005877,0.00015,0.000145,0.160763,0.215634,1.006691,0.001071,0.014182
0.170063,0.000069,5.019823,6.058673,7.26947,10.222634,0.333678,0.335944,0.356603,2.094758,-208.258305,0.551652,0.870187,4.304783,0.22359,0.216496,0.18409,0.135764,0.038324,0.043989,0.048373,0.079566,0.047609,0.000016,0.130545,0.119384,0.044933,0.005636,0.000047,0.000036,0.152556,0.213481,1.005333,0.001059,0.006865
0.018828,0.000078,4.708705,7.036732,5.920955,9.016844,0.398592,0.34838,0.39389,2.11921,-93.82887,0.53462,0.71609,3.743133,0.202133,0.201835,0.174435,0.117509,0.023516,0.028757,0.037352,0.063182,0.023312,0.00003,0.08942,0.063505,0.017192,0.004168,0.000026,0.000025,0.159638,0.21731,1.003297,0.000833,0.00255
0.316162,0.000615,4.791525,5.73055,5.810015,7.167658,0.367812,0.405532,0.424034,2.166194,-28.654708,0.668053,0.921554,2.681712,0.240993,0.231102,0.201584,0.155003,0.045398,0.047063,0.05521,0.083005,0.051935,0.000241,0.107762,0.072538,0.068173,0.006514,0.000305,0.000215,0.158184,0.215417,1.007395,0.001227,0.006238
-0.019213,0.000397,4.559456,5.542584,6.656822,8.650976,0.467158,0.438251,0.448214,2.124488,-43.167716,0.512521,0.700724,3.622669,0.213267,0.201302,0.162574,0.122693,0.023611,0.028979,0.041838,0.063961,0.047263,0.000193,0.120281,0.074477,0.05247,0.004382,0.000207,0.000148,0.158515,0.214652,1.003145,0.000823,0
0.103049,0.00018,5.122874,5.901329,6.2479,8.76724,0.443808,0.377802,0.410657,2.166622,-29.929338,0.566805,0.729914,3.291448,0.215801,0.207748,0.189803,0.133449,0.032692,0.043358,0.061129,0.083046,0.070265,0.000039,0.078168,0.071781,0.053497,0.004848,0.000101,0.000035,0.158937,0.215793,1.004836,0.000921,0.002912
0.417043,0.000353,4.987799,6.445862,5.578696,4.779601,0.30901,0.411558,0.433389,2.031396,-4298.778051,0.579604,0.644358,2.704566,0.212744,0.208127,0.167652,0.117035,0.023243,0.028198,0.032119,0.053895,0.019062,0.000106,0.083556,0.062987,0.011006,0.01064,0.000116,0.000065,0.160006,0.213024,1.002241,0.000801,0
0.323586,0.000694,4.342708,5.620391,6.150855,8.198532,0.435306,0.42695,0.416108,2.11179,-119.638437,0.532619,0.916953,3.474397,0.228282,0.211091,0.205961,0.166534,0.059754,0.054631,0.06387,0.086389,0.070253,0.000137,0.118722,0.076188,0.090806,0.00603,0.00023,0.000177,0.156978,0.215981,1.006691,0.001318,0.004262
-0.241949,0.000579,5.282063,6.983597,7.064487,8.280473,0.36422,0.300483,0.326988,2.146384,-129.95231,0.611031,0.897248,3.593096,0.221902,0.234638,0.195323,0.17745,0.042144,0.052748,0.065973,0.090482,0.041559,0.000172,0.106419,0.086309,0.033434,0.007215,0.000142,0.000103,0.153952,0.210632,1.007475,0.001203,0.011643
-0.107709,0.00038,4.385062,5.329826,6.295374,8.257348,0.442731,0.440769,0.43215,2.127691,-133.080487,0.554698,0.790847,3.257571,0.228486,0.224326,0.195707,0.155128,0.052497,0.054368,0.077643,0.089012,0.074386,0.000211,0.087758,0.093275,0.061573,0.0081,0.000339,0.000271,0.1525,0.213704,1.008373,0.001385,0.015605
0.125765,0.000175,4.193135,4.75373,5.314248,7.147268,0.469633,0.499827,0.50934,2.11006,-108.965897,0.573543,0.970385,3.015291,0.23215,0.227343,0.189298,0.153478,0.048964,0.06085,0.069213,0.0626,0.047569,0.000055,0.101823,0.091106,0.077679,0.008927,0.000076,0.000066,0.148431,0.216334,1.008544,0.00138,0.019216
0.225517,0.000393,4.210021,6.052339,6.840486,8.747235,0.436229,0.44379,0.410537,2.112353,-116.620927,0.565045,0.835391,3.843641,0.228657,0.210349,0.195273,0.15502,0.051054,0.053331,0.066693,0.075166,0.04826,0.000155,0.087775,0.061197,0.052324,0.007923,0.00018,0.000113,0.155115,0.212621,1.006447,0.001099,0.011362
0.155781,0.000355,4.195673,5.519095,6.088574,9.299401,0.499687,0.484263,0.464257,2.152005,-10.832303,0.548925,0.795597,3.798815,0.247675,0.232453,0.195258,0.142946,0.049293,0.086609,0.06615,0.07605,0.204488,0.000134,0.16196,0.093984,0.085709,0.011893,0.000217,0.000191,0.16075,0.220149,1.007126,0.001451,0.01557
-0.096367,0.000809,4.389233,5.850568,6.133709,7.666332,0.466603,0.46802,0.426751,2.176982,-14.916476,0.550357,0.810233,2.879597,0.237515,0.210046,0.187958,0.145744,0.037059,0.053334,0.069981,0.08215,0.103394,0.000207,0.091399,0.067108,0.135721,0.005841,0.000191,0.000176,0.160052,0.216059,1.005964,0.001147,0.007964
0.39638,0.000325,4.268687,5.299167,5.572297,8.838734,0.446104,0.488782,0.462947,2.103509,-164.470815,0.589295,0.801273,3.137197,0.238225,0.222442,0.181409,0.122082,0.034825,0.044454,0.0457,0.063849,0.065809,0.000153,0.115136,0.064277,0.070319,0.007031,0.000162,0.000123,0.154859,0.214687,1.003175,0.000887,0.003908
-0.137428,0.000249,4.369261,6.080149,8.241536,10.038756,0.452898,0.435912,0.413774,2.057504,-162.879673,0.507295,0.759825,4.286337,0.213048,0.205441,0.174043,0.137486,0.032471,0.045112,0.057701,0.068035,0.115518,0.000078,0.081404,0.111205,0.121825,0.006238,0.000105,0.000098,0.151442,0.213631,1.006011,0.001108,0.011964
0.126252,0.000911,4.22423,5.248227,6.161717,8.311293,0.457356,0.4805,0.477968,2.106732,-89.452652,0.597735,0.841695,3.106214,0.228472,0.215431,0.191555,0.133479,0.035773,0.047161,0.049839,0.078161,0.051764,0.000151,0.093,0.073922,0.020128,0.004131,0.000104,0.000083,0.154614,0.214622,1.005173,0.001066,0.003395
-0.207678,0.000144,3.653604,4.56664,5.217361,6.304876,0.426415,0.504486,0.518351,2.114493,-253.071477,0.524291,0.842108,2.805676,0.21477,0.195318,0.172015,0.12761,0.025986,0.039907,0.073648,0.078921,0.026131,0.000061,0.148591,0.065098,0.065428,0.00779,0.00009,0.000071,0.156562,0.213741,1.00971,0.001533,0.015837
0.127416,0.000829,3.887703,5.196932,6.227103,10.332056,0.510064,0.501495,0.460798,2.10181,-75.670477,0.466207,0.710136,3.930061,0.20709,0.204249,0.180684,0.119453,0.036947,0.034074,0.040089,0.052144,0.037318,0.000185,0.124699,0.061924,0.04683,0.007565,0.000207,0.000167,0.152389,0.210541,1.004456,0.000878,0.002462
-0.202787,0.000042,4.848415,6.234397,6.512502,9.377605,0.411753,0.346427,0.400928,2.109687,-161.094644,0.585515,0.712865,3.821107,0.235984,0.221057,0.178477,0.146301,0.025727,0.046912,0.051032,0.062805,0.0452,0.000062,0.121546,0.10365,0.069249,0.005718,0.000047,0.000053,0.155737,0.217682,1.002914,0.000894,0
0.117836,0.0004,4.668286,6.246989,6.18598,8.865923,0.408334,0.353406,0.406584,2.108197,-112.822058,0.637632,0.843124,3.244576,0.244273,0.232426,0.189099,0.151282,0.038052,0.06698,0.056304,0.070981,0.060584,0.000094,0.095252,0.060975,0.061874,0.006006,0.000091,0.000106,0.154048,0.215231,1.005458,0.001095,0.006519
0.089547,0.00002,4.717451,7.109897,7.862408,9.889468,0.396808,0.370801,0.371642,2.047565,-626.989733,0.615468,0.768292,4.100854,0.247802,0.232419,0.20108,0.151652,0.038047,0.063485,0.069283,0.06925,0.047977,0.000008,0.111202,0.104393,0.077551,0.006031,0.000013,0.00001,0.151682,0.20499,1.006215,0.001279,0.007042
0.216771,0.000175,4.091281,5.403203,6.41018,9.1767,0.4876,0.492602,0.472232,2.093284,-124.922992,0.546359,0.756154,3.215994,0.211512,0.208264,0.187255,0.120504,0.037254,0.045646,0.046627,0.067036,0.050841,0.000042,0.078603,0.065092,0.034979,0.005721,0.000023,0.000023,0.155522,0.210013,1.003699,0.000955,0
0.197569,0.000193,4.2192,7.080724,7.6011,9.599633,0.430777,0.446975,0.361568,2.12356,-65.70973,0.600848,0.81705,4.034176,0.209425,0.224819,0.172545,0.119229,0.028806,0.024159,0.034184,0.062964,0.162085,0.00012,0.088323,0.094508,0.161718,0.003637,0.000077,0.000072,0.158029,0.215135,1.00255,0.000812,0
0.155649,0.000103,4.286511,4.979781,5.762404,7.827341,0.486062,0.461418,0.470004,2.137094,-42.666362,0.544101,0.732978,2.880789,0.215209,0.209245,0.175556,0.131054,0.039766,0.041907,0.049542,0.064094,0.059054,0.000019,0.090736,0.068131,0.034766,0.005897,0.00002,0.000014,0.159333,0.218302,1.007858,0.001192,0.012595
0.04081,0.000337,3.802569,5.09788,5.790941,7.858276,0.425913,0.456454,0.470613,2.11753,-222.202728,0.556897,0.689827,3.314506,0.183194,0.200248,0.16849,0.113538,0.023936,0.035864,0.045958,0.078678,0.049291,0.000071,0.075182,0.074977,0.093796,0.005829,0.000065,0.000057,0.149414,0.218127,1.004064,0.000941,0
-0.031967,0.000735,4.248973,5.281641,7.690537,9.155635,0.454178,0.437932,0.448386,2.114277,-255.049875,0.507892,0.759308,3.814028,0.21667,0.194133,0.172598,0.129319,0.022059,0.047878,0.049201,0.078933,0.02098,0.000271,0.091219,0.075573,0.047997,0.005702,0.000203,0.000158,0.143294,0.212723,1.002557,0.000809,0
0.174985,0.000445,4.534684,5.890259,6.709341,9.977454,0.406045,0.401033,0.389539,2.129622,-37.6885,0.776247,0.948017,3.809823,0.252045,0.263466,0.226554,0.163591,0.06179,0.082224,0.100825,0.077906,0.081658,0.000128,0.117842,0.059954,0.054691,0.007024,0.000214,0.000166,0.157896,0.211683,1.008769,0.001242,0.027518
0.214363,0.001157,4.63467,6.333105,6.44421,8.316384,0.404493,0.408821,0.423775,2.091973,-290.396645,0.624751,0.875282,3.42284,0.256073,0.23506,0.198286,0.145624,0.04367,0.070281,0.072646,0.093375,0.093958,0.000229,0.107736,0.071391,0.124959,0.005301,0.000186,0.00018,0.14807,0.213282,1.00871,0.00162,0.012615
-0.133593,0.000694,4.687777,6.064227,6.407942,8.034318,0.416438,0.373347,0.399005,2.109042,-132.189126,0.603391,0.828968,3.194345,0.217669,0.224778,0.20581,0.170963,0.045759,0.060271,0.083927,0.093128,0.053332,0.000219,0.087034,0.056769,0.048995,0.008299,0.000387,0.000242,0.151608,0.21104,1.010174,0.001669,0.019546
0.321117,0.001414,3.844232,4.856417,5.808914,8.516847,0.543731,0.520036,0.489573,2.153917,-13.329637,0.496998,0.654422,3.238689,0.218996,0.185214,0.175766,0.122039,0.041471,0.035733,0.038002,0.062902,0.079135,0.000342,0.086986,0.068318,0.114299,0.004946,0.000457,0.000388,0.161676,0.21719,1.005408,0.001075,0.005145
0.081462,0.000305,4.557584,5.688037,6.377065,8.575028,0.41201,0.418106,0.391008,2.079768,-549.693105,0.574073,0.890712,3.435738,0.223325,0.226187,0.196277,0.139165,0.043942,0.049541,0.047443,0.099714,0.063192,0.000089,0.071617,0.067528,0.044085,0.005937,0.000168,0.000134,0.148125,0.211844,1.004464,0.000963,0.003238
0.439822,0.000009,4.273821,6.920239,6.760716,8.146174,0.403106,0.43369,0.422604,2.117889,-117.575069,0.590718,0.69624,2.876896,0.196464,0.205423,0.15273,0.115347,0.039409,0.042128,0.044391,0.063741,0.080968,0.000008,0.20802,0.126099,0.063316,0.00469,0.000006,0.000006,0.147776,0.213036,1.003997,0.000999,0
0.467174,0.000214,4.52869,5.607653,7.347928,7.90241,0.481888,0.475041,0.419508,2.097895,-217.419966,0.501475,0.830339,3.073477,0.218156,0.198722,0.181167,0.154296,0.044484,0.056167,0.070511,0.067612,0.039429,0.000133,0.143015,0.07806,0.057588,0.006305,0.000163,0.000105,0.152057,0.214861,1.01002,0.001608,0.023909
-0.293485,0.00013,4.961882,4.830257,5.682232,8.050009,0.392356,0.45157,0.482674,2.129888,-47.40547,0.482038,0.786032,3.101126,0.212744,0.222472,0.186953,0.136545,0.032267,0.051703,0.07283,0.064423,0.042559,0.000067,0.12812,0.070941,0.06368,0.009823,0.000114,0.000084,0.156543,0.215979,1.008034,0.00135,0.015842
0.148118,0.000339,4.853343,6.500363,7.403032,8.87292,0.334051,0.42919,0.390221,2.108938,-69.002906,0.539841,0.891398,3.534417,0.208878,0.206985,0.195621,0.139577,0.048245,0.042232,0.046068,0.063184,0.06549,0.000107,0.103525,0.090354,0.028664,0.004387,0.000114,0.000076,0.155519,0.217366,1.005441,0.000995,0.004076
-0.119319,0.000244,5.607701,8.227406,9.188609,11.038485,0.473655,0.320777,0.290529,2.11446,-432.239873,0.536297,0.74247,4.844692,0.21633,0.207068,0.19164,0.124198,0.035746,0.030975,0.048511,0.071739,0.087926,0.00013,0.093228,0.195217,0.04778,0.008516,0.000118,0.000099,0.155381,0.218676,1.00517,0.001029,0.002962
-0.234053,0.000616,4.954831,6.675491,6.171223,7.636283,0.400921,0.356656,0.394495,2.104318,-465.756657,0.539432,0.744222,3.377225,0.200449,0.20829,0.18344,0.144393,0.02909,0.053692,0.063264,0.096213,0.039955,0.000133,0.126438,0.074839,0.068391,0.008125,0.000083,0.000078,0.14529,0.211901,1.002858,0.000842,0.002378
-0.261734,0.000517,4.571959,7.91671,6.819737,9.492079,0.302317,0.421635,0.31535,2.103575,-75.708117,0.563891,0.739441,3.681351,0.21446,0.219269,0.188684,0.163279,0.034106,0.043061,0.053239,0.059489,0.046443,0.000124,0.120506,0.104424,0.045086,0.006002,0.000241,0.000165,0.15534,0.201705,1.005865,0.001292,0.007915
0.402903,0.000022,5.060819,8.610127,7.804638,10.515423,0.326857,0.343373,0.329481,2.084101,-221.695967,0.58141,0.879777,4.488229,0.215311,0.210771,0.184898,0.144325,0.040665,0.034945,0.059296,0.070017,0.049365,0.000012,0.1081,0.095021,0.051792,0.005077,0.000014,0.000012,0.151509,0.21074,1.004937,0.000998,0.00266
