@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

-0.311756,0.00013,4.900683,6.08886,7.406961,8.392551,0.403777,0.369214,0.321195,2.067828,-631.562477,0.540855,0.827977,3.944168,0.218207,0.21113,0.173835,0.161787,0.032936,0.050238,0.061904,0.082523,0.031441,0.000029,0.113613,0.061285,0.049661,0.007914,0.000034,0.000028,0.152166,0.213995,1.007859,0.001188,0.019135,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1
-0.311756,0.00013,4.900683,6.08886,7.406961,8.392551,0.403777,0.369214,0.321195,2.067828,-631.562477,0.540855,0.827977,3.944168,0.218207,0.21113,0.173835,0.161787,0.032936,0.050238,0.061904,0.082523,0.031441,0.000029,0.113613,0.061285,0.049661,0.007914,0.000034,0.000028,0.152166,0.213995,1.007859,0.001188,0.019135,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1
0.138124,0.000744,4.610301,4.9203,6.163986,7.813597,0.422491,0.469781,0.475166,2.103743,-64.249164,0.592367,0.94166,2.779474,0.229382,0.227392,0.184278,0.125995,0.044287,0.047136,0.043925,0.064239,0.053327,0.000101,0.096099,0.066788,0.035042,0.005121,0.000087,0.000061,0.152922,0.215678,1.005504,0.000978,0.009233,91.70121,6.540439,1.600211,0.539067,1.130495,0.896778,0.089743,52.52333,4.858698,110.7348,0.642666,0.011278,0.012099,0.146952,0.000131,0.008746,4393.826,0.128479,0,0.917443,0.107688,0,0.075791,0.003726,1016.456,311853
0.22478,0.000149,5.333962,6.629008,7.449797,8.741089,0.347282,0.331132,0.325445,2.1026,-239.565267,0.613712,0.779643,3.991979,0.216196,0.229664,0.198242,0.1734,0.035061,0.050772,0.085194,0.092733,0.050145,0.00006,0.101172,0.07984,0.062662,0.009819,0.000063,0.000082,0.153522,0.213855,1.006842,0.001328,0.006654,68.54342,4.753037,1.384453,0.672315,0.764152,0.888196,0.105274,66.51247,5.494068,532.0735,1.547409,0.042899,0.086715,0.433484,0.000294,0.010388,4195.803,1.662987,0,0.868842,0.116225,0,0.114032,0.004333,589.979,393410.7
-0.030037,0.000013,4.792113,6.50108,6.821676,10.192434,0.384794,0.38845,0.396437,2.147826,-98.900165,0.504221,0.847364,4.563078,0.221434,0.214211,0.178955,0.15994,0.028609,0.041409,0.044788,0.085267,0.021927,0.000006,0.105934,0.077443,0.014992,0.005693,0.000007,0.000007,0.150513,0.21593,1.006795,0.001087,0.010278,80.7183,4.875517,1.333104,0.81034,1.24119,0.897743,0.141587,120.3442,6.28494,840.9202,1.640119,0.017319,0.061018,0.640534,0.000261,0.016333,14964.35,0.941782,0,0.971372,0.161862,0,0.027827,0.002143,452.5185,47185.26
0.054251,0.000753,3.641011,4.796122,6.15418,7.948373,0.511682,0.482847,0.463551,2.12019,-80.62825,0.542188,0.695568,2.946483,0.205713,0.210545,0.170971,0.108263,0.031743,0.036223,0.039559,0.067736,0.035829,0.000113,0.100973,0.056829,0.024267,0.006229,0.000094,0.000062,0.154206,0.216365,1.0023,0.000802,0,101.4342,6.524152,1.549462,0.603547,1.299318,0.898036,0.132155,36.06784,5.256334,53.13514,0.184793,0.003624,0.003096,0.052236,0.00004,0.023139,1923.391,0.102021,0,0.972037,0.123265,0,0.027199,0.003219,1103.728,64437.88
0.231555,0.000525,3.852913,4.951419,5.358656,8.26673,0.459945,0.480524,0.500715,2.132793,-30.074704,0.619877,0.844466,2.74025,0.204253,0.228468,0.1941,0.12814,0.048164,0.049683,0.047083,0.064008,0.089592,0.000104,0.124521,0.063453,0.047066,0.005029,0.000114,0.000106,0.159111,0.215182,1.005328,0.00098,0.002755,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
0.231555,0.000525,3.852913,4.951419,5.358656,8.26673,0.459945,0.480524,0.500715,2.132793,-30.074704,0.619877,0.844466,2.74025,0.204253,0.228468,0.1941,0.12814,0.048164,0.049683,0.047083,0.064008,0.089592,0.000104,0.124521,0.063453,0.047066,0.005029,0.000114,0.000106,0.159111,0.215182,1.005328,0.00098,0.002755,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
0.231555,0.000525,3.852913,4.951419,5.358656,8.26673,0.459945,0.480524,0.500715,2.132793,-30.074704,0.619877,0.844466,2.74025,0.204253,0.228468,0.1941,0.12814,0.048164,0.049683,0.047083,0.064008,0.089592,0.000104,0.124521,0.063453,0.047066,0.005029,0.000114,0.000106,0.159111,0.215182,1.005328,0.00098,0.002755,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
0.130286,0.000089,4.348869,5.519701,6.201503,9.089542,0.528156,0.454878,0.390506,2.135683,-24.120782,0.512329,0.884436,3.494056,0.236949,0.225818,0.182081,0.132449,0.026132,0.048895,0.052923,0.061458,0.036186,0.000046,0.102856,0.066447,0.031904,0.003578,0.00007,0.000084,0.158289,0.211944,1.00396,0.000941,0.002885,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47
0.130286,0.000089,4.348869,5.519701,6.201503,9.089542,0.528156,0.454878,0.390506,2.135683,-24.120782,0.512329,0.884436,3.494056,0.236949,0.225818,0.182081,0.132449,0.026132,0.048895,0.052923,0.061458,0.036186,0.000046,0.102856,0.066447,0.031904,0.003578,0.00007,0.000084,0.158289,0.211944,1.00396,0.000941,0.002885,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47
0.24037,0.000324,4.296785,6.729521,6.541603,7.27489,0.484104,0.458983,0.41611,2.075197,-388.421927,0.421176,0.839921,2.758366,0.190094,0.197065,0.16681,0.1209,0.028784,0.028992,0.037576,0.056931,0.0266,0.000062,0.096427,0.06779,0.073015,0.004594,0.000137,0.000116,0.154158,0.21414,1.008522,0.001307,0.005954,48.46327,3.2193,1.120191,1.443512,0.897592,0.883678,0.101826,80.40698,6.487825,64.89623,0.130931,0.009016,0.411759,0.451083,0.000207,0.005127,2599.604,2.01864,0,0.996671,0.158982,0,0.00332,0.001846,230.1995,17115.16
0.14528,0.000788,4.497457,4.877338,5.990734,7.809953,0.477007,0.491915,0.487079,2.104523,-66.578136,0.643055,0.712404,2.833713,0.211008,0.220497,0.172698,0.111143,0.021259,0.031871,0.028586,0.054408,0.034118,0.000138,0.095533,0.07484,0.029442,0.004154,0.000103,0.000072,0.158167,0.216949,1.003017,0.000831,0,91.82809,5.698775,1.434131,0.663752,1.225252,0.907351,0.155374,106.8406,5.801169,66.07947,0.489472,0.009401,0.0113,0.140362,0.000056,0.009363,4478.687,0.203529,0,0.989348,0.143185,0,0.010546,0.002333,613.5232,74303.94
-0.313674,0.000225,4.805506,4.766852,7.048603,8.391227,0.380699,0.447926,0.48543,2.071882,-286.183185,0.642152,1.181055,2.930252,0.157117,0.188262,0.134047,0.11075,0.026504,0.025575,0.035832,0.049396,0.037779,0.000186,0.164605,0.067311,0.017742,0.00485,0.000044,0.000072,0.155345,0.210779,1.002472,0.000819,0,87.21551,4.498494,1.219506,0.65969,1.096317,0.8864,0.035524,33.73161,7.642626,167.4113,0.626842,0.015565,0.048648,0.273036,0.000211,0.00259,771.3474,2.24827,0,0.753662,0.087157,0,0.185779,0.003192,386.3001,55627.42
0.212623,0.002349,3.986989,5.708809,6.542843,7.916959,0.509335,0.490485,0.503527,2.065907,-380.158487,0.59328,0.8105,3.826643,0.232484,0.223646,0.176891,0.125641,0.043134,0.063429,0.063767,0.075039,0.042753,0.000408,0.090111,0.077921,0.089772,0.007798,0.000247,0.000181,0.152614,0.209963,1.003419,0.000952,0.002206,61.00698,4.126602,1.260169,1.097087,0.94897,0.896309,0.032355,13.70494,5.982737,188.7387,1.012064,0.031468,0.266658,0.166127,0.000254,0.004588,484.6476,0.779908,0,0.920107,0.10812,0,0.073559,0.003761,249.9736,61163.39
0.082903,0.000122,4.375274,6.233093,7.405518,8.818181,0.449134,0.42594,0.43003,2.110315,-71.379889,0.564493,0.676437,3.664713,0.217453,0.213308,0.182166,0.126531,0.038404,0.049138,0.053956,0.07181,0.086466,0.000051,0.107615,0.065834,0.030974,0.00524,0.000021,0.000037,0.154352,0.213199,1.005355,0.001014,0.00717,94.02217,6.259544,1.522132,0.612224,1.238836,0.896539,0.103484,63.50377,5.376111,471.5202,1.982074,0.028634,0.032308,0.326639,0.000106,0.008804,5145.655,0.37756,0,0.850866,0.094382,0,0.126978,0.003716,828.3929,260329.7
0.424612,0.000037,5.007031,6.707337,7.127803,8.319472,0.384493,0.349233,0.336032,2.103223,-448.418679,0.593004,0.876822,3.512777,0.190812,0.218218,0.18782,0.139322,0.024101,0.039425,0.05409,0.080197,0.03759,0.000029,0.080662,0.071246,0.048723,0.00715,0.000023,0.000015,0.15008,0.215616,1.00274,0.000828,0,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46
0.424612,0.000037,5.007031,6.707337,7.127803,8.319472,0.384493,0.349233,0.336032,2.103223,-448.418679,0.593004,0.876822,3.512777,0.190812,0.218218,0.18782,0.139322,0.024101,0.039425,0.05409,0.080197,0.03759,0.000029,0.080662,0.071246,0.048723,0.00715,0.000023,0.000015,0.15008,0.215616,1.00274,0.000828,0,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46
0.424612,0.000037,5.007031,6.707337,7.127803,8.319472,0.384493,0.349233,0.336032,2.103223,-448.418679,0.593004,0.876822,3.512777,0.190812,0.218218,0.18782,0.139322,0.024101,0.039425,0.05409,0.080197,0.03759,0.000029,0.080662,0.071246,0.048723,0.00715,0.000023,0.000015,0.15008,0.215616,1.00274,0.000828,0,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46
-0.192226,0.000071,4.711405,7.200465,6.990975,7.295753,0.338025,0.332776,0.321875,2.093392,-908.369104,0.482832,0.663605,4.369113,0.216411,0.19493,0.151546,0.164517,0.021829,0.038867,0.052693,0.100314,0.018967,0.000075,0.133403,0.100496,0.032071,0.010675,0.000035,0.000042,0.14966,0.211956,1.003338,0.000892,0.002646,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17
-0.192226,0.000071,4.711405,7.200465,6.990975,7.295753,0.338025,0.332776,0.321875,2.093392,-908.369104,0.482832,0.663605,4.369113,0.216411,0.19493,0.151546,0.164517,0.021829,0.038867,0.052693,0.100314,0.018967,0.000075,0.133403,0.100496,0.032071,0.010675,0.000035,0.000042,0.14966,0.211956,1.003338,0.000892,0.002646,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17
-0.008705,0.000073,4.334041,6.056756,6.460768,7.622788,0.383623,0.46914,0.464767,2.101025,-271.572477,0.499558,0.67289,3.133808,0.210579,0.203033,0.181999,0.128091,0.018922,0.031666,0.058538,0.070397,0.019451,0.000088,0.116651,0.088122,0.034825,0.012174,0.000032,0.000027,0.157246,0.218725,1.005139,0.001035,0.002982,76.03914,4.16298,1.209744,1.008311,1.172067,0.878332,0.066562,27.68218,7.158593,424.894,0.79057,0.014273,0.15092,0.187992,0.000258,0.007105,755.4146,0.687676,0,0.646471,0.086645,0,0.228698,0.00609,414.5472,17908.96
-0.28339,0.000173,4.27938,5.79305,8.216167,8.495289,0.478672,0.430825,0.335664,2.036359,-1577.136337,0.442667,0.601488,3.323689,0.217297,0.200272,0.165821,0.116618,0.020453,0.024964,0.034823,0.064483,0.021256,0.000037,0.115975,0.068159,0.02283,0.004609,0.000024,0.000019,0.142289,0.213072,1.002482,0.000818,0,78.75242,4.518703,1.26888,0.757161,1.344403,0.899846,0.205353,141.5002,6.309238,74.94431,0.246575,0.005529,0.018766,0.060746,0.000079,0.013258,5919.586,0.199348,0,0.998668,0.146481,0,0.001331,0.003035,459.1787,15680.18
0.044084,0.000073,5.517014,7.552422,6.389815,7.962703,0.37723,0.352342,0.328928,2.133639,-150.079761,0.615393,0.861875,3.212999,0.208846,0.208372,0.182319,0.139808,0.036083,0.03945,0.042349,0.077429,0.02517,0.000029,0.139198,0.072813,0.045918,0.004165,0.000053,0.000048,0.153318,0.216692,1.004332,0.001068,0,73.17456,4.340451,1.274118,0.65844,0.79603,0.883856,0.098362,98.03571,6.291967,209.3709,0.671746,0.017209,0.06446,0.355417,0.000447,0.009455,6782.915,0.874025,0,0.994008,0.100982,0,0.00596,0.001614,468.5796,68546.76
0.060198,0.000226,4.55477,5.472337,8.046211,9.405283,0.439168,0.418735,0.403093,2.101909,-101.912744,0.543153,0.693196,3.532585,0.215539,0.196163,0.16353,0.122767,0.024223,0.032618,0.037884,0.062482,0.052642,0.000133,0.114924,0.10801,0.036517,0.005727,0.000169,0.000138,0.157101,0.21575,1.005657,0.001006,0,57.05287,4.301819,1.366938,0.667904,0.527723,0.898274,0.15804,134.6531,4.805814,400.9058,1.113901,0.01806,0.030416,0.224319,0.000113,0.013899,10985.25,0.958157,0,0.854194,0.08075,0,0.124629,0.003012,459.6081,91728.62
-0.010764,0.000111,5.0058,7.454954,7.55972,8.280128,0.305783,0.323049,0.296917,2.09973,-510.642978,0.50355,0.770816,3.452238,0.210237,0.204908,0.17772,0.131877,0.022029,0.033432,0.03746,0.071124,0.027407,0.000062,0.121616,0.067791,0.038699,0.006037,0.000088,0.000094,0.151178,0.216246,1.003722,0.000873,0.002119,77.85064,4.070957,1.19846,0.71601,1.019712,0.881828,0.184559,147.7706,7.002161,258.4162,0.757167,0.017062,0.052098,0.167351,0.000304,0.013727,13379.3,0.715495,0,0.977364,0.141231,0,0.022139,0.002959,538.6737,59450.85
-0.052045,0.000659,4.22154,5.179639,6.215003,7.900907,0.469635,0.423433,0.479121,2.090641,-311.551761,0.523338,0.63931,2.75864,0.189204,0.197447,0.168298,0.122875,0.049988,0.029663,0.047525,0.071829,0.074037,0.000242,0.107745,0.08063,0.071223,0.005225,0.000188,0.000158,0.154618,0.213451,1.005158,0.000995,0.011361,80.12381,5.590025,1.493605,0.625298,0.878378,0.896075,0.10089,42.61003,5.12039,121.2045,1.49107,0.042799,0.020089,0.112091,0.000112,0.010423,1520.067,0.803396,0,0.904794,0.095531,0,0.0862,0.003776,821.9623,650234.2
0.428179,0.000157,5.572533,8.121982,9.485934,12.160907,0.293922,0.309206,0.29269,2.100563,-232.525624,0.608282,0.86064,5.259951,0.226365,0.212474,0.156417,0.111199,0.031327,0.039565,0.040897,0.079442,0.075815,0.000095,0.139426,0.127365,0.031798,0.004674,0.000131,0.000142,0.164416,0.215328,1.002506,0.000818,0,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.428179,0.000157,5.572533,8.121982,9.485934,12.160907,0.293922,0.309206,0.29269,2.100563,-232.525624,0.608282,0.86064,5.259951,0.226365,0.212474,0.156417,0.111199,0.031327,0.039565,0.040897,0.079442,0.075815,0.000095,0.139426,0.127365,0.031798,0.004674,0.000131,0.000142,0.164416,0.215328,1.002506,0.000818,0,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.428179,0.000157,5.572533,8.121982,9.485934,12.160907,0.293922,0.309206,0.29269,2.100563,-232.525624,0.608282,0.86064,5.259951,0.226365,0.212474,0.156417,0.111199,0.031327,0.039565,0.040897,0.079442,0.075815,0.000095,0.139426,0.127365,0.031798,0.004674,0.000131,0.000142,0.164416,0.215328,1.002506,0.000818,0,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
-0.097466,0.00024,5.175586,5.534604,6.837001,8.132335,0.385283,0.324454,0.378839,2.139514,-56.865279,0.482553,0.683378,3.300039,0.220996,0.2058,0.164077,0.134951,0.027975,0.043292,0.059319,0.063746,0.052625,0.000182,0.127427,0.067621,0.083722,0.005919,0.000316,0.000248,0.155552,0.215445,1.003835,0.001022,0,80.13422,4.93498,1.34105,0.663317,1.144655,0.894723,0.122986,127.1923,6.203454,892.1067,1.900665,0.028849,0.050744,0.92168,0.000251,0.014094,8073.762,1.520984,0,0.86751,0.10142,0,0.115013,0.003435,435.4802,196696.5
-0.445291,0.000185,5.010527,7.779609,11.530495,10.477803,0.366973,0.342574,0.326715,1.985716,-1184.40237,0.527252,0.776355,5.757867,0.202466,0.188617,0.188933,0.130336,0.031386,0.035548,0.040637,0.080417,0.019991,0.000058,0.110264,0.061172,0.020838,0.005469,0.000056,0.000046,0.147283,0.209157,1.003319,0.000837,0.002798,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31
-0.445291,0.000185,5.010527,7.779609,11.530495,10.477803,0.366973,0.342574,0.326715,1.985716,-1184.40237,0.527252,0.776355,5.757867,0.202466,0.188617,0.188933,0.130336,0.031386,0.035548,0.040637,0.080417,0.019991,0.000058,0.110264,0.061172,0.020838,0.005469,0.000056,0.000046,0.147283,0.209157,1.003319,0.000837,0.002798,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31
0.333077,0.000048,4.353921,6.930633,7.167086,7.92829,0.410855,0.350969,0.32954,2.11857,-180.602001,0.560253,0.60946,3.314774,0.2279,0.190878,0.159018,0.153076,0.030866,0.047544,0.056494,0.080388,0.045118,0.000055,0.100591,0.071702,0.058915,0.005867,0.000048,0.000041,0.153979,0.214755,1.003201,0.00086,0.001978,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7
0.208718,0.0002,5.295455,6.926522,6.906621,9.591657,0.315933,0.398679,0.358489,2.124798,-200.305227,0.577377,0.882964,5.197862,0.189658,0.197899,0.176122,0.18487,0.036558,0.042805,0.063116,0.072947,0.06418,0.000058,0.128465,0.105643,0.113282,0.010868,0.000092,0.000085,0.152378,0.210865,1.007747,0.001137,0.015057,56.39003,3.622426,1.1912,0.759761,0.499756,0.875392,0.093441,63.08987,6.297386,295.6452,1.460276,0.048804,0.106367,0.160891,0.000609,0.006407,2889.007,2.247605,0,0.794274,0.079826,0,0.163512,0.003431,411.9623,94055.68
0.131853,0.001537,4.374072,5.341742,6.00252,8.037317,0.378944,0.428335,0.440307,2.14018,-101.335568,0.640116,0.650515,2.975052,0.210567,0.219696,0.158147,0.121343,0.033065,0.02666,0.039196,0.067074,0.021559,0.000266,0.10519,0.098152,0.029605,0.004848,0.00034,0.000206,0.155454,0.214437,1.00443,0.000902,0.003212,82.87465,5.204191,1.391384,0.683711,1.15292,0.906212,0.115958,66.90185,5.877834,79.49234,0.590792,0.012913,0.015685,0.212236,0.000083,0.00764,2858.443,0.223743,0,0.9747,0.103132,0,0.024676,0.002852,442.2269,36390.27
-0.013073,0.000293,5.179496,6.36724,7.092144,9.879699,0.347085,0.327488,0.381858,2.11826,-203.844515,0.508546,0.763621,3.591836,0.192682,0.19377,0.147828,0.120363,0.019236,0.044622,0.039782,0.079707,0.034302,0.000076,0.084955,0.083328,0.060236,0.005254,0.000056,0.000044,0.15342,0.215548,1.002536,0.000806,0,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2
-0.013073,0.000293,5.179496,6.36724,7.092144,9.879699,0.347085,0.327488,0.381858,2.11826,-203.844515,0.508546,0.763621,3.591836,0.192682,0.19377,0.147828,0.120363,0.019236,0.044622,0.039782,0.079707,0.034302,0.000076,0.084955,0.083328,0.060236,0.005254,0.000056,0.000044,0.15342,0.215548,1.002536,0.000806,0,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2
0.483374,0.000014,5.577063,7.328794,7.137003,9.680381,0.249602,0.30321,0.318144,2.117925,-303.582307,0.568886,0.886223,3.812115,0.244213,0.205132,0.160011,0.139234,0.033757,0.039611,0.049214,0.093009,0.081316,0.000011,0.10688,0.069412,0.071337,0.004308,0.000007,0.000031,0.157006,0.210465,1.003256,0.00085,0.002419,72.51514,5.134902,1.438051,0.634167,0.515514,0.882199,0.067244,27.35478,5.044005,990.5821,3.993232,0.069903,0.108406,0.086101,0.000169,0.007126,742.2183,0.914343,0,0.847537,0.1131,0,0.129304,0.004377,843.7663,617852.3
0.208926,0.000049,4.5086,5.736157,5.857363,7.618662,0.405069,0.440467,0.403593,2.056968,-1130.649669,0.510986,0.762743,3.507103,0.224353,0.195219,0.170584,0.159949,0.026385,0.03346,0.063711,0.057861,0.022843,0.000053,0.10315,0.142745,0.029976,0.00627,0.000027,0.00004,0.152959,0.212281,1.003091,0.000819,0,56.6866,3.302787,1.135893,0.683988,0.410492,0.853508,0.098048,78.8806,6.497687,505.9154,1.175525,0.025806,0.071253,0.06742,0.000669,0.011292,4729.115,1.936975,0,0.468043,0.057423,0,0.249145,0.004924,454.1977,36012.04
0.138269,0.000111,5.84921,7.151719,6.274342,6.578631,0.300683,0.245613,0.371129,2.116347,-584.695191,0.521977,0.714669,3.204221,0.216402,0.205724,0.147787,0.163584,0.025799,0.0292,0.048869,0.070347,0.036316,0.000197,0.12554,0.125085,0.042478,0.006122,0.000332,0.000312,0.15016,0.209561,1.002835,0.00084,0,49.66102,3.088839,1.125602,0.61372,0.264697,0.860705,0.065154,104.5067,5.852855,731.5499,2.353165,0.053043,0.058478,0.051904,0.000414,0.003053,5920.864,1.101716,0,0.508655,0.067766,0,0.250092,0.005286,512.4772,87162.05
0.027146,0.000056,4.602159,5.195051,6.177901,8.047325,0.281755,0.422398,0.485916,2.138621,-87.314169,0.426282,0.585568,3.278004,0.202777,0.18654,0.151479,0.130799,0.017651,0.027598,0.040803,0.063395,0.0198,0.000038,0.100733,0.097938,0.031144,0.007127,0.000025,0.000031,0.159489,0.219819,1.002929,0.000873,0,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6
0.027146,0.000056,4.602159,5.195051,6.177901,8.047325,0.281755,0.422398,0.485916,2.138621,-87.314169,0.426282,0.585568,3.278004,0.202777,0.18654,0.151479,0.130799,0.017651,0.027598,0.040803,0.063395,0.0198,0.000038,0.100733,0.097938,0.031144,0.007127,0.000025,0.000031,0.159489,0.219819,1.002929,0.000873,0,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6
0.175045,0.000015,3.752781,4.933064,6.348111,8.941359,0.471973,0.479405,0.459229,2.116871,-53.919885,0.581318,0.699993,3.239467,0.203557,0.215619,0.183093,0.128029,0.033467,0.059048,0.073373,0.062274,0.040956,0.000014,0.096706,0.069769,0.073462,0.004968,0.000011,0.000012,0.153086,0.213402,1.002698,0.000924,0,48.78224,3.792696,1.306007,0.971059,0.458041,0.872767,0.053174,20.40493,4.942139,584.9841,1.397722,0.048572,0.229112,0.18782,0.000607,0.007002,431.3136,2.223883,0,0.798935,0.108056,0,0.160745,0.004054,588.9131,501523
0.175045,0.000015,3.752781,4.933064,6.348111,8.941359,0.471973,0.479405,0.459229,2.116871,-53.919885,0.581318,0.699993,3.239467,0.203557,0.215619,0.183093,0.128029,0.033467,0.059048,0.073373,0.062274,0.040956,0.000014,0.096706,0.069769,0.073462,0.004968,0.000011,0.000012,0.153086,0.213402,1.002698,0.000924,0,48.78224,3.792696,1.306007,0.971059,0.458041,0.872767,0.053174,20.40493,4.942139,584.9841,1.397722,0.048572,0.229112,0.18782,0.000607,0.007002,431.3136,2.223883,0,0.798935,0.108056,0,0.160745,0.004054,588.9131,501523
-0.132579,0.000072,5.481034,7.876026,9.29831,11.846497,0.343403,0.299473,0.297371,2.098904,-293.941418,0.495065,0.809697,5.923836,0.226727,0.202732,0.174241,0.135726,0.031848,0.04562,0.048629,0.083646,0.044382,0.000043,0.10254,0.056521,0.056835,0.003991,0.000013,0.000019,0.146094,0.213831,1.002959,0.000905,0,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8
