@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_F# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_14 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_4 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_7 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_PeriodicSpread2 numeric
@attribute BeatHisto_NumMax numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_min numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute voiceProb_sma_min numeric
@attribute voiceProb_sma_skewness numeric
@attribute F0_sma_amean numeric
@attribute mfcc_sma_de[3]_min numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_max numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {sexy,notsexy}

@data
0.472645,0.064216,0.000008,0.000006,7.945194,0.315699,0.327608,0.332598,0.367961,2.108542,15.529936,0.000012,0.82335,0.819009,4.268735,0.181006,0.165967,0.046537,0.060266,0.029207,0.149578,0.071906,0.028041,0.005598,0.212107,1.003776,0.000949,0.28097,0.002603,68.41681,3.955839,1.198954,0.764596,0.669009,0.877451,0.060212,99.8532,6.715187,647.1615,1.49747,0.028805,0.139148,0.345811,0.000312,0.004324,9854.024,2.154092,0,0.970706,0.115108,0,0.028455,0.001923,346.3397,30374.48,-0.382458,-2.084161,-3.257237,15.31274,15.84536,-2.65262,-9.256882,2.905942,-14.73476,-0.613095,-0.477048,0.00726,0.151311,0.119183,150.4975,-3.939292,7.753799,3.747985,0.014719,-4.025285,0.000017,-0.081129,sexy
0.004423,0.365613,0.000622,0.000752,5.249871,0.42124,0.420262,0.43278,0.413061,2.078645,16.046883,0.000428,0.748736,0.882047,3.577427,0.175417,0.151416,0.039311,0.041699,0.0428,0.074389,0.072018,0.018046,0.005525,0.213852,1.006843,0.001147,0.286691,0.005014,87.95711,5.684151,1.445238,0.678343,1.31333,0.903192,0.132647,65.68799,5.637092,187.1783,1.332225,0.027344,0.049713,0.179035,0.000062,0.016234,4632.945,0.587317,0,0.936085,0.093302,0,0.05987,0.003537,709.0715,188537.2,0.577151,-3.374446,-4.252778,12.26163,12.07235,-0.354788,2.409903,3.239669,-16.6707,-2.239287,-2.223505,0.008469,0.12663,0.552375,67.55304,-3.094975,6.250613,3.747216,0.20834,-3.124437,0.000081,-0.675176,sexy
-0.300513,0.064392,0.000691,0.000977,5.384046,0.462987,0.441057,0.417892,0.392161,2.126505,11.11675,0.000674,0.927354,0.844946,4.421434,0.187893,0.140816,0.044042,0.053795,0.11106,0.103983,0.06321,0.108382,0.009153,0.214931,1.00629,0.001216,0.267655,0.016284,72.22982,4.934745,1.415732,0.599527,0.766917,0.894788,0.09816,45.72848,5.216128,231.1781,0.601185,0.017272,0.01953,0.23446,0.0002,0.019943,4951.226,0.673208,0,0.815579,0.119826,0,0.15051,0.005523,458.5305,209461.4,0.069382,-5.84705,-4.468976,13.85991,21.67237,3.445317,4.403677,3.736797,-12.93283,4.210575,5.620835,0.00363,0.137649,0.719753,54.16628,-5.133117,11.60798,4.82076,-0.022815,-5.837529,0.000184,-0.405359,sexy
0.326359,0.283806,0.000035,0.000056,6.734952,0.388845,0.394238,0.391905,0.344654,2.070541,16.801207,0.000029,0.854731,0.78324,4.399069,0.177095,0.141949,0.05058,0.042305,0.049332,0.099743,0.061867,0.028544,0.005696,0.211978,1.003377,0.000883,0.305006,0,96.91132,6.372011,1.547191,0.561277,1.185465,0.893295,0.092637,44.15475,5.22884,388.1315,1.176356,0.018766,0.02468,0.12293,0.000166,0.010084,2949.16,0.463364,0,0.980027,0.124271,0,0.019587,0.002757,1016.725,192355.3,0.247557,-5.077029,-6.097003,10.92424,17.84344,-1.763704,1.45569,2.885387,-17.29352,-1.581254,-3.651189,0.020569,0.146445,0.698392,74.5771,-2.881698,5.336747,2.672855,-0.148827,-5.265695,0.000095,-0.133899,notsexy
0.296963,0.383109,0.000277,0.000329,4.849967,0.531427,0.532828,0.471886,0.381724,2.180638,7.75618,0.00028,0.80308,0.84448,3.245237,0.177128,0.128798,0.068645,0.060212,0.10387,0.125897,0.066215,0.121384,0.009059,0.215032,1.008289,0.001266,0.285952,0.016386,62.79319,4.586298,1.396702,0.904676,0.932193,0.894943,0.058764,14.96793,5.231251,336.8017,0.852421,0.022655,0.135163,0.339992,0.00025,0.012619,480.7814,1.310367,0,0.767643,0.097133,0,0.178486,0.004888,496.1106,327341.6,-0.418701,-1.839902,-5.043816,19.03275,21.83104,3.122758,5.0177,3.631441,-14.33686,-2.01009,-1.817431,0.003025,0.143126,1.531315,22.11178,-5.231574,10.0162,4.685719,-0.878275,-7.331169,0.000165,-0.516258,notsexy
0.102446,-0.09377,0.000022,0.000025,4.862547,0.50993,0.491341,0.495773,0.435182,2.137461,4.590844,0.000029,0.781242,0.779992,2.714407,0.186955,0.13009,0.068705,0.075285,0.080367,0.091054,0.083867,0.115554,0.005468,0.214231,1.007268,0.001287,0.283779,0.0041,51.76452,3.989058,1.297576,1.018827,0.600252,0.880362,0.068099,33.43679,5.362283,503.0958,1.719699,0.043033,0.2855,0.323089,0.000449,0.007876,1426.887,1.698128,0,0.861518,0.091195,0,0.119384,0.003127,317.1322,94984.14,-0.731394,7.446664,7.174468,17.20934,21.93551,-4.170381,-2.802912,3.705108,-18.07349,-0.863191,-0.292946,0.003025,0.134207,1.053524,40.11545,-3.719505,6.99492,3.466443,0.030439,-3.829801,0.000084,0.073672,notsexy
-0.053304,-0.256556,0.000366,0.000453,5.436692,0.418809,0.412403,0.441012,0.427955,2.118182,6.863535,0.000365,0.810678,0.902472,3.607605,0.185429,0.143536,0.040564,0.048946,0.060594,0.108154,0.068862,0.034945,0.004103,0.213518,1.007131,0.001113,0.28545,0.016938,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503,-0.601349,-1.099331,-1.696051,9.678998,7.241014,-6.695275,-2.974044,3.497963,-15.79895,-1.183453,-0.746641,0.021779,0.137013,1.382119,42.36724,-3.986724,8.376377,4.257347,0.101032,-4.499745,0.000102,-0.305736,notsexy
0.075123,0.123375,0.000327,0.000331,5.674752,0.332561,0.405104,0.452975,0.41856,2.087486,16.174297,0.000244,0.655481,0.551793,3.544109,0.177523,0.122238,0.03537,0.039431,0.031043,0.080437,0.06159,0.017515,0.004481,0.212956,1.00478,0.000955,0.298341,0,86.48917,5.178074,1.364704,0.652828,1.376088,0.901192,0.151147,96.6728,6.030396,70.64239,0.314863,0.006619,0.019052,0.124978,0.00008,0.018079,10263.09,0.213035,0,0.964714,0.140085,0,0.034064,0.002363,573.112,36859.33,-0.119477,-5.177896,-3.842684,12.39051,14.38913,-0.251726,3.150233,2.888226,-19.08432,-2.873179,-3.043018,0.013914,0.144856,0.770243,28.36467,-2.452467,4.993293,3.216951,-0.028533,-3.843795,0.000042,-0.582145,notsexy
0.130801,0.221255,0.000026,0.000023,5.430307,0.448262,0.443092,0.451744,0.397622,2.150739,4.867607,0.000032,0.817166,0.836828,3.063596,0.197877,0.122995,0.053062,0.066513,0.050238,0.100515,0.061827,0.084204,0.006166,0.215677,1.004588,0.001014,0.280517,0.002523,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5,-1.928311,-2.071585,-2.047504,14.98703,6.938803,-9.343826,-9.250192,2.976255,-19.85392,-5.259611,-4.819686,0.018754,0.13541,0.365293,63.84527,-6.64814,11.30504,3.476608,-0.360973,-4.283706,0.000163,-0.011502,notsexy
0.371389,-0.029424,0.000551,0.000705,5.661181,0.367778,0.417293,0.428163,0.385478,2.090872,10.090022,0.000565,0.805188,0.799575,3.564501,0.17213,0.132657,0.051336,0.049143,0.046141,0.103493,0.065858,0.033349,0.005299,0.213869,1.005928,0.001128,0.295205,0.009596,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1,-0.287168,-4.029462,-3.954368,14.3639,17.28888,-0.889295,3.147707,2.900878,-16.54663,-2.734378,-3.312069,0.010284,0.148135,0.875997,56.54185,-3.589131,7.047873,3.622826,0.051878,-3.867009,0.000118,-0.399646,notsexy
0.371389,-0.029424,0.000551,0.000705,5.661181,0.367778,0.417293,0.428163,0.385478,2.090872,10.090022,0.000565,0.805188,0.799575,3.564501,0.17213,0.132657,0.051336,0.049143,0.046141,0.103493,0.065858,0.033349,0.005299,0.213869,1.005928,0.001128,0.295205,0.009596,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1,-0.287168,-4.029462,-3.954368,14.3639,17.28888,-0.889295,3.147707,2.900878,-16.54663,-2.734378,-3.312069,0.010284,0.148135,0.875997,56.54185,-3.589131,7.047873,3.622826,0.051878,-3.867009,0.000118,-0.399646,notsexy
0.38503,0.299893,0.000067,0.000045,6.481262,0.418898,0.383143,0.332675,0.341495,2.137641,7.650267,0.000076,0.809323,0.75172,3.504591,0.180697,0.146391,0.033338,0.049275,0.038961,0.069626,0.0632,0.073408,0.007295,0.217935,1.004133,0.001039,0.299491,0,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6,-1.282889,-4.265271,-5.597293,6.997097,8.404338,-6.490872,-8.170114,3.07596,-16.35954,-2.127193,-2.542601,0.015124,0.155572,0.370564,50.63684,-3.287717,6.869224,3.298716,0.033395,-4.295413,0.000182,-0.21376,notsexy
0.38503,0.299893,0.000067,0.000045,6.481262,0.418898,0.383143,0.332675,0.341495,2.137641,7.650267,0.000076,0.809323,0.75172,3.504591,0.180697,0.146391,0.033338,0.049275,0.038961,0.069626,0.0632,0.073408,0.007295,0.217935,1.004133,0.001039,0.299491,0,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6,-1.282889,-4.265271,-5.597293,6.997097,8.404338,-6.490872,-8.170114,3.07596,-16.35954,-2.127193,-2.542601,0.015124,0.155572,0.370564,50.63684,-3.287717,6.869224,3.298716,0.033395,-4.295413,0.000182,-0.21376,notsexy
0.048202,0.303861,0.000224,0.000299,5.611772,0.397798,0.414122,0.376906,0.302302,2.086821,10.744995,0.00035,0.83223,0.877959,4.847021,0.199342,0.145267,0.045291,0.05111,0.046221,0.075746,0.066999,0.065133,0.006314,0.217785,1.006657,0.001135,0.306767,0.009035,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3,0.101704,-6.807856,-4.655708,18.14806,27.86473,6.087734,2.223935,3.675615,-13.49984,-0.511905,-0.808772,0.005445,0.167845,0.652554,64.78857,-4.591418,9.497841,3.98953,0.190188,-6.350946,0.000119,-0.359641,notsexy
0.173898,-0.064579,0.000074,0.000085,7.663195,0.408169,0.29648,0.38027,0.318183,2.109882,8.137428,0.000109,0.689435,0.7331,3.871859,0.20342,0.143946,0.043765,0.047443,0.06605,0.118618,0.051788,0.072569,0.008144,0.204635,1.009041,0.001191,0.288012,0.020966,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8,-1.022955,-3.784535,-0.71524,9.789952,10.90892,-1.273252,-3.401529,2.988593,-14.54727,-1.633679,-2.602135,0.019359,0.130095,1.001464,21.08293,-2.995712,8.256145,4.964352,0.248221,-3.246803,0.000164,-0.786297,notsexy
0.173898,-0.064579,0.000074,0.000085,7.663195,0.408169,0.29648,0.38027,0.318183,2.109882,8.137428,0.000109,0.689435,0.7331,3.871859,0.20342,0.143946,0.043765,0.047443,0.06605,0.118618,0.051788,0.072569,0.008144,0.204635,1.009041,0.001191,0.288012,0.020966,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8,-1.022955,-3.784535,-0.71524,9.789952,10.90892,-1.273252,-3.401529,2.988593,-14.54727,-1.633679,-2.602135,0.019359,0.130095,1.001464,21.08293,-2.995712,8.256145,4.964352,0.248221,-3.246803,0.000164,-0.786297,notsexy
0.087724,-0.046757,0.00037,0.000443,5.339356,0.42195,0.425497,0.458908,0.412564,2.111594,11.061199,0.000331,0.812583,0.681407,11.644493,0.179329,0.135434,0.04138,0.064233,0.038458,0.074175,0.068142,0.05752,0.004955,0.211739,1.007178,0.001124,0.286229,0.011889,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9,-0.620507,-0.908289,-0.272589,15.69911,14.53293,-1.202267,3.133339,3.350651,-15.37009,-1.971553,-2.107586,0.00726,0.153041,0.865917,33.77666,-2.894082,7.011628,3.543739,-0.005625,-4.741359,0.000116,-0.238169,notsexy
-0.079118,0.15076,0.000151,0.000222,5.376636,0.385505,0.437887,0.416737,0.355521,2.152962,3.221301,0.000294,0.984005,0.728883,3.094304,0.211864,0.146168,0.04613,0.061661,0.104069,0.100501,0.088121,0.045897,0.009372,0.213209,1.013613,0.001781,0.264256,0.021865,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,0.31245,-4.67018,-4.386868,11.7281,19.22625,-1.197975,-2.593317,3.249713,-19.16078,-3.285571,-3.944369,0.008469,0.140143,1.9823,25.68948,-3.82564,10.51128,6.922014,0.408432,-5.038826,0.000408,-0.630024,notsexy
0.256367,0.026367,0.000625,0.000875,9.452392,0.29546,0.252265,0.250643,0.355898,1.987333,63.316169,0.000519,0.686052,0.822436,5.621668,0.172941,0.150752,0.036404,0.043574,0.050689,0.109288,0.074721,0.12867,0.009149,0.210919,1.005705,0.000974,0.283471,0.013315,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9,-0.53382,-10.61163,-10.30414,16.23102,18.25942,-2.163881,3.766593,3.095067,-26.29772,-1.247358,-4.881704,0.00363,0.158486,0.532354,122.9306,-3.724084,6.988657,2.762236,0.217058,-4.550796,0.000057,-0.110821,notsexy
0.309581,0.050094,0.000196,0.00023,5.652843,0.372874,0.38467,0.388212,0.423205,2.144408,4.728199,0.000183,0.728529,0.80454,3.80561,0.18336,0.140462,0.049039,0.05644,0.054777,0.090611,0.074951,0.051445,0.00425,0.212807,1.003737,0.000867,0.275489,0.002537,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2,-0.30485,1.135181,-1.003475,15.44301,19.28765,0.852726,-3.588464,3.081379,-13.72969,-2.245555,-1.90725,0.025408,0.140816,0.867252,21.7247,-3.392648,7.298392,3.021905,0.183967,-6.058854,0.000153,-0.397422,notsexy
0.203324,-0.230571,0.000227,0.00028,9.265713,0.297336,0.360984,0.311112,0.312357,2.112688,12.923095,0.000253,0.727621,0.816654,4.94979,0.169435,0.133791,0.035397,0.045463,0.061306,0.126419,0.096723,0.077689,0.004192,0.212981,1.003647,0.000952,0.282211,0.004893,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,-0.443032,-5.947502,-7.228828,16.36455,21.26425,2.566711,-2.372999,3.952224,-20.46652,1.359109,1.9912,0.008469,0.147977,-0.304303,223.3466,-2.612275,5.907859,4.113879,0.182893,-3.7612,0.000094,-0.51274,notsexy
0.203324,-0.230571,0.000227,0.00028,9.265713,0.297336,0.360984,0.311112,0.312357,2.112688,12.923095,0.000253,0.727621,0.816654,4.94979,0.169435,0.133791,0.035397,0.045463,0.061306,0.126419,0.096723,0.077689,0.004192,0.212981,1.003647,0.000952,0.282211,0.004893,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,-0.443032,-5.947502,-7.228828,16.36455,21.26425,2.566711,-2.372999,3.952224,-20.46652,1.359109,1.9912,0.008469,0.147977,-0.304303,223.3466,-2.612275,5.907859,4.113879,0.182893,-3.7612,0.000094,-0.51274,notsexy
0.203324,-0.230571,0.000227,0.00028,9.265713,0.297336,0.360984,0.311112,0.312357,2.112688,12.923095,0.000253,0.727621,0.816654,4.94979,0.169435,0.133791,0.035397,0.045463,0.061306,0.126419,0.096723,0.077689,0.004192,0.212981,1.003647,0.000952,0.282211,0.004893,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,-0.443032,-5.947502,-7.228828,16.36455,21.26425,2.566711,-2.372999,3.952224,-20.46652,1.359109,1.9912,0.008469,0.147977,-0.304303,223.3466,-2.612275,5.907859,4.113879,0.182893,-3.7612,0.000094,-0.51274,notsexy
-0.40309,0.143412,0.000031,0.000035,5.48386,0.455282,0.382141,0.450438,0.390375,2.062995,33.162359,0.000025,0.631618,0.66248,3.33392,0.165195,0.109621,0.025738,0.0336,0.018242,0.08178,0.065501,0.019257,0.005354,0.218824,1.002515,0.000817,0.288816,0,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53,1.523801,-3.336813,-8.822045,12.504,3.991467,-6.542212,-1.180081,3.799306,-18.71668,0.185615,7.804371,0.012704,0.197256,0.727653,100.3034,-3.047504,7.10328,3.440103,0.013951,-3.675208,0.000011,0.077723,notsexy
0.173568,-0.341206,0.000135,0.000089,7.839572,0.275265,0.318188,0.354925,0.409889,2.118296,13.425616,0.000077,0.829204,0.749952,4.569748,0.154647,0.143387,0.039194,0.053023,0.015988,0.127336,0.107197,0.013481,0.008712,0.211355,1.003539,0.000885,0.281925,0,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65,0.043976,-2.404655,-3.608697,9.670863,13.11298,-3.627554,-11.22736,3.244519,-31.30176,-6.464694,-6.684618,0.015729,0.1479,-0.13602,146.3127,-2.515542,7.579275,3.456837,0.650185,-4.108705,0.000018,-0.348799,notsexy
-0.616603,0.072525,0.000105,0.000095,6.313995,0.27336,0.239489,0.390864,0.405453,2.146386,11.901534,0.000065,0.95928,0.796347,3.799303,0.139407,0.145095,0.026419,0.043052,0.025578,0.127053,0.093908,0.041616,0.006927,0.217097,1.00259,0.000841,0.281578,0.001985,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79,0.227192,1.731429,-5.812531,11.22092,20.53621,2.615484,-2.007777,2.654052,-26.16229,-5.071456,-10.34016,0.010284,0.160695,0.050167,103.2024,-3.112445,7.964679,3.619879,-0.521871,-3.81891,0.00003,0.091651,notsexy
0.403484,-0.072454,0.001023,0.001153,6.449618,0.454825,0.46277,0.423912,0.444236,2.169806,3.350674,0.000474,0.878478,0.866534,3.473869,0.182034,0.139998,0.048744,0.040066,0.045115,0.08162,0.064403,0.035682,0.005885,0.217742,1.003648,0.000914,0.305838,0,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39,-0.10979,-3.261342,-2.94243,10.30926,11.23338,-3.089981,-3.520143,2.697363,-14.72588,-1.54097,-1.867772,0.019359,0.142319,1.181849,25.60154,-3.255299,6.586847,3.090184,-0.025376,-3.397462,0.000069,-0.234134,notsexy
0.545294,-0.214669,0.000046,0.000015,6.791569,0.339054,0.325441,0.378589,0.60645,2.126249,24.80861,0.000036,0.738847,0.660287,4.291826,0.149937,0.169292,0.030396,0.042812,0.034475,0.189216,0.121056,0.057986,0.01649,0.205623,1.003043,0.000867,0.278641,0.002167,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8,-0.267816,-3.479824,-4.812574,11.24134,26.54066,-5.520402,-8.972784,3.115304,-21.57069,-3.667662,-5.629989,0.009074,0.155106,0.635494,135.1154,-3.738525,6.936033,5.154187,0.114972,-5.263817,0.000081,0.239818,notsexy
0.545294,-0.214669,0.000046,0.000015,6.791569,0.339054,0.325441,0.378589,0.60645,2.126249,24.80861,0.000036,0.738847,0.660287,4.291826,0.149937,0.169292,0.030396,0.042812,0.034475,0.189216,0.121056,0.057986,0.01649,0.205623,1.003043,0.000867,0.278641,0.002167,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8,-0.267816,-3.479824,-4.812574,11.24134,26.54066,-5.520402,-8.972784,3.115304,-21.57069,-3.667662,-5.629989,0.009074,0.155106,0.635494,135.1154,-3.738525,6.936033,5.154187,0.114972,-5.263817,0.000081,0.239818,notsexy
