@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_min numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute voiceProb_sma_min numeric
@attribute voiceProb_sma_skewness numeric
@attribute F0_sma_amean numeric
@attribute mfcc_sma_de[3]_min numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_max numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {sexy,notsexy}

@data
0.105192,-1.673957,-0.783984,13.90778,17.15807,-0.951189,-1.433383,3.393046,-11.0418,1.99507,3.046472,0.00484,0.150642,0.553767,111.0089,-3.437248,6.281611,3.541138,0.113772,-4.11218,0.000124,-0.024182,sexy
-0.068016,-6.953742,-10.00218,14.75338,18.3645,0.772022,3.806589,3.251124,-14.74945,-2.609749,-4.113892,0.00363,0.146321,0.897025,1.411398,-4.989336,8.986154,6.003189,-0.176991,-4.757122,0.000044,-0.390947,sexy
-0.063821,-0.716163,-2.305161,10.91158,8.823425,-5.195839,-0.337481,3.014061,-13.97751,-0.909714,-2.369087,0.009074,0.13451,1.027183,31.78343,-4.173121,6.565618,2.602393,-0.106707,-4.516213,0.000081,-0.418707,sexy
-0.138146,0.157702,1.928525,12.77823,18.98898,-0.985375,0.251385,3.699711,-15.46112,-1.983113,-4.451789,0.005445,0.110764,1.338831,63.08831,-3.61015,8.690052,6.098966,0.229494,-4.433679,0.000215,-1.15494,sexy
-0.706549,2.144411,1.450847,18.15926,13.24409,-3.12707,4.059603,5.485426,-6.946901,4.113122,5.807485,0.00484,0.122213,1.100864,28.9906,-3.220686,7.034416,3.967997,0.765292,-4.265915,0.000103,-0.828734,sexy
-0.287569,-3.569626,-4.403213,15.45267,17.03464,-0.388254,-4.240406,3.254842,-11.50715,2.741762,2.985544,0.00242,0.126871,1.068644,62.4875,-5.333684,10.9963,6.908338,-0.159032,-4.213981,0.000537,-0.682788,sexy
-0.962035,-9.045777,-10.65233,28.37956,13.41195,-0.512029,4.204159,3.024678,-13.96386,-1.891265,-0.764357,0.00363,0.104909,0.43104,65.65686,-8.607879,14.31713,5.556215,-0.372848,-5.075961,0.000061,-0.509592,sexy
1.214047,-4.670483,-5.216234,10.68205,15.01096,-1.282603,-2.481017,3.423027,-14.6992,0.992119,0.081116,0.006655,0.149657,0.62964,95.37524,-3.043852,6.240348,3.509836,0.115484,-5.532784,0.000071,-0.395312,sexy
-1.149134,6.911835,6.938224,9.73024,9.104506,1.697729,-1.171395,2.830807,-8.858043,-0.070926,0.01953,0.003025,0.149209,0.694091,0.510535,-2.906174,5.721111,2.370661,0.053056,-3.762359,0.000111,0.047808,sexy
-0.906288,-6.514143,-6.659761,8.767872,14.77294,-0.687818,-2.962271,3.17811,-11.71451,0.228848,-1.046723,0.035693,0.1439,1.280024,11.12313,-2.891883,6.120212,2.631461,0.08793,-4.463783,0.000077,-0.169502,sexy
-0.076795,-4.857531,-5.208386,13.23195,17.87164,2.398701,1.173007,3.485296,-17.7407,1.510511,3.574242,0.016334,0.118426,0.873084,77.04492,-4.841975,8.646452,4.438391,0.133279,-4.690119,0.000239,-0.29985,sexy
-0.506945,0.548636,0.198344,9.217576,24.17653,-1.188931,0.752101,4.001893,-18.37716,1.314977,2.406961,0.005445,0.137353,0.350769,91.47742,-4.111643,8.016915,4.364902,0.218954,-4.952463,0.000036,-0.183213,sexy
0.753341,0.770115,-0.654957,9.625859,15.02012,-0.117138,-0.29886,3.760919,-13.3399,-3.492013,-3.073526,0.022989,0.13732,2.300659,15.40803,-2.51272,5.589755,2.508822,0.05053,-3.952178,0.000078,-0.295727,sexy
0.086872,0.549312,0.958474,20.57097,21.78386,3.309092,4.080599,3.211622,-10.81941,0.026763,0.166696,0.00363,0.139625,1.292749,59.33025,-5.557765,10.5206,3.630278,-0.231508,-4.870875,0.000097,-0.314061,sexy
-0.272813,1.493863,5.019156,18.23371,16.22714,1.189178,2.127362,3.117211,-15.64903,-1.680418,-0.483804,0.007864,0.139039,1.483864,2.327971,-4.440508,8.220049,3.501348,-0.189881,-4.715889,0.000076,-0.445084,sexy
-1.068241,-3.61134,-4.007934,14.14041,28.21808,3.33624,-0.61412,3.575917,-21.69898,1.002917,1.481733,0.00363,0.128046,0.925214,46.07352,-5.313991,9.840609,4.830642,-0.208552,-8.208611,0.000276,-0.249534,sexy
0.691542,-3.818199,-2.592509,15.29027,13.1556,1.832489,0.629435,3.435235,-11.31872,1.060434,2.253262,0.004235,0.130691,0.796016,63.99492,-4.93086,9.467886,4.533351,-0.032871,-4.112824,0.000128,-0.455431,sexy
1.167034,0.121443,-0.374529,14.15007,17.48057,-3.471756,3.393095,3.57261,-11.46212,-1.748936,-2.960918,0.013914,0.136733,1.978395,8.303122,-2.833561,5.345043,2.753703,0.030594,-4.291861,0.000057,-0.484984,sexy
-0.763233,2.542511,3.219843,16.74158,28.98003,-2.104047,2.391113,2.838861,-18.86976,-2.742639,-3.232665,0.009074,0.131055,0.69057,0.562523,-3.318154,6.660867,6.510761,-0.440552,-4.741777,0.000139,-0.475413,sexy
0.468745,-2.889681,-3.854561,12.03624,10.72069,0.849434,2.123657,2.796476,-13.49787,1.764003,2.656088,0.00605,0.147993,0.409028,58.53101,-2.538299,4.97513,3.387742,0.086025,-3.402674,0.00006,-0.172423,sexy
-0.905722,-3.133965,-1.164448,20.20176,20.68194,0.819887,-1.87499,3.436285,-9.536519,3.699112,3.630526,0.004235,0.150596,1.4602,53.28622,-5.329069,10.24664,7.193624,-0.03285,-4.022723,0.000299,-0.046398,sexy
-0.249827,0.181766,-1.481501,15.71842,12.29383,-4.112609,-4.622885,3.112862,-13.14277,2.530224,3.184909,0.00363,0.149241,0.661082,120.1236,-4.683454,8.97654,5.107379,0.376636,-4.501884,0.000037,-0.247485,sexy
0.255941,2.539088,1.215379,21.59148,16.57826,1.079268,2.994132,3.096235,-11.32095,-0.150411,0.607584,0.004235,0.127164,1.175265,48.20409,-4.778275,8.845958,4.750774,0.081533,-4.468154,0.000133,-0.495049,sexy
0.226139,-3.610207,-1.102152,9.998559,15.16575,-1.797052,3.004126,3.313431,-23.49756,-4.457994,-3.926536,0.009679,0.11639,1.007011,32.2192,-5.067507,10.74801,4.533084,0.047505,-5.223923,0.00005,-0.530508,sexy
-0.612438,-2.003484,-2.980592,13.56986,18.2296,-1.895772,-1.958392,3.169235,-13.12306,0.528901,2.780679,0.014519,0.126898,2.013725,28.17818,-4.456712,9.370979,3.680968,0.41156,-4.714423,0.000197,-0.652398,sexy
-0.21796,-1.623877,-2.280187,13.33777,11.62352,1.679497,4.505229,3.293377,-17.39508,-0.223128,0.421311,0.00726,0.14522,0.696105,42.53067,-2.852288,6.560509,3.010209,0.05597,-3.991227,0.00005,-0.068633,sexy
-0.040554,-5.737313,-7.952434,15.08887,23.27275,6.02056,11.00617,3.31296,-18.13132,-3.712881,-6.987373,0.004235,0.161909,0.571533,43.40407,-6.910253,11.07755,3.477124,-0.147445,-5.827247,0.000026,-0.007727,sexy
-0.181736,-2.033377,3.806356,13.57686,8.382964,-11.91584,-3.727894,4.300096,-21.07616,-1.622755,-1.82304,0.012099,0.136038,0.315624,109.6322,-4.14071,6.794231,3.477557,0.01841,-4.564617,0.000048,0.155669,sexy
0.771938,-0.655124,0.776507,22.39069,20.75868,1.779963,-2.610967,3.06884,-16.02744,-1.138997,-2.517915,0.003025,0.106531,1.244548,29.76816,-4.51013,8.835573,6.531776,0.524263,-5.59213,0.000104,-0.298688,sexy
0.56552,1.415535,-0.372872,10.2472,14.69527,0.118915,-2.775379,4.378411,-13.51942,1.153522,2.180393,0.015124,0.117352,0.945621,22.03631,-3.744969,8.11598,4.663629,0.16716,-3.960658,0.000186,-0.36871,sexy
-0.548511,-2.655344,-2.126554,14.71841,19.61693,1.482628,-0.257919,3.791448,-21.05427,-2.329368,-2.922486,0.016334,0.136354,1.442935,11.77952,-3.702472,8.527394,4.642196,0.311086,-5.698592,0.000252,-0.386205,sexy
0.248279,-2.628891,-7.227504,16.59087,15.78694,-1.769965,2.049927,3.0592,-8.681698,1.555364,1.104404,0.00363,0.097637,1.151749,39.75413,-4.039851,7.333338,5.395489,-0.141275,-4.333384,0.000281,0.019433,sexy
0.491098,0.517955,1.575694,17.37183,17.29078,0.375239,1.85471,3.308816,-16.65341,-2.117448,-3.613887,0.00484,0.145222,0.811892,70.84367,-4.532719,8.712422,3.360143,-0.035427,-4.226913,0.000093,-0.678576,sexy
0.026031,-0.665784,4.13343,12.1995,13.85382,2.957642,-1.303402,3.153384,-11.32164,0.37347,2.246156,0.005445,0.210657,0.931817,42.64561,-3.04162,5.398272,4.016014,0.090098,-4.109651,0.000006,-0.123531,sexy
-0.177297,3.247132,2.978041,16.77826,17.01511,2.581183,3.115003,2.690784,-23.52408,-0.061708,-0.600959,0.004235,0.161352,0.511,75.91417,-4.758771,8.591642,4.801082,0.404822,-5.582755,0.000031,-0.570679,sexy
0.836816,-0.021034,0.340323,22.33198,19.67378,1.369186,3.626468,3.144692,-16.77288,-0.129386,0.451472,0.00726,0.144889,0.472069,105.5381,-5.851203,10.47199,3.624131,-0.195898,-5.13072,0.000091,-0.666903,sexy
-0.00747,6.178186,8.66457,22.09675,13.90508,-1.440975,-1.409224,4.931468,-10.67481,-0.338797,-0.717754,0.004235,0.120318,1.072882,32.11328,-4.181169,8.78229,4.641099,0.056352,-5.759292,0.000213,-0.288673,sexy
-0.882488,-1.382525,-1.647488,5.249224,15.71278,3.059942,-0.000081,3.496284,-10.57055,3.975642,3.007029,0.00363,0.174055,0.64274,89.0038,-1.756183,3.551279,2.776622,0.074256,-5.101241,0.000025,0.076114,sexy
-0.238698,2.58252,2.317659,12.43517,15.37299,0.885602,-1.584769,2.990886,-10.27967,1.172132,2.224078,0.013914,0.127069,0.966715,62.21831,-3.332356,9.052706,3.386607,-0.046847,-3.008876,0.000124,-1.124025,sexy
-1.155308,-0.804538,-2.648189,13.94586,16.08488,1.80198,-1.858028,3.124279,-12.42708,-0.872752,0.341421,0.007864,0.148056,0.861449,85.25463,-3.847163,7.715574,3.927731,0.254227,-4.506129,0.00023,-0.356896,sexy
0.066974,-4.826816,-3.532496,14.97166,23.3353,3.953288,-2.520446,3.147008,-21.09443,-3.201034,-4.135087,0.006655,0.144701,0.505718,119.428,-3.793336,9.465963,4.911093,0.082773,-4.776185,0.000132,-0.324551,sexy
-0.957825,-13.33145,-14.99728,29.55595,31.21026,-2.892548,4.520359,2.803748,-23.26531,1.670638,1.055815,0.00605,0.172479,0.434371,61.63004,-5.471648,13.14194,7.117352,-0.224659,-8.804833,0.000054,-0.548626,sexy
0.008899,-2.344015,-3.344694,9.699777,13.87935,-0.296479,-0.033365,3.03783,-9.435471,0.700194,-0.291096,0.005445,0.116267,2.548823,0.820538,-2.889893,5.589309,2.955515,0.601466,-3.388699,0.00016,0.468935,sexy
-0.598956,0.522007,0.863889,20.78692,16.58369,0.399375,-2.509291,3.522469,-14.82892,-0.29515,-1.034696,0.00605,0.122183,0.634257,90.62195,-5.102347,9.480934,6.53441,-0.337096,-5.590005,0.000083,-0.5346,sexy
-1.077807,1.062706,0.77511,24.26369,14.97444,-3.352821,0.145511,3.748691,-17.28297,-0.625714,-1.075395,0.00242,0.127927,1.163645,45.28437,-5.230251,11.41032,4.132327,-0.032836,-5.830029,0.000092,-0.146681,sexy
-0.819495,0.383254,-0.256787,15.64839,8.582589,-6.21103,-0.507318,2.980521,-21.53816,-4.605538,-3.409236,0.00726,0.141951,0.617479,57.19777,-3.8283,7.2023,3.76166,0.044122,-4.174746,0.000216,-0.372421,sexy
0.095199,-1.225399,-6.204279,7.923252,17.58238,2.942512,4.253693,3.191148,-8.873589,-0.122208,0.087438,0.019964,0.132671,1.459969,0,-2.549267,5.113343,3.047163,0.15744,-4.470494,0.000169,-0.171758,sexy
0.112182,-3.399211,-5.79055,14.37655,15.85134,-10.82342,-8.920029,2.917989,-21.78086,-2.454289,-1.145802,0.019964,0.167778,0.302931,113.0017,-3.829744,8.180163,4.291148,0.310799,-5.848938,0.00007,-0.349443,sexy
-0.313332,-0.0252,3.232477,23.13374,23.10253,3.692086,-1.464225,2.656371,-27.47121,0.182947,-0.094275,0.00605,0.117542,0.143242,88.35921,-4.797072,9.705896,3.994183,-0.18783,-6.224188,0.000113,-0.132088,sexy
-1.136019,-4.07888,-3.933151,9.12291,11.26467,-3.017426,0.451051,3.927265,-18.79848,4.632821,7.9069,0.013309,0.143571,0.695801,36.02155,-3.437588,8.3174,4.466809,0.15821,-4.030171,0.000078,-0.742426,sexy
-0.353,2.563616,-1.397096,17.58746,18.24725,-2.334004,-0.964548,4.281666,-17.42682,-0.142012,-3.437321,0.005445,0.140132,0.478085,103.3631,-4.454432,8.035958,3.383319,0.061205,-6.486218,0.000121,-0.705596,sexy
-0.412319,-2.523865,-1.604117,26.80522,23.80906,3.641294,1.67605,3.11929,-16.88715,-0.313417,-1.936232,0.00605,0.150601,0.400192,103.9655,-4.685762,8.829763,4.261223,-0.160048,-6.867143,0.000068,-0.242318,sexy
-0.221912,-1.465281,1.484669,13.95533,17.1669,0.125774,-2.885849,4.180288,-25.59697,3.525176,1.791382,0,0.074606,1.389437,48.58119,-7.560842,14.92746,6.760671,0.297152,-6.806629,0.000647,-0.30155,sexy
0.065537,4.387126,2.122097,17.01785,14.36647,-4.195683,-2.810468,4.220121,-18.50798,-1.447419,-2.533793,0.008469,0.136208,1.745252,20.58644,-4.502149,9.306736,3.221516,-0.167713,-5.487276,0.000351,-0.136332,sexy
0.075501,2.757214,1.325305,14.90016,24.68518,-4.212144,0.013413,3.67099,-23.47587,-0.103464,-1.801328,0.00363,0.14216,0.857807,51.60392,-4.810408,8.805451,4.499623,-0.407762,-6.074064,0.000091,-0.182915,sexy
-0.209489,-3.204578,3.199377,11.69603,34.35094,2.619764,-1.650814,3.691805,-13.44541,1.720927,2.364794,0.00605,0.141084,0.244646,101.248,-3.51092,8.992182,4.582994,0.080556,-5.623006,0.000149,-0.334625,sexy
0.070441,-3.870841,-7.462596,30.67682,17.74366,-7.172372,-4.334291,2.999506,-14.40807,1.830694,6.183978,0.00363,0.125094,0.430736,111.6634,-5.65938,11.3144,4.554493,0.147425,-3.87873,0.000265,-0.316667,sexy
-1.485764,13.79008,16.77232,17.87862,13.7551,0.232013,-4.435358,3.014136,-15.37175,-1.984717,-3.304901,0.00484,0.134772,-0.149949,193.802,-2.373209,4.531591,2.507079,-0.098742,-3.558877,0.000001,0.84695,sexy
-0.428421,-3.10421,-5.666442,-0.664236,6.855694,-7.017173,-0.392841,3.079793,-12.27573,1.599269,2.408019,0.024198,0.142103,-0.116789,120.7556,-1.900292,4.060762,3.243467,0.051004,-3.16383,0.000023,-0.289063,sexy
-0.020848,10.87826,10.18123,14.58226,12.67474,1.887708,2.264992,3.429966,-11.90942,-0.684111,1.244436,0.00363,0.123371,0.653707,0,-3.695994,6.974956,3.785417,0.135429,-3.677829,0.000347,-0.135799,sexy
-0.742903,5.471726,7.480672,18.93768,21.72324,0.759244,-2.19317,3.055425,-19.37898,0.394369,1.245999,0.00363,0.150894,0.549496,57.86669,-4.245152,7.493566,5.000776,0.076583,-5.950591,0.000058,-0.36758,sexy
-0.723809,1.34708,0.290652,17.07038,10.40189,-6.178885,-2.797786,3.210864,-10.54538,0.445855,2.285135,0.007864,0.140439,0.5489,66.57,-3.961194,6.928555,5.577475,-0.08435,-3.822271,0.000049,-0.933507,sexy
0.910192,-2.728472,-3.319234,11.79603,14.08193,0.618281,1.515849,3.138756,-15.7593,-0.912672,-1.283399,0.010889,0.128756,1.368134,29.96076,-2.403428,6.226752,2.895561,-0.110621,-3.565962,0.000097,-0.40876,sexy
0.078553,0.343105,-1.275429,16.70879,16.76517,-0.257087,1.500176,3.301069,-14.24636,-2.422623,-2.971714,0.00726,0.124243,1.340781,17.07436,-3.898286,8.695777,2.570757,-0.51066,-3.81271,0.000137,-0.466407,sexy
-0.85227,3.778952,7.322188,12.1116,14.35455,1.993084,1.662088,3.482583,-22.34576,-2.769324,-3.240478,0.00605,0.136309,1.354469,1.514202,-4.063393,7.560503,3.692429,-0.238565,-4.515571,0.000198,0.195507,sexy
-1.032055,-0.339164,-2.600458,10.46822,18.73883,-1.097629,-2.210061,2.900726,-16.02137,0.533278,-5.434072,0.00726,0.145396,0.534074,128.5538,-4.184712,8.211269,3.13321,0.097159,-3.567278,0.000029,-0.709827,sexy
0.351661,-1.14641,-2.688745,16.1085,17.40741,-0.386533,-3.48054,3.613204,-20.5455,-3.140793,-4.739366,0.00363,0.135927,0.990358,64.36931,-4.913792,8.384203,3.889986,-0.442713,-7.123507,0.000131,-0.703836,sexy
-0.390415,3.416348,3.045631,12.70875,16.48043,1.867477,0.092135,4.649328,-9.574491,0.532701,0.302751,0.00605,0.14178,1.208289,6.359118,-3.76563,7.56992,2.933771,0.502144,-3.955474,0.000031,-0.423476,sexy
-0.94476,-5.726313,-5.463387,11.28849,11.73303,-2.373947,-4.138982,3.766648,-16.45309,0.147986,1.47385,0.012099,0.108919,0.229859,68.65755,-4.058977,8.0888,4.339961,0.119432,-3.828806,0.0001,-0.031955,sexy
-0.416764,-0.739259,-0.989616,19.72601,22.50968,6.070961,5.717541,3.365061,-14.1476,0.914726,1.031803,0.004235,0.154058,0.586822,14.95282,-4.576926,7.83698,4.121233,-0.211425,-4.936703,0.000064,-0.658732,sexy
-0.503685,-9.450418,-7.049915,7.022554,17.19387,-5.740181,3.257818,2.745305,-16.93385,-0.833662,-1.171657,0.010284,0.163172,0.116383,104.4663,-3.674364,7.423441,4.602481,-0.177306,-4.97217,0.00003,0.348321,sexy
-0.145991,-2.622477,-3.460013,25.75651,25.69351,0.828736,-5.567096,2.781201,-18.74747,-4.901157,-4.927207,0.00363,0.141192,0.341866,99.45328,-5.385423,9.408212,5.322238,0.608616,-5.301427,0.000151,-0.30072,sexy
0.051265,-4.872241,-5.703621,12.23476,13.46187,-2.263675,-0.313054,4.429265,-9.082316,0.9381,-0.07943,0.007864,0.112428,2.323101,25.33431,-4.559414,8.79635,4.012286,0.36358,-4.424473,0.000186,-0.051605,sexy
-0.546025,3.098258,3.528969,12.86177,17.64398,3.342497,0.797287,3.193215,-14.02261,-1.809838,-1.912493,0.005445,0.145297,0.856304,65.81329,-3.757657,7.073232,3.271567,-0.249378,-2.902392,0.00006,-0.139131,sexy
-0.390422,6.203397,2.886302,9.603548,14.20595,0.143087,-1.711387,3.762446,-18.17386,0.154604,-0.150782,0.005445,0.155938,0.770977,45.52058,-3.346806,6.219629,3.240296,0.092096,-3.952509,0.000076,-0.356175,sexy
-0.788297,1.1784,2.719719,19.77479,21.15789,8.53138,4.785692,3.179317,-27.79046,-5.09125,-8.908513,0.006655,0.212761,0.47208,30.35084,-3.015359,5.06715,3.880364,0.209784,-6.317282,0.000011,0.554882,sexy
-0.382458,-2.084161,-3.257237,15.31274,15.84536,-2.65262,-9.256882,2.905942,-14.73476,-0.613095,-0.477048,0.00726,0.151311,0.119183,150.4975,-3.939292,7.753799,3.747985,0.014719,-4.025285,0.000017,-0.081129,sexy
0.577151,-3.374446,-4.252778,12.26163,12.07235,-0.354788,2.409903,3.239669,-16.6707,-2.239287,-2.223505,0.008469,0.12663,0.552375,67.55304,-3.094975,6.250613,3.747216,0.20834,-3.124437,0.000081,-0.675176,sexy
0.069382,-5.84705,-4.468976,13.85991,21.67237,3.445317,4.403677,3.736797,-12.93283,4.210575,5.620835,0.00363,0.137649,0.719753,54.16628,-5.133117,11.60798,4.82076,-0.022815,-5.837529,0.000184,-0.405359,sexy
0.247557,-5.077029,-6.097003,10.92424,17.84344,-1.763704,1.45569,2.885387,-17.29352,-1.581254,-3.651189,0.020569,0.146445,0.698392,74.5771,-2.881698,5.336747,2.672855,-0.148827,-5.265695,0.000095,-0.133899,notsexy
-0.418701,-1.839902,-5.043816,19.03275,21.83104,3.122758,5.0177,3.631441,-14.33686,-2.01009,-1.817431,0.003025,0.143126,1.531315,22.11178,-5.231574,10.0162,4.685719,-0.878275,-7.331169,0.000165,-0.516258,notsexy
-0.731394,7.446664,7.174468,17.20934,21.93551,-4.170381,-2.802912,3.705108,-18.07349,-0.863191,-0.292946,0.003025,0.134207,1.053524,40.11545,-3.719505,6.99492,3.466443,0.030439,-3.829801,0.000084,0.073672,notsexy
-0.601349,-1.099331,-1.696051,9.678998,7.241014,-6.695275,-2.974044,3.497963,-15.79895,-1.183453,-0.746641,0.021779,0.137013,1.382119,42.36724,-3.986724,8.376377,4.257347,0.101032,-4.499745,0.000102,-0.305736,notsexy
-0.119477,-5.177896,-3.842684,12.39051,14.38913,-0.251726,3.150233,2.888226,-19.08432,-2.873179,-3.043018,0.013914,0.144856,0.770243,28.36467,-2.452467,4.993293,3.216951,-0.028533,-3.843795,0.000042,-0.582145,notsexy
-1.928311,-2.071585,-2.047504,14.98703,6.938803,-9.343826,-9.250192,2.976255,-19.85392,-5.259611,-4.819686,0.018754,0.13541,0.365293,63.84527,-6.64814,11.30504,3.476608,-0.360973,-4.283706,0.000163,-0.011502,notsexy
-0.287168,-4.029462,-3.954368,14.3639,17.28888,-0.889295,3.147707,2.900878,-16.54663,-2.734378,-3.312069,0.010284,0.148135,0.875997,56.54185,-3.589131,7.047873,3.622826,0.051878,-3.867009,0.000118,-0.399646,notsexy
-0.287168,-4.029462,-3.954368,14.3639,17.28888,-0.889295,3.147707,2.900878,-16.54663,-2.734378,-3.312069,0.010284,0.148135,0.875997,56.54185,-3.589131,7.047873,3.622826,0.051878,-3.867009,0.000118,-0.399646,notsexy
-1.282889,-4.265271,-5.597293,6.997097,8.404338,-6.490872,-8.170114,3.07596,-16.35954,-2.127193,-2.542601,0.015124,0.155572,0.370564,50.63684,-3.287717,6.869224,3.298716,0.033395,-4.295413,0.000182,-0.21376,notsexy
-1.282889,-4.265271,-5.597293,6.997097,8.404338,-6.490872,-8.170114,3.07596,-16.35954,-2.127193,-2.542601,0.015124,0.155572,0.370564,50.63684,-3.287717,6.869224,3.298716,0.033395,-4.295413,0.000182,-0.21376,notsexy
0.101704,-6.807856,-4.655708,18.14806,27.86473,6.087734,2.223935,3.675615,-13.49984,-0.511905,-0.808772,0.005445,0.167845,0.652554,64.78857,-4.591418,9.497841,3.98953,0.190188,-6.350946,0.000119,-0.359641,notsexy
-1.022955,-3.784535,-0.71524,9.789952,10.90892,-1.273252,-3.401529,2.988593,-14.54727,-1.633679,-2.602135,0.019359,0.130095,1.001464,21.08293,-2.995712,8.256145,4.964352,0.248221,-3.246803,0.000164,-0.786297,notsexy
-1.022955,-3.784535,-0.71524,9.789952,10.90892,-1.273252,-3.401529,2.988593,-14.54727,-1.633679,-2.602135,0.019359,0.130095,1.001464,21.08293,-2.995712,8.256145,4.964352,0.248221,-3.246803,0.000164,-0.786297,notsexy
-0.620507,-0.908289,-0.272589,15.69911,14.53293,-1.202267,3.133339,3.350651,-15.37009,-1.971553,-2.107586,0.00726,0.153041,0.865917,33.77666,-2.894082,7.011628,3.543739,-0.005625,-4.741359,0.000116,-0.238169,notsexy
0.31245,-4.67018,-4.386868,11.7281,19.22625,-1.197975,-2.593317,3.249713,-19.16078,-3.285571,-3.944369,0.008469,0.140143,1.9823,25.68948,-3.82564,10.51128,6.922014,0.408432,-5.038826,0.000408,-0.630024,notsexy
-0.53382,-10.61163,-10.30414,16.23102,18.25942,-2.163881,3.766593,3.095067,-26.29772,-1.247358,-4.881704,0.00363,0.158486,0.532354,122.9306,-3.724084,6.988657,2.762236,0.217058,-4.550796,0.000057,-0.110821,notsexy
-0.30485,1.135181,-1.003475,15.44301,19.28765,0.852726,-3.588464,3.081379,-13.72969,-2.245555,-1.90725,0.025408,0.140816,0.867252,21.7247,-3.392648,7.298392,3.021905,0.183967,-6.058854,0.000153,-0.397422,notsexy
-0.443032,-5.947502,-7.228828,16.36455,21.26425,2.566711,-2.372999,3.952224,-20.46652,1.359109,1.9912,0.008469,0.147977,-0.304303,223.3466,-2.612275,5.907859,4.113879,0.182893,-3.7612,0.000094,-0.51274,notsexy
-0.443032,-5.947502,-7.228828,16.36455,21.26425,2.566711,-2.372999,3.952224,-20.46652,1.359109,1.9912,0.008469,0.147977,-0.304303,223.3466,-2.612275,5.907859,4.113879,0.182893,-3.7612,0.000094,-0.51274,notsexy
-0.443032,-5.947502,-7.228828,16.36455,21.26425,2.566711,-2.372999,3.952224,-20.46652,1.359109,1.9912,0.008469,0.147977,-0.304303,223.3466,-2.612275,5.907859,4.113879,0.182893,-3.7612,0.000094,-0.51274,notsexy
1.523801,-3.336813,-8.822045,12.504,3.991467,-6.542212,-1.180081,3.799306,-18.71668,0.185615,7.804371,0.012704,0.197256,0.727653,100.3034,-3.047504,7.10328,3.440103,0.013951,-3.675208,0.000011,0.077723,notsexy
0.043976,-2.404655,-3.608697,9.670863,13.11298,-3.627554,-11.22736,3.244519,-31.30176,-6.464694,-6.684618,0.015729,0.1479,-0.13602,146.3127,-2.515542,7.579275,3.456837,0.650185,-4.108705,0.000018,-0.348799,notsexy
0.227192,1.731429,-5.812531,11.22092,20.53621,2.615484,-2.007777,2.654052,-26.16229,-5.071456,-10.34016,0.010284,0.160695,0.050167,103.2024,-3.112445,7.964679,3.619879,-0.521871,-3.81891,0.00003,0.091651,notsexy
-0.10979,-3.261342,-2.94243,10.30926,11.23338,-3.089981,-3.520143,2.697363,-14.72588,-1.54097,-1.867772,0.019359,0.142319,1.181849,25.60154,-3.255299,6.586847,3.090184,-0.025376,-3.397462,0.000069,-0.234134,notsexy
-0.267816,-3.479824,-4.812574,11.24134,26.54066,-5.520402,-8.972784,3.115304,-21.57069,-3.667662,-5.629989,0.009074,0.155106,0.635494,135.1154,-3.738525,6.936033,5.154187,0.114972,-5.263817,0.000081,0.239818,notsexy
-0.267816,-3.479824,-4.812574,11.24134,26.54066,-5.520402,-8.972784,3.115304,-21.57069,-3.667662,-5.629989,0.009074,0.155106,0.635494,135.1154,-3.738525,6.936033,5.154187,0.114972,-5.263817,0.000081,0.239818,notsexy
-0.267816,-3.479824,-4.812574,11.24134,26.54066,-5.520402,-8.972784,3.115304,-21.57069,-3.667662,-5.629989,0.009074,0.155106,0.635494,135.1154,-3.738525,6.936033,5.154187,0.114972,-5.263817,0.000081,0.239818,notsexy
-0.665231,-0.541449,-1.574112,17.09701,17.23145,0.256998,-1.632419,3.34237,-17.47398,-1.324809,-3.031932,0.00726,0.136466,0.744106,28.36923,-3.550081,7.279143,4.513415,0.306984,-4.383066,0.000143,-0.452241,notsexy
0.044771,-3.859042,-3.275273,15.27257,18.52983,3.573792,0.655545,3.234952,-19.25142,-3.360232,-4.273493,0.007864,0.106135,1.100379,55.13889,-4.281901,11.18261,6.096204,0.172813,-5.07237,0.000233,-0.454962,notsexy
