@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_PeriodicSpread2 numeric
@attribute BeatHisto_NumMax numeric

@data

0.15282,0.017097,0.000463,0.000547,4.648051,0.495503,0.481976,0.465246,0.40214,2.121965,5.263165,0.000368,0.664027,0.708214,2.665351,0.176981,0.121311,0.047476,0.062361,0.081043,0.090739,0.060618,0.11723,0.005398,0.216183,1.005718,0.001154,0.281301,0.005402
0.184332,0.251907,0.000264,0.000367,5.883582,0.375403,0.351176,0.380063,0.419438,2.131743,9.78263,0.000348,0.856702,0.769492,4.352471,0.194152,0.170381,0.042073,0.070081,0.076208,0.102935,0.084282,0.10339,0.005997,0.214649,1.007667,0.00139,0.254771,0.004649
0.282557,-0.115804,0.000359,0.000491,5.415771,0.413604,0.378194,0.446753,0.465725,2.158198,4.22952,0.00028,0.906396,0.912885,2.862074,0.17356,0.134548,0.052701,0.054183,0.039324,0.091236,0.062494,0.074152,0.006944,0.213628,1.004492,0.001028,0.263918,0.002579
-0.309158,0.192209,0.000311,0.000296,6.096609,0.373397,0.408254,0.443825,0.463717,2.116479,10.610061,0.000258,0.743755,0.772247,2.907966,0.164954,0.143739,0.036621,0.052984,0.020882,0.144477,0.075052,0.030456,0.004598,0.212713,1.002482,0.000805,0.281781,0
0.205597,0.375384,0.000009,0.000012,4.848237,0.500072,0.469858,0.500161,0.744348,1.875388,68.738501,0.000011,0.823063,0.69027,1.664412,0.180105,0.126596,0.074472,0.061563,0.046974,0.096175,0.069036,0.053347,0.009708,0.230519,1.00401,0.000993,0.300735,0.003494
0.075765,0.071036,0.000364,0.000422,5.633154,0.404055,0.406799,0.401739,0.347802,2.115803,7.339316,0.000322,0.835986,0.712587,3.829007,0.171422,0.161878,0.046639,0.058689,0.049765,0.130096,0.083373,0.063168,0.003652,0.214355,1.005333,0.001004,0.272626,0.004146
0.128055,0.08853,0.000091,0.000102,6.254433,0.422722,0.397693,0.39581,0.409471,2.085942,14.547511,0.000116,0.791883,1.05235,3.665224,0.220542,0.172257,0.047065,0.064762,0.028434,0.102903,0.087551,0.085039,0.012908,0.215038,1.00549,0.001283,0.30753,0.006298
0.467174,-0.220075,0.000241,0.000214,5.607653,0.481888,0.475041,0.419508,0.350082,2.097895,13.155958,0.000401,0.834642,0.830339,3.073477,0.199519,0.154296,0.056167,0.070511,0.039429,0.143015,0.07806,0.057588,0.006305,0.214861,1.01002,0.001608,0.316991,0.023909
0.231559,0.111774,0.000293,0.000275,5.272754,0.526281,0.514497,0.48241,0.400757,2.132776,4.805218,0.00029,0.820761,0.785916,5.643287,0.173186,0.138814,0.076096,0.067715,0.130422,0.100706,0.06917,0.078588,0.008268,0.214654,1.007462,0.001306,0.263954,0.017139
0.100977,0.305379,0.000303,0.000476,6.280036,0.364292,0.358566,0.352158,0.374202,2.093033,18.87552,0.00061,0.839501,0.951892,3.753023,0.189988,0.154421,0.062587,0.055015,0.101281,0.126225,0.093051,0.11525,0.006911,0.21318,1.006833,0.00126,0.275997,0.009719
0.185032,-0.090556,0.00005,0.000067,8.198961,0.359513,0.343559,0.309971,0.350247,2.124882,11.201452,0.000057,0.928731,0.804983,5.418467,0.189633,0.157918,0.046975,0.070247,0.070856,0.126699,0.10322,0.073652,0.006098,0.213623,1.006258,0.001293,0.267242,0.007684
0.045159,0.091355,0.000092,0.000121,5.997623,0.422539,0.428209,0.393902,0.341839,2.089026,10.413853,0.000174,0.819644,0.813542,4.31544,0.181121,0.137829,0.046276,0.053295,0.054765,0.088585,0.066956,0.045224,0.005689,0.213262,1.010977,0.001495,0.273605,0.017068
0.081462,0.51214,0.000239,0.000305,5.688037,0.41201,0.418106,0.391008,0.403914,2.079768,22.45397,0.000279,0.99839,0.890712,3.435738,0.191223,0.139165,0.049541,0.047443,0.063192,0.071617,0.067528,0.044085,0.005937,0.211844,1.004464,0.000963,0.278603,0.003238
0.297282,-0.242569,0.000656,0.00097,5.600972,0.345467,0.396545,0.388819,0.408964,2.138198,6.7633,0.000828,0.916016,0.853504,3.308383,0.23307,0.175176,0.059614,0.069364,0.102461,0.130421,0.086375,0.065381,0.013584,0.214247,1.01416,0.00186,0.271324,0.022851
0.326169,-0.116325,0.000008,0.000008,6.303494,0.348958,0.356157,0.327073,0.325846,2.186648,2.368706,0.000009,0.703946,0.908649,4.592588,0.181255,0.139393,0.07442,0.054361,0.055081,0.087504,0.055188,0.052378,0.005987,0.215715,1.009132,0.001594,0.247866,0.015615
0.632273,0.080642,0.000014,0.000014,5.770486,0.230801,0.292917,0.392533,0.44087,2.133766,8.774247,0.000012,0.69576,0.69114,3.635467,0.162548,0.153715,0.050291,0.063416,0.034906,0.145319,0.06906,0.071905,0.008126,0.217144,1.009941,0.0016,0.249323,0.009014
0.127416,0.044188,0.000505,0.000829,5.196932,0.510064,0.501495,0.460798,0.390595,2.10181,8.094217,0.000435,0.748833,0.710136,3.930061,0.162753,0.119453,0.034074,0.040089,0.037318,0.124699,0.061924,0.04683,0.007565,0.210541,1.004456,0.000878,0.293251,0.002462
0.067799,0.337597,0.000172,0.000258,6.706782,0.325262,0.294347,0.305976,0.351137,2.053648,25.516687,0.000285,0.934249,0.87175,3.811366,0.181903,0.161867,0.049471,0.063141,0.064346,0.102382,0.09424,0.068734,0.007681,0.21464,1.005459,0.001298,0.298543,0.007404
0.147927,0.066628,0.00008,0.000087,6.211571,0.356098,0.310858,0.327496,0.372012,2.099524,14.75397,0.000104,0.898082,0.730944,3.586512,0.172129,0.152808,0.046936,0.050341,0.051059,0.109585,0.089363,0.059161,0.007704,0.210094,1.006108,0.000962,0.285443,0.010298
0.025795,0.096817,0.000354,0.000293,5.904468,0.411362,0.354978,0.403772,0.370277,2.110038,10.362708,0.000349,0.89722,0.662533,3.932475,0.193273,0.136588,0.042232,0.044054,0.036696,0.099342,0.063991,0.038715,0.00517,0.214494,1.005527,0.001133,0.304408,0.004842
0.652301,0.169115,0.000106,0.000119,9.246586,0.33188,0.273227,0.220458,0.388601,2.101672,19.575186,0.000095,0.756669,0.843658,4.767952,0.175436,0.143898,0.036869,0.061093,0.047726,0.0991,0.073562,0.051447,0.006292,0.211284,1.00304,0.000918,0.28192,0.002076
0.358446,0.306616,0.00064,0.000739,5.275941,0.471537,0.45022,0.456837,0.431395,2.117362,14.072103,0.000705,0.826931,0.731906,2.77685,0.175225,0.132878,0.056618,0.041842,0.037125,0.075396,0.064834,0.066748,0.006836,0.216681,1.004846,0.001053,0.290357,0.004176
0.169569,0.412318,0.0004,0.000641,6.898109,0.31207,0.359135,0.338998,0.417765,2.168363,4.140773,0.000304,0.852207,1.007896,3.501258,0.179106,0.167408,0.04658,0.069353,0.127753,0.12184,0.102558,0.119476,0.006938,0.219095,1.006991,0.001278,0.291571,0.010809
0.059875,0.099199,0.000329,0.000441,5.629547,0.433178,0.459993,0.430846,0.440693,2.141867,5.8049,0.000289,0.882429,0.717422,3.490982,0.181429,0.131529,0.04279,0.050173,0.03041,0.111986,0.070516,0.041147,0.005049,0.216144,1.003957,0.00099,0.272549,0.003469
0.175107,0.297935,0.000308,0.000311,6.486328,0.377495,0.352467,0.369748,0.420468,2.076868,24.753861,0.000378,0.74086,0.71301,3.09671,0.166165,0.131011,0.044914,0.038746,0.079886,0.102622,0.120675,0.068673,0.005416,0.215293,1.004196,0.001005,0.262712,0.004435
0.155649,0.111372,0.000097,0.000103,4.979781,0.486062,0.461418,0.470004,0.446071,2.137094,5.002485,0.000074,0.711519,0.732978,2.880789,0.175651,0.131054,0.041907,0.049542,0.059054,0.090736,0.068131,0.034766,0.005897,0.218302,1.007858,0.001192,0.284407,0.012595
0.015173,0.314791,0.000091,0.000112,6.837315,0.386739,0.408588,0.340073,0.376295,2.102811,19.932207,0.00009,0.865465,0.880945,4.342939,0.202216,0.148233,0.050069,0.057341,0.065953,0.135318,0.095266,0.037611,0.005338,0.212722,1.004251,0.001002,0.262929,0.003729
0.255499,0.155327,0.000469,0.000793,5.860405,0.48685,0.424719,0.435193,0.47632,2.11674,14.481222,0.0004,0.833604,0.789676,3.468459,0.177103,0.152686,0.062627,0.053446,0.09668,0.110865,0.104578,0.14695,0.007689,0.215493,1.003887,0.000994,0.300313,0.003034
-0.074861,0.141009,0.000456,0.000584,5.94428,0.406752,0.405904,0.406003,0.354756,2.096734,9.818896,0.000391,0.756616,0.811916,3.759315,0.187906,0.143159,0.034265,0.046485,0.035347,0.087693,0.069332,0.049505,0.004709,0.210294,1.003347,0.000909,0.29447,0
-0.134761,0.394961,0.000007,0.000006,9.119021,0.317717,0.274268,0.218667,0.365466,2.072516,40.616133,0.000005,0.780718,0.85729,5.889874,0.139864,0.118725,0.032795,0.049303,0.03458,0.12577,0.101302,0.052669,0.006057,0.214159,1.003351,0.000941,0.276579,0
-0.019213,0.025772,0.000564,0.000397,5.542584,0.467158,0.438251,0.448214,0.421204,2.124488,5.729824,0.000362,0.788887,0.700724,3.622669,0.168145,0.122693,0.028979,0.041838,0.047263,0.120281,0.074477,0.05247,0.004382,0.214652,1.003145,0.000823,0.283885,0
-0.122224,0.105509,0.000186,0.000216,6.18541,0.386555,0.398283,0.401014,0.394777,2.198688,4.352465,0.000143,0.688908,0.886338,2.437925,0.159249,0.128987,0.030981,0.049883,0.019422,0.135825,0.095707,0.044175,0.00767,0.216645,1.003113,0.0009,0.29352,0.001694
-0.137428,-0.076894,0.00016,0.000249,6.080149,0.452898,0.435912,0.413774,0.299447,2.057504,12.25351,0.000133,0.869195,0.759825,4.286337,0.170339,0.137486,0.045112,0.057701,0.115518,0.081404,0.111205,0.121825,0.006238,0.213631,1.006011,0.001108,0.255579,0.011964
0.036043,0.093102,0.000464,0.000622,5.319784,0.496534,0.456392,0.470878,0.466691,2.118545,11.116513,0.000439,0.61077,0.625574,2.589013,0.163499,0.133205,0.037529,0.041034,0.060422,0.095165,0.063799,0.067988,0.005224,0.2148,1.005263,0.001137,0.318456,0.003804
0.228326,0.242765,0.000382,0.000496,6.246374,0.3929,0.350613,0.331024,0.351654,2.120607,7.41142,0.000369,0.806609,0.940419,4.438298,0.19773,0.157245,0.040223,0.045594,0.045913,0.107335,0.081187,0.043025,0.006756,0.214874,1.00664,0.001164,0.264693,0.006833
0.112613,0.466358,0.000407,0.000583,4.553916,0.538109,0.513255,0.50172,0.349688,2.072315,25.346842,0.000549,1.055546,0.708204,3.991905,0.163222,0.11551,0.036357,0.041962,0.073256,0.121875,0.066023,0.123651,0.005431,0.212278,1.004998,0.001017,0.28864,0.006848
0.207958,0.132409,0.000225,0.000239,5.249414,0.391779,0.43333,0.44094,0.414419,2.105021,8.1104,0.000165,0.766377,0.694699,3.638669,0.171148,0.12454,0.039454,0.043476,0.07044,0.103191,0.079601,0.062046,0.004322,0.214699,1.0029,0.000837,0.289072,0.001411
-0.046865,0.507467,0.000572,0.000729,6.12196,0.422868,0.375795,0.358775,0.388251,2.119984,7.056282,0.000798,0.78545,0.697129,3.866431,0.177107,0.156887,0.04354,0.050403,0.077851,0.129735,0.084951,0.07605,0.008203,0.214976,1.005037,0.001076,0.297495,0.004249
0.118964,0.010057,0.000413,0.000558,5.139276,0.452411,0.461209,0.447943,0.416517,2.099186,11.014882,0.000646,0.834293,0.782853,2.954161,0.197582,0.142536,0.067081,0.058761,0.075261,0.109642,0.061768,0.096024,0.006489,0.216005,1.013889,0.001857,0.276139,0.030303
0.12884,-0.136498,0.000429,0.000549,5.425403,0.463557,0.440604,0.428967,0.391331,2.151764,4.027482,0.000807,1.081244,0.822362,3.644309,0.201121,0.159095,0.064396,0.062995,0.06897,0.086383,0.065193,0.061224,0.008452,0.215706,1.009179,0.001699,0.303349,0.022281
0.139774,-0.021384,0.000255,0.000396,5.803043,0.383604,0.292751,0.303452,0.648658,2.078602,50.240892,0.000378,0.800505,0.926806,2.689526,0.201426,0.181676,0.07087,0.059078,0.07222,0.121438,0.0895,0.094325,0.008549,0.217493,1.006004,0.00132,0.279275,0.012042
-0.119319,0.211147,0.000176,0.000244,8.227406,0.473655,0.320777,0.290529,0.303525,2.11446,19.486617,0.000188,0.725131,0.74247,4.844692,0.186854,0.124198,0.030975,0.048511,0.087926,0.093228,0.195217,0.04778,0.008516,0.218676,1.00517,0.001029,0.29582,0.002962
0.07394,-0.025564,0.000444,0.000587,4.211064,0.550385,0.561191,0.553783,0.46006,2.094848,9.630543,0.00023,0.600813,0.675004,2.720938,0.157302,0.104464,0.057436,0.061044,0.061889,0.0759,0.063395,0.07305,0.008585,0.210906,1.00597,0.001123,0.266838,0.01195
-0.143978,0.483227,0.000099,0.000093,4.825275,0.514583,0.470814,0.368608,0.423943,2.103816,9.200355,0.000059,1.014634,0.659719,3.165035,0.179009,0.130788,0.033936,0.03821,0.057568,0.091402,0.089448,0.049807,0.006171,0.213682,1.003935,0.000881,0.282402,0.003338
0.283948,0.081191,0.000738,0.000809,5.799256,0.437564,0.410698,0.410904,0.399875,2.158977,4.050141,0.000559,0.868982,0.978075,3.616772,0.203437,0.157713,0.050919,0.054778,0.045188,0.102841,0.068977,0.040366,0.008238,0.215754,1.006367,0.001153,0.276346,0.015511
-0.207678,0.099811,0.000102,0.000144,4.56664,0.426415,0.504486,0.518351,0.507414,2.114493,14.558539,0.000154,0.75928,0.842108,2.805676,0.183571,0.12761,0.039907,0.073648,0.026131,0.148591,0.065098,0.065428,0.00779,0.213741,1.00971,0.001533,0.284546,0.015837
0.333497,-0.091491,0.000188,0.000194,4.716037,0.495412,0.432641,0.486192,0.376488,2.105381,6.155241,0.000168,0.804033,0.709936,2.904199,0.169299,0.111525,0.036041,0.044765,0.059004,0.103659,0.066876,0.032941,0.004589,0.215602,1.002905,0.000849,0.278985,0
0.323586,0.376754,0.000511,0.000694,5.620391,0.435306,0.42695,0.416108,0.4383,2.11179,9.697611,0.000624,0.91734,0.916953,3.474397,0.193238,0.166534,0.054631,0.06387,0.070253,0.118722,0.076188,0.090806,0.00603,0.215981,1.006691,0.001318,0.270245,0.004262
0.33394,-0.017111,0.000499,0.000652,5.415282,0.467551,0.442211,0.465784,0.426659,2.128658,4.568086,0.000246,0.710136,0.743879,2.930988,0.178651,0.125,0.052589,0.056482,0.037647,0.096182,0.059723,0.060057,0.007311,0.215346,1.004343,0.000884,0.284114,0.00297
0.264528,0.070137,0.000786,0.00106,5.842947,0.454603,0.398779,0.394584,0.428826,2.125393,6.992631,0.000934,0.910062,0.804159,3.679901,0.185297,0.151724,0.043457,0.060841,0.064548,0.078724,0.075088,0.086359,0.006268,0.213783,1.007259,0.001118,0.280045,0.011572
0.125158,0.098241,0.000376,0.000527,6.114137,0.450003,0.432711,0.404039,0.438922,2.127515,7.764419,0.000627,0.813209,0.789289,3.058073,0.180836,0.145212,0.043179,0.054624,0.034567,0.08465,0.105318,0.071398,0.00738,0.21498,1.009744,0.001494,0.311693,0.022042
0.084325,0.152918,0.000308,0.000341,5.914783,0.500287,0.431003,0.398326,0.424026,2.126675,4.932674,0.000157,0.839867,0.619124,3.213461,0.164098,0.117717,0.036157,0.030373,0.039639,0.083321,0.047835,0.019938,0.005763,0.215473,1.003095,0.000854,0.287646,0
0.247667,-0.043627,0.000026,0.000028,5.265263,0.506258,0.438498,0.363608,0.327221,2.136904,4.571342,0.00002,0.781502,0.68442,4.618991,0.171708,0.158171,0.057157,0.070152,0.051112,0.123675,0.066703,0.053857,0.005543,0.215969,1.005232,0.001111,0.283081,0.00587
0.528626,0.105203,0.000731,0.000951,5.440199,0.409563,0.385091,0.386062,0.372236,2.132076,5.566513,0.000495,0.833173,0.704469,3.752769,0.187275,0.127893,0.04195,0.043507,0.047703,0.084959,0.079684,0.036541,0.004457,0.215895,1.00309,0.000848,0.275891,0.002426
0.051799,0.182775,0.000123,0.000178,5.91268,0.406007,0.43919,0.438974,0.441025,2.104446,13.062578,0.000155,0.895582,0.902718,3.484938,0.177974,0.14428,0.050868,0.066938,0.085395,0.124881,0.073919,0.103727,0.008839,0.2136,1.005399,0.000921,0.287521,0.00382
0.124119,-0.303015,0.000117,0.000195,5.322005,0.37468,0.440008,0.449023,0.371528,2.089086,14.392744,0.000106,0.809281,1.04629,3.348714,0.190016,0.143225,0.046708,0.053232,0.048523,0.127879,0.065586,0.10855,0.005475,0.210385,1.005493,0.00102,0.271581,0.004644
-0.076434,0.324059,0.000514,0.000854,5.603779,0.447392,0.432278,0.390777,0.376093,2.130192,8.629647,0.000353,0.928489,0.76326,2.920744,0.170703,0.158953,0.074216,0.075079,0.063451,0.120151,0.087772,0.09439,0.011687,0.214452,1.010862,0.001369,0.26448,0.01704
0.136177,0.211476,0.000062,0.000072,5.023549,0.448424,0.379742,0.455818,0.451156,2.110179,15.144156,0.000068,0.751048,0.783153,3.385361,0.179324,0.135415,0.034619,0.053093,0.030313,0.100897,0.061694,0.050012,0.010252,0.21172,1.005567,0.001138,0.275516,0.009095
0.025518,-0.07734,0.000473,0.000587,5.324679,0.441091,0.448532,0.43664,0.421165,2.13596,4.657948,0.000502,0.854167,0.853827,3.371051,0.201258,0.138224,0.054303,0.057225,0.092863,0.117864,0.074737,0.048197,0.006111,0.214011,1.007659,0.001224,0.277969,0.012692
-0.007273,-0.161052,0.000419,0.000496,6.632466,0.460251,0.432882,0.334936,0.41056,2.118597,7.759584,0.000236,0.782451,0.742117,2.628915,0.171827,0.1412,0.033644,0.04718,0.040853,0.092082,0.081556,0.060897,0.00387,0.213761,1.002948,0.000847,0.286459,0.002152
0.256131,0.464268,0.000466,0.000654,4.379887,0.499043,0.292339,0.55144,0.545753,2.093109,23.636948,0.000651,0.636642,0.583465,3.700131,0.153515,0.193709,0.041863,0.041579,0.067029,0.094382,0.093294,0.125297,0.009026,0.212879,1.005617,0.001157,0.278507,0.006575
-0.202787,-0.536401,0.000054,0.000042,6.234397,0.411753,0.346427,0.400928,0.425222,2.109687,11.760175,0.000043,0.75856,0.712865,3.821107,0.182802,0.146301,0.046912,0.051032,0.0452,0.121546,0.10365,0.069249,0.005718,0.217682,1.002914,0.000894,0.301385,0
0.387673,0.07921,0.000671,0.000852,5.785387,0.47457,0.473615,0.440494,0.414373,2.115324,9.293955,0.000663,0.797126,0.786133,3.621545,0.196964,0.150707,0.052851,0.058039,0.106616,0.095852,0.073619,0.108661,0.009169,0.215119,1.007077,0.001093,0.289169,0.016265
0.185165,0.050682,0.000295,0.000355,6.298915,0.403057,0.382982,0.382272,0.386376,2.158637,1.934938,0.000673,0.793099,0.956397,3.711827,0.187321,0.149541,0.037591,0.05114,0.051013,0.094179,0.062972,0.035847,0.004584,0.216464,1.007797,0.001293,0.285063,0.0046
0.260137,0.10107,0.000665,0.00089,5.263723,0.520693,0.443414,0.403823,0.438023,2.145981,5.296612,0.000663,0.733153,1.000713,2.840664,0.192225,0.144386,0.047456,0.053543,0.039138,0.080024,0.06479,0.03438,0.00816,0.211499,1.00543,0.001103,0.268383,0.008818
-0.148654,0.092098,0.000104,0.000129,5.30049,0.472928,0.472297,0.44577,0.41701,2.098442,15.38437,0.00015,0.783701,0.668663,3.296824,0.190527,0.150244,0.066801,0.059816,0.098114,0.081567,0.083573,0.124616,0.012689,0.212693,1.013718,0.001665,0.292495,0.025615
0.065877,0.640366,0.000404,0.000587,5.7636,0.413816,0.389919,0.401864,0.379678,2.12887,5.77332,0.000521,0.891519,0.841234,3.312364,0.189511,0.156456,0.04962,0.062006,0.058675,0.120617,0.080809,0.057243,0.004687,0.214254,1.00572,0.000963,0.287247,0.011093
0.114326,-0.096287,0.000208,0.000373,6.845062,0.318876,0.412616,0.386237,0.494402,2.111386,17.2187,0.000107,0.709569,0.646915,4.755447,0.145383,0.137199,0.028552,0.033926,0.093197,0.130904,0.088578,0.163748,0.006115,0.221095,1.003381,0.000886,0.286446,0
0.342742,0.240372,0.000498,0.000599,5.557168,0.439865,0.467872,0.430185,0.412146,2.103749,9.985454,0.001043,1.030962,0.857224,3.410346,0.211305,0.157416,0.052254,0.061818,0.040665,0.110704,0.060146,0.085227,0.008599,0.215238,1.008948,0.001613,0.256259,0.015096
-0.241949,0.147659,0.000534,0.000579,6.983597,0.36422,0.300483,0.326988,0.402867,2.146384,8.303917,0.000499,0.965855,0.897248,3.593096,0.18237,0.17745,0.052748,0.065973,0.041559,0.106419,0.086309,0.033434,0.007215,0.210632,1.007475,0.001203,0.272984,0.011643
0.240562,0.224471,0.000821,0.000988,4.884987,0.492133,0.469485,0.478147,0.431063,2.209206,2.420366,0.000703,0.849254,0.841597,2.644724,0.188244,0.144879,0.091246,0.082151,0.034951,0.112745,0.070176,0.062953,0.0138,0.218056,1.010005,0.001342,0.285359,0.016996
0.197569,-0.295347,0.000142,0.000193,7.080724,0.430777,0.446975,0.361568,0.366239,2.12356,7.404095,0.000094,0.750848,0.81705,4.034176,0.172604,0.119229,0.024159,0.034184,0.162085,0.088323,0.094508,0.161718,0.003637,0.215135,1.00255,0.000812,0.282247,0
0.472847,-0.04371,0.000447,0.000505,5.396766,0.283514,0.445954,0.430982,0.464678,2.151963,3.34056,0.000402,0.775512,0.795606,2.340435,0.17598,0.136692,0.036061,0.057009,0.046083,0.123335,0.079629,0.054837,0.004052,0.216073,1.005301,0.001038,0.27896,0.005931
0.332974,0.22893,0.000695,0.000721,5.350465,0.461201,0.456078,0.44282,0.391057,2.09014,12.860999,0.000733,0.916276,0.749472,3.438892,0.181433,0.123953,0.038237,0.043266,0.039273,0.135524,0.104707,0.067109,0.006755,0.209662,1.00554,0.001011,0.283716,0.010525
0.486749,0.18531,0.00052,0.000829,7.809611,0.411782,0.385858,0.346347,0.312244,2.092311,15.392516,0.000541,0.828156,0.891441,5.235424,0.184951,0.158032,0.048049,0.062857,0.056504,0.117165,0.103575,0.044041,0.006142,0.206073,1.006054,0.001335,0.294666,0.006079
-0.180816,0.289656,0.000414,0.000507,6.310187,0.307447,0.419592,0.323683,0.831201,2.006749,134.527489,0.000358,0.695419,0.682824,4.324662,0.160265,0.158934,0.042202,0.054245,0.038447,0.114459,0.105232,0.046126,0.019966,0.226359,1.004847,0.000942,0.286184,0.00445
0.072198,0.265998,0.000801,0.001102,4.086384,0.60454,0.580368,0.53419,0.511537,2.155327,2.981581,0.000667,0.618255,0.605502,2.617945,0.161322,0.12751,0.037649,0.045742,0.050351,0.087241,0.061155,0.083952,0.005587,0.218256,1.006852,0.001032,0.286504,0.015268
0.214363,0.124628,0.000939,0.001157,6.333105,0.404493,0.408821,0.423775,0.433771,2.091973,14.903831,0.000958,0.81789,0.875282,3.42284,0.191788,0.145624,0.070281,0.072646,0.093958,0.107736,0.071391,0.124959,0.005301,0.213282,1.00871,0.00162,0.293939,0.012615
0.101361,0.091233,0.000041,0.000037,4.35164,0.455864,0.456505,0.521754,0.521037,2.121446,13.482084,0.000051,0.551882,0.660272,2.505654,0.153856,0.131565,0.05114,0.070067,0.038848,0.187117,0.079063,0.082801,0.007311,0.221834,1.002872,0.00094,0.281935,0
0.117836,-0.033302,0.000425,0.0004,6.246989,0.408334,0.353406,0.406584,0.448673,2.108197,9.227335,0.000391,0.786419,0.843124,3.244576,0.178434,0.151282,0.06698,0.056304,0.060584,0.095252,0.060975,0.061874,0.006006,0.215231,1.005458,0.001095,0.271691,0.006519
-0.084142,0.271392,0.001535,0.001796,4.289408,0.527602,0.507937,0.526222,0.469653,2.116971,5.231506,0.000886,0.701416,0.689407,2.33977,0.161013,0.106339,0.03164,0.033318,0.054605,0.082826,0.063956,0.046865,0.005778,0.213288,1.003663,0.000884,0.291034,0
-0.072708,0.405709,0.000034,0.000023,4.633865,0.299328,0.471994,0.509316,0.426592,2.15845,7.737696,0.000037,0.877174,0.798744,2.750136,0.152483,0.130132,0.031237,0.052104,0.047595,0.142262,0.100651,0.060902,0.006622,0.222663,1.002532,0.000857,0.284038,0
0.219401,-0.05477,0.000394,0.000387,7.799231,0.417628,0.375106,0.333754,0.446571,2.103933,13.639899,0.000406,0.811033,0.665999,3.671374,0.197308,0.165611,0.066039,0.067674,0.078099,0.09015,0.098904,0.122321,0.008369,0.215064,1.005473,0.000973,0.27219,0.003605
-0.006733,-0.130278,0.00004,0.000044,8.658734,0.359696,0.313484,0.289466,0.38415,2.107024,18.121001,0.000055,0.680722,0.716061,3.525348,0.168511,0.154314,0.038822,0.045255,0.060591,0.117529,0.09949,0.062186,0.006154,0.214946,1.005675,0.001053,0.297528,0.003924
-0.373524,0.104778,0.000282,0.000302,5.427367,0.376779,0.434982,0.474377,0.454419,2.107947,15.535938,0.000402,0.89679,0.696446,3.301693,0.180727,0.13366,0.047351,0.053117,0.094265,0.150816,0.078679,0.141307,0.007539,0.21684,1.006866,0.001238,0.281317,0.005096
0.198438,0.447777,0.000431,0.000659,6.382358,0.341638,0.360173,0.347501,0.333486,2.05379,27.934916,0.000546,1.088063,0.793514,4.45238,0.181173,0.135319,0.053043,0.058052,0.062896,0.12877,0.069891,0.10181,0.008291,0.209995,1.006191,0.001208,0.28099,0.013886
-0.101652,-0.366951,0.000141,0.000136,5.29065,0.454575,0.446654,0.43382,0.428473,2.140816,4.222664,0.000391,0.849213,0.845472,3.467739,0.216471,0.158077,0.083564,0.078623,0.088689,0.077164,0.056518,0.069991,0.014132,0.217846,1.017126,0.002108,0.241692,0.030074
0.138997,0.022285,0.000395,0.000486,5.340342,0.43608,0.464604,0.451309,0.388494,2.123039,5.288988,0.000497,0.832773,0.912827,3.987671,0.187009,0.130539,0.069323,0.067823,0.05605,0.091329,0.079463,0.04359,0.005052,0.214588,1.007698,0.001191,0.278294,0.013129
0.125765,0.045789,0.000107,0.000175,4.75373,0.469633,0.499827,0.50934,0.496646,2.11006,8.81791,0.00013,0.737205,0.970385,3.015291,0.186494,0.153478,0.06085,0.069213,0.047569,0.101823,0.091106,0.077679,0.008927,0.216334,1.008544,0.00138,0.268615,0.019216
0.660013,-0.19763,0.000649,0.000824,6.270637,0.402156,0.436351,0.401364,0.424331,2.135726,7.417489,0.000711,0.737137,0.716239,3.639663,0.199381,0.142967,0.04162,0.056838,0.046952,0.09918,0.086723,0.071888,0.005771,0.218872,1.007193,0.001244,0.280848,0.017111
-0.131333,-0.304578,0.000089,0.000089,5.70022,0.394727,0.45367,0.444449,0.468346,2.109192,15.851539,0.000156,0.991605,0.734974,3.133081,0.191096,0.142155,0.06112,0.067517,0.114669,0.115342,0.086572,0.083891,0.008776,0.217613,1.00595,0.001101,0.270572,0.012974
0.517364,0.267764,0.000015,0.000014,4.256103,0.570353,0.551282,0.543964,0.539192,2.176957,1.852723,0.000009,0.828282,0.745468,2.180515,0.169353,0.121397,0.027255,0.046322,0.200671,0.12559,0.080846,0.11177,0.005014,0.225003,1.002664,0.000824,0.29132,0
-0.160798,0.272501,0.000279,0.000354,9.042443,0.31211,0.27626,0.236364,0.383527,2.092089,14.480093,0.000198,0.848217,0.639294,4.787778,0.13491,0.128421,0.021578,0.044439,0.017601,0.119885,0.090449,0.014646,0.003995,0.214614,1.004535,0.001078,0.304759,0.005147
