@attribute Std_Acc1000_Mean_Mem40_LPCC_1 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_F# numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_LowBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_PeriodicCentroid1 numeric

@data

0.140628,0.085494,6.098035,0.401634,1.813238,1.718893,2.881295,7.441955,0.385899,0.275569,0.251493,1.508952,0.817247,0.000656,0.255543,0.593867,0.661827,0.669273,0.230449,0.183136,0.136015,0.145151,0.124031,0.134591,0.031257,0.057529,0.013042,0.491462,0.527154,0.000387,0.301992,0.578637,0.10138,0.08415,0.128184,0.160267,0.50225,0.00043,0.04887,34.148509,46.56734,75,0.564705,1.004097,0.000899,0.514336
0.140628,0.085494,6.098035,0.401634,1.813238,1.718893,2.881295,7.441955,0.385899,0.275569,0.251493,1.508952,0.817247,0.000656,0.255543,0.593867,0.661827,0.669273,0.230449,0.183136,0.136015,0.145151,0.124031,0.134591,0.031257,0.057529,0.013042,0.491462,0.527154,0.000387,0.301992,0.578637,0.10138,0.08415,0.128184,0.160267,0.50225,0.00043,0.04887,34.148509,46.56734,75,0.564705,1.004097,0.000899,0.514336
0.054677,0.080355,7.603205,1.0609,1.816899,1.807231,2.875158,8.021827,0.484638,0.473702,0.467169,1.469939,0.588419,0.000089,0.271729,0.510246,0.741055,0.78017,0.195404,0.187839,0.151022,0.138263,0.133091,0.13145,0.022,0.01249,0.009642,0.220466,0.230559,0.00006,0.260337,0.490588,0.127458,0.091516,0.069533,0.131161,0.227093,0.000053,0.024449,54.704901,19.261214,94.25,0.631769,1.005143,0.001223,0.529331
0.300814,0.082626,2.136802,-0.029438,1.878689,1.943491,2.638919,6.728676,0.512191,0.490153,0.45918,1.51931,1.004827,0.000327,0.29973,0.609644,0.853676,0.744927,0.234701,0.206859,0.178227,0.150018,0.127851,0.137845,0.037647,0.05252,0.010257,0.255868,0.291727,0.000119,0.276694,0.52909,0.097364,0.11377,0.085273,0.139781,0.206404,0.000169,0.025869,48.061382,34.805128,68.5,0.56902,1.003911,0.000917,0.523468
0.522674,0.093432,1.901093,0.408538,2.002671,1.938591,2.785532,6.088574,0.54215,0.487746,0.499687,1.597067,1.079992,0.000354,0.303708,0.548925,0.856843,0.795597,0.247675,0.214254,0.177366,0.176075,0.150264,0.142946,0.049293,0.204488,0.014819,0.410521,0.593925,0.000133,0.359335,0.712698,0.120514,0.187681,0.172022,0.153147,0.227125,0.000225,0.045033,38.034677,33.380921,74.5,0.614379,1.007126,0.001451,0.371566
0.129732,0.085313,4.361103,0.531758,1.866714,1.777581,2.691188,5.481255,0.489124,0.520556,0.489913,1.50558,0.893053,0.000982,0.295595,0.527597,0.765884,0.800861,0.215743,0.202527,0.166642,0.155018,0.142429,0.128838,0.037837,0.042676,0.010573,0.261385,0.298158,0.000169,0.268306,0.593933,0.093132,0.09486,0.106462,0.143151,0.23594,0.000217,0.026104,65.915586,97.895277,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,4.361103,0.531758,1.866714,1.777581,2.691188,5.481255,0.489124,0.520556,0.489913,1.50558,0.893053,0.000982,0.295595,0.527597,0.765884,0.800861,0.215743,0.202527,0.166642,0.155018,0.142429,0.128838,0.037837,0.042676,0.010573,0.261385,0.298158,0.000169,0.268306,0.593933,0.093132,0.09486,0.106462,0.143151,0.23594,0.000217,0.026104,65.915586,97.895277,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,4.361103,0.531758,1.866714,1.777581,2.691188,5.481255,0.489124,0.520556,0.489913,1.50558,0.893053,0.000982,0.295595,0.527597,0.765884,0.800861,0.215743,0.202527,0.166642,0.155018,0.142429,0.128838,0.037837,0.042676,0.010573,0.261385,0.298158,0.000169,0.268306,0.593933,0.093132,0.09486,0.106462,0.143151,0.23594,0.000217,0.026104,65.915586,97.895277,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,4.361103,0.531758,1.866714,1.777581,2.691188,5.481255,0.489124,0.520556,0.489913,1.50558,0.893053,0.000982,0.295595,0.527597,0.765884,0.800861,0.215743,0.202527,0.166642,0.155018,0.142429,0.128838,0.037837,0.042676,0.010573,0.261385,0.298158,0.000169,0.268306,0.593933,0.093132,0.09486,0.106462,0.143151,0.23594,0.000217,0.026104,65.915586,97.895277,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,4.361103,0.531758,1.866714,1.777581,2.691188,5.481255,0.489124,0.520556,0.489913,1.50558,0.893053,0.000982,0.295595,0.527597,0.765884,0.800861,0.215743,0.202527,0.166642,0.155018,0.142429,0.128838,0.037837,0.042676,0.010573,0.261385,0.298158,0.000169,0.268306,0.593933,0.093132,0.09486,0.106462,0.143151,0.23594,0.000217,0.026104,65.915586,97.895277,68.5,0.584653,1.008094,0.001178,0.533752
0.129732,0.085313,4.361103,0.531758,1.866714,1.777581,2.691188,5.481255,0.489124,0.520556,0.489913,1.50558,0.893053,0.000982,0.295595,0.527597,0.765884,0.800861,0.215743,0.202527,0.166642,0.155018,0.142429,0.128838,0.037837,0.042676,0.010573,0.261385,0.298158,0.000169,0.268306,0.593933,0.093132,0.09486,0.106462,0.143151,0.23594,0.000217,0.026104,65.915586,97.895277,68.5,0.584653,1.008094,0.001178,0.533752
0.177346,0.080052,3.460122,0.427808,1.71044,1.772021,2.874896,8.925275,0.443016,0.407648,0.35203,1.473444,0.638942,0.000212,0.29179,0.486737,0.687419,0.659867,0.188241,0.209552,0.163827,0.171822,0.160966,0.166168,0.024869,0.028846,0.010946,0.307091,0.225802,0.000042,0.211558,0.608122,0.101295,0.101282,0.078782,0.135444,0.234787,0.000044,0.025977,65.391065,46.824971,63.25,0.508827,1.010286,0.001396,0.400232
0.047358,0.080824,9.667739,1.25142,2.200758,2.193863,4.01504,6.190099,0.215091,0.225476,0.311446,1.453906,0.918517,0.000134,0.252609,0.477765,0.696664,0.808635,0.181273,0.178064,0.158044,0.191077,0.176766,0.150976,0.017364,0.017529,0.01048,0.582027,0.523701,0.000122,0.375963,1.020428,0.127275,0.120656,0.118376,0.136181,0.309947,0.000099,0.046085,11.719005,13.166577,106.5,0.574644,1.003128,0.000828,0.535181
0.062175,0.081867,6.518204,0.539792,1.997923,1.857519,2.883234,6.146935,0.4524,0.438795,0.375543,1.538742,0.880264,0.000218,0.25184,0.543813,0.816754,0.710216,0.22113,0.1907,0.154956,0.156367,0.140724,0.146604,0.021852,0.021435,0.010832,0.21111,0.212262,0.000075,0.26004,0.4459,0.102402,0.107589,0.068844,0.143389,0.224451,0.000063,0.019131,36.328531,28.256463,72.5,0.570851,1.003405,0.000863,0.499871
0.057046,0.077543,5.816135,0.284487,1.965199,1.967242,2.989315,7.264449,0.469448,0.419169,0.426665,1.511124,0.66473,0.000003,0.282617,0.557908,0.76627,0.773025,0.209293,0.187636,0.166568,0.143536,0.127013,0.115711,0.024292,0.039543,0.009423,0.28218,0.322987,0.000004,0.357092,0.619903,0.119771,0.169291,0.134677,0.140493,0.264183,0.000003,0.034174,4.413768,4.348898,90.75,0.570382,1.002778,0.000873,0.4805
0.412446,0.093594,4.040711,0.789641,1.949169,1.995957,3.292622,7.796173,0.354922,0.339242,0.304694,1.472395,1.383649,0.001485,0.296715,0.699958,0.932513,0.922858,0.250645,0.241775,0.210818,0.207507,0.193971,0.180193,0.067065,0.186794,0.013244,0.403814,0.312842,0.000673,0.285494,0.622476,0.124902,0.121321,0.115866,0.136279,0.327099,0.000916,0.044058,113.249014,37.933269,60.75,0.558666,1.012084,0.001618,0.477274
0.093446,0.085283,5.365889,1.107463,1.897937,1.883045,2.705325,5.904608,0.459119,0.411847,0.43613,1.46503,1.312372,0.000447,0.292663,0.606678,0.707237,0.743416,0.223647,0.193683,0.198413,0.159261,0.170235,0.159157,0.048038,0.053731,0.012676,0.469093,0.215376,0.000141,0.31079,0.587648,0.120917,0.098022,0.088864,0.142672,0.552853,0.000103,0.049412,51.060623,45.36677,71,0.569513,1.007082,0.001296,0.543783
0.146386,0.086917,6.85688,1.102292,1.951005,1.966595,2.890126,5.905378,0.402872,0.337511,0.321245,1.506051,0.937095,0.000226,0.274768,0.560908,0.766797,0.818921,0.219191,0.189216,0.17041,0.158784,0.141168,0.148033,0.040224,0.157566,0.01291,0.623058,0.394788,0.000145,0.33408,0.656359,0.125794,0.122936,0.102745,0.146309,0.422464,0.000086,0.038783,52.415994,27.825531,71,0.500593,1.006791,0.001249,0.54673
0.096273,0.083284,6.897118,0.099875,1.993706,2.062828,3.171156,10.417655,0.255373,0.30959,0.19729,1.431686,0.657779,0.000077,0.262666,0.533551,0.718908,0.69724,0.184079,0.183088,0.121899,0.099734,0.126723,0.127579,0.028932,0.024423,0.011112,0.588179,0.469488,0.000068,0.326338,0.977109,0.125731,0.132194,0.117386,0.127978,0.347302,0.000073,0.02492,17.041697,20.749346,77,0.577284,1.003331,0.000857,0.505889
0.096273,0.083284,6.897118,0.099875,1.993706,2.062828,3.171156,10.417655,0.255373,0.30959,0.19729,1.431686,0.657779,0.000077,0.262666,0.533551,0.718908,0.69724,0.184079,0.183088,0.121899,0.099734,0.126723,0.127579,0.028932,0.024423,0.011112,0.588179,0.469488,0.000068,0.326338,0.977109,0.125731,0.132194,0.117386,0.127978,0.347302,0.000073,0.02492,17.041697,20.749346,77,0.577284,1.003331,0.000857,0.505889
0.096273,0.083284,6.897118,0.099875,1.993706,2.062828,3.171156,10.417655,0.255373,0.30959,0.19729,1.431686,0.657779,0.000077,0.262666,0.533551,0.718908,0.69724,0.184079,0.183088,0.121899,0.099734,0.126723,0.127579,0.028932,0.024423,0.011112,0.588179,0.469488,0.000068,0.326338,0.977109,0.125731,0.132194,0.117386,0.127978,0.347302,0.000073,0.02492,17.041697,20.749346,77,0.577284,1.003331,0.000857,0.505889
0.096273,0.083284,6.897118,0.099875,1.993706,2.062828,3.171156,10.417655,0.255373,0.30959,0.19729,1.431686,0.657779,0.000077,0.262666,0.533551,0.718908,0.69724,0.184079,0.183088,0.121899,0.099734,0.126723,0.127579,0.028932,0.024423,0.011112,0.588179,0.469488,0.000068,0.326338,0.977109,0.125731,0.132194,0.117386,0.127978,0.347302,0.000073,0.02492,17.041697,20.749346,77,0.577284,1.003331,0.000857,0.505889
0.075189,0.083309,6.249515,1.193306,2.028556,2.115659,3.200528,8.926987,0.297414,0.284558,0.266278,1.442287,1.083654,0.000137,0.28541,0.554062,0.878439,0.804907,0.222427,0.195063,0.16,0.132779,0.140018,0.123094,0.022248,0.035754,0.01083,0.38402,0.353941,0.000149,0.304083,0.757101,0.134826,0.113942,0.102966,0.134322,0.326616,0.000129,0.037884,13.629097,21.942222,81.75,0.558107,1.003353,0.000908,0.497713
0.075189,0.083309,6.249515,1.193306,2.028556,2.115659,3.200528,8.926987,0.297414,0.284558,0.266278,1.442287,1.083654,0.000137,0.28541,0.554062,0.878439,0.804907,0.222427,0.195063,0.16,0.132779,0.140018,0.123094,0.022248,0.035754,0.01083,0.38402,0.353941,0.000149,0.304083,0.757101,0.134826,0.113942,0.102966,0.134322,0.326616,0.000129,0.037884,13.629097,21.942222,81.75,0.558107,1.003353,0.000908,0.497713
0.147065,0.084266,5.343725,0.609629,1.825865,1.737171,2.542259,9.188609,0.452614,0.436149,0.473655,1.492673,0.688297,0.000211,0.268554,0.536297,0.725131,0.74247,0.21633,0.193434,0.167508,0.141442,0.136117,0.124198,0.035746,0.087926,0.01275,0.293557,0.274929,0.00013,0.246343,0.687087,0.111752,0.091163,0.114157,0.149871,0.493813,0.00013,0.023952,34.463788,35.907201,71.5,0.558261,1.00517,0.001029,0.531491
0.147065,0.084266,5.343725,0.609629,1.825865,1.737171,2.542259,9.188609,0.452614,0.436149,0.473655,1.492673,0.688297,0.000211,0.268554,0.536297,0.725131,0.74247,0.21633,0.193434,0.167508,0.141442,0.136117,0.124198,0.035746,0.087926,0.01275,0.293557,0.274929,0.00013,0.246343,0.687087,0.111752,0.091163,0.114157,0.149871,0.493813,0.00013,0.023952,34.463788,35.907201,71.5,0.558261,1.00517,0.001029,0.531491
0.205425,0.075139,2.9295,0.195005,1.767005,1.927371,2.712328,7.677691,0.50458,0.483581,0.434903,1.548651,0.570053,0.000195,0.288988,0.481056,0.782125,0.687321,0.198412,0.189528,0.157502,0.147272,0.118643,0.111981,0.024894,0.05311,0.009671,0.20654,0.165862,0.000078,0.255916,0.656945,0.095869,0.116131,0.128969,0.145304,0.161385,0.000036,0.030508,43.451926,51.348523,89.5,0.571502,1.003278,0.000877,0.472266
0.103898,0.092398,6.241479,0.594779,2.072384,1.928529,2.678087,5.461913,0.511086,0.491148,0.428621,1.502247,1.046991,0.000713,0.287319,0.436871,0.69286,0.74722,0.232783,0.201611,0.163972,0.172533,0.166142,0.144175,0.041926,0.032924,0.017911,0.323378,0.188769,0.000196,0.302147,0.383868,0.109344,0.109772,0.078362,0.145016,0.477518,0.000141,0.026915,43.076987,115.827659,63.5,0.670926,1.006635,0.001444,0.572822
0.103898,0.092398,6.241479,0.594779,2.072384,1.928529,2.678087,5.461913,0.511086,0.491148,0.428621,1.502247,1.046991,0.000713,0.287319,0.436871,0.69286,0.74722,0.232783,0.201611,0.163972,0.172533,0.166142,0.144175,0.041926,0.032924,0.017911,0.323378,0.188769,0.000196,0.302147,0.383868,0.109344,0.109772,0.078362,0.145016,0.477518,0.000141,0.026915,43.076987,115.827659,63.5,0.670926,1.006635,0.001444,0.572822
0.103898,0.092398,6.241479,0.594779,2.072384,1.928529,2.678087,5.461913,0.511086,0.491148,0.428621,1.502247,1.046991,0.000713,0.287319,0.436871,0.69286,0.74722,0.232783,0.201611,0.163972,0.172533,0.166142,0.144175,0.041926,0.032924,0.017911,0.323378,0.188769,0.000196,0.302147,0.383868,0.109344,0.109772,0.078362,0.145016,0.477518,0.000141,0.026915,43.076987,115.827659,63.5,0.670926,1.006635,0.001444,0.572822
0.118612,0.081725,6.246776,0.424912,2.255312,2.215315,3.605691,7.622614,0.262367,0.285149,0.261762,1.433814,1.166406,0.000036,0.253522,0.559459,0.718623,0.835711,0.200047,0.183597,0.148661,0.149331,0.143936,0.152581,0.032343,0.072466,0.010963,0.62766,0.407542,0.000041,0.36934,0.816068,0.141139,0.13884,0.132492,0.137502,0.361263,0.000062,0.048815,6.095538,5.798475,64,0.55695,1.003688,0.000929,0.437181
0.100034,0.080329,5.254192,0.513334,1.990866,1.843865,2.913998,14.185561,0.476678,0.38469,0.315347,1.473655,0.677915,0.000115,0.289626,0.499458,0.842409,0.780226,0.217892,0.197881,0.146143,0.148561,0.136556,0.130303,0.022564,0.051951,0.009718,0.501217,0.381462,0.00006,0.263713,0.702574,0.108669,0.10136,0.116964,0.133083,0.362142,0.00015,0.03239,17.410313,21.964372,111.5,0.542985,1.00239,0.000841,0.492732
0.198716,0.078839,2.625019,-0.131506,1.743501,1.918172,2.850682,8.084655,0.551967,0.520833,0.510003,1.548178,0.679172,0.00003,0.293084,0.466598,0.819608,0.789337,0.196219,0.191775,0.149021,0.133341,0.119115,0.111939,0.028765,0.0709,0.009563,0.217235,0.196285,0.000013,0.221706,0.349593,0.112654,0.08209,0.078399,0.142551,0.214598,0.000018,0.020457,12.715936,21.808851,63.5,0.62434,1.003688,0.00094,0.505561
0.229306,0.07738,2.995792,0.760345,1.844656,1.820572,3.125951,5.494965,0.362405,0.365524,0.406223,1.530645,0.691407,0.000406,0.292411,0.570856,0.858559,0.88442,0.215032,0.209314,0.170153,0.151855,0.132229,0.121008,0.033153,0.033047,0.010059,0.273244,0.193831,0.00015,0.247275,0.552792,0.110051,0.117027,0.099525,0.139497,0.207764,0.000158,0.02446,60.978529,71.42734,85,0.565382,1.003873,0.000905,0.461333
0.229306,0.07738,2.995792,0.760345,1.844656,1.820572,3.125951,5.494965,0.362405,0.365524,0.406223,1.530645,0.691407,0.000406,0.292411,0.570856,0.858559,0.88442,0.215032,0.209314,0.170153,0.151855,0.132229,0.121008,0.033153,0.033047,0.010059,0.273244,0.193831,0.00015,0.247275,0.552792,0.110051,0.117027,0.099525,0.139497,0.207764,0.000158,0.02446,60.978529,71.42734,85,0.565382,1.003873,0.000905,0.461333
0.11543,0.083156,4.279124,0.348938,1.847593,1.89005,3.053116,5.824962,0.432452,0.443527,0.386299,1.556569,0.925891,0.00046,0.28014,0.480108,0.903255,0.855184,0.214515,0.19901,0.190006,0.174252,0.137024,0.138467,0.038238,0.049742,0.010208,0.311202,0.391743,0.000226,0.234647,0.700219,0.09868,0.098668,0.116814,0.141323,0.219312,0.000103,0.043248,77.43327,67.878555,90,0.590745,1.006374,0.00118,0.442387
0.165588,0.076231,3.843975,0.789633,1.748887,1.87024,3.022526,7.27773,0.38788,0.376821,0.342213,1.537542,0.750432,0.000252,0.28047,0.523466,0.869633,0.850042,0.196955,0.195549,0.17389,0.149542,0.137781,0.129949,0.034771,0.046275,0.008933,0.384593,0.34204,0.000107,0.221256,0.538309,0.098701,0.112027,0.091629,0.144157,0.17649,0.000121,0.028023,46.369665,60.05934,107.75,0.564421,1.003352,0.000855,0.492888
0.042277,0.097021,7.529939,1.144343,1.73678,1.959755,2.673021,9.186589,0.508861,0.469566,0.45221,1.375665,1.281555,0.000055,0.278479,0.584234,0.740156,0.790809,0.18731,0.20576,0.158094,0.136923,0.135263,0.133659,0.020774,0.01677,0.012666,0.397134,0.220477,0.000019,0.209763,0.436032,0.111883,0.118799,0.095045,0.137973,0.46574,0.000038,0.025985,8.862612,6.968913,57.75,0.562038,1.003588,0.000888,0.462045
0.074006,0.07534,6.444987,0.890421,2.110549,1.949937,2.883873,7.211633,0.405297,0.383034,0.334351,1.469315,0.711044,0.000045,0.278835,0.478021,0.662227,0.636488,0.207105,0.178866,0.143991,0.141414,0.130417,0.121406,0.024173,0.038005,0.010054,0.398485,0.240208,0.000027,0.327346,0.675291,0.11836,0.106407,0.090047,0.138306,0.391607,0.000063,0.025809,15.903547,17.92107,95.75,0.596377,1.002949,0.000849,0.505103
0.074006,0.07534,6.444987,0.890421,2.110549,1.949937,2.883873,7.211633,0.405297,0.383034,0.334351,1.469315,0.711044,0.000045,0.278835,0.478021,0.662227,0.636488,0.207105,0.178866,0.143991,0.141414,0.130417,0.121406,0.024173,0.038005,0.010054,0.398485,0.240208,0.000027,0.327346,0.675291,0.11836,0.106407,0.090047,0.138306,0.391607,0.000063,0.025809,15.903547,17.92107,95.75,0.596377,1.002949,0.000849,0.505103
0.192944,0.085092,3.208889,0.441639,1.742104,1.76189,2.814215,6.841139,0.462282,0.42955,0.407544,1.498303,0.769367,0.000179,0.291254,0.466975,0.869697,0.832717,0.209743,0.198334,0.178447,0.164193,0.149053,0.135646,0.045422,0.041886,0.010808,0.269753,0.198026,0.00008,0.215353,0.489576,0.09441,0.099636,0.064234,0.132862,0.184859,0.000029,0.020767,58.885283,95.534069,64.5,0.670663,1.00759,0.001469,0.576445
0.192944,0.085092,3.208889,0.441639,1.742104,1.76189,2.814215,6.841139,0.462282,0.42955,0.407544,1.498303,0.769367,0.000179,0.291254,0.466975,0.869697,0.832717,0.209743,0.198334,0.178447,0.164193,0.149053,0.135646,0.045422,0.041886,0.010808,0.269753,0.198026,0.00008,0.215353,0.489576,0.09441,0.099636,0.064234,0.132862,0.184859,0.000029,0.020767,58.885283,95.534069,64.5,0.670663,1.00759,0.001469,0.576445
0.192944,0.085092,3.208889,0.441639,1.742104,1.76189,2.814215,6.841139,0.462282,0.42955,0.407544,1.498303,0.769367,0.000179,0.291254,0.466975,0.869697,0.832717,0.209743,0.198334,0.178447,0.164193,0.149053,0.135646,0.045422,0.041886,0.010808,0.269753,0.198026,0.00008,0.215353,0.489576,0.09441,0.099636,0.064234,0.132862,0.184859,0.000029,0.020767,58.885283,95.534069,64.5,0.670663,1.00759,0.001469,0.576445
0.054637,0.078798,5.875236,0.688316,2.024175,2.037934,2.973454,7.449264,0.35018,0.322585,0.345414,1.570664,0.744073,0.000424,0.270764,0.620249,0.79646,0.777261,0.193747,0.191795,0.149225,0.154747,0.136866,0.130387,0.023852,0.027774,0.009629,0.418624,0.324089,0.000154,0.319607,0.743003,0.110603,0.138101,0.117593,0.144988,0.257706,0.000163,0.022624,45.910755,26.320822,62,0.552116,1.007813,0.001093,0.445064
0.054637,0.078798,5.875236,0.688316,2.024175,2.037934,2.973454,7.449264,0.35018,0.322585,0.345414,1.570664,0.744073,0.000424,0.270764,0.620249,0.79646,0.777261,0.193747,0.191795,0.149225,0.154747,0.136866,0.130387,0.023852,0.027774,0.009629,0.418624,0.324089,0.000154,0.319607,0.743003,0.110603,0.138101,0.117593,0.144988,0.257706,0.000163,0.022624,45.910755,26.320822,62,0.552116,1.007813,0.001093,0.445064
0.054637,0.078798,5.875236,0.688316,2.024175,2.037934,2.973454,7.449264,0.35018,0.322585,0.345414,1.570664,0.744073,0.000424,0.270764,0.620249,0.79646,0.777261,0.193747,0.191795,0.149225,0.154747,0.136866,0.130387,0.023852,0.027774,0.009629,0.418624,0.324089,0.000154,0.319607,0.743003,0.110603,0.138101,0.117593,0.144988,0.257706,0.000163,0.022624,45.910755,26.320822,62,0.552116,1.007813,0.001093,0.445064
0.054637,0.078798,5.875236,0.688316,2.024175,2.037934,2.973454,7.449264,0.35018,0.322585,0.345414,1.570664,0.744073,0.000424,0.270764,0.620249,0.79646,0.777261,0.193747,0.191795,0.149225,0.154747,0.136866,0.130387,0.023852,0.027774,0.009629,0.418624,0.324089,0.000154,0.319607,0.743003,0.110603,0.138101,0.117593,0.144988,0.257706,0.000163,0.022624,45.910755,26.320822,62,0.552116,1.007813,0.001093,0.445064
0.16275,0.085842,4.867647,0.771794,2.198643,2.09867,2.957045,6.44421,0.441145,0.416917,0.404493,1.489792,1.145214,0.001052,0.298528,0.624751,0.81789,0.875282,0.256073,0.212856,0.178957,0.172455,0.157226,0.145624,0.04367,0.093958,0.011486,0.241991,0.142306,0.000219,0.307397,0.57338,0.111493,0.093388,0.09617,0.134931,0.291235,0.000233,0.028957,63.135482,116.20873,64,0.679439,1.00871,0.00162,0.558719
0.199061,0.076042,3.441718,0.201664,1.905743,1.767347,2.633876,7.53224,0.478438,0.480726,0.49595,1.50552,0.559259,0.000042,0.271059,0.487935,0.558438,0.597309,0.21296,0.1996,0.153328,0.136535,0.120851,0.111366,0.024576,0.038942,0.009761,0.21199,0.186802,0.000024,0.262437,0.535876,0.09942,0.106328,0.097306,0.135827,0.263937,0.000023,0.023859,18.067211,20.072831,75.75,0.572441,1.002729,0.000794,0.516911
0.147526,0.08532,4.414289,0.807614,1.943909,1.908438,2.636803,8.03527,0.496874,0.466154,0.407641,1.363286,0.842343,0.000198,0.284563,0.637987,0.899655,0.754541,0.232636,0.224316,0.182925,0.151412,0.146011,0.146838,0.034164,0.048373,0.011257,0.422921,0.232022,0.000099,0.261389,0.441901,0.110205,0.09812,0.086733,0.13508,0.318965,0.000134,0.02893,33.357939,32.016817,64.25,0.559792,1.003103,0.000872,0.458313
0.058568,0.083978,5.937727,0.996206,1.874086,2.092509,2.886362,9.042933,0.422365,0.439021,0.4306,1.550777,1.367835,0.000157,0.302748,0.582548,0.846492,0.759462,0.210842,0.194866,0.17537,0.172087,0.164074,0.159618,0.028495,0.051944,0.012518,0.644704,0.358312,0.000102,0.263324,0.588028,0.155457,0.134384,0.109173,0.147531,0.243041,0.000055,0.03328,17.059783,10.689306,107,0.620315,1.003089,0.000841,0.540261
0.069648,0.072959,5.45079,0.048744,2.073104,1.916031,3.088974,6.723992,0.235577,0.211694,0.288911,1.53498,0.697394,0.000048,0.271487,0.462791,0.848846,0.816034,0.21269,0.133931,0.141523,0.136861,0.131353,0.125649,0.019963,0.056929,0.009486,0.516805,0.812769,0.000077,0.340566,0.807699,0.15095,0.197791,0.119841,0.145003,0.276529,0.000053,0.066424,8.104924,9.942198,53,0.533017,1.00434,0.000983,0.519883
0.069648,0.072959,5.45079,0.048744,2.073104,1.916031,3.088974,6.723992,0.235577,0.211694,0.288911,1.53498,0.697394,0.000048,0.271487,0.462791,0.848846,0.816034,0.21269,0.133931,0.141523,0.136861,0.131353,0.125649,0.019963,0.056929,0.009486,0.516805,0.812769,0.000077,0.340566,0.807699,0.15095,0.197791,0.119841,0.145003,0.276529,0.000053,0.066424,8.104924,9.942198,53,0.533017,1.00434,0.000983,0.519883
0.069648,0.072959,5.45079,0.048744,2.073104,1.916031,3.088974,6.723992,0.235577,0.211694,0.288911,1.53498,0.697394,0.000048,0.271487,0.462791,0.848846,0.816034,0.21269,0.133931,0.141523,0.136861,0.131353,0.125649,0.019963,0.056929,0.009486,0.516805,0.812769,0.000077,0.340566,0.807699,0.15095,0.197791,0.119841,0.145003,0.276529,0.000053,0.066424,8.104924,9.942198,53,0.533017,1.00434,0.000983,0.519883
0.102356,0.087777,7.209919,0.397373,2.085704,2.000178,3.275382,6.732446,0.207363,0.276902,0.241337,1.431972,1.00584,0.000099,0.284959,0.42169,0.856247,0.666974,0.217437,0.189064,0.142344,0.123357,0.131744,0.143424,0.028038,0.024979,0.011818,0.282074,0.316374,0.000067,0.312195,0.787543,0.133321,0.143674,0.064719,0.144676,0.695927,0.000041,0.024978,18.217378,22.99511,98.5,0.573719,1.00361,0.000905,0.47569
0.102356,0.087777,7.209919,0.397373,2.085704,2.000178,3.275382,6.732446,0.207363,0.276902,0.241337,1.431972,1.00584,0.000099,0.284959,0.42169,0.856247,0.666974,0.217437,0.189064,0.142344,0.123357,0.131744,0.143424,0.028038,0.024979,0.011818,0.282074,0.316374,0.000067,0.312195,0.787543,0.133321,0.143674,0.064719,0.144676,0.695927,0.000041,0.024978,18.217378,22.99511,98.5,0.573719,1.00361,0.000905,0.47569
0.102356,0.087777,7.209919,0.397373,2.085704,2.000178,3.275382,6.732446,0.207363,0.276902,0.241337,1.431972,1.00584,0.000099,0.284959,0.42169,0.856247,0.666974,0.217437,0.189064,0.142344,0.123357,0.131744,0.143424,0.028038,0.024979,0.011818,0.282074,0.316374,0.000067,0.312195,0.787543,0.133321,0.143674,0.064719,0.144676,0.695927,0.000041,0.024978,18.217378,22.99511,98.5,0.573719,1.00361,0.000905,0.47569
0.103513,0.074115,6.084148,0.913901,2.022993,2.049706,2.766968,8.301657,0.440957,0.364149,0.334599,1.473656,0.607786,0.00001,0.274298,0.637148,0.962653,0.710201,0.221682,0.198757,0.152501,0.149151,0.146447,0.133366,0.044355,0.030966,0.008895,0.387858,0.433168,0.000006,0.273153,0.608551,0.116879,0.10779,0.084856,0.134181,0.203465,0.00001,0.027856,8.242166,7.390195,84,0.563933,1.003627,0.000922,0.472828
0.186025,0.08223,3.780249,0.276034,1.94528,1.90289,3.395657,7.958904,0.393102,0.319619,0.301624,1.47962,0.914554,0.000124,0.279165,0.592939,0.805277,0.986321,0.226124,0.214382,0.171639,0.162562,0.149826,0.154615,0.039151,0.068934,0.010665,0.335966,0.415797,0.000036,0.247204,0.720728,0.101376,0.099532,0.119514,0.13683,0.406762,0.000072,0.026389,0,36.000677,0,0.553611,1.005279,0.001091,0.48241
0.105576,0.086656,5.427421,-0.072409,1.99229,1.97185,2.939713,6.440302,0.420545,0.383743,0.362012,1.564776,1.035396,0.000111,0.277962,0.558797,0.7865,0.82609,0.236441,0.216665,0.181557,0.166381,0.160355,0.155214,0.030458,0.05568,0.011478,0.394891,0.257209,0.000088,0.28129,0.546225,0.15781,0.144805,0.09353,0.148637,0.205509,0.000037,0.028689,20.260918,28.497367,53,0.553826,1.003416,0.000868,0.49696
