@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[9]_linregerrQ numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute F0_sma_de_linregc1 numeric
@attribute output {groovy,notgroovy}

@data

0.063591,-8.380809,-0.413318,14.24184,-0.101172,0.802656,17.10231,3.195375,-2.300707,2.89678,14.79764,3.463274,0.087521,0.001873,1.257511,4.758481,0.141965,0.771888,0.384103,0.159432,0.796491,0.037833,0.00005,5.805289,0.000007,6.256476,-4.582597,9.710009,0.0033,0.572062,2.961821,1721,-0.039123,0.927145,0.172282,1.173766,1.275026,1.36528,-0.186474,0.001281,-0.53549,-0.000088,groovy
0.015024,-6.011202,-0.56464,18.79164,-3.874115,-3.682882,17.76512,3.834288,-1.380676,3.378066,13.42861,3.455898,0.050714,0.003634,4.101832,28.72065,0.12329,0.613202,0.348533,0.127708,0.655129,0.031389,0,7.622782,0.000001,4.028434,-6.85686,12.04253,-0.001254,2.037402,4.626829,2539,-0.171762,2.268966,-0.090423,1.753201,1.828014,1.99274,-0.129945,0.00108,-0.27191,-0.000024,groovy
0.056844,-9.697542,-0.105506,9.133026,-2.295359,-1.637576,14.5641,2.964202,1.343334,2.763353,14.54707,2.852207,0.09955,0.002921,0.9078,3.851,0.138563,0.532187,0.299665,0.089657,0.617064,0.052905,-0.000001,2.54874,0,2.489401,-3.205961,7.789105,-0.001153,1.384616,3.738475,525,0.347454,1.076461,-0.114057,1.235759,1.142193,1.252671,-0.116022,0.000905,-0.157922,-0.000005,groovy
0.032488,-9.806813,0.517775,11.08035,-2.331567,-0.010956,12.54605,3.119137,-3.235504,3.878677,19.43311,3.155111,0.115552,0.001551,1.793908,11.80694,0.14949,0.713853,0.404155,0.15539,0.840629,0.047819,0.000012,15.84413,0.000004,6.439348,-3.251273,7.022014,-0.000525,0.68371,3.272948,2554,-0.057075,0.766016,0.007463,1.090076,1.392999,1.200857,-0.152825,0.000962,-0.282073,-0.000083,groovy
0.011362,-10.77638,0.013512,10.96816,-1.501508,2.860284,20.13033,3.974431,4.712873,3.686831,12.63873,3.568171,0.112485,0.009587,1.759336,6.312145,0.133897,0.715322,0.310386,0.134657,1.383689,0.044464,-0.000024,8.743046,0,4.991855,-6.223081,12.02012,-0.001842,2.120311,5.055739,1721,-0.316798,2.070333,0.134745,1.817582,2.196078,1.5924,-0.16743,0.00108,-0.189981,-0.000027,groovy
0.025814,-7.475313,0.023411,10.64308,-7.067714,-3.815975,13.43186,2.733917,-2.606246,3.393435,16.29027,3.422511,0.077719,0.001087,1.437343,6.31914,0.142777,0.743212,0.489688,0.156119,-0.127492,0.024618,0.000024,6.832505,0,5.057939,-3.367989,6.929258,-0.001737,0.553691,3.166539,851,0.153239,0.939015,-0.148614,1.317159,1.660826,1.52789,-0.118941,0.001258,0.03959,-0.000124,groovy
0.025537,-9.938849,-0.001601,13.79289,-2.98252,0.888501,11.24889,3.412789,-1.900713,2.959631,17.64879,3.261156,0.106351,0.006973,1.97657,7.442766,0.127709,0.513983,0.272226,0.092344,0.984771,0.051767,0.000036,7.863553,-0.000001,5.489196,-4.142859,8.460815,-0.001869,1.166422,6.329361,1514,0.668667,1.397919,0.319701,1.493688,1.462379,1.588208,-0.109379,0.0006,-0.389585,-0.000006,groovy
0.01341,-11.28723,-0.032283,15.79871,-2.284873,-2.809237,17.9949,2.639828,-2.736102,3.478904,24.67615,3.694217,0.097819,0.007726,2.001323,7.595893,0.125409,0.671032,0.338034,0.148301,0.755259,0.040583,-0.000012,10.3519,0.000001,5.871411,-4.122008,9.870541,0.004521,1.456543,5.916385,1253,0.409293,1.679214,0.072811,2.261358,2.488481,2.502111,-0.160968,0.001307,-0.200959,-0.00006,groovy
0.022542,-4.329283,-0.665298,26.14977,3.355678,0.021023,14.95651,2.849131,2.120075,3.153475,17.11645,3.029514,0.040613,0.000779,1.985032,11.60952,0.128631,0.775243,0.468103,0.20425,0.402802,0.031345,0.00001,15.20145,0.000002,5.612029,-5.944848,10.21526,-0.001424,0.864416,5.366634,417,1.075391,0.928458,-0.189349,0.962498,0.916975,0.888354,-0.163137,0.001231,-0.73604,-0.000169,groovy
0.009644,-7.639696,0.45183,17.42108,3.006205,3.484761,14.36926,2.370226,-2.225224,2.917898,10.96914,3.531658,0.063302,0.002471,0.574828,2.561815,0.095874,0.556807,0.278989,0.096363,0.822729,0.022049,0.000007,5.010501,-0.000002,3.926019,-3.793358,9.43529,-0.00285,1.642388,5.506289,319,0.575268,2.42164,0.008322,1.877793,2.354127,1.628823,-0.098306,0.000843,0.369395,-0.000006,groovy
0.041557,-7.778551,0.034345,17.79911,-2.119364,1.042315,13.6633,3.011123,2.500011,3.264169,15.91066,2.910499,0.080647,0.000915,0.199791,3.248899,0.143596,0.689715,0.359028,0.127941,0.918856,0.033187,-0.000001,5.777754,0,4.731301,-4.037525,8.215856,0.001136,0.782757,4.900895,292,0.489145,1.069466,0.23419,1.298812,1.442161,1.363367,-0.134052,0.000969,-0.259813,-0.000041,groovy
0.043822,-10.70084,-0.729208,13.4958,1.69907,2.687538,17.01598,2.84205,-0.589913,3.149543,9.623664,2.817279,0.084664,0.00384,1.304461,4.718535,0.131421,0.650604,0.279188,0.112059,1.460042,0.066753,0.000019,3.791842,-0.000001,2.842776,-2.334244,5.777779,0.003312,0.69944,3.988832,899,1.171519,0.919695,0.935095,0.971867,0.996161,0.76426,-0.134603,0.001265,-0.071041,-0.000022,groovy
0.035393,-6.273698,0.080211,14.48277,0.579612,-1.22993,10.70763,2.896521,-2.287706,4.317031,25.63986,5.274691,0.07876,0.001773,2.528011,14.80333,0.133466,0.737719,0.400035,0.157363,0.62687,0.052789,-0.000028,7.223734,-0.000005,5.282922,-5.161633,11.31763,-0.003793,1.288427,4.42712,2363,-0.436381,1.415762,-0.12065,1.287649,1.278484,1.283867,-0.139752,0.00141,-0.342034,-0.000072,groovy
0.013204,-12.27861,0.051265,14.34457,0.233501,-1.5093,14.92899,3.403755,0.758557,4.429265,16.28319,3.652515,0.126975,0.004762,1.230591,5.756902,0.112428,0.802465,0.294189,0.139433,2.323101,0.017817,-0.000003,14.30612,0,6.093354,-4.439095,8.718017,0.000072,0.547148,4.012286,1057,0.309054,1.102682,0.36358,1.111562,1.191625,1.033171,-0.140912,0.000666,-0.051605,-0.000034,groovy
0.042826,-10.62568,0.432649,22.92329,-2.206511,-0.048008,17.63524,3.659061,-1.06013,3.885789,20.98427,3.453429,0.106425,0.005685,1.690366,6.492905,0.139275,0.766382,0.395666,0.190028,0.779081,0.055424,0.000062,5.649235,0.000013,6.746045,-5.512866,11.96984,0.00187,1.847599,5.365653,204,-0.371234,1.710196,-0.177405,2.318788,1.965536,1.586792,-0.188815,0.002057,-0.511792,-0.000093,groovy
0.038179,-8.204688,0.21784,16.61318,0.822827,-2.574688,15.8653,3.143896,-1.269209,2.57048,14.1512,3.08607,0.075345,0.000825,0.52795,3.581348,0.1581,0.73189,0.406775,0.131267,0.880376,0.024732,-0.000013,5.109488,0,6.3089,-1.90149,4.818685,-0.000191,0.331798,2.84906,2597,0.08104,0.837857,-0.045985,1.045815,1.22304,1.038548,-0.136485,0.001127,-0.37882,-0.000073,groovy
0.00898,-8.531945,-0.53596,11.96914,0.559328,-1.6148,12.64344,3.084074,-1.379863,2.968095,4.51917,2.987013,0.070486,0.000939,1.239679,5.20019,0.138633,0.572213,0.220389,0.062671,2.626864,0.033477,0.000011,18.05648,0.000002,4.590904,-2.205209,4.729354,0.000387,0.378944,2.666741,1795,-0.537298,0.667779,-0.435394,0.961934,0.894045,0.697726,-0.090448,0.000208,0.196128,-0.000001,groovy
0.02116,-10.74224,0.214816,13.17008,-1.400632,-2.047134,13.39476,3.377698,-2.488497,2.765763,11.2517,3.306419,0.109201,0.002906,1.151422,5.937212,0.126358,0.676007,0.339227,0.137575,0.972872,0.032352,0.000017,6.700813,-0.000002,4.514171,-4.133406,7.788187,-0.002149,0.667442,3.400996,2355,0.191967,0.846099,0.116858,1.051127,1.205124,0.982872,-0.135753,0.000991,-0.199826,-0.000042,groovy
0.006634,-11.84394,1.093126,14.90594,-7.839689,-1.761778,14.70611,3.336632,0.087816,3.034333,11.61431,3.081579,0.122069,0.002467,0.693073,3.594912,0.129722,0.707857,0.299885,0.12637,1.364602,0.017442,0.000001,4.404656,-0.000002,3.22899,-3.342542,6.722396,-0.000066,0.543662,4.54947,2317,0.448003,0.865153,-0.001502,1.199779,1.178574,1.354075,-0.15284,0.001521,-0.2877,0.000066,groovy
0.023456,-9.550828,0.408435,17.52398,3.076511,3.314283,19.83604,2.898108,-1.957454,3.090113,14.95601,3.444608,0.05566,0.002495,1.630272,5.77531,0.113955,0.72146,0.279893,0.099532,1.798729,0.059521,0.000016,14.46131,0.000003,4.956586,-4.764195,10.64097,-0.00026,1.664139,5.331592,227,0.72869,1.435346,0.427627,1.833256,1.518186,1.013911,-0.177547,0.000843,-0.605949,-0.000016,groovy
0.038768,-13.50382,-0.021106,10.24589,-0.604809,-0.483291,19.6258,3.167939,-0.567661,2.998102,9.188629,3.111671,0.136771,0.003945,0.810921,4.673373,0.139929,0.694786,0.29841,0.120981,1.754862,0.038398,0.000017,6.546854,0.000002,4.565042,-2.963371,6.143372,0.00209,0.490129,4.093645,1324,0.297613,0.980194,0.007236,1.237105,1.210859,1.198589,-0.163279,0.000762,-0.540379,-0.00003,groovy
0.023613,-10.85835,-0.359514,13.38375,-2.024408,-0.434584,17.84206,3.289001,-0.563061,3.328378,13.75498,3.278787,0.111805,0.005289,2.552262,12.83117,0.137477,0.748851,0.358346,0.164271,0.97805,0.034817,0.000015,8.782857,0.000006,5.633544,-3.550319,6.967101,-0.001739,0.666235,6.875688,468,0.308932,1.090403,0.067681,1.352396,1.406912,1.133749,-0.139673,0.001082,-0.375557,-0.000068,groovy
0.044879,-16.32109,-0.557976,13.12472,-3.421379,-1.037975,25.87866,3.606459,1.924363,3.364116,13.51844,3.635803,0.154695,0.00726,0.791205,3.54364,0.126367,0.686614,0.303431,0.118562,1.24498,0.071291,-0.000005,4.863208,0,4.299457,-3.684418,7.444215,0.001643,0.870895,4.242635,369,0.02704,1.503582,0.03442,1.568361,1.827456,1.419324,-0.160079,0.001094,-0.184466,-0.000027,groovy
0.070385,-13.12746,0.77415,20.62656,2.885159,3.866932,22.95187,3.397914,-1.997358,3.293282,17.00989,3.684017,0.092073,0.00238,0.594682,3.408876,0.13437,0.715053,0.303141,0.125603,1.416946,0.055283,0.000007,5.340696,0,5.390941,-3.66683,8.620936,-0.001896,0.744438,4.130038,1960,0.076516,1.445151,0.013212,1.503393,1.571931,1.349137,-0.148429,0.000927,-0.261849,-0.000032,groovy
0.021516,-9.146942,0.069382,17.01772,-2.257461,4.958039,22.39716,3.903355,3.34614,3.736797,25.62074,3.396991,0.068038,0.00263,3.057493,17.22925,0.137649,0.706906,0.388679,0.141714,0.719753,0.037868,0.000022,4.743124,0.000004,4.725295,-3.939418,8.817728,-0.003553,1.347664,4.82076,2833,0.167275,1.406708,-0.022815,1.652142,2.190557,2.172194,-0.153805,0.001602,-0.405359,-0.000073,groovy
0.022635,-8.052955,0.213049,13.29582,-1.922453,0.455639,12.28927,2.737075,-2.172405,4.486913,12.46362,3.698513,0.07518,0.001929,1.043192,4.237117,0.152732,0.550595,0.308023,0.094572,0.989269,0.021792,0.000018,5.642019,0.000005,5.587796,-5.177639,9.904949,0.003404,1.379125,4.422723,324,0.304844,0.948774,-0.178288,1.361436,1.231327,1.115602,-0.12276,0.000646,-0.479758,-0.000011,groovy
0.037866,-9.907369,-0.065303,8.6039,-4.151927,-0.861646,13.82908,3.150342,1.501618,2.815309,14.30427,4.36237,0.107168,0.002012,1.278446,5.916656,0.135857,0.745821,0.307168,0.124043,1.000692,0.039324,0.000061,8.419065,0.000003,5.195285,-3.13934,7.732763,-0.000375,0.83789,5.781016,1145,0.895512,1.049826,0.564917,1.103798,1.260329,0.997379,-0.199454,0.000728,-1.135147,-0.000001,groovy
0.036893,-9.903072,0.264874,29.51144,3.810046,2.428951,25.65135,3.404664,0.933864,3.638838,22.49205,3.650919,0.064319,0.001883,0.727482,2.741773,0.135911,0.815195,0.436422,0.22701,0.773676,0.040676,0.000013,5.120039,0.000005,3.410499,-4.672297,9.32684,-0.000925,1.67267,5.950047,160,0.398618,2.307088,-0.510316,2.226552,2.567563,1.863558,-0.189612,0.002246,-0.352587,0.000035,groovy
0.022998,1.46398,-0.070631,7.165276,-3.081666,-3.354879,14.89931,2.822326,-4.607492,3.289945,13.50318,2.933951,0.050497,0.000176,0.767309,4.153546,0.153765,0.577565,0.36282,0.101673,0.796951,0.013965,-0.000002,6.395902,-0.000002,6.021046,-3.332324,7.911383,-0.001705,0.759256,4.711205,689,0.482933,0.634352,-0.11458,0.776688,0.914209,0.841197,-0.09775,0.000501,-0.103788,0.000057,groovy
0.012686,-10.89539,0.220375,19.01909,-2.461675,-5.612788,14.09659,2.622593,-1.029008,2.852671,14.57773,2.939509,0.116798,0.003743,1.165569,4.756941,0.089568,0.624874,0.308483,0.114709,0.769549,0.016861,0.000018,5.932905,0.000002,7.316216,-3.152907,7.817069,0.00195,0.904446,6.752294,2938,0.858228,1.459566,0.53404,1.699909,1.895766,1.279973,-0.098731,0.000575,-0.315186,-0.000019,groovy
0.026775,-8.628074,0.421084,8.115751,-3.857097,-1.080471,13.08573,3.254723,-0.594529,3.23388,16.11949,3.901471,0.100802,0.001165,0.450247,4.091912,0.131348,0.769456,0.398545,0.17374,0.924212,0.035248,0.000018,5.734989,-0.000003,5.018174,-3.37674,7.276237,-0.003001,0.789811,4.291656,1480,0.209099,0.91025,-0.032966,1.190899,1.205121,1.205598,-0.156183,0.00105,-0.408174,-0.000093,groovy
0.034646,-5.604851,0.335872,15.53791,0.927615,4.460315,19.4109,2.649651,-2.075375,3.162973,17.63495,3.232069,0.061487,0.001282,1.361645,5.945,0.11909,0.73184,0.379959,0.129396,0.687965,0.039663,0.000023,6.998632,0.000008,5.700748,-3.982629,8.402422,0.000779,0.744604,5.062764,2868,-0.385511,0.914126,-0.426629,1.10273,0.854602,0.927105,-0.158007,0.001163,0.053433,-0.000062,groovy
0.030243,-5.769367,0.25978,15.80769,-2.31446,1.520607,19.72625,2.585869,0.467606,3.215306,16.3615,3.145033,0.072077,0.001777,0.992368,4.836951,0.134486,0.728994,0.434341,0.164017,0.310447,0.045347,0.000053,8.589066,0.000006,7.257906,-4.766687,9.024652,-0.001037,0.964959,3.671871,2371,0.006526,1.565817,0.014435,1.551981,1.575096,1.399563,-0.166738,0.001715,-0.665455,-0.000116,groovy
0.016835,-7.932168,0.377384,15.76226,3.126703,3.126077,18.44307,3.018374,-4.993609,3.271702,9.685791,2.94648,0.048157,0.002379,2.679698,13.31125,0.077236,0.627021,0.324781,0.126075,0.532527,0.041265,0.000013,7.406175,0.000011,4.382652,-7.383208,12.33146,-0.002076,2.132283,3.737864,2702,0.162795,1.466881,0.334167,1.608902,1.505538,1.152767,-0.144641,0.001223,-0.634699,-0.00003,groovy
0.021568,-6.763606,0.413549,19.38768,-3.950997,-2.737435,18.87574,3.24905,-0.185318,4.403344,18.75722,3.358044,0.076028,0.00345,1.546506,5.823322,0.126423,0.814453,0.407939,0.201623,0.715232,0.075518,0.000054,8.775795,-0.000004,6.559717,-7.760068,14.12726,-0.003955,1.89078,6.795782,921,-0.106495,1.453962,0.124358,1.544739,1.985553,1.411857,-0.180077,0.00162,-0.221285,-0.000098,groovy
0.022192,-11.29662,0.494056,13.02697,-3.818341,-6.150228,15.64004,2.580575,-0.557604,3.262328,16.60895,3.514905,0.10985,0.00238,0.169205,2.270438,0.124296,0.745239,0.328367,0.146534,1.325672,0.044527,0.000017,8.42052,-0.000002,4.32348,-4.569699,8.660264,0.002695,1.320475,4.63813,2674,0.39269,1.396134,0.560565,1.466538,1.440588,1.271609,-0.172963,0.001158,-0.674147,-0.000046,groovy
0.03218,-8.207793,-0.080085,17.44155,0.182197,-0.806095,10.65584,2.859049,-3.268386,3.356307,9.14151,3.230935,0.098349,0.00072,0.830024,4.728952,0.133855,0.704211,0.424813,0.166991,0.361773,0.020694,-0.00001,7.041702,0.000002,7.867834,-3.262897,7.506478,-0.000594,0.690673,3.016366,1693,-0.08364,0.886176,-0.005279,1.120675,1.269857,0.930718,-0.157501,0.001416,-0.436096,-0.000003,groovy
0.046162,-7.428234,-0.204934,22.5125,2.545008,-8.043176,18.41713,3.156521,-3.475414,3.379025,16.59879,3.180761,0.086008,0.002303,1.619619,6.452965,0.145971,0.583567,0.329046,0.105109,1.007639,0.031199,0.000028,9.180605,0.000005,6.319584,-3.565693,6.627823,-0.002466,0.685194,4.655869,1121,0.095395,1.426236,-0.126517,1.614773,1.749183,1.443108,-0.13145,0.000651,-0.464131,-0.000021,groovy
0.010038,2.733262,-0.542424,25.784,10.02297,-7.866585,29.32254,3.11868,0.189101,2.540449,22.44466,2.812205,0.055817,0.000526,0.279453,3.35011,0.168744,0.637148,0.47357,0.165323,0.20584,0.005749,-0.000003,5.396697,0.000003,3.867735,-4.510152,8.315959,-0.000472,0.933442,4.516843,729,-0.347909,1.324314,-0.141229,1.880467,2.569407,2.242712,-0.133132,0.001125,0.024728,0.00013,groovy
0.01372,1.942406,-0.34953,8.788667,-5.014444,-8.692622,13.753,3.233642,-3.456293,3.247716,8.078716,3.044616,0.039753,0.000661,1.863315,6.521535,0.186421,0.600724,0.423123,0.102145,0.620267,0.037375,-0.000058,8.926908,-0.000003,6.647177,-5.420071,9.353621,0.004454,1.158002,3.635533,2526,-1.028388,0.921937,0.092625,1.100986,0.920865,0.82237,-0.130732,0.000803,-0.17893,0.000124,groovy
0.025268,-9.185638,0.894152,16.72119,2.038714,-2.834694,13.49297,2.776344,-4.33957,2.728805,14.89514,3.026897,0.095797,0.003465,1.370621,5.623236,0.118487,0.549753,0.287795,0.079726,0.969143,0.071615,-0.000002,9.271599,-0.000006,7.84763,-3.731039,8.68369,0.005194,1.098336,4.305728,874,0.501543,1.000875,-0.247319,1.248005,1.2114,1.030776,-0.092085,0.000541,-0.398703,-0.000004,groovy
0.031795,-16.9885,0.31245,16.63797,-1.620636,-1.006247,17.35021,2.455632,2.737198,3.249713,15.95761,3.577501,0.17952,0.014226,1.076796,4.403007,0.140143,0.746629,0.304774,0.134756,1.9823,0.073665,0.000002,11.48214,0.000004,9.404021,-3.186669,9.308645,-0.000369,1.357883,6.922014,370,0.969153,1.261175,0.408432,2.822389,1.518004,1.314914,-0.173467,0.00076,-0.630024,0.000057,groovy
0.056164,-10.78699,0.82169,21.31574,-1.106159,1.057187,22.46055,2.842772,-2.18788,3.089603,15.80363,3.143397,0.11202,0.002943,1.766835,8.742395,0.13818,0.801363,0.403974,0.187262,0.757655,0.040658,0.000028,5.697526,0.000001,9.70388,-6.140403,9.625504,-0.003036,0.759418,6.247787,2218,0.49418,1.678081,-0.115742,1.646927,1.703399,1.882443,-0.171234,0.001525,-0.573899,0.000119,groovy
0.02601,-13.57738,0.201398,18.03411,-3.675577,0.83571,22.77091,3.203657,-3.321813,5.043165,23.46626,3.653052,0.139915,0.0057,0.563014,3.14397,0.130749,0.793698,0.391088,0.168384,0.544945,0.030234,0.000017,8.844359,-0.000003,4.17287,-5.341212,12.09809,0.000096,1.469542,5.411176,2588,0.000129,1.590921,0.004065,1.522714,1.24133,1.257563,-0.175631,0.001408,-0.349312,-0.000051,groovy
0.055259,-14.18153,0.948684,10.68166,-10.32949,-7.77084,11.66439,3.311332,-2.720561,2.953785,25.52677,3.211611,0.168557,0.007031,1.233224,4.486996,0.138712,0.79325,0.340406,0.171016,1.42582,0.099495,0.000046,4.046091,-0.000002,4.595642,-4.246948,11.36419,0.005398,2.715436,5.467044,1935,0.770917,1.716235,0.442597,1.604762,1.353742,1.941849,-0.19466,0.00205,-0.027914,-0.000008,groovy
0.050328,-12.45741,-0.362149,10.41917,-5.07568,0.103763,12.53209,2.891807,0.180843,2.518551,17.11067,2.474759,0.118171,0.006996,1.600235,6.09646,0.136853,0.628493,0.293571,0.112763,1.259732,0.071914,-0.000036,8.727405,-0.000005,4.793967,-3.847681,8.991685,-0.00134,1.029057,4.925793,2216,0.058234,2.082084,0.355616,2.161567,1.74621,1.750175,-0.129682,0.00072,-0.105045,-0.000011,groovy
0.028207,-6.305976,0.059014,9.858239,-2.69938,-0.30547,16.34105,3.16239,-3.362934,3.357417,12.35651,3.191469,0.057211,0.000538,0.474882,3.402298,0.130593,0.69589,0.351966,0.156256,1.000864,0.038759,0.000005,6.082077,-0.000003,5.642562,-2.807139,6.317194,0.000952,0.774779,4.870414,366,0.461562,0.886476,-0.010141,1.628574,1.226397,1.031091,-0.171218,0.001247,-0.419614,-0.000061,groovy
0.033239,-11.48421,0.396895,22.69867,1.050096,1.876173,30.57336,3.895504,-0.371644,3.687116,22.7049,4.558333,0.095673,0.00386,1.039252,3.841111,0.141074,0.761475,0.336465,0.17191,1.460396,0.048697,0.000016,5.9365,0.000002,5.507802,-6.784778,13.16906,-0.002831,2.246338,6.221848,830,0.217084,2.391165,-0.244048,2.677113,2.435962,1.763598,-0.160427,0.0015,-0.513649,-0.000056,groovy
0.012525,-6.703412,0.05778,9.519629,-3.614209,-1.362311,23.6429,2.853539,-9.587016,2.716254,15.12013,2.216602,0.077532,0.001325,0.861765,3.65954,0.155225,0.68354,0.410785,0.148199,0.74609,0.014001,0.000007,5.242906,0.000003,3.774296,-3.368572,8.05069,-0.002371,0.879111,4.192731,622,0.063131,1.052415,-0.166854,1.341758,1.38971,1.349034,-0.152655,0.001354,-0.634355,-0.00009,groovy
0.014271,-7.126085,-0.504419,11.43186,-5.621468,-2.5373,13.66529,3.220103,-2.666776,3.130319,15.48257,2.911495,0.061909,0.002935,3.395626,19.27308,0.134271,0.651709,0.355904,0.130587,0.714895,0.05087,0.000002,11.2794,-0.000004,5.807226,-4.040283,7.978172,-0.001061,0.957415,5.996562,1883,0.226519,1.291131,0.180902,1.123752,1.35908,1.089205,-0.129496,0.000913,-0.373513,-0.000048,groovy
0.024797,-5.449091,0.625365,7.97422,-5.837967,-7.490864,17.72416,3.134738,-1.514588,2.802629,11.71453,2.672762,0.04327,0.00056,0.913285,4.373985,0.114209,0.602364,0.343525,0.109484,0.699916,0.026488,0.000009,8.336173,0.000001,5.805797,-5.008615,8.296644,0.000581,1.14406,3.553912,736,0.589848,1.213078,0.149552,1.314742,1.34173,1.143195,-0.11244,0.000897,-0.645332,-0.000026,groovy
0.030009,-5.727335,0.198165,17.11304,-2.766907,2.863924,9.824475,2.963242,1.039958,2.637036,13.54644,3.205179,0.060529,0.003669,3.703211,22.09245,0.140668,0.733302,0.411659,0.179767,0.597515,0.058864,0.000015,8.363413,0,4.573974,-6.997294,11.953,0.001661,2.396509,4.242346,355,0.208665,2.013972,0.302092,2.786357,2.021475,1.863886,-0.166,0.00216,-0.364837,-0.000021,groovy
0.010715,-5.357898,-0.398953,19.42953,-1.227111,-0.530733,12.87929,2.694255,-4.893079,2.828352,13.89803,3.162326,0.079103,0.001632,1.191969,6.058153,0.159817,0.740873,0.525486,0.186408,0.053122,0.020954,0.000024,9.90955,0.000002,5.660862,-3.394253,8.34865,-0.000922,0.935757,4.731884,397,0.413776,1.251877,0.407904,1.359224,1.685761,1.159441,-0.153284,0.001119,-0.151662,-0.000125,groovy
0.033046,-9.533833,-0.216133,20.21406,1.55695,1.29019,21.48222,2.65942,-3.684114,3.085557,21.21888,3.280445,0.107678,0.010352,2.541295,10.26615,0.143925,0.809464,0.403347,0.191396,1.155843,0.063502,0.000036,7.835877,0.000009,6.334774,-4.74771,11.10653,0.004045,1.556112,7.691064,1414,0.586365,1.870937,0.442123,1.792345,1.718397,1.537938,-0.205851,0.001209,-0.531084,0.000019,groovy
0.02282,-10.70185,-0.261966,13.59338,-3.405168,0.502224,14.77753,3.115022,1.689792,3.33054,14.71392,3.083904,0.103575,0.005256,2.424177,13.39965,0.142809,0.747642,0.342483,0.159292,1.165784,0.024578,0.000004,5.41534,-0.000002,4.46511,-3.07522,6.850605,-0.003376,0.813386,5.0139,406,-0.04381,1.002851,0.040459,1.480631,1.730762,1.2959,-0.139458,0.001126,-0.224551,-0.000058,groovy
0.029624,-10.13214,-0.018546,21.21903,-2.156401,-0.902801,23.32149,3.138395,0.197569,3.516956,25.83132,3.256114,0.087596,0.005574,2.339767,11.43857,0.120661,0.818353,0.471042,0.221075,0.301453,0.06165,0.000002,10.92231,0.000001,6.496037,-5.407571,10.29694,-0.005973,1.186203,5.395318,354,0.236904,2.09627,0.06795,2.593719,2.289869,2.133518,-0.198613,0.002289,-0.335641,0.00004,groovy
0.065723,-14.97798,-0.378821,14.73752,0.179561,-0.864248,12.73081,2.879646,-0.002722,3.427281,12.46743,3.052161,0.190673,0.002283,0.195646,3.977396,0.151344,0.747164,0.453693,0.188778,0.524138,0.049998,0.000044,7.088084,0,7.958522,-3.296083,6.779468,0.000081,0.657852,6.029822,1231,0.369606,0.873136,-0.086599,1.057578,1.202527,1.070477,-0.163595,0.00142,-0.260098,-0.000126,groovy
0.019172,-5.692671,-0.341692,16.31372,-1.62095,-2.154909,18.95807,4.43588,2.089406,3.42453,15.30197,3.15907,0.078187,0.002163,2.356649,14.53318,0.116132,0.812899,0.46356,0.189473,0.48444,0.026132,0.000003,7.387581,0,4.654476,-4.488911,9.421667,-0.000293,0.965108,4.014922,414,-0.243518,1.338361,-0.60021,1.463305,1.386377,1.284762,-0.176347,0.001677,-0.396517,0.000144,groovy
0.03467,-9.746307,0.756571,21.39635,-0.262024,-1.162073,34.76181,4.758033,-2.766756,2.938129,23.9751,3.620058,0.10473,0.005171,2.145107,10.49218,0.117973,0.827338,0.42906,0.191039,0.777284,0.038254,-0.000151,10.99123,-0.00001,10.7271,-9.062994,13.86488,-0.000995,1.228068,4.818091,1822,0.225423,2.246241,-0.05607,2.105398,2.078088,1.907132,-0.186631,0.001142,-0.357982,-0.000116,groovy
0.042423,-8.88109,0.066974,16.67504,-2.107409,0.650708,18.7565,2.703944,-5.051911,3.147008,27.49516,4.32668,0.085273,0.002738,2.621494,16.05151,0.144701,0.783141,0.47492,0.221725,0.505718,0.052614,-0.000014,8.040861,0,8.167326,-4.667492,8.94575,-0.001329,0.694054,4.911093,769,0.541665,1.028621,0.082773,1.432624,1.279265,1.202457,-0.153762,0.001346,-0.324551,-0.00002,groovy
0.055462,-9.96425,0.249133,16.16253,0.242257,0.865689,9.528773,2.565471,-3.157275,2.841255,12.36874,3.134891,0.091354,0.001553,0.635143,3.38728,0.130023,0.660431,0.291014,0.099164,1.275305,0.036386,0.00002,7.28359,0.000003,6.879836,-3.111501,7.493064,0.002902,0.680226,3.819445,1698,0.269889,0.922923,0.316747,1.285103,1.141074,1.156008,-0.10894,0.000613,-0.259582,-0.000014,groovy
0.117295,-13.62028,-0.701702,7.648869,-2.545042,0.607975,11.78711,3.513994,-1.434773,3.011191,11.1152,3.582797,0.144974,0.001741,0.758723,5.338091,0.145901,0.413353,0.228048,0.044805,1.982094,0.071424,0.000008,8.054611,0,7.325528,-1.784344,4.935269,-0.001469,0.308794,3.134847,271,0.396086,0.572956,0.137555,0.824278,0.819723,0.869495,-0.095574,0.000171,-0.30154,0,groovy
