@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[9]_linregerrQ numeric
@attribute mfcc_sma_de[12]_linregc1 numeric
@attribute pcm_zcr_sma_de_stddev numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregc2 numeric
@attribute output {groovy,notgroovy}

@data

0.008662,15.76082,311,1.650824,-0.745575,18.87184,-4.881572,26.54656,2.699348,2.950045,2.482731,3.240803,2.785313,2.989562,0.00363,29.44526,0.818951,0.167151,0.379211,0.000012,15.19902,0.00001,9.16748,11.37621,0.000811,0.863602,0.929319,1.398516,-0.374435,-0.000002,1.580597,-0.239379,1.90258,1.955605,0.000014,0.009369,36.2373,-0.156721,0.000882,-0.097262,groovy
0.010942,3.416267,1925,-6.703412,0.05778,9.519629,-1.362311,23.6429,2.853539,2.847695,-9.587016,2.716254,2.216602,3.151814,0.008469,3.65954,0.68354,0.148199,0.74609,0.000007,5.242906,0.000003,3.774296,8.05069,-0.002371,0.879111,0.937614,0.801696,0.063131,0.000006,1.052415,-0.166854,0.963141,1.38971,0.000006,0.00802,4.83592,-0.152655,0.001354,0.133733,groovy
0.03772,3.321151,1678,-6.273698,0.080211,14.48277,-1.22993,10.70763,2.896521,4.577123,-2.287706,4.317031,5.274691,4.844361,0.009679,14.80333,0.737719,0.157363,0.62687,-0.000028,7.223734,-0.000005,5.282922,11.31763,-0.003793,1.288427,1.13509,1.560154,-0.436381,0.000008,1.415762,-0.12065,1.058872,1.278484,0.000001,0.010723,11.36551,-0.139752,0.00141,0.107505,groovy
0.033945,1.702989,1775,-10.63695,0.945174,16.51505,5.094992,17.57351,4.079879,3.465442,-3.589744,3.65777,3.352409,3.363699,0.007864,2.389125,0.791479,0.214925,-0.179843,0.000054,8.290478,0.000006,6.959876,8.881293,-0.000883,0.984852,0.992417,1.493662,-0.005693,0.000004,1.329434,-0.011537,1.493917,1.631563,-0.000008,0.010044,5.542986,-0.176177,0.001708,0.105958,groovy
0.113943,5.92454,2406,-13.62028,-0.701702,7.648869,0.607975,11.78711,3.513994,3.237107,-1.434773,3.011191,3.582797,3.289943,0.044162,5.338091,0.413353,0.044805,1.982094,0.000008,8.054611,0,7.325528,4.935269,-0.001469,0.308794,0.555705,0.362463,0.396086,-0.00001,0.572956,0.137555,0.697664,0.819723,-0.000002,0.009321,5.902942,-0.095574,0.000171,0.00021,groovy
0.02637,3.009796,337,-11.81213,-0.217873,15.52874,0.53754,23.73246,2.579335,2.768437,6.02299,3.621491,2.872661,3.28418,0.00363,11.8446,0.802644,0.2154,0.007414,-0.00001,6.101134,-0.000002,4.440472,11.8171,0.002491,1.382908,1.175971,1.354146,0.282502,0.000006,1.862314,0.046523,2.052634,2.107378,0.000007,0.015199,15.83986,-0.173329,0.002097,0.101824,groovy
0.017308,7.498858,0,-7.932168,0.377384,15.76226,3.126077,18.44307,3.018374,2.841207,-4.993609,3.271702,2.94648,3.296826,0.00484,13.31125,0.627021,0.126075,0.532527,0.000013,7.406175,0.000011,4.382652,12.33146,-0.002076,2.132283,1.460253,2.289572,0.162795,-0.000005,1.466881,0.334167,1.993841,1.505538,0,0.012899,8.747819,-0.144641,0.001223,0.044288,groovy
0.036006,2.748247,1646,-8.204688,0.21784,16.61318,-2.574688,15.8653,3.143896,2.462028,-1.269209,2.57048,3.08607,3.082833,0.012704,3.581348,0.73189,0.131267,0.880376,-0.000013,5.109488,0,6.3089,4.818685,-0.000191,0.331798,0.576019,0.493612,0.08104,-0.000003,0.837857,-0.045985,1.057714,1.22304,-0.000003,0.007034,4.526696,-0.136485,0.001127,0.109367,groovy
0.020122,2.222208,1741,-10.83072,0.314904,15.09769,0.150731,16.52828,3.224,4.016448,-1.804383,3.50696,3.031266,3.070189,0.008469,3.112744,0.609767,0.098534,1.430741,-0.000005,5.892718,0.000003,4.273233,9.556397,-0.00292,1.097543,1.047644,0.705203,-0.035025,0,1.058839,-0.133502,1.242507,1.285536,-0.000009,0.011143,5.296154,-0.123544,0.000638,0.013483,groovy
0.043108,3.754129,1665,-11.87199,0.336497,18.31882,2.574403,20.49651,3.49232,3.319927,-1.341001,3.467639,2.881506,4.104153,0.016939,4.072588,0.79388,0.210871,0.764482,0.00004,6.068724,0.000007,4.219822,9.699954,0.003873,1.061956,1.030517,0.974109,0.173158,0,1.524873,0.392462,1.594397,1.442949,0.000005,0.012733,6.600678,-0.180462,0.001999,0.220815,groovy
0.015164,4.299592,851,-5.574541,-1.032925,12.61897,-6.725397,17.63813,3.154078,3.516926,-1.731339,3.316691,3.88599,3.051403,0.018149,17.19093,0.748895,0.166236,0.529337,-0.000031,13.98211,-0.000004,8.101453,9.3049,0.001399,0.896563,0.946885,0.763995,-0.048863,0.000007,1.211032,-0.225095,1.352016,1.404411,0.000007,0.014263,20.54996,-0.14829,0.001233,-0.347518,groovy
0.051057,3.176485,2862,-8.275679,-0.495801,11.34994,-2.775047,12.1568,2.563595,3.224131,0.137915,3.121266,3.446921,3.065613,0.009074,7.026687,0.551639,0.117308,0.386194,0.00003,5.235456,0.000005,5.894975,8.286562,0.000009,1.000419,1.000218,0.748726,0.242877,-0.000001,1.204833,0.516784,0.839434,1.203994,-0.000007,0.011002,11.21013,-0.125113,0.000679,0.019797,groovy
0.041682,6.231545,42,-8.950862,0.788146,12.92697,0.34597,17.3904,3.166317,3.750581,-2.119921,3.339627,3.499375,3.336106,0.009074,9.825027,0.784985,0.182625,0.711365,0.000002,9.482853,0.000002,5.615747,10.80229,0.002849,1.472689,1.213554,1.264118,0.323641,0.000003,1.670797,0.239848,1.360048,1.489324,0,0.01467,14.97011,-0.177042,0.001765,0.146475,groovy
0.019079,7.135232,430,-8.12639,0.137513,10.60905,-4.949192,15.09644,2.840953,3.241121,1.1768,3.640107,3.223126,3.594769,0.00605,25.58411,0.786368,0.172643,0.533256,-0.000004,7.097082,-0.000002,6.28012,7.540452,-0.00051,0.842808,0.918046,1.052944,0.249975,0.000002,1.031366,0.035042,1.189327,1.416846,0.00001,0.012853,22.66515,-0.188771,0.001893,0.091281,groovy
0.012279,4.523654,2291,-4.162009,0.654615,10.77849,-1.892611,15.7953,5.157994,4.81801,1.13869,3.208159,3.396765,4.344396,0.00242,5.332848,0.688922,0.166715,0.680355,-0.000022,6.474516,-0.000007,6.241698,9.351928,-0.000535,1.531859,1.237685,1.316476,0.576695,-0.000002,1.751926,0.39525,1.378484,1.614003,-0.000003,0.0077,7.77254,-0.177345,0.001739,-0.037956,groovy
0.04016,2.937374,1209,-10.76315,0.060637,12.33293,2.787009,13.45493,2.858402,3.38822,-1.531579,3.482286,4.122562,3.558901,0.026618,4.325452,0.622432,0.116374,0.893008,0.000044,5.531682,-0.000002,17.17907,7.291753,-0.001121,0.398787,0.631502,0.462858,-0.309982,-0.000004,0.675589,-0.304661,0.785775,0.857641,0.000003,0.007131,7.877293,-0.092621,0.000532,0.060362,groovy
0.011647,2.2337,1261,-8.76875,0.293872,16.40636,2.526488,13.62179,2.702695,3.922593,-0.920746,2.650373,2.980823,3.377834,0.010889,4.693493,0.724581,0.111644,1.362002,-0.000004,4.155282,-0.000006,8.61869,10.21595,-0.003206,0.831772,0.912071,0.850168,0.208401,-0.000003,1.182156,-0.007848,1.530821,1.569302,0.000001,0.013565,8.196318,-0.143278,0.00075,0.038284,groovy
0.076105,2.79504,691,-17.78358,-0.114133,12.04787,-0.118363,18.42305,2.916765,3.609749,-1.788232,3.087361,3.535151,2.879361,0.020569,1.905759,0.504741,0.067699,2.294051,0.000086,4.857399,0.000004,4.591269,8.914946,0.002695,1.873828,1.368893,1.199246,-0.069797,-0.000007,1.628123,-0.96683,1.291931,2.123388,-0.000004,0.022403,4.630933,-0.111208,0.000341,0.002509,groovy
0.014494,3.874073,1729,-7.936217,0.899671,15.76979,0.90482,23.26034,3.600065,2.93881,7.271083,2.623924,3.14629,3.211709,0.00605,6.682303,0.607844,0.118453,0.766074,-0.000002,3.766063,-0.000003,4.890975,9.381647,-0.001536,0.964052,0.981862,0.814615,-0.204273,-0.000001,1.479728,-0.365827,1.872963,2.389943,0.000004,0.008225,10.0349,-0.135217,0.000919,0.052723,groovy
0.04143,3.545774,785,-9.057175,-0.136661,22.2977,-2.167049,21.34459,3.91129,3.45694,-0.689279,3.221874,2.880658,2.991851,0.00605,10.36547,0.672245,0.160904,0.719577,-0.000003,4.25446,-0.000004,5.22204,10.52778,0.001878,1.576319,1.255518,1.381103,0.041224,0,1.603139,-0.102581,1.781471,1.679732,0.000003,0.013488,10.86007,-0.147867,0.001649,0.084693,groovy
0.013157,6.2287,1127,-7.966872,-0.49534,26.4437,4.163259,22.66248,3.39889,3.640005,2.108805,3.422883,3.618316,3.716962,0.00363,19.61814,0.672991,0.15495,0.52321,-0.000049,6.702253,-0.000007,5.316683,11.86097,0.001992,1.838038,1.355775,3.159224,-0.324327,-0.000007,2.699055,0.019681,3.134796,2.830621,-0.000003,0.009073,15.69499,-0.146316,0.00191,0.107021,groovy
0.043664,3.542188,2759,-8.88109,0.066974,16.67504,0.650708,18.7565,2.703944,3.220131,-5.051911,3.147008,4.32668,3.480384,0.006655,16.05151,0.783141,0.221725,0.505718,-0.000014,8.040861,0,8.167326,8.94575,-0.001329,0.694054,0.833114,0.917246,0.541665,0.000001,1.028621,0.082773,1.241943,1.279265,0.000003,0.011482,23.89176,-0.153762,0.001346,0.099942,groovy
0.056014,8.701394,953,-9.240595,-0.348517,12.37634,-0.131629,18.82991,4.03305,3.432554,0.102928,3.456781,3.118735,2.978508,0.005445,15.40948,0.706014,0.107863,1.494167,-0.00005,5.546135,-0.000003,3.556736,9.778444,0.002119,0.931456,0.965137,0.836461,-0.277108,-0.000005,1.562133,-0.012175,1.721402,1.649831,-0.000004,0.013112,9.268552,-0.153194,0.00083,-0.107783,groovy
0.025858,9.164541,420,-10.85835,-0.359514,13.38375,-0.434584,17.84206,3.289001,3.585988,-0.563061,3.328378,3.278787,2.899176,0.013914,12.83117,0.748851,0.164271,0.97805,0.000015,8.782857,0.000006,5.633544,6.967101,-0.001739,0.666235,0.816237,0.918544,0.308932,0.000001,1.090403,0.067681,1.278067,1.406912,0.000004,0.015559,13.20779,-0.139673,0.001082,0.101123,groovy
0.03444,5.799087,260,-9.711113,-0.045917,12.16375,-0.009903,17.86657,3.500036,3.645347,-3.555066,3.911492,3.43773,3.06565,0.009679,5.795423,0.667865,0.136876,0.833648,0.000007,13.80949,-0.000001,4.475927,7.318093,-0.000572,0.636803,0.798001,0.694269,0.242084,-0.000003,0.801153,0.017805,0.949812,1.317587,-0.000004,0.009404,6.216516,-0.141173,0.000968,-0.051994,groovy
0.024858,2.445073,958,-2.624106,0.864114,14.07402,-3.801343,16.70757,3.43649,3.689488,0.831735,2.714848,3.723906,3.402404,0.005445,2.565248,0.820312,0.160092,0.243866,-0.000001,6.26999,0,7.524525,7.219401,0.001015,0.539835,0.734736,0.588388,0.080966,-0.000003,0.769432,0.137813,0.940106,1.263865,-0.000002,0.006165,5.25913,-0.182289,0.001331,0.005303,groovy
0.026157,3.863492,2210,-11.57405,-0.50976,14.94077,1.333604,22.7352,3.040349,2.892312,-0.293769,3.400432,3.068498,2.966517,0.00484,4.960239,0.629557,0.125227,0.810936,0.000015,6.029074,0.000003,4.946184,8.237377,-0.00228,0.99537,0.997683,1.163221,-0.027666,0.000002,1.12442,-0.10516,1.481251,1.682882,-0.000009,0.011576,6.574674,-0.108591,0.001175,-0.070295,groovy
0.006706,4.05933,1010,-6.025215,-0.331841,6.889387,-6.072358,19.23448,3.345335,3.480005,-2.042784,2.9473,3.205858,3.458193,0.00726,6.009531,0.749196,0.165829,0.556185,-0.000005,7.761501,0.000003,5.770988,8.694048,0.000088,0.902418,0.949988,0.817485,-0.229755,-0.000007,1.413139,0.200582,1.301787,1.323037,0.000002,0.007538,11.25062,-0.153355,0.001271,-0.08676,groovy
0.03341,2.679814,207,-6.305976,0.059014,9.858239,-0.30547,16.34105,3.16239,2.952659,-3.362934,3.357417,3.191469,3.062248,0.005445,3.402298,0.69589,0.156256,1.000864,0.000005,6.082077,-0.000003,5.642562,6.317194,0.000952,0.774779,0.880231,0.765117,0.461562,0.000007,0.886476,-0.010141,1.08327,1.226397,-0.000005,0.006715,4.355245,-0.171218,0.001247,0.091096,groovy
0.015406,2.657974,632,-10.66641,-0.273248,13.12765,2.671185,9.1729,2.846027,2.930072,-5.50082,3.345283,3.091004,3.24553,0.015729,3.044584,0.404129,0.049184,1.681147,-0.000009,4.966897,0,3.16183,6.324941,-0.001693,0.57889,0.760849,0.51205,-0.088721,-0.000004,0.725465,-0.219741,0.956208,1.15444,-0.000003,0.008753,3.679114,-0.081074,0.000205,0,groovy
0.028991,7.194791,144,-6.335938,0.042367,15.88518,5.362936,16.59935,2.71577,2.853302,3.375907,3.100334,2.847038,3.325432,0.00726,9.994117,0.761601,0.206463,0.194462,0.000043,9.195569,0.000008,5.146244,8.386742,0.000951,1.516885,1.231619,1.003698,0.344524,-0.000009,1.137448,0.288332,1.376485,1.057905,-0.000005,0.009959,7.840686,-0.195643,0.00263,0.133223,groovy
0.015379,5.691288,761,-11.07927,0.125252,20.47291,2.984609,19.75495,6.15719,3.846128,-2.536181,4.964351,2.85834,2.973211,0.00242,2.53421,0.804126,0.16866,0.547462,-0.000007,9.293831,0.000002,5.651697,10.10521,0.000894,1.61771,1.271893,1.563771,0.398169,-0.000017,2.138311,0.552061,1.573702,1.492021,-0.000004,0.010813,5.659702,-0.176813,0.001391,0.193544,groovy
0.011118,7.967018,2824,-11.84394,1.093126,14.90594,-1.761778,14.70611,3.336632,2.69518,0.087816,3.034333,3.081579,3.137352,0.00726,3.594912,0.707857,0.12637,1.364602,0.000001,4.404656,-0.000002,3.22899,6.722396,-0.000066,0.543662,0.737335,1.016493,0.448003,0.000002,0.865153,-0.001502,1.182973,1.178574,0.000006,0.014987,4.141733,-0.15284,0.001521,-0.147432,groovy
0.042845,3.78466,78,-7.67347,-0.12328,13.88074,-5.598492,16.48088,3.669868,3.663914,-0.006102,6.48406,4.619394,5.376893,0.016334,4.611455,0.767825,0.170441,0.996787,0.000046,5.252141,0.000006,4.468043,9.823429,-0.000919,0.607429,0.779389,0.569055,0.558235,-0.000012,0.896992,0.31566,0.920186,1.197728,-0.000002,0.006661,4.514317,-0.148061,0.000793,-0.095066,groovy
0.020543,4.385553,2228,-10.18803,-0.53097,24.17777,-4.448869,13.18035,3.032262,3.111685,-1.450286,3.149111,3.659085,3.950152,0.013309,17.35711,0.823193,0.18353,0.706407,0.000019,7.175598,0,5.001644,9.809338,-0.004519,1.167281,1.080419,1.458943,0.216455,-0.000002,1.898382,0.021316,1.859569,2.188401,0.000005,0.016885,13.31748,-0.170583,0.001972,0.128089,groovy
0.019164,5.628377,452,-6.910195,0.093151,13.59444,-0.960184,15.30184,2.914988,2.926918,2.771009,2.73032,3.108195,3.112697,0.010284,6.924395,0.69013,0.136257,1.148549,0.000005,5.435228,0.000004,5.000992,8.979943,-0.0012,1.282839,1.132658,1.064531,0.244018,-0.000001,1.20351,0.289673,1.090144,1.262744,0.000002,0.010848,8.185693,-0.14347,0.00117,-0.06312,groovy
0.02575,5.151123,2529,-3.833658,-0.936631,11.46519,-3.728261,13.48835,3.14578,2.924543,-0.319461,2.718576,2.750817,3.017258,0.007864,7.183951,0.641857,0.111979,1.062064,0.000023,6.63582,0.000005,5.795126,5.891472,0.000698,0.871585,0.933593,0.84901,0.101559,0,0.723932,-0.03072,0.891902,1.154934,0.000002,0.007306,9.175666,-0.107315,0.000998,0.050424,groovy
0.037058,3.134629,2022,-10.97602,-0.154908,11.19574,-0.666634,16.50932,3.347004,3.57835,0.994274,3.722369,3.017729,3.5573,0.019359,10.78694,0.664747,0.133815,1.423227,0.000016,10.34822,-0.000005,6.465023,7.099078,-0.004187,0.475456,0.689542,0.541107,0.42498,0.000001,0.939702,0.297317,1.048828,1.386712,0,0.01346,13.61569,-0.15037,0.000764,0.056494,groovy
0.023163,3.314015,2260,-10.70185,-0.261966,13.59338,0.502224,14.77753,3.115022,3.15867,1.689792,3.33054,3.083904,3.580704,0.00363,13.39965,0.747642,0.159292,1.165784,0.000004,5.41534,-0.000002,4.46511,6.850605,-0.003376,0.813386,0.901881,0.870396,-0.04381,-0.000002,1.002851,0.040459,1.349933,1.730762,0.000001,0.016128,8.911519,-0.139458,0.001126,0.086705,groovy
0.032737,6.42071,1170,-9.806813,0.517775,11.08035,-0.010956,12.54605,3.119137,3.154402,-3.235504,3.878677,3.155111,2.832526,0.027828,11.80694,0.713853,0.15539,0.840629,0.000012,15.84413,0.000004,6.439348,7.022014,-0.000525,0.68371,0.826878,0.814429,-0.057075,0,0.766016,0.007463,0.982918,1.392999,-0.000001,0.008663,18.65794,-0.152825,0.000962,0.123616,groovy
0.051735,5.066336,2588,-11.70184,-0.40582,12.02472,1.809493,15.97904,3.245082,3.611111,-0.569358,3.127529,3.088777,2.878361,0.036903,7.36681,0.669238,0.137947,1.021109,-0.000001,9.353464,0.000004,5.799269,4.610413,-0.00054,0.292547,0.540883,0.446461,0.731431,0.000002,0.59397,0.250823,0.761794,0.854116,-0.000003,0.008046,9.613746,-0.094918,0.000434,-0.031109,groovy
0.016988,4.18017,39,-14.23551,-0.40919,11.53265,-2.958698,11.9793,2.749336,3.331372,-0.907978,3.072298,3.105149,2.917514,0.012099,4.367147,0.675655,0.116447,1.420265,-0.000014,5.59185,0.000001,3.514112,8.458405,-0.002537,1.256377,1.120891,0.827697,-0.213326,0.000002,1.022563,0.383515,1.082024,1.486326,-0.000004,0.018647,5.053519,-0.131596,0.000915,0.038124,groovy
0.017568,4.739229,2526,-7.182462,0.025467,15.62863,3.576665,20.48586,3.22648,2.816379,1.84111,3.062954,3.161273,3.165975,0.00363,8.156644,0.636513,0.107096,1.199154,0.000014,6.263689,-0.000006,5.268846,8.688751,-0.002902,0.84018,0.916613,1.016437,0.831082,0.000002,1.014369,0.431291,1.159786,0.964978,-0.000005,0.006637,6.91592,-0.147985,0.000735,0.027759,groovy
0.053542,4.493124,2390,-14.18153,0.948684,10.68166,-7.77084,11.66439,3.311332,2.713209,-2.720561,2.953785,3.211611,3.509471,0.037508,4.486996,0.79325,0.171016,1.42582,0.000046,4.046091,-0.000002,4.595642,11.36419,0.005398,2.715436,1.647859,1.295001,0.770917,-0.000008,1.716235,0.442597,1.484927,1.353742,0.000005,0.026026,4.414002,-0.19466,0.00205,0.041674,groovy
0.018643,5.037372,1228,-14.77491,-0.221912,15.7369,-1.257858,19.55819,3.009006,4.63221,2.287164,4.180288,5.263458,5.144103,0,6.802627,0.846235,0.188378,1.389437,-0.000033,8.716252,0.000002,6.263013,10.21159,-0.002244,1.278501,1.130708,1.94992,0.362652,-0.000003,1.729756,0.297152,1.837756,2.265966,0.000004,0.025442,7.221708,-0.196931,0.001519,-0.16994,groovy
0.023129,3.619554,1793,-7.211874,0.063906,15.27738,-1.859855,15.29957,4.369228,3.784944,-0.668587,3.566696,3.141255,4.468935,0.00242,18.05808,0.769269,0.197498,0.724605,0.000004,4.654645,0.000001,4.279885,8.963753,0.002605,1.035957,1.017822,1.183264,-0.284468,-0.000002,1.496701,0.182114,1.222864,1.334663,0.000011,0.012455,10.8159,-0.17973,0.002525,-0.051607,groovy
0.04503,2.875231,43,-13.50382,-0.021106,10.24589,-0.483291,19.6258,3.167939,3.1205,-0.567661,2.998102,3.111671,3.402686,0.014519,4.673373,0.694786,0.120981,1.754862,0.000017,6.546854,0.000002,4.565042,6.143372,0.00209,0.490129,0.700121,0.573685,0.297613,-0.000001,0.980194,0.007236,1.023291,1.210859,-0.000006,0.012866,8.482599,-0.163279,0.000762,0.044112,groovy
0.048064,5.247292,567,-12.45741,-0.362149,10.41917,0.103763,12.53209,2.891807,3.194586,0.180843,2.518551,2.474759,2.882772,0.00726,6.09646,0.628493,0.112763,1.259732,-0.000036,8.727405,-0.000005,4.793967,8.991685,-0.00134,1.029057,1.014427,1.440214,0.058234,0,2.082084,0.355616,2.20089,1.74621,-0.000008,0.018484,7.676733,-0.129682,0.00072,0.016417,groovy
0.058239,3.380284,16,-8.380809,-0.413318,14.24184,0.802656,17.10231,3.195375,3.636239,-2.300707,2.89678,3.463274,3.131384,0.004235,4.758481,0.771888,0.159432,0.796491,0.00005,5.805289,0.000007,6.256476,9.710009,0.0033,0.572062,0.756377,0.886289,-0.039123,-0.000009,0.927145,0.172282,1.194634,1.275026,0.000003,0.00978,6.807088,-0.186474,0.001281,0.131883,groovy
0.030758,6.508484,2471,-5.604851,0.335872,15.53791,4.460315,19.4109,2.649651,3.304888,-2.075375,3.162973,3.232069,2.805634,0.00605,5.945,0.73184,0.129396,0.687965,0.000023,6.998632,0.000008,5.700748,8.402422,0.000779,0.744604,0.862905,1.033574,-0.385511,-0.000004,0.914126,-0.426629,0.999203,0.854602,0.000003,0.009561,7.077871,-0.158007,0.001163,0.092419,groovy
0.031514,14.82474,739,-9.326229,-0.478792,25.10801,-0.858512,21.28317,2.987236,2.98732,-0.148548,2.999819,3.003988,3.047893,0.006655,7.530641,0.707853,0.144093,1.09458,0.000025,12.27911,0.000003,6.055597,8.513453,-0.000783,1.103904,1.050671,1.379711,0.68436,0.000005,1.492209,0.266984,1.454484,1.793581,-0.000003,0.015175,8.919988,-0.151743,0.00105,0.09457,groovy
0.059594,2.042827,2897,-14.97798,-0.378821,14.73752,-0.864248,12.73081,2.879646,2.982418,-0.002722,3.427281,3.052161,2.872814,0.064126,3.977396,0.747164,0.188778,0.524138,0.000044,7.088084,0,7.958522,6.779468,0.000081,0.657852,0.811084,0.535541,0.369606,0,0.873136,-0.086599,1.130448,1.202527,-0.000004,0.009517,6.110276,-0.163595,0.00142,0.188211,groovy
0.041421,4.774571,2082,-15.98081,-0.553141,13.53926,4.315225,15.8685,2.932239,3.118439,-4.466384,3.425142,3.018389,2.939147,0.010889,4.209002,0.401478,0.035817,1.963379,-0.000013,7.490892,0.000001,5.111993,4.507496,-0.002566,0.224353,0.47366,0.261543,0.208594,0.000001,0.514036,-0.081198,0.626766,0.788796,-0.000002,0.011271,5.917651,-0.052233,0.000121,0,groovy
0.007194,4.703795,435,-3.301307,-1.025457,17.21642,2.559246,32.59686,2.946025,3.063073,-3.094782,2.856084,3.431659,2.966098,0.001815,31.32832,0.752138,0.154312,0.695913,0.000005,6.652247,-0.000002,5.969534,9.714556,-0.002815,0.971145,0.985469,1.036272,0.570855,-0.000006,1.571133,0.008724,1.467433,2.03344,-0.000003,0.009436,24.40959,-0.146442,0.001125,0.14807,groovy
0.037283,3.16655,1621,-7.428234,-0.204934,22.5125,-8.043176,18.41713,3.156521,2.927929,-3.475414,3.379025,3.180761,3.329526,0.011494,6.452965,0.583567,0.105109,1.007639,0.000028,9.180605,0.000005,6.319584,6.627823,-0.002466,0.685194,0.827765,1.13831,0.095395,0.000006,1.426236,-0.126517,1.409239,1.749183,0.000001,0.009031,10.13166,-0.13145,0.000651,0.031608,groovy
0.015441,7.836745,2015,-6.011202,-0.56464,18.79164,-3.682882,17.76512,3.834288,3.982719,-1.380676,3.378066,3.455898,3.308567,0.00484,28.72065,0.613202,0.127708,0.655129,0,7.622782,0.000001,4.028434,12.04253,-0.001254,2.037402,1.42739,1.584134,-0.171762,-0.000002,2.268966,-0.090423,1.970665,1.828014,-0.000002,0.014402,18.30827,-0.129945,0.00108,0.035874,groovy
0.017709,11.37331,1401,-8.531945,-0.53596,11.96914,-1.6148,12.64344,3.084074,2.838892,-1.379863,2.968095,2.987013,3.008646,0.012099,5.20019,0.572213,0.062671,2.626864,0.000011,18.05648,0.000002,4.590904,4.729354,0.000387,0.378944,0.615598,0.734349,-0.537298,0.000002,0.667779,-0.435394,0.682853,0.894045,0.000002,0.007498,8.170305,-0.090448,0.000208,0.001632,groovy
0.091663,4.760244,2169,-12.92247,-0.148733,10.44771,-0.302159,19.53158,3.021268,2.415979,1.187306,3.175882,2.911579,3.419569,0.034483,5.667462,0.613883,0.092011,1.445871,0.000031,14.14064,0,6.190651,5.969173,0.000836,0.495802,0.704132,0.496217,-0.045842,-0.000001,0.819357,-0.119418,0.794165,0.992284,-0.000003,0.011767,10.48463,-0.079734,0.000449,0.017255,notgroovy
0.016492,3.041971,2221,-12.21829,0.247557,16.65171,-1.440253,16.60466,2.644611,3.180401,-3.992523,2.885387,3.273713,3.135768,0.020569,4.377537,0.723511,0.162455,0.698392,0.000017,7.607391,0,4.911998,6.620973,0.001143,0.600806,0.775118,0.471711,0.012588,-0.000001,0.885632,-0.148827,0.977186,1.267691,0.000001,0.009769,5.452879,-0.167513,0.000973,0.149703,notgroovy
0.016759,7.518344,1080,-8.550108,-0.418701,29.2596,1.78011,26.1993,3.31,3.718396,-0.730741,3.631441,3.121311,3.248218,0.003025,14.91572,0.758591,0.123863,1.531315,0.000012,10.21797,0.00001,3.737066,12.85029,0.003846,1.435016,1.197922,1.571722,-0.282369,-0.000007,2.030782,-0.878275,2.100926,1.820405,0.000007,0.012858,19.62115,-0.169832,0.001093,-0.196017,notgroovy
0.004549,7.895475,809,-6.432794,-0.731394,12.65512,-4.087015,11.47591,2.801357,3.380966,-0.352392,3.705108,4.186193,4.121478,0.003025,15.6424,0.772452,0.162745,1.053524,-0.000013,9.825665,-0.000002,7.061761,10.47995,-0.003657,0.636603,0.797904,0.818039,-0.061785,0.000006,1.396326,0.030439,1.230529,1.248501,-0.000001,0.009152,12.6914,-0.149413,0.000943,-0.164753,notgroovy
0.006366,16.89141,1332,-5.582407,-1.928311,10.6439,-9.255556,5.927264,3.107666,2.829048,-8.466658,2.976255,2.632268,2.972038,0.018754,32.35585,0.67734,0.141714,0.365293,0.000002,13.21353,0.000005,7.658062,7.810634,0.001088,0.597313,0.772861,1.623778,-0.151113,-0.000003,1.172245,-0.360973,0.962011,1.358884,-0.000003,0.012777,27.05466,-0.124615,0.000951,-0.064968,notgroovy
0.008854,3.103505,2724,-3.785745,0.295641,14.23894,-3.779453,22.42267,3.248742,3.086618,-0.211525,3.118766,3.041319,3.210151,0.00484,7.14118,0.709792,0.174085,0.720755,0.000003,5.413425,-0.000001,3.886106,10.53823,0.001101,1.477976,1.215732,1.318567,0.143574,0.000002,1.662786,0.022684,1.668007,1.685105,0.000009,0.006759,7.818204,-0.163883,0.001876,0.127968,notgroovy
0.050174,2.677835,229,-11.89692,-0.287168,15.91607,1.731348,20.0301,2.584547,3.05535,-1.50419,2.900878,3.541489,2.97797,0.010284,5.778065,0.691517,0.163534,0.875997,0.000036,5.730287,0.000004,6.622718,7.600883,-0.00009,1.0679,1.033398,0.745804,0.325395,0.000005,0.953732,0.051878,1.211529,1.461257,-0.000006,0.010849,6.766547,-0.157664,0.001278,0.1135,notgroovy
0.050174,2.677835,229,-11.89692,-0.287168,15.91607,1.731348,20.0301,2.584547,3.05535,-1.50419,2.900878,3.541489,2.97797,0.010284,5.778065,0.691517,0.163534,0.875997,0.000036,5.730287,0.000004,6.622718,7.600883,-0.00009,1.0679,1.033398,0.745804,0.325395,0.000005,0.953732,0.051878,1.211529,1.461257,-0.000006,0.010849,6.766547,-0.157664,0.001278,0.1135,notgroovy
0.011484,11.28111,77,-5.88091,-1.282889,12.35405,-6.58549,8.392009,2.802546,2.824429,-11.86694,3.07596,3.172068,3.092196,0.015124,17.78267,0.639196,0.133994,0.370564,0.000011,13.70966,0.000001,7.284833,7.4164,0.004874,0.514517,0.717311,0.727307,-0.132567,0.000001,0.910767,0.033395,0.962471,1.389691,0.000002,0.0135,19.35648,-0.105266,0.000805,0.101646,notgroovy
