@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_F# numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_LowBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_PeriodicCentroid1 numeric

@data

0.187594,0.089325,0.397226,0.404634,0.383567,0.628572,1.97452,0.029801,1.008807,0.296012,0.510559,0.784191,0.903457,0.244522,0.220875,0.201114,0.196,0.190201,0.044113,0.050734,0.493259,0.16874,0.184634,0.268842,0.816583,0.090339,0.103329,0.108819,0.222139,0.112346,0.000153,0.026716,14786.038525,56.300767,60,0.634618,1.007809,0.001467,0.419709
0.126499,0.084446,0.405439,0.408881,0.381594,0.569809,1.990932,0.029295,1.214805,0.293054,0.598916,0.789109,0.836267,0.22601,0.20255,0.186917,0.169286,0.152202,0.036512,0.057901,0.334995,0.284763,0.182928,0.252427,0.509799,0.098688,0.103945,0.084359,0.365751,0.101145,0.00006,0.034429,6656.219706,21.459591,55.5,0.592438,1.005207,0.001005,0.529097
0.210621,0.081796,0.38065,0.443142,0.447281,0.615528,1.945387,0.030764,1.290877,0.283867,0.653135,0.59502,0.70892,0.228788,0.174415,0.186599,0.172538,0.154742,0.03833,0.07331,0.251394,0.193524,0.194082,0.243173,0.503714,0.115632,0.100411,0.069584,0.287054,0.074783,0.000223,0.037637,16102.246876,103.334252,64,0.571895,1.007326,0.001111,0.417179
0.14194,0.088594,0.340792,0.423485,0.408691,0.611474,2.020967,0.029655,1.227302,0.298593,0.612884,0.881244,0.928634,0.227421,0.215485,0.205222,0.198675,0.197838,0.04541,0.055482,0.329412,0.170207,0.173364,0.250283,0.545136,0.104413,0.075241,0.086444,0.216805,0.096091,0.000122,0.0349,13608.649134,55.879216,64,0.527681,1.007048,0.001132,0.430558
0.133766,0.092329,0.392356,0.497852,0.445182,0.587925,1.994272,0.039922,0.912925,0.285661,0.482038,0.839974,0.786032,0.212744,0.210572,0.200513,0.197563,0.144021,0.032267,0.042559,0.354639,0.297435,0.203279,0.213402,0.605295,0.116981,0.134833,0.06884,0.168517,0.154534,0.000127,0.027124,8335.198312,61.945121,61,0.570129,1.008034,0.00135,0.446594
0.085034,0.096539,0.433723,0.477019,0.431779,0.561239,1.989714,0.039949,1.255715,0.296088,0.514681,0.905808,0.835126,0.21398,0.223125,0.200667,0.1936,0.171277,0.03277,0.029901,0.245029,0.224982,0.175309,0.233107,0.618398,0.100393,0.089597,0.085126,0.229965,0.100246,0.000042,0.03071,7268.445174,27.912243,53.5,0.555318,1.006214,0.001151,0.510266
0.154422,0.076914,0.453425,0.444588,0.419038,0.630915,1.955689,0.024805,0.668145,0.290393,0.513106,0.976316,0.726405,0.210833,0.203302,0.162684,0.140885,0.123359,0.033262,0.047415,0.261439,0.269786,0.166226,0.246951,0.479519,0.10182,0.112933,0.08698,0.291067,0.085821,0.000109,0.035082,14256.22159,38.220164,120.75,0.589545,1.003491,0.000895,0.502007
0.165651,0.085758,0.287017,0.409305,0.385834,0.587644,2.015368,0.028046,1.081857,0.295171,0.60411,0.876,0.844874,0.198084,0.190556,0.141584,0.151666,0.115602,0.032685,0.067182,0.585166,0.264549,0.177154,0.214405,0.477342,0.115988,0.107668,0.088016,0.381355,0.107457,0.000009,0.023789,6269.508987,25.062197,72,0.5815,1.003399,0.00089,0.506267
0.328097,0.095701,0.581482,0.492995,0.398631,0.661963,1.997655,0.040778,1.199599,0.312128,0.544828,0.638549,0.610117,0.214376,0.183856,0.14849,0.133164,0.129739,0.072957,0.047024,0.117319,0.085565,0.181605,0.207899,0.328771,0.093451,0.063524,0.076794,0.125596,0.050655,0.00012,0.034874,20934.105628,132.60221,65,0.521158,1.010278,0.001538,0.390466
0.148119,0.085584,0.395748,0.474093,0.434689,0.608062,1.946348,0.030562,0.833487,0.301967,0.495863,1.176949,0.693393,0.241331,0.227901,0.189959,0.18971,0.147217,0.038829,0.087869,0.152649,0.125759,0.16928,0.245365,0.430794,0.101041,0.072521,0.068145,0.76815,0.071925,0.000043,0.023528,7100.665438,24.860686,53,0.568823,1.004498,0.000982,0.51003
0.136774,0.091431,0.427338,0.395842,0.378615,0.620984,1.989205,0.029872,1.23024,0.291325,0.520764,0.872585,0.770803,0.238828,0.220957,0.183698,0.172267,0.159089,0.04035,0.033458,0.351481,0.205432,0.175406,0.270212,0.493496,0.099879,0.109161,0.08462,0.371319,0.086108,0.000129,0.029093,15109.108961,66.629441,80,0.54792,1.005337,0.001058,0.500747
0.25109,0.093131,0.460235,0.468312,0.411423,0.616106,1.971341,0.032172,1.414792,0.302798,0.714748,0.92053,0.901821,0.261546,0.241985,0.205237,0.182156,0.168115,0.062571,0.088461,0.234706,0.117961,0.193776,0.242639,0.427551,0.091621,0.092355,0.07711,0.198355,0.090014,0.000108,0.031409,7862.866574,53.114467,50,0.629654,1.00957,0.001341,0.596416
0.13221,0.083835,0.411782,0.356995,0.312244,0.594749,1.953728,0.027795,0.946302,0.28746,0.634643,0.828156,0.891441,0.224775,0.207395,0.187923,0.175614,0.159571,0.038575,0.056504,0.348651,0.415278,0.210608,0.310367,0.52605,0.138748,0.126968,0.100802,0.388889,0.10666,0.000474,0.043239,14884.961501,30.942756,64.5,0.657835,1.006054,0.001335,0.552009
0.140182,0.090477,0.520991,0.484974,0.437376,0.627857,1.983171,0.031595,0.963653,0.289666,0.568039,0.727694,0.698358,0.227788,0.187651,0.162595,0.149217,0.14065,0.040009,0.047079,0.1897,0.160618,0.178042,0.25462,0.378665,0.095942,0.088361,0.077647,0.227584,0.07151,0.000162,0.027343,19695.381779,93.915455,50,0.606529,1.005287,0.001085,0.523391
0.176504,0.083206,0.404751,0.367768,0.371208,0.622775,2.024785,0.027161,0.923792,0.278438,0.581017,0.790793,0.863038,0.223951,0.213682,0.168723,0.163663,0.156776,0.04183,0.066443,0.242044,0.21447,0.182281,0.28011,0.559385,0.109885,0.102438,0.09952,0.227802,0.095854,0.000111,0.042826,9024.709975,36.90682,52,0.592432,1.006125,0.001047,0.539101
0.122827,0.081229,0.442736,0.345212,0.272734,0.621277,1.918321,0.026544,0.641322,0.283576,0.570846,0.839672,0.769674,0.206577,0.186295,0.15319,0.146966,0.135626,0.032482,0.040152,0.375243,0.202212,0.181558,0.23085,0.622115,0.103884,0.100978,0.102165,0.251068,0.077719,0.000329,0.034647,13676.305273,54.953702,59,0.566988,1.005965,0.000984,0.490591
0.159703,0.084521,0.339344,0.386376,0.415684,0.517093,1.969565,0.032174,0.874344,0.274875,0.602741,0.865729,0.788656,0.221568,0.193353,0.176685,0.181323,0.160632,0.035225,0.034465,0.269502,0.392792,0.200581,0.264769,0.514723,0.108899,0.117003,0.082521,0.298631,0.143883,0.000028,0.021176,11006.062255,47.382882,57.5,0.558634,1.007596,0.001039,0.503843
0.177977,0.083973,0.428368,0.406142,0.41808,0.641372,1.985265,0.025671,0.911155,0.295001,0.647602,1.0915,0.881805,0.217229,0.228376,0.187874,0.165779,0.139414,0.046265,0.052675,0.224249,0.157007,0.177788,0.21099,0.449732,0.097705,0.098299,0.076357,0.180422,0.08058,0.000104,0.031306,12007.593361,26.245153,61,0.606223,1.004648,0.001035,0.485229
0.097918,0.083189,0.425704,0.400731,0.361063,0.610669,1.896682,0.027449,0.990344,0.284275,0.604502,0.910422,0.858736,0.231359,0.21052,0.166972,0.165627,0.150989,0.024759,0.051733,0.411622,0.43479,0.185854,0.255263,0.531488,0.10426,0.102908,0.085615,0.261262,0.216314,0.000007,0.03765,4313.604415,13.735273,66,0.584285,1.004325,0.000974,0.446468
0.083674,0.08568,0.413012,0.453575,0.451934,0.596365,2.032129,0.033671,0.920833,0.273152,0.584974,0.704761,0.716601,0.234829,0.207801,0.179285,0.182545,0.15923,0.029896,0.031642,0.308952,0.186526,0.171646,0.286941,0.49513,0.103958,0.097769,0.067485,0.172445,0.090415,0.000168,0.032482,15096.574697,86.086587,57.5,0.526117,1.00916,0.00125,0.506391
0.100339,0.077071,0.535085,0.478964,0.45915,0.678538,2.027959,0.023397,0.68689,0.272534,0.592188,0.600259,0.662375,0.228798,0.175987,0.150416,0.155834,0.128065,0.039502,0.027854,0.194586,0.169178,0.183813,0.225105,0.451698,0.095668,0.078895,0.080517,0.150896,0.072549,0.000022,0.034,9230.523484,30.449431,70.5,0.576904,1.004113,0.000908,0.51873
0.119998,0.09216,0.355243,0.411986,0.379824,0.59223,1.991177,0.042856,1.104032,0.303186,0.578268,0.741124,0.717514,0.215647,0.192905,0.194168,0.178473,0.174282,0.033074,0.052829,0.325338,0.129286,0.243873,0.330216,0.59595,0.181166,0.094314,0.079297,0.263613,0.110259,0.000195,0.034382,10630.172632,69.990416,74.75,0.495361,1.011453,0.001972,0.67078
0.224413,0.092436,0.411131,0.448916,0.393889,0.614125,1.961968,0.040468,1.363559,0.291846,0.46506,0.890715,0.903669,0.23337,0.193532,0.185697,0.186531,0.157531,0.064798,0.062479,0.236521,0.36708,0.191042,0.223203,1.062538,0.10092,0.135066,0.166831,0.380881,0.098782,0.000269,0.034806,6462.638585,90.807193,59.5,0.368135,1.026854,0.003153,0.356108
0.201804,0.090904,0.573831,0.502839,0.447233,0.712569,2.024184,0.033497,0.710944,0.288474,0.55722,0.900473,0.854053,0.207874,0.21836,0.14949,0.14712,0.187648,0.025102,0.045404,0.272065,0.108865,0.175283,0.219338,0.462813,0.097471,0.075348,0.083127,0.120179,0.061305,0.000027,0.026661,5865.011361,36.872649,66,0.557581,1.006064,0.001295,0.405871
0.131875,0.079095,0.399463,0.468027,0.476414,0.580726,1.948141,0.024503,0.810862,0.296548,0.548195,0.952596,0.727487,0.221066,0.195053,0.172831,0.162002,0.146008,0.025338,0.041127,0.209812,0.452322,0.177982,0.249462,0.660079,0.11907,0.141594,0.090487,0.271476,0.196203,0.000098,0.03569,15373.797815,33.889964,88,0.594935,1.002747,0.000811,0.481311
0.168779,0.093717,0.446793,0.409151,0.386055,0.597085,1.990039,0.039781,1.286748,0.283489,0.607189,0.916996,0.890993,0.25109,0.230867,0.203635,0.194099,0.15627,0.047093,0.050488,0.289127,0.227771,0.182562,0.283643,0.496245,0.109319,0.093273,0.087222,0.215079,0.114715,0.000022,0.044461,8683.967763,70.038974,56.5,0.550011,1.006886,0.001288,0.536041
0.123845,0.090796,0.422562,0.498965,0.46168,0.57817,1.985005,0.035041,1.193346,0.277227,0.494797,0.766484,0.741216,0.195415,0.182257,0.201232,0.185619,0.174047,0.044739,0.033001,0.231485,0.12997,0.1729,0.231075,0.532484,0.108962,0.083033,0.077442,0.191328,0.091243,0.000148,0.040277,10217.82462,54.559366,51.25,0.604538,1.00962,0.001338,0.589634
0.057695,0.08897,0.477089,0.454169,0.453528,0.584875,1.951605,0.030891,0.809174,0.294015,0.499236,0.774646,0.706808,0.199877,0.183488,0.16547,0.161833,0.142084,0.033191,0.030074,0.108579,0.110081,0.168242,0.211385,0.496495,0.096124,0.082504,0.084,0.201682,0.064893,0.000177,0.033623,14934.095396,82.298378,53.5,0.570914,1.006293,0.001033,0.510902
0.182126,0.083612,0.429244,0.397212,0.365982,0.639804,2.019128,0.025157,0.802373,0.28529,0.59299,0.887561,0.711701,0.239123,0.216928,0.189406,0.169952,0.152079,0.032734,0.06416,0.372309,0.214192,0.177439,0.312337,0.523701,0.104335,0.092887,0.078889,0.26044,0.100082,0.000125,0.034939,13783.872243,28.914152,96,0.585545,1.003357,0.000922,0.511148
0.179117,0.086469,0.452195,0.456152,0.402354,0.638383,1.993219,0.029094,0.954575,0.292962,0.602843,0.781424,0.846365,0.21942,0.202474,0.170368,0.16688,0.153996,0.041959,0.056473,0.25832,0.180402,0.183244,0.233939,0.512623,0.089167,0.085181,0.089586,0.210459,0.086551,0.000038,0.033415,9346.470343,41.30297,76.5,0.535846,1.005805,0.001168,0.548177
0.173114,0.08469,0.401588,0.387433,0.30837,0.595846,1.952541,0.025463,0.805678,0.293499,0.533623,0.882675,0.750866,0.209739,0.211197,0.15972,0.160367,0.160788,0.034005,0.039645,0.240491,0.260694,0.174259,0.216304,0.479815,0.101645,0.092732,0.08228,0.294288,0.100258,0.000042,0.039216,13093.136242,28.336598,77,0.618121,1.003905,0.001012,0.50364
0.181007,0.076643,0.435422,0.446941,0.432396,0.634792,2.014286,0.022901,0.655053,0.294071,0.542475,0.773537,0.658439,0.211743,0.177459,0.169836,0.164113,0.126284,0.028813,0.038146,0.314103,0.195214,0.190241,0.250256,0.508772,0.100409,0.114162,0.080048,0.178044,0.073347,0.000181,0.039731,17240.029006,41.625853,61,0.555763,1.003055,0.000856,0.499753
0.253326,0.087509,0.429737,0.46793,0.381896,0.66393,1.98334,0.030275,1.243431,0.283908,0.577901,0.786602,0.87702,0.231047,0.212203,0.181925,0.182353,0.15969,0.048677,0.064935,0.160755,0.164779,0.185307,0.231711,0.530291,0.096577,0.081846,0.087817,0.215767,0.092855,0.000042,0.026061,7112.516461,49.331418,53.5,0.531134,1.010165,0.001494,0.55184
0.220282,0.089422,0.544158,0.450334,0.383798,0.640812,1.960907,0.033175,0.893504,0.286417,0.655233,0.818712,0.807035,0.210728,0.195609,0.159148,0.143671,0.127204,0.038601,0.052126,0.373549,0.183179,0.167911,0.24656,0.35734,0.098723,0.084271,0.072813,0.240111,0.060499,0.000132,0.028082,9280.141238,79.647682,57.5,0.568199,1.009242,0.001302,0.494899
0.317209,0.089355,0.348513,0.455329,0.414734,0.639237,2.00716,0.033557,1.04744,0.293503,0.476519,0.664214,0.68291,0.214169,0.18809,0.169152,0.160672,0.126457,0.032064,0.066183,0.191359,0.246907,0.162986,0.251294,0.537079,0.110993,0.111267,0.085088,0.196445,0.073954,0.000075,0.037027,12939.244903,79.780753,62,0.523141,1.009594,0.001404,0.445533
0.279038,0.098001,0.454575,0.471337,0.428473,0.66128,2.019093,0.048397,1.039132,0.292774,0.623005,0.849213,0.845472,0.250353,0.230446,0.208272,0.205977,0.16681,0.067874,0.088689,0.284502,0.303343,0.17129,0.258115,0.53199,0.107869,0.117239,0.078069,0.275233,0.240108,0.000052,0.040701,6892.776485,86.955854,55.75,0.580525,1.017126,0.002108,0.529917
0.202352,0.098368,0.475153,0.458694,0.443319,0.597803,2.018832,0.045445,1.062529,0.311396,0.686278,0.922698,0.856693,0.255018,0.228794,0.186679,0.191408,0.158793,0.052866,0.10983,0.304712,0.227333,0.212184,0.348602,0.630077,0.136976,0.105766,0.110166,0.234769,0.108733,0.000226,0.046928,11785.345074,86.560655,75.5,0.583392,1.006785,0.001323,0.543457
0.231405,0.081597,0.411375,0.455755,0.402801,0.662658,1.985007,0.024694,0.734824,0.298969,0.68178,0.858351,0.929211,0.232679,0.212791,0.184442,0.170824,0.137247,0.040776,0.05943,0.281152,0.193334,0.176694,0.243162,0.494659,0.102778,0.090899,0.080034,0.146847,0.103459,0.000088,0.02908,14695.478942,35.226418,74.5,0.626219,1.004461,0.000982,0.549443
0.216028,0.084864,0.493144,0.470383,0.44927,0.636628,1.997533,0.029687,0.913994,0.301285,0.584154,0.834013,0.837547,0.239256,0.203425,0.170351,0.164433,0.123248,0.04804,0.049412,0.21531,0.13056,0.177104,0.234309,0.416424,0.095354,0.080478,0.066088,0.196364,0.068225,0.00044,0.029762,18800.561004,57.893864,58,0.584835,1.007919,0.001525,0.405896
0.152818,0.08024,0.363662,0.442357,0.430402,0.581201,2.007899,0.027162,0.818202,0.295428,0.55289,0.744833,0.9714,0.212726,0.197892,0.188771,0.17939,0.164053,0.032198,0.033637,0.284969,0.256652,0.16262,0.228678,0.588683,0.101874,0.091478,0.088135,0.147391,0.107275,0.000291,0.028932,19326.066849,78.605479,62,0.549359,1.006131,0.001016,0.445487
0.122501,0.082088,0.482562,0.394153,0.43126,0.579129,1.972173,0.02944,0.73066,0.285347,0.534093,0.780366,0.703251,0.224501,0.191199,0.156448,0.152884,0.152575,0.030201,0.036149,0.354303,0.293652,0.185106,0.32799,0.609834,0.109934,0.110528,0.097616,0.245117,0.079253,0.000254,0.039455,14507.401423,48.959618,60.5,0.591421,1.006011,0.00104,0.478337
0.187328,0.084626,0.347212,0.356744,0.332063,0.607777,1.983129,0.030552,1.194379,0.309302,0.535139,0.654094,0.646448,0.245044,0.20204,0.18521,0.186641,0.164939,0.049965,0.069528,0.263062,0.215806,0.186466,0.259048,0.63626,0.116989,0.095528,0.095521,0.178994,0.102426,0.000223,0.022452,10150.219043,84.388057,53,0.596446,1.010556,0.001419,0.544114
0.293364,0.077682,0.398018,0.428053,0.364263,0.667482,1.895726,0.025178,0.982579,0.293722,0.645725,1.014694,0.87991,0.215543,0.229772,0.17414,0.16508,0.153755,0.037523,0.044385,0.333504,0.256856,0.179037,0.241403,0.662426,0.100261,0.114797,0.122319,0.292225,0.092071,0.000078,0.030045,12680.555922,32.293596,59.5,0.569499,1.003885,0.000873,0.490515
0.279741,0.075668,0.450961,0.385639,0.375871,0.71513,1.948915,0.023183,0.613768,0.291238,0.494123,0.58151,0.593939,0.205545,0.176714,0.157098,0.14604,0.116603,0.033387,0.076965,0.156753,0.138816,0.178174,0.229126,0.461926,0.092901,0.081168,0.076356,0.344653,0.056828,0.000032,0.033457,13312.251512,38.417588,79,0.572384,1.003234,0.000851,0.508608
0.149226,0.086193,0.375403,0.386318,0.419438,0.584196,2.008105,0.031633,1.003858,0.294629,0.651698,0.856702,0.769492,0.224019,0.201261,0.175788,0.171203,0.159751,0.044716,0.076208,0.494426,0.364539,0.217922,0.24634,0.702737,0.118952,0.077028,0.120043,0.309778,0.133203,0.000073,0.035119,5875.8554,0,0,0.560624,1.007667,0.00139,0.369648
0.125653,0.085919,0.489508,0.246333,0.303385,0.617939,1.83936,0.030778,0.630354,0.269204,0.532702,0.876537,0.831382,0.207933,0.203397,0.169048,0.163762,0.138858,0.027284,0.050238,0.260488,0.210722,0.209662,0.214571,0.458981,0.128188,0.122914,0.106736,0.293576,0.066265,0.000087,0.030999,15102.160757,42.425862,68,0.55595,1.004991,0.000973,0.473468
0.150446,0.093842,0.544655,0.469912,0.420276,0.614543,1.994236,0.036569,1.275468,0.296801,0.616883,0.873371,0.777699,0.2215,0.218485,0.176365,0.174272,0.155914,0.04052,0.129509,0.167942,0.125101,0.189251,0.215802,0.376142,0.105841,0.082728,0.072637,0.242518,0.078536,0.000149,0.03143,10100.118391,27.674299,63.75,0.668113,1.007641,0.00155,0.559874
0.081,0.079343,0.558718,0.479466,0.433403,0.604932,1.967976,0.024591,0.513072,0.213559,0.660043,0.709848,0.880716,0.230332,0.192549,0.148912,0.152336,0.118278,0.02343,0.048697,0.216757,0.119309,0.179959,0.251636,0.336447,0.08734,0.080066,0.084831,0.207534,0.045852,0.000174,0.031255,10356.344364,43.288971,78,0.534782,1.006675,0.001119,0.524992
0.256964,0.076939,0.477771,0.486862,0.462889,0.640862,1.991338,0.023729,0.674599,0.298019,0.550203,0.70777,0.731,0.234507,0.198878,0.154378,0.147678,0.119163,0.033208,0.065167,0.332789,0.299182,0.175446,0.255576,0.384935,0.093364,0.093944,0.071013,0.231025,0.082987,0.000097,0.033676,23671.810389,45.582472,114.75,0.576603,1.002354,0.000809,0.491616
0.204383,0.080947,0.388845,0.407752,0.344654,0.607079,1.93714,0.024283,1.016812,0.283722,0.610902,0.854731,0.78324,0.218694,0.201086,0.170932,0.169003,0.145537,0.033591,0.049332,0.412348,0.274257,0.166927,0.247123,0.499745,0.097691,0.111008,0.077825,0.279725,0.133822,0.000051,0.04155,6993.230356,14.458916,78,0.605824,1.003377,0.000883,0.515899
0.219937,0.095076,0.531427,0.439075,0.381724,0.607568,2.035079,0.038301,1.263869,0.301679,0.610323,0.80308,0.84448,0.241975,0.204288,0.160588,0.155516,0.122778,0.057618,0.10387,0.284625,0.211034,0.187174,0.249198,0.526266,0.102373,0.128566,0.110753,0.31275,0.080713,0.000102,0.033978,9156.277742,71.751864,50.5,0.620868,1.008289,0.001266,0.600192
0.093159,0.083111,0.50993,0.485873,0.435182,0.628724,2.004977,0.027069,0.984363,0.300148,0.554556,0.781242,0.779992,0.234532,0.197308,0.165691,0.163825,0.142361,0.033441,0.080367,0.276065,0.19494,0.179592,0.261123,0.511026,0.11151,0.098962,0.082781,0.214115,0.096907,0.000014,0.027739,3432.906835,13.477499,59.25,0.571574,1.007268,0.001287,0.425989
0.089237,0.080249,0.448262,0.423754,0.397622,0.562515,2.023888,0.025653,0.912802,0.289795,0.569982,0.817166,0.836828,0.234089,0.203391,0.169709,0.167484,0.148432,0.034216,0.050238,0.290938,0.20169,0.19013,0.335433,0.415972,0.109628,0.102071,0.075849,0.204621,0.094652,0.000015,0.03107,4643.476822,11.26123,64.5,0.545164,1.004588,0.001014,0.429543
0.082048,0.094379,0.422722,0.438368,0.409471,0.559715,1.957188,0.038148,1.121057,0.282841,0.650652,0.791883,1.05235,0.243319,0.228279,0.20272,0.190095,0.178208,0.034088,0.028434,0.363672,0.232035,0.185518,0.261329,0.52472,0.113424,0.086926,0.104997,0.251021,0.10183,0.000036,0.032854,6653.582496,39.733383,96.5,0.619925,1.00549,0.001283,0.564717
0.176732,0.08094,0.367778,0.458953,0.385478,0.623733,1.962721,0.027326,1.007728,0.283858,0.617087,0.805188,0.799575,0.232837,0.205995,0.165115,0.163831,0.148061,0.044932,0.046141,0.2539,0.228945,0.185806,0.285781,0.491934,0.104595,0.107724,0.08507,0.196905,0.067917,0.000136,0.029181,14984.234003,51.673039,66,0.656272,1.005928,0.001128,0.550757
0.176732,0.08094,0.367778,0.458953,0.385478,0.623733,1.962721,0.027326,1.007728,0.283858,0.617087,0.805188,0.799575,0.232837,0.205995,0.165115,0.163831,0.148061,0.044932,0.046141,0.2539,0.228945,0.185806,0.285781,0.491934,0.104595,0.107724,0.08507,0.196905,0.067917,0.000136,0.029181,14984.234003,51.673039,66,0.656272,1.005928,0.001128,0.550757
0.103309,0.081455,0.418898,0.313692,0.341495,0.543744,1.999264,0.027718,0.868683,0.27523,0.606698,0.809323,0.75172,0.228176,0.20427,0.168417,0.156599,0.142902,0.031,0.038961,0.263257,0.200011,0.19476,0.281927,0.637159,0.107341,0.102574,0.081262,0.291973,0.093141,0.000012,0.026345,7027.51431,15.256367,71.5,0.604899,1.004133,0.001039,0.528747
0.103309,0.081455,0.418898,0.313692,0.341495,0.543744,1.999264,0.027718,0.868683,0.27523,0.606698,0.809323,0.75172,0.228176,0.20427,0.168417,0.156599,0.142902,0.031,0.038961,0.263257,0.200011,0.19476,0.281927,0.637159,0.107341,0.102574,0.081262,0.291973,0.093141,0.000012,0.026345,7027.51431,15.256367,71.5,0.604899,1.004133,0.001039,0.528747
0.069949,0.081878,0.520362,0.443733,0.449878,0.629205,1.970956,0.029107,0.711159,0.300337,0.556668,0.80638,0.6822,0.214416,0.195972,0.161031,0.16054,0.130983,0.031646,0.041885,0.23072,0.189198,0.176559,0.239435,0.546771,0.100193,0.098001,0.125298,0.224459,0.069413,0.000107,0.030234,12111.001909,35.106893,64.25,0.584864,1.00459,0.00101,0.440617
0.202026,0.086162,0.408169,0.367156,0.318183,0.63513,1.965628,0.032559,0.910537,0.289818,0.506983,0.689435,0.7331,0.243317,0.215582,0.181922,0.163493,0.163342,0.050078,0.06605,0.216091,0.168525,0.188933,0.240713,0.540861,0.112628,0.10299,0.117743,0.193117,0.095587,0.00004,0.037678,8560.764039,52.530282,61.5,0.579899,1.009041,0.001191,0.456108
0.09123,0.082423,0.42195,0.429726,0.412564,0.626048,1.952323,0.027971,1.021126,0.291251,0.56521,0.812583,0.681407,0.216699,0.189541,0.174607,0.165221,0.147354,0.03475,0.038458,0.268546,0.157844,0.212918,0.229393,0.600855,0.129051,0.103731,0.071652,0.232021,0.086414,0.000116,0.027892,11441.667192,51.996402,58.75,0.569843,1.007178,0.001124,0.500763
0.391519,0.08339,0.385505,0.39871,0.355521,0.674387,2.030573,0.032356,1.159103,0.293614,0.454587,0.984005,0.728883,0.230168,0.221445,0.21914,0.183247,0.160993,0.074692,0.104069,0.394986,0.304669,0.210976,0.278883,0.588058,0.14158,0.131446,0.113188,0.27456,0.089081,0.000089,0.030759,8583.436414,68.182237,60,0.528471,1.013613,0.001781,0.422785
0.191428,0.081301,0.29546,0.349595,0.355898,0.563341,1.851899,0.03322,0.820741,0.282313,0.551467,0.686052,0.822436,0.216646,0.177462,0.151942,0.144932,0.144437,0.034767,0.050689,0.29786,0.346097,0.1809,0.280316,0.546114,0.097283,0.102228,0.102723,0.362448,0.188031,0.000549,0.037132,12272.582678,40.065293,65.5,0.584725,1.005705,0.000974,0.451195
0.180088,0.078639,0.372874,0.446739,0.423205,0.664614,2.016392,0.023189,0.814543,0.278794,0.521665,0.728529,0.80454,0.22331,0.206759,0.173855,0.162673,0.141077,0.033943,0.054777,0.278024,0.269442,0.193628,0.280829,0.473766,0.118719,0.101868,0.071226,0.229326,0.117146,0.000056,0.032094,11184.946615,27.091025,52.5,0.571431,1.003737,0.000867,0.498462
0.180088,0.078639,0.372874,0.446739,0.423205,0.664614,2.016392,0.023189,0.814543,0.278794,0.521665,0.728529,0.80454,0.22331,0.206759,0.173855,0.162673,0.141077,0.033943,0.054777,0.278024,0.269442,0.193628,0.280829,0.473766,0.118719,0.101868,0.071226,0.229326,0.117146,0.000056,0.032094,11184.946615,27.091025,52.5,0.571431,1.003737,0.000867,0.498462
0.18217,0.081707,0.297336,0.32407,0.312357,0.590921,1.963741,0.025405,0.76087,0.286981,0.514682,0.727621,0.816654,0.205044,0.200977,0.157618,0.158458,0.137206,0.037589,0.061306,0.589788,0.392899,0.192849,0.229596,0.566149,0.097839,0.098727,0.095193,0.305104,0.149192,0.000174,0.0286,9539.885568,44.684108,70,0.62414,1.003647,0.000952,0.488523
0.18217,0.081707,0.297336,0.32407,0.312357,0.590921,1.963741,0.025405,0.76087,0.286981,0.514682,0.727621,0.816654,0.205044,0.200977,0.157618,0.158458,0.137206,0.037589,0.061306,0.589788,0.392899,0.192849,0.229596,0.566149,0.097839,0.098727,0.095193,0.305104,0.149192,0.000174,0.0286,9539.885568,44.684108,70,0.62414,1.003647,0.000952,0.488523
0.18217,0.081707,0.297336,0.32407,0.312357,0.590921,1.963741,0.025405,0.76087,0.286981,0.514682,0.727621,0.816654,0.205044,0.200977,0.157618,0.158458,0.137206,0.037589,0.061306,0.589788,0.392899,0.192849,0.229596,0.566149,0.097839,0.098727,0.095193,0.305104,0.149192,0.000174,0.0286,9539.885568,44.684108,70,0.62414,1.003647,0.000952,0.488523
0.059105,0.078194,0.455282,0.395754,0.390375,0.562383,1.916569,0.024865,0.422452,0.254546,0.482053,0.631618,0.66248,0.216819,0.17078,0.151511,0.140539,0.12882,0.015759,0.018242,0.209132,0.351767,0.170717,0.264868,0.585028,0.105402,0.133781,0.078642,0.302123,0.081634,0.000016,0.037838,5062.269595,9.218168,101.25,0.555113,1.002515,0.000817,0.505071
0.058555,0.081087,0.275265,0.410159,0.409889,0.519101,1.995495,0.029981,0.874085,0.247545,0.526385,0.829204,0.749952,0.179773,0.176586,0.144383,0.148714,0.141925,0.022923,0.015988,0.408311,0.519744,0.226577,0.368416,0.850989,0.14048,0.141851,0.118803,0.292042,0.124222,0.000028,0.040505,6956.031485,16.162124,79,0.56253,1.003539,0.000885,0.502962
