@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.093159,0.083111,0.50993,0.485873,0.435182,0.628724,2.004977,0.027069,0.984363,0.300148,0.554556,0.781242,0.779992,0.234532,0.197308,0.165691,0.163825,0.142361,0.033441,0.080367,0.276065,0.19494,0.179592,0.261123,0.511026,0.11151,0.098962,0.082781,0.214115,0.096907,0.000014,0.027739,3432.906835,13.477499,59.25,0.571574,1.007268,0.001287,0.425989,51.76452,3.989058,1.297576,1.018827,0.600252,0.880362,0.068099,33.43679,5.362283,503.0958,1.719699,0.043033,0.2855,0.323089,0.000449,0.007876,1426.887,1.698128,0,0.861518,0.091195,0,0.119384,0.003127,317.1322,94984.14
0.089237,0.080249,0.448262,0.423754,0.397622,0.562515,2.023888,0.025653,0.912802,0.289795,0.569982,0.817166,0.836828,0.234089,0.203391,0.169709,0.167484,0.148432,0.034216,0.050238,0.290938,0.20169,0.19013,0.335433,0.415972,0.109628,0.102071,0.075849,0.204621,0.094652,0.000015,0.03107,4643.476822,11.26123,64.5,0.545164,1.004588,0.001014,0.429543,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5
0.082048,0.094379,0.422722,0.438368,0.409471,0.559715,1.957188,0.038148,1.121057,0.282841,0.650652,0.791883,1.05235,0.243319,0.228279,0.20272,0.190095,0.178208,0.034088,0.028434,0.363672,0.232035,0.185518,0.261329,0.52472,0.113424,0.086926,0.104997,0.251021,0.10183,0.000036,0.032854,6653.582496,39.733383,96.5,0.619925,1.00549,0.001283,0.564717,65.35186,4.15669,1.263663,0.849902,0.8427,0.893843,0.047408,21.97851,6.114048,287.255,0.739996,0.016305,0.09876,0.233099,0.000205,0.005223,998.6509,0.882444,0,0.81225,0.11036,0,0.152601,0.004558,345.7262,36792.39
0.176732,0.08094,0.367778,0.458953,0.385478,0.623733,1.962721,0.027326,1.007728,0.283858,0.617087,0.805188,0.799575,0.232837,0.205995,0.165115,0.163831,0.148061,0.044932,0.046141,0.2539,0.228945,0.185806,0.285781,0.491934,0.104595,0.107724,0.08507,0.196905,0.067917,0.000136,0.029181,14984.234003,51.673039,66,0.656272,1.005928,0.001128,0.550757,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.176732,0.08094,0.367778,0.458953,0.385478,0.623733,1.962721,0.027326,1.007728,0.283858,0.617087,0.805188,0.799575,0.232837,0.205995,0.165115,0.163831,0.148061,0.044932,0.046141,0.2539,0.228945,0.185806,0.285781,0.491934,0.104595,0.107724,0.08507,0.196905,0.067917,0.000136,0.029181,14984.234003,51.673039,66,0.656272,1.005928,0.001128,0.550757,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.103309,0.081455,0.418898,0.313692,0.341495,0.543744,1.999264,0.027718,0.868683,0.27523,0.606698,0.809323,0.75172,0.228176,0.20427,0.168417,0.156599,0.142902,0.031,0.038961,0.263257,0.200011,0.19476,0.281927,0.637159,0.107341,0.102574,0.081262,0.291973,0.093141,0.000012,0.026345,7027.51431,15.256367,71.5,0.604899,1.004133,0.001039,0.528747,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.103309,0.081455,0.418898,0.313692,0.341495,0.543744,1.999264,0.027718,0.868683,0.27523,0.606698,0.809323,0.75172,0.228176,0.20427,0.168417,0.156599,0.142902,0.031,0.038961,0.263257,0.200011,0.19476,0.281927,0.637159,0.107341,0.102574,0.081262,0.291973,0.093141,0.000012,0.026345,7027.51431,15.256367,71.5,0.604899,1.004133,0.001039,0.528747,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.069949,0.081878,0.520362,0.443733,0.449878,0.629205,1.970956,0.029107,0.711159,0.300337,0.556668,0.80638,0.6822,0.214416,0.195972,0.161031,0.16054,0.130983,0.031646,0.041885,0.23072,0.189198,0.176559,0.239435,0.546771,0.100193,0.098001,0.125298,0.224459,0.069413,0.000107,0.030234,12111.001909,35.106893,64.25,0.584864,1.00459,0.00101,0.440617,65.33331,4.528807,1.325035,0.94968,1.085796,0.893491,0.062475,28.58048,5.697819,221.1669,1.076531,0.023513,0.13324,0.292614,0.000263,0.008007,2133.724,0.44745,0,0.953396,0.112394,0,0.044462,0.002737,246.7887,25013.56
0.202026,0.086162,0.408169,0.367156,0.318183,0.63513,1.965628,0.032559,0.910537,0.289818,0.506983,0.689435,0.7331,0.243317,0.215582,0.181922,0.163493,0.163342,0.050078,0.06605,0.216091,0.168525,0.188933,0.240713,0.540861,0.112628,0.10299,0.117743,0.193117,0.095587,0.00004,0.037678,8560.764039,52.530282,61.5,0.579899,1.009041,0.001191,0.456108,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.09123,0.082423,0.42195,0.429726,0.412564,0.626048,1.952323,0.027971,1.021126,0.291251,0.56521,0.812583,0.681407,0.216699,0.189541,0.174607,0.165221,0.147354,0.03475,0.038458,0.268546,0.157844,0.212918,0.229393,0.600855,0.129051,0.103731,0.071652,0.232021,0.086414,0.000116,0.027892,11441.667192,51.996402,58.75,0.569843,1.007178,0.001124,0.500763,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9
0.391519,0.08339,0.385505,0.39871,0.355521,0.674387,2.030573,0.032356,1.159103,0.293614,0.454587,0.984005,0.728883,0.230168,0.221445,0.21914,0.183247,0.160993,0.074692,0.104069,0.394986,0.304669,0.210976,0.278883,0.588058,0.14158,0.131446,0.113188,0.27456,0.089081,0.000089,0.030759,8583.436414,68.182237,60,0.528471,1.013613,0.001781,0.422785,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.191428,0.081301,0.29546,0.349595,0.355898,0.563341,1.851899,0.03322,0.820741,0.282313,0.551467,0.686052,0.822436,0.216646,0.177462,0.151942,0.144932,0.144437,0.034767,0.050689,0.29786,0.346097,0.1809,0.280316,0.546114,0.097283,0.102228,0.102723,0.362448,0.188031,0.000549,0.037132,12272.582678,40.065293,65.5,0.584725,1.005705,0.000974,0.451195,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9
0.180088,0.078639,0.372874,0.446739,0.423205,0.664614,2.016392,0.023189,0.814543,0.278794,0.521665,0.728529,0.80454,0.22331,0.206759,0.173855,0.162673,0.141077,0.033943,0.054777,0.278024,0.269442,0.193628,0.280829,0.473766,0.118719,0.101868,0.071226,0.229326,0.117146,0.000056,0.032094,11184.946615,27.091025,52.5,0.571431,1.003737,0.000867,0.498462,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.180088,0.078639,0.372874,0.446739,0.423205,0.664614,2.016392,0.023189,0.814543,0.278794,0.521665,0.728529,0.80454,0.22331,0.206759,0.173855,0.162673,0.141077,0.033943,0.054777,0.278024,0.269442,0.193628,0.280829,0.473766,0.118719,0.101868,0.071226,0.229326,0.117146,0.000056,0.032094,11184.946615,27.091025,52.5,0.571431,1.003737,0.000867,0.498462,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.18217,0.081707,0.297336,0.32407,0.312357,0.590921,1.963741,0.025405,0.76087,0.286981,0.514682,0.727621,0.816654,0.205044,0.200977,0.157618,0.158458,0.137206,0.037589,0.061306,0.589788,0.392899,0.192849,0.229596,0.566149,0.097839,0.098727,0.095193,0.305104,0.149192,0.000174,0.0286,9539.885568,44.684108,70,0.62414,1.003647,0.000952,0.488523,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.18217,0.081707,0.297336,0.32407,0.312357,0.590921,1.963741,0.025405,0.76087,0.286981,0.514682,0.727621,0.816654,0.205044,0.200977,0.157618,0.158458,0.137206,0.037589,0.061306,0.589788,0.392899,0.192849,0.229596,0.566149,0.097839,0.098727,0.095193,0.305104,0.149192,0.000174,0.0286,9539.885568,44.684108,70,0.62414,1.003647,0.000952,0.488523,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.18217,0.081707,0.297336,0.32407,0.312357,0.590921,1.963741,0.025405,0.76087,0.286981,0.514682,0.727621,0.816654,0.205044,0.200977,0.157618,0.158458,0.137206,0.037589,0.061306,0.589788,0.392899,0.192849,0.229596,0.566149,0.097839,0.098727,0.095193,0.305104,0.149192,0.000174,0.0286,9539.885568,44.684108,70,0.62414,1.003647,0.000952,0.488523,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.059105,0.078194,0.455282,0.395754,0.390375,0.562383,1.916569,0.024865,0.422452,0.254546,0.482053,0.631618,0.66248,0.216819,0.17078,0.151511,0.140539,0.12882,0.015759,0.018242,0.209132,0.351767,0.170717,0.264868,0.585028,0.105402,0.133781,0.078642,0.302123,0.081634,0.000016,0.037838,5062.269595,9.218168,101.25,0.555113,1.002515,0.000817,0.505071,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53
0.058555,0.081087,0.275265,0.410159,0.409889,0.519101,1.995495,0.029981,0.874085,0.247545,0.526385,0.829204,0.749952,0.179773,0.176586,0.144383,0.148714,0.141925,0.022923,0.015988,0.408311,0.519744,0.226577,0.368416,0.850989,0.14048,0.141851,0.118803,0.292042,0.124222,0.000028,0.040505,6956.031485,16.162124,79,0.56253,1.003539,0.000885,0.502962,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65
0.066475,0.076923,0.27336,0.404809,0.405453,0.521706,2.00781,0.028599,1.026415,0.28311,0.403487,0.95928,0.796347,0.199441,0.185936,0.149162,0.168652,0.162374,0.024119,0.025578,0.438961,0.457987,0.189896,0.346947,0.642964,0.109313,0.109998,0.097957,0.547353,0.171102,0.000048,0.033397,6069.944927,11.559841,53.75,0.566246,1.00259,0.000841,0.510476,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79
0.168171,0.077163,0.454825,0.447208,0.444236,0.627013,2.026402,0.024271,0.64702,0.290034,0.580946,0.878478,0.866534,0.21424,0.221214,0.153118,0.155042,0.129094,0.033434,0.045115,0.212907,0.217263,0.187048,0.24522,0.394031,0.107782,0.097699,0.074739,0.173825,0.070566,0.000167,0.034353,21649.83923,52.731176,72.75,0.579469,1.003648,0.000914,0.541032,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39
0.0528,0.093383,0.339054,0.5751,0.60645,0.474545,1.958797,0.050116,0.857649,0.276759,0.47705,0.738847,0.660287,0.167205,0.169282,0.140353,0.143702,0.145646,0.023252,0.034475,0.518339,0.454667,0.189844,0.345139,1.110971,0.103711,0.173616,0.129212,0.719704,0.148115,0.000013,0.037802,3378.67645,7.009893,50,0.569481,1.003043,0.000867,0.512098,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.0528,0.093383,0.339054,0.5751,0.60645,0.474545,1.958797,0.050116,0.857649,0.276759,0.47705,0.738847,0.660287,0.167205,0.169282,0.140353,0.143702,0.145646,0.023252,0.034475,0.518339,0.454667,0.189844,0.345139,1.110971,0.103711,0.173616,0.129212,0.719704,0.148115,0.000013,0.037802,3378.67645,7.009893,50,0.569481,1.003043,0.000867,0.512098,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.0528,0.093383,0.339054,0.5751,0.60645,0.474545,1.958797,0.050116,0.857649,0.276759,0.47705,0.738847,0.660287,0.167205,0.169282,0.140353,0.143702,0.145646,0.023252,0.034475,0.518339,0.454667,0.189844,0.345139,1.110971,0.103711,0.173616,0.129212,0.719704,0.148115,0.000013,0.037802,3378.67645,7.009893,50,0.569481,1.003043,0.000867,0.512098,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.141079,0.079829,0.396162,0.432425,0.36473,0.630972,1.964358,0.024862,0.777127,0.300806,0.55175,0.795739,0.730414,0.237244,0.195628,0.17544,0.171726,0.141731,0.031413,0.058219,0.557428,0.203213,0.18238,0.289996,0.47398,0.096885,0.100799,0.07727,0.273343,0.084894,0.000043,0.036149,11404.378165,26.640384,68.25,0.553477,1.004085,0.000955,0.452347,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8
0.19492,0.08586,0.423017,0.415139,0.386023,0.646639,1.992276,0.033906,1.389443,0.26744,0.563759,0.833459,1.018011,0.242804,0.212234,0.183977,0.182533,0.152808,0.062541,0.039877,0.342076,0.2371,0.170975,0.257206,0.555028,0.096132,0.094919,0.125792,0.204319,0.126603,0.000018,0.030626,5403.811986,30.655595,51.5,0.5737,1.012067,0.001464,0.556687,75.65916,5.613026,1.530552,0.634031,0.970271,0.891726,0.102335,22.26867,4.65158,429.6891,1.189926,0.014254,0.043126,0.342053,0.000189,0.020932,860.4766,0.368771,0,0.628495,0.087178,0,0.233645,0.005771,848.7159,295425.4
0.046597,0.081705,0.245634,0.360337,0.293045,0.534501,1.98173,0.027378,0.787862,0.254605,0.434385,0.824813,0.688796,0.211412,0.15551,0.125418,0.132046,0.13948,0.020713,0.010859,0.253757,0.505215,0.225879,0.275314,0.587727,0.139518,0.124453,0.083285,0.291108,0.21294,0.000108,0.039954,10754.113991,30.17052,75,0.538629,1.004219,0.000956,0.543634,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.046597,0.081705,0.245634,0.360337,0.293045,0.534501,1.98173,0.027378,0.787862,0.254605,0.434385,0.824813,0.688796,0.211412,0.15551,0.125418,0.132046,0.13948,0.020713,0.010859,0.253757,0.505215,0.225879,0.275314,0.587727,0.139518,0.124453,0.083285,0.291108,0.21294,0.000108,0.039954,10754.113991,30.17052,75,0.538629,1.004219,0.000956,0.543634,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.046597,0.081705,0.245634,0.360337,0.293045,0.534501,1.98173,0.027378,0.787862,0.254605,0.434385,0.824813,0.688796,0.211412,0.15551,0.125418,0.132046,0.13948,0.020713,0.010859,0.253757,0.505215,0.225879,0.275314,0.587727,0.139518,0.124453,0.083285,0.291108,0.21294,0.000108,0.039954,10754.113991,30.17052,75,0.538629,1.004219,0.000956,0.543634,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.143879,0.083981,0.333678,0.400314,0.386109,0.599643,1.962844,0.02802,1.055421,0.290599,0.551652,0.827497,0.870187,0.22359,0.206864,0.169639,0.168087,0.140965,0.038324,0.047609,0.408179,0.269846,0.190265,0.263,0.709735,0.118445,0.11685,0.106264,0.24326,0.113693,0.000043,0.033202,7019.244291,18.434705,56,0.559582,1.005333,0.001059,0.469699,76.29934,4.960308,1.393443,0.64882,0.900108,0.892465,0.078962,34.56361,5.513985,190.388,0.581706,0.016909,0.065257,0.349919,0.000246,0.009783,1527.758,0.744573,0,0.852197,0.085128,0,0.126041,0.003462,706.9303,187035.1
0.061377,0.078256,0.27807,0.498725,0.496468,0.477819,1.999913,0.029072,0.846473,0.282437,0.409332,0.937838,0.733159,0.199492,0.152416,0.119536,0.121507,0.13063,0.018281,0.021218,0.492315,0.360038,0.230155,0.309335,0.735304,0.155588,0.139351,0.118149,0.409514,0.111102,0.00013,0.044032,8353.460855,14.98091,75.75,0.550454,1.003076,0.000876,0.542378,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.061377,0.078256,0.27807,0.498725,0.496468,0.477819,1.999913,0.029072,0.846473,0.282437,0.409332,0.937838,0.733159,0.199492,0.152416,0.119536,0.121507,0.13063,0.018281,0.021218,0.492315,0.360038,0.230155,0.309335,0.735304,0.155588,0.139351,0.118149,0.409514,0.111102,0.00013,0.044032,8353.460855,14.98091,75.75,0.550454,1.003076,0.000876,0.542378,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.061377,0.078256,0.27807,0.498725,0.496468,0.477819,1.999913,0.029072,0.846473,0.282437,0.409332,0.937838,0.733159,0.199492,0.152416,0.119536,0.121507,0.13063,0.018281,0.021218,0.492315,0.360038,0.230155,0.309335,0.735304,0.155588,0.139351,0.118149,0.409514,0.111102,0.00013,0.044032,8353.460855,14.98091,75.75,0.550454,1.003076,0.000876,0.542378,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.129182,0.086351,0.344345,0.402477,0.332702,0.555846,1.950181,0.027154,0.978043,0.283004,0.552079,0.759613,0.800708,0.242429,0.212114,0.167891,0.151322,0.152844,0.042788,0.036567,0.424571,0.356845,0.186898,0.253877,0.621497,0.097838,0.136383,0.099732,0.360615,0.118513,0.000051,0.035034,7351.458275,32.410146,80,0.646792,1.007934,0.001384,0.552145,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.129182,0.086351,0.344345,0.402477,0.332702,0.555846,1.950181,0.027154,0.978043,0.283004,0.552079,0.759613,0.800708,0.242429,0.212114,0.167891,0.151322,0.152844,0.042788,0.036567,0.424571,0.356845,0.186898,0.253877,0.621497,0.097838,0.136383,0.099732,0.360615,0.118513,0.000051,0.035034,7351.458275,32.410146,80,0.646792,1.007934,0.001384,0.552145,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.115505,0.086222,0.347226,0.332927,0.324581,0.54131,1.901401,0.03259,0.861941,0.277701,0.612066,0.751901,0.759105,0.230493,0.180205,0.166379,0.151873,0.13911,0.029692,0.052378,0.406877,0.280531,0.221437,0.272348,0.65926,0.126915,0.133131,0.104164,0.55064,0.115185,0.000012,0.03977,5840.732591,11.913704,82.25,0.60649,1.003172,0.000894,0.521807,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.115505,0.086222,0.347226,0.332927,0.324581,0.54131,1.901401,0.03259,0.861941,0.277701,0.612066,0.751901,0.759105,0.230493,0.180205,0.166379,0.151873,0.13911,0.029692,0.052378,0.406877,0.280531,0.221437,0.272348,0.65926,0.126915,0.133131,0.104164,0.55064,0.115185,0.000012,0.03977,5840.732591,11.913704,82.25,0.60649,1.003172,0.000894,0.521807,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.057979,0.081008,0.387447,0.371464,0.348925,0.593758,1.891656,0.02732,0.495235,0.288651,0.529088,0.758326,0.843116,0.194414,0.196141,0.14936,0.141584,0.117623,0.015076,0.01568,0.235498,0.292107,0.191407,0.215121,0.473088,0.105724,0.10065,0.105604,0.385993,0.072609,0.000009,0.039946,7770.822225,14.103194,71,0.57157,1.00271,0.000831,0.529289,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63
0.179933,0.079319,0.372905,0.381794,0.303919,0.624397,1.951365,0.026827,0.645025,0.283984,0.47437,0.840218,0.752266,0.210382,0.191422,0.157725,0.14729,0.128785,0.027938,0.05775,0.331948,0.251652,0.198099,0.238617,0.714653,0.109881,0.102845,0.125974,0.267603,0.144871,0.000065,0.031786,13651.91257,35.889596,59.5,0.559849,1.004114,0.000896,0.475752,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.179933,0.079319,0.372905,0.381794,0.303919,0.624397,1.951365,0.026827,0.645025,0.283984,0.47437,0.840218,0.752266,0.210382,0.191422,0.157725,0.14729,0.128785,0.027938,0.05775,0.331948,0.251652,0.198099,0.238617,0.714653,0.109881,0.102845,0.125974,0.267603,0.144871,0.000065,0.031786,13651.91257,35.889596,59.5,0.559849,1.004114,0.000896,0.475752,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.084648,0.078974,0.356761,0.459579,0.467857,0.486692,1.961548,0.026581,0.89072,0.271434,0.54324,0.749622,0.699956,0.182925,0.188966,0.150841,0.151964,0.149411,0.021645,0.050995,0.363651,0.311464,0.191947,0.279073,0.693946,0.112621,0.126791,0.134957,0.540407,0.115265,0.00003,0.040152,5106.760557,8.911565,56.5,0.54415,1.002753,0.000846,0.519441,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4
0.288611,0.08614,0.434042,0.444634,0.414402,0.647707,2.023663,0.028908,1.288602,0.313729,0.702526,0.8,0.82161,0.241834,0.218713,0.185137,0.180224,0.160515,0.06855,0.086812,0.211674,0.192241,0.179646,0.22785,0.448604,0.106081,0.088973,0.073762,0.177615,0.089741,0.000622,0.029494,13330.142254,100.353844,76.75,0.546313,1.009063,0.001345,0.546588,70.81272,5.278077,1.508952,0.678162,0.838591,0.890292,0.053621,15.7461,4.767996,186.7578,0.724115,0.024898,0.171018,0.485705,0.000248,0.008784,408.985,1.141272,0,0.723702,0.11637,0,0.200091,0.006048,873.9773,753425.1
0.060408,0.080843,0.335401,0.453722,0.465881,0.505236,1.986177,0.030526,1.031551,0.261195,0.610528,0.856915,0.831431,0.205622,0.179318,0.175056,0.157902,0.146681,0.028075,0.035329,0.46482,0.285914,0.256492,0.352288,0.905084,0.160862,0.114561,0.129377,0.424297,0.125415,0.000036,0.057075,2769.388894,5.965873,83,0.566997,1.002503,0.000805,0.479303,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
