@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C# numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_9 numeric
@attribute Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {sad,notsad}

@data
0.100094,0.072734,0.151095,0.080471,4.647774,0.922215,0.086934,1.398394,4.530594,6.242351,0.517248,0.204513,0.319311,0.731892,1.346891,0.021494,0.000181,0.276356,0.446674,0.528742,0.211072,0.202304,0.199325,0.190187,0.185149,0.177599,0.16458,0.165689,0.028978,0.765989,0.308692,0.348356,0.240874,0.456342,0.269321,0.297276,0.084181,0.113728,0.044034,0.085921,0.13762,0.190634,0.25688,3293.106847,0.007303,0.005674,3.412104,0.305245,0.105249,0.097393,0.145615,0.035036,0.031089,0.035218,0.021299,0.052151,12847.094207,86.235905,1.007013,0.001144,87.91289,5.343727,1.40473,0.600908,1.060756,0.896865,0.075525,46.71865,5.726209,104.3567,0.463367,0.009639,0.013233,0.135424,0.000211,0.006634,1928.392,0.278081,0,0.848868,0.120295,0,0.128377,0.004721,779.0966,50493.91,notsad
0.104917,0.066218,0.173118,0.075603,2.959381,1.668706,-0.125777,1.464206,4.179674,4.973178,0.455964,0.177211,0.34199,0.779116,1.365926,0.026465,0.000448,0.289257,0.445505,0.608753,0.211297,0.198479,0.22187,0.192482,0.185902,0.188059,0.195544,0.177465,0.031397,0.465521,0.211751,0.218118,0.190427,0.227728,0.229169,0.359482,0.099104,0.101807,0.046024,0.089369,0.141296,0.192253,0.259941,116.080287,0.007134,0.006397,3.232752,0.147577,0.103635,0.134242,0.193443,0.034563,0.035602,0.044368,0.025533,0.057932,20317.944916,67.269164,1.00556,0.001071,89.30832,5.947084,1.49943,0.55797,1.145207,0.898877,0.115169,62.48883,5.31117,74.59925,0.20177,0.003887,0.013296,0.174779,0.000076,0.010133,3188.879,0.157071,0,0.858855,0.114857,0,0.121304,0.004164,724.3481,66162.13,notsad
0.123231,0.08245,0.217025,0.076686,2.354471,1.678428,-0.125445,1.50762,4.335692,5.703815,0.566354,0.198197,0.378405,0.793663,1.34853,0.031097,0.000621,0.301141,0.468173,0.505297,0.223005,0.21524,0.210062,0.203529,0.187629,0.1801,0.166027,0.165996,0.035449,0.458245,0.24044,0.270147,0.214456,0.222119,0.247059,0.276193,0.092278,0.085339,0.051055,0.091373,0.137202,0.187334,0.255189,1270.634737,0.006027,0.004281,3.393053,0.185456,0.092306,0.144282,0.143481,0.036023,0.035085,0.035154,0.030487,0.060117,22194.165282,43.259874,1.003738,0.000909,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4,notsad
0.123231,0.08245,0.217025,0.076686,2.354471,1.678428,-0.125445,1.50762,4.335692,5.703815,0.566354,0.198197,0.378405,0.793663,1.34853,0.031097,0.000621,0.301141,0.468173,0.505297,0.223005,0.21524,0.210062,0.203529,0.187629,0.1801,0.166027,0.165996,0.035449,0.458245,0.24044,0.270147,0.214456,0.222119,0.247059,0.276193,0.092278,0.085339,0.051055,0.091373,0.137202,0.187334,0.255189,1270.634737,0.006027,0.004281,3.393053,0.185456,0.092306,0.144282,0.143481,0.036023,0.035085,0.035154,0.030487,0.060117,22194.165282,43.259874,1.003738,0.000909,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4,notsad
0.060681,0.04679,0.093264,0.074389,6.976162,1.143958,-0.081814,1.466963,4.627816,7.975709,0.47582,0.150484,0.275441,0.684293,1.267006,0.017923,0.000038,0.272211,0.382944,0.474176,0.204899,0.196855,0.167144,0.179754,0.137927,0.144016,0.137577,0.141193,0.026802,1.194263,0.364969,0.325036,0.339078,0.235983,0.286623,0.318221,0.140148,0.098566,0.038197,0.08545,0.130271,0.195495,0.259452,8707.816572,0.019383,0.014348,3.960051,0.593565,0.107601,0.177946,0.149332,0.036981,0.051216,0.034436,0.049956,0.051861,6326.751034,13.932459,1.003256,0.000873,70.42438,3.919965,1.18909,0.751594,0.728485,0.88599,0.145371,192.3856,6.700689,409.5699,1.144834,0.023686,0.06396,0.173863,0.000231,0.010072,15862.35,1.275623,0,0.533289,0.074713,0,0.249058,0.005609,492.8964,84458.77,notsad
0.07864,0.058448,0.119278,0.082489,5.624544,1.166856,-0.403105,1.478473,4.700008,7.967331,0.41895,0.171105,0.277977,0.756093,1.354634,0.027614,0.00012,0.29309,0.430413,0.54751,0.234172,0.206158,0.202291,0.180401,0.165499,0.150996,0.141839,0.139081,0.02887,0.813434,0.208979,0.273947,0.346731,0.431118,0.310937,0.357094,0.107828,0.100083,0.032416,0.085376,0.132494,0.194647,0.259277,164.432119,0.02349,0.02119,3.682122,0.427351,0.103653,0.133925,0.140346,0.031786,0.032275,0.026708,0.018875,0.058764,8698.676508,20.242018,1.002436,0.000795,81.16412,4.962348,1.372217,0.578326,0.72818,0.894097,0.053521,34.17953,5.823538,79.49626,0.263354,0.012307,0.019914,0.051963,0.000146,0.004623,1084.634,0.644442,0,0.902796,0.105111,0,0.087814,0.002445,651.1419,121730.7,notsad
0.066038,0.053642,0.088978,0.095159,5.532543,1.658703,0.772637,1.518404,4.236302,5.964697,0.465508,0.137464,0.268366,0.716735,1.339211,0.028328,0.000005,0.293966,0.488159,0.655599,0.228042,0.235393,0.248628,0.236185,0.211529,0.207151,0.20523,0.194077,0.041416,0.936171,0.350634,0.257877,0.261556,0.221137,0.255669,0.378199,0.101945,0.097817,0.04933,0.081958,0.130504,0.186831,0.250936,2359.862679,0.011317,0.009674,4.408193,0.40359,0.098295,0.133895,0.142975,0.029164,0.032774,0.029628,0.022214,0.052884,2630.583344,6.667547,1.002694,0.000854,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1,notsad
0.066038,0.053642,0.088978,0.095159,5.532543,1.658703,0.772637,1.518404,4.236302,5.964697,0.465508,0.137464,0.268366,0.716735,1.339211,0.028328,0.000005,0.293966,0.488159,0.655599,0.228042,0.235393,0.248628,0.236185,0.211529,0.207151,0.20523,0.194077,0.041416,0.936171,0.350634,0.257877,0.261556,0.221137,0.255669,0.378199,0.101945,0.097817,0.04933,0.081958,0.130504,0.186831,0.250936,2359.862679,0.011317,0.009674,4.408193,0.40359,0.098295,0.133895,0.142975,0.029164,0.032774,0.029628,0.022214,0.052884,2630.583344,6.667547,1.002694,0.000854,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1,notsad
0.083728,0.066552,0.129958,0.08506,6.495361,1.549723,0.508738,1.447865,3.939377,6.473551,0.54635,0.163935,0.267768,0.691064,1.327427,0.037737,0.00012,0.293794,0.397776,0.594453,0.218207,0.21113,0.200351,0.194345,0.173835,0.17292,0.164312,0.160155,0.032936,1.25799,0.345671,0.231126,0.39319,0.290807,0.243709,0.284377,0.094713,0.105573,0.034283,0.082818,0.13445,0.187841,0.254085,7138.583957,0.034292,0.03571,3.466085,0.802429,0.106529,0.127141,0.166409,0.040099,0.035465,0.039381,0.032273,0.052929,9682.296643,72.768782,1.007859,0.001188,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1,notsad
0.083728,0.066552,0.129958,0.08506,6.495361,1.549723,0.508738,1.447865,3.939377,6.473551,0.54635,0.163935,0.267768,0.691064,1.327427,0.037737,0.00012,0.293794,0.397776,0.594453,0.218207,0.21113,0.200351,0.194345,0.173835,0.17292,0.164312,0.160155,0.032936,1.25799,0.345671,0.231126,0.39319,0.290807,0.243709,0.284377,0.094713,0.105573,0.034283,0.082818,0.13445,0.187841,0.254085,7138.583957,0.034292,0.03571,3.466085,0.802429,0.106529,0.127141,0.166409,0.040099,0.035465,0.039381,0.032273,0.052929,9682.296643,72.768782,1.007859,0.001188,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1,notsad
0.124222,0.093279,0.229123,0.080468,2.119914,1.388002,0.331296,1.472848,4.056985,5.438233,0.565852,0.179973,0.381033,0.815002,1.374398,0.0505,0.00063,0.281465,0.411824,0.530292,0.229382,0.227392,0.204758,0.207869,0.184278,0.181918,0.185936,0.17929,0.044287,0.565348,0.297318,0.198857,0.215791,0.134833,0.266268,0.300247,0.100131,0.088324,0.046785,0.095086,0.144005,0.192698,0.25826,241.18823,0.015248,0.015151,3.201669,0.214453,0.102563,0.122945,0.136075,0.039068,0.035213,0.032172,0.023479,0.057878,20317.416497,107.098868,1.005504,0.000978,91.70121,6.540439,1.600211,0.539067,1.130495,0.896778,0.089743,52.52333,4.858698,110.7348,0.642666,0.011278,0.012099,0.146952,0.000131,0.008746,4393.826,0.128479,0,0.917443,0.107688,0,0.075791,0.003726,1016.456,311853,notsad
0.080371,0.058846,0.121115,0.090471,5.096214,1.023304,-0.373762,1.452916,4.669952,6.271048,0.394523,0.147358,0.246358,0.805794,1.391236,0.044876,0.000209,0.291359,0.439666,0.572752,0.216196,0.229664,0.221959,0.212467,0.198242,0.194548,0.195709,0.191884,0.035061,1.292435,0.338461,0.280056,0.272472,0.523204,0.27775,0.364796,0.113969,0.112376,0.037017,0.095328,0.137978,0.191165,0.25695,2046.003448,0.035467,0.036799,3.92459,0.833965,0.107605,0.141996,0.149259,0.041571,0.039534,0.039003,0.026759,0.059614,7172.015918,46.569845,1.006842,0.001328,68.54342,4.753037,1.384453,0.672315,0.764152,0.888196,0.105274,66.51247,5.494068,532.0735,1.547409,0.042899,0.086715,0.433484,0.000294,0.010388,4195.803,1.662987,0,0.868842,0.116225,0,0.114032,0.004333,589.979,393410.7,notsad
0.057742,0.037653,0.062728,0.086762,6.248189,0.556591,0.972404,1.409108,4.2343,6.438026,0.512207,0.136967,0.262427,0.739859,1.42092,0.014241,0.000014,0.261173,0.404319,0.581151,0.221434,0.214211,0.200222,0.200129,0.178955,0.176181,0.160624,0.157437,0.028609,0.974281,0.419173,0.292456,0.399406,0.274261,0.3364,0.320845,0.118221,0.12871,0.042041,0.089129,0.144573,0.199281,0.261865,598.913894,0.006859,0.006701,4.06878,0.375178,0.129172,0.139308,0.138807,0.040045,0.037267,0.031437,0.020712,0.049364,4031.94408,12.469212,1.006795,0.001087,80.7183,4.875517,1.333104,0.81034,1.24119,0.897743,0.141587,120.3442,6.28494,840.9202,1.640119,0.017319,0.061018,0.640534,0.000261,0.016333,14964.35,0.941782,0,0.971372,0.161862,0,0.027827,0.002143,452.5185,47185.26,notsad
0.137363,0.100814,0.241532,0.077695,2.800151,1.343006,-0.224254,1.453721,3.576348,5.736749,0.532683,0.22019,0.358275,0.78374,1.356414,0.026197,0.000318,0.299385,0.467886,0.551646,0.205713,0.210545,0.205248,0.18812,0.170971,0.1718,0.165892,0.145856,0.031743,0.457543,0.155535,0.161309,0.150406,0.126256,0.215691,0.251925,0.092168,0.099606,0.043779,0.089522,0.136494,0.188045,0.258938,148.398123,0.009229,0.006037,3.202597,0.154714,0.098589,0.12043,0.118247,0.028446,0.0303,0.019437,0.022181,0.059609,23946.171488,49.353987,1.0023,0.000802,101.4342,6.524152,1.549462,0.603547,1.299318,0.898036,0.132155,36.06784,5.256334,53.13514,0.184793,0.003624,0.003096,0.052236,0.00004,0.023139,1923.391,0.102021,0,0.972037,0.123265,0,0.027199,0.003219,1103.728,64437.88,notsad
0.140049,0.100869,0.249446,0.081603,2.23762,1.104807,0.967327,1.469754,3.784431,5.03915,0.51866,0.190733,0.384111,0.800729,1.410831,0.057826,0.000426,0.30126,0.486462,0.540486,0.204253,0.228468,0.22934,0.207925,0.1941,0.193821,0.18809,0.175294,0.048164,0.699788,0.211131,0.250254,0.231137,0.189476,0.211704,0.286487,0.110847,0.120784,0.051741,0.097055,0.145885,0.196331,0.259757,64.7398,0.024049,0.025402,3.384449,0.396927,0.107095,0.139361,0.129955,0.030187,0.02974,0.038634,0.028654,0.055844,14987.076653,41.385145,1.005328,0.00098,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,notsad
0.140049,0.100869,0.249446,0.081603,2.23762,1.104807,0.967327,1.469754,3.784431,5.03915,0.51866,0.190733,0.384111,0.800729,1.410831,0.057826,0.000426,0.30126,0.486462,0.540486,0.204253,0.228468,0.22934,0.207925,0.1941,0.193821,0.18809,0.175294,0.048164,0.699788,0.211131,0.250254,0.231137,0.189476,0.211704,0.286487,0.110847,0.120784,0.051741,0.097055,0.145885,0.196331,0.259757,64.7398,0.024049,0.025402,3.384449,0.396927,0.107095,0.139361,0.129955,0.030187,0.02974,0.038634,0.028654,0.055844,14987.076653,41.385145,1.005328,0.00098,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,notsad
0.140049,0.100869,0.249446,0.081603,2.23762,1.104807,0.967327,1.469754,3.784431,5.03915,0.51866,0.190733,0.384111,0.800729,1.410831,0.057826,0.000426,0.30126,0.486462,0.540486,0.204253,0.228468,0.22934,0.207925,0.1941,0.193821,0.18809,0.175294,0.048164,0.699788,0.211131,0.250254,0.231137,0.189476,0.211704,0.286487,0.110847,0.120784,0.051741,0.097055,0.145885,0.196331,0.259757,64.7398,0.024049,0.025402,3.384449,0.396927,0.107095,0.139361,0.129955,0.030187,0.02974,0.038634,0.028654,0.055844,14987.076653,41.385145,1.005328,0.00098,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,notsad
0.092956,0.059277,0.123631,0.079487,4.272635,1.455996,-0.221179,1.435978,3.366666,5.44404,0.510437,0.159171,0.261002,0.822434,1.418415,0.022827,0.000098,0.290542,0.448351,0.547004,0.236949,0.225818,0.218709,0.199847,0.182081,0.172692,0.160948,0.158885,0.026132,0.626927,0.178046,0.263346,0.155372,0.182661,0.27845,0.278635,0.084927,0.099648,0.035701,0.0942,0.145047,0.19888,0.262674,69.26942,0.011141,0.010034,3.611286,0.313721,0.088891,0.108005,0.148386,0.036538,0.026469,0.028581,0.022466,0.060355,9344.951498,35.465417,1.00396,0.000941,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47,notsad
0.092956,0.059277,0.123631,0.079487,4.272635,1.455996,-0.221179,1.435978,3.366666,5.44404,0.510437,0.159171,0.261002,0.822434,1.418415,0.022827,0.000098,0.290542,0.448351,0.547004,0.236949,0.225818,0.218709,0.199847,0.182081,0.172692,0.160948,0.158885,0.026132,0.626927,0.178046,0.263346,0.155372,0.182661,0.27845,0.278635,0.084927,0.099648,0.035701,0.0942,0.145047,0.19888,0.262674,69.26942,0.011141,0.010034,3.611286,0.313721,0.088891,0.108005,0.148386,0.036538,0.026469,0.028581,0.022466,0.060355,9344.951498,35.465417,1.00396,0.000941,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47,notsad
0.049385,0.03344,0.10414,0.088488,4.983846,1.976638,0.133617,1.500542,4.692933,6.807646,0.38081,0.122649,0.258927,0.738398,1.298976,0.02642,0.000651,0.267963,0.489545,0.652062,0.228204,0.23383,0.21117,0.216481,0.193328,0.181173,0.175707,0.177816,0.041702,0.957769,0.44658,0.581209,0.237198,0.216188,0.306801,0.364969,0.134888,0.161716,0.036857,0.090349,0.136029,0.195479,0.255773,13693.484182,0.013797,0.013024,3.523694,0.382136,0.141338,0.219967,0.154677,0.03897,0.037559,0.039479,0.041215,0.051211,9190.848472,45.265163,1.006191,0.001208,65.88336,4.301569,1.294458,0.580432,0.547769,0.878738,0.038046,35.25223,5.762383,399.2395,1.165299,0.030683,0.055718,0.13848,0.000394,0.004328,1562.66,1.446961,0,0.953396,0.093034,0,0.044462,0.001978,407.8473,99164.65,notsad
0.03103,0.021179,0.055774,0.082131,5.957022,2.099546,0.505768,1.476546,3.58091,9.716716,0.525801,0.10147,0.206493,0.753535,1.332638,0.008418,0.000597,0.28975,0.39876,0.429783,0.190094,0.197065,0.181685,0.195086,0.16681,0.16134,0.153896,0.151913,0.028784,1.017577,0.436789,0.284434,0.293652,0.200937,0.212073,0.280412,0.103523,0.089802,0.03699,0.091161,0.143733,0.180339,0.253248,1884.006376,0.00751,0.007116,4.556819,0.300647,0.111883,0.120473,0.112373,0.033613,0.036831,0.035172,0.029583,0.053593,7170.288533,58.021163,1.008522,0.001307,48.46327,3.2193,1.120191,1.443512,0.897592,0.883678,0.101826,80.40698,6.487825,64.89623,0.130931,0.009016,0.411759,0.451083,0.000207,0.005127,2599.604,2.01864,0,0.996671,0.158982,0,0.00332,0.001846,230.1995,17115.16,notsad
0.053114,0.038103,0.061227,0.078937,6.365481,0.488464,0.352642,1.621474,4.346759,5.86812,0.490152,0.142528,0.280948,0.703054,1.322764,0.010852,0.000065,0.261046,0.316156,0.474463,0.157117,0.188262,0.194804,0.176701,0.134047,0.146298,0.142326,0.143828,0.026504,1.637474,0.429667,0.422085,0.425921,0.195087,0.222962,0.261212,0.115023,0.126921,0.034867,0.089109,0.137388,0.186719,0.254738,1664.052207,0.008829,0.007919,3.908305,0.280614,0.130132,0.143197,0.151546,0.040694,0.023155,0.030704,0.021066,0.05349,7871.223166,16.061931,1.002472,0.000819,87.21551,4.498494,1.219506,0.65969,1.096317,0.8864,0.035524,33.73161,7.642626,167.4113,0.626842,0.015565,0.048648,0.273036,0.000211,0.00259,771.3474,2.24827,0,0.753662,0.087157,0,0.185779,0.003192,386.3001,55627.42,notsad
0.039626,0.02257,0.084194,0.092877,4.737743,1.883489,0.371809,1.543926,3.528397,5.497863,0.575872,0.095721,0.268287,0.760426,1.325251,0.019768,0.001363,0.287215,0.443555,0.556717,0.232484,0.223646,0.188227,0.200287,0.176891,0.17328,0.174948,0.166729,0.043134,0.986537,0.25649,0.289837,0.186756,0.150384,0.244125,0.276484,0.096974,0.085498,0.042547,0.086332,0.131115,0.18763,0.251437,1942.347579,0.019031,0.014121,3.075905,0.476634,0.106958,0.121037,0.127842,0.028592,0.030825,0.032213,0.025336,0.064187,18452.191979,47.966453,1.003419,0.000952,61.00698,4.126602,1.260169,1.097087,0.94897,0.896309,0.032355,13.70494,5.982737,188.7387,1.012064,0.031468,0.266658,0.166127,0.000254,0.004588,484.6476,0.779908,0,0.920107,0.10812,0,0.073559,0.003761,249.9736,61163.39,notsad
0.111474,0.078067,0.182603,0.080314,3.439055,1.606461,0.347943,1.554717,3.98757,6.54769,0.568726,0.165759,0.341108,0.797663,1.377464,0.039127,0.000087,0.280661,0.444284,0.56666,0.217453,0.213308,0.2064,0.194035,0.182166,0.186384,0.185456,0.171407,0.038404,1.167376,0.209499,0.195078,0.236594,0.186434,0.235102,0.314082,0.113216,0.105052,0.066082,0.094503,0.137909,0.190345,0.259445,357.697903,0.014662,0.018342,3.821698,0.390425,0.119126,0.139073,0.176276,0.027199,0.026421,0.029348,0.020854,0.056141,10995.072602,56.275574,1.005355,0.001014,94.02217,6.259544,1.522132,0.612224,1.238836,0.896539,0.103484,63.50377,5.376111,471.5202,1.982074,0.028634,0.032308,0.326639,0.000106,0.008804,5145.655,0.37756,0,0.850866,0.094382,0,0.126978,0.003716,828.3929,260329.7,notsad
0.055759,0.044275,0.080936,0.08338,7.414474,2.055352,0.475568,1.498303,4.165579,6.826,0.472016,0.128544,0.230213,0.683698,1.273027,0.020599,0.000036,0.281521,0.454658,0.585079,0.190812,0.218218,0.192681,0.201951,0.18782,0.177813,0.170644,0.156973,0.024101,1.274675,0.342531,0.461059,0.378156,0.237193,0.312854,0.367839,0.115297,0.105523,0.036794,0.085843,0.135717,0.191251,0.257139,1974.658514,0.02039,0.017464,4.211265,0.607093,0.112833,0.152271,0.228112,0.037633,0.040385,0.040963,0.030878,0.048887,5171.64559,13.511284,1.00274,0.000828,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46,notsad
