@attribute mfcc_sma_de[11]_linregc1 numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute F0_sma_de_maxPos numeric
@attribute F0_sma_de_kurtosis numeric
@attribute output {sad,notsad}

@data

0.079765,0.085874,0.00027,-13.02716,-13.60516,0.303678,-0.688646,-1.030839,-0.618377,-5.50335,0.000374,-8.973728,-0.316786,0.139159,0.145287,0.027722,3.528366,0.142389,1.117715,-0.000004,0.003941,0.815866,5.159205,4.13975,0.490649,5.353302,3.713696,0.456652,3.662137,2211,0.245487,3.942633,0.884001,-3.56971,7.572352,1.109003,1.232809,0.000002,1.108448,-0.00053,0.000065,-0.14608,0.000907,-0.369628,1966,12.47981,notsad
0.041921,0.039489,0.0005,-9.247083,-8.642569,-0.7116,0.261217,-0.357669,0.476084,-0.909994,0.000353,-2.001518,-1.047318,0.085855,0.080809,0.046802,19.6886,0.130672,1.349855,-0.000002,0.004435,1.225103,11.8783,3.887913,0.503291,4.151453,2.909246,0.575368,3.292693,2210,0.347118,3.530214,0.981714,-4.820549,8.796611,1.084043,1.047393,0.000003,1.056115,0.00142,0.000083,-0.170962,0.001051,-0.207602,1557,11.26853,notsad
0.057715,0.079587,0.000354,-10.95388,-12.44037,0.087045,-0.219595,-1.551191,-1.922243,-6.111751,0.000012,-2.426996,0.108803,0.108844,0.137962,0.038654,10.62109,0.136288,0.756694,-0.000008,0.004016,1.041591,6.906126,3.541356,0.347401,3.74136,3.037735,0.456937,2.901597,178,0.330157,3.257161,0.776362,-3.057701,6.64625,1.013979,1.169144,0.000005,1.179238,-0.000042,0.000075,-0.119766,0.000722,-0.146522,2379,9.288776,notsad
0.036224,0.022713,0.000313,-9.412554,-4.769822,-0.111615,-0.132642,-0.810217,3.907105,-0.623659,-0.001406,5.70198,-0.837452,0.086911,0.087579,0.05297,3.846775,0.144057,0.626549,0,0.004141,0.59665,8.441195,5.74294,0.789802,6.654513,4.045993,0.64966,5.565171,870,1.263139,6.570034,1.350101,-4.194908,9.807113,1.24075,1.432917,0.000005,1.132538,0.00061,0.000122,-0.158294,0.000988,-0.175825,1435,9.087341,notsad
0.003308,0.004173,0.000003,3.546244,4.253268,-0.529614,-0.055689,-4.337571,0.992449,-12.68238,0.001224,-0.03578,-5.960745,0.036305,0.043004,0.018656,6.008062,0.181335,0.649167,0,0.000291,1.117409,6.820233,3.691531,2.040268,3.544454,6.022566,2.19137,5.61834,1278,0.117055,3.474296,3.258884,-8.880882,16.3998,3.504882,3.369671,-0.000002,3.31092,-0.000665,0.000015,-0.08985,0.000579,0.032564,1572,15.23876,notsad
0.012289,0.007772,0.000019,-3.906639,-0.972894,0.862712,0.842343,-0.06785,-6.162338,-5.257951,-0.002564,-2.962296,-3.963325,0.059619,0.031947,0.026292,4.27395,0.168032,0.13506,0,0.000635,1.069662,18.84301,17.54444,0.299581,11.05868,2.91653,0.410029,3.069347,510,0.033941,3.918238,0.632781,-3.090422,6.390164,0.829451,0.884993,0.000007,0.90903,0.001005,0.000023,-0.113202,0.000631,-0.316115,4,5.440402,notsad
0.012289,0.007772,0.000019,-3.906639,-0.972894,0.862712,0.842343,-0.06785,-6.162338,-5.257951,-0.002564,-2.962296,-3.963325,0.059619,0.031947,0.026292,4.27395,0.168032,0.13506,0,0.000635,1.069662,18.84301,17.54444,0.299581,11.05868,2.91653,0.410029,3.069347,510,0.033941,3.918238,0.632781,-3.090422,6.390164,0.829451,0.884993,0.000007,0.90903,0.001005,0.000023,-0.113202,0.000631,-0.316115,4,5.440402,notsad
0.035312,0.03292,0.000272,-11.21871,-11.11188,0.137655,-0.107267,-1.941212,-0.831075,-1.776129,-0.000208,-1.858035,-2.596382,0.117914,0.112725,0.047003,3.440477,0.14153,1.032837,0.000002,0.00396,1.356351,5.909258,3.354671,0.710088,3.485697,3.057071,0.907288,4.440613,1305,0.286507,3.826608,1.378524,-4.303706,7.939882,1.770431,1.547945,0.000002,1.260024,-0.001772,0.000107,-0.15934,0.001492,-0.323221,47,7.982329,notsad
0.035312,0.03292,0.000272,-11.21871,-11.11188,0.137655,-0.107267,-1.941212,-0.831075,-1.776129,-0.000208,-1.858035,-2.596382,0.117914,0.112725,0.047003,3.440477,0.14153,1.032837,0.000002,0.00396,1.356351,5.909258,3.354671,0.710088,3.485697,3.057071,0.907288,4.440613,1305,0.286507,3.826608,1.378524,-4.303706,7.939882,1.770431,1.547945,0.000002,1.260024,-0.001772,0.000107,-0.15934,0.001492,-0.323221,47,7.982329,notsad
0.035312,0.03292,0.000272,-11.21871,-11.11188,0.137655,-0.107267,-1.941212,-0.831075,-1.776129,-0.000208,-1.858035,-2.596382,0.117914,0.112725,0.047003,3.440477,0.14153,1.032837,0.000002,0.00396,1.356351,5.909258,3.354671,0.710088,3.485697,3.057071,0.907288,4.440613,1305,0.286507,3.826608,1.378524,-4.303706,7.939882,1.770431,1.547945,0.000002,1.260024,-0.001772,0.000107,-0.15934,0.001492,-0.323221,47,7.982329,notsad
0.017448,0.018985,0.000189,-4.187963,-5.07551,-0.390422,0.560978,0.55691,0.589989,-1.711387,0.001244,-3.273968,-0.150782,0.044084,0.050552,0.037924,18.65668,0.155938,0.770977,0,0.002956,1.367281,14.97178,8.179266,0.587949,6.468731,2.872824,0.465866,3.240296,850,0.267563,4.10648,0.790911,-4.373903,9.041767,1.10493,1.013956,-0.000003,0.905598,-0.003842,0.000076,-0.139997,0.000575,-0.356175,880,13.85503,notsad
0.017448,0.018985,0.000189,-4.187963,-5.07551,-0.390422,0.560978,0.55691,0.589989,-1.711387,0.001244,-3.273968,-0.150782,0.044084,0.050552,0.037924,18.65668,0.155938,0.770977,0,0.002956,1.367281,14.97178,8.179266,0.587949,6.468731,2.872824,0.465866,3.240296,850,0.267563,4.10648,0.790911,-4.373903,9.041767,1.10493,1.013956,-0.000003,0.905598,-0.003842,0.000076,-0.139997,0.000575,-0.356175,880,13.85503,notsad
0.017448,0.018985,0.000189,-4.187963,-5.07551,-0.390422,0.560978,0.55691,0.589989,-1.711387,0.001244,-3.273968,-0.150782,0.044084,0.050552,0.037924,18.65668,0.155938,0.770977,0,0.002956,1.367281,14.97178,8.179266,0.587949,6.468731,2.872824,0.465866,3.240296,850,0.267563,4.10648,0.790911,-4.373903,9.041767,1.10493,1.013956,-0.000003,0.905598,-0.003842,0.000076,-0.139997,0.000575,-0.356175,880,13.85503,notsad
0.037251,0.041104,0.000624,-6.138776,-7.255105,-0.598956,-0.111882,-0.763414,-0.723311,-2.509291,0.000926,-2.010013,-1.034696,0.055475,0.063455,0.042806,8.698644,0.122183,0.634257,0.000002,0.005243,1.231067,6.340322,4.439577,0.862738,4.975327,4.378587,1.331669,6.53441,1976,0.285546,4.918462,1.38166,-3.969015,8.484129,1.250672,1.287335,0,1.128004,0.0029,0.000083,-0.177807,0.001763,-0.5346,85,6.431783,notsad
0.021029,0.021003,0.000022,-11.30452,-10.54567,0.169423,0.123817,-5.477978,-4.983771,-2.338607,-0.000485,-0.909515,-2.758122,0.118942,0.106415,0.032836,2.853863,0.145708,1.567172,0,0.00079,1.078853,5.821193,5.593047,0.246675,4.28397,3.244552,0.368979,3.264329,726,0.184197,3.361285,0.622566,-3.310566,6.69677,0.880949,0.947145,-0.000002,0.925888,0.003876,0.000051,-0.099923,0.000403,-0.228263,1337,37.55328,notsad
0.036385,0.033891,0.000208,-6.865056,-6.728472,0.054925,0.827307,-1.734699,-8.783743,-2.331337,-0.00057,-1.883361,-4.518997,0.088486,0.084302,0.03684,5.770539,0.162446,0.758667,0.000011,0.002772,0.607689,5.598344,6.92418,0.549459,5.06506,3.943716,0.903478,3.68766,1712,0.163662,4.06485,1.211607,-4.423141,10.40168,1.253232,1.30336,-0.000005,1.184701,-0.000302,0.000052,-0.123858,0.001076,-0.051686,1531,8.546978,notsad
0.013893,0.004937,0.000343,-3.061799,0.21058,-1.282677,-0.27923,1.890524,-1.245806,-0.134756,0.001953,-2.362065,-2.806742,0.045179,0.019907,0.061411,21.32784,0.160248,-0.137263,-0.000005,0.003786,1.129675,32.95866,9.462659,0.925865,8.915454,3.974777,0.911784,4.461955,1014,0.095894,4.731206,1.193734,-5.969705,10.42067,1.467884,1.130666,0.000003,0.957771,-0.001278,0.000137,-0.120511,0.000731,-0.250155,1721,7.017443,notsad
0.006177,0.007923,0.000008,-3.854789,-6.03897,-0.47814,-0.07369,0.017121,-1.721548,1.005587,-0.002477,4.135372,-6.504794,0.033478,0.048226,0.024375,3.304595,0.145695,0.07676,0,0.000583,2.268267,59.10294,14.56874,0.360756,6.894114,2.525949,0.272233,2.353836,1195,-0.073051,3.948378,0.604394,-4.334335,8.76552,0.98313,1.029035,0.000003,0.694689,-0.002118,0.000011,-0.164132,0.000536,-1.448403,338,7.425695,notsad
0.006177,0.007923,0.000008,-3.854789,-6.03897,-0.47814,-0.07369,0.017121,-1.721548,1.005587,-0.002477,4.135372,-6.504794,0.033478,0.048226,0.024375,3.304595,0.145695,0.07676,0,0.000583,2.268267,59.10294,14.56874,0.360756,6.894114,2.525949,0.272233,2.353836,1195,-0.073051,3.948378,0.604394,-4.334335,8.76552,0.98313,1.029035,0.000003,0.694689,-0.002118,0.000011,-0.164132,0.000536,-1.448403,338,7.425695,notsad
0.018594,0.018678,0.000084,-3.044755,-3.821532,-0.222614,0.351327,-7.345128,-11.44313,-7.357132,-0.000545,-3.451361,-0.722007,0.073836,0.069236,0.028909,14.8128,0.166561,-0.219861,0.000002,0.001818,0.606484,6.620452,6.95824,0.916218,6.103975,4.21337,0.926842,4.294132,2484,-0.24964,4.133804,1.270057,-4.473598,9.628918,1.406702,1.308914,0.000009,1.487681,0.00633,0.000041,-0.142786,0.001246,0.178477,366,3.955568,notsad
0.018594,0.018678,0.000084,-3.044755,-3.821532,-0.222614,0.351327,-7.345128,-11.44313,-7.357132,-0.000545,-3.451361,-0.722007,0.073836,0.069236,0.028909,14.8128,0.166561,-0.219861,0.000002,0.001818,0.606484,6.620452,6.95824,0.916218,6.103975,4.21337,0.926842,4.294132,2484,-0.24964,4.133804,1.270057,-4.473598,9.628918,1.406702,1.308914,0.000009,1.487681,0.00633,0.000041,-0.142786,0.001246,0.178477,366,3.955568,notsad
0.018594,0.018678,0.000084,-3.044755,-3.821532,-0.222614,0.351327,-7.345128,-11.44313,-7.357132,-0.000545,-3.451361,-0.722007,0.073836,0.069236,0.028909,14.8128,0.166561,-0.219861,0.000002,0.001818,0.606484,6.620452,6.95824,0.916218,6.103975,4.21337,0.926842,4.294132,2484,-0.24964,4.133804,1.270057,-4.473598,9.628918,1.406702,1.308914,0.000009,1.487681,0.00633,0.000041,-0.142786,0.001246,0.178477,366,3.955568,notsad
0.025562,0.032501,0.00039,-9.526824,-11.16341,-0.722893,-0.110244,0.101557,0.101239,2.370518,-0.000389,-2.126476,-4.298835,0.114716,0.13669,0.057427,4.790335,0.14647,0.033228,0.000005,0.00305,0.58052,11.75066,5.559118,0.638915,6.16777,3.479934,0.644902,4.616141,231,0.124008,4.144807,1.285157,-6.679216,10.31561,1.322382,1.363298,-0.000005,1.345095,0.003239,0.000095,-0.174046,0.001456,-0.442722,1235,4.969108,notsad
0.062848,0.07153,0.00091,-7.758011,-8.117135,-0.313855,0.308015,0.47314,-5.477734,0.92771,-0.000267,0.437577,1.065547,0.088059,0.102141,0.051486,19.70376,0.13415,0.403805,-0.000008,0.006018,1.483364,16.30302,7.57427,0.726461,8.220545,4.901905,0.80407,4.719181,819,0.482648,5.013564,1.238001,-4.119818,7.920508,1.270509,1.240047,0.000014,1.019673,-0.00268,0.00012,-0.141045,0.001162,-0.279577,290,8.24805,notsad
0.021796,0.016581,0.00021,-7.501665,-5.223217,-0.452779,-0.29005,-5.879235,-1.497453,-1.067747,0.001329,-1.70439,-1.017844,0.082015,0.060895,0.066711,21.82656,0.140331,0.367823,-0.000003,0.002904,-0.292286,16.94658,4.61708,0.891417,4.557239,4.319642,0.905676,4.302402,850,0.084435,4.277622,1.492102,-4.06199,8.658968,1.817592,1.326386,-0.000007,1.31716,-0.001381,0.000179,-0.137442,0.001364,-0.301778,2039,6.843471,notsad
0.015954,0.017227,0.000127,-2.399473,-2.01457,0.115883,0.753505,-4.168432,-4.871623,-6.613736,-0.000733,-4.097522,-0.432456,0.054644,0.052835,0.03524,19.39039,0.164716,-0.159996,0,0.001482,1.598233,21.63421,11.28052,0.540328,8.720091,3.868289,0.51384,3.948895,1759,0.192961,5.318367,0.850407,-4.270371,7.76187,1.040744,0.744577,-0.000005,0.888201,0.000901,0.000038,-0.153389,0.000763,-0.197251,574,7.01428,notsad
0.027985,0.031499,0.000257,-13.88141,-14.71747,-0.433011,0.426787,0.154617,1.126714,4.406433,-0.000375,6.07163,-4.331357,0.110776,0.129327,0.071176,7.24503,0.15216,1.100443,0.000003,0.002729,1.291464,8.67712,4.932322,1.006111,6.473892,5.580125,1.056252,5.626466,992,0.380877,4.578268,1.519554,-4.015376,8.765657,1.545292,1.497581,0.000004,1.26332,-0.002152,0.00015,-0.114635,0.000778,0.030393,1026,10.50317,notsad
0.027985,0.031499,0.000257,-13.88141,-14.71747,-0.433011,0.426787,0.154617,1.126714,4.406433,-0.000375,6.07163,-4.331357,0.110776,0.129327,0.071176,7.24503,0.15216,1.100443,0.000003,0.002729,1.291464,8.67712,4.932322,1.006111,6.473892,5.580125,1.056252,5.626466,992,0.380877,4.578268,1.519554,-4.015376,8.765657,1.545292,1.497581,0.000004,1.26332,-0.002152,0.00015,-0.114635,0.000778,0.030393,1026,10.50317,notsad
0.029543,0.022882,0.000767,-8.770605,-9.15024,-0.622821,0.071066,-6.593497,-1.39308,-6.730818,0.001993,-6.415244,-4.097664,0.087389,0.093772,0.088352,13.47978,0.107349,0.384037,0.000003,0.006487,1.250572,10.41341,5.672227,1.087259,4.504963,5.141392,1.757664,5.71951,2006,0.165554,5.192739,1.821301,-5.927984,13.14522,2.105059,1.7847,-0.000003,1.520614,-0.000967,0.000348,-0.191271,0.001987,-0.347304,2609,5.957558,notsad
0.014769,0.009587,0.000097,-8.328059,-5.306455,-0.019228,-0.374244,-0.764938,-2.375217,-1.433326,-0.001736,0.704327,-1.144757,0.082705,0.057466,0.065861,11.93337,0.140823,1.048917,0.000005,0.002421,0.815534,4.936945,4.517609,1.104044,4.161456,4.667778,1.297634,5.017244,1350,0.201606,4.290644,1.270029,-5.148555,10.8495,1.430647,1.449524,0.000003,1.35276,-0.000013,0.00022,-0.165192,0.001816,-0.405556,2751,8.322376,notsad
0.014769,0.009587,0.000097,-8.328059,-5.306455,-0.019228,-0.374244,-0.764938,-2.375217,-1.433326,-0.001736,0.704327,-1.144757,0.082705,0.057466,0.065861,11.93337,0.140823,1.048917,0.000005,0.002421,0.815534,4.936945,4.517609,1.104044,4.161456,4.667778,1.297634,5.017244,1350,0.201606,4.290644,1.270029,-5.148555,10.8495,1.430647,1.449524,0.000003,1.35276,-0.000013,0.00022,-0.165192,0.001816,-0.405556,2751,8.322376,notsad
0.026988,0.024933,0.000285,-7.827084,-7.234522,-0.499008,0.123394,-2.588332,-2.394583,1.360287,0.000691,1.153248,1.404355,0.083365,0.07658,0.048651,7.053819,0.129861,0.925488,0.000001,0.0032,1.823959,9.712382,7.414555,0.502686,7.615284,2.90896,0.479552,3.04091,2196,-0.114781,4.216602,1.009392,-4.323591,8.516261,1.091282,0.993625,-0.000001,0.922367,-0.000215,0.000069,-0.141836,0.000812,0.100336,290,15.27622,notsad
0.009325,0.008699,0.000062,-2.475732,0.420438,-0.870192,-1.239913,-10.60633,-4.981144,-8.59352,-0.000307,-0.069604,0.142213,0.054765,0.05379,0.038826,41.68497,0.164034,0.488335,-0.000003,0.001317,0.474825,44.69355,12.8059,0.415113,6.212037,5.746904,0.600311,4.628395,1053,0.413727,5.284397,1.005615,-6.11373,10.06135,1.411454,1.172221,-0.000002,1.053431,-0.001816,0.000065,-0.172693,0.000748,-0.354149,1016,9.002607,notsad
0.009325,0.008699,0.000062,-2.475732,0.420438,-0.870192,-1.239913,-10.60633,-4.981144,-8.59352,-0.000307,-0.069604,0.142213,0.054765,0.05379,0.038826,41.68497,0.164034,0.488335,-0.000003,0.001317,0.474825,44.69355,12.8059,0.415113,6.212037,5.746904,0.600311,4.628395,1053,0.413727,5.284397,1.005615,-6.11373,10.06135,1.411454,1.172221,-0.000002,1.053431,-0.001816,0.000065,-0.172693,0.000748,-0.354149,1016,9.002607,notsad
0.031135,0.03327,0.000382,-6.673822,-7.017858,0.043057,-0.47462,3.145908,-2.222309,-4.108938,0.000486,-4.685606,-0.577849,0.061308,0.063889,0.037797,8.653949,0.131071,0.875723,0.000013,0.004273,1.77887,12.14746,5.920507,0.862806,5.854744,3.384386,0.588611,4.117535,946,0.081766,3.374506,0.887773,-3.783077,7.44937,1.200318,1.080013,0.000003,1.057528,-0.001149,0.000076,-0.150767,0.000896,-0.915879,51,12.65615,notsad
0.031135,0.03327,0.000382,-6.673822,-7.017858,0.043057,-0.47462,3.145908,-2.222309,-4.108938,0.000486,-4.685606,-0.577849,0.061308,0.063889,0.037797,8.653949,0.131071,0.875723,0.000013,0.004273,1.77887,12.14746,5.920507,0.862806,5.854744,3.384386,0.588611,4.117535,946,0.081766,3.374506,0.887773,-3.783077,7.44937,1.200318,1.080013,0.000003,1.057528,-0.001149,0.000076,-0.150767,0.000896,-0.915879,51,12.65615,notsad
0.042149,0.042598,0.0006,-19.69665,-19.28078,0.27511,-0.003116,14.69544,9.707744,8.280797,-0.000243,2.823469,-0.526061,0.08699,0.080495,0.067533,2.888843,0.129807,1.578094,0.000002,0.007398,1.528941,6.606201,4.003702,0.939539,5.449964,3.45535,0.775661,4.077334,354,-0.023839,3.576796,1.398335,-6.978303,10.95143,1.159197,1.056752,0,0.99511,-0.000458,0.000222,-0.080733,0.000261,-0.310359,0,0,notsad
0.026055,0.016655,0.000282,-9.679444,-8.036318,-0.034281,-0.222278,-3.509404,-4.758565,-8.34483,0.001129,-3.5706,-2.271583,0.084218,0.074818,0.039736,4.521803,0.139682,0.6202,0.000011,0.00534,1.193336,8.763379,5.138803,0.555956,3.417605,2.615094,0.543552,4.724452,1071,0.324527,3.697223,1.658299,-5.812516,11.56658,1.617488,1.796752,-0.000003,1.706331,0.002856,0.000096,-0.121835,0.000885,-0.096565,2015,11.61346,notsad
0.019844,0.014824,0.000361,-8.554991,-7.489223,-0.933231,0.47001,-2.627425,-0.963671,-8.279006,0.000531,-1.617823,-8.762991,0.089994,0.069982,0.074186,16.50224,0.127363,0.555059,-0.000001,0.002343,0.210236,15.12578,6.934132,0.292457,4.575166,2.910284,0.371438,2.802248,1404,0.206873,3.518286,0.743758,-4.006354,8.222713,0.868663,0.787219,-0.000003,0.823106,0.003827,0.000145,-0.149296,0.00082,-0.365715,1806,10.46111,notsad
0.032339,0.031551,0.000139,-12.40501,-11.61663,-0.422765,0.277341,-1.747479,-1.532497,1.087225,0.00032,-3.738373,-1.419951,0.124617,0.112791,0.047438,10.31294,0.117743,1.117315,0.000007,0.002828,0.69137,8.235456,4.218123,0.594643,4.540318,3.38686,0.824475,3.996861,606,-0.280535,3.871401,0.99104,-4.064183,9.017748,1.354181,1.156822,0.000004,1.097208,0.001208,0.000146,-0.123243,0.000674,-0.193338,330,29.50462,notsad
0.040304,0.047322,0.000095,-8.697759,-9.916149,-0.19114,-0.090286,-5.655847,0.003804,-4.961663,0.000061,-1.418011,-3.971952,0.075961,0.085833,0.030125,13.77818,0.144129,1.282165,-0.000008,0.002592,1.087741,6.236452,5.516323,0.4235,5.754647,3.350723,0.646125,3.31121,2478,-0.096991,3.627814,1.162997,-4.656476,8.216919,1.128264,1.163538,-0.000001,0.995952,0.001516,0.000058,-0.11586,0.000548,0.020367,1192,30.76612,notsad
0.030618,0.029414,0.000098,-12.20509,-11.02349,0.753341,0.314855,-0.132002,0.167601,-0.29886,0.000656,-4.540895,-3.073526,0.106398,0.09714,0.043033,3.379435,0.13732,2.300659,0,0.001971,0.864106,12.54245,6.600044,0.26086,4.777524,3.077034,0.322909,2.508822,882,0.081362,3.50009,0.790164,-3.241864,6.649709,0.925673,0.882771,-0.000005,0.842255,0.00258,0.000078,-0.107968,0.000297,-0.295727,410,43.29877,notsad
0.027192,0.006097,0.000166,-6.590585,-3.103319,0.825904,-0.02522,1.313897,-2.482173,1.54,-0.001995,1.012584,3.859785,0.082265,0.075018,0.0333,2.69906,0.150191,0.514898,0.000012,0.002229,1.875117,11.56148,14.82431,0.306022,4.817715,3.072894,0.392179,3.329781,1512,0.156356,4.731556,0.790176,-5.063338,9.485147,0.969476,1.17705,-0.000003,0.887422,-0.000978,0.000046,-0.117771,0.000513,-0.22994,477,17.61842,notsad
0.045149,0.02541,0.000605,-10.73553,-6.812674,0.290322,-0.658631,2.487135,1.532619,-0.273007,-0.000803,-2.009733,-1.854992,0.105389,0.076442,0.06508,8.937943,0.138299,1.579945,0.00001,0.004975,1.053012,5.137291,5.179565,0.414162,4.276237,3.791511,0.828065,3.702631,2786,0.221017,4.039983,0.976509,-5.564343,9.665434,1.093101,1.024823,-0.000007,0.903919,0.000378,0.000131,-0.116873,0.000662,-0.296217,378,22.20147,notsad
0.022492,0.014271,0.00021,-7.126085,-6.612567,-0.504419,0.131759,-5.621468,-2.5373,-1.994785,0.001291,-2.907599,-0.623254,0.061909,0.037868,0.055926,19.27308,0.134271,0.714895,-0.000004,0.003713,0.447038,11.2794,5.807226,0.957415,4.490039,3.889149,0.879017,5.996562,2534,0.226519,5.687119,1.02283,-4.020991,7.933794,1.225669,1.245037,-0.000003,1.089205,-0.00017,0.000145,-0.129496,0.000913,-0.373513,2660,11.12062,notsad
0.022492,0.014271,0.00021,-7.126085,-6.612567,-0.504419,0.131759,-5.621468,-2.5373,-1.994785,0.001291,-2.907599,-0.623254,0.061909,0.037868,0.055926,19.27308,0.134271,0.714895,-0.000004,0.003713,0.447038,11.2794,5.807226,0.957415,4.490039,3.889149,0.879017,5.996562,2534,0.226519,5.687119,1.02283,-4.020991,7.933794,1.225669,1.245037,-0.000003,1.089205,-0.00017,0.000145,-0.129496,0.000913,-0.373513,2660,11.12062,notsad
0.022492,0.014271,0.00021,-7.126085,-6.612567,-0.504419,0.131759,-5.621468,-2.5373,-1.994785,0.001291,-2.907599,-0.623254,0.061909,0.037868,0.055926,19.27308,0.134271,0.714895,-0.000004,0.003713,0.447038,11.2794,5.807226,0.957415,4.490039,3.889149,0.879017,5.996562,2534,0.226519,5.687119,1.02283,-4.020991,7.933794,1.225669,1.245037,-0.000003,1.089205,-0.00017,0.000145,-0.129496,0.000913,-0.373513,2660,11.12062,notsad
0.012856,0.015531,0.000043,-3.030632,-3.790113,-0.824674,0.449198,0.152009,3.11639,0.154776,-0.001052,3.942809,-4.487216,0.057817,0.068846,0.026463,3.251926,0.139499,-0.078157,-0.000002,0.001176,3.011429,23.34714,18.85581,0.297356,8.222071,3.213126,0.441686,3.463023,2264,-0.285263,5.533378,0.703751,-3.507007,6.934486,0.894125,0.847349,0,0.862351,0.000026,0.000024,-0.159125,0.000791,-0.127802,2208,8.156347,notsad
0.058849,0.056164,0.000451,-10.78699,-8.495342,0.82169,-0.024097,-1.106159,1.057187,0.178557,-0.000715,0.350342,-2.286602,0.11202,0.085202,0.05642,8.742395,0.13818,0.757655,-0.000003,0.004945,1.143319,5.697526,9.70388,0.759418,5.311017,3.907884,1.017697,6.247787,285,0.49418,3.829899,1.586537,-5.370256,10.259,1.775073,1.76263,0.000001,1.882443,0.0062,0.000135,-0.171234,0.001525,-0.573899,2875,6.74636,notsad
0.010263,0.008812,0.000082,-2.853263,-1.299974,-0.6155,0.156716,1.80351,1.327073,-3.261452,0.000327,0.679538,-0.193886,0.026128,0.022711,0.017876,7.911772,0.129569,0.518074,0,0.002675,1.606573,10.88169,3.806165,0.651476,5.179271,3.691836,0.833651,3.635815,2452,0.080935,3.606246,1.364297,-4.500877,9.250357,1.323478,1.328128,0.000006,1.09163,0.001394,0.000027,-0.168585,0.001272,-0.379399,469,11.55824,notsad
0.01647,0.015631,0.000112,-5.473521,-6.3068,0.027061,1.408901,-0.705012,-0.871241,-2.344657,-0.000396,3.052898,0.777086,0.077367,0.07385,0.052588,21.0086,0.155315,0.238675,0,0.001474,0.781961,14.73858,11.35375,0.289516,7.030383,2.413373,0.366376,3.216352,2767,0.137321,3.765018,0.916384,-3.877497,7.464819,0.825268,1.17089,-0.000007,0.891489,0.003838,0.000068,-0.135539,0.000615,-0.248511,2720,10.32106,notsad
0.035145,0.036717,0.000038,-5.428276,-5.523474,0.103702,0.409146,-2.062843,-4.705402,-6.673211,-0.00009,-1.378025,-1.200295,0.070733,0.069377,0.017787,3.658768,0.145905,-0.035593,-0.000004,0.001422,0.517613,4.283835,4.079693,0.474649,3.637499,2.060244,0.404387,3.18508,2538,0.591115,4.031182,0.784546,-2.94379,6.195415,1.004637,1.016028,-0.000005,0.891578,0.003601,0.000016,-0.101952,0.000803,-0.285398,753,5.351988,notsad
0.043149,0.042785,0.000501,-11.75998,-13.00226,-0.524789,0.329943,-1.858697,-2.019793,-0.319085,0.001086,-1.038835,-1.542374,0.098243,0.111897,0.081572,13.69554,0.110853,1.218544,-0.000024,0.004728,1.877148,10.43748,5.858478,0.572195,5.681274,4.256648,0.81219,3.396263,131,-0.192866,5.127482,0.802126,-4.831684,11.23782,0.981029,0.921509,-0.000003,1.044651,0.006076,0.000165,-0.161298,0.000953,-1.094668,1962,9.101195,notsad
0.030112,0.030418,0.000083,-12.81793,-12.63045,0.282467,0.372369,-0.249259,0.650391,1.398412,0.000077,-3.803255,-2.425052,0.121581,0.125595,0.037605,2.20357,0.13946,1.279304,0,0.001754,0.502878,3.957336,3.955762,0.602401,3.739749,2.046125,0.534334,2.5855,2206,0.129296,3.279844,0.6673,-2.833755,6.025722,1.117561,1.03038,0.000001,0.853368,0.001266,0.000054,-0.100112,0.000464,-0.012216,2889,27.24915,notsad
0.030112,0.030418,0.000083,-12.81793,-12.63045,0.282467,0.372369,-0.249259,0.650391,1.398412,0.000077,-3.803255,-2.425052,0.121581,0.125595,0.037605,2.20357,0.13946,1.279304,0,0.001754,0.502878,3.957336,3.955762,0.602401,3.739749,2.046125,0.534334,2.5855,2206,0.129296,3.279844,0.6673,-2.833755,6.025722,1.117561,1.03038,0.000001,0.853368,0.001266,0.000054,-0.100112,0.000464,-0.012216,2889,27.24915,notsad
0.030112,0.030418,0.000083,-12.81793,-12.63045,0.282467,0.372369,-0.249259,0.650391,1.398412,0.000077,-3.803255,-2.425052,0.121581,0.125595,0.037605,2.20357,0.13946,1.279304,0,0.001754,0.502878,3.957336,3.955762,0.602401,3.739749,2.046125,0.534334,2.5855,2206,0.129296,3.279844,0.6673,-2.833755,6.025722,1.117561,1.03038,0.000001,0.853368,0.001266,0.000054,-0.100112,0.000464,-0.012216,2889,27.24915,notsad
0.011642,0.005812,0.000026,-10.38581,-9.847573,-0.413555,-0.524048,-5.669451,-3.42822,1.469165,0.002536,-6.310009,-3.568411,0.114135,0.124376,0.049351,6.865773,0.127574,0.450828,0.000008,0.000696,1.072937,10.84105,6.485618,0.543999,8.150198,3.578897,0.599776,3.925543,538,0.677709,4.491735,1.085152,-4.330888,8.262486,1.072962,1.165312,0.000004,0.972357,0.000846,0.000103,-0.169852,0.001095,-0.597252,2423,6.575893,notsad
