@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.026759,0.015304,0.152888,6.197086,-0.008245,0.000491,1.478081,3.776938,0.412483,0.091873,0.569806,0.009984,0.295207,0.890331,0.000485,0.227553,0.207216,0.20866,0.18079,0.181705,0.163155,0.158539,0.026837,0.220352,0.181443,0.22484,0.315427,0.316937,0.12155,0.108401,0.082648,0.083393,0.05632,0.068302,0.01494,0.033052,0.068472,0.138247,0.26145,0.004474,0.369582,0.117909,0.046953,0.032637,0.050297,0.204054,8786.04397,39.072688,95.917709,0.00126,0.617689,0.327013,50.58478,3.659915,1.225658,1.002354,0.593103,0.893709,0.05445,46.29536,5.743023,180.9445,1.030965,0.0289,0.125693,0.158431,0.000286,0.002836,2466.354,0.772037,0,0.338216,0.04852,0,0.223975,0.005239,178.518,11205.07
0.073253,0.050466,0.103631,5.314602,-0.086712,0.000099,1.401705,4.576545,0.269059,0.166149,0.572129,0.023323,0.065069,0.673176,0.000048,0.218449,0.180438,0.181826,0.154457,0.161986,0.149572,0.14001,0.029875,0.24216,0.409373,0.532789,0.297078,0.344281,0.114693,0.122316,0.096891,0.180519,0.083269,0.079991,0.03624,0.035043,0.072076,0.138295,0.257771,0.024255,0.443379,0.105402,0.049497,0.03435,0.054429,0.197006,7408.861595,13.485668,16.252625,0.001606,0.564523,0.314725,82.46617,4.911323,1.335947,0.576846,0.888143,0.89149,0.154022,168.8532,6.155882,302.4542,1.376834,0.029261,0.052334,0.144274,0.000269,0.011921,16787.09,0.475332,0,0.916778,0.109819,0,0.076347,0.002531,617.1582,217110.2
0.070006,0.048665,0.103339,5.809542,-0.00616,0.000536,1.465997,4.383145,0.277218,0.167149,0.562596,0.01229,0.030972,0.663724,0.000358,0.210681,0.192803,0.181963,0.153183,0.136021,0.122065,0.115038,0.023785,0.158175,0.316307,0.309801,0.216061,0.323601,0.114818,0.12661,0.105236,0.103848,0.077234,0.038935,0.025293,0.039517,0.065581,0.133649,0.256786,0.004516,0.387417,0.142548,0.037148,0.041787,0.053391,0.203489,16503.020165,30.272763,54.210596,0.001561,0.575486,0.330724,78.90321,4.671966,1.315297,0.624715,0.965418,0.901684,0.125363,108.8899,6.004067,36.66622,0.136062,0.003383,0.016859,0.111327,0.000075,0.006598,4068.678,0.232677,0,0.881491,0.11212,0,0.104534,0.004196,550.1719,23153.58
0.104158,0.069058,0.167122,2.98706,-0.051014,0.000716,1.51774,3.580203,0.449854,0.148706,0.651016,0.055355,0.15037,0.81988,0.000684,0.23646,0.199582,0.199721,0.185,0.185387,0.164443,0.159508,0.040577,0.240051,0.334714,0.213438,0.245331,0.298166,0.133667,0.161672,0.134109,0.117231,0.074671,0.054264,0.025028,0.052357,0.081549,0.145733,0.262247,0.044161,0.297366,0.087296,0.038751,0.034478,0.061658,0.204724,16076.150352,103.144832,52.80581,0.001405,0.527865,0.316455,80.94961,5.774409,1.518377,0.624266,1.153582,0.902111,0.07292,36.75581,5.157303,244.27,0.797958,0.022756,0.028324,0.288241,0.000108,0.012138,2289.923,0.769434,0,0.856858,0.127966,0,0.122734,0.004677,695.9775,701661.6
0.121552,0.07884,0.215193,1.981438,0.022366,0.000157,1.438853,3.632641,0.424002,0.174451,0.667326,0.035173,0.07892,0.853037,0.000118,0.207855,0.186707,0.192097,0.19165,0.189169,0.170889,0.156954,0.04304,0.196191,0.157131,0.174691,0.234706,0.22121,0.078777,0.08186,0.089197,0.091622,0.060136,0.035147,0.028651,0.047186,0.077747,0.132988,0.251824,0.0071,0.138877,0.081373,0.032503,0.034007,0.06222,0.201581,12185.63137,35.44243,28.419033,0.001591,0.559322,0.313153,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.121552,0.07884,0.215193,1.981438,0.022366,0.000157,1.438853,3.632641,0.424002,0.174451,0.667326,0.035173,0.07892,0.853037,0.000118,0.207855,0.186707,0.192097,0.19165,0.189169,0.170889,0.156954,0.04304,0.196191,0.157131,0.174691,0.234706,0.22121,0.078777,0.08186,0.089197,0.091622,0.060136,0.035147,0.028651,0.047186,0.077747,0.132988,0.251824,0.0071,0.138877,0.081373,0.032503,0.034007,0.06222,0.201581,12185.63137,35.44243,28.419033,0.001591,0.559322,0.313153,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.121552,0.07884,0.215193,1.981438,0.022366,0.000157,1.438853,3.632641,0.424002,0.174451,0.667326,0.035173,0.07892,0.853037,0.000118,0.207855,0.186707,0.192097,0.19165,0.189169,0.170889,0.156954,0.04304,0.196191,0.157131,0.174691,0.234706,0.22121,0.078777,0.08186,0.089197,0.091622,0.060136,0.035147,0.028651,0.047186,0.077747,0.132988,0.251824,0.0071,0.138877,0.081373,0.032503,0.034007,0.06222,0.201581,12185.63137,35.44243,28.419033,0.001591,0.559322,0.313153,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.114369,0.082878,0.176666,3.885909,0.207671,0.000026,1.418896,4.040969,0.39189,0.182427,0.614416,0.044852,0.081753,1.028554,0.000026,0.224716,0.197938,0.188495,0.199601,0.186064,0.177734,0.171836,0.033029,0.193171,0.243342,0.320856,0.267454,0.242546,0.109802,0.103964,0.098478,0.076613,0.07193,0.04001,0.027695,0.048865,0.072154,0.136784,0.25656,0.017659,0.323005,0.131411,0.04057,0.041085,0.057511,0.204474,6827.367935,24.105738,13.660619,0.00144,0.525612,0.322068,97.95794,6.07657,1.483344,0.551883,1.447538,0.894385,0.102556,49.62952,5.586073,543.4805,1.134452,0.010709,0.036867,0.618258,0.000254,0.010891,2192.15,0.648522,0,0.669774,0.097641,0,0.221324,0.006677,873.3383,235733.4
0.112451,0.079336,0.182062,3.041324,0.181017,0.00019,1.511519,4.166281,0.471483,0.163106,0.63008,0.043035,0.128477,0.967184,0.000277,0.171089,0.224577,0.204616,0.190278,0.196577,0.164348,0.156942,0.047445,0.224982,0.285399,0.384047,0.253493,0.225858,0.125399,0.130786,0.164859,0.083748,0.059777,0.040293,0.027045,0.051199,0.075829,0.13919,0.257403,0.009602,0.261761,0.130529,0.029827,0.039022,0.057948,0.198683,9267.734736,46.032939,113.734103,0.001232,0.613471,0.27475,83.32484,5.737449,1.498739,0.618523,1.130283,0.896257,0.078238,35.26219,5.113477,478.4041,1.305402,0.015042,0.02699,0.610856,0.000143,0.010552,1661.047,0.578357,0,0.766312,0.102199,0,0.179197,0.005107,851.2426,219965.9
0.075519,0.056497,0.107394,4.992771,-0.401354,0.000287,1.53484,3.809988,0.453961,0.125561,0.607772,0.051552,0.139165,1.028335,0.000375,0.235566,0.207426,0.209087,0.193976,0.202246,0.163257,0.165668,0.032945,0.290951,0.201127,0.34729,0.31597,0.34931,0.112453,0.081943,0.097488,0.105785,0.064905,0.058693,0.02043,0.039361,0.080705,0.143703,0.257391,0.026102,0.454932,0.149621,0.043302,0.036479,0.050371,0.200905,10614.829227,56.375061,90.260708,0.001304,0.500677,0.324869,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6
0.075519,0.056497,0.107394,4.992771,-0.401354,0.000287,1.53484,3.809988,0.453961,0.125561,0.607772,0.051552,0.139165,1.028335,0.000375,0.235566,0.207426,0.209087,0.193976,0.202246,0.163257,0.165668,0.032945,0.290951,0.201127,0.34729,0.31597,0.34931,0.112453,0.081943,0.097488,0.105785,0.064905,0.058693,0.02043,0.039361,0.080705,0.143703,0.257391,0.026102,0.454932,0.149621,0.043302,0.036479,0.050371,0.200905,10614.829227,56.375061,90.260708,0.001304,0.500677,0.324869,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6
0.081167,0.055028,0.12148,4.832506,-0.053535,0.000265,1.527316,3.821487,0.399137,0.158898,0.606042,0.037322,0.10743,0.950536,0.00022,0.210451,0.208645,0.203749,0.188658,0.181306,0.162438,0.155358,0.031843,0.278503,0.243188,0.240884,0.256043,0.213647,0.094748,0.107506,0.101024,0.097662,0.066804,0.070151,0.029655,0.036,0.073409,0.138164,0.259482,0.025665,0.36519,0.114672,0.036328,0.026929,0.051138,0.205829,10520.053341,37.729086,26.868639,0.001559,0.594128,0.308186,86.51777,5.390289,1.399247,0.675129,1.085412,0.902206,0.113152,63.48364,5.891057,286.6217,1.438135,0.026433,0.057544,0.117064,0.000107,0.00998,3843.619,0.507528,0,0.946738,0.097104,0,0.050459,0.002862,635.3813,233465.1
0.081167,0.055028,0.12148,4.832506,-0.053535,0.000265,1.527316,3.821487,0.399137,0.158898,0.606042,0.037322,0.10743,0.950536,0.00022,0.210451,0.208645,0.203749,0.188658,0.181306,0.162438,0.155358,0.031843,0.278503,0.243188,0.240884,0.256043,0.213647,0.094748,0.107506,0.101024,0.097662,0.066804,0.070151,0.029655,0.036,0.073409,0.138164,0.259482,0.025665,0.36519,0.114672,0.036328,0.026929,0.051138,0.205829,10520.053341,37.729086,26.868639,0.001559,0.594128,0.308186,86.51777,5.390289,1.399247,0.675129,1.085412,0.902206,0.113152,63.48364,5.891057,286.6217,1.438135,0.026433,0.057544,0.117064,0.000107,0.00998,3843.619,0.507528,0,0.946738,0.097104,0,0.050459,0.002862,635.3813,233465.1
0.048508,0.025317,0.123874,4.271295,0.346304,0.001324,1.534547,4.271459,0.381071,0.109683,0.636804,0.031099,0.230043,0.98743,0.000522,0.201164,0.206362,0.192034,0.170389,0.17329,0.15596,0.148126,0.026929,0.379709,0.259149,0.289025,0.270099,0.232145,0.102943,0.114824,0.105467,0.093273,0.082012,0.068946,0.019285,0.038054,0.076303,0.146463,0.262037,0.011885,0.402479,0.127305,0.02532,0.032976,0.052012,0.203024,13319.786239,48.973902,92.397099,0.001458,0.589167,0.327631,61.08536,4.634742,1.405386,0.790273,0.719161,0.90259,0.085229,60.25821,5.278215,78.71101,0.657788,0.024381,0.100065,0.164793,0.000145,0.006433,2781.523,0.601509,0,0.767643,0.079692,0,0.178486,0.003875,258.5176,54709.31
0.078876,0.058088,0.121478,6.244717,0.105334,0.000296,1.459409,4.271855,0.302075,0.163434,0.5575,0.030023,0.084137,0.99229,0.000358,0.209782,0.192207,0.18692,0.17475,0.161298,0.149149,0.148602,0.02291,0.200676,0.296618,0.276038,0.262597,0.273901,0.119717,0.132114,0.075979,0.119133,0.065236,0.049204,0.021791,0.036827,0.070021,0.130769,0.257321,0.01854,0.4318,0.117264,0.03235,0.032061,0.048749,0.20517,14007.5301,50.922595,49.511297,0.001458,0.514819,0.318745,83.48557,4.842848,1.329875,0.62357,1.024385,0.895195,0.124619,114.4259,6.183227,133.3572,0.6201,0.018771,0.025875,0.250292,0.000139,0.008149,9112.51,0.807411,0,0.834221,0.110176,0,0.138388,0.004935,623.5244,90180.4
0.052238,0.040929,0.066139,6.38957,-0.119071,0.000106,1.405562,4.558448,0.435389,0.112141,0.541074,0.036702,0.067153,0.855722,0.000087,0.203371,0.180967,0.193816,0.160845,0.140008,0.15019,0.130171,0.023166,0.71162,0.627493,0.365043,0.502444,0.336953,0.208337,0.128483,0.146572,0.152633,0.085615,0.098226,0.029889,0.045887,0.078973,0.145503,0.265046,0.052709,0.828723,0.170498,0.073439,0.083934,0.060636,0.209099,5114.481903,8.559377,11.740319,0.001576,0.568956,0.31587,64.66754,4.152669,1.264377,0.696472,0.578456,0.881399,0.055577,97.4366,6.159069,467.8136,2.184155,0.063265,0.16237,0.112437,0.000286,0.002641,4024.179,1.300525,0,0.966045,0.112814,0,0.032824,0.002331,469.4949,584001.5
0.100094,0.072734,0.151095,4.647774,-0.156267,0.000221,1.398394,4.530594,0.404038,0.204513,0.59221,0.021494,0.057905,0.904975,0.000171,0.216463,0.199325,0.190187,0.185149,0.177599,0.165689,0.160531,0.028978,0.308692,0.240874,0.263207,0.269321,0.266277,0.084181,0.098958,0.113728,0.134018,0.072818,0.050554,0.028617,0.044034,0.07049,0.13762,0.25688,0.007303,0.305245,0.108056,0.042037,0.035036,0.052151,0.20205,12847.094207,42.350262,86.235905,0.001486,0.583093,0.310906,87.91289,5.343727,1.40473,0.600908,1.060756,0.896865,0.075525,46.71865,5.726209,104.3567,0.463367,0.009639,0.013233,0.135424,0.000211,0.006634,1928.392,0.278081,0,0.848868,0.120295,0,0.128377,0.004721,779.0966,50493.91
0.100094,0.072734,0.151095,4.647774,-0.156267,0.000221,1.398394,4.530594,0.404038,0.204513,0.59221,0.021494,0.057905,0.904975,0.000171,0.216463,0.199325,0.190187,0.185149,0.177599,0.165689,0.160531,0.028978,0.308692,0.240874,0.263207,0.269321,0.266277,0.084181,0.098958,0.113728,0.134018,0.072818,0.050554,0.028617,0.044034,0.07049,0.13762,0.25688,0.007303,0.305245,0.108056,0.042037,0.035036,0.052151,0.20205,12847.094207,42.350262,86.235905,0.001486,0.583093,0.310906,87.91289,5.343727,1.40473,0.600908,1.060756,0.896865,0.075525,46.71865,5.726209,104.3567,0.463367,0.009639,0.013233,0.135424,0.000211,0.006634,1928.392,0.278081,0,0.848868,0.120295,0,0.128377,0.004721,779.0966,50493.91
0.123231,0.08245,0.217025,2.354471,0.063755,0.000913,1.50762,4.335692,0.420315,0.198197,0.628092,0.031097,0.07608,0.588169,0.000698,0.230948,0.210062,0.203529,0.187629,0.1801,0.165996,0.146103,0.035449,0.24044,0.214456,0.155522,0.247059,0.241394,0.092278,0.089997,0.085339,0.097942,0.070083,0.043813,0.03119,0.051055,0.072687,0.137202,0.255189,0.006027,0.185456,0.093518,0.03247,0.036023,0.060117,0.205488,22194.165282,46.889064,43.259874,0.001564,0.532572,0.312882,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4
0.123231,0.08245,0.217025,2.354471,0.063755,0.000913,1.50762,4.335692,0.420315,0.198197,0.628092,0.031097,0.07608,0.588169,0.000698,0.230948,0.210062,0.203529,0.187629,0.1801,0.165996,0.146103,0.035449,0.24044,0.214456,0.155522,0.247059,0.241394,0.092278,0.089997,0.085339,0.097942,0.070083,0.043813,0.03119,0.051055,0.072687,0.137202,0.255189,0.006027,0.185456,0.093518,0.03247,0.036023,0.060117,0.205488,22194.165282,46.889064,43.259874,0.001564,0.532572,0.312882,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4
0.060681,0.04679,0.093264,6.976162,0.090853,0.000085,1.466963,4.627816,0.31001,0.150484,0.526365,0.017923,0.049345,0.724119,0.000048,0.194578,0.167144,0.179754,0.137927,0.144016,0.141193,0.131975,0.026802,0.364969,0.339078,0.370838,0.286623,0.238598,0.140148,0.133829,0.098566,0.108613,0.07295,0.10961,0.03692,0.038197,0.070724,0.130271,0.259452,0.019383,0.593565,0.105049,0.033709,0.036981,0.051861,0.20478,6326.751034,19.783277,13.932459,0.001559,0.582071,0.315399,70.42438,3.919965,1.18909,0.751594,0.728485,0.88599,0.145371,192.3856,6.700689,409.5699,1.144834,0.023686,0.06396,0.173863,0.000231,0.010072,15862.35,1.275623,0,0.533289,0.074713,0,0.249058,0.005609,492.8964,84458.77
0.07864,0.058448,0.119278,5.624544,0.084273,0.000121,1.478473,4.700008,0.249742,0.171105,0.586833,0.027614,0.08434,0.68175,0.0001,0.218305,0.202291,0.180401,0.165499,0.150996,0.139081,0.138895,0.02887,0.208979,0.346731,0.488946,0.310937,0.308904,0.107828,0.096194,0.100083,0.08428,0.052565,0.036837,0.023491,0.032416,0.068911,0.132494,0.259277,0.02349,0.427351,0.106131,0.034318,0.031786,0.058764,0.201398,8698.676508,18.440695,20.242018,0.001615,0.562059,0.318638,81.16412,4.962348,1.372217,0.578326,0.72818,0.894097,0.053521,34.17953,5.823538,79.49626,0.263354,0.012307,0.019914,0.051963,0.000146,0.004623,1084.634,0.644442,0,0.902796,0.105111,0,0.087814,0.002445,651.1419,121730.7
0.066038,0.053642,0.088978,5.532543,-0.047597,0.000004,1.518404,4.236302,0.389838,0.137464,0.567361,0.028328,0.063918,1.255975,0.000004,0.236321,0.248628,0.236185,0.211529,0.207151,0.194077,0.184435,0.041416,0.350634,0.261556,0.20069,0.255669,0.269777,0.101945,0.114381,0.097817,0.096451,0.08635,0.068835,0.026175,0.04933,0.066184,0.130504,0.250936,0.011317,0.40359,0.126716,0.024656,0.029164,0.052884,0.199038,2630.583344,6.63388,6.667547,0.001568,0.564273,0.315285,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1
0.066038,0.053642,0.088978,5.532543,-0.047597,0.000004,1.518404,4.236302,0.389838,0.137464,0.567361,0.028328,0.063918,1.255975,0.000004,0.236321,0.248628,0.236185,0.211529,0.207151,0.194077,0.184435,0.041416,0.350634,0.261556,0.20069,0.255669,0.269777,0.101945,0.114381,0.097817,0.096451,0.08635,0.068835,0.026175,0.04933,0.066184,0.130504,0.250936,0.011317,0.40359,0.126716,0.024656,0.029164,0.052884,0.199038,2630.583344,6.63388,6.667547,0.001568,0.564273,0.315285,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1
0.083728,0.066552,0.129958,6.495361,-0.22636,0.000136,1.447865,3.939377,0.321195,0.163935,0.555606,0.037737,0.084678,1.14747,0.000133,0.203168,0.200351,0.194345,0.173835,0.17292,0.160155,0.155799,0.032936,0.345671,0.39319,0.206473,0.243709,0.217375,0.094713,0.101647,0.105573,0.113613,0.06563,0.100058,0.01929,0.034283,0.066842,0.13445,0.254085,0.034292,0.802429,0.114433,0.044776,0.040099,0.052929,0.204917,9682.296643,54.948783,72.768782,0.001453,0.611062,0.311548,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1
0.083728,0.066552,0.129958,6.495361,-0.22636,0.000136,1.447865,3.939377,0.321195,0.163935,0.555606,0.037737,0.084678,1.14747,0.000133,0.203168,0.200351,0.194345,0.173835,0.17292,0.160155,0.155799,0.032936,0.345671,0.39319,0.206473,0.243709,0.217375,0.094713,0.101647,0.105573,0.113613,0.06563,0.100058,0.01929,0.034283,0.066842,0.13445,0.254085,0.034292,0.802429,0.114433,0.044776,0.040099,0.052929,0.204917,9682.296643,54.948783,72.768782,0.001453,0.611062,0.311548,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1
0.124222,0.093279,0.229123,2.119914,0.141071,0.000738,1.472848,4.056985,0.475166,0.179973,0.657538,0.0505,0.128729,0.798277,0.000629,0.208445,0.204758,0.207869,0.184278,0.181918,0.17929,0.166975,0.044287,0.297318,0.215791,0.151062,0.266268,0.233707,0.100131,0.102925,0.088324,0.096099,0.066057,0.035958,0.026166,0.046785,0.082674,0.144005,0.25826,0.015248,0.214453,0.096826,0.040665,0.039068,0.057878,0.20533,20317.416497,55.023087,107.098868,0.001521,0.560823,0.313772,91.70121,6.540439,1.600211,0.539067,1.130495,0.896778,0.089743,52.52333,4.858698,110.7348,0.642666,0.011278,0.012099,0.146952,0.000131,0.008746,4393.826,0.128479,0,0.917443,0.107688,0,0.075791,0.003726,1016.456,311853
0.080371,0.058846,0.121115,5.096214,-0.225671,0.000155,1.452916,4.669952,0.325445,0.147358,0.606776,0.044876,0.143812,1.278167,0.000232,0.227059,0.221959,0.212467,0.198242,0.194548,0.191884,0.183251,0.035061,0.338461,0.272472,0.374372,0.27775,0.297045,0.113969,0.121705,0.112376,0.101172,0.077046,0.068992,0.028911,0.037017,0.07578,0.137978,0.25695,0.035467,0.833965,0.080184,0.048045,0.041571,0.059614,0.200705,7172.015918,20.286759,46.569845,0.001397,0.565288,0.299629,68.54342,4.753037,1.384453,0.672315,0.764152,0.888196,0.105274,66.51247,5.494068,532.0735,1.547409,0.042899,0.086715,0.433484,0.000294,0.010388,4195.803,1.662987,0,0.868842,0.116225,0,0.114032,0.004333,589.979,393410.7
0.057742,0.037653,0.062728,6.248189,-0.085503,0.000013,1.409108,4.2343,0.396437,0.136967,0.548866,0.014241,0.03293,1.033762,0.000016,0.206617,0.200222,0.200129,0.178955,0.176181,0.157437,0.159205,0.028609,0.419173,0.399406,0.285693,0.3364,0.254489,0.118221,0.107983,0.12871,0.105934,0.076041,0.040279,0.028046,0.042041,0.069777,0.144573,0.261865,0.006859,0.375178,0.145011,0.037153,0.040045,0.049364,0.203539,4031.94408,26.208364,12.469212,0.001474,0.563094,0.32341,80.7183,4.875517,1.333104,0.81034,1.24119,0.897743,0.141587,120.3442,6.28494,840.9202,1.640119,0.017319,0.061018,0.640534,0.000261,0.016333,14964.35,0.941782,0,0.971372,0.161862,0,0.027827,0.002143,452.5185,47185.26
0.137363,0.100814,0.241532,2.800151,-0.117762,0.000878,1.453721,3.576348,0.463551,0.22019,0.634607,0.026197,0.054131,0.655032,0.000357,0.232111,0.205248,0.18812,0.170971,0.1718,0.145856,0.130104,0.031743,0.155535,0.150406,0.196874,0.215691,0.25918,0.092168,0.090296,0.099606,0.100973,0.057246,0.037656,0.02811,0.043779,0.072959,0.136494,0.258938,0.009229,0.154714,0.11383,0.029297,0.028446,0.059609,0.205412,23946.171488,51.082833,49.353987,0.001613,0.567498,0.315953,101.4342,6.524152,1.549462,0.603547,1.299318,0.898036,0.132155,36.06784,5.256334,53.13514,0.184793,0.003624,0.003096,0.052236,0.00004,0.023139,1923.391,0.102021,0,0.972037,0.123265,0,0.027199,0.003219,1103.728,64437.88
0.140049,0.100869,0.249446,2.23762,0.316692,0.000554,1.469754,3.784431,0.500715,0.190733,0.649068,0.057826,0.156522,1.016884,0.000424,0.243564,0.22934,0.207925,0.1941,0.193821,0.175294,0.154041,0.048164,0.211131,0.231137,0.176871,0.211704,0.254599,0.110847,0.096608,0.120784,0.124521,0.055873,0.037337,0.039263,0.051741,0.078983,0.145885,0.259757,0.024049,0.396927,0.090082,0.03431,0.030187,0.055844,0.204856,14987.076653,75.883713,41.385145,0.001531,0.569362,0.317087,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
0.140049,0.100869,0.249446,2.23762,0.316692,0.000554,1.469754,3.784431,0.500715,0.190733,0.649068,0.057826,0.156522,1.016884,0.000424,0.243564,0.22934,0.207925,0.1941,0.193821,0.175294,0.154041,0.048164,0.211131,0.231137,0.176871,0.211704,0.254599,0.110847,0.096608,0.120784,0.124521,0.055873,0.037337,0.039263,0.051741,0.078983,0.145885,0.259757,0.024049,0.396927,0.090082,0.03431,0.030187,0.055844,0.204856,14987.076653,75.883713,41.385145,0.001531,0.569362,0.317087,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
0.140049,0.100869,0.249446,2.23762,0.316692,0.000554,1.469754,3.784431,0.500715,0.190733,0.649068,0.057826,0.156522,1.016884,0.000424,0.243564,0.22934,0.207925,0.1941,0.193821,0.175294,0.154041,0.048164,0.211131,0.231137,0.176871,0.211704,0.254599,0.110847,0.096608,0.120784,0.124521,0.055873,0.037337,0.039263,0.051741,0.078983,0.145885,0.259757,0.024049,0.396927,0.090082,0.03431,0.030187,0.055844,0.204856,14987.076653,75.883713,41.385145,0.001531,0.569362,0.317087,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
0.092956,0.059277,0.123631,4.272635,-0.092433,0.000087,1.435978,3.366666,0.390506,0.159171,0.640212,0.022827,0.09162,0.806457,0.000101,0.228951,0.218709,0.199847,0.182081,0.172692,0.158885,0.15025,0.026132,0.178046,0.155372,0.162015,0.27845,0.248202,0.084927,0.111893,0.099648,0.102856,0.05487,0.043233,0.020334,0.035701,0.075349,0.145047,0.262674,0.011141,0.313721,0.088848,0.035972,0.036538,0.060355,0.204851,9344.951498,20.455852,35.465417,0.001531,0.5455,0.293815,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47
0.092956,0.059277,0.123631,4.272635,-0.092433,0.000087,1.435978,3.366666,0.390506,0.159171,0.640212,0.022827,0.09162,0.806457,0.000101,0.228951,0.218709,0.199847,0.182081,0.172692,0.158885,0.15025,0.026132,0.178046,0.155372,0.162015,0.27845,0.248202,0.084927,0.111893,0.099648,0.102856,0.05487,0.043233,0.020334,0.035701,0.075349,0.145047,0.262674,0.011141,0.313721,0.088848,0.035972,0.036538,0.060355,0.204851,9344.951498,20.455852,35.465417,0.001531,0.5455,0.293815,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47
