@attribute mfcc_sma_de[7]_range numeric
@attribute mfcc_sma_de[8]_linregerrQ numeric
@attribute mfcc_sma_de[9]_range numeric
@attribute mfcc_sma_de[10]_linregerrQ numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_kurtosis numeric
@attribute output {sad,notsad}

@data

0.023054,0.000205,2.695023,-18.08364,-6.59911,-7.745096,-0.002191,1.673196,0.734386,2.204244,0.078726,0.094164,0.041821,0.134405,0.472762,0.60668,0.000001,0.002166,0.900644,9.166908,618,-1.333277,7.62759,5.640419,0.514863,0.850179,6.33683,1.089978,4.835173,9.177616,1.139818,8.279728,1.175398,0.00328,1.006081,-0.125089,0.000735,11.74788,sad
0.025325,0.000472,1.649776,-18.98453,-7.513079,-8.234066,-0.110651,3.960609,-0.412254,1.116933,0.070863,0.078713,0.04159,0.156788,0.429401,1.035952,0.000013,0.004011,1.96953,15.66714,1892,-1.869952,8.411506,6.454116,0.566449,0.481124,6.753135,0.679794,4.698792,6.218493,0.774252,8.462,0.983406,-0.00028,0.726366,-0.129723,0.000681,13.87678,sad
0.020889,0.000093,6.467133,-17.41004,-4.400516,-4.037443,0.065313,0.163072,0.292454,5.637477,0.052143,0.05204,0.026463,0.154636,0.390251,0.717795,-0.000001,0.001615,1.210537,9.833617,2265,-1.069211,7.223973,4.936161,0.547896,0.919327,4.155154,1.205907,5.610999,9.283953,1.228549,8.687512,1.274704,-0.000441,0.965693,-0.095964,0.000478,14.11117,sad
0.031777,0.000069,3.550682,-18.95248,-7.819406,-7.567758,0.071878,-3.584023,-0.029811,-1.899605,0.087168,0.088676,0.030382,0.150336,0.478568,-0.154837,0.000004,0.001752,0.725232,9.450075,1355,-1.247585,6.657299,5.922174,0.507321,0.620623,4.369021,0.917432,4.480598,10.71084,1.016504,7.735477,0.957557,0.002499,0.813701,-0.150183,0.001248,4.398059,sad
0.009982,0.000063,13.5063,-24.66514,2.349064,2.658758,-1.335017,-0.008871,-0.028146,-1.951334,0.034122,0.035751,0.039133,0.148599,0.490168,0.173961,-0.000004,0.001261,1.885678,46.39576,1169,-2.049357,21.35065,5.395736,0.47257,0.555698,4.735218,0.844715,3.755528,8.901501,1.134027,10.23901,1.03626,0.007146,0.849542,-0.135176,0.000627,6.226352,sad
0.00787,0.000065,10.07557,-24.87012,-2.531489,-1.798241,-0.787591,-3.983112,-0.214081,-2.92918,0.048075,0.04208,0.045932,0.165836,0.443754,0.783006,0.000005,0.001373,-2.179588,48.13095,2918,-0.718146,4.580482,4.354863,0.618296,0.765398,4.595231,0.954813,3.675435,8.366744,1.254031,10.49859,1.281136,-0.002435,0.881322,-0.135412,0.000715,12.29485,sad
0.008878,0.000035,10.68988,-24.96462,2.626318,3.379052,-1.548914,-6.154213,0.151508,-7.887327,0.047749,0.048922,0.028083,0.151113,0.408966,0.364494,0.000004,0.001121,2.745613,46.97458,345,-1.150829,12.64008,7.478281,0.517824,0.53934,6.577085,0.796723,4.079194,8.957382,0.881532,9.653612,0.903876,0.00228,0.714465,-0.112712,0.000478,12.34653,sad
0.019738,0.000146,2.823111,-18.28244,-8.566258,-9.074764,0.115011,-9.265491,0.62382,-4.696813,0.0688,0.077494,0.039588,0.102963,0.426792,0.574102,0.000004,0.002723,1.708692,9.715764,2086,-0.074756,5.033146,5.100987,1.337494,1.907185,7.868194,2.767399,6.508792,13.66848,2.366057,13.6165,2.239235,0.001834,1.459775,-0.165531,0.001636,6.229635,sad
0.005503,0.000005,15.61059,-14.27326,8.574437,12.28606,-1.122863,-17.02714,0.330132,-13.02229,0.035925,0.035078,0.008099,0.22249,0.556894,0.146858,0.000001,0.000353,0.418767,17.77193,1645,-0.488515,12.78326,8.241875,0.51216,0.570328,4.125258,0.811923,3.496177,7.032749,1.04037,8.274592,1.149212,-0.003827,0.847848,-0.111825,0.000658,4.460661,sad
0.041118,0.000205,10.38272,-14.11545,-5.502356,-9.333814,1.398471,-2.136223,0.349493,1.22706,0.070958,0.088116,0.026474,0.139826,0.418084,0.230972,-0.000009,0.002204,1.263366,10.82877,2850,-0.955609,6.501985,5.299342,0.377359,0.492251,3.516118,0.782839,3.835095,7.132093,0.94619,7.11866,0.938729,0.005156,0.810586,-0.111128,0.000602,8.164035,sad
0.033354,0.000075,-0.851164,-21.63505,-11.32401,-12.5184,1.167034,-2.96568,-0.484811,3.393095,0.092881,0.102236,0.034115,0.136733,0.222641,1.978395,0.000001,0.001699,0.608188,8.170981,2672,-0.912163,10.80706,6.346372,0.308983,0.395297,4.052941,0.790431,3.840945,8.252186,0.998586,7.520473,0.830322,0.003197,0.659411,-0.127866,0.000467,31.53818,sad
0.022931,0.000087,8.556651,-14.29468,-4.480943,-6.430145,0.400898,-2.578825,0.33282,0.713213,0.050503,0.050843,0.021086,0.139521,0.362872,0.783373,0,0.001766,1.200693,8.297393,1594,-1.220976,6.56774,7.403145,0.495908,0.514487,4.50267,0.716067,3.919028,7.80519,0.902565,7.225741,0.836108,0.002654,0.778959,-0.138894,0.000845,11.46011,sad
0.009477,0.000021,9.281094,-18.32056,-1.800342,-4.777862,-0.383509,-8.721272,0.254979,-8.413407,0.046303,0.049349,0.025928,0.166236,0.493954,0.167089,0,0.000811,1.284585,11.35291,2330,-1.690974,9.835338,5.922087,0.599855,0.511413,4.526898,0.70967,3.609303,8.125109,0.966011,7.659569,0.896306,0.002289,0.703108,-0.115918,0.00069,6.421936,sad
0.020397,0.00003,3.282681,-13.64904,-3.661597,-3.146973,-0.267219,-0.473474,0.159899,9.295301,0.069764,0.064329,0.019108,0.133805,0.278781,0.733528,0,0.001398,2.092019,9.987839,2955,-1.786743,7.534457,5.298561,0.262897,0.392881,3.3927,0.592959,3.320816,7.112216,0.901494,7.241148,0.778435,0.001803,0.569113,-0.088768,0.000371,128.5293,sad
0.016427,0.000057,6.517216,-20.2516,-4.623796,-5.803162,-0.124913,-9.641211,0.2954,1.552845,0.059138,0.079985,0.033426,0.153296,0.52998,-0.034276,0,0.001074,1.981484,20.62457,2376,-1.286628,9.826536,5.951069,0.43373,0.50963,3.598894,0.741478,3.217991,8.584799,0.897369,7.45151,0.978018,0.000889,0.789264,-0.126942,0.000875,7.055038,sad
0.013371,0.000057,7.595823,-17.81077,-1.13783,-2.810466,-0.535838,1.382116,-0.526109,-3.020084,0.037591,0.037136,0.017728,0.144261,0.406796,0.384296,0,0.001035,0.033432,20.44706,2005,-0.83225,5.066595,4.557623,0.448937,0.467889,5.308699,0.572383,3.641186,6.74374,0.738192,8.604272,0.736194,0.001925,0.62725,-0.112168,0.000662,11.9158,sad
0.013049,0.000106,3.75073,-22.23656,-6.171321,-5.093685,-0.452161,-2.891065,-1.152173,-2.224235,0.059038,0.051431,0.031472,0.134801,0.378793,0.64726,-0.000005,0.001498,0.568272,8.153545,1954,-0.872312,5.911224,4.011153,0.649332,0.586631,3.558003,0.846636,3.670396,8.997459,1.134261,11.10994,1.093857,-0.000109,0.967383,-0.137287,0.000933,11.32936,sad
0.007813,0.00005,6.163303,-22.01262,-3.259723,-2.88568,-0.971957,-7.895555,-0.600858,-3.13275,0.062028,0.058908,0.045608,0.163791,0.462633,0.032628,0.000005,0.00082,0.494464,12.33149,2829,-0.682413,13.74132,7.501888,0.58357,0.615761,4.27385,0.862975,4.078467,9.895032,1.16322,9.901689,1.006585,-0.007035,1.004484,-0.108363,0.0006,10.61445,sad
0.013786,0.000197,1.083536,-22.95603,-4.631797,-4.198619,-2.55013,-2.176896,0.360816,1.348661,0.043825,0.041035,0.044835,0.167259,0.382193,0.41106,0,0.00199,0.727704,56.78318,2129,-0.774976,16.23569,9.270765,0.332315,0.351261,3.739935,0.5756,3.58151,5.996646,0.597962,6.41324,0.629451,-0.00129,0.575699,-0.079399,0.000288,32.45478,sad
0.03653,0.000712,5.109574,-26.80512,-7.494006,-6.847051,-0.75828,-4.176195,-0.123851,-5.686386,0.079151,0.066041,0.073783,0.153369,0.450703,0.379719,-0.000008,0.005275,0.404337,14.83261,2103,-0.330748,6.070615,5.364396,0.896364,1.055518,5.239271,1.239295,3.93368,10.56578,1.571903,10.17303,1.317408,0.000358,1.357137,-0.154308,0.001175,6.270879,sad
0.012669,0.000034,0.158433,-18.48859,-8.908603,-6.431432,0.260219,-1.014546,-0.048954,-2.236321,0.084407,0.074333,0.038425,0.120401,0.508146,0.939682,0.000004,0.001142,0.840463,9.102999,35,-0.45025,6.581784,4.793415,0.567613,0.635132,4.38693,1.011325,3.845174,11.23676,1.236708,9.32111,1.171756,-0.002683,1.087618,-0.122735,0.000684,13.75865,sad
0.0209,0.000225,3.818624,-26.32201,-4.358918,-4.992117,-1.289796,-3.098044,-0.433321,-3.936235,0.038645,0.032862,0.039766,0.146185,0.394993,0.314885,0,0.002728,1.341434,28.14668,2910,-0.935133,8.896886,8.18772,0.498803,0.487471,3.723826,0.824638,4.40994,8.862442,0.945946,8.611832,0.998106,-0.00002,0.828382,-0.170468,0.000803,6.917311,sad
0.009184,0.000061,2.692909,-28.58675,-11.3666,-14.01918,0.063218,-4.277136,0.03068,1.152378,0.106964,0.145178,0.064993,0.116013,0.216396,1.54813,0.000003,0.002332,1.551008,18.33547,2953,-1.008431,6.455112,4.389553,0.603619,0.870363,3.984122,1.134159,3.615492,9.598433,1.478278,8.426506,1.219044,0.001349,0.956235,-0.106167,0.000286,246.1889,sad
0.013771,0.000036,-4.665469,-21.71605,-11.39828,-10.30254,-0.354772,3.00095,-0.249284,3.657858,0.115138,0.106619,0.049768,0.171139,0.437383,0.385409,0.000001,0.000996,1.044681,8.104257,8,-0.503464,6.046771,4.372632,0.499608,0.651878,3.58877,0.944469,3.805164,8.600129,1.322729,11.52483,1.228993,-0.002961,1.052703,-0.136417,0.000851,6.836222,sad
0.023818,0.000152,7.73876,-17.67617,-1.653214,-1.728655,-0.741868,-1.733506,-0.468362,-5.981916,0.045942,0.048925,0.022603,0.173939,0.36132,0.308782,0.000006,0.001687,0.651079,7.767838,2965,-1.252523,8.078541,5.853648,0.454984,0.556912,4.740067,0.756299,3.671842,8.779942,0.926412,10.53275,0.859222,0.004496,0.738057,-0.083936,0.000455,29.35577,sad
0.016814,0.000155,8.228378,-23.30692,-4.669639,-3.133561,-0.063502,3.852227,-0.211895,3.989747,0.040486,0.024055,0.034522,0.129628,0.350107,0.233696,0.000001,0.002769,0.827541,7.775911,1248,-1.107469,6.444934,5.253985,0.498239,0.663958,4.015284,1.403865,5.370625,10.16997,1.131733,9.130159,1.100667,-0.001893,1.128185,-0.161421,0.001022,8.73611,sad
0.060468,0.000203,0.082869,-14.69867,-8.761654,-9.828358,0.640658,-5.888978,-0.190121,-1.60184,0.121922,0.126137,0.035912,0.197274,0.515999,0.238811,-0.000002,0.002221,0.017921,6.120121,2500,-0.385204,5.029319,5.473381,0.350787,0.483326,3.409662,0.700441,3.197566,7.681083,0.882213,9.740219,0.947603,-0.000835,0.82964,-0.12708,0.001016,5.528431,sad
0.026062,0.000104,11.27204,-13.1434,2.15578,1.677576,-0.396942,-13.35299,0.348812,-9.429113,0.062085,0.059598,0.028559,0.190353,0.547204,-0.099023,0.000013,0.001994,1.046281,11.94348,593,-0.960517,7.003441,5.370668,0.718481,0.870679,5.69605,1.381498,4.256276,9.002388,1.878927,11.16002,1.65112,0.001327,1.276724,-0.11284,0.000922,4.578729,sad
0.025016,0.00017,1.639675,-21.04985,-7.726674,-12.59272,-0.063821,-1.864438,-0.150858,-0.337481,0.078909,0.125431,0.052518,0.13451,0.363172,1.027183,-0.00001,0.002568,1.197004,19.4903,2079,-0.521089,11.21183,6.201642,0.440767,0.488778,3.483,0.779724,4.090619,7.063812,1.012831,9.17367,1.023999,-0.000649,0.817415,-0.137514,0.000567,15.47544,sad
0.020813,0.000394,14.76235,-18.98791,-2.962177,-3.538811,-0.87711,2.430387,0.016936,-0.860371,0.033379,0.03137,0.028471,0.141628,0.394095,0.440292,-0.000001,0.005608,1.161335,15.96201,2918,-1.01268,5.552572,6.062946,0.625913,1.033106,4.701565,0.980356,4.473641,7.537647,1.339093,9.942394,1.025392,-0.00155,0.996293,-0.121533,0.001068,6.657078,sad
0.006276,0.000033,8.715028,-18.09358,-2.804927,-2.819968,-0.017172,-0.361444,-0.567058,-3.210717,0.033841,0.031725,0.022093,0.16802,0.459445,0.80459,0.000002,0.000901,3.305758,34.61011,2325,-1.493489,8.752556,6.520936,0.50729,0.521033,4.375326,0.870789,6.522246,9.014074,0.939586,11.68668,0.963097,-0.000311,0.848992,-0.101831,0.000415,14.5526,sad
0.040488,0.000425,2.693478,-21.18831,-7.443285,-8.208885,-0.32725,-4.002701,0.564296,-2.362684,0.097392,0.105553,0.050714,0.159665,0.605884,0.649258,0.000009,0.00297,2.285883,22.44618,1004,-1.200919,6.238018,4.805953,0.597776,0.685263,4.342235,0.897981,4.136823,7.85182,1.051978,8.438,0.990982,-0.001638,0.778403,-0.136697,0.000758,10.61399,sad
0.008923,0.000014,3.817077,-9.080865,-2.807064,-1.575225,0.018539,-5.5699,-0.312932,-4.114094,0.059006,0.069603,0.024254,0.168069,0.45298,0.777577,0,0.000647,1.743511,8.778079,2369,-1.069441,5.366219,6.574077,0.302338,0.43097,3.745001,0.66918,3.936826,6.924846,0.743553,7.240125,0.757486,0.000719,0.642097,-0.125827,0.000607,8.171844,sad
0.003944,0.000015,11.68057,-21.97499,-0.64265,-1.43144,-1.149795,-1.228469,-0.786288,-3.405954,0.041434,0.056303,0.039131,0.156891,0.333145,1.277498,0,0.000537,1.012926,20.94969,2097,-0.740028,5.661692,5.342102,0.725745,0.603329,4.489203,0.770057,6.186654,8.269302,0.94344,8.678947,0.855274,0.000581,0.822352,-0.096096,0.000389,42.96147,sad
0.025219,0.000272,7.70889,-23.59578,-1.284458,0.073019,-1.484497,-6.266796,-0.567061,-6.262308,0.052703,0.050831,0.039334,0.160042,0.590219,-0.589879,0.000005,0.001859,0.553938,8.704899,2509,-0.149564,11.31401,7.516418,0.542224,0.574032,4.698144,0.892741,5.472751,10.25174,0.932047,8.176851,0.923994,-0.000553,0.84416,-0.138588,0.000652,9.422787,sad
0.031283,0.00009,-8.171576,-24.57667,-14.7733,-14.57859,-0.485975,-6.151886,-0.17868,-0.190502,0.16072,0.151041,0.056458,0.150492,0.439688,0.457493,0.000008,0.002313,0.85079,5.756037,1053,0.203476,5.031266,3.726736,0.87831,0.815298,4.069842,1.281602,3.706924,9.281038,1.355345,10.78773,1.401503,-0.000839,1.126106,-0.14792,0.001407,5.31229,sad
0.010091,0.000033,17.0711,-9.742587,5.81257,4.062107,-0.133267,-6.430412,1.020686,-6.980263,0.043735,0.046548,0.014729,0.224541,0.482009,0.725144,0,0.000698,0.162687,16.73251,2062,-1.118516,12.97462,6.34211,0.708746,0.765891,4.389824,1.288119,4.666833,9.727325,1.715188,11.08283,1.339365,0.001208,1.282812,-0.102447,0.000574,7.471384,sad
0.001226,0.000001,1.516105,-17.17683,-5.531615,-6.65231,-0.48822,-6.544508,-0.067142,-5.770848,0.071794,0.081317,0.061997,0.132274,0.367767,1.107513,-0.000001,0.000186,0.886221,25.85993,2179,-0.791701,5.705645,5.459025,0.443564,0.568803,5.026136,0.745475,3.39733,6.762999,0.830057,6.901838,0.841407,0.00123,0.77601,-0.112967,0.000526,22.77098,sad
0.007494,0.000021,9.162068,-18.23949,1.032209,0.458851,-1.376674,0.923715,-0.220254,-0.296088,0.031404,0.039146,0.032218,0.17428,0.40277,0.454574,0.000003,0.000897,1.589195,18.04352,1201,-0.88206,11.67808,6.679215,0.700506,0.630644,3.639429,1.008697,4.089187,8.275314,1.05212,10.49404,0.954488,-0.00108,0.870624,-0.121349,0.000629,7.115879,sad
0.018631,0.000169,12.84483,-18.81262,2.500121,3.930295,-0.654764,-4.088248,0.161176,-1.393558,0.053863,0.059248,0.027157,0.145892,0.694236,0.355439,0.000002,0.002069,0.950263,18.19303,509,-1.229099,9.815068,5.190449,0.510612,0.503591,4.879375,0.891427,4.387233,7.54598,0.88107,8.101808,0.938206,-0.002267,0.900295,-0.16088,0.000821,7.246637,sad
0.01605,0.000308,8.395486,-22.44353,-1.742025,-0.980953,-1.196012,-2.98011,0.289326,-4.934555,0.056738,0.050903,0.057292,0.15761,0.429672,0.345422,0.000021,0.002764,1.85055,39.08403,552,-1.329002,11.23581,10.05376,0.422258,0.526414,4.179079,0.697513,3.891133,7.014228,0.899522,9.08769,1.010108,-0.002398,0.82663,-0.117592,0.000703,6.572019,sad
0.006925,0.000004,6.513369,-8.082723,-1.506297,-3.591446,-0.305021,-4.448353,0.069389,-3.51928,0.060985,0.070902,0.021359,0.198402,0.459768,0.173204,0.000002,0.000409,0.765429,5.188387,28,0.4747,3.994111,3.488859,0.285443,0.442549,3.301162,0.609024,2.957225,6.130053,0.688523,5.398232,0.884284,0.002308,0.812769,-0.124702,0.000497,10.75581,sad
0.004992,0.000006,4.871526,-12.99062,-1.465659,-2.678075,-0.513522,-3.881634,0.053457,-6.081823,0.050548,0.049094,0.015269,0.18054,0.417726,0.493656,0,0.0003,0.54172,10.88877,42,-0.115697,6.149865,4.627908,0.371929,0.504329,3.436042,0.704351,3.097558,6.942125,0.798098,8.060518,0.87613,0.000111,0.688942,-0.104467,0.000414,15.20976,sad
0.014449,0.000071,9.892311,-17.54396,-3.322385,-0.047471,0.363643,-5.624955,-0.906045,-13.08783,0.073668,0.06707,0.03633,0.200402,0.47953,0.586014,-0.000002,0.00134,1.276897,14.21537,700,-1.557313,7.788051,6.555901,0.581924,0.61459,4.666451,0.704468,4.576378,9.379557,1.004847,7.871343,0.830524,0.003965,0.887119,-0.124517,0.000847,8.325788,sad
0.000795,0,1.810267,-23.1002,-6.271194,-5.990092,-1.20835,-10.59587,-0.319178,-2.081812,0.068169,0.070043,0.053005,0.163512,0.481439,0.168523,0,0.000089,1.407611,21.24588,113,-0.479218,6.875514,6.275807,0.508821,0.54509,3.32794,0.875852,3.837277,8.960674,1.24741,8.958447,1.227057,0.004531,1.022393,-0.117384,0.000835,8.189115,sad
0.014729,0.000075,7.012193,-19.03398,-1.839023,-1.693874,-0.95319,-3.108734,-0.139596,-3.850958,0.050217,0.054227,0.03428,0.181656,0.451703,0.182629,0.000007,0.001211,0.737106,13.69009,632,-1.640791,11.9181,5.494488,0.386306,0.4715,4.206259,0.708543,4.03915,8.529767,0.948041,10.11278,0.959846,0.002559,0.914548,-0.096985,0.000534,7.921216,sad
0.023791,0.000359,3.427868,-30.67484,-9.501867,-7.346231,-0.905722,2.515164,-0.602419,-1.87499,0.097373,0.053101,0.082291,0.150596,0.429214,1.4602,0.000009,0.004172,0.705368,16.87405,1270,-0.582877,8.283252,8.1455,0.958597,1.761797,8.087627,1.324264,5.588644,11.09356,1.221823,10.13421,0.943902,-0.001094,0.949563,-0.146135,0.001,12.80841,sad
0.033934,0.000285,-2.449576,-32.21881,-14.07674,-12.79648,-0.624755,-6.175962,0.105488,-1.910461,0.14692,0.133889,0.068488,0.156765,0.545856,-0.052058,0.000011,0.003087,0.531161,8.027526,241,0.103796,9.907151,7.933006,1.012552,0.802553,3.904211,1.494215,4.37227,9.819319,1.454796,10.56247,1.628044,0.00007,1.247833,-0.170858,0.00118,6.251382,sad
0.005032,0.000014,9.15034,-20.39706,-0.452574,-1.538447,-0.939223,-0.517567,-0.314363,0.531661,0.032527,0.037739,0.020468,0.182888,0.506615,0.228248,-0.000002,0.000608,0.114269,48.91158,2959,-0.146858,10.02201,8.772173,0.416649,0.448985,6.158189,0.660857,7.874489,8.635286,0.696792,9.064798,0.666373,0.003666,0.587697,-0.100148,0.000464,7.239549,sad
0.014687,0.000018,6.802624,-15.07187,0.335702,-0.449225,-0.727573,2.391454,-0.298731,-5.415277,0.065429,0.063025,0.018465,0.204654,0.607422,-0.485815,0.000001,0.001071,1.543472,7.374744,747,0.072549,14.9291,8.916708,0.410879,0.647386,5.650088,0.602987,3.753622,7.622572,0.924228,10.74525,0.996937,-0.003818,0.996362,-0.095258,0.000708,4.90592,sad
0.016498,0.000281,6.684902,-20.03095,-3.575943,-2.388242,-0.507846,-5.523565,0.666767,-6.793321,0.066389,0.046654,0.042007,0.174144,0.589002,-0.00092,-0.000005,0.001657,0.793436,13.87403,163,-2.183614,16.57933,9.691843,0.370621,0.607647,6.206205,0.688813,4.407168,9.027391,0.985296,7.632029,1.008788,0.001999,0.734731,-0.136161,0.000665,9.695138,sad
0.027312,0.000292,-1.369645,-22.5651,-9.143505,-4.292136,-0.14358,-7.016283,-0.428854,-0.147614,0.130238,0.106585,0.039392,0.140087,0.49547,1.004578,0.000012,0.001862,3.488902,29.42881,1249,-2.264387,15.86431,9.526006,0.252167,0.354089,4.419783,0.5576,3.86917,5.751908,0.620923,7.86936,0.690144,0.005678,0.652899,-0.098783,0.000323,17.13511,sad
0.020693,0.000099,5.032398,-17.90767,-3.257574,-1.821532,-0.94123,-5.677234,0.375162,0.032279,0.051609,0.032515,0.034211,0.154072,0.521583,0.084989,0.000005,0.001795,0.459992,15.06112,391,-0.755146,7.183432,5.704604,0.518588,0.751978,3.903948,1.091496,3.893932,7.540082,1.250364,9.699808,1.271371,0.002782,1.062069,-0.133791,0.000905,5.588644,sad
0.006054,0.000007,5.632789,-9.106491,-1.949064,-1.329421,-0.080167,4.575619,-0.169615,5.207154,0.01552,0.015134,0.008744,0.169108,0.4001,0.545006,-0.000001,0.000314,2.905271,18.84012,488,-1.55277,8.1874,12.82687,0.259085,0.352113,3.475929,0.706824,3.736233,8.212224,0.793399,7.033268,0.680746,-0.000359,0.628096,-0.092657,0.000262,22.31708,sad
0.003306,0.000003,4.431009,-14.3776,-1.821508,-0.134131,-0.93812,-7.977033,-0.203588,-5.63535,0.04547,0.030527,0.025306,0.178267,0.40678,0.484313,0.000001,0.000229,0.897105,16.94094,994,-0.623633,6.85269,5.632661,0.438347,0.476418,4.092747,0.72014,3.511569,7.530294,0.939325,6.739942,0.959254,-0.001037,0.663329,-0.140545,0.0007,7.934991,sad
0.050514,0.000319,0.819513,-20.65242,-10.06304,-8.436417,0.200596,4.107318,0.134447,3.797207,0.119402,0.097423,0.041169,0.133833,0.33946,0.776622,0.000013,0.00385,1.290785,6.475264,926,-1.535283,7.18017,6.434984,0.750777,0.907458,4.551448,0.908052,3.140053,7.90059,1.240589,7.687406,0.993498,-0.000538,1.05946,-0.138186,0.000863,9.03523,sad
0.018049,0.000146,5.16982,-22.04189,-5.740151,-5.493319,-0.670156,-0.323506,-0.241258,-7.350593,0.047749,0.04474,0.049264,0.151561,0.389019,0.550571,0,0.002992,0.735898,16.25742,1303,-0.898365,6.610136,5.232629,0.732932,1.09444,4.970563,1.29563,4.333641,10.858,1.404176,10.67855,1.410812,0.000425,0.997849,-0.15449,0.00106,8.213006,sad
0.023449,0.000281,6.715054,-23.32183,-5.882506,-4.097178,-0.232051,-5.012402,-0.225193,-1.652303,0.057179,0.0481,0.044392,0.119321,0.423624,0.571252,0.000007,0.003438,0.686079,21.55721,2163,-1.089501,8.181134,5.898323,0.696465,0.699475,5.184575,0.889075,4.76619,9.074415,1.220612,8.579825,1.029709,0.002913,0.741317,-0.142719,0.000749,12.8865,sad
0.014126,0.000049,17.56855,-13.86133,5.777703,8.17907,-0.748236,-2.209392,0.433411,-6.185828,0.032884,0.030909,0.012358,0.195808,0.614227,-0.302408,0.000007,0.001438,2.239819,17.07382,499,-1.443185,6.863013,7.159316,0.484895,0.778697,6.558116,0.755481,4.212845,7.924598,0.999435,9.834118,0.951182,-0.002533,0.730666,-0.12463,0.000731,5.632599,sad
0.016162,0.000046,10.23993,-15.75489,1.182841,0.516876,-0.709466,-3.057891,-0.626627,-7.832828,0.033236,0.03979,0.018025,0.146626,0.40623,0.235721,0.000004,0.001161,0.268049,10.4508,2720,-0.852041,6.737433,4.983335,0.588443,0.686611,4.452267,0.872757,3.512151,10.38225,1.068769,9.837545,0.846421,-0.00047,0.709148,-0.101846,0.00047,11.49532,sad
0.015499,0.000135,17.37715,-20.11209,2.97494,5.8047,-0.136381,-6.151914,-0.374914,-5.831423,0.046418,0.036601,0.038306,0.135068,0.443126,0.291605,0.000004,0.002177,0.920051,32.38083,382,-1.716991,17.56967,10.61978,0.434737,0.421056,4.418701,0.742504,4.857753,8.398138,0.830907,9.464756,0.769492,0.001895,0.620696,-0.157804,0.000641,11.20343,sad
0.013389,0.000068,11.27932,-19.6727,0.576637,0.677984,-1.031524,-2.467789,0.127178,-4.802442,0.045185,0.040866,0.029676,0.179754,0.657075,-0.14592,0.000004,0.001274,1.381581,14.55786,2931,0.350666,7.136026,6.984959,1.075279,1.306025,5.806416,1.248,4.358775,10.14244,1.19217,10.32006,1.18382,-0.002496,1.147885,-0.15368,0.001115,4.957265,sad
0.018179,0.000067,2.443211,-14.98889,-3.417954,-3.705923,-0.652001,-3.534792,-0.413961,-4.957217,0.056753,0.056753,0.024167,0.150989,0.460607,0.49559,-0.000011,0.001177,1.143107,9.283726,814,-0.586475,5.506646,4.913931,0.39359,0.348408,3.866993,0.711684,3.977504,10.02161,1.059697,8.23468,0.8933,0.007452,0.787791,-0.124605,0.000661,10.88126,sad
0.019063,0.000058,9.637214,-19.27702,-1.659672,0.822942,-0.488514,-1.581756,0.29405,-1.65747,0.042,0.037621,0.022678,0.162636,0.507573,0.085551,0.000001,0.001525,1.024534,22.34584,1759,-1.068244,5.766183,3.975219,0.357011,0.437243,4.189463,0.72133,3.811481,8.125213,0.958409,8.497503,0.885076,0.001681,0.948787,-0.131408,0.000592,7.572067,sad
0.038313,0.000681,4.366467,-25.30861,-7.815619,-8.270472,-0.471586,1.201355,-0.177127,1.124293,0.062233,0.068538,0.048388,0.110685,0.299534,1.098742,-0.000012,0.005914,1.074643,8.532394,2802,-0.756835,5.369192,4.48847,0.938988,0.938519,3.053396,0.997087,3.230665,9.164116,1.102427,8.401857,1.042449,-0.000197,1.23258,-0.117903,0.000728,15.12484,sad
0.018783,0.000622,8.814917,-19.48086,-1.993416,-0.349031,-0.54811,-4.908572,0.548963,-5.797528,0.055449,0.037911,0.059351,0.179724,0.570442,0.581692,-0.000001,0.002565,-0.664341,29.61878,1219,-1.549813,12.08548,15.69527,0.631107,0.765986,8.846272,0.730393,5.551881,9.793424,0.923146,8.763927,0.816384,-0.000204,0.748286,-0.17229,0.000546,10.39984,sad
0.022378,0.000146,6.210568,-19.25855,-3.732529,-4.517328,-0.200844,1.363301,0.089275,0.894803,0.052084,0.062195,0.034499,0.138786,0.496026,0.296255,-0.000001,0.002248,1.451268,7.207432,2266,-2.649309,14.88866,5.740553,0.417045,0.607897,4.579096,0.922211,3.958249,8.0366,0.995376,8.733784,0.835264,-0.000407,0.895939,-0.138209,0.001075,6.136142,sad
0.046016,0.000229,-1.855911,-19.77582,-11.60301,-9.055779,0.436155,-1.672372,-0.237672,-1.875401,0.13689,0.12305,0.04331,0.140572,0.570222,0.33911,0.000004,0.003533,0.920627,6.267697,883,-0.684488,4.179801,3.296805,0.481188,0.670551,3.765087,0.842228,3.398631,7.342043,1.261619,8.557482,0.890677,-0.00411,1.022394,-0.147779,0.00099,6.041824,sad
0.028832,0.000284,3.834521,-20.499,-7.980766,-7.775149,0.255333,2.198119,-0.614256,3.132148,0.055573,0.064808,0.033047,0.149162,0.431079,0.669161,0.000013,0.003776,1.144087,5.153018,1515,-1.28687,5.717257,5.318421,1.408464,1.274107,5.665427,1.120572,3.878531,9.082394,1.619934,14.69155,1.765204,-0.005099,1.405839,-0.149954,0.001454,6.681129,sad
