@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[2]_linregc1 numeric
@attribute mfcc_sma[5]_minPos numeric
@attribute mfcc_sma[7]_minPos numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[8]_kurtosis numeric
@attribute mfcc_sma[9]_amean numeric
@attribute mfcc_sma[9]_kurtosis numeric
@attribute mfcc_sma[10]_min numeric
@attribute mfcc_sma[10]_amean numeric
@attribute mfcc_sma[11]_kurtosis numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute mfcc_sma[12]_stddev numeric
@attribute mfcc_sma[12]_kurtosis numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_de_skewness numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_amean numeric
@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_minPos numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute pcm_zcr_sma_de_minPos numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute F0_sma_de_max numeric
@attribute output {funny,notfunny}

@data
1.116991,-5.357898,-6.178779,-0.001127,1935,1929,-4.373892,2.694255,2.685067,-4.127633,3.09749,-16.77152,-2.908193,3.162326,26.2426,5.193924,2.712421,0.078141,0.359275,9.90955,5.660862,4.743177,-0.00114,1.251877,0.407904,2280,1.455217,2222,0.000073,116.0257,notfunny
0.703529,-3.685483,-1.137552,0.003106,1204,1327,-2.136452,2.755181,2.717005,-3.032647,2.443691,-29.89486,-6.462046,2.928824,32.19189,5.676954,2.931915,0.074886,1.559391,13.0625,7.585809,5.683614,-0.002465,1.037034,0.018302,2483,1.086355,1114,0.00005,116.9478,notfunny
0.703529,-3.685483,-1.137552,0.003106,1204,1327,-2.136452,2.755181,2.717005,-3.032647,2.443691,-29.89486,-6.462046,2.928824,32.19189,5.676954,2.931915,0.074886,1.559391,13.0625,7.585809,5.683614,-0.002465,1.037034,0.018302,2483,1.086355,1114,0.00005,116.9478,notfunny
0.447295,-2.808384,-1.664308,-0.000077,2001,1160,-4.446712,3.491722,3.326988,-0.436144,4.054495,-19.6985,1.26986,3.079797,28.84185,5.379154,2.844482,0.051056,1.651004,10.54566,14.56425,6.476054,0.002553,0.528201,0.265408,2251,0.646314,1938,0.00002,122.3008,notfunny
0.064623,-9.767341,-12.45366,0.001749,2279,1973,-0.189796,2.960002,3.163017,0.180168,3.996615,-15.15103,0.361763,2.762284,18.31483,4.340979,3.486728,0.123553,0.120652,7.842689,8.426787,4.698067,-0.001886,0.943562,-0.062492,2629,0.990734,2756,0.000122,123.4214,notfunny
0.064623,-9.767341,-12.45366,0.001749,2279,1973,-0.189796,2.960002,3.163017,0.180168,3.996615,-15.15103,0.361763,2.762284,18.31483,4.340979,3.486728,0.123553,0.120652,7.842689,8.426787,4.698067,-0.001886,0.943562,-0.062492,2629,0.990734,2756,0.000122,123.4214,notfunny
2.312962,0.799196,3.213025,-0.000005,1683,1986,-4.795667,3.022846,3.611108,-2.9213,4.611496,-20.91193,-2.982313,4.744191,22.46669,4.859022,3.068893,0.039871,-0.101303,29.94273,12.42138,8.905658,-0.002541,0.743584,-0.318739,1730,0.6958,2715,0.000091,115.3943,notfunny
1.106166,-12.36314,-12.37229,-0.000098,747,1141,-3.803483,2.615489,2.948398,0.794354,2.67314,-19.9924,0.604249,2.868212,26.05316,5.104959,3.258667,0.115329,1.085467,8.971683,5.868709,3.876463,-0.002269,3.764638,0.348746,1934,2.318238,76,0.000429,101.8408,notfunny
1.834975,2.713221,2.07794,0.000701,1292,214,-5.17214,3.054486,3.229606,-6.028913,2.834015,-25.98115,-4.847726,2.978868,40.67165,6.462843,3.314907,0.039487,1.909267,18.90125,15.05751,6.099805,-0.001786,0.658834,0.339192,2855,0.76242,2508,0.000024,114.303,notfunny
1.834975,2.713221,2.07794,0.000701,1292,214,-5.17214,3.054486,3.229606,-6.028913,2.834015,-25.98115,-4.847726,2.978868,40.67165,6.462843,3.314907,0.039487,1.909267,18.90125,15.05751,6.099805,-0.001786,0.658834,0.339192,2855,0.76242,2508,0.000024,114.303,notfunny
0.927001,-15.99706,-17.32125,-0.000058,2573,1412,-0.572481,2.455862,2.413281,0.599375,2.779573,-23.67654,-1.785121,2.827629,38.26127,6.1858,3.506589,0.144034,0.805915,4.503702,4.547141,3.818356,-0.002179,1.325794,-0.05905,2831,1.585058,355,0.000518,127.7681,notfunny
0.927001,-15.99706,-17.32125,-0.000058,2573,1412,-0.572481,2.455862,2.413281,0.599375,2.779573,-23.67654,-1.785121,2.827629,38.26127,6.1858,3.506589,0.144034,0.805915,4.503702,4.547141,3.818356,-0.002179,1.325794,-0.05905,2831,1.585058,355,0.000518,127.7681,notfunny
2.056325,-5.392501,-0.342452,0.001326,2767,2608,-1.638699,3.133917,2.446613,4.128109,2.481985,-23.06693,-0.772491,2.328563,45.04643,7.241515,2.258149,0.060242,0.271604,5.209569,3.198082,3.816203,-0.001408,0.907666,0.607851,1602,1.185632,2925,0.000048,124.3717,notfunny
2.056325,-5.392501,-0.342452,0.001326,2767,2608,-1.638699,3.133917,2.446613,4.128109,2.481985,-23.06693,-0.772491,2.328563,45.04643,7.241515,2.258149,0.060242,0.271604,5.209569,3.198082,3.816203,-0.001408,0.907666,0.607851,1602,1.185632,2925,0.000048,124.3717,notfunny
0.796797,-6.80242,-6.007223,-0.000319,1338,296,1.65602,3.143872,3.206994,-1.297061,3.177167,-19.10234,-3.675613,3.649936,17.96577,4.243137,3.201948,0.052097,0.814185,8.648635,5.293884,3.96938,-0.00363,0.837976,0.087738,258,0.815783,1892,0.000041,120.3017,notfunny
1.913867,-0.794498,0.053723,-0.000405,1481,2025,-9.428179,3.095623,2.801024,-2.284317,3.619277,-17.9519,-2.949253,4.123867,13.45964,3.669951,2.990857,0.038399,2.834884,17.45285,8.12152,3.439008,0.000766,0.488191,0.174416,2005,0.727771,2937,0.00002,110.3556,notfunny
0.233924,-15.40591,-15.67562,0.000419,676,69,-1.655767,2.699357,3.078197,-1.088378,2.930423,-21.34237,-5.825843,3.469498,18.99798,4.388206,3.25214,0.170038,1.423855,10.48514,6.429224,4.750419,0.001298,1.226544,0.082018,2925,1.388873,2226,0.000154,111.7248,notfunny
1.663378,-14.0686,-14.55085,-0.002461,324,381,0.69136,3.321636,4.684992,4.685292,3.560122,-17.14565,2.61964,3.737086,39.35403,6.738874,3.444474,0.053313,1.075292,6.553602,7.003951,5.296316,-0.007997,1.507228,-0.574453,2774,1.334298,2053,0.000338,126.9873,notfunny
1.244701,-7.815619,-8.270472,0.002249,2841,2956,1.124293,3.087821,2.934213,0.134917,3.274579,-11.77685,-0.504954,2.825092,24.26815,4.931019,2.849236,0.068538,1.074643,8.532394,5.369192,5.420373,-0.000529,0.796561,0.061792,1610,0.997087,1982,0.000105,127.7681,notfunny
1.244701,-7.815619,-8.270472,0.002249,2841,2956,1.124293,3.087821,2.934213,0.134917,3.274579,-11.77685,-0.504954,2.825092,24.26815,4.931019,2.849236,0.068538,1.074643,8.532394,5.369192,5.420373,-0.000529,0.796561,0.061792,1610,0.997087,1982,0.000105,127.7681,notfunny
1.244701,-7.815619,-8.270472,0.002249,2841,2956,1.124293,3.087821,2.934213,0.134917,3.274579,-11.77685,-0.504954,2.825092,24.26815,4.931019,2.849236,0.068538,1.074643,8.532394,5.369192,5.420373,-0.000529,0.796561,0.061792,1610,0.997087,1982,0.000105,127.7681,notfunny
1.244701,-7.815619,-8.270472,0.002249,2841,2956,1.124293,3.087821,2.934213,0.134917,3.274579,-11.77685,-0.504954,2.825092,24.26815,4.931019,2.849236,0.068538,1.074643,8.532394,5.369192,5.420373,-0.000529,0.796561,0.061792,1610,0.997087,1982,0.000105,127.7681,notfunny
1.244701,-7.815619,-8.270472,0.002249,2841,2956,1.124293,3.087821,2.934213,0.134917,3.274579,-11.77685,-0.504954,2.825092,24.26815,4.931019,2.849236,0.068538,1.074643,8.532394,5.369192,5.420373,-0.000529,0.796561,0.061792,1610,0.997087,1982,0.000105,127.7681,notfunny
1.244701,-7.815619,-8.270472,0.002249,2841,2956,1.124293,3.087821,2.934213,0.134917,3.274579,-11.77685,-0.504954,2.825092,24.26815,4.931019,2.849236,0.068538,1.074643,8.532394,5.369192,5.420373,-0.000529,0.796561,0.061792,1610,0.997087,1982,0.000105,127.7681,notfunny
1.244701,-7.815619,-8.270472,0.002249,2841,2956,1.124293,3.087821,2.934213,0.134917,3.274579,-11.77685,-0.504954,2.825092,24.26815,4.931019,2.849236,0.068538,1.074643,8.532394,5.369192,5.420373,-0.000529,0.796561,0.061792,1610,0.997087,1982,0.000105,127.7681,notfunny
3.035466,-9.716957,-9.80346,0.001367,1972,2334,0.710892,3.917958,3.267033,-0.922767,3.621239,-19.18464,-1.055057,3.792393,17.36809,4.175401,3.31646,0.098068,1.056703,6.670475,3.872354,3.480129,-0.002207,0.803559,-0.013488,2073,0.995277,2314,0.00006,124.1118,notfunny
0.766743,4.432969,5.144678,0.000989,1615,1820,-11.63545,3.743093,2.443064,-14.1003,2.500438,-28.16305,-3.563364,2.75137,47.27645,7.170611,2.533007,0.036772,2.766057,33.93836,11.25849,6.23169,0.001205,0.812188,0.048583,2001,0.899867,2362,0.000005,125.439,notfunny
2.429671,-2.798935,-4.439806,-0.001203,2734,402,-0.652493,2.896855,2.915841,0.571411,2.510725,-16.83401,-1.426667,2.902771,24.16524,4.943809,3.261996,0.05151,0.685317,20.60152,8.635246,4.242959,-0.002639,0.588754,0.016567,737,0.730873,1302,0.000046,122.9462,notfunny
1.404104,-3.600552,-4.053823,-0.001054,203,2222,1.261266,3.155578,4.023355,2.857942,3.664612,-21.26805,-2.755556,2.768097,24.97419,5.002923,3.165446,0.03254,1.079875,13.68819,9.16355,6.985868,0.000064,0.601794,-0.12255,2719,0.649143,1495,0.000015,117.9476,notfunny
2.064397,-6.846807,-6.350607,0.000096,2814,1543,3.130337,2.903998,2.985056,1.240011,3.306217,-20.51109,4.093083,3.609021,29.07771,5.39248,3.230649,0.056918,1.40898,19.48084,7.552572,6.847253,-0.007121,1.914447,-0.118736,2099,2.100893,2832,0.000124,115.8347,notfunny
2.253526,-5.275951,-3.870145,0.000935,119,2678,-3.567499,3.059306,2.93926,-4.401868,3.207232,-18.7214,-2.17789,3.594444,23.73527,5.001287,2.839181,0.065001,0.670233,9.825472,7.088711,4.465298,0.0003,1.440074,0.091851,1179,1.709849,2468,0.000162,121.4876,notfunny
0.991317,-10.70084,-11.25542,0.000399,4,1440,1.188245,2.84205,2.809235,-1.415532,3.08641,-16.02692,-0.158416,2.817279,9.749662,3.133613,3.382876,0.099657,0.1411,3.791842,2.842776,3.640057,0.000648,0.919695,0.935095,2406,1.015592,1635,0.000314,125.3895,notfunny
1.831761,-1.297963,-0.060948,0.003691,677,503,-1.591771,2.954122,3.246781,-2.369008,2.511364,-26.38615,-0.937496,3.323046,23.34615,4.832245,3.384417,0.043348,2.228498,13.9995,10.05998,6.399579,0.009692,1.49131,-0.950835,1025,1.618152,770,0.000033,125.262,notfunny
2.117747,-4.026798,-3.562343,0.000115,2875,2749,-8.600306,3.228111,2.970727,-8.277854,2.478452,-27.21887,-6.172196,2.877209,56.09106,7.720936,2.557869,0.066165,1.20437,16.76021,7.135272,4.667683,-0.000759,0.855851,0.178388,1960,1.100964,2941,0.000047,127.7681,notfunny
2.117747,-4.026798,-3.562343,0.000115,2875,2749,-8.600306,3.228111,2.970727,-8.277854,2.478452,-27.21887,-6.172196,2.877209,56.09106,7.720936,2.557869,0.066165,1.20437,16.76021,7.135272,4.667683,-0.000759,0.855851,0.178388,1960,1.100964,2941,0.000047,127.7681,notfunny
2.117747,-4.026798,-3.562343,0.000115,2875,2749,-8.600306,3.228111,2.970727,-8.277854,2.478452,-27.21887,-6.172196,2.877209,56.09106,7.720936,2.557869,0.066165,1.20437,16.76021,7.135272,4.667683,-0.000759,0.855851,0.178388,1960,1.100964,2941,0.000047,127.7681,notfunny
2.117747,-4.026798,-3.562343,0.000115,2875,2749,-8.600306,3.228111,2.970727,-8.277854,2.478452,-27.21887,-6.172196,2.877209,56.09106,7.720936,2.557869,0.066165,1.20437,16.76021,7.135272,4.667683,-0.000759,0.855851,0.178388,1960,1.100964,2941,0.000047,127.7681,notfunny
1.403676,-4.080058,-2.147221,-0.003413,842,188,-13.89799,2.572148,2.565845,-4.445435,2.719573,-29.30222,-7.936661,3.033766,43.45142,6.679152,3.782301,0.042917,0.12013,10.20271,8.685363,6.23438,-0.000201,0.870694,0.040268,262,1.211758,78,0.000054,106.2386,notfunny
1.622975,-6.620082,2.168728,0.000365,1136,1153,-2.481017,2.838479,2.630945,-1.110696,3.052841,-22.85777,-0.25615,2.698115,18.11925,4.289064,3.369831,0.05412,1.586462,19.44403,4.824073,3.894116,0.001548,1.013303,0.115484,1023,1.315215,1833,0.000071,124.1118,notfunny
1.622975,-6.620082,2.168728,0.000365,1136,1153,-2.481017,2.838479,2.630945,-1.110696,3.052841,-22.85777,-0.25615,2.698115,18.11925,4.289064,3.369831,0.05412,1.586462,19.44403,4.824073,3.894116,0.001548,1.013303,0.115484,1023,1.315215,1833,0.000071,124.1118,notfunny
1.062292,-12.79559,-12.18968,0.000747,2589,2817,2.04571,3.370396,4.149436,1.099821,3.355101,-11.86784,0.405922,2.968276,7.375069,2.720514,3.095577,0.119812,0.927839,4.708027,4.300293,3.897851,-0.003825,0.63426,0.02589,2455,0.741031,51,0.000131,127.7681,notfunny
2.078643,-4.567912,2.422336,0.00106,297,2226,-2.4105,2.836732,2.950846,-1.34711,2.754148,-24.37815,-1.506419,2.943199,13.12662,3.817361,3.384171,0.044074,0.837227,6.423999,5.900859,6.028558,-0.00131,1.034701,0.381778,1149,1.333911,2186,0.000173,105.7512,notfunny
2.078643,-4.567912,2.422336,0.00106,297,2226,-2.4105,2.836732,2.950846,-1.34711,2.754148,-24.37815,-1.506419,2.943199,13.12662,3.817361,3.384171,0.044074,0.837227,6.423999,5.900859,6.028558,-0.00131,1.034701,0.381778,1149,1.333911,2186,0.000173,105.7512,notfunny
1.761508,-3.678426,-4.350819,0.001027,87,2145,-1.597037,2.855221,2.911694,-6.040715,2.341948,-21.3228,-4.544179,2.909794,44.00064,6.694659,3.345573,0.078182,-0.013113,21.52635,11.13719,6.334459,-0.00115,0.836968,0.111693,2729,0.835935,2579,0.00006,123.8638,notfunny
1.314429,-7.72305,-5.59992,0.000046,1828,1677,-6.922898,3.128964,3.417387,2.829945,3.043917,-17.71694,-0.00956,2.985631,29.63403,5.507477,4.403201,0.064462,1.191389,12.71409,63.27876,4.260775,-0.001844,0.68327,0.013369,2887,0.73353,2722,0.00004,127.7681,notfunny
-0.648378,-13.02716,-13.60516,-0.00048,1800,1373,-5.50335,2.916962,3.687888,-2.580262,3.046627,-17.89001,-3.98583,3.821678,15.06844,3.905632,3.100421,0.145287,0.815866,5.159205,4.13975,4.64006,0.000205,0.751914,0.257694,1947,0.884001,1520,0.000065,115.0455,notfunny
2.598945,-9.247083,-8.642569,-0.000754,710,1673,-0.909994,2.915461,2.778947,-3.160298,2.836269,-18.21023,-3.74285,3.297455,18.70381,4.336713,3.734031,0.080809,1.225103,11.8783,3.887913,4.331,-0.000691,0.788654,0.235891,14,0.981714,1378,0.000083,119.9456,notfunny
0.765574,-9.412554,-4.769822,0.00602,325,788,-0.623659,3.568875,3.709584,-3.099154,3.77923,-18.73326,-3.165349,3.117997,29.13605,5.598921,3.586965,0.087579,0.59665,8.441195,5.74294,4.889296,0.003419,1.330944,0.821782,1039,1.350101,1759,0.000122,119.6457,notfunny
1.118837,3.546244,4.253268,0.002622,1481,363,-12.68238,2.849217,3.193948,3.942238,2.92295,-26.14217,-1.878458,3.167531,35.27032,6.010162,3.269957,0.043004,1.117409,6.820233,3.691531,3.601189,-0.006204,2.552356,-0.007061,365,3.258884,2277,0.000015,127.7681,notfunny
1.118837,3.546244,4.253268,0.002622,1481,363,-12.68238,2.849217,3.193948,3.942238,2.92295,-26.14217,-1.878458,3.167531,35.27032,6.010162,3.269957,0.043004,1.117409,6.820233,3.691531,3.601189,-0.006204,2.552356,-0.007061,365,3.258884,2277,0.000015,127.7681,notfunny
0.124717,-3.906639,-0.972894,-0.003876,537,2461,-5.257951,3.003487,2.908175,-7.001941,2.655166,-21.65462,-6.929187,2.458057,13.06072,3.733246,2.771996,0.031947,1.069662,18.84301,17.54444,4.192077,0.001427,0.609809,0.095924,2887,0.632781,607,0.000023,121.5698,notfunny
0.124717,-3.906639,-0.972894,-0.003876,537,2461,-5.257951,3.003487,2.908175,-7.001941,2.655166,-21.65462,-6.929187,2.458057,13.06072,3.733246,2.771996,0.031947,1.069662,18.84301,17.54444,4.192077,0.001427,0.609809,0.095924,2887,0.632781,607,0.000023,121.5698,notfunny
0.547032,-11.21871,-11.11188,-0.000545,2876,2323,-1.776129,3.062935,3.047197,-0.054728,3.472791,-15.38945,0.270361,3.295995,16.50623,4.074053,3.505157,0.112725,1.356351,5.909258,3.354671,3.388181,0.003307,1.347426,0.120984,2009,1.378524,2761,0.000107,123.9099,notfunny
2.67576,-8.099217,-6.395021,0.000515,2965,959,0.769162,2.717896,2.784866,-0.199498,4.122842,-12.77712,-0.042678,3.120191,11.2117,3.38552,2.763546,0.073545,1.136492,15.44433,7.098688,3.818257,-0.001212,0.579847,0.082779,2134,0.604005,2424,0.000081,112.5447,notfunny
2.489279,-4.187963,-5.07551,0.002221,2204,448,-1.711387,2.850049,2.903998,-3.58676,3.077896,-19.70217,-0.773043,3.446238,23.57487,4.858598,3.122185,0.050552,1.367281,14.97178,8.179266,4.652437,-0.001377,0.645437,0.092096,1833,0.790911,1659,0.000076,114.4177,notfunny
2.489279,-4.187963,-5.07551,0.002221,2204,448,-1.711387,2.850049,2.903998,-3.58676,3.077896,-19.70217,-0.773043,3.446238,23.57487,4.858598,3.122185,0.050552,1.367281,14.97178,8.179266,4.652437,-0.001377,0.645437,0.092096,1833,0.790911,1659,0.000076,114.4177,notfunny
2.489279,-4.187963,-5.07551,0.002221,2204,448,-1.711387,2.850049,2.903998,-3.58676,3.077896,-19.70217,-0.773043,3.446238,23.57487,4.858598,3.122185,0.050552,1.367281,14.97178,8.179266,4.652437,-0.001377,0.645437,0.092096,1833,0.790911,1659,0.000076,114.4177,notfunny
2.489279,-4.187963,-5.07551,0.002221,2204,448,-1.711387,2.850049,2.903998,-3.58676,3.077896,-19.70217,-0.773043,3.446238,23.57487,4.858598,3.122185,0.050552,1.367281,14.97178,8.179266,4.652437,-0.001377,0.645437,0.092096,1833,0.790911,1659,0.000076,114.4177,notfunny
1.057002,-6.138776,-7.255105,-0.000229,439,1151,-2.509291,2.746428,2.706186,-0.326717,2.707936,-18.31038,-1.665063,3.016272,19.53123,4.440007,3.102628,0.063455,1.231067,6.340322,4.439577,4.61422,0.000254,1.539472,-0.337096,1352,1.38166,135,0.000083,119.0488,notfunny
0.784606,-11.30452,-10.54567,-0.000167,2246,2800,-2.338607,3.239974,2.91001,-3.683064,2.826123,-13.70652,-1.827983,3.011768,10.66485,3.300309,3.23175,0.106415,1.078853,5.821193,5.593047,4.404099,-0.000644,0.581118,0.251724,2451,0.622566,2829,0.000051,117.5467,notfunny
0.565799,-6.865056,-6.728472,-0.000708,1198,2666,-2.331337,3.361018,4.446125,-3.088143,2.875813,-17.32375,-1.653492,4.696509,23.27664,4.835529,3.130892,0.084302,0.607689,5.598344,6.92418,4.309284,0.003761,0.839842,-0.072042,1699,1.211607,1992,0.000052,124.1417,notfunny
4.466534,-3.061799,0.21058,-0.003171,2142,2179,-0.134756,2.794865,3.656133,-4.073412,2.32874,-21.46312,-1.230926,3.992718,33.08728,5.788905,4.088166,0.019907,1.129675,32.95866,9.462659,6.542534,-0.001186,1.299637,-0.032983,1285,1.193734,1335,0.000137,100.8361,notfunny
2.991744,-3.854789,-6.03897,0.00315,131,2561,1.005587,2.842581,2.259308,8.99268,2.61767,-17.48141,6.754383,3.729483,43.35298,6.70435,2.769488,0.048226,2.268267,59.10294,14.56874,5.08694,0.006951,0.475676,0.055358,514,0.604394,302,0.000011,125.0496,notfunny
2.991744,-3.854789,-6.03897,0.00315,131,2561,1.005587,2.842581,2.259308,8.99268,2.61767,-17.48141,6.754383,3.729483,43.35298,6.70435,2.769488,0.048226,2.268267,59.10294,14.56874,5.08694,0.006951,0.475676,0.055358,514,0.604394,302,0.000011,125.0496,notfunny
2.991744,-3.854789,-6.03897,0.00315,131,2561,1.005587,2.842581,2.259308,8.99268,2.61767,-17.48141,6.754383,3.729483,43.35298,6.70435,2.769488,0.048226,2.268267,59.10294,14.56874,5.08694,0.006951,0.475676,0.055358,514,0.604394,302,0.000011,125.0496,notfunny
1.224867,-3.044755,-3.821532,-0.000449,2352,2639,-7.357132,2.614149,2.852367,-6.266757,2.700119,-26.56063,-4.807792,2.769292,35.26974,5.940749,3.49008,0.069236,0.606484,6.620452,6.95824,5.882425,-0.002934,0.997975,0.150553,1537,1.270057,1513,0.000041,127.7681,notfunny
1.224867,-3.044755,-3.821532,-0.000449,2352,2639,-7.357132,2.614149,2.852367,-6.266757,2.700119,-26.56063,-4.807792,2.769292,35.26974,5.940749,3.49008,0.069236,0.606484,6.620452,6.95824,5.882425,-0.002934,0.997975,0.150553,1537,1.270057,1513,0.000041,127.7681,notfunny
1.224867,-3.044755,-3.821532,-0.000449,2352,2639,-7.357132,2.614149,2.852367,-6.266757,2.700119,-26.56063,-4.807792,2.769292,35.26974,5.940749,3.49008,0.069236,0.606484,6.620452,6.95824,5.882425,-0.002934,0.997975,0.150553,1537,1.270057,1513,0.000041,127.7681,notfunny
3.613877,-3.523473,-5.050646,0.00207,172,2563,-1.422559,2.611239,2.889865,-3.550901,3.186048,-25.4332,-3.615025,3.019521,23.59579,5.031518,3.170415,0.076717,3.062355,31.12818,7.375147,5.726338,0.000678,0.592558,0.092322,1092,0.695666,2508,0.000035,126.1045,notfunny
1.808918,-9.526824,-11.16341,0.000057,1768,1924,2.370518,3.046136,3.328325,-1.570139,3.679597,-16.2502,-2.304323,2.943151,26.65117,5.177227,2.946291,0.13669,0.58052,11.75066,5.559118,5.010947,0.0015,0.913594,0.126167,92,1.285157,116,0.000095,127.7681,notfunny
1.439008,-7.758011,-8.117135,0.001856,873,1005,0.92771,3.26732,3.85341,1.381402,3.671401,-17.68192,-1.473952,3.442044,25.93588,5.175405,3.470714,0.102141,1.483364,16.30302,7.57427,5.458632,0.002647,1.112242,0.170069,1666,1.238001,2011,0.00012,117.5467,notfunny
2.615189,-7.501665,-5.223217,-0.003427,1654,2279,-1.067747,2.738482,2.972782,1.708152,3.042893,-16.321,1.200149,2.634668,24.12665,4.922132,3.049367,0.060895,-0.292286,16.94658,4.61708,4.466956,0.004347,1.294256,-0.107411,2248,1.492102,1600,0.000179,101.3333,notfunny
1.093455,-2.399473,-2.01457,0.001167,2471,2315,-6.613736,3.088042,3.201515,-10.54474,2.779234,-22.03227,-3.661974,3.302697,31.28442,5.603344,3.08711,0.052835,1.598233,21.63421,11.28052,6.381202,-0.003663,0.782223,0.024263,329,0.850407,2095,0.000038,114.7022,notfunny
1.093455,-2.399473,-2.01457,0.001167,2471,2315,-6.613736,3.088042,3.201515,-10.54474,2.779234,-22.03227,-3.661974,3.302697,31.28442,5.603344,3.08711,0.052835,1.598233,21.63421,11.28052,6.381202,-0.003663,0.782223,0.024263,329,0.850407,2095,0.000038,114.7022,notfunny
0.979311,-13.88141,-14.71747,-0.00199,2760,2773,4.406433,3.172522,4.251931,4.640176,3.016743,-12.15774,4.611277,2.932377,26.40436,5.3582,2.525426,0.129327,1.291464,8.67712,4.932322,6.92403,-0.003958,1.18792,0.429342,69,1.519554,224,0.00015,100.4154,notfunny
0.979311,-13.88141,-14.71747,-0.00199,2760,2773,4.406433,3.172522,4.251931,4.640176,3.016743,-12.15774,4.611277,2.932377,26.40436,5.3582,2.525426,0.129327,1.291464,8.67712,4.932322,6.92403,-0.003958,1.18792,0.429342,69,1.519554,224,0.00015,100.4154,notfunny
0.979311,-13.88141,-14.71747,-0.00199,2760,2773,4.406433,3.172522,4.251931,4.640176,3.016743,-12.15774,4.611277,2.932377,26.40436,5.3582,2.525426,0.129327,1.291464,8.67712,4.932322,6.92403,-0.003958,1.18792,0.429342,69,1.519554,224,0.00015,100.4154,notfunny
3.142819,-5.18868,-5.131537,-0.000265,2791,2819,-1.885794,3.378325,3.292333,-0.808316,3.380626,-17.36928,0.961419,3.345363,26.12073,5.233704,2.240487,0.066977,1.859424,24.27291,9.857948,4.585516,-0.000774,0.490057,-0.016301,2120,0.587336,2031,0.000027,122.2879,notfunny
2.182006,-8.770605,-9.15024,0.000855,248,317,-6.730818,3.132255,3.304105,-4.976881,2.984193,-28.28662,-4.986866,3.579919,32.94325,5.986312,3.655495,0.093772,1.250572,10.41341,5.672227,4.442307,-0.001196,1.92326,0.098932,1980,1.821301,2394,0.000348,127.2584,notfunny
1.030345,-8.328059,-5.306455,-0.00124,1686,1664,-1.433326,3.9464,4.07225,-2.196277,2.887331,-19.56368,-1.717701,3.104826,18.71395,4.388199,3.272352,0.057466,0.815534,4.936945,4.517609,4.179857,-0.000795,1.147703,0.447989,1995,1.270029,1321,0.00022,127.7681,notfunny
1.37954,-7.827084,-7.234522,-0.000243,2252,1556,1.360287,3.286446,3.603848,2.017031,3.33983,-10.9373,2.268495,3.154614,16.60473,4.075084,2.832811,0.07658,1.823959,9.712382,7.414555,5.005877,-0.000558,0.633761,-0.124652,1965,1.009392,2312,0.000069,119.6437,notfunny
1.030345,-8.328059,-5.306455,-0.00124,1686,1664,-1.433326,3.9464,4.07225,-2.196277,2.887331,-19.56368,-1.717701,3.104826,18.71395,4.388199,3.272352,0.057466,0.815534,4.936945,4.517609,4.179857,-0.000795,1.147703,0.447989,1995,1.270029,1321,0.00022,127.7681,notfunny
1.37954,-7.827084,-7.234522,-0.000243,2252,1556,1.360287,3.286446,3.603848,2.017031,3.33983,-10.9373,2.268495,3.154614,16.60473,4.075084,2.832811,0.07658,1.823959,9.712382,7.414555,5.005877,-0.000558,0.633761,-0.124652,1965,1.009392,2312,0.000069,119.6437,notfunny
0.516069,-0.761037,0.036631,-0.000904,2691,1794,-6.200885,3.07233,2.705829,3.186143,2.888759,-18.55193,-2.037882,2.742245,17.11782,4.216207,2.760332,0.028102,1.594568,23.98306,6.429692,4.811123,-0.001799,0.663712,-0.247822,2253,0.725228,1673,0.000007,119.9456,notfunny
4.077217,-2.475732,0.420438,0.003623,2591,1445,-8.59352,2.843278,3.00622,-3.907656,2.851052,-14.30258,1.534499,3.040883,33.33993,5.837525,3.076617,0.05379,0.474825,44.69355,12.8059,8.041936,-0.00095,0.883113,0.213631,2349,1.005615,1423,0.000065,123.5535,notfunny
