@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.14437,0.118897,3.300545,0.481307,0.271315,0.640862,0.789023,1.231962,2.682725,0.715356,0.472316,0.208556,0.207124,0.198878,0.033208,20356.513406,0.024672,0.416449,0.332789,0.310768,0.384935,1.203525,0.093944,0.078038,0.060817,0.065608,0.111146,0.306785,0.137869,0.033676,0.028787,0.058125,159,1.002354,102.2827,6.745529,1.58434,0.57937,1.404288,0.894539,0.140532,37.66644,5.247164,63.22726,0.614229,0.012746,0.00568,0.07519,0.000212,0.026436,1944.623,0.169982,0,0.806924,0.104604,0,0.155901,0.004595,1169.098,264923.6
0.127421,0.248958,3.737005,0.42191,0.182144,0.607079,0.783302,1.203146,2.668024,0.736334,0.43654,0.228052,0.232647,0.201086,0.033591,124287.790808,0.023628,0.406639,0.412348,0.493312,0.499745,1.571827,0.111008,0.099467,0.048828,0.061067,0.104087,0.302875,0.129557,0.04155,0.026079,0.058765,130.75,1.003377,96.91132,6.372011,1.547191,0.561277,1.185465,0.893295,0.092637,44.15475,5.22884,388.1315,1.176356,0.018766,0.02468,0.12293,0.000166,0.010084,2949.16,0.463364,0,0.980027,0.124271,0,0.019587,0.002757,1016.725,192355.3
0.064953,0.043133,3.279188,0.501793,0.266635,0.607568,0.754396,1.255141,2.718118,0.991322,0.481562,0.230278,0.226262,0.204288,0.057618,112400.234586,0.034879,0.559144,0.284625,0.408395,0.526266,1.125739,0.128566,0.124705,0.052033,0.064226,0.110141,0.310017,0.137374,0.033978,0.035726,0.048942,134.5,1.008289,62.79319,4.586298,1.396702,0.904676,0.932193,0.894943,0.058764,14.96793,5.231251,336.8017,0.852421,0.022655,0.135163,0.339992,0.00025,0.012619,480.7814,1.310367,0,0.767643,0.097133,0,0.178486,0.004888,496.1106,327341.6
0.045332,0.645624,3.463717,0.498981,0.314396,0.628724,0.808327,1.255037,2.703659,0.800691,0.444389,0.205498,0.216914,0.197308,0.033441,4950.793316,0.013526,0.37106,0.276065,0.404552,0.511026,1.385275,0.098962,0.103016,0.07355,0.064622,0.11396,0.308958,0.144689,0.027739,0.036328,0.061256,157,1.007268,51.76452,3.989058,1.297576,1.018827,0.600252,0.880362,0.068099,33.43679,5.362283,503.0958,1.719699,0.043033,0.2855,0.323089,0.000449,0.007876,1426.887,1.698128,0,0.861518,0.091195,0,0.119384,0.003127,317.1322,94984.14
0.102816,0.23189,3.588105,0.439809,0.226377,0.610622,0.785582,1.238028,2.658224,0.769566,0.423206,0.196905,0.219422,0.203314,0.033049,13298.815632,0.02101,0.34967,0.300351,0.343439,0.872206,1.287589,0.094184,0.105071,0.061188,0.058001,0.112516,0.301801,0.132507,0.035946,0.032215,0.056697,121,1.007131,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503
0.082683,0.014467,3.563754,0.424499,0.272697,0.616333,0.737085,1.182639,2.66297,0.610223,0.405904,0.202646,0.214697,0.184437,0.02857,101011.198226,0.010701,0.232313,0.249216,0.336595,0.520578,1.185493,0.103644,0.09015,0.058475,0.059154,0.103039,0.302438,0.122125,0.029184,0.027137,0.054309,151.75,1.00478,86.48917,5.178074,1.364704,0.652828,1.376088,0.901192,0.151147,96.6728,6.030396,70.64239,0.314863,0.006619,0.019052,0.124978,0.00008,0.018079,10263.09,0.213035,0,0.964714,0.140085,0,0.034064,0.002363,573.112,36859.33
0.047996,0.211548,3.725154,0.418413,0.311155,0.559715,0.731037,1.201159,2.683284,1.015998,0.483967,0.242672,0.2274,0.228279,0.034088,301344.998441,0.010476,0.433032,0.363672,0.588312,0.52472,1.430366,0.086926,0.11473,0.065866,0.060374,0.106167,0.30292,0.118141,0.032854,0.033644,0.052531,153.5,1.00549,65.35186,4.15669,1.263663,0.849902,0.8427,0.893843,0.047408,21.97851,6.114048,287.255,0.739996,0.016305,0.09876,0.233099,0.000205,0.005223,998.6509,0.882444,0,0.81225,0.11036,0,0.152601,0.004558,345.7262,36792.39
0.110543,0.20864,3.831928,0.398842,0.254961,0.623733,0.780105,1.210775,2.682251,0.792899,0.441415,0.223904,0.233811,0.205995,0.044932,41735.692071,0.023223,0.271496,0.2539,0.337018,0.491934,1.381927,0.107724,0.086744,0.061326,0.060429,0.10779,0.304596,0.128039,0.029181,0.029311,0.051393,132,1.005928,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.070715,0.274335,3.620246,0.421313,0.269481,0.543744,0.737943,1.216662,2.734186,0.872674,0.441136,0.227056,0.219531,0.20427,0.031,41584.305383,0.01743,0.263404,0.263257,0.371195,0.637159,1.264491,0.102574,0.075092,0.057981,0.054287,0.101403,0.310381,0.148111,0.026345,0.026136,0.055645,146,1.004133,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.070715,0.274335,3.620246,0.421313,0.269481,0.543744,0.737943,1.216662,2.734186,0.872674,0.441136,0.227056,0.219531,0.20427,0.031,41584.305383,0.01743,0.263404,0.263257,0.371195,0.637159,1.264491,0.102574,0.075092,0.057981,0.054287,0.101403,0.310381,0.148111,0.026345,0.026136,0.055645,146,1.004133,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.094116,0.380492,3.714779,0.412191,0.231045,0.610124,0.746594,1.208788,2.718699,0.940077,0.471389,0.226857,0.232047,0.220989,0.06301,46459.378482,0.019652,0.382913,0.282904,0.326673,0.401828,1.658172,0.088301,0.083908,0.055721,0.058805,0.105237,0.308658,0.171889,0.028757,0.031288,0.054955,133.25,1.006657,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3
0.046369,0.661721,3.112614,0.550488,0.348234,0.629205,0.774954,1.211784,2.693878,0.686886,0.443624,0.211115,0.210593,0.195972,0.031646,26183.062597,0.011305,0.223008,0.23072,0.338696,0.546771,1.920581,0.098001,0.106263,0.070269,0.074436,0.108108,0.305934,0.139648,0.030234,0.033951,0.055191,129.25,1.00459,65.33331,4.528807,1.325035,0.94968,1.085796,0.893491,0.062475,28.58048,5.697819,221.1669,1.076531,0.023513,0.13324,0.292614,0.000263,0.008007,2133.724,0.44745,0,0.953396,0.112394,0,0.044462,0.002737,246.7887,25013.56
0.115355,0.560054,3.776806,0.426935,0.233235,0.63513,0.790261,1.209992,2.673912,0.655845,0.453334,0.201577,0.217371,0.215582,0.050078,18200.306718,0.024786,0.181309,0.216091,0.35751,0.540861,1.181967,0.10299,0.109883,0.057406,0.059856,0.109096,0.30598,0.136984,0.037678,0.028708,0.058907,123,1.009041,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.061724,0.3968,3.700541,0.426443,0.25301,0.626048,0.768701,1.19678,2.698617,0.835443,0.430538,0.214767,0.221594,0.189541,0.03475,33899.242018,0.014124,0.263556,0.268546,0.319263,0.600855,2.927151,0.103731,0.07529,0.056263,0.057391,0.107768,0.307836,0.149196,0.027892,0.028241,0.051946,156.5,1.007178,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9
0.183334,0.317626,4.145959,0.36144,0.271169,0.674387,0.83087,1.27992,2.715453,0.92147,0.448174,0.234426,0.24661,0.221445,0.074692,3832.66282,0.056213,0.46915,0.394986,0.369547,0.588058,1.464512,0.131446,0.1019,0.062858,0.065932,0.11675,0.311392,0.123957,0.030759,0.040894,0.054461,120,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.183334,0.317626,4.145959,0.36144,0.271169,0.674387,0.83087,1.27992,2.715453,0.92147,0.448174,0.234426,0.24661,0.221445,0.074692,3832.66282,0.056213,0.46915,0.394986,0.369547,0.588058,1.464512,0.131446,0.1019,0.062858,0.065932,0.11675,0.311392,0.123957,0.030759,0.040894,0.054461,120,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.080803,0.132707,3.889354,0.348093,0.46343,0.563341,0.674274,1.08436,2.708308,0.682771,0.429675,0.208884,0.184505,0.177462,0.034767,1875783.127222,0.032073,0.320774,0.29786,0.349045,0.546114,3.069795,0.102228,0.11202,0.159115,0.063173,0.106793,0.307714,0.153797,0.037132,0.0403,0.049699,131,1.005705,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9
0.111613,0.486048,3.805634,0.398554,0.227286,0.664614,0.812286,1.246138,2.709037,0.74869,0.456772,0.217835,0.226997,0.206759,0.033943,3262.980479,0.016049,0.400209,0.278024,0.415947,0.473766,1.638608,0.101868,0.085266,0.059719,0.064836,0.111904,0.310169,0.117534,0.032094,0.033873,0.060587,139.75,1.003737,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.111613,0.486048,3.805634,0.398554,0.227286,0.664614,0.812286,1.246138,2.709037,0.74869,0.456772,0.217835,0.226997,0.206759,0.033943,3262.980479,0.016049,0.400209,0.278024,0.415947,0.473766,1.638608,0.101868,0.085266,0.059719,0.064836,0.111904,0.310169,0.117534,0.032094,0.033873,0.060587,139.75,1.003737,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.112313,0.954983,4.154795,0.309039,0.204408,0.590921,0.796232,1.172904,2.693953,0.743631,0.384071,0.190855,0.207122,0.200977,0.037589,34918.535571,0.026873,0.517434,0.589788,0.488251,0.566149,2.457042,0.098727,0.111072,0.066931,0.066849,0.103636,0.307169,0.131918,0.0286,0.037371,0.063014,140,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.112313,0.954983,4.154795,0.309039,0.204408,0.590921,0.796232,1.172904,2.693953,0.743631,0.384071,0.190855,0.207122,0.200977,0.037589,34918.535571,0.026873,0.517434,0.589788,0.488251,0.566149,2.457042,0.098727,0.111072,0.066931,0.066849,0.103636,0.307169,0.131918,0.0286,0.037371,0.063014,140,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.112313,0.954983,4.154795,0.309039,0.204408,0.590921,0.796232,1.172904,2.693953,0.743631,0.384071,0.190855,0.207122,0.200977,0.037589,34918.535571,0.026873,0.517434,0.589788,0.488251,0.566149,2.457042,0.098727,0.111072,0.066931,0.066849,0.103636,0.307169,0.131918,0.0286,0.037371,0.063014,140,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.050044,0.054409,3.695869,0.491777,0.38946,0.562383,0.690651,1.122514,2.709036,0.446268,0.43996,0.192118,0.18147,0.17078,0.015759,164565.699465,0.00551,0.315378,0.209132,0.702358,0.585028,1.689383,0.133781,0.090746,0.0798,0.062957,0.094894,0.305945,0.158195,0.037838,0.034877,0.052238,149.5,1.002515,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53
0.046824,0.435484,4.112425,0.316224,0.327811,0.519101,0.704664,1.154565,2.702516,0.643986,0.430021,0.187099,0.191217,0.176586,0.022923,105761.498842,0.008925,0.643778,0.408311,0.535112,0.850989,2.694925,0.141851,0.120437,0.087337,0.062895,0.097284,0.310295,0.227011,0.040505,0.042328,0.052846,158,1.003539,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65
0.049244,0.045246,4.819729,0.255149,0.335817,0.521706,0.684909,1.173881,2.743939,0.742908,0.388278,0.189142,0.183913,0.185936,0.024119,240374.674949,0.012031,0.486624,0.438961,0.497301,0.642964,2.081087,0.109998,0.119059,0.114785,0.053037,0.12375,0.31354,0.155042,0.033397,0.052674,0.050311,142.5,1.00259,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79
0.106388,0.653706,3.330901,0.456497,0.314104,0.627013,0.78852,1.232209,2.731905,0.685295,0.402377,0.22885,0.226945,0.221214,0.033434,1900.429967,0.014141,0.186906,0.212907,0.39295,0.394031,1.514495,0.097699,0.092894,0.060478,0.057681,0.108976,0.309908,0.16165,0.034353,0.033283,0.058412,145.5,1.003648,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39
0.04274,0.201079,3.77526,0.414607,0.608375,0.474545,0.645523,1.075428,2.786691,0.773425,0.38478,0.174125,0.205667,0.169282,0.023252,712026.615454,0.023997,0.581042,0.518339,0.6287,1.110971,4.241146,0.173616,0.173308,0.218043,0.076427,0.114192,0.339575,0.247603,0.037802,0.050949,0.055368,113.5,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.04274,0.201079,3.77526,0.414607,0.608375,0.474545,0.645523,1.075428,2.786691,0.773425,0.38478,0.174125,0.205667,0.169282,0.023252,712026.615454,0.023997,0.581042,0.518339,0.6287,1.110971,4.241146,0.173616,0.173308,0.218043,0.076427,0.114192,0.339575,0.247603,0.037802,0.050949,0.055368,113.5,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.04274,0.201079,3.77526,0.414607,0.608375,0.474545,0.645523,1.075428,2.786691,0.773425,0.38478,0.174125,0.205667,0.169282,0.023252,712026.615454,0.023997,0.581042,0.518339,0.6287,1.110971,4.241146,0.173616,0.173308,0.218043,0.076427,0.114192,0.339575,0.247603,0.037802,0.050949,0.055368,113.5,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.093201,0.536723,3.673448,0.41576,0.251812,0.630972,0.799634,1.208997,2.672836,0.742502,0.477472,0.231246,0.227891,0.195628,0.031413,63420.213325,0.022992,0.383436,0.557428,0.354796,0.47398,1.765679,0.100799,0.106337,0.067229,0.071019,0.108203,0.306038,0.149023,0.036149,0.034329,0.057849,136.5,1.004085,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8
0.040086,0.442673,4.109858,0.340776,0.253904,0.534501,0.702571,1.163361,2.6845,0.633313,0.425421,0.185289,0.193392,0.15551,0.020713,105354.858049,0.005457,0.36134,0.253757,0.465266,0.587727,4.947839,0.124453,0.126249,0.074337,0.047958,0.102315,0.306223,0.136698,0.039954,0.036564,0.050621,150,1.004219,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.040086,0.442673,4.109858,0.340776,0.253904,0.534501,0.702571,1.163361,2.6845,0.633313,0.425421,0.185289,0.193392,0.15551,0.020713,105354.858049,0.005457,0.36134,0.253757,0.465266,0.587727,4.947839,0.124453,0.126249,0.074337,0.047958,0.102315,0.306223,0.136698,0.039954,0.036564,0.050621,150,1.004219,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.040086,0.442673,4.109858,0.340776,0.253904,0.534501,0.702571,1.163361,2.6845,0.633313,0.425421,0.185289,0.193392,0.15551,0.020713,105354.858049,0.005457,0.36134,0.253757,0.465266,0.587727,4.947839,0.124453,0.126249,0.074337,0.047958,0.102315,0.306223,0.136698,0.039954,0.036564,0.050621,150,1.004219,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.095752,0.117339,3.813654,0.370723,0.22453,0.599643,0.752321,1.19789,2.67058,0.859083,0.441042,0.216496,0.223338,0.206864,0.038324,78377.49159,0.020124,0.640473,0.408179,0.506763,0.709735,1.861313,0.11685,0.125687,0.060835,0.06068,0.10034,0.303357,0.143734,0.033202,0.033774,0.058358,112,1.005333,76.29934,4.960308,1.393443,0.64882,0.900108,0.892465,0.078962,34.56361,5.513985,190.388,0.581706,0.016909,0.065257,0.349919,0.000246,0.009783,1527.758,0.744573,0,0.852197,0.085128,0,0.126041,0.003462,706.9303,187035.1
0.045557,0.325528,4.080807,0.258414,0.490598,0.477819,0.629169,1.113605,2.756105,0.672819,0.431633,0.168335,0.163801,0.152416,0.018281,205977.386025,0.011409,0.476985,0.492315,0.504749,0.735304,2.126635,0.139351,0.111272,0.101934,0.049855,0.122532,0.313281,0.17212,0.044032,0.036515,0.047912,151.5,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.045557,0.325528,4.080807,0.258414,0.490598,0.477819,0.629169,1.113605,2.756105,0.672819,0.431633,0.168335,0.163801,0.152416,0.018281,205977.386025,0.011409,0.476985,0.492315,0.504749,0.735304,2.126635,0.139351,0.111272,0.101934,0.049855,0.122532,0.313281,0.17212,0.044032,0.036515,0.047912,151.5,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.045557,0.325528,4.080807,0.258414,0.490598,0.477819,0.629169,1.113605,2.756105,0.672819,0.431633,0.168335,0.163801,0.152416,0.018281,205977.386025,0.011409,0.476985,0.492315,0.504749,0.735304,2.126635,0.139351,0.111272,0.101934,0.049855,0.122532,0.313281,0.17212,0.044032,0.036515,0.047912,151.5,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.083707,0.550201,4.052875,0.326839,0.302959,0.555846,0.701506,1.144495,2.691075,0.861738,0.485449,0.217629,0.221906,0.212114,0.042788,67922.104424,0.017415,0.692961,0.424571,0.621221,0.621497,1.16705,0.136383,0.118833,0.070168,0.05758,0.099915,0.306427,0.158407,0.035034,0.044809,0.05367,133.25,1.007934,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.083707,0.550201,4.052875,0.326839,0.302959,0.555846,0.701506,1.144495,2.691075,0.861738,0.485449,0.217629,0.221906,0.212114,0.042788,67922.104424,0.017415,0.692961,0.424571,0.621221,0.621497,1.16705,0.136383,0.118833,0.070168,0.05758,0.099915,0.306427,0.158407,0.035034,0.044809,0.05367,133.25,1.007934,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.083707,0.550201,4.052875,0.326839,0.302959,0.555846,0.701506,1.144495,2.691075,0.861738,0.485449,0.217629,0.221906,0.212114,0.042788,67922.104424,0.017415,0.692961,0.424571,0.621221,0.621497,1.16705,0.136383,0.118833,0.070168,0.05758,0.099915,0.306427,0.158407,0.035034,0.044809,0.05367,133.25,1.007934,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.075867,0.100497,3.95911,0.367241,0.296682,0.54131,0.689178,1.110722,2.653776,0.836063,0.442945,0.213927,0.203684,0.180205,0.029692,1575767.546691,0.019322,0.445898,0.406877,0.60722,0.65926,2.36236,0.133131,0.085872,0.098152,0.058588,0.10837,0.306024,0.177337,0.03977,0.028577,0.046706,143.5,1.003172,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.075867,0.100497,3.95911,0.367241,0.296682,0.54131,0.689178,1.110722,2.653776,0.836063,0.442945,0.213927,0.203684,0.180205,0.029692,1575767.546691,0.019322,0.445898,0.406877,0.60722,0.65926,2.36236,0.133131,0.085872,0.098152,0.058588,0.10837,0.306024,0.177337,0.03977,0.028577,0.046706,143.5,1.003172,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.054577,1.024874,3.848648,0.370513,0.456866,0.593758,0.720223,1.063024,2.702695,0.529417,0.392098,0.183894,0.199223,0.196141,0.015076,833070.870021,0.007458,0.18611,0.235498,0.488352,0.473088,2.975999,0.10065,0.13449,0.13262,0.062286,0.096571,0.31008,0.207914,0.039946,0.02781,0.053452,142.5,1.00271,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63
0.100087,0.352927,4.22068,0.309748,0.236546,0.624397,0.789516,1.206176,2.682975,0.65678,0.39705,0.197467,0.195966,0.191422,0.027938,20155.547108,0.024925,0.782097,0.331948,0.612851,0.714653,3.010861,0.102845,0.12007,0.100581,0.06503,0.106111,0.30477,0.114981,0.031786,0.038982,0.063087,158.5,1.004114,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.100087,0.352927,4.22068,0.309748,0.236546,0.624397,0.789516,1.206176,2.682975,0.65678,0.39705,0.197467,0.195966,0.191422,0.027938,20155.547108,0.024925,0.782097,0.331948,0.612851,0.714653,3.010861,0.102845,0.12007,0.100581,0.06503,0.106111,0.30477,0.114981,0.031786,0.038982,0.063087,158.5,1.004114,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.057071,0.472001,3.538017,0.399161,0.44449,0.486692,0.654198,1.139952,2.718315,0.697887,0.351592,0.187702,0.18792,0.188966,0.021645,279523.191938,0.022125,0.276403,0.363651,0.551438,0.693946,2.200121,0.126791,0.12202,0.099642,0.04943,0.104231,0.31481,0.11166,0.040152,0.038103,0.068617,141.5,1.002753,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4
0.107644,0.100071,3.748623,0.429438,0.288058,0.647707,0.774547,1.226974,2.707046,1.456402,0.446186,0.254162,0.217839,0.218713,0.06855,5021.222447,0.035119,0.40554,0.211674,0.473712,0.448604,1.077396,0.088973,0.088291,0.053855,0.063726,0.105152,0.30734,0.12037,0.029494,0.029617,0.05587,153.5,1.009063,70.81272,5.278077,1.508952,0.678162,0.838591,0.890292,0.053621,15.7461,4.767996,186.7578,0.724115,0.024898,0.171018,0.485705,0.000248,0.008784,408.985,1.141272,0,0.723702,0.11637,0,0.200091,0.006048,873.9773,753425.1
