@attribute Std_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_18 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.134814,0.510793,3.127325,0.526529,0.283015,0.636178,0.781432,1.171931,2.697033,0.603365,0.440099,0.201994,0.213767,0.200853,0.037536,46077.192266,0.016079,0.168749,0.181976,0.297522,0.389337,1.410857,0.137627,0.083734,0.04995,0.058657,0.104155,0.306912,0.137925,0.02285,0.028788,0.05918,110,1.004319
0.045203,0.316218,3.388284,0.511946,0.294978,0.571834,0.721239,1.202778,2.70442,0.552011,0.462803,0.218048,0.198857,0.198178,0.033894,11589.571053,0.004234,0.192439,0.201068,0.423747,0.386525,0.939725,0.085884,0.104817,0.047854,0.052003,0.102866,0.306235,0.121785,0.025816,0.023173,0.053352,128.5,1.004471
0.142521,0.675027,3.65054,0.419206,0.256885,0.672794,0.795388,1.213381,2.693207,0.637865,0.41724,0.20474,0.212273,0.194424,0.044168,6266.001766,0.023128,0.263506,0.284032,0.372068,0.482924,1.256173,0.097491,0.076602,0.062832,0.063664,0.112584,0.30535,0.130924,0.033233,0.025521,0.057863,145.5,1.004415
0.115355,0.560054,3.776806,0.426935,0.233235,0.63513,0.790261,1.209992,2.673912,0.655845,0.453334,0.201577,0.217371,0.215582,0.050078,18200.306718,0.024786,0.181309,0.216091,0.35751,0.540861,1.181967,0.10299,0.109883,0.057406,0.059856,0.109096,0.30598,0.136984,0.037678,0.028708,0.058907,123,1.009041
0.152161,0.198848,4.324483,0.28719,0.148712,0.624955,0.78594,1.205716,2.668531,0.88961,0.446184,0.21835,0.217121,0.216132,0.042335,51892.448019,0.021318,0.622094,0.608363,0.55936,0.571772,2.542475,0.1564,0.117052,0.061136,0.065063,0.109211,0.303391,0.174238,0.036763,0.045062,0.060555,141.25,1.007587
0.120353,0.201655,2.903089,0.571043,0.309093,0.63583,0.789029,1.294408,2.674139,0.465708,0.386216,0.18626,0.190374,0.18408,0.030114,245.696532,0.013776,0.167427,0.177198,0.261129,0.375672,1.109891,0.08229,0.077297,0.048459,0.055348,0.106115,0.305056,0.096045,0.036397,0.031787,0.05701,134.25,1.005574
0.121817,0.239781,3.785329,0.38862,0.307649,0.565384,0.724761,1.122297,2.687699,0.783729,0.387358,0.207974,0.203797,0.187274,0.032497,322155.261701,0.023286,0.329321,0.294053,0.354625,0.467133,1.911412,0.114925,0.077406,0.064139,0.056723,0.101908,0.306287,0.168329,0.030349,0.030734,0.05557,159.5,1.005705
0.077634,0.444892,4.157551,0.28811,0.333142,0.549908,0.721944,1.154152,2.71224,0.706183,0.376081,0.190305,0.179479,0.156719,0.027214,34755.604334,0.020672,0.455519,0.355225,0.43164,0.747915,1.691199,0.147547,0.097691,0.065056,0.059669,0.102038,0.307575,0.159984,0.048492,0.036167,0.052991,118.25,1.002856
0.105918,0.419149,3.739734,0.393324,0.163084,0.551098,0.736539,1.226161,2.667417,0.784417,0.49048,0.203302,0.22579,0.193095,0.037062,35407.33894,0.029571,0.323485,0.354317,0.444755,0.545829,2.247384,0.115042,0.108969,0.054668,0.053807,0.107941,0.305117,0.122386,0.031237,0.030502,0.05275,125.25,1.004728
0.069825,0.158152,4.027055,0.375773,0.339524,0.550037,0.729417,1.209632,2.706804,1.054634,0.473039,0.224405,0.235622,0.223108,0.039065,11159.680538,0.021883,0.505728,0.510404,0.420843,0.583324,1.376069,0.089114,0.07889,0.064424,0.053126,0.10621,0.308601,0.15906,0.046471,0.037516,0.055582,137.75,1.003215
0.107081,-0.058379,3.924518,0.371305,0.316914,0.616615,0.768765,1.257958,2.714143,1.176683,0.487292,0.255146,0.250322,0.242222,0.046641,939.243573,0.020432,0.799707,0.771525,0.465931,0.590841,1.034443,0.096583,0.117216,0.056024,0.078762,0.107131,0.308266,0.164728,0.036395,0.036946,0.055263,137,1.007143
0.093502,0.337558,3.954027,0.402951,0.264651,0.54483,0.755403,1.150036,2.695557,0.599874,0.433184,0.211895,0.214232,0.204217,0.028971,140310.427665,0.017267,0.486232,0.351754,0.420732,0.703635,1.954564,0.099776,0.107157,0.062782,0.055372,0.100447,0.305106,0.201601,0.033059,0.044895,0.056646,118.25,1.003002
0.082741,0.136444,3.849597,0.377608,0.292111,0.611474,0.780364,1.231035,2.7042,0.918629,0.461154,0.221419,0.204646,0.215485,0.04541,7662.937831,0.01896,0.306616,0.329412,0.372308,0.545136,1.703927,0.075241,0.090431,0.05493,0.061332,0.112154,0.307519,0.093972,0.0349,0.023872,0.05344,128.5,1.007048
0.062199,0.396297,3.535035,0.497428,0.261488,0.574693,0.758528,1.199472,2.671223,0.597656,0.467464,0.209426,0.207145,0.201934,0.034339,87006.092792,0.015019,0.542,0.297735,0.368721,1.345461,1.302398,0.08234,0.156691,0.062419,0.056041,0.103875,0.306108,0.110213,0.034646,0.045432,0.058414,145.5,1.00554
0.11254,0.277386,4.046126,0.325537,0.118823,0.591994,0.718045,1.180352,2.700076,0.600422,0.387316,0.186182,0.218197,0.191085,0.032543,430101.538313,0.031167,0.411468,0.401584,0.387879,1.120702,4.586504,0.097513,0.145319,0.097497,0.06578,0.104896,0.308626,0.11991,0.038152,0.038782,0.056422,125.5,1.008608
0.104925,-0.131506,3.229388,0.520833,0.251657,0.648664,0.836016,1.233835,2.709675,0.62199,0.36351,0.196932,0.205061,0.195896,0.028765,17401.396625,0.022338,0.297076,0.217235,0.341984,0.349593,1.074648,0.08209,0.077817,0.044836,0.066149,0.1112,0.308047,0.121078,0.029078,0.027562,0.058091,126.75,1.003688
0.156105,0.626973,3.363153,0.489882,0.222187,0.692961,0.823086,1.242056,2.686361,0.594781,0.445221,0.200107,0.198029,0.189658,0.043665,5274.266751,0.0253,0.320735,0.153884,0.290341,0.486677,1.072922,0.087305,0.086957,0.04785,0.067224,0.106935,0.305054,0.140884,0.032491,0.031115,0.065788,137.75,1.003628
0.136182,0.381542,3.688868,0.424464,0.277179,0.661152,0.815926,1.266946,2.720646,0.674026,0.419477,0.198416,0.197401,0.203224,0.036739,329.231113,0.025698,0.241469,0.256238,0.28612,0.438222,1.150287,0.100325,0.082133,0.059323,0.063602,0.113165,0.309412,0.119007,0.024591,0.024002,0.058977,153.25,1.003708
0.128698,0.38041,3.544309,0.462864,0.297789,0.66128,0.836771,1.261091,2.716709,1.029495,0.504629,0.24638,0.251244,0.230446,0.067874,6056.374141,0.031767,0.381733,0.284502,0.440249,0.53199,1.231293,0.117239,0.085585,0.052275,0.063769,0.112392,0.308204,0.135796,0.040701,0.032995,0.062229,111.5,1.017126
0.145473,-0.167838,3.4708,0.443028,0.280889,0.627967,0.781432,1.233753,2.716236,0.84944,0.460181,0.216976,0.210634,0.201119,0.049408,9579.670894,0.046625,0.384411,0.399034,0.466685,0.516006,1.391795,0.13035,0.109672,0.074237,0.061909,0.108487,0.30904,0.156392,0.038892,0.036734,0.057055,130,1.006696
0.094228,-0.160116,3.680305,0.472636,0.268118,0.613789,0.751051,1.164811,2.65858,0.613752,0.365295,0.198553,0.193832,0.183794,0.027943,231586.793298,0.028179,0.709316,0.363117,0.416363,0.499323,1.244334,0.137704,0.082514,0.054229,0.065785,0.104569,0.303617,0.176212,0.026328,0.033208,0.054887,145.5,1.006178
0.087371,0.158032,3.719556,0.406016,0.262228,0.57162,0.750553,1.182886,2.669978,0.953838,0.463093,0.224326,0.248307,0.196637,0.031816,52655.083499,0.016941,0.328348,0.273927,0.335413,0.567164,1.77715,0.096477,0.084017,0.061628,0.05669,0.103669,0.30269,0.144759,0.023554,0.022531,0.054093,131.5,1.004013
0.158718,0.804466,4.162852,0.345605,0.235404,0.659278,0.80938,1.204847,2.684698,0.969028,0.384099,0.209127,0.233559,0.208118,0.052618,47055.12658,0.026111,0.359133,0.464345,0.478334,1.027338,1.72944,0.093526,0.119942,0.061811,0.072893,0.108013,0.304802,0.127625,0.025265,0.03727,0.060304,120.5,1.007755
0.066135,0.427917,3.797208,0.452516,0.289365,0.579129,0.73483,1.145309,2.678791,0.722393,0.446196,0.203487,0.198922,0.191199,0.030201,179535.535763,0.010582,0.443639,0.354303,0.49494,0.609834,1.315558,0.110528,0.079741,0.065748,0.056888,0.106795,0.304193,0.129303,0.039455,0.029261,0.048266,121,1.006011
0.069615,0.159388,3.964518,0.362063,0.357695,0.608692,0.773209,1.240912,2.692268,1.022624,0.456422,0.213332,0.205931,0.209026,0.046807,46153.694859,0.019955,0.376516,0.450101,0.53015,0.58488,1.214399,0.083001,0.095026,0.062298,0.061123,0.108582,0.306045,0.133591,0.031227,0.026535,0.053191,149.75,1.005844
0.128849,0.205238,3.554309,0.449226,0.195787,0.642428,0.775092,1.199474,2.695069,0.578791,0.399749,0.204568,0.209062,0.189309,0.02399,4166.928125,0.016967,0.277373,0.203562,0.378228,0.634106,1.431866,0.115205,0.087992,0.054708,0.059142,0.106613,0.305945,0.161473,0.027944,0.029602,0.058014,156,1.003886
0.11601,0.154125,3.388993,0.495196,0.261285,0.634867,0.785301,1.252031,2.691951,0.607272,0.411224,0.204096,0.204412,0.205305,0.034824,909.116248,0.01422,0.209703,0.167899,0.370056,0.541323,1.031506,0.080508,0.089336,0.049552,0.060757,0.107834,0.306088,0.107087,0.038193,0.040438,0.05855,139,1.004748
0.09029,0.42581,3.806263,0.415804,0.31187,0.59861,0.741878,1.164787,2.680518,0.823285,0.418728,0.214175,0.210628,0.184901,0.030177,557446.313642,0.019519,0.341862,0.50101,0.547547,0.652489,1.877961,0.113283,0.103979,0.067348,0.075438,0.116165,0.303825,0.169507,0.029338,0.026326,0.049902,153.25,1.003783
0.103155,0.272227,3.826251,0.385621,0.270193,0.621854,0.754181,1.213331,2.692932,0.733945,0.413112,0.183785,0.203335,0.195493,0.031611,233987.009519,0.014452,0.304438,0.222405,0.339207,0.484945,1.832588,0.134419,0.084613,0.047522,0.056086,0.10341,0.306192,0.12148,0.034963,0.028939,0.059495,124.5,1.006941
0.118487,0.494843,4.023313,0.378163,0.251998,0.647338,0.798693,1.220619,2.677818,0.768393,0.479673,0.215582,0.217039,0.20313,0.034095,10812.839173,0.02254,0.298431,0.340483,0.4278,0.587238,1.324824,0.08911,0.082963,0.05851,0.066099,0.108912,0.305259,0.142178,0.034662,0.02924,0.059252,136.5,1.006318
0.083728,-0.33366,3.67303,0.385689,0.346907,0.555606,0.691064,1.147647,2.701849,1.042601,0.417303,0.21113,0.212728,0.208915,0.032936,633678.620563,0.015837,0.413899,0.368011,0.323622,0.456001,1.660192,0.101647,0.101723,0.099192,0.054936,0.097061,0.30727,0.127141,0.040099,0.031774,0.052929,126,1.007859
0.087128,0.798643,4.123536,0.387087,0.315675,0.630669,0.79524,1.221939,2.678643,0.775096,0.475204,0.216542,0.209224,0.207856,0.036149,29917.4802,0.037153,0.491341,0.501672,0.500064,0.850649,3.104036,0.113942,0.13195,0.109782,0.084656,0.121824,0.302667,0.140489,0.040114,0.037066,0.052353,129.25,1.002904
0.095133,0.106358,3.66625,0.434067,0.305282,0.642866,0.789665,1.265928,2.717581,0.913848,0.462474,0.219393,0.225722,0.225522,0.064342,41554.408302,0.038021,0.274345,0.266634,0.360332,0.53502,1.157104,0.11355,0.09078,0.058528,0.058495,0.106855,0.308598,0.114928,0.034654,0.028354,0.057124,129,1.008552
0.110543,0.20864,3.831928,0.398842,0.254961,0.623733,0.780105,1.210775,2.682251,0.792899,0.441415,0.223904,0.233811,0.205995,0.044932,41735.692071,0.023223,0.271496,0.2539,0.337018,0.491934,1.381927,0.107724,0.086744,0.061326,0.060429,0.10779,0.304596,0.128039,0.029181,0.029311,0.051393,132,1.005928
0.165107,0.144349,4.137455,0.33291,0.224224,0.65725,0.812214,1.246411,2.681814,0.689767,0.451178,0.217881,0.234545,0.182422,0.027512,2510.582345,0.019509,0.263547,0.271609,0.395812,0.491249,2.002791,0.101326,0.091587,0.052919,0.064701,0.111488,0.307859,0.141507,0.024231,0.026214,0.058843,133,1.006727
0.086297,0.06512,3.410243,0.484224,0.347337,0.570312,0.712728,1.170442,2.686631,0.639386,0.449759,0.209991,0.211756,0.196352,0.030896,18860.034923,0.009324,0.220709,0.142216,0.333177,0.385292,0.976145,0.089974,0.09136,0.054249,0.050406,0.095412,0.305877,0.107048,0.029312,0.034949,0.057351,135,1.004651
0.07841,0.667309,3.230579,0.512302,0.26582,0.566314,0.750508,1.145566,2.68968,0.929625,0.406813,0.20168,0.223499,0.188044,0.02634,117589.717149,0.019279,0.433392,0.272396,0.394632,0.45235,1.748422,0.097694,0.096085,0.069254,0.058754,0.104526,0.306206,0.109999,0.036021,0.029227,0.054478,146.5,1.003861
0.116886,-0.089703,3.277444,0.454178,0.30475,0.61809,0.748108,1.184265,2.707809,0.746521,0.444787,0.202646,0.206856,0.184698,0.028759,77707.890726,0.020597,0.241366,0.242993,0.365482,0.477792,1.212513,0.115161,0.089891,0.060641,0.059654,0.102538,0.308478,0.138596,0.034035,0.027828,0.052639,155,1.003502
0.103155,0.272227,3.826251,0.385621,0.270193,0.621854,0.754181,1.213331,2.692932,0.733945,0.413112,0.183785,0.203335,0.195493,0.031611,233987.009519,0.014452,0.304438,0.222405,0.339207,0.484945,1.832588,0.134419,0.084613,0.047522,0.056086,0.10341,0.306192,0.12148,0.034963,0.028939,0.059495,124.5,1.006941
0.053327,0.555984,4.539985,0.34611,0.292221,0.553473,0.724297,1.172683,2.71462,0.710885,0.464655,0.209254,0.200717,0.182697,0.027362,63842.186008,0.010296,0.37647,0.433415,0.515553,0.850099,1.68459,0.1216,0.080658,0.055895,0.049455,0.103954,0.309839,0.168102,0.033395,0.029741,0.051988,129.5,1.00519
0.104036,-0.136542,3.34676,0.478107,0.2541,0.61859,0.775404,1.260233,2.704226,0.916934,0.434537,0.211836,0.224958,0.219937,0.046421,4357.410847,0.027427,0.303667,0.34729,0.37626,0.479572,1.782185,0.092266,0.091954,0.080263,0.06443,0.109503,0.307782,0.149227,0.032253,0.029911,0.058331,127.5,1.006533
0.068963,0.543471,3.569014,0.442563,0.253775,0.564253,0.777121,1.209495,2.721583,0.878396,0.476893,0.233761,0.212073,0.219004,0.032758,36616.919888,0.012764,0.329463,0.282254,0.389967,0.475728,1.21441,0.078594,0.094914,0.062521,0.056731,0.108686,0.313125,0.117638,0.038493,0.037935,0.055986,159.5,1.006606
0.066299,0.414333,4.084184,0.386081,0.250897,0.574124,0.716487,1.174711,2.664351,0.628938,0.436031,0.199526,0.214941,0.191657,0.029736,133205.562284,0.014849,0.35368,0.341793,0.315026,0.541468,1.843083,0.096299,0.080378,0.062587,0.058165,0.100606,0.3033,0.151354,0.028408,0.024646,0.053821,146.5,1.003474
0.082775,-0.252164,3.95802,0.31201,0.417413,0.516515,0.649973,1.119432,2.72002,0.665654,0.213103,0.173667,0.16618,0.131067,0.023679,251530.335222,0.029606,0.320684,0.392785,0.506252,0.74535,3.20931,0.110291,0.112362,0.116903,0.089742,0.135997,0.306584,0.176453,0.040383,0.05358,0.042586,159.5,1.006367
0.132596,-0.379471,3.172433,0.514045,0.225017,0.619964,0.781475,1.240421,2.670912,0.899183,0.495137,0.20238,0.234524,0.195746,0.040321,5927.379735,0.03567,0.498263,0.437837,0.320233,0.540285,1.207679,0.123975,0.099488,0.059753,0.065807,0.104095,0.305183,0.126252,0.025075,0.023504,0.057755,131.5,1.006308
0.113893,0.209103,3.429032,0.456648,0.27912,0.611172,0.796398,1.238454,2.698745,0.924579,0.461009,0.230843,0.228661,0.218092,0.052821,7754.036708,0.041238,0.272205,0.257669,0.359799,0.492161,1.085909,0.093594,0.09995,0.055463,0.064276,0.106433,0.307211,0.156352,0.034681,0.025202,0.061516,133.25,1.007163
0.065271,0.373753,3.680211,0.399808,0.287159,0.568291,0.742048,1.20962,2.681034,0.646802,0.380533,0.187286,0.191465,0.191843,0.028981,29230.153687,0.019149,0.375494,0.570198,0.409024,0.710964,2.349387,0.102438,0.109948,0.067844,0.056167,0.10592,0.304115,0.196867,0.042256,0.032919,0.056074,138.5,1.003494
0.101876,0.267028,3.771578,0.397045,0.261065,0.622073,0.748518,1.191805,2.674886,0.828335,0.478606,0.218643,0.232386,0.200559,0.034632,110983.24036,0.016872,0.339757,0.296462,0.443844,0.585358,1.792385,0.110824,0.102592,0.053363,0.065081,0.10393,0.303202,0.165357,0.044953,0.026389,0.05596,126.5,1.005294
0.118547,0.154236,3.639598,0.430855,0.240413,0.628529,0.78582,1.225678,2.713221,0.876337,0.468028,0.223588,0.215167,0.226171,0.044459,9888.113906,0.033743,0.22836,0.237414,0.384783,0.555653,1.401357,0.097757,0.099627,0.050653,0.058438,0.108273,0.308604,0.106076,0.033269,0.036013,0.055769,145.5,1.006344
0.114435,0.441639,3.768118,0.42955,0.174098,0.625613,0.782312,1.183982,2.685667,0.792546,0.416409,0.208177,0.206091,0.222016,0.045422,11959.10191,0.014423,0.233345,0.269753,0.32978,0.489576,1.508595,0.099636,0.074801,0.056566,0.061055,0.102742,0.305278,0.114777,0.029671,0.031612,0.06056,129,1.00759
0.076236,0.53392,4.015158,0.337054,0.304191,0.569836,0.743626,1.209135,2.708593,0.94684,0.422798,0.224277,0.251109,0.228254,0.042062,44935.413517,0.014232,0.367736,0.360683,0.476217,0.906148,1.421169,0.118251,0.095185,0.065957,0.059012,0.104369,0.307415,0.182074,0.03647,0.030198,0.05057,138,1.005972
0.082557,0.597242,3.373352,0.44278,0.283455,0.599886,0.786661,1.214249,2.689091,0.886473,0.434532,0.201597,0.20559,0.192188,0.027838,18216.737478,0.027865,0.473242,0.288215,0.301895,0.504811,1.435942,0.091865,0.083643,0.057541,0.062088,0.115549,0.306102,0.107562,0.037359,0.026438,0.05526,137.75,1.004149
0.078399,0.599218,3.470141,0.452868,0.292225,0.607181,0.768753,1.148524,2.679377,0.940137,0.437321,0.215371,0.231646,0.196231,0.030521,387439.772331,0.024322,0.500772,0.422556,0.426375,0.551562,1.642372,0.119034,0.104741,0.069355,0.079205,0.104109,0.304302,0.148312,0.034433,0.037355,0.058352,159.5,1.005571
0.14437,0.118897,3.300545,0.481307,0.271315,0.640862,0.789023,1.231962,2.682725,0.715356,0.472316,0.208556,0.207124,0.198878,0.033208,20356.513406,0.024672,0.416449,0.332789,0.310768,0.384935,1.203525,0.093944,0.078038,0.060817,0.065608,0.111146,0.306785,0.137869,0.033676,0.028787,0.058125,159,1.002354
0.127421,0.248958,3.737005,0.42191,0.182144,0.607079,0.783302,1.203146,2.668024,0.736334,0.43654,0.228052,0.232647,0.201086,0.033591,124287.790808,0.023628,0.406639,0.412348,0.493312,0.499745,1.571827,0.111008,0.099467,0.048828,0.061067,0.104087,0.302875,0.129557,0.04155,0.026079,0.058765,130.75,1.003377
0.064953,0.043133,3.279188,0.501793,0.266635,0.607568,0.754396,1.255141,2.718118,0.991322,0.481562,0.230278,0.226262,0.204288,0.057618,112400.234586,0.034879,0.559144,0.284625,0.408395,0.526266,1.125739,0.128566,0.124705,0.052033,0.064226,0.110141,0.310017,0.137374,0.033978,0.035726,0.048942,134.5,1.008289
0.045332,0.645624,3.463717,0.498981,0.314396,0.628724,0.808327,1.255037,2.703659,0.800691,0.444389,0.205498,0.216914,0.197308,0.033441,4950.793316,0.013526,0.37106,0.276065,0.404552,0.511026,1.385275,0.098962,0.103016,0.07355,0.064622,0.11396,0.308958,0.144689,0.027739,0.036328,0.061256,157,1.007268
0.102816,0.23189,3.588105,0.439809,0.226377,0.610622,0.785582,1.238028,2.658224,0.769566,0.423206,0.196905,0.219422,0.203314,0.033049,13298.815632,0.02101,0.34967,0.300351,0.343439,0.872206,1.287589,0.094184,0.105071,0.061188,0.058001,0.112516,0.301801,0.132507,0.035946,0.032215,0.056697,121,1.007131
0.082683,0.014467,3.563754,0.424499,0.272697,0.616333,0.737085,1.182639,2.66297,0.610223,0.405904,0.202646,0.214697,0.184437,0.02857,101011.198226,0.010701,0.232313,0.249216,0.336595,0.520578,1.185493,0.103644,0.09015,0.058475,0.059154,0.103039,0.302438,0.122125,0.029184,0.027137,0.054309,151.75,1.00478
0.047996,0.211548,3.725154,0.418413,0.311155,0.559715,0.731037,1.201159,2.683284,1.015998,0.483967,0.242672,0.2274,0.228279,0.034088,301344.998441,0.010476,0.433032,0.363672,0.588312,0.52472,1.430366,0.086926,0.11473,0.065866,0.060374,0.106167,0.30292,0.118141,0.032854,0.033644,0.052531,153.5,1.00549
0.110543,0.20864,3.831928,0.398842,0.254961,0.623733,0.780105,1.210775,2.682251,0.792899,0.441415,0.223904,0.233811,0.205995,0.044932,41735.692071,0.023223,0.271496,0.2539,0.337018,0.491934,1.381927,0.107724,0.086744,0.061326,0.060429,0.10779,0.304596,0.128039,0.029181,0.029311,0.051393,132,1.005928
0.070715,0.274335,3.620246,0.421313,0.269481,0.543744,0.737943,1.216662,2.734186,0.872674,0.441136,0.227056,0.219531,0.20427,0.031,41584.305383,0.01743,0.263404,0.263257,0.371195,0.637159,1.264491,0.102574,0.075092,0.057981,0.054287,0.101403,0.310381,0.148111,0.026345,0.026136,0.055645,146,1.004133
0.070715,0.274335,3.620246,0.421313,0.269481,0.543744,0.737943,1.216662,2.734186,0.872674,0.441136,0.227056,0.219531,0.20427,0.031,41584.305383,0.01743,0.263404,0.263257,0.371195,0.637159,1.264491,0.102574,0.075092,0.057981,0.054287,0.101403,0.310381,0.148111,0.026345,0.026136,0.055645,146,1.004133
0.094116,0.380492,3.714779,0.412191,0.231045,0.610124,0.746594,1.208788,2.718699,0.940077,0.471389,0.226857,0.232047,0.220989,0.06301,46459.378482,0.019652,0.382913,0.282904,0.326673,0.401828,1.658172,0.088301,0.083908,0.055721,0.058805,0.105237,0.308658,0.171889,0.028757,0.031288,0.054955,133.25,1.006657
0.046369,0.661721,3.112614,0.550488,0.348234,0.629205,0.774954,1.211784,2.693878,0.686886,0.443624,0.211115,0.210593,0.195972,0.031646,26183.062597,0.011305,0.223008,0.23072,0.338696,0.546771,1.920581,0.098001,0.106263,0.070269,0.074436,0.108108,0.305934,0.139648,0.030234,0.033951,0.055191,129.25,1.00459
0.115355,0.560054,3.776806,0.426935,0.233235,0.63513,0.790261,1.209992,2.673912,0.655845,0.453334,0.201577,0.217371,0.215582,0.050078,18200.306718,0.024786,0.181309,0.216091,0.35751,0.540861,1.181967,0.10299,0.109883,0.057406,0.059856,0.109096,0.30598,0.136984,0.037678,0.028708,0.058907,123,1.009041
0.061724,0.3968,3.700541,0.426443,0.25301,0.626048,0.768701,1.19678,2.698617,0.835443,0.430538,0.214767,0.221594,0.189541,0.03475,33899.242018,0.014124,0.263556,0.268546,0.319263,0.600855,2.927151,0.103731,0.07529,0.056263,0.057391,0.107768,0.307836,0.149196,0.027892,0.028241,0.051946,156.5,1.007178
0.183334,0.317626,4.145959,0.36144,0.271169,0.674387,0.83087,1.27992,2.715453,0.92147,0.448174,0.234426,0.24661,0.221445,0.074692,3832.66282,0.056213,0.46915,0.394986,0.369547,0.588058,1.464512,0.131446,0.1019,0.062858,0.065932,0.11675,0.311392,0.123957,0.030759,0.040894,0.054461,120,1.013613
0.183334,0.317626,4.145959,0.36144,0.271169,0.674387,0.83087,1.27992,2.715453,0.92147,0.448174,0.234426,0.24661,0.221445,0.074692,3832.66282,0.056213,0.46915,0.394986,0.369547,0.588058,1.464512,0.131446,0.1019,0.062858,0.065932,0.11675,0.311392,0.123957,0.030759,0.040894,0.054461,120,1.013613
0.080803,0.132707,3.889354,0.348093,0.46343,0.563341,0.674274,1.08436,2.708308,0.682771,0.429675,0.208884,0.184505,0.177462,0.034767,1875783.127222,0.032073,0.320774,0.29786,0.349045,0.546114,3.069795,0.102228,0.11202,0.159115,0.063173,0.106793,0.307714,0.153797,0.037132,0.0403,0.049699,131,1.005705
0.111613,0.486048,3.805634,0.398554,0.227286,0.664614,0.812286,1.246138,2.709037,0.74869,0.456772,0.217835,0.226997,0.206759,0.033943,3262.980479,0.016049,0.400209,0.278024,0.415947,0.473766,1.638608,0.101868,0.085266,0.059719,0.064836,0.111904,0.310169,0.117534,0.032094,0.033873,0.060587,139.75,1.003737
0.111613,0.486048,3.805634,0.398554,0.227286,0.664614,0.812286,1.246138,2.709037,0.74869,0.456772,0.217835,0.226997,0.206759,0.033943,3262.980479,0.016049,0.400209,0.278024,0.415947,0.473766,1.638608,0.101868,0.085266,0.059719,0.064836,0.111904,0.310169,0.117534,0.032094,0.033873,0.060587,139.75,1.003737
0.112313,0.954983,4.154795,0.309039,0.204408,0.590921,0.796232,1.172904,2.693953,0.743631,0.384071,0.190855,0.207122,0.200977,0.037589,34918.535571,0.026873,0.517434,0.589788,0.488251,0.566149,2.457042,0.098727,0.111072,0.066931,0.066849,0.103636,0.307169,0.131918,0.0286,0.037371,0.063014,140,1.003647
0.112313,0.954983,4.154795,0.309039,0.204408,0.590921,0.796232,1.172904,2.693953,0.743631,0.384071,0.190855,0.207122,0.200977,0.037589,34918.535571,0.026873,0.517434,0.589788,0.488251,0.566149,2.457042,0.098727,0.111072,0.066931,0.066849,0.103636,0.307169,0.131918,0.0286,0.037371,0.063014,140,1.003647
0.112313,0.954983,4.154795,0.309039,0.204408,0.590921,0.796232,1.172904,2.693953,0.743631,0.384071,0.190855,0.207122,0.200977,0.037589,34918.535571,0.026873,0.517434,0.589788,0.488251,0.566149,2.457042,0.098727,0.111072,0.066931,0.066849,0.103636,0.307169,0.131918,0.0286,0.037371,0.063014,140,1.003647
0.050044,0.054409,3.695869,0.491777,0.38946,0.562383,0.690651,1.122514,2.709036,0.446268,0.43996,0.192118,0.18147,0.17078,0.015759,164565.699465,0.00551,0.315378,0.209132,0.702358,0.585028,1.689383,0.133781,0.090746,0.0798,0.062957,0.094894,0.305945,0.158195,0.037838,0.034877,0.052238,149.5,1.002515
0.046824,0.435484,4.112425,0.316224,0.327811,0.519101,0.704664,1.154565,2.702516,0.643986,0.430021,0.187099,0.191217,0.176586,0.022923,105761.498842,0.008925,0.643778,0.408311,0.535112,0.850989,2.694925,0.141851,0.120437,0.087337,0.062895,0.097284,0.310295,0.227011,0.040505,0.042328,0.052846,158,1.003539
0.049244,0.045246,4.819729,0.255149,0.335817,0.521706,0.684909,1.173881,2.743939,0.742908,0.388278,0.189142,0.183913,0.185936,0.024119,240374.674949,0.012031,0.486624,0.438961,0.497301,0.642964,2.081087,0.109998,0.119059,0.114785,0.053037,0.12375,0.31354,0.155042,0.033397,0.052674,0.050311,142.5,1.00259
0.106388,0.653706,3.330901,0.456497,0.314104,0.627013,0.78852,1.232209,2.731905,0.685295,0.402377,0.22885,0.226945,0.221214,0.033434,1900.429967,0.014141,0.186906,0.212907,0.39295,0.394031,1.514495,0.097699,0.092894,0.060478,0.057681,0.108976,0.309908,0.16165,0.034353,0.033283,0.058412,145.5,1.003648
0.04274,0.201079,3.77526,0.414607,0.608375,0.474545,0.645523,1.075428,2.786691,0.773425,0.38478,0.174125,0.205667,0.169282,0.023252,712026.615454,0.023997,0.581042,0.518339,0.6287,1.110971,4.241146,0.173616,0.173308,0.218043,0.076427,0.114192,0.339575,0.247603,0.037802,0.050949,0.055368,113.5,1.003043
