@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.094116,0.380492,0.182436,3.714779,0.412191,0.302302,0.231045,0.610124,0.746594,0.046886,1.255023,0.940077,0.511804,0.471389,0.648966,0.229601,0.232047,0.193141,0.282904,0.326673,0.504894,0.873888,1.658172,0.083908,0.077312,0.069814,0.055721,0.105237,8.174958,0.265148,0.487148,0.031288,0.021064,0.028985,0.054955,0.217785,0.256627,38.711358,133.25,1.006657,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3
0.115355,0.560054,-0.20971,3.776806,0.426935,0.318183,0.233235,0.63513,0.790261,0.056972,0.910537,0.655845,0.456125,0.453334,0.578206,0.238914,0.217371,0.181922,0.216091,0.35751,0.579427,1.029403,1.181967,0.109883,0.064905,0.058373,0.057406,0.109096,5.556345,0.273256,0.380708,0.028708,0.026595,0.03516,0.058907,0.204635,0.187919,52.530282,123,1.009041,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.061724,0.3968,0.357397,3.700541,0.426443,0.412564,0.25301,0.626048,0.768701,0.038611,1.021126,0.835443,0.395827,0.430538,0.599571,0.217029,0.221594,0.174607,0.268546,0.319263,0.500024,0.747228,2.927151,0.07529,0.064775,0.06776,0.056263,0.107768,6.850106,0.370039,0.81966,0.028241,0.019539,0.029047,0.051946,0.211739,0.224178,51.996402,156.5,1.007178,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9
0.183334,0.317626,-0.012594,4.145959,0.36144,0.355521,0.271169,0.674387,0.83087,0.106802,1.159103,0.92147,0.586659,0.448174,0.452038,0.259023,0.24661,0.21914,0.394986,0.369547,0.745318,1.08965,1.464512,0.1019,0.070403,0.078146,0.062858,0.11675,4.331396,0.408009,0.520837,0.040894,0.026253,0.035943,0.054461,0.213209,0.25891,68.182237,120,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.183334,0.317626,-0.012594,4.145959,0.36144,0.355521,0.271169,0.674387,0.83087,0.106802,1.159103,0.92147,0.586659,0.448174,0.452038,0.259023,0.24661,0.21914,0.394986,0.369547,0.745318,1.08965,1.464512,0.1019,0.070403,0.078146,0.062858,0.11675,4.331396,0.408009,0.520837,0.040894,0.026253,0.035943,0.054461,0.213209,0.25891,68.182237,120,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.080803,0.132707,-0.363144,3.889354,0.348093,0.355898,0.46343,0.563341,0.674274,0.034623,0.820741,0.682771,0.465265,0.429675,0.472078,0.210466,0.184505,0.151942,0.29786,0.349045,0.528088,1.84105,3.069795,0.11202,0.082697,0.067356,0.159115,0.106793,54.621615,0.390133,0.903227,0.0403,0.020843,0.033461,0.049699,0.210919,0.615317,40.065293,131,1.005705,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9
0.111613,0.486048,0.214139,3.805634,0.398554,0.423205,0.227286,0.664614,0.812286,0.047285,0.814543,0.74869,0.448689,0.456772,0.550809,0.213389,0.226997,0.173855,0.278024,0.415947,0.755176,0.960328,1.638608,0.085266,0.056975,0.064872,0.059719,0.111904,3.694349,0.287756,0.393281,0.033873,0.023475,0.035733,0.060587,0.212807,0.170021,27.091025,139.75,1.003737,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.112313,0.954983,0.070207,4.154795,0.309039,0.312357,0.204408,0.590921,0.796232,0.046936,0.76087,0.743631,0.47712,0.384071,0.561481,0.212407,0.207122,0.157618,0.589788,0.488251,0.805059,2.175566,2.457042,0.111072,0.082665,0.11234,0.066931,0.103636,12.281846,0.483783,0.476456,0.037371,0.021141,0.034384,0.063014,0.212981,0.262211,44.684108,140,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.112313,0.954983,0.070207,4.154795,0.309039,0.312357,0.204408,0.590921,0.796232,0.046936,0.76087,0.743631,0.47712,0.384071,0.561481,0.212407,0.207122,0.157618,0.589788,0.488251,0.805059,2.175566,2.457042,0.111072,0.082665,0.11234,0.066931,0.103636,12.281846,0.483783,0.476456,0.037371,0.021141,0.034384,0.063014,0.212981,0.262211,44.684108,140,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.112313,0.954983,0.070207,4.154795,0.309039,0.312357,0.204408,0.590921,0.796232,0.046936,0.76087,0.743631,0.47712,0.384071,0.561481,0.212407,0.207122,0.157618,0.589788,0.488251,0.805059,2.175566,2.457042,0.111072,0.082665,0.11234,0.066931,0.103636,12.281846,0.483783,0.476456,0.037371,0.021141,0.034384,0.063014,0.212981,0.262211,44.684108,140,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.050044,0.054409,-0.398054,3.695869,0.491777,0.390375,0.38946,0.562383,0.690651,0.013527,0.422452,0.446268,0.357907,0.43996,0.43889,0.201237,0.18147,0.151511,0.209132,0.702358,0.978892,0.947621,1.689383,0.090746,0.077407,0.104107,0.0798,0.094894,33.365359,0.264926,1.196135,0.034877,0.015187,0.031998,0.052238,0.218824,0.299849,9.218168,149.5,1.002515,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53
0.046824,0.435484,0.087571,4.112425,0.316224,0.409889,0.327811,0.519101,0.704664,0.016455,0.874085,0.643986,0.477621,0.430021,0.583979,0.215064,0.191217,0.144383,0.408311,0.535112,0.636069,1.894644,2.694925,0.120437,0.08546,0.117737,0.087337,0.097284,26.321249,0.345708,0.65343,0.042328,0.021902,0.029578,0.052846,0.211355,0.512667,16.162124,158,1.003539,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65
0.049244,0.045246,-0.309172,4.819729,0.255149,0.405453,0.335817,0.521706,0.684909,0.020763,1.026415,0.742908,0.450251,0.388278,0.489892,0.194973,0.183913,0.149162,0.438961,0.497301,1.084795,1.27579,2.081087,0.119059,0.077265,0.08975,0.114785,0.12375,35.066599,0.617673,0.673896,0.052674,0.015662,0.026622,0.050311,0.217097,0.58856,11.559841,142.5,1.00259,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79
0.106388,0.653706,0.364635,3.330901,0.456497,0.444236,0.314104,0.627013,0.78852,0.036235,0.64702,0.685295,0.444575,0.402377,0.649775,0.234447,0.226945,0.153118,0.212907,0.39295,0.493063,1.085698,1.514495,0.092894,0.063251,0.060324,0.060478,0.108976,2.082397,0.168395,0.252593,0.033283,0.023478,0.034793,0.058412,0.217742,0.146295,52.731176,145.5,1.003648,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39
0.04274,0.201079,0.040546,3.77526,0.414607,0.60645,0.608375,0.474545,0.645523,0.021787,0.857649,0.773425,0.480128,0.38478,0.542359,0.179493,0.205667,0.140353,0.518339,0.6287,0.878603,2.443035,4.241146,0.173308,0.087801,0.128926,0.218043,0.114192,57.866176,0.544607,0.744176,0.050949,0.025304,0.035048,0.055368,0.205623,0.589228,7.009893,113.5,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.04274,0.201079,0.040546,3.77526,0.414607,0.60645,0.608375,0.474545,0.645523,0.021787,0.857649,0.773425,0.480128,0.38478,0.542359,0.179493,0.205667,0.140353,0.518339,0.6287,0.878603,2.443035,4.241146,0.173308,0.087801,0.128926,0.218043,0.114192,57.866176,0.544607,0.744176,0.050949,0.025304,0.035048,0.055368,0.205623,0.589228,7.009893,113.5,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.04274,0.201079,0.040546,3.77526,0.414607,0.60645,0.608375,0.474545,0.645523,0.021787,0.857649,0.773425,0.480128,0.38478,0.542359,0.179493,0.205667,0.140353,0.518339,0.6287,0.878603,2.443035,4.241146,0.173308,0.087801,0.128926,0.218043,0.114192,57.866176,0.544607,0.744176,0.050949,0.025304,0.035048,0.055368,0.205623,0.589228,7.009893,113.5,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.093201,0.536723,0.166259,3.673448,0.41576,0.36473,0.251812,0.630972,0.799634,0.04811,0.777127,0.742502,0.45815,0.477472,0.612162,0.239967,0.227891,0.17544,0.557428,0.354796,0.601332,1.245944,1.765679,0.106337,0.084805,0.081933,0.067229,0.108203,13.319285,0.46703,0.453602,0.034329,0.019845,0.029534,0.057849,0.210252,0.289808,26.640384,136.5,1.004085,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8
0.040086,0.442673,0.298743,4.109858,0.340776,0.293045,0.253904,0.534501,0.702571,0.016548,0.787862,0.633313,0.557019,0.425421,0.559818,0.227728,0.193392,0.125418,0.253757,0.465266,0.664846,1.619531,4.947839,0.126249,0.06885,0.069144,0.074337,0.102315,20.364391,0.368841,0.524491,0.036564,0.016093,0.029427,0.050621,0.212716,0.485621,30.17052,150,1.004219,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.040086,0.442673,0.298743,4.109858,0.340776,0.293045,0.253904,0.534501,0.702571,0.016548,0.787862,0.633313,0.557019,0.425421,0.559818,0.227728,0.193392,0.125418,0.253757,0.465266,0.664846,1.619531,4.947839,0.126249,0.06885,0.069144,0.074337,0.102315,20.364391,0.368841,0.524491,0.036564,0.016093,0.029427,0.050621,0.212716,0.485621,30.17052,150,1.004219,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.040086,0.442673,0.298743,4.109858,0.340776,0.293045,0.253904,0.534501,0.702571,0.016548,0.787862,0.633313,0.557019,0.425421,0.559818,0.227728,0.193392,0.125418,0.253757,0.465266,0.664846,1.619531,4.947839,0.126249,0.06885,0.069144,0.074337,0.102315,20.364391,0.368841,0.524491,0.036564,0.016093,0.029427,0.050621,0.212716,0.485621,30.17052,150,1.004219,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.095752,0.117339,0.389826,3.813654,0.370723,0.386109,0.22453,0.599643,0.752321,0.040272,1.055421,0.859083,0.471704,0.441042,0.616059,0.222735,0.223338,0.169639,0.408179,0.506763,0.585714,2.203231,1.861313,0.125687,0.063544,0.102483,0.060835,0.10034,14.10215,0.273895,0.622793,0.033774,0.018986,0.034594,0.058358,0.213481,0.369452,18.434705,112,1.005333,76.29934,4.960308,1.393443,0.64882,0.900108,0.892465,0.078962,34.56361,5.513985,190.388,0.581706,0.016909,0.065257,0.349919,0.000246,0.009783,1527.758,0.744573,0,0.852197,0.085128,0,0.126041,0.003462,706.9303,187035.1
0.045557,0.325528,-0.169076,4.080807,0.258414,0.496468,0.490598,0.477819,0.629169,0.019388,0.846473,0.672819,0.460808,0.431633,0.452489,0.177587,0.163801,0.119536,0.492315,0.504749,0.706772,1.262795,2.126635,0.111272,0.08863,0.089222,0.101934,0.122532,42.910627,0.468499,0.51767,0.036515,0.013463,0.027255,0.047912,0.21949,0.426854,14.98091,151.5,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.045557,0.325528,-0.169076,4.080807,0.258414,0.496468,0.490598,0.477819,0.629169,0.019388,0.846473,0.672819,0.460808,0.431633,0.452489,0.177587,0.163801,0.119536,0.492315,0.504749,0.706772,1.262795,2.126635,0.111272,0.08863,0.089222,0.101934,0.122532,42.910627,0.468499,0.51767,0.036515,0.013463,0.027255,0.047912,0.21949,0.426854,14.98091,151.5,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.045557,0.325528,-0.169076,4.080807,0.258414,0.496468,0.490598,0.477819,0.629169,0.019388,0.846473,0.672819,0.460808,0.431633,0.452489,0.177587,0.163801,0.119536,0.492315,0.504749,0.706772,1.262795,2.126635,0.111272,0.08863,0.089222,0.101934,0.122532,42.910627,0.468499,0.51767,0.036515,0.013463,0.027255,0.047912,0.21949,0.426854,14.98091,151.5,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.083707,0.550201,-0.058401,4.052875,0.326839,0.332702,0.302959,0.555846,0.701506,0.035593,0.978043,0.861738,0.394315,0.485449,0.496992,0.228453,0.221906,0.167891,0.424571,0.621221,0.70669,2.713805,1.16705,0.118833,0.100057,0.104402,0.070168,0.099915,20.415975,0.338956,0.829163,0.044809,0.020951,0.032605,0.05367,0.213315,0.256811,32.410146,133.25,1.007934,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.083707,0.550201,-0.058401,4.052875,0.326839,0.332702,0.302959,0.555846,0.701506,0.035593,0.978043,0.861738,0.394315,0.485449,0.496992,0.228453,0.221906,0.167891,0.424571,0.621221,0.70669,2.713805,1.16705,0.118833,0.100057,0.104402,0.070168,0.099915,20.415975,0.338956,0.829163,0.044809,0.020951,0.032605,0.05367,0.213315,0.256811,32.410146,133.25,1.007934,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.083707,0.550201,-0.058401,4.052875,0.326839,0.332702,0.302959,0.555846,0.701506,0.035593,0.978043,0.861738,0.394315,0.485449,0.496992,0.228453,0.221906,0.167891,0.424571,0.621221,0.70669,2.713805,1.16705,0.118833,0.100057,0.104402,0.070168,0.099915,20.415975,0.338956,0.829163,0.044809,0.020951,0.032605,0.05367,0.213315,0.256811,32.410146,133.25,1.007934,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.075867,0.100497,-0.113442,3.95911,0.367241,0.324581,0.296682,0.54131,0.689178,0.032546,0.861941,0.836063,0.457616,0.442945,0.558302,0.232644,0.203684,0.166379,0.406877,0.60722,0.708562,1.764775,2.36236,0.085872,0.083197,0.069416,0.098152,0.10837,96.957884,0.472332,0.460653,0.028577,0.019177,0.027903,0.046706,0.213962,0.697475,11.913704,143.5,1.003172,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.075867,0.100497,-0.113442,3.95911,0.367241,0.324581,0.296682,0.54131,0.689178,0.032546,0.861941,0.836063,0.457616,0.442945,0.558302,0.232644,0.203684,0.166379,0.406877,0.60722,0.708562,1.764775,2.36236,0.085872,0.083197,0.069416,0.098152,0.10837,96.957884,0.472332,0.460653,0.028577,0.019177,0.027903,0.046706,0.213962,0.697475,11.913704,143.5,1.003172,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.075867,0.100497,-0.113442,3.95911,0.367241,0.324581,0.296682,0.54131,0.689178,0.032546,0.861941,0.836063,0.457616,0.442945,0.558302,0.232644,0.203684,0.166379,0.406877,0.60722,0.708562,1.764775,2.36236,0.085872,0.083197,0.069416,0.098152,0.10837,96.957884,0.472332,0.460653,0.028577,0.019177,0.027903,0.046706,0.213962,0.697475,11.913704,143.5,1.003172,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.054577,1.024874,-0.466205,3.848648,0.370513,0.348925,0.456866,0.593758,0.720223,0.018889,0.495235,0.529417,0.492216,0.392098,0.536981,0.217999,0.199223,0.14936,0.235498,0.488352,0.787092,2.282644,2.975999,0.13449,0.052246,0.050553,0.13262,0.096571,72.980709,0.267232,0.315477,0.02781,0.019048,0.029524,0.053452,0.212507,0.361667,14.103194,142.5,1.00271,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63
0.100087,0.352927,-0.383595,4.22068,0.309748,0.303919,0.236546,0.624397,0.789516,0.036682,0.645025,0.65678,0.476179,0.39705,0.592225,0.231466,0.195966,0.157725,0.331948,0.612851,0.73841,1.395751,3.010861,0.12007,0.10228,0.092807,0.100581,0.106111,9.34188,0.436335,0.742258,0.038982,0.027019,0.038075,0.063087,0.21535,0.309754,35.889596,158.5,1.004114,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.100087,0.352927,-0.383595,4.22068,0.309748,0.303919,0.236546,0.624397,0.789516,0.036682,0.645025,0.65678,0.476179,0.39705,0.592225,0.231466,0.195966,0.157725,0.331948,0.612851,0.73841,1.395751,3.010861,0.12007,0.10228,0.092807,0.100581,0.106111,9.34188,0.436335,0.742258,0.038982,0.027019,0.038075,0.063087,0.21535,0.309754,35.889596,158.5,1.004114,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.057071,0.472001,-0.072268,3.538017,0.399161,0.467857,0.44449,0.486692,0.654198,0.029475,0.89072,0.697887,0.405132,0.351592,0.439101,0.198252,0.18792,0.150841,0.363651,0.551438,0.653239,1.593221,2.200121,0.12202,0.093536,0.110418,0.099642,0.104231,56.044601,0.378901,0.680921,0.038103,0.026882,0.038773,0.068617,0.209397,0.522767,8.911565,141.5,1.002753,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4
0.107644,0.100071,-0.017846,3.748623,0.429438,0.414402,0.288058,0.647707,0.774547,0.080933,1.288602,1.456402,0.488563,0.446186,0.474281,0.22554,0.217839,0.185137,0.211674,0.473712,0.538262,1.18539,1.077396,0.088291,0.063508,0.066125,0.053855,0.105152,2.519162,0.236974,0.376308,0.029617,0.020609,0.030408,0.05587,0.216097,0.181084,100.353844,153.5,1.009063,70.81272,5.278077,1.508952,0.678162,0.838591,0.890292,0.053621,15.7461,4.767996,186.7578,0.724115,0.024898,0.171018,0.485705,0.000248,0.008784,408.985,1.141272,0,0.723702,0.11637,0,0.200091,0.006048,873.9773,753425.1
0.041907,0.88872,-0.061583,4.12177,0.315898,0.465881,0.470019,0.505236,0.660991,0.015505,1.031551,0.713182,0.519298,0.386336,0.569771,0.199004,0.206959,0.175056,0.46482,0.491726,0.841126,2.641742,2.02241,0.118618,0.114791,0.112059,0.13011,0.097823,56.594881,0.327864,0.806174,0.052191,0.01893,0.027265,0.048067,0.218915,0.576841,5.965873,150.5,1.002503,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.041907,0.88872,-0.061583,4.12177,0.315898,0.465881,0.470019,0.505236,0.660991,0.015505,1.031551,0.713182,0.519298,0.386336,0.569771,0.199004,0.206959,0.175056,0.46482,0.491726,0.841126,2.641742,2.02241,0.118618,0.114791,0.112059,0.13011,0.097823,56.594881,0.327864,0.806174,0.052191,0.01893,0.027265,0.048067,0.218915,0.576841,5.965873,150.5,1.002503,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.136858,0.946434,0.502382,4.284918,0.353875,0.344757,0.178266,0.706217,0.855757,0.090944,0.947292,0.716347,0.457131,0.459855,0.546306,0.257269,0.216459,0.184165,0.33861,0.342513,1.298296,1.385546,2.789346,0.124474,0.083555,0.081258,0.048292,0.117068,2.823063,0.382538,0.815043,0.039714,0.033693,0.038113,0.061254,0.213776,0.182328,106.868549,124,1.007837,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.136858,0.946434,0.502382,4.284918,0.353875,0.344757,0.178266,0.706217,0.855757,0.090944,0.947292,0.716347,0.457131,0.459855,0.546306,0.257269,0.216459,0.184165,0.33861,0.342513,1.298296,1.385546,2.789346,0.124474,0.083555,0.081258,0.048292,0.117068,2.823063,0.382538,0.815043,0.039714,0.033693,0.038113,0.061254,0.213776,0.182328,106.868549,124,1.007837,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.065331,0.401634,0.231562,4.747215,0.275569,0.384728,0.398193,0.518283,0.685517,0.027449,0.817247,0.606626,0.423888,0.464107,0.475001,0.195276,0.189923,0.136015,0.491462,0.546424,0.922338,1.123348,1.433875,0.097858,0.072053,0.100974,0.054982,0.120534,71.2403,0.532323,0.807478,0.035473,0.019061,0.024974,0.046,0.218511,0.494476,34.148509,150,1.004097,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.065331,0.401634,0.231562,4.747215,0.275569,0.384728,0.398193,0.518283,0.685517,0.027449,0.817247,0.606626,0.423888,0.464107,0.475001,0.195276,0.189923,0.136015,0.491462,0.546424,0.922338,1.123348,1.433875,0.097858,0.072053,0.100974,0.054982,0.120534,71.2403,0.532323,0.807478,0.035473,0.019061,0.024974,0.046,0.218511,0.494476,34.148509,150,1.004097,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
