@attribute Std_Acc1000_Std_Mem40_SCF_15 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_2 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.094228,-0.160116,-0.228094,3.680305,0.472636,0.428489,0.268118,0.613789,0.751051,0.034161,0.819101,0.613752,0.371192,0.365295,0.47534,0.198864,0.193832,0.153662,0.363117,0.416363,0.733202,0.982378,1.244334,0.082514,0.098081,0.084734,0.054229,0.104569,24.666699,0.355275,0.70013,0.033208,0.028327,0.036763,0.054887,0.209667,0.357405,43.059502,145.5,1.006178
0.095487,0.391872,0.23468,3.09296,0.542437,0.400757,0.242988,0.655741,0.817508,0.069969,1.018014,0.595917,0.399768,0.4136,0.525631,0.197887,0.20154,0.165709,0.30321,0.385279,0.59717,0.957526,2.068022,0.109232,0.078036,0.069912,0.068361,0.118022,6.731412,0.194664,0.302862,0.036698,0.022003,0.032934,0.054556,0.214654,0.351556,45.881442,144,1.007462
0.096413,0.232103,0.215937,3.20797,0.502318,0.407894,0.272517,0.671699,0.823057,0.077378,1.223085,0.793543,0.455999,0.441194,0.604588,0.222136,0.227845,0.185388,0.593357,0.319971,0.538534,0.778714,2.005122,0.10203,0.096629,0.098677,0.060115,0.126652,78.030636,0.491073,0.405585,0.032551,0.021498,0.030989,0.049761,0.22421,1.284681,82.728214,125,1.008273
0.091108,0.782532,0.313143,2.949346,0.553728,0.411525,0.297647,0.566364,0.728197,0.054541,1.007687,0.973334,0.458949,0.479047,0.54307,0.234253,0.21722,0.166368,0.773362,0.407631,0.440686,1.175372,1.542375,0.099947,0.077897,0.074528,0.06121,0.101935,77.979042,0.391576,0.51977,0.028196,0.02126,0.039654,0.056029,0.209681,0.265157,20.901445,156.5,1.007043
0.103155,0.272227,-0.320862,3.826251,0.385621,0.360319,0.270193,0.621854,0.754181,0.042731,0.928837,0.733945,0.416833,0.413112,0.569321,0.200235,0.203335,0.168589,0.222405,0.339207,0.599858,0.797234,1.832588,0.084613,0.064243,0.063303,0.047522,0.10341,21.827812,0.352014,0.396692,0.028939,0.026977,0.036336,0.059495,0.214027,0.581219,38.572653,124.5,1.006941
0.080108,0.092138,-0.017385,3.519576,0.44513,0.289051,0.148566,0.584283,0.734037,0.040749,0.78783,0.835501,0.446518,0.422064,0.577486,0.211376,0.21657,0.186465,0.191622,0.343944,0.464886,0.768678,1.796972,0.082378,0.062983,0.066276,0.043793,0.10139,15.498181,0.376253,0.389388,0.02698,0.02093,0.03199,0.052248,0.198906,0.247947,34.963226,144,1.006492
0.110446,0.124816,-0.270286,3.714517,0.409705,0.37097,0.276632,0.625472,0.792946,0.082402,1.757857,1.558489,0.656699,0.529893,0.697876,0.269734,0.274022,0.201495,0.267158,0.36322,0.503185,1.50212,1.648838,0.070702,0.062539,0.056879,0.056621,0.105817,5.095912,0.253207,0.477425,0.026006,0.020274,0.036736,0.056772,0.210905,0.193606,92.411337,104.5,1.015368
0.111754,-0.105229,0.186855,3.336967,0.489639,0.429617,0.244062,0.641182,0.780599,0.068339,1.077185,1.294392,0.47064,0.480707,0.638945,0.230097,0.238091,0.182012,0.206927,0.357393,0.467986,0.9831,1.178677,0.07637,0.052106,0.055586,0.059465,0.10743,3.695975,0.240313,0.356766,0.021987,0.024759,0.036109,0.056498,0.214471,0.168447,72.135596,145,1.010282
0.153747,-0.230208,0.35001,3.477994,0.460069,0.449656,0.267246,0.64383,0.769906,0.054039,1.059614,0.772132,0.391556,0.449654,0.523427,0.206675,0.225274,0.17188,0.196402,0.350114,0.500363,0.612141,1.48733,0.077238,0.064658,0.067653,0.054877,0.106694,1.670834,0.198869,0.352203,0.026176,0.025376,0.035831,0.056329,0.217462,0.123122,52.852983,137.5,1.004779
0.067773,0.338636,0.343693,4.04695,0.332228,0.347472,0.300917,0.566196,0.752477,0.053715,1.335192,1.112843,0.482903,0.453467,0.647592,0.24384,0.229541,0.183504,0.452707,0.480587,0.899447,1.714008,1.74985,0.12045,0.103895,0.094676,0.075211,0.102893,6.991195,0.32018,0.542457,0.046227,0.029314,0.033088,0.062392,0.211512,0.238606,29.8723,151,1.0054
0.11311,-0.168897,-0.015954,3.590602,0.466952,0.447879,0.265827,0.64118,0.780941,0.031587,0.566792,0.627128,0.39861,0.419144,0.592061,0.210932,0.207961,0.162862,0.164687,0.425324,0.546707,0.751558,1.204428,0.088034,0.055176,0.05943,0.060763,0.10536,1.491952,0.309381,0.544958,0.036415,0.021838,0.038797,0.058642,0.216287,0.084763,42.803308,141,1.003549
0.039167,-0.396833,0.130746,4.02852,0.386468,0.386049,0.378046,0.55267,0.741493,0.022542,1.045265,0.987516,0.449997,0.449778,0.548818,0.234254,0.207213,0.19761,0.674156,0.575539,1.077318,1.137649,1.295298,0.104421,0.06575,0.065585,0.070659,0.105624,8.149356,0.389523,0.423022,0.03903,0.013329,0.025553,0.051085,0.213141,0.24455,12.123544,137,1.005163
0.069615,0.159388,0.154229,3.964518,0.362063,0.409996,0.357695,0.608692,0.773209,0.053054,1.310147,1.022624,0.479242,0.456422,0.509976,0.225752,0.205931,0.182699,0.450101,0.53015,0.599308,0.815288,1.214399,0.095026,0.077867,0.083679,0.062298,0.108582,6.757596,0.230017,0.336539,0.026535,0.017132,0.031731,0.053191,0.215649,0.329486,64.818218,149.75,1.005844
0.069026,0.751345,0.022957,3.523976,0.451681,0.380532,0.232456,0.557674,0.737298,0.025554,0.720456,0.797257,0.446257,0.43855,0.57383,0.215755,0.215988,0.174338,0.270055,0.327865,0.66803,1.643116,2.037507,0.105145,0.063897,0.072803,0.061573,0.10587,10.808754,0.331793,0.442873,0.027038,0.01849,0.030741,0.050424,0.210682,0.311118,27.541016,146.5,1.005241
0.085901,1.077341,-0.237255,3.533114,0.445305,0.295599,0.297132,0.550402,0.708254,0.028742,0.824551,0.747026,0.413899,0.411088,0.671538,0.212504,0.219925,0.152172,0.218581,0.347548,0.519832,1.252985,1.487142,0.077618,0.058625,0.059079,0.041443,0.097214,25.801123,0.288546,0.355084,0.03489,0.020891,0.033988,0.053538,0.21117,0.434504,28.415722,147,1.004192
0.104798,0.583797,0.147256,3.730366,0.436487,0.427873,0.304759,0.635463,0.794379,0.049178,0.827716,0.673768,0.411423,0.374556,0.493779,0.206795,0.178973,0.149072,0.175401,0.530423,1.008609,2.087367,1.629061,0.196935,0.156517,0.155689,0.11548,0.118593,12.590449,0.322697,0.764861,0.060923,0.024488,0.035098,0.064368,0.213036,0.388696,11.543695,146.5,1.003997
0.044802,0.913887,-0.034314,3.589925,0.42724,0.404843,0.256492,0.605013,0.782005,0.017642,0.677233,0.55471,0.406474,0.44085,0.56272,0.186199,0.210626,0.156226,0.280515,0.304523,0.538599,0.835507,1.136113,0.076174,0.063812,0.067416,0.055358,0.109305,4.888492,0.248384,0.437012,0.029118,0.01851,0.032599,0.056739,0.213843,0.171364,19.590211,145.5,1.003299
0.102349,0.020196,0.000168,3.99988,0.281432,0.259156,0.184821,0.591992,0.760051,0.050325,0.761185,0.929249,0.493864,0.432954,0.545873,0.218315,0.223141,0.136787,0.378373,0.471512,0.586988,1.635809,3.762873,0.099604,0.100376,0.108013,0.116294,0.110063,16.547371,0.330915,0.88577,0.040641,0.023448,0.035953,0.056217,0.212848,0.320784,12.858298,143.5,1.002533
0.105918,0.419149,0.19184,3.739734,0.393324,0.315636,0.163084,0.551098,0.736539,0.046144,0.90781,0.784417,0.438525,0.49048,0.633317,0.209762,0.22579,0.173971,0.354317,0.444755,0.623655,1.189352,2.247384,0.108969,0.082894,0.078227,0.054668,0.107941,11.983871,0.457983,0.538544,0.030502,0.021268,0.028377,0.05275,0.210004,0.246192,18.843694,125.25,1.004728
0.180219,0.50716,0.014332,3.919366,0.328553,0.407874,0.308568,0.685337,0.874073,0.082833,1.102809,0.872397,0.539221,0.430946,0.628665,0.208495,0.225095,0.18667,0.321528,0.539501,0.719571,1.194244,1.281287,0.116959,0.081936,0.07979,0.052163,0.11478,2.109003,0.35218,0.425806,0.033762,0.024961,0.037765,0.063592,0.217009,0.119995,59.83994,152,1.004872
0.075039,0.132658,0.247147,3.31302,0.485981,0.448042,0.355935,0.631934,0.783154,0.051921,1.121084,0.729344,0.565521,0.482957,0.575914,0.256278,0.235806,0.194909,0.340243,0.466979,0.501811,1.332605,1.407311,0.089852,0.081419,0.073174,0.069103,0.111054,42.997618,0.329943,0.830039,0.031633,0.027532,0.034342,0.056693,0.210801,1.191022,29.223664,132.5,1.005409
0.149009,0.196279,0.320468,3.529285,0.450043,0.426378,0.253935,0.654929,0.816148,0.052749,0.913319,0.88614,0.546512,0.490323,0.601625,0.224474,0.228984,0.178776,0.274168,0.357261,0.775887,1.458302,1.466728,0.131624,0.114493,0.117851,0.086348,0.108132,2.870655,0.374277,0.776573,0.044847,0.025397,0.040431,0.06016,0.214144,0.151143,39.729942,146,1.004074
0.087128,0.798643,0.194433,4.123536,0.387087,0.390928,0.315675,0.630669,0.79524,0.035442,0.781128,0.775096,0.619052,0.475204,0.497467,0.202782,0.209224,0.176409,0.501672,0.500064,1.047757,1.765119,3.104036,0.13195,0.081729,0.085559,0.109782,0.121824,17.76036,0.395576,1.333444,0.037066,0.017336,0.031845,0.052353,0.217427,0.30917,19.387139,129.25,1.002904
0.104925,-0.131506,0.022011,3.229388,0.520833,0.296317,0.251657,0.648664,0.836016,0.058211,0.679172,0.62199,0.436948,0.36351,0.557177,0.217837,0.205061,0.149021,0.217235,0.341984,0.462444,0.847744,1.074648,0.077817,0.056648,0.055983,0.044836,0.1112,5.391829,0.315537,0.361033,0.027562,0.022835,0.036761,0.058091,0.215006,0.233249,12.715936,126.75,1.003688
0.110543,0.20864,0.367292,3.831928,0.398842,0.385478,0.254961,0.623733,0.780105,0.054272,1.007728,0.792899,0.446941,0.441415,0.587894,0.232284,0.233811,0.165115,0.2539,0.337018,0.594417,0.994145,1.381927,0.086744,0.084469,0.066557,0.061326,0.10779,8.570019,0.323166,0.626233,0.029311,0.022857,0.033782,0.051393,0.213869,0.364325,51.673039,132,1.005928
0.141126,0.760345,0.720915,3.949588,0.365524,0.483794,0.283405,0.646659,0.779536,0.03033,0.691407,0.597392,0.502605,0.441172,0.566712,0.200208,0.219502,0.170153,0.273244,0.388218,0.534147,0.825007,0.973228,0.097525,0.058066,0.052726,0.057098,0.103626,4.847743,0.263399,0.529385,0.026291,0.02655,0.033927,0.060066,0.217825,0.258605,60.978529,135.5,1.003873
0.121036,0.197668,0.417061,3.640329,0.431147,0.457893,0.244736,0.670476,0.825363,0.089707,1.326081,0.879052,0.408663,0.399137,0.613091,0.240497,0.224439,0.199691,0.216392,0.391049,0.512617,0.8955,1.164868,0.087596,0.055029,0.057588,0.057784,0.110642,5.002801,0.296028,0.505703,0.026192,0.015543,0.033738,0.05772,0.215855,0.362089,89.177485,123,1.010343
0.080994,0.141833,0.262466,3.44196,0.479839,0.41557,0.253396,0.614226,0.752867,0.027121,0.769645,0.573698,0.439299,0.430421,0.531248,0.21879,0.209886,0.16228,0.238797,0.431247,0.484946,1.051995,1.489799,0.085011,0.057455,0.062643,0.06669,0.098907,3.253954,0.358988,0.604413,0.030081,0.024877,0.034199,0.058964,0.21306,0.134488,38.461932,125.25,1.004682
0.094434,-0.278951,0.591511,3.1192,0.528152,0.349226,0.232719,0.624413,0.724097,0.035282,0.71632,0.703224,0.423395,0.490592,0.661009,0.219831,0.231388,0.161474,0.244065,0.341942,0.450413,0.657318,1.123336,0.082405,0.057972,0.05896,0.049738,0.098099,4.732202,0.276103,0.451553,0.031012,0.019405,0.038856,0.055743,0.218448,0.168926,47.378134,150.5,1.003278
0.11416,-0.023595,0.231551,3.216125,0.519047,0.307833,0.25556,0.620181,0.748752,0.028717,0.615282,0.576614,0.372308,0.4143,0.486581,0.194479,0.198975,0.154667,0.220904,0.475496,0.61029,1.761455,1.90131,0.086553,0.058346,0.05644,0.049063,0.098254,15.498035,0.223776,0.386478,0.028531,0.019089,0.033538,0.057804,0.21344,0.158807,44.6363,131.75,1.003923
0.132549,0.314779,0.436908,3.36607,0.504147,0.427193,0.280589,0.654576,0.775408,0.050734,0.911754,0.805204,0.469511,0.419013,0.555717,0.219676,0.216205,0.169373,0.167423,0.323868,0.483577,1.006135,1.078562,0.077709,0.069221,0.067581,0.051988,0.108043,7.786811,0.2869,0.567793,0.029033,0.028968,0.040014,0.057383,0.21378,0.183777,58.256617,151,1.005336
0.067398,0.657996,-0.243435,3.978515,0.346534,0.379292,0.312557,0.560991,0.744094,0.027382,0.996346,0.918365,0.510726,0.462402,0.541668,0.240301,0.228768,0.173745,0.383555,0.474103,0.63961,1.890965,1.896147,0.112514,0.083009,0.089083,0.067385,0.104907,8.185423,0.33909,0.615466,0.027504,0.020567,0.0318,0.055585,0.215542,0.267681,24.455765,156.5,1.004081
0.056453,1.007476,0.106499,3.406327,0.477355,0.436977,0.357246,0.595792,0.755537,0.044182,0.995304,0.914038,0.472561,0.444669,0.539618,0.213538,0.216467,0.162181,0.281549,0.366255,0.618511,1.023402,1.031098,0.075496,0.067554,0.067332,0.07319,0.102577,7.75096,0.319836,0.437422,0.032193,0.019263,0.033578,0.056843,0.212641,0.286768,18.2632,118,1.010104
0.063756,0.967751,0.243471,4.494566,0.276507,0.350721,0.242066,0.58818,0.764179,0.036035,1.414224,1.040523,0.594818,0.479702,0.570427,0.232023,0.238516,0.197726,0.408479,0.519541,0.791881,1.403657,2.095197,0.088532,0.081989,0.079492,0.075656,0.109755,9.598644,0.304677,0.472809,0.040004,0.023972,0.032816,0.051506,0.209841,0.310123,29.650937,147,1.004956
0.123204,0.117071,0.254255,3.274875,0.50072,0.452799,0.293548,0.649004,0.810101,0.047134,0.766291,0.754643,0.380937,0.442875,0.562691,0.21177,0.21405,0.171661,0.205723,0.455264,0.555237,0.697592,1.202773,0.098713,0.082125,0.08141,0.063135,0.111285,3.694495,0.316847,0.540487,0.025931,0.022255,0.034273,0.060684,0.215694,0.168403,56.895326,125,1.007242
0.121262,0.235289,0.528688,3.849668,0.370936,0.311991,0.250765,0.627757,0.760157,0.056528,0.880085,1.158957,0.524509,0.481036,0.545645,0.229548,0.243251,0.184803,0.403429,0.4003,0.562931,1.413954,1.434464,0.096719,0.058103,0.067356,0.055225,0.109768,9.263229,0.362928,0.644596,0.031325,0.016081,0.030572,0.052667,0.211186,0.205617,45.513065,128.5,1.004254
0.115355,0.560054,-0.20971,3.776806,0.426935,0.318183,0.233235,0.63513,0.790261,0.056972,0.910537,0.655845,0.456125,0.453334,0.578206,0.238914,0.217371,0.181922,0.216091,0.35751,0.579427,1.029403,1.181967,0.109883,0.064905,0.058373,0.057406,0.109096,5.556345,0.273256,0.380708,0.028708,0.026595,0.03516,0.058907,0.204635,0.187919,52.530282,123,1.009041
0.117359,0.017293,0.104323,3.521491,0.455234,0.39889,0.325389,0.621904,0.794587,0.062807,1.017329,0.888169,0.419375,0.401735,0.542425,0.24311,0.212111,0.164319,0.233629,0.315684,0.461356,0.73964,1.800718,0.075855,0.070022,0.065571,0.072185,0.118324,23.396857,0.313999,0.317735,0.031669,0.015727,0.030269,0.048394,0.214062,0.440337,25.33775,127.5,1.003779
0.049832,0.06204,0.401207,3.406622,0.470229,0.405987,0.276862,0.587117,0.734663,0.022572,0.775151,0.550958,0.42003,0.385932,0.584741,0.211693,0.206639,0.168349,0.359973,0.355352,0.646012,0.724705,1.509194,0.102235,0.092839,0.068034,0.058753,0.107116,3.994599,0.402713,0.558755,0.022552,0.018047,0.029515,0.060532,0.21712,0.269474,23.012366,150.5,1.005214
0.104857,-0.018663,0.094111,3.867526,0.393337,0.373173,0.292902,0.566115,0.725777,0.032666,0.818159,0.9212,0.470061,0.433795,0.578194,0.212209,0.220271,0.161691,0.549712,0.456637,0.771732,2.204712,1.811039,0.106074,0.06818,0.071698,0.060926,0.103978,17.684484,0.287902,0.501947,0.030751,0.02243,0.031461,0.053161,0.214257,0.331161,20.248749,154.25,1.004739
0.060011,-0.052227,-0.205912,3.617738,0.410179,0.407148,0.354362,0.54708,0.704934,0.033658,1.095078,0.870081,0.383459,0.423362,0.579952,0.222743,0.213902,0.162297,0.40665,0.369348,0.611109,1.625575,2.002393,0.104892,0.062285,0.077652,0.07981,0.104191,34.177313,0.288459,0.608397,0.032174,0.016753,0.033305,0.052305,0.208977,0.336727,27.733404,158,1.002854
0.173562,-0.029438,0.398266,3.287806,0.490153,0.376416,0.236572,0.676113,0.805097,0.051328,1.004827,0.83153,0.451909,0.447725,0.656431,0.232941,0.241827,0.178227,0.255868,0.360139,0.5283,0.869241,1.520824,0.070259,0.064645,0.061324,0.057878,0.105199,5.606214,0.297146,0.390806,0.023057,0.023622,0.037876,0.05959,0.213675,0.130475,48.061382,137,1.003911
0.086297,0.06512,0.10414,3.410243,0.484224,0.435034,0.347337,0.570312,0.712728,0.021865,0.755102,0.639386,0.41175,0.449759,0.525137,0.206971,0.211756,0.15445,0.142216,0.333177,0.536821,0.809553,0.976145,0.09136,0.056749,0.05598,0.054249,0.095412,5.649017,0.30606,0.384601,0.034949,0.021385,0.032323,0.057351,0.215021,0.249294,36.128147,135,1.004651
0.118487,0.494843,-0.05518,4.023313,0.378163,0.405715,0.251998,0.647338,0.798693,0.055779,0.865727,0.768393,0.475493,0.479673,0.600745,0.233919,0.217039,0.169969,0.340483,0.4278,0.660588,1.37486,1.324824,0.082963,0.061474,0.064304,0.05851,0.108912,5.592502,0.269038,0.563931,0.02924,0.023809,0.032421,0.059252,0.212331,0.222376,53.577063,136.5,1.006318
0.091217,0.367618,0.276079,3.175135,0.529238,0.385283,0.24034,0.660749,0.81123,0.045982,0.638089,0.595601,0.442499,0.409517,0.529058,0.220236,0.212852,0.193035,0.128074,0.368117,0.461572,2.267142,2.040745,0.091314,0.068407,0.060754,0.055113,0.115245,3.750458,0.343429,0.554078,0.029314,0.019417,0.031559,0.057429,0.215107,0.284517,104.213403,153.25,1.004422
0.140049,0.518209,0.353895,3.570515,0.473964,0.482426,0.273144,0.649068,0.800729,0.065821,1.016884,0.762976,0.490386,0.383505,0.540486,0.243564,0.224062,0.18809,0.230056,0.462108,0.648994,0.805951,1.080493,0.108562,0.067973,0.072678,0.057051,0.114416,2.602865,0.34663,0.571884,0.040064,0.025205,0.035547,0.055844,0.215182,0.121476,46.694972,144.5,1.005328
0.078881,0.184556,0.468808,3.371495,0.484029,0.445165,0.292688,0.631093,0.797617,0.048163,0.968789,0.81852,0.414055,0.417039,0.642673,0.216946,0.216961,0.163818,0.355608,0.314133,0.54286,0.74458,1.180239,0.09654,0.065982,0.065853,0.053019,0.10799,3.953449,0.270619,0.320883,0.019561,0.016799,0.032237,0.05662,0.215828,0.144632,31.742796,139,1.003497
0.066299,0.414333,1.067088,4.084184,0.386081,0.346864,0.250897,0.574124,0.716487,0.025593,0.746056,0.628938,0.399678,0.436031,0.605812,0.220677,0.214941,0.14887,0.341793,0.315026,1.002065,0.699489,1.843083,0.080378,0.075676,0.063115,0.062587,0.100606,20.93661,0.309451,0.577022,0.024646,0.021448,0.031912,0.053821,0.210606,0.246786,10.775578,146.5,1.003474
0.115846,0.789633,-0.044267,3.856526,0.376821,0.397251,0.249672,0.614345,0.835146,0.035103,0.750432,0.684348,0.439036,0.381101,0.547652,0.209229,0.200781,0.17389,0.384593,0.382659,0.601409,1.69588,1.384687,0.103341,0.07401,0.09161,0.061947,0.11064,2.565134,0.424404,0.408771,0.033755,0.022367,0.038886,0.060755,0.212623,0.122379,46.369665,146.5,1.003352
0.074097,0.651577,0.147962,3.456689,0.458984,0.457546,0.379849,0.586452,0.778039,0.071989,1.127681,0.978297,0.456613,0.533841,0.664484,0.266146,0.258605,0.210276,0.289695,0.469515,0.558156,0.915188,1.066347,0.118777,0.099521,0.101159,0.084117,0.11174,8.40792,0.412554,0.685068,0.03641,0.025455,0.036678,0.048211,0.211386,0.272027,56.245274,155,1.013196
0.068963,0.543471,0.211731,3.569014,0.442563,0.413711,0.253775,0.564253,0.777121,0.04285,0.874281,0.878396,0.508541,0.476893,0.526191,0.232571,0.212073,0.180291,0.282254,0.389967,0.498143,1.032144,1.21441,0.094914,0.071397,0.064131,0.062521,0.108686,9.448812,0.310796,0.483619,0.037935,0.022385,0.030233,0.055986,0.209837,0.278785,52.492891,159.5,1.006606
0.072803,0.605814,0.163808,3.32258,0.471082,0.39396,0.308723,0.599635,0.740394,0.031035,0.853474,0.69006,0.379096,0.408116,0.472705,0.199616,0.198447,0.160779,0.24716,0.296004,0.437944,1.039736,1.334778,0.100176,0.073711,0.062613,0.066038,0.102864,24.355081,0.274348,0.358761,0.023536,0.022031,0.028347,0.050519,0.215101,0.266221,33.495165,108.75,1.009203
0.059068,0.275395,0.058066,3.373209,0.488822,0.414637,0.286712,0.62334,0.799206,0.045343,0.915675,0.799372,0.429291,0.465812,0.54024,0.226732,0.209393,0.192488,0.233704,0.383758,0.50542,1.369588,1.240985,0.077305,0.067503,0.074316,0.068474,0.108006,3.725274,0.29654,0.711285,0.025816,0.019378,0.032831,0.060947,0.211943,0.142732,120.885462,140,1.007909
0.10552,0.328673,0.255339,3.324328,0.479717,0.37752,0.239829,0.659103,0.810354,0.040507,0.797848,0.631441,0.419741,0.409327,0.534018,0.199248,0.20824,0.174759,0.300587,0.352884,0.501166,0.807401,1.40097,0.077976,0.062369,0.06475,0.047757,0.111431,2.147237,0.321107,0.564629,0.025802,0.019139,0.029531,0.060613,0.212781,0.129105,33.4714,121.5,1.006473
0.114435,0.441639,0.181542,3.768118,0.42955,0.352754,0.174098,0.625613,0.782312,0.047462,0.769367,0.792546,0.47367,0.416409,0.485234,0.212577,0.206091,0.178447,0.269753,0.32978,0.534889,1.032672,1.508595,0.074801,0.067387,0.062665,0.056566,0.102742,4.647668,0.254759,0.482555,0.031612,0.02587,0.038175,0.06056,0.213401,0.1422,58.885283,129,1.00759
0.11254,0.277386,-0.080174,4.046126,0.325537,0.169368,0.118823,0.591994,0.718045,0.022167,0.760424,0.600422,0.525527,0.387316,0.583454,0.207253,0.218197,0.142245,0.401584,0.387879,0.685156,2.431107,4.586504,0.145319,0.078166,0.104945,0.097497,0.104896,26.818046,0.317281,0.723759,0.038782,0.02671,0.034875,0.056422,0.212344,0.363064,26.774815,125.5,1.008608
0.05895,0.562971,0.189194,3.91355,0.365851,0.411965,0.319544,0.579429,0.740982,0.02366,0.677435,0.628949,0.479788,0.455984,0.533669,0.207277,0.233289,0.161481,0.347378,0.413541,0.736946,1.576301,1.196179,0.129292,0.073235,0.086968,0.07642,0.105352,9.9517,0.219206,0.582753,0.034105,0.020553,0.028964,0.051662,0.21325,0.281155,20.377919,142.5,1.003369
0.071568,0.421184,-0.122639,3.714657,0.412219,0.398826,0.371697,0.537356,0.72466,0.039488,1.526551,0.802314,0.601824,0.427794,0.580208,0.201944,0.205724,0.188375,0.257751,0.37387,0.616385,1.401055,1.302758,0.133503,0.08495,0.091653,0.067973,0.104925,50.476489,0.285063,0.484395,0.039464,0.016257,0.032721,0.050105,0.20468,0.482526,70.205093,105,1.022581
0.071235,-0.007237,0.061353,4.012758,0.343642,0.399888,0.364016,0.515948,0.680031,0.035016,1.046065,0.898249,0.500905,0.425665,0.626266,0.222015,0.213568,0.156677,0.399655,0.493688,0.690522,1.513672,2.24369,0.144924,0.084818,0.087172,0.107581,0.112801,55.514974,0.286902,0.674972,0.04025,0.014032,0.029237,0.04421,0.222633,0.679609,16.734432,151,1.002921
0.093502,0.337558,-0.166103,3.954027,0.402951,0.290321,0.264651,0.54483,0.755403,0.022377,0.642038,0.599874,0.589675,0.433184,0.535316,0.232825,0.214232,0.178247,0.351754,0.420732,0.682847,2.109151,1.954564,0.107157,0.078585,0.088035,0.062782,0.100447,18.132702,0.515237,0.733442,0.044895,0.019266,0.026637,0.056646,0.216634,0.288626,3.007867,118.25,1.003002
0.083371,0.368242,0.131493,3.718107,0.41464,0.459622,0.44706,0.540218,0.681485,0.029419,0.873742,0.808272,0.46045,0.423179,0.519377,0.201449,0.189386,0.156669,0.399024,0.361079,0.972833,0.874053,1.314331,0.086579,0.083355,0.087427,0.098519,0.095647,69.875938,0.307133,0.573307,0.026517,0.019713,0.0317,0.052372,0.212958,0.657576,20.799007,145,1.002425
0.08517,0.451637,0.075719,3.461374,0.451249,0.43752,0.251541,0.569569,0.711695,0.024299,0.609877,0.679061,0.433742,0.428727,0.533061,0.20877,0.218284,0.170497,0.16652,0.502424,0.552836,1.03704,1.398158,0.108909,0.06889,0.079692,0.057313,0.100436,5.723431,0.396238,0.805038,0.025016,0.021142,0.03191,0.053388,0.213869,0.247006,30.128094,154.25,1.004699
0.116886,-0.089703,0.237749,3.277444,0.454178,0.465013,0.30475,0.61809,0.748108,0.047055,0.78745,0.746521,0.376165,0.444787,0.530478,0.212013,0.206856,0.170953,0.242993,0.365482,0.540005,1.272001,1.212513,0.089891,0.067702,0.066077,0.060641,0.102538,6.914654,0.267276,0.786532,0.027828,0.022656,0.036991,0.052639,0.215065,0.365864,22.839202,155,1.003502
0.128474,0.455931,0.204892,3.706951,0.436336,0.417745,0.229185,0.639469,0.796211,0.04585,0.729716,0.748276,0.568244,0.483613,0.633584,0.233728,0.226458,0.190333,0.218105,0.317011,0.689076,0.950733,1.174499,0.104713,0.079632,0.082266,0.054074,0.112275,3.349023,0.345892,0.672765,0.032625,0.026171,0.036039,0.056465,0.21512,0.128101,43.874608,134.5,1.003421
0.110052,0.173748,0.119973,3.448548,0.460873,0.372095,0.271546,0.625025,0.796787,0.079397,1.239287,1.131171,0.475077,0.414866,0.632015,0.228603,0.236319,0.187703,0.409937,0.427894,0.666169,1.303691,1.606652,0.089591,0.0791,0.081854,0.052731,0.116478,15.602263,0.299828,0.465096,0.033781,0.018338,0.030263,0.051837,0.213704,0.322291,79.758406,120,1.008373
0.127421,0.248958,0.342829,3.737005,0.42191,0.344654,0.182144,0.607079,0.783302,0.040434,1.016812,0.736334,0.473691,0.43654,0.596495,0.211688,0.232647,0.170932,0.412348,0.493312,0.583123,1.605516,1.571827,0.099467,0.07119,0.063582,0.048828,0.104087,17.996768,0.350293,0.544935,0.026079,0.024161,0.036974,0.058765,0.211978,0.258283,14.458916,130.75,1.003377
0.064953,0.043133,0.303732,3.279188,0.501793,0.381724,0.266635,0.607568,0.754396,0.04768,1.263869,0.991322,0.428363,0.481562,0.581204,0.238248,0.226262,0.160588,0.284625,0.408395,0.542825,0.646827,1.125739,0.124705,0.080044,0.074655,0.052033,0.110141,30.876784,0.488965,0.554529,0.035726,0.019033,0.027692,0.048942,0.215032,0.554729,71.751864,134.5,1.008289
0.045332,0.645624,0.083665,3.463717,0.498981,0.435182,0.314396,0.628724,0.808327,0.036283,0.984363,0.800691,0.383583,0.444389,0.640994,0.241082,0.216914,0.165691,0.276065,0.404552,0.555446,1.339382,1.385275,0.103016,0.092642,0.085721,0.07355,0.11396,4.592242,0.29934,0.615738,0.036328,0.020671,0.0362,0.061256,0.214231,0.245755,13.477499,157,1.007268
0.102816,0.23189,0.054951,3.588105,0.439809,0.427955,0.226377,0.610622,0.785582,0.042329,0.756966,0.769566,0.464632,0.423206,0.620314,0.216516,0.219422,0.174085,0.300351,0.343439,0.617686,0.799259,1.287589,0.105071,0.080646,0.073445,0.061188,0.112516,8.083133,0.313475,0.580986,0.032215,0.02262,0.035829,0.056697,0.213518,0.178498,59.314267,121,1.007131
