@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_E numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_PeriodicCentroid1 numeric
@attribute output {romantic,notromantic}

@data

0.032406,5.935328,0.000084,1.491458,2.602577,0.125702,0.009623,0.000032,2.614487,0.18611,0.295963,0.529178,0.362,0.105724,0.098629,0.13276,0.159815,0.072812,20.09946,0.57157,1.00271,0.529289,notromantic
0.062586,3.662835,0.000522,1.458857,2.884884,0.177835,0.027998,0.000456,2.311562,0.782097,0.388177,0.440407,0.377653,0.109881,0.083283,0.100984,0.238574,0.067831,43.752782,0.559849,1.004114,0.475752,notromantic
0.062586,3.662835,0.000522,1.458857,2.884884,0.177835,0.027998,0.000456,2.311562,0.782097,0.388177,0.440407,0.377653,0.109881,0.083283,0.100984,0.238574,0.067831,43.752782,0.559849,1.004114,0.475752,notromantic
0.044084,8.653246,0.000057,1.470689,2.699912,0.135996,0.023858,0.000084,2.046476,0.276403,0.432489,0.278748,0.377325,0.112621,0.124537,0.109548,0.335766,0.085543,11.280995,0.54415,1.002753,0.519441,notromantic
0.083361,3.273047,0.000892,1.52278,3.071172,0.169227,0.078033,0.001719,2.632149,0.40554,0.303984,0.231187,0.269245,0.106081,0.091435,0.095567,0.344731,0.088474,114.7647,0.546313,1.009063,0.546588,notromantic
0.036103,8.147528,0.000022,1.565616,2.778161,0.130202,0.012171,0.000024,2.697942,0.530799,0.516769,0.276645,0.357187,0.160862,0.148289,0.14103,0.237717,0.109632,5.758155,0.566997,1.002503,0.479303,notromantic
0.036103,8.147528,0.000022,1.565616,2.778161,0.130202,0.012171,0.000024,2.697942,0.530799,0.516769,0.276645,0.357187,0.160862,0.148289,0.14103,0.237717,0.109632,5.758155,0.566997,1.002503,0.479303,notromantic
0.093105,0.806062,0.000427,1.429194,2.429337,0.159095,0.081882,0.000888,2.118749,0.4351,0.526712,0.328205,0.352871,0.096846,0.093457,0.083969,0.127759,0.074574,98.086787,0.591386,1.007837,0.471959,notromantic
0.093105,0.806062,0.000427,1.429194,2.429337,0.159095,0.081882,0.000888,2.118749,0.4351,0.526712,0.328205,0.352871,0.096846,0.093457,0.083969,0.127759,0.074574,98.086787,0.591386,1.007837,0.471959,notromantic
0.03954,6.098035,0.000744,1.386337,2.553774,0.136818,0.019901,0.000798,2.554714,0.907824,0.63528,0.555676,0.267539,0.10138,0.111538,0.115793,0.097681,0.081332,39.951604,0.564705,1.004097,0.514336,notromantic
0.03954,6.098035,0.000744,1.386337,2.553774,0.136818,0.019901,0.000798,2.554714,0.907824,0.63528,0.555676,0.267539,0.10138,0.111538,0.115793,0.097681,0.081332,39.951604,0.564705,1.004097,0.514336,notromantic
0.031975,7.603205,0.00015,1.57453,2.418249,0.128769,0.01057,0.000097,2.104205,0.404412,0.217998,0.236007,0.320914,0.127458,0.106658,0.110506,0.145511,0.079278,14.852489,0.631769,1.005143,0.529331,notromantic
0.140174,2.136802,0.000313,1.522679,2.599235,0.207294,0.050668,0.000362,2.691676,0.329288,0.294997,0.409204,0.386574,0.097364,0.096334,0.090992,0.195708,0.077345,61.04461,0.56902,1.003911,0.523468,notromantic
0.140174,2.136802,0.000313,1.522679,2.599235,0.207294,0.050668,0.000362,2.691676,0.329288,0.294997,0.409204,0.386574,0.097364,0.096334,0.090992,0.195708,0.077345,61.04461,0.56902,1.003911,0.523468,notromantic
0.057839,1.901093,0.00024,1.455756,2.562453,0.104544,0.05906,0.000429,1.977464,0.503907,0.617082,0.346685,0.457237,0.120514,0.172812,0.178601,0.304789,0.095406,35.52005,0.614379,1.007126,0.371566,notromantic
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,notromantic
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,notromantic
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,notromantic
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,notromantic
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,notromantic
0.040689,4.361103,0.000897,1.443554,2.376237,0.146344,0.028103,0.001242,1.759202,0.286695,0.200352,0.165051,0.315655,0.093132,0.094371,0.092217,0.214005,0.066315,109.09593,0.584653,1.008094,0.533752,notromantic
0.062988,3.460122,0.000195,1.411507,2.645324,0.172156,0.021034,0.000229,2.873954,0.199269,0.146121,0.368013,0.317709,0.101295,0.099546,0.087213,0.136364,0.072163,117.353271,0.508827,1.010286,0.400232,notromantic
0.035039,9.667739,0.000145,1.557937,2.879279,0.115129,0.006276,0.000147,3.090784,1.016839,0.57496,0.440496,0.481872,0.127275,0.188654,0.190594,0.28046,0.101969,11.030849,0.574644,1.003128,0.535181,notromantic
0.029855,6.518204,0.000314,1.602465,2.792123,0.134123,0.015097,0.00027,2.244254,0.275295,0.253985,0.300587,0.307852,0.102402,0.088936,0.078766,0.209867,0.092775,38.250332,0.570851,1.003405,0.499871,notromantic
0.024552,5.816135,0.000004,1.5646,2.568101,0.108344,0.00972,0.000003,1.919552,0.605191,0.386177,0.35892,0.422493,0.119771,0.155578,0.131119,0.431635,0.09363,4.061306,0.570382,1.002778,0.4805,notromantic
0.042177,4.040711,0.000956,1.518953,2.958587,0.132958,0.041059,0.001985,2.704288,0.702663,0.392035,0.332451,0.351976,0.124902,0.107297,0.101012,0.388809,0.083985,96.768201,0.558666,1.012084,0.477274,notromantic
0.046804,5.365889,0.000317,1.487086,2.510566,0.130814,0.040762,0.000526,2.439258,0.669752,0.320398,0.310917,0.314962,0.120917,0.140761,0.109593,0.305082,0.075423,65.827316,0.569513,1.007082,0.543783,notromantic
0.051658,3.542666,0.000774,1.422154,2.210078,0.143062,0.044795,0.001527,1.950561,0.182641,0.112965,0.118448,0.250201,0.101263,0.093847,0.086716,0.057022,0.074838,144.197455,0.49673,1.009096,0.38469,notromantic
0.025793,6.85688,0.000347,1.492582,2.472975,0.105502,0.015719,0.000276,1.912638,0.496581,0.772029,0.621805,0.291422,0.125794,0.119525,0.098544,0.45751,0.103983,60.773008,0.500593,1.006791,0.54673,notromantic
0.060055,6.897118,0.000182,1.51743,2.760052,0.175071,0.014814,0.000117,3.10302,0.570062,0.463667,0.470201,0.428556,0.125731,0.141548,0.103985,0.151553,0.09474,18.270372,0.577284,1.003331,0.505889,notromantic
0.060055,6.897118,0.000182,1.51743,2.760052,0.175071,0.014814,0.000117,3.10302,0.570062,0.463667,0.470201,0.428556,0.125731,0.141548,0.103985,0.151553,0.09474,18.270372,0.577284,1.003331,0.505889,notromantic
0.060055,6.897118,0.000182,1.51743,2.760052,0.175071,0.014814,0.000117,3.10302,0.570062,0.463667,0.470201,0.428556,0.125731,0.141548,0.103985,0.151553,0.09474,18.270372,0.577284,1.003331,0.505889,notromantic
0.060055,6.897118,0.000182,1.51743,2.760052,0.175071,0.014814,0.000117,3.10302,0.570062,0.463667,0.470201,0.428556,0.125731,0.141548,0.103985,0.151553,0.09474,18.270372,0.577284,1.003331,0.505889,notromantic
0.04682,6.249515,0.000128,1.537434,2.996399,0.129605,0.020726,0.000214,2.782504,0.588932,0.577146,0.397561,0.470577,0.134826,0.134197,0.092504,0.37758,0.098348,13.407815,0.558107,1.003353,0.497713,notromantic
0.067644,5.343725,0.000176,1.35329,2.402085,0.175748,0.031235,0.000229,2.59683,0.254679,0.476181,0.337947,0.272858,0.111752,0.093672,0.097583,0.151971,0.087494,59.997535,0.558261,1.00517,0.531491,notromantic
0.067644,5.343725,0.000176,1.35329,2.402085,0.175748,0.031235,0.000229,2.59683,0.254679,0.476181,0.337947,0.272858,0.111752,0.093672,0.097583,0.151971,0.087494,59.997535,0.558261,1.00517,0.531491,notromantic
0.069348,2.9295,0.000418,1.454938,2.311179,0.193005,0.03314,0.000262,1.701243,0.154709,0.243288,0.173236,0.319741,0.095869,0.131447,0.098247,0.142144,0.061129,44.593166,0.571502,1.003278,0.472266,notromantic
0.040326,6.241479,0.000639,1.547033,2.555777,0.131108,0.040192,0.000745,2.078734,0.421408,0.185881,0.171853,0.302279,0.109344,0.115384,0.087749,0.182681,0.077628,38.361243,0.670926,1.006635,0.572822,notromantic
0.040326,6.241479,0.000639,1.547033,2.555777,0.131108,0.040192,0.000745,2.078734,0.421408,0.185881,0.171853,0.302279,0.109344,0.115384,0.087749,0.182681,0.077628,38.361243,0.670926,1.006635,0.572822,notromantic
0.040326,6.241479,0.000639,1.547033,2.555777,0.131108,0.040192,0.000745,2.078734,0.421408,0.185881,0.171853,0.302279,0.109344,0.115384,0.087749,0.182681,0.077628,38.361243,0.670926,1.006635,0.572822,notromantic
0.068677,6.246776,0.000044,1.507625,3.154102,0.173497,0.026118,0.000043,2.599374,0.815624,0.665363,0.516542,0.348276,0.141139,0.166527,0.165244,0.334253,0.098713,9.890395,0.55695,1.003688,0.437181,notromantic
0.06232,2.625019,0.000029,1.517479,2.336474,0.150959,0.045393,0.000039,1.925429,0.297076,0.2228,0.176021,0.27741,0.112654,0.095131,0.086445,0.127808,0.081009,14.253942,0.62434,1.003688,0.505561,notromantic
0.106435,2.995792,0.000557,1.421008,2.55558,0.229497,0.027764,0.000629,1.730893,0.285507,0.211033,0.16399,0.252853,0.110051,0.086274,0.117485,0.117876,0.089941,47.909882,0.565382,1.003873,0.461333,notromantic
0.106435,2.995792,0.000557,1.421008,2.55558,0.229497,0.027764,0.000629,1.730893,0.285507,0.211033,0.16399,0.252853,0.110051,0.086274,0.117485,0.117876,0.089941,47.909882,0.565382,1.003873,0.461333,notromantic
0.055521,4.279124,0.000527,1.444745,2.44319,0.172758,0.031378,0.000545,2.080339,0.315973,0.195043,0.201599,0.346402,0.09868,0.098957,0.099038,0.196625,0.07192,62.353122,0.590745,1.006374,0.442387,notromantic
0.065863,4.565924,0.000595,1.481245,2.623609,0.183697,0.043516,0.00099,2.382836,0.603401,0.272848,0.364016,0.356817,0.099295,0.097576,0.090983,0.31761,0.074462,50.596819,0.570489,1.004332,0.465775,notromantic
0.024698,7.529939,0.000025,1.433961,2.817286,0.098214,0.009962,0.000053,2.219704,0.444824,0.295126,0.416585,0.322562,0.111883,0.09579,0.101861,0.347785,0.09569,13.219624,0.562038,1.003588,0.462045,notromantic
0.040615,6.444987,0.000115,1.481643,2.608919,0.140397,0.012022,0.000073,2.148613,0.733236,0.491227,0.393876,0.316448,0.11836,0.113317,0.10701,0.173839,0.077046,14.377651,0.596377,1.002949,0.505103,notromantic
0.040615,6.444987,0.000115,1.481643,2.608919,0.140397,0.012022,0.000073,2.148613,0.733236,0.491227,0.393876,0.316448,0.11836,0.113317,0.10701,0.173839,0.077046,14.377651,0.596377,1.002949,0.505103,notromantic
0.081137,3.208889,0.000226,1.467999,2.484999,0.186896,0.042348,0.000153,1.978003,0.233345,0.209052,0.236648,0.268892,0.09441,0.094827,0.089424,0.165322,0.075337,51.561911,0.670663,1.00759,0.576445,notromantic
0.081137,3.208889,0.000226,1.467999,2.484999,0.186896,0.042348,0.000153,1.978003,0.233345,0.209052,0.236648,0.268892,0.09441,0.094827,0.089424,0.165322,0.075337,51.561911,0.670663,1.00759,0.576445,notromantic
0.062843,4.776193,0.000392,1.439628,2.304628,0.18361,0.026233,0.000198,1.966854,0.192657,0.235771,0.175867,0.25193,0.107834,0.089994,0.090046,0.131949,0.087247,45.550198,0.561667,1.002879,0.513622,notromantic
0.026902,5.875236,0.00032,1.47136,2.465954,0.114435,0.020402,0.000606,2.178947,0.364121,0.468258,0.319801,0.365226,0.110603,0.135956,0.126172,0.175754,0.079503,73.586026,0.552116,1.007813,0.445064,notromantic
0.026902,5.875236,0.00032,1.47136,2.465954,0.114435,0.020402,0.000606,2.178947,0.364121,0.468258,0.319801,0.365226,0.110603,0.135956,0.126172,0.175754,0.079503,73.586026,0.552116,1.007813,0.445064,notromantic
0.026902,5.875236,0.00032,1.47136,2.465954,0.114435,0.020402,0.000606,2.178947,0.364121,0.468258,0.319801,0.365226,0.110603,0.135956,0.126172,0.175754,0.079503,73.586026,0.552116,1.007813,0.445064,notromantic
0.026902,5.875236,0.00032,1.47136,2.465954,0.114435,0.020402,0.000606,2.178947,0.364121,0.468258,0.319801,0.365226,0.110603,0.135956,0.126172,0.175754,0.079503,73.586026,0.552116,1.007813,0.445064,notromantic
0.04012,4.867647,0.000939,1.502842,2.790721,0.123708,0.030095,0.00131,2.413676,0.40542,0.219139,0.307336,0.33795,0.111493,0.126988,0.096524,0.317017,0.082421,40.294205,0.679439,1.00871,0.558719,notromantic
0.075134,3.441718,0.000068,1.421737,2.571513,0.178583,0.024321,0.000058,1.571048,0.242831,0.251174,0.207502,0.288025,0.09942,0.096143,0.108261,0.079526,0.076539,25.729435,0.572441,1.002729,0.516911,notromantic
0.064182,4.414289,0.000302,1.370432,2.841633,0.147582,0.02732,0.000183,2.145741,0.378699,0.393744,0.319878,0.307099,0.110205,0.111661,0.099802,0.41137,0.071074,38.523371,0.559792,1.003103,0.458313,notromantic
0.03525,5.937727,0.000175,1.548191,2.957243,0.091354,0.031315,0.000167,2.76222,0.859896,0.512766,0.680558,0.349249,0.155457,0.099197,0.12975,0.499294,0.107652,10.867816,0.620315,1.003089,0.540261,notromantic
0.027615,5.45079,0.000082,1.52343,2.788094,0.117605,0.009377,0.000066,2.444433,0.463282,1.082009,1.061475,0.561742,0.15095,0.148463,0.196443,0.116373,0.103796,8.481445,0.533017,1.00434,0.519883,notromantic
0.027615,5.45079,0.000082,1.52343,2.788094,0.117605,0.009377,0.000066,2.444433,0.463282,1.082009,1.061475,0.561742,0.15095,0.148463,0.196443,0.116373,0.103796,8.481445,0.533017,1.00434,0.519883,notromantic
0.027615,5.45079,0.000082,1.52343,2.788094,0.117605,0.009377,0.000066,2.444433,0.463282,1.082009,1.061475,0.561742,0.15095,0.148463,0.196443,0.116373,0.103796,8.481445,0.533017,1.00434,0.519883,notromantic
0.060059,7.209919,0.000166,1.491135,2.736175,0.169477,0.017037,0.000074,2.892071,0.328503,0.285926,0.3845,0.540166,0.133321,0.128957,0.128521,0.216115,0.090323,19.189091,0.573719,1.00361,0.47569,notromantic
0.060059,7.209919,0.000166,1.491135,2.736175,0.169477,0.017037,0.000074,2.892071,0.328503,0.285926,0.3845,0.540166,0.133321,0.128957,0.128521,0.216115,0.090323,19.189091,0.573719,1.00361,0.47569,notromantic
0.051391,6.084148,0.000012,1.48945,2.853323,0.178973,0.026229,0.000008,2.517486,0.38827,0.379776,0.345865,0.263656,0.116879,0.101437,0.141665,0.173346,0.080529,6.093125,0.563933,1.003627,0.472828,notromantic
0.09012,3.780249,0.000098,1.429922,2.744436,0.211593,0.039331,0.000175,2.998325,0.409507,0.359527,0.334199,0.307159,0.101376,0.107844,0.106628,0.240647,0.067136,39.24423,0.553611,1.005279,0.48241,notromantic
0.069029,5.057323,0.000863,1.438153,2.665197,0.181757,0.035954,0.000986,2.795398,0.563836,0.265389,0.353784,0.34312,0.111668,0.089771,0.102576,0.228719,0.079196,38.116258,0.621454,1.003948,0.480694,notromantic
0.053351,5.427421,0.00017,1.528275,2.731245,0.145355,0.038377,0.00011,2.668279,0.305164,0.338592,0.345987,0.393948,0.15781,0.118082,0.126743,0.294164,0.114703,24.450548,0.553826,1.003416,0.49696,notromantic
0.044965,6.63518,0.000135,1.575294,2.771161,0.139389,0.017985,0.000208,2.286918,0.676264,0.323803,0.464996,0.637476,0.18814,0.147181,0.152999,0.314446,0.110447,11.139719,0.575114,1.002968,0.521389,notromantic
0.044965,6.63518,0.000135,1.575294,2.771161,0.139389,0.017985,0.000208,2.286918,0.676264,0.323803,0.464996,0.637476,0.18814,0.147181,0.152999,0.314446,0.110447,11.139719,0.575114,1.002968,0.521389,notromantic
0.082179,2.617879,0.000325,1.505451,2.639983,0.20355,0.05424,0.000745,2.530245,0.563555,0.324269,0.284599,0.476727,0.120774,0.1211,0.121071,0.25472,0.079704,38.857277,0.543945,1.007162,0.423023,notromantic
0.082179,2.617879,0.000325,1.505451,2.639983,0.20355,0.05424,0.000745,2.530245,0.563555,0.324269,0.284599,0.476727,0.120774,0.1211,0.121071,0.25472,0.079704,38.857277,0.543945,1.007162,0.423023,notromantic
0.082179,2.617879,0.000325,1.505451,2.639983,0.20355,0.05424,0.000745,2.530245,0.563555,0.324269,0.284599,0.476727,0.120774,0.1211,0.121071,0.25472,0.079704,38.857277,0.543945,1.007162,0.423023,notromantic
0.049374,6.010366,0.001012,1.510424,2.246205,0.169632,0.013221,0.000623,1.55854,0.18978,0.237521,0.372016,0.479819,0.105405,0.095497,0.097273,0.084969,0.078699,51.753001,0.577448,1.002954,0.50227,notromantic
0.07425,4.789198,0.000342,1.541297,2.710895,0.1521,0.071339,0.000683,2.692967,0.322891,0.315788,0.24649,0.431667,0.107792,0.106265,0.094347,0.370809,0.073331,137.488129,0.613315,1.015194,0.615888,notromantic
0.053304,4.772523,0.000122,1.438804,2.829795,0.139121,0.046281,0.000303,2.17165,0.399435,0.190012,0.251351,0.343246,0.11034,0.112674,0.084871,0.188283,0.080708,59.870185,0.535707,1.008737,0.437827,notromantic
0.058642,5.070233,0.000227,1.505383,2.452031,0.174566,0.032678,0.000227,1.861132,0.391766,0.309364,0.302929,0.31086,0.09903,0.094608,0.097242,0.246528,0.08058,30.823141,0.576764,1.009015,0.555566,notromantic
0.058642,5.070233,0.000227,1.505383,2.452031,0.174566,0.032678,0.000227,1.861132,0.391766,0.309364,0.302929,0.31086,0.09903,0.094608,0.097242,0.246528,0.08058,30.821914,0.576738,1.009016,0.555564,notromantic
0.022993,7.020591,0.000221,1.525779,3.002649,0.107192,0.00619,0.000116,2.469808,0.379031,0.33806,0.366661,0.461613,0.129087,0.110163,0.105973,0.282124,0.102739,19.186589,0.585788,1.00298,0.509332,notromantic
0.0425,7.400599,0.000044,1.479997,2.436167,0.131199,0.019227,0.000061,2.406734,0.560296,0.46747,0.395199,0.606272,0.104698,0.101246,0.152843,0.2234,0.076775,11.006946,0.550743,1.002712,0.484141,notromantic
0.0425,7.400599,0.000044,1.479997,2.436167,0.131199,0.019227,0.000061,2.406734,0.560296,0.46747,0.395199,0.606272,0.104698,0.101246,0.152843,0.2234,0.076775,11.006946,0.550743,1.002712,0.484141,notromantic
0.0425,7.400599,0.000044,1.479997,2.436167,0.131199,0.019227,0.000061,2.406734,0.560296,0.46747,0.395199,0.606272,0.104698,0.101246,0.152843,0.2234,0.076775,11.006946,0.550743,1.002712,0.484141,notromantic
0.035119,4.978276,0.000612,1.409334,2.684175,0.131802,0.02002,0.000642,2.058257,0.385018,0.261921,0.323789,0.405463,0.117394,0.097028,0.098675,0.169752,0.081383,37.3552,0.611396,1.005306,0.537989,notromantic
0.035119,4.978276,0.000612,1.409334,2.684175,0.131802,0.02002,0.000642,2.058257,0.385018,0.261921,0.323789,0.405463,0.117394,0.097028,0.098675,0.169752,0.081383,37.3552,0.611396,1.005306,0.537989,notromantic
0.035119,4.978276,0.000612,1.409334,2.684175,0.131802,0.02002,0.000642,2.058257,0.385018,0.261921,0.323789,0.405463,0.117394,0.097028,0.098675,0.169752,0.081383,37.3552,0.611396,1.005306,0.537989,notromantic
0.097179,3.55997,0.000858,1.383479,2.454614,0.204732,0.037994,0.000849,2.890073,0.53899,0.436383,0.378611,0.336733,0.129062,0.12663,0.086285,0.184378,0.078925,119.723029,0.582269,1.006528,0.557305,notromantic
0.050982,-0.814757,0.000602,1.474676,2.255061,0.13006,0.050376,0.00067,1.389786,0.342191,0.124071,0.122737,0.260574,0.09213,0.086163,0.087749,0.074168,0.068711,130.0851,0.603681,1.009851,0.417007,notromantic
0.054938,4.33312,0.000203,1.576799,2.319121,0.163287,0.032421,0.000237,2.355787,0.275885,0.2561,0.516967,0.293184,0.114696,0.116798,0.101583,0.085351,0.109605,44.467644,0.54107,1.007947,0.495429,notromantic
0.054938,4.33312,0.000203,1.576799,2.319121,0.163287,0.032421,0.000237,2.355787,0.275885,0.2561,0.516967,0.293184,0.114696,0.116798,0.101583,0.085351,0.109605,44.467644,0.54107,1.007947,0.495429,notromantic
0.065204,4.729442,0.000111,1.56182,2.466497,0.156197,0.044541,0.000137,2.396622,0.364668,0.35641,0.586696,0.409272,0.150775,0.197056,0.126447,0.227614,0.114528,16.383077,0.521483,1.002653,0.487808,notromantic
0.087689,3.177781,0.000159,1.462525,2.417169,0.188103,0.043627,0.0001,1.905173,0.291966,0.242337,0.229229,0.344486,0.106899,0.093336,0.087613,0.198844,0.073208,32.709258,0.604191,1.003518,0.542437,notromantic
0.047127,6.533771,0.000179,1.502072,3.034223,0.142293,0.022498,0.000091,2.300368,0.611747,0.350844,0.232718,0.328258,0.13025,0.102303,0.138593,0.344001,0.09852,22.622238,0.516427,1.003239,0.506447,notromantic
0.0454,4.32335,0.000636,1.452447,2.606126,0.149869,0.017702,0.00043,1.898262,0.420766,0.20948,0.287471,0.341239,0.121239,0.107908,0.093885,0.214685,0.087914,38.887884,0.580738,1.002571,0.513564,notromantic
0.051317,4.989955,0.000212,1.493402,2.485814,0.159176,0.01812,0.000192,2.039549,0.546695,0.770787,0.27775,0.286047,0.109799,0.107349,0.183278,0.136772,0.07624,31.681119,0.550257,1.00309,0.465001,notromantic
0.066144,3.695023,0.000425,1.442068,2.513703,0.163788,0.038871,0.000417,1.749477,0.428911,0.671495,0.318021,0.311029,0.094097,0.110678,0.12045,0.222153,0.070785,80.743267,0.534431,1.005717,0.522037,notromantic
0.033233,4.712558,0.000359,1.419406,2.596619,0.115622,0.028054,0.000343,2.219555,0.430791,0.212311,0.25181,0.395285,0.100464,0.105402,0.120817,0.233056,0.073279,39.855834,0.557083,1.004492,0.446996,notromantic
0.033233,4.712558,0.000359,1.419406,2.596619,0.115622,0.028054,0.000343,2.219555,0.430791,0.212311,0.25181,0.395285,0.100464,0.105402,0.120817,0.233056,0.073279,39.855834,0.557083,1.004492,0.446996,notromantic
0.033233,4.712558,0.000359,1.419406,2.596619,0.115622,0.028054,0.000343,2.219555,0.430791,0.212311,0.25181,0.395285,0.100464,0.105402,0.120817,0.233056,0.073279,39.855834,0.557083,1.004492,0.446996,notromantic
0.033233,4.712558,0.000359,1.419406,2.596619,0.115622,0.028054,0.000343,2.219555,0.430791,0.212311,0.25181,0.395285,0.100464,0.105402,0.120817,0.233056,0.073279,39.855834,0.557083,1.004492,0.446996,notromantic
0.041893,5.990673,0.0001,1.479582,3.139355,0.159087,0.017157,0.000066,2.748148,0.666654,0.539702,0.333103,0.35651,0.126822,0.099012,0.092174,0.216286,0.087593,24.775792,0.552776,1.003701,0.470267,notromantic
0.041893,5.990673,0.0001,1.479582,3.139355,0.159087,0.017157,0.000066,2.748148,0.666654,0.539702,0.333103,0.35651,0.126822,0.099012,0.092174,0.216286,0.087593,24.775792,0.552776,1.003701,0.470267,notromantic
0.063881,4.208992,0.000983,1.580632,2.782929,0.178828,0.031701,0.000795,2.203026,0.649757,0.476618,0.472049,0.280511,0.103572,0.094859,0.08199,0.294584,0.093001,107.562991,0.540416,1.006589,0.439046,notromantic
0.015304,6.197086,0.000383,1.478081,2.673682,0.091873,0.009984,0.000528,2.161352,0.236711,0.220352,0.269825,0.325556,0.147885,0.116817,0.12155,0.149905,0.090348,95.917709,0.507255,1.01138,0.590414,notromantic
0.050466,5.314602,0.00012,1.401705,2.954192,0.166149,0.023323,0.000058,2.970811,0.515959,0.24216,0.289178,0.443514,0.110603,0.130821,0.114693,0.174458,0.080242,16.252625,0.60056,1.002703,0.475273,notromantic
0.050466,5.314602,0.00012,1.401705,2.954192,0.166149,0.023323,0.000058,2.970811,0.515959,0.24216,0.289178,0.443514,0.110603,0.130821,0.114693,0.174458,0.080242,16.252625,0.60056,1.002703,0.475273,notromantic
0.048665,5.809542,0.00059,1.465997,2.600777,0.167149,0.01229,0.000373,2.643729,0.163659,0.158175,0.177502,0.304055,0.110146,0.117552,0.114818,0.071781,0.080334,54.210596,0.556434,1.003433,0.525348,notromantic
0.069058,2.98706,0.000607,1.51774,2.43954,0.148706,0.055355,0.000735,1.801103,0.27198,0.240051,0.282367,0.454696,0.129191,0.104449,0.133667,0.277374,0.088541,52.80581,0.590634,1.006704,0.429315,notromantic
0.07884,1.981438,0.000144,1.438853,2.231559,0.174451,0.035173,0.000125,2.06938,0.125474,0.196191,0.100932,0.247165,0.10359,0.086472,0.078777,0.140307,0.08481,28.419033,0.587003,1.003031,0.480892,notromantic
0.07884,1.981438,0.000144,1.438853,2.231559,0.174451,0.035173,0.000125,2.06938,0.125474,0.196191,0.100932,0.247165,0.10359,0.086472,0.078777,0.140307,0.08481,28.419033,0.587003,1.003031,0.480892,notromantic
0.07884,1.981438,0.000144,1.438853,2.231559,0.174451,0.035173,0.000125,2.06938,0.125474,0.196191,0.100932,0.247165,0.10359,0.086472,0.078777,0.140307,0.08481,28.419033,0.587003,1.003031,0.480892,notromantic
0.082878,3.885909,0.000021,1.418896,2.322814,0.182427,0.044852,0.000029,2.77817,0.214641,0.193171,0.231817,0.279616,0.1137,0.12081,0.109802,0.188608,0.081026,13.660619,0.583521,1.005876,0.436472,notromantic
0.079336,3.041324,0.000135,1.511519,2.907583,0.163106,0.043035,0.000324,2.013516,0.426269,0.224982,0.29894,0.373196,0.09845,0.110547,0.125399,0.171131,0.094311,113.734103,0.531792,1.012965,0.381148,notromantic
