@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_stddev numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[1]_kurtosis numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[8]_amean numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute mfcc_sma_de[3]_linregerrQ numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[4]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[5]_linregc1 numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_skewness numeric
@attribute mfcc_sma_de[7]_amean numeric
@attribute pcm_zcr_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_amean numeric
@attribute output {romantic,notromantic}

@data
0.043186,0.021182,0.927001,-17.32125,-0.037256,3.567559,2.455862,-1.442979,0.834312,0.029255,0.00684,0.902788,3.818356,-0.151355,4.078591,-0.000004,-0.05905,0.098847,0.001471,-0.000054,0.000052,notromantic
0.024606,0.017264,2.056325,-0.342452,-0.019104,2.445187,3.133917,-1.188746,0.510519,0.018429,0.003077,0.630833,3.816203,0.583854,4.960266,-0.000011,0.607851,0.591359,-0.003754,0.000021,-0.000078,notromantic
0.024606,0.017264,2.056325,-0.342452,-0.019104,2.445187,3.133917,-1.188746,0.510519,0.018429,0.003077,0.630833,3.816203,0.583854,4.960266,-0.000011,0.607851,0.591359,-0.003754,0.000021,-0.000078,notromantic
0.00925,0.007128,1.913867,0.053723,0.101414,3.392291,3.095623,-1.135823,1.535278,0.011248,0.001521,0.359225,3.439008,0.066531,3.406276,-0.000004,0.174416,-0.196303,-0.003324,0.000021,0.000027,notromantic
0.074668,0.026141,0.233924,-15.67562,-0.653335,4.671634,2.699357,-4.764827,1.726023,0.051198,0.005733,0.953727,4.750419,0.064642,4.224624,0.000008,0.082018,-0.117774,0.003647,0.000018,-0.000073,notromantic
0.074668,0.026141,0.233924,-15.67562,-0.653335,4.671634,2.699357,-4.764827,1.726023,0.051198,0.005733,0.953727,4.750419,0.064642,4.224624,0.000008,0.082018,-0.117774,0.003647,0.000018,-0.000073,notromantic
0.008718,0.021117,1.663378,-14.55085,0.420203,2.891791,3.321636,6.277846,1.70185,0.027277,0.005705,0.891919,5.296316,-0.089914,5.806957,0.000004,-0.574453,0.291817,0.004001,0.000016,-0.000021,notromantic
0.04455,0.026338,1.244701,-8.270472,-0.471586,3.501426,3.087821,0.076964,2.278961,0.033817,0.005914,0.938988,5.420373,0.19569,3.053396,0.000003,0.061792,0.040611,0.001882,0.000021,-0.000063,notromantic
0.04455,0.026338,1.244701,-8.270472,-0.471586,3.501426,3.087821,0.076964,2.278961,0.033817,0.005914,0.938988,5.420373,0.19569,3.053396,0.000003,0.061792,0.040611,0.001882,0.000021,-0.000063,notromantic
0.04455,0.026338,1.244701,-8.270472,-0.471586,3.501426,3.087821,0.076964,2.278961,0.033817,0.005914,0.938988,5.420373,0.19569,3.053396,0.000003,0.061792,0.040611,0.001882,0.000021,-0.000063,notromantic
0.04455,0.026338,1.244701,-8.270472,-0.471586,3.501426,3.087821,0.076964,2.278961,0.033817,0.005914,0.938988,5.420373,0.19569,3.053396,0.000003,0.061792,0.040611,0.001882,0.000021,-0.000063,notromantic
0.04455,0.026338,1.244701,-8.270472,-0.471586,3.501426,3.087821,0.076964,2.278961,0.033817,0.005914,0.938988,5.420373,0.19569,3.053396,0.000003,0.061792,0.040611,0.001882,0.000021,-0.000063,notromantic
0.04455,0.026338,1.244701,-8.270472,-0.471586,3.501426,3.087821,0.076964,2.278961,0.033817,0.005914,0.938988,5.420373,0.19569,3.053396,0.000003,0.061792,0.040611,0.001882,0.000021,-0.000063,notromantic
0.028789,0.012915,3.035466,-9.80346,-0.64197,3.740366,3.917958,-0.183118,4.621037,0.01599,0.002828,0.428523,3.480129,0.118649,3.252595,0.000002,-0.013488,-0.013058,-0.002427,-0.000027,0.000062,notromantic
0.011143,0.006879,0.766743,5.144678,-0.452759,3.662278,3.743093,-5.139578,1.334453,0.009487,0.000704,0.512148,6.23169,-0.209192,6.816305,0.000006,0.048583,0.033112,-0.000018,-0.000008,-0.000019,notromantic
0.017437,0.008458,2.429671,-4.439806,0.220319,3.364177,2.896855,-3.070071,3.342165,0.01986,0.001983,0.464944,4.242959,0.006876,3.931978,-0.000002,0.016567,0.112441,-0.001475,0.000018,-0.000023,notromantic
0.00133,0.001761,1.404104,-4.053823,-0.686626,3.75938,3.155578,1.85063,1.52256,0.001335,0.000174,0.331239,6.985868,-0.367295,5.394423,0.000005,-0.12255,-0.355415,0.000114,0.00003,0.00004,notromantic
0.026679,0.025338,2.064397,-6.350607,-0.338693,3.54818,2.903998,6.791862,1.850478,0.042416,0.005985,1.565183,6.847253,0.202454,5.412982,0.000002,-0.118736,-0.133676,0.002642,0.000088,0.000022,notromantic
0.021788,0.021249,2.253526,-3.870145,-0.606653,4.799098,3.059306,-3.85768,3.419798,0.02453,0.004121,1.528208,4.465298,-0.167274,5.90585,0.000001,0.091851,0.20418,-0.000201,0.000056,-0.000041,notromantic
0.043822,0.032547,0.991317,-11.25542,-0.729208,2.774454,2.84205,1.070607,1.304461,0.037355,0.009035,0.442986,3.640057,1.171519,5.353918,-0.000003,0.935095,0.794255,0.001271,-0.000082,0.000079,notromantic
0.019108,0.013151,1.831761,-0.060948,-0.516776,3.462073,2.954122,-4.294707,2.523073,0.016358,0.002309,0.938068,6.399579,-1.162987,6.013538,0.000003,-0.950835,-0.356535,0.000966,0.00001,0.000033,notromantic
0.014115,0.008744,2.117747,-3.562343,-0.04065,3.385875,3.228111,-3.908602,5.955969,0.013391,0.001668,0.751805,4.667683,0.192497,3.542751,-0.000002,0.178388,0.266391,-0.005025,-0.000011,0.000023,notromantic
0.014115,0.008744,2.117747,-3.562343,-0.04065,3.385875,3.228111,-3.908602,5.955969,0.013391,0.001668,0.751805,4.667683,0.192497,3.542751,-0.000002,0.178388,0.266391,-0.005025,-0.000011,0.000023,notromantic
0.014115,0.008744,2.117747,-3.562343,-0.04065,3.385875,3.228111,-3.908602,5.955969,0.013391,0.001668,0.751805,4.667683,0.192497,3.542751,-0.000002,0.178388,0.266391,-0.005025,-0.000011,0.000023,notromantic
0.014115,0.008744,2.117747,-3.562343,-0.04065,3.385875,3.228111,-3.908602,5.955969,0.013391,0.001668,0.751805,4.667683,0.192497,3.542751,-0.000002,0.178388,0.266391,-0.005025,-0.000011,0.000023,notromantic
0.008089,0.013881,1.403676,-2.147221,-0.622831,4.718456,2.572148,-2.961229,2.647364,0.007191,0.001258,0.657321,6.23438,0.049568,4.052797,-0.000006,0.040268,0.11519,-0.000359,0.000003,-0.000037,notromantic
0.006367,0.018582,1.622975,2.168728,1.214047,3.881237,2.838479,-3.786519,0.816314,0.027879,0.003197,0.518462,3.894116,-0.09433,4.155883,-0.000007,0.115484,-0.007283,-0.001143,0.000114,-0.000031,notromantic
0.006367,0.018582,1.622975,2.168728,1.214047,3.881237,2.838479,-3.786519,0.816314,0.027879,0.003197,0.518462,3.894116,-0.09433,4.155883,-0.000007,0.115484,-0.007283,-0.001143,0.000114,-0.000031,notromantic
0.053609,0.016189,1.062292,-12.18968,0.265533,2.780795,3.370396,0.715435,0.906105,0.026012,0.004989,0.401601,3.897851,-0.335696,3.667291,-0.000006,0.02589,-0.01141,0.000992,0.000059,-0.000009,notromantic
0.020152,0.021352,2.078643,2.422336,0.480528,2.314671,2.836732,-2.191795,2.047323,0.019372,0.004708,1.46661,6.028558,0.018096,3.925374,0.000005,0.381778,0.478086,-0.001786,-0.000084,0.000102,notromantic
0.020152,0.021352,2.078643,2.422336,0.480528,2.314671,2.836732,-2.191795,2.047323,0.019372,0.004708,1.46661,6.028558,0.018096,3.925374,0.000005,0.381778,0.478086,-0.001786,-0.000084,0.000102,notromantic
0.020152,0.021352,2.078643,2.422336,0.480528,2.314671,2.836732,-2.191795,2.047323,0.019372,0.004708,1.46661,6.028558,0.018096,3.925374,0.000005,0.381778,0.478086,-0.001786,-0.000084,0.000102,notromantic
0.014432,0.015313,1.761508,-4.350819,-0.126624,2.386479,2.855221,-4.174698,2.361179,0.010741,0.001304,0.592495,6.334459,-0.683668,8.553696,-0.000005,0.111693,-0.372067,-0.004377,0.000012,0.000084,notromantic
0.011045,0.008908,2.828987,-12.30551,-0.088402,3.31491,2.993922,5.861864,1.858145,0.014866,0.001679,0.461477,3.907377,0.134152,3.337697,0.000003,0.050826,0.077898,0.002913,0.000091,0.000004,notromantic
0.085874,0.016818,-0.648378,-13.60516,0.303678,3.196392,2.916962,-4.529155,0.328038,0.019658,0.003941,0.456652,4.64006,0.245487,3.942633,0.000001,0.257694,0.227508,-0.002447,0.000043,-0.000155,notromantic
0.085874,0.016818,-0.648378,-13.60516,0.303678,3.196392,2.916962,-4.529155,0.328038,0.019658,0.003941,0.456652,4.64006,0.245487,3.942633,0.000001,0.257694,0.227508,-0.002447,0.000043,-0.000155,notromantic
0.039489,0.022406,2.598945,-8.642569,-0.7116,4.02714,2.915461,0.606409,3.330859,0.039141,0.004435,0.575368,4.331,0.347118,3.530214,-0.000002,0.235891,0.169658,-0.000312,0.000044,-0.000011,notromantic
0.022713,0.019327,0.765574,-4.769822,-0.111615,2.492733,3.568875,-0.355499,0.858234,0.025135,0.004141,0.64966,4.889296,1.263139,6.570034,0.000005,0.821782,0.15663,0.002151,0.000119,-0.000112,notromantic
0.004173,0.001803,1.118837,4.253268,-0.529614,3.255192,2.849217,-0.944366,1.431736,0.001616,0.000291,2.19137,3.601189,0.117055,3.474296,0.000004,-0.007061,0.062452,-0.001874,0.000018,-0.000031,notromantic
0.007772,0.005095,0.124717,-0.972894,0.862712,4.703184,3.003487,-2.775777,0.812791,0.00685,0.000635,0.410029,4.192077,0.033941,3.918238,-0.000005,0.095924,0.138297,0.001976,0.000022,-0.000008,notromantic
0.007772,0.005095,0.124717,-0.972894,0.862712,4.703184,3.003487,-2.775777,0.812791,0.00685,0.000635,0.410029,4.192077,0.033941,3.918238,-0.000005,0.095924,0.138297,0.001976,0.000022,-0.000008,notromantic
0.03292,0.016537,0.547032,-11.11188,0.137655,3.28747,3.062935,3.873111,0.26879,0.017609,0.00396,0.907288,3.388181,0.286507,3.826608,-0.000007,0.120984,-0.119952,-0.005186,-0.000212,-0.000006,notromantic
0.03292,0.016537,0.547032,-11.11188,0.137655,3.28747,3.062935,3.873111,0.26879,0.017609,0.00396,0.907288,3.388181,0.286507,3.826608,-0.000007,0.120984,-0.119952,-0.005186,-0.000212,-0.000006,notromantic
0.032827,0.02115,2.67576,-6.395021,-1.210061,4.849475,2.717896,1.56134,2.619646,0.027535,0.004045,0.286693,3.818257,-0.284064,3.894789,-0.000003,0.082779,-0.059896,-0.001136,0.000017,-0.000015,notromantic
0.018985,0.01378,2.489279,-5.07551,-0.390422,3.081374,2.850049,0.939955,3.405051,0.021406,0.002956,0.465866,4.652437,0.267563,4.10648,-0.000005,0.092096,-0.086542,0.001025,0.000043,0.000013,notromantic
0.018985,0.01378,2.489279,-5.07551,-0.390422,3.081374,2.850049,0.939955,3.405051,0.021406,0.002956,0.465866,4.652437,0.267563,4.10648,-0.000005,0.092096,-0.086542,0.001025,0.000043,0.000013,notromantic
0.018985,0.01378,2.489279,-5.07551,-0.390422,3.081374,2.850049,0.939955,3.405051,0.021406,0.002956,0.465866,4.652437,0.267563,4.10648,-0.000005,0.092096,-0.086542,0.001025,0.000043,0.000013,notromantic
0.018985,0.01378,2.489279,-5.07551,-0.390422,3.081374,2.850049,0.939955,3.405051,0.021406,0.002956,0.465866,4.652437,0.267563,4.10648,-0.000005,0.092096,-0.086542,0.001025,0.000043,0.000013,notromantic
0.041104,0.025077,1.057002,-7.255105,-0.598956,3.257298,2.746428,0.239978,2.088199,0.027706,0.005243,1.331669,4.61422,0.285546,4.918462,0.000001,-0.337096,0.053739,0.001158,-0.000001,-0.000003,notromantic
0.021003,0.004648,0.784606,-10.54567,0.169423,2.421569,3.239974,-4.145768,0.093279,0.004262,0.00079,0.368979,4.404099,0.184197,3.361285,0.000008,0.251724,0.174266,0.003567,0.000081,0.000024,notromantic
0.033891,0.014506,0.565799,-6.728472,0.054925,3.40917,3.361018,-2.820324,1.093935,0.014916,0.002772,0.903478,4.309284,0.163662,4.06485,0,-0.072042,0.19474,0.000124,0.000028,0.000043,notromantic
0.004937,0.019232,4.466534,0.21058,-1.282677,5.10366,2.794865,-7.392418,4.115737,0.03649,0.003786,0.911784,6.542534,0.095894,4.731206,0.000007,-0.032983,-0.453766,0.001337,-0.000018,-0.000061,notromantic
0.007923,0.003006,2.991744,-6.03897,-0.47814,2.937395,2.842581,7.169481,0.997717,0.006777,0.000583,0.272233,5.08694,-0.073051,3.948378,0.000007,0.055358,0.449895,-0.003075,0.000013,0.00004,notromantic
0.007923,0.003006,2.991744,-6.03897,-0.47814,2.937395,2.842581,7.169481,0.997717,0.006777,0.000583,0.272233,5.08694,-0.073051,3.948378,0.000007,0.055358,0.449895,-0.003075,0.000013,0.00004,notromantic
0.007923,0.003006,2.991744,-6.03897,-0.47814,2.937395,2.842581,7.169481,0.997717,0.006777,0.000583,0.272233,5.08694,-0.073051,3.948378,0.000007,0.055358,0.449895,-0.003075,0.000013,0.00004,notromantic
0.018678,0.009164,1.224867,-3.821532,-0.222614,2.889517,2.614149,-6.913758,2.620175,0.010553,0.001818,0.926842,5.882425,-0.24964,4.133804,0.000008,0.150553,-0.142886,0.002297,0.000029,0.000022,notromantic
0.018678,0.009164,1.224867,-3.821532,-0.222614,2.889517,2.614149,-6.913758,2.620175,0.010553,0.001818,0.926842,5.882425,-0.24964,4.133804,0.000008,0.150553,-0.142886,0.002297,0.000029,0.000022,notromantic
0.004957,0.004508,3.613877,-5.050646,-1.295549,6.540268,2.611239,2.181619,3.843335,0.005884,0.00055,0.485729,5.726338,-0.056162,4.014033,-0.000001,0.092322,-0.140489,-0.001463,-0.000146,0.000004,notromantic
0.032501,0.020162,1.808918,-11.16341,-0.722893,3.518138,3.046136,-0.115057,1.12058,0.024237,0.00305,0.644902,5.010947,0.124008,4.144807,0,0.126167,0.103377,0.004087,0.000075,0.000051,notromantic
0.07153,0.030582,1.439008,-8.117135,-0.313855,3.300809,3.26732,-0.290145,3.168343,0.059815,0.006018,0.80407,5.458632,0.482648,5.013564,0.000004,0.170069,0.113876,0.001935,0.000101,-0.000121,notromantic
0.016581,0.014818,2.615189,-5.223217,-0.452779,3.184241,2.738482,-3.594799,3.690217,0.018228,0.002904,0.905676,4.466956,0.084435,4.277622,0,-0.107411,-0.056158,-0.002913,0.000048,-0.000136,notromantic
0.017227,0.011311,1.093455,-2.01457,0.115883,2.565356,3.088042,-2.389827,3.212173,0.014896,0.001482,0.51384,6.381202,0.192961,5.318367,-0.000007,0.024263,-0.264363,-0.00291,0.000019,-0.000118,notromantic
0.017227,0.011311,1.093455,-2.01457,0.115883,2.565356,3.088042,-2.389827,3.212173,0.014896,0.001482,0.51384,6.381202,0.192961,5.318367,-0.000007,0.024263,-0.264363,-0.00291,0.000019,-0.000118,notromantic
0.031499,0.016155,0.979311,-14.71747,-0.433011,3.24375,3.172522,6.076433,1.62133,0.015633,0.002729,1.056252,6.92403,0.380877,4.578268,0,0.429342,0.003061,-0.002578,0.00003,0.000042,notromantic
0.031499,0.016155,0.979311,-14.71747,-0.433011,3.24375,3.172522,6.076433,1.62133,0.015633,0.002729,1.056252,6.92403,0.380877,4.578268,0,0.429342,0.003061,-0.002578,0.00003,0.000042,notromantic
0.031499,0.016155,0.979311,-14.71747,-0.433011,3.24375,3.172522,6.076433,1.62133,0.015633,0.002729,1.056252,6.92403,0.380877,4.578268,0,0.429342,0.003061,-0.002578,0.00003,0.000042,notromantic
0.047453,0.012295,3.142819,-5.131537,-0.923957,6.907719,3.378325,-4.242636,2.805028,0.031715,0.002842,0.274326,4.585516,0.19554,3.939744,-0.000001,-0.016301,0.137324,-0.000686,-0.000021,0.00009,notromantic
0.022882,0.02796,2.182006,-9.15024,-0.622821,3.575051,3.132255,-3.584944,2.940856,0.039808,0.006487,1.757664,4.442307,0.165554,5.192739,-0.000004,0.098932,-0.104278,0.000225,0.000051,-0.000032,notromantic
0.009587,0.01029,1.030345,-5.306455,-0.019228,3.013501,3.9464,-1.375009,2.334634,0.012726,0.002421,1.297634,4.179857,0.201606,4.290644,0.000003,0.447989,-0.012643,0.000207,-0.000182,0.000005,notromantic
0.024933,0.016924,1.37954,-7.234522,-0.499008,2.904166,3.286446,1.038602,1.671731,0.019936,0.0032,0.479552,5.005877,-0.114781,4.216602,0.000006,-0.124652,-0.163793,-0.002651,0.000006,0.000021,notromantic
0.024933,0.016924,1.37954,-7.234522,-0.499008,2.904166,3.286446,1.038602,1.671731,0.019936,0.0032,0.479552,5.005877,-0.114781,4.216602,0.000006,-0.124652,-0.163793,-0.002651,0.000006,0.000021,notromantic
0.009611,0.003392,0.516069,0.036631,-0.376425,3.678247,3.07233,-3.88267,1.135317,0.006824,0.000551,0.435543,4.811123,-0.085073,4.022198,-0.000008,-0.247822,-0.195808,-0.004603,-0.000007,0.000102,notromantic
0.008699,0.007861,4.077217,0.420438,-0.870192,4.56389,2.843278,-7.208364,5.351587,0.01339,0.001317,0.600311,8.041936,0.413727,5.284397,-0.000001,0.213631,0.023475,-0.001667,0.000027,0.000058,notromantic
0.008699,0.007861,4.077217,0.420438,-0.870192,4.56389,2.843278,-7.208364,5.351587,0.01339,0.001317,0.600311,8.041936,0.413727,5.284397,-0.000001,0.213631,0.023475,-0.001667,0.000027,0.000058,notromantic
0.008699,0.007861,4.077217,0.420438,-0.870192,4.56389,2.843278,-7.208364,5.351587,0.01339,0.001317,0.600311,8.041936,0.413727,5.284397,-0.000001,0.213631,0.023475,-0.001667,0.000027,0.000058,notromantic
0.03327,0.01959,1.598456,-7.017858,0.043057,2.358082,3.062509,0.497705,1.699958,0.036211,0.004273,0.588611,3.906434,0.081766,3.374506,-0.000001,-0.024602,0.044737,-0.001574,0.000044,-0.000013,notromantic
0.03327,0.01959,1.598456,-7.017858,0.043057,2.358082,3.062509,0.497705,1.699958,0.036211,0.004273,0.588611,3.906434,0.081766,3.374506,-0.000001,-0.024602,0.044737,-0.001574,0.000044,-0.000013,notromantic
0.03327,0.01959,1.598456,-7.017858,0.043057,2.358082,3.062509,0.497705,1.699958,0.036211,0.004273,0.588611,3.906434,0.081766,3.374506,-0.000001,-0.024602,0.044737,-0.001574,0.000044,-0.000013,notromantic
0.063042,0.035659,1.049531,-6.65128,0.051318,1.813626,2.921186,1.290509,0.347813,0.034482,0.007968,0.707889,3.564366,0.01399,3.921413,-0.000003,0.118428,0.13051,0.000084,-0.000101,0.000065,notromantic
0.042598,0.024489,1.176792,-19.28078,0.27511,1.998005,3.725752,10.61193,0.884866,0.034859,0.007398,0.775661,6.089952,-0.023839,3.576796,-0.000006,-0.526099,-0.366833,0.002382,-0.000154,0.000015,notromantic
0.016655,0.017646,2.414979,-8.036318,-0.034281,3.575345,2.980949,-3.20074,1.062523,0.034753,0.00534,0.543552,3.220017,0.324527,3.697223,-0.000001,0.343576,0.246834,0.003859,0.000089,-0.000064,notromantic
0.016655,0.017646,2.414979,-8.036318,-0.034281,3.575345,2.980949,-3.20074,1.062523,0.034753,0.00534,0.543552,3.220017,0.324527,3.697223,-0.000001,0.343576,0.246834,0.003859,0.000089,-0.000064,notromantic
0.014824,0.019209,2.281896,-7.489223,-0.933231,4.726236,2.320829,-2.768962,3.356442,0.014583,0.002343,0.371438,3.940706,0.206873,3.518286,0,0.322331,0.119266,0.001154,0.00005,-0.000042,notromantic
0.031551,0.011799,1.126401,-11.61663,-0.422765,3.947574,2.996662,-0.790501,1.812233,0.02015,0.002828,0.824475,3.876012,-0.280535,3.871401,0,-0.309988,-0.129118,-0.002171,0.000039,0.000031,notromantic
0.019009,0.020036,1.936305,-1.82608,-0.437266,2.414291,3.783838,-1.068767,1.840245,0.013814,0.002098,0.530413,5.26659,-0.198015,5.402242,-0.000002,0.132187,-0.837376,-0.001361,-0.000049,-0.000025,notromantic
0.047322,0.010575,0.286079,-9.916149,-0.19114,4.065036,3.59045,-0.193521,2.022402,0.015234,0.002592,0.646125,3.984146,-0.096991,3.627814,-0.000002,0.185222,0.120868,-0.001263,0.000014,-0.000016,notromantic
0.006097,0.017727,0.183233,-3.103319,0.825904,3.373077,2.786877,0.103958,-0.045961,0.015497,0.002229,0.392179,4.337028,0.156356,4.731556,-0.000001,0.048462,-0.28374,-0.00165,-0.000042,-0.000022,notromantic
0.02541,0.027111,0.678752,-6.812674,0.290322,3.444605,4.210579,-2.216744,1.838161,0.025801,0.004975,0.828065,5.423035,0.221017,4.039983,0.000003,0.029548,-0.269153,0.002837,0.000117,-0.000047,notromantic
0.014271,0.015238,2.140631,-6.612567,-0.504419,3.527786,3.220103,0.476523,3.395626,0.026904,0.003713,0.879017,4.237237,0.226519,5.687119,0.000005,0.180902,-0.241765,-0.002992,0.000027,-0.000015,notromantic
0.014271,0.015238,2.140631,-6.612567,-0.504419,3.527786,3.220103,0.476523,3.395626,0.026904,0.003713,0.879017,4.237237,0.226519,5.687119,0.000005,0.180902,-0.241765,-0.002992,0.000027,-0.000015,notromantic
0.014271,0.015238,2.140631,-6.612567,-0.504419,3.527786,3.220103,0.476523,3.395626,0.026904,0.003713,0.879017,4.237237,0.226519,5.687119,0.000005,0.180902,-0.241765,-0.002992,0.000027,-0.000015,notromantic
0.014271,0.015238,2.140631,-6.612567,-0.504419,3.527786,3.220103,0.476523,3.395626,0.026904,0.003713,0.879017,4.237237,0.226519,5.687119,0.000005,0.180902,-0.241765,-0.002992,0.000027,-0.000015,notromantic
0.015531,0.00677,0.878714,-3.790113,-0.824674,3.22875,3.09726,-1.006918,0.547721,0.010869,0.001176,0.441686,5.770031,-0.285263,5.533378,0.000001,0.157725,-0.148084,-0.00024,-0.000015,-0.000023,notromantic
0.015531,0.00677,0.878714,-3.790113,-0.824674,3.22875,3.09726,-1.006918,0.547721,0.010869,0.001176,0.441686,5.770031,-0.285263,5.533378,0.000001,0.157725,-0.148084,-0.00024,-0.000015,-0.000023,notromantic
0.056164,0.021296,0.378898,-8.495342,0.82169,5.689827,2.842772,-0.72615,1.766835,0.025517,0.004945,1.017697,4.905178,0.49418,3.829899,0.000005,-0.115742,-0.055339,-0.003239,0.000048,-0.000006,notromantic
0.008812,0.009112,2.704985,-1.299974,-0.6155,2.921797,2.852477,0.756651,1.689763,0.014377,0.002675,0.833651,3.937307,0.080935,3.606246,0.000001,0.09685,0.214509,-0.001435,-0.000023,0.000008,notromantic
0.015631,0.010612,1.893402,-6.3068,0.027061,3.706364,2.684575,-3.977594,3.634232,0.010292,0.001474,0.366376,4.22842,0.137321,3.765018,-0.000005,0.190901,0.036197,0.001014,0.000038,0.000105,notromantic
0.015631,0.010612,1.893402,-6.3068,0.027061,3.706364,2.684575,-3.977594,3.634232,0.010292,0.001474,0.366376,4.22842,0.137321,3.765018,-0.000005,0.190901,0.036197,0.001014,0.000038,0.000105,notromantic
0.036717,0.006222,0.439969,-5.523474,0.103702,2.984936,3.138564,-4.006343,0.540262,0.006429,0.001422,0.404387,3.024007,0.591115,4.031182,0.000003,0.183104,0.12317,-0.000206,0.000027,0.000046,notromantic
0.042785,0.022389,1.148146,-13.00226,-0.524789,3.996754,3.586735,0.55537,2.855407,0.02985,0.004728,0.81219,5.948776,-0.192866,5.127482,0,0.206281,-0.206712,0.003004,-0.000012,0.000019,notromantic
0.030418,0.009098,0.106621,-12.63045,0.282467,2.25603,2.953901,0.452946,-0.00619,0.006999,0.001754,0.534334,3.953143,0.129296,3.279844,0.000002,0.038298,0.137109,0.001141,0.000006,-0.000039,notromantic
0.030418,0.009098,0.106621,-12.63045,0.282467,2.25603,2.953901,0.452946,-0.00619,0.006999,0.001754,0.534334,3.953143,0.129296,3.279844,0.000002,0.038298,0.137109,0.001141,0.000006,-0.000039,notromantic
0.030418,0.009098,0.106621,-12.63045,0.282467,2.25603,2.953901,0.452946,-0.00619,0.006999,0.001754,0.534334,3.953143,0.129296,3.279844,0.000002,0.038298,0.137109,0.001141,0.000006,-0.000039,notromantic
0.005812,0.006109,1.247921,-9.847573,-0.413555,4.739594,2.75297,-0.612923,1.252144,0.005528,0.000696,0.599776,5.064465,0.677709,4.491735,0.000002,0.840173,0.61458,-0.000099,0.000005,-0.000014,notromantic
0.022192,0.01761,1.776561,-13.05293,0.494056,2.943031,2.580575,-3.865897,0.169205,0.025395,0.004996,1.14808,3.516171,0.39269,3.957561,0,0.560565,0.434537,0.000037,0.000024,0.000004,notromantic
0.02166,0.025111,2.112225,-7.128654,-0.336806,2.860488,2.559462,-8.906866,2.319381,0.028416,0.006111,0.828336,3.920537,0.797615,6.048848,-0.000007,0.696627,0.028405,-0.001813,0.000017,0.000027,notromantic
0.02166,0.025111,2.112225,-7.128654,-0.336806,2.860488,2.559462,-8.906866,2.319381,0.028416,0.006111,0.828336,3.920537,0.797615,6.048848,-0.000007,0.696627,0.028405,-0.001813,0.000017,0.000027,notromantic
0.022808,0.016902,1.560239,-6.875587,-0.38229,2.52227,2.993568,-1.417395,2.34378,0.018935,0.003015,0.596454,5.283187,0.340176,4.227866,-0.000003,0.226762,0.066407,-0.003734,0.000048,-0.000035,notromantic
0.010953,0.006977,2.4374,-0.210241,-0.583315,5.73862,3.136057,-3.19145,2.750936,0.014958,0.001025,0.357664,4.391353,-0.075513,4.954393,-0.000001,-0.247604,0.119995,-0.001438,-0.000013,0.000066,notromantic
0.034842,0.020666,1.952834,-8.895002,-0.655415,3.284265,3.818837,2.181937,2.716665,0.024408,0.005698,0.996625,3.990988,0.66252,4.156695,0,-0.031357,0.28584,-0.001207,-0.000047,-0.000056,notromantic
0.014424,0.02505,1.122027,-5.880528,0.089923,2.917153,4.212458,-1.873414,1.903348,0.020805,0.003026,0.469089,5.223277,0.184425,4.765307,-0.000007,-0.173258,0.136037,0.003633,-0.000022,0.00011,notromantic
0.013358,0.014558,4.799067,-3.116331,-1.883188,8.118605,2.676878,-7.245718,5.055671,0.029883,0.002725,0.593725,7.071235,-0.774106,8.189833,0.000006,0.218097,-0.372053,0.001631,0,0.000001,notromantic
0.03218,0.010288,0.738924,-8.927279,-0.080085,2.734475,2.859049,-3.882107,0.830024,0.012902,0.002659,0.648827,4.443402,-0.08364,3.431863,0,-0.005279,0.045851,-0.002726,0.000029,-0.000152,notromantic
0.03218,0.010288,0.738924,-8.927279,-0.080085,2.734475,2.859049,-3.882107,0.830024,0.012902,0.002659,0.648827,4.443402,-0.08364,3.431863,0,-0.005279,0.045851,-0.002726,0.000029,-0.000152,notromantic
0.058177,0.014538,0.327493,-11.76321,0.343949,3.03512,2.925941,0.459489,0.431646,0.015105,0.003816,0.393462,3.577432,0.267196,4.826443,-0.000002,0.458357,0.146218,0.00114,-0.000007,0.000075,notromantic
