@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.088978,0.000006,2.454577,3.016319,0.732541,0.465508,0.137464,0.427153,0.567361,1.894133,0.028328,0.000005,0.293966,0.488159,0.137321,0.041416,0.015824,0.936171,0.571642,0.350634,0.000001,0.183883,0.534058,0.990314,0.097855,0.114381,0.250936,0.70326,0.40359,0.098295,0.133895,0.144814,0.154815,0.040655,0.024656,0.025462,0.032774,0.022214,0.076413,6.667547,149.5,1.002694
0.088978,0.000006,2.454577,3.016319,0.732541,0.465508,0.137464,0.427153,0.567361,1.894133,0.028328,0.000005,0.293966,0.488159,0.137321,0.041416,0.015824,0.936171,0.571642,0.350634,0.000001,0.183883,0.534058,0.990314,0.097855,0.114381,0.250936,0.70326,0.40359,0.098295,0.133895,0.144814,0.154815,0.040655,0.024656,0.025462,0.032774,0.022214,0.076413,6.667547,149.5,1.002694
0.129958,0.000118,2.229661,2.842008,0.783027,0.54635,0.163935,0.44584,0.555606,1.935694,0.037737,0.000136,0.293794,0.397776,0.147109,0.032936,0.015837,1.25799,0.645215,0.345671,0.000032,0.174102,0.456001,1.371179,0.103493,0.101647,0.254085,0.909044,0.802429,0.106529,0.127141,0.263935,0.27709,0.058889,0.044776,0.041609,0.035465,0.032273,0.072896,72.768782,126,1.007859
0.129958,0.000118,2.229661,2.842008,0.783027,0.54635,0.163935,0.44584,0.555606,1.935694,0.037737,0.000136,0.293794,0.397776,0.147109,0.032936,0.015837,1.25799,0.645215,0.345671,0.000032,0.174102,0.456001,1.371179,0.103493,0.101647,0.254085,0.909044,0.802429,0.106529,0.127141,0.263935,0.27709,0.058889,0.044776,0.041609,0.035465,0.032273,0.072896,72.768782,126,1.007859
0.229123,0.000612,2.161303,2.800655,0.773903,0.565852,0.179973,0.523121,0.657538,1.968097,0.0505,0.000544,0.281465,0.411824,0.10694,0.044287,0.026066,0.565348,0.473398,0.297318,0.000112,0.188643,0.515789,0.898592,0.101283,0.102925,0.25826,0.444937,0.214453,0.102563,0.122945,0.254998,0.228695,0.05412,0.040665,0.037628,0.035213,0.023479,0.082292,107.098868,120,1.005504
0.121115,0.000135,2.301235,3.242224,0.777379,0.394523,0.147358,0.439253,0.606776,1.966266,0.044876,0.000256,0.291359,0.439666,0.146843,0.035061,0.025939,1.292435,0.702857,0.338461,0.000074,0.200021,0.720154,1.27319,0.109786,0.121705,0.25695,0.668787,0.833965,0.107605,0.141996,0.160038,0.207506,0.058314,0.048045,0.04913,0.039534,0.026759,0.078487,46.569845,159,1.006842
0.062728,0.000013,2.23566,2.779276,0.822561,0.512207,0.136967,0.409609,0.548866,2.012527,0.014241,0.000017,0.261173,0.404319,0.12787,0.028609,0.011651,0.974281,0.464611,0.419173,0.000008,0.181306,0.616929,0.967179,0.145828,0.107983,0.261865,0.36596,0.375178,0.129172,0.139308,0.240026,0.289684,0.065104,0.037153,0.038659,0.037267,0.020712,0.075812,12.469212,138.75,1.006795
0.241532,0.000621,2.061706,2.943571,0.780229,0.532683,0.22019,0.522529,0.634607,1.970815,0.026197,0.000337,0.299385,0.467886,0.098073,0.031743,0.014916,0.457543,0.370527,0.155535,0.000152,0.174827,0.397751,0.741394,0.092326,0.090296,0.258938,0.363262,0.154714,0.098589,0.12043,0.161584,0.179542,0.041201,0.029297,0.029232,0.0303,0.022181,0.079998,49.353987,153.5,1.0023
0.249446,0.000412,2.127746,2.800972,0.766661,0.51866,0.190733,0.506036,0.649068,2.01094,0.057826,0.000414,0.30126,0.486462,0.092534,0.048164,0.039197,0.699788,0.437419,0.211131,0.000123,0.174535,0.559637,0.984272,0.094915,0.096608,0.259757,0.27179,0.396927,0.107095,0.139361,0.240363,0.188018,0.042602,0.03431,0.032437,0.02974,0.028654,0.082299,41.385145,144.5,1.005328
0.249446,0.000412,2.127746,2.800972,0.766661,0.51866,0.190733,0.506036,0.649068,2.01094,0.057826,0.000414,0.30126,0.486462,0.092534,0.048164,0.039197,0.699788,0.437419,0.211131,0.000123,0.174535,0.559637,0.984272,0.094915,0.096608,0.259757,0.27179,0.396927,0.107095,0.139361,0.240363,0.188018,0.042602,0.03431,0.032437,0.02974,0.028654,0.082299,41.385145,144.5,1.005328
0.249446,0.000412,2.127746,2.800972,0.766661,0.51866,0.190733,0.506036,0.649068,2.01094,0.057826,0.000414,0.30126,0.486462,0.092534,0.048164,0.039197,0.699788,0.437419,0.211131,0.000123,0.174535,0.559637,0.984272,0.094915,0.096608,0.259757,0.27179,0.396927,0.107095,0.139361,0.240363,0.188018,0.042602,0.03431,0.032437,0.02974,0.028654,0.082299,41.385145,144.5,1.005328
0.123631,0.000102,2.210191,2.977502,0.795773,0.510437,0.159171,0.50854,0.640212,2.012272,0.022827,0.000135,0.290542,0.448351,0.112462,0.026132,0.010687,0.626927,0.311539,0.178046,0.000036,0.177624,0.47023,0.871563,0.101121,0.111893,0.262674,0.323118,0.313721,0.088891,0.108005,0.223657,0.212037,0.047619,0.035972,0.03256,0.026469,0.022466,0.07685,35.465417,139,1.00396
0.123631,0.000102,2.210191,2.977502,0.795773,0.510437,0.159171,0.50854,0.640212,2.012272,0.022827,0.000135,0.290542,0.448351,0.112462,0.026132,0.010687,0.626927,0.311539,0.178046,0.000036,0.177624,0.47023,0.871563,0.101121,0.111893,0.262674,0.323118,0.313721,0.088891,0.108005,0.223657,0.212037,0.047619,0.035972,0.03256,0.026469,0.022466,0.07685,35.465417,139,1.00396
0.10414,0.000485,2.465884,3.409188,0.761306,0.38081,0.122649,0.469001,0.570424,1.91557,0.02642,0.000637,0.267963,0.489545,0.135091,0.041702,0.01183,0.957769,0.685599,0.44658,0.000349,0.181176,0.525555,1.035869,0.127742,0.134859,0.255773,1.725672,0.382136,0.141338,0.219967,0.263435,0.209759,0.05306,0.038455,0.045798,0.037559,0.041215,0.073662,45.265163,157.75,1.006191
0.055774,0.000239,2.023535,2.801885,0.769803,0.525801,0.10147,0.419796,0.576055,1.930869,0.008418,0.000676,0.28975,0.39876,0.13343,0.028784,0.007877,1.017577,0.749836,0.436789,0.000088,0.184373,0.494516,2.663623,0.106324,0.120532,0.253248,0.805344,0.300647,0.111883,0.120473,0.232988,0.191161,0.039804,0.04285,0.050374,0.036831,0.029583,0.078547,58.021163,146.5,1.008522
0.12884,0.00062,2.074122,2.696738,0.800016,0.539323,0.167574,0.48385,0.594649,1.974455,0.019338,0.000312,0.288027,0.361636,0.097106,0.021259,0.012169,0.62724,0.24491,0.228558,0.000144,0.180008,0.432051,0.814699,0.094824,0.097418,0.257271,0.359729,0.35472,0.106331,0.130653,0.179964,0.137171,0.04876,0.035538,0.036557,0.032806,0.028338,0.080973,37.469128,139,1.003017
0.080993,0.000206,2.303229,2.959172,0.814401,0.46781,0.107165,0.416381,0.555288,1.947539,0.013038,0.00021,0.263247,0.456892,0.14106,0.032993,0.005861,0.911713,0.708661,0.148862,0.000065,0.17408,0.472314,0.922319,0.089365,0.088977,0.257055,1.155392,0.555388,0.084646,0.12423,0.179443,0.224842,0.059662,0.029333,0.029679,0.03973,0.045349,0.069927,34.553451,140.75,1.005222
0.061227,0.000205,2.111875,2.824289,0.620236,0.490152,0.142528,0.375752,0.543731,1.95879,0.010852,0.000076,0.261046,0.316156,0.107603,0.026504,0.019733,1.637474,0.303921,0.429667,0.000162,0.241763,0.533746,1.212188,0.092813,0.113705,0.254738,0.721219,0.280614,0.130132,0.143197,0.171515,0.184202,0.054625,0.048917,0.033625,0.023155,0.021066,0.082642,16.061931,145.25,1.002472
0.084194,0.001986,2.138823,2.637805,0.720022,0.575872,0.095721,0.460944,0.602307,1.930192,0.019768,0.001309,0.287215,0.443555,0.12177,0.043134,0.009554,0.986537,0.438924,0.25649,0.000548,0.189997,0.435445,0.848422,0.100217,0.09269,0.251437,0.933334,0.476634,0.106958,0.121037,0.163544,0.142561,0.03851,0.036079,0.03761,0.030825,0.025336,0.084946,47.966453,156.5,1.003419
0.182603,0.000148,2.121022,2.733658,0.710761,0.568726,0.165759,0.491764,0.64112,1.97725,0.039127,0.000103,0.280661,0.444284,0.123588,0.038404,0.035697,1.167376,0.532555,0.209499,0.000037,0.18701,0.445356,1.08751,0.099094,0.114833,0.259445,0.4634,0.390425,0.119126,0.139073,0.182879,0.270886,0.032527,0.038334,0.036302,0.026421,0.020854,0.08026,56.275574,129.25,1.005355
0.080936,0.000043,2.402056,3.267219,0.753761,0.472016,0.128544,0.418066,0.519817,1.96404,0.020599,0.000022,0.281521,0.454658,0.131304,0.024101,0.014063,1.274675,0.79799,0.342531,0.000027,0.190391,0.654575,1.117953,0.120242,0.146031,0.257139,0.665236,0.607093,0.112833,0.152271,0.245911,0.204374,0.049962,0.04737,0.047322,0.040385,0.030878,0.076278,13.511284,148.5,1.00274
0.080936,0.000043,2.402056,3.267219,0.753761,0.472016,0.128544,0.418066,0.519817,1.96404,0.020599,0.000022,0.281521,0.454658,0.131304,0.024101,0.014063,1.274675,0.79799,0.342531,0.000027,0.190391,0.654575,1.117953,0.120242,0.146031,0.257139,0.665236,0.607093,0.112833,0.152271,0.245911,0.204374,0.049962,0.04737,0.047322,0.040385,0.030878,0.076278,13.511284,148.5,1.00274
0.080936,0.000043,2.402056,3.267219,0.753761,0.472016,0.128544,0.418066,0.519817,1.96404,0.020599,0.000022,0.281521,0.454658,0.131304,0.024101,0.014063,1.274675,0.79799,0.342531,0.000027,0.190391,0.654575,1.117953,0.120242,0.146031,0.257139,0.665236,0.607093,0.112833,0.152271,0.245911,0.204374,0.049962,0.04737,0.047322,0.040385,0.030878,0.076278,13.511284,148.5,1.00274
0.043019,0.000101,2.539712,3.262937,0.687342,0.393819,0.110382,0.387301,0.526291,1.946766,0.009452,0.000049,0.265253,0.411742,0.217992,0.021829,0.007593,1.576217,0.717535,0.318044,0.000041,0.217288,0.662371,1.737327,0.170636,0.156944,0.255957,1.272182,0.613547,0.107199,0.207984,0.220061,0.252772,0.050006,0.055708,0.045084,0.061847,0.069635,0.072193,16.485969,122.25,1.003338
0.043019,0.000101,2.539712,3.262937,0.687342,0.393819,0.110382,0.387301,0.526291,1.946766,0.009452,0.000049,0.265253,0.411742,0.217992,0.021829,0.007593,1.576217,0.717535,0.318044,0.000041,0.217288,0.662371,1.737327,0.170636,0.156944,0.255957,1.272182,0.613547,0.107199,0.207984,0.220061,0.252772,0.050006,0.055708,0.045084,0.061847,0.069635,0.072193,16.485969,122.25,1.003338
0.092771,0.000147,2.127792,2.518365,0.714258,0.510273,0.161975,0.453491,0.59765,1.854656,0.012033,0.000071,0.272601,0.419637,0.104143,0.020453,0.007804,0.715041,0.555216,0.231943,0.000043,0.206341,0.553222,1.205074,0.088558,0.091954,0.257036,1.285699,0.435922,0.083001,0.115687,0.166558,0.240926,0.039956,0.038832,0.034101,0.026737,0.018475,0.07714,21.953136,145,1.002482
0.079228,0.000053,2.449204,3.058796,0.74545,0.416834,0.149276,0.42905,0.557376,1.999533,0.019785,0.000092,0.284544,0.391411,0.130588,0.036083,0.012448,0.907016,0.725744,0.295022,0.000038,0.200336,0.865668,1.308645,0.102508,0.164894,0.26237,0.651209,0.398103,0.090879,0.159446,0.230153,0.33124,0.052998,0.050185,0.031576,0.042938,0.019787,0.074568,16.199639,126,1.004332
0.091187,0.000169,1.905196,2.80485,0.730852,0.501948,0.153205,0.457186,0.630565,1.970152,0.018248,0.000195,0.261975,0.362077,0.105184,0.024223,0.016944,0.874124,0.311218,0.237499,0.000175,0.218758,0.511202,1.608987,0.122391,0.106562,0.256599,0.697683,0.355837,0.109558,0.149667,0.191701,0.177195,0.047492,0.038996,0.047288,0.041539,0.029807,0.083642,19.065789,130.5,1.005657
0.207602,0.000179,2.293396,2.949988,0.776492,0.535799,0.230318,0.498448,0.616014,1.972743,0.028045,0.000238,0.291474,0.413125,0.078948,0.032462,0.049516,0.839783,0.630417,0.336264,0.000343,0.173948,1.018852,3.595423,0.145869,0.158735,0.259433,2.015731,0.211978,0.093834,0.177589,0.420315,0.483691,0.04136,0.03923,0.046512,0.038861,0.043232,0.073162,19.338286,148.5,1.003241
0.234928,0.000507,2.092988,2.489225,0.646929,0.607497,0.208833,0.443446,0.594061,1.955176,0.051857,0.000395,0.274024,0.435391,0.115936,0.049988,0.052825,1.098527,0.408276,0.416494,0.000365,0.208229,0.650557,1.241953,0.100111,0.104484,0.258389,1.484837,0.32399,0.097384,0.155281,0.159713,0.170171,0.040621,0.034048,0.036972,0.043882,0.019862,0.084304,66.900112,140,1.005158
0.127923,0.000139,2.422724,2.964144,0.777337,0.484215,0.166462,0.466715,0.590394,1.969596,0.021968,0.000132,0.255982,0.432456,0.116092,0.031327,0.0343,1.359256,0.745161,0.385448,0.000192,0.208687,0.808071,3.08955,0.116905,0.144205,0.251121,0.956478,0.590194,0.143863,0.204012,0.279009,0.288295,0.056966,0.029725,0.043013,0.036952,0.0304,0.079372,16.857065,141.5,1.002506
0.127923,0.000139,2.422724,2.964144,0.777337,0.484215,0.166462,0.466715,0.590394,1.969596,0.021968,0.000132,0.255982,0.432456,0.116092,0.031327,0.0343,1.359256,0.745161,0.385448,0.000192,0.208687,0.808071,3.08955,0.116905,0.144205,0.251121,0.956478,0.590194,0.143863,0.204012,0.279009,0.288295,0.056966,0.029725,0.043013,0.036952,0.0304,0.079372,16.857065,141.5,1.002506
0.127923,0.000139,2.422724,2.964144,0.777337,0.484215,0.166462,0.466715,0.590394,1.969596,0.021968,0.000132,0.255982,0.432456,0.116092,0.031327,0.0343,1.359256,0.745161,0.385448,0.000192,0.208687,0.808071,3.08955,0.116905,0.144205,0.251121,0.956478,0.590194,0.143863,0.204012,0.279009,0.288295,0.056966,0.029725,0.043013,0.036952,0.0304,0.079372,16.857065,141.5,1.002506
0.127923,0.000139,2.422724,2.964144,0.777337,0.484215,0.166462,0.466715,0.590394,1.969596,0.021968,0.000132,0.255982,0.432456,0.116092,0.031327,0.0343,1.359256,0.745161,0.385448,0.000192,0.208687,0.808071,3.08955,0.116905,0.144205,0.251121,0.956478,0.590194,0.143863,0.204012,0.279009,0.288295,0.056966,0.029725,0.043013,0.036952,0.0304,0.079372,16.857065,141.5,1.002506
0.084687,0.000241,2.419112,2.989367,0.687374,0.404074,0.136532,0.452659,0.615738,1.990073,0.02544,0.0004,0.267919,0.418643,0.111898,0.027975,0.01912,1.050893,0.632366,0.298281,0.000199,0.217286,0.67597,0.975171,0.141611,0.172105,0.267399,0.549112,0.659747,0.111475,0.195363,0.19329,0.238272,0.046701,0.047348,0.038721,0.049352,0.020657,0.081121,32.066194,159.5,1.003835
0.080178,0.000159,1.993133,2.988295,0.75696,0.573216,0.152018,0.360217,0.588317,1.865702,0.017579,0.000118,0.281556,0.43607,0.125131,0.031386,0.01034,0.847843,0.535039,0.315172,0.000079,0.186957,0.752123,1.425089,0.086412,0.093213,0.25568,1.135013,0.449063,0.074521,0.109019,0.23531,0.341109,0.042886,0.041284,0.041272,0.034413,0.036963,0.078195,26.228802,146.5,1.003319
0.080178,0.000159,1.993133,2.988295,0.75696,0.573216,0.152018,0.360217,0.588317,1.865702,0.017579,0.000118,0.281556,0.43607,0.125131,0.031386,0.01034,0.847843,0.535039,0.315172,0.000079,0.186957,0.752123,1.425089,0.086412,0.093213,0.25568,1.135013,0.449063,0.074521,0.109019,0.23531,0.341109,0.042886,0.041284,0.041272,0.034413,0.036963,0.078195,26.228802,146.5,1.003319
0.07339,0.000063,2.174136,2.680909,0.74474,0.45923,0.119881,0.415798,0.536179,1.976078,0.026015,0.00004,0.286928,0.374836,0.137624,0.030866,0.017628,1.179922,0.442473,0.316546,0.000067,0.204659,0.433646,0.984149,0.122658,0.094454,0.261563,0.749293,0.493768,0.099186,0.241681,0.148634,0.169032,0.056728,0.05183,0.030902,0.035528,0.025274,0.075126,10.312075,159.5,1.003201
0.07339,0.000063,2.174136,2.680909,0.74474,0.45923,0.119881,0.415798,0.536179,1.976078,0.026015,0.00004,0.286928,0.374836,0.137624,0.030866,0.017628,1.179922,0.442473,0.316546,0.000067,0.204659,0.433646,0.984149,0.122658,0.094454,0.261563,0.749293,0.493768,0.099186,0.241681,0.148634,0.169032,0.056728,0.05183,0.030902,0.035528,0.025274,0.075126,10.312075,159.5,1.003201
0.089073,0.001225,2.117732,2.674283,0.775919,0.514659,0.173458,0.447617,0.610293,2.00465,0.019633,0.000722,0.279434,0.365211,0.10937,0.033065,0.008564,1.086858,0.4498,0.304313,0.000322,0.195418,0.495043,1.317885,0.10767,0.108053,0.263825,0.883813,0.360454,0.101971,0.148342,0.144832,0.19557,0.045735,0.044144,0.035829,0.033358,0.028845,0.075821,88.350149,143,1.00443
0.07868,0.000017,2.905945,4.365143,0.519613,0.29308,0.114999,0.438654,0.580689,1.968545,0.021767,0.000009,0.227272,0.451535,0.124949,0.030373,0.027068,1.580582,0.699282,0.343505,0.000005,0.281056,0.611357,2.136579,0.094619,0.128283,0.261225,1.646964,0.552489,0.095966,0.205963,0.253391,0.27625,0.066642,0.044849,0.048775,0.051712,0.035254,0.077268,8.082621,139,1.002419
0.07868,0.000017,2.905945,4.365143,0.519613,0.29308,0.114999,0.438654,0.580689,1.968545,0.021767,0.000009,0.227272,0.451535,0.124949,0.030373,0.027068,1.580582,0.699282,0.343505,0.000005,0.281056,0.611357,2.136579,0.094619,0.128283,0.261225,1.646964,0.552489,0.095966,0.205963,0.253391,0.27625,0.066642,0.044849,0.048775,0.051712,0.035254,0.077268,8.082621,139,1.002419
0.049811,0.000229,2.083467,2.847046,0.776794,0.431566,0.104949,0.46927,0.60277,1.977212,0.019899,0.000129,0.283187,0.375649,0.110834,0.019236,0.01738,0.987332,0.608048,0.305609,0.000092,0.181983,0.468719,1.077814,0.14403,0.122471,0.2597,0.572427,0.696141,0.116996,0.147797,0.208931,0.208942,0.049443,0.041243,0.051777,0.032662,0.018638,0.077314,20.594648,131.5,1.002536
0.049811,0.000229,2.083467,2.847046,0.776794,0.431566,0.104949,0.46927,0.60277,1.977212,0.019899,0.000129,0.283187,0.375649,0.110834,0.019236,0.01738,0.987332,0.608048,0.305609,0.000092,0.181983,0.468719,1.077814,0.14403,0.122471,0.2597,0.572427,0.696141,0.116996,0.147797,0.208931,0.208942,0.049443,0.041243,0.051777,0.032662,0.018638,0.077314,20.594648,131.5,1.002536
0.116228,0.000015,2.549125,3.329208,0.656088,0.32911,0.147279,0.408202,0.536236,1.989397,0.037544,0.000018,0.267146,0.46217,0.143721,0.033757,0.036752,1.183106,1.161065,0.482032,0.000009,0.239952,0.640219,1.5391,0.132941,0.142205,0.259025,1.127445,0.578762,0.128355,0.176085,0.247707,0.318494,0.04817,0.035922,0.047017,0.039446,0.022214,0.084731,5.581843,154.25,1.003256
0.067657,0.000058,2.688933,3.183842,0.705124,0.410955,0.136556,0.364127,0.513173,1.915906,0.015487,0.000041,0.297071,0.466909,0.097725,0.026385,0.010505,1.221829,1.161079,0.52335,0.00003,0.20942,1.087794,0.854158,0.147242,0.123652,0.249564,1.252594,0.69189,0.121494,0.167425,0.242903,0.32745,0.04973,0.056214,0.046398,0.044835,0.03253,0.077595,11.201022,132.5,1.003091
0.074964,0.000147,2.39338,3.198751,0.695087,0.411867,0.141603,0.355026,0.477176,1.957022,0.016182,0.000127,0.280338,0.441313,0.152774,0.025799,0.018534,2.244555,0.606599,0.451351,0.000162,0.243661,0.762483,1.744919,0.164059,0.151268,0.259669,1.50014,0.779844,0.190969,0.243859,0.233508,0.318319,0.061358,0.05072,0.054712,0.04595,0.033335,0.077109,11.113849,142.5,1.002835
0.060902,0.000051,2.256827,2.729799,0.794046,0.488057,0.124505,0.328447,0.440166,2.017068,0.012387,0.000042,0.289432,0.389876,0.12139,0.017651,0.009898,1.679024,0.87127,0.467433,0.000039,0.171693,0.536946,1.69787,0.109171,0.154344,0.26404,0.584148,1.065396,0.095921,0.12435,0.179098,0.175456,0.04626,0.036905,0.039306,0.033483,0.042163,0.077275,7.303585,159,1.002929
0.060902,0.000051,2.256827,2.729799,0.794046,0.488057,0.124505,0.328447,0.440166,2.017068,0.012387,0.000042,0.289432,0.389876,0.12139,0.017651,0.009898,1.679024,0.87127,0.467433,0.000039,0.171693,0.536946,1.69787,0.109171,0.154344,0.26404,0.584148,1.065396,0.095921,0.12435,0.179098,0.175456,0.04626,0.036905,0.039306,0.033483,0.042163,0.077275,7.303585,159,1.002929
0.105652,0.000014,2.17785,2.981817,0.761519,0.529698,0.135825,0.417805,0.597082,1.98538,0.058704,0.000012,0.289919,0.462674,0.100237,0.033467,0.019338,1.148706,0.650403,0.575451,0.000017,0.176866,0.508019,0.760048,0.111956,0.082842,0.258495,0.362921,0.756972,0.099236,0.132137,0.146352,0.231078,0.040818,0.035637,0.03915,0.025321,0.022698,0.076245,7.164535,133.5,1.002698
0.072526,0.000068,2.236133,3.362596,0.671956,0.424283,0.129776,0.422546,0.544898,1.955433,0.022731,0.000037,0.271738,0.433096,0.152965,0.031848,0.023357,1.225171,0.678494,0.340507,0.000028,0.221443,0.511229,2.399825,0.14741,0.141638,0.254233,0.672646,0.394131,0.103243,0.134723,0.216209,0.248915,0.045518,0.044405,0.046565,0.035941,0.02798,0.081708,13.642646,131,1.002959
0.072526,0.000068,2.236133,3.362596,0.671956,0.424283,0.129776,0.422546,0.544898,1.955433,0.022731,0.000037,0.271738,0.433096,0.152965,0.031848,0.023357,1.225171,0.678494,0.340507,0.000028,0.221443,0.511229,2.399825,0.14741,0.141638,0.254233,0.672646,0.394131,0.103243,0.134723,0.216209,0.248915,0.045518,0.044405,0.046565,0.035941,0.02798,0.081708,13.642646,131,1.002959
0.126292,0.000011,2.730628,2.758248,0.63457,0.364362,0.186562,0.42131,0.566717,1.960387,0.017639,0.000006,0.301826,0.3966,0.09111,0.028051,0.012871,0.928723,0.331585,0.277392,0.000002,0.199079,0.515045,0.701028,0.100447,0.141564,0.257237,0.434287,0.349753,0.137789,0.128627,0.281736,0.310857,0.036828,0.053071,0.039418,0.054679,0.028505,0.079352,13.007743,150,1.003675
0.155745,0.000134,2.161811,2.74339,0.794249,0.524706,0.212301,0.454284,0.547463,1.983302,0.019719,0.000132,0.267965,0.40873,0.109699,0.024297,0.011814,0.926431,0.261316,0.233153,0.000037,0.190075,0.425592,0.935026,0.090261,0.109975,0.254922,0.535538,0.426443,0.081535,0.151572,0.205339,0.181898,0.057444,0.038102,0.042187,0.029524,0.022441,0.074071,30.219802,139.75,1.003211
0.104184,0.000475,2.259929,2.962582,0.777201,0.469575,0.166327,0.458364,0.571468,1.976299,0.01674,0.000328,0.291215,0.462318,0.105466,0.023714,0.014301,0.972751,0.36775,0.237069,0.000138,0.180093,0.544646,1.376562,0.124039,0.098788,0.260559,0.84491,0.379669,0.113832,0.19484,0.200032,0.180152,0.044434,0.037384,0.036178,0.030182,0.027348,0.080586,52.768353,137.75,1.003716
0.114837,0.000099,2.268206,3.369165,0.755011,0.429515,0.181477,0.440777,0.584017,1.958959,0.032334,0.000076,0.29246,0.448247,0.117586,0.035614,0.017147,0.916363,0.753248,0.329848,0.000026,0.185095,0.606232,0.989233,0.13334,0.125594,0.257392,0.535279,0.43586,0.087854,0.139369,0.283924,0.356548,0.038722,0.045091,0.037989,0.033112,0.021982,0.079301,23.562673,128,1.003309
0.099683,0.000158,2.190644,2.681943,0.783137,0.587385,0.152852,0.407119,0.587866,2.020042,0.029555,0.000193,0.287204,0.412644,0.114719,0.036628,0.02112,1.256648,0.455846,0.238589,0.000071,0.180879,0.730523,1.053673,0.114464,0.112177,0.257977,0.604494,0.440946,0.097766,0.148476,0.232001,0.237478,0.051802,0.043062,0.036212,0.031957,0.024826,0.076081,21.723673,109.5,1.005557
0.097685,0.000355,2.204267,3.0943,0.766393,0.389481,0.162271,0.426282,0.584046,1.957907,0.025736,0.000278,0.281474,0.40506,0.136265,0.038525,0.024365,1.060564,0.771587,0.430778,0.000307,0.198357,0.614173,1.637196,0.189167,0.143902,0.258693,0.820409,0.236801,0.165313,0.160741,0.242795,0.319648,0.045381,0.037153,0.036137,0.039158,0.025503,0.086589,69.874242,159.5,1.00702
0.125923,0.000049,2.130031,2.771368,0.812683,0.460847,0.156648,0.437587,0.566702,1.989939,0.044503,0.000078,0.277849,0.402353,0.117935,0.038453,0.018902,1.049647,0.417718,0.286586,0.000017,0.173349,0.505039,0.762004,0.096293,0.115241,0.262435,0.37482,0.365009,0.109951,0.132026,0.127027,0.182037,0.048941,0.044065,0.041863,0.037384,0.019408,0.07489,17.161624,154.5,1.014163
0.091458,0.00041,2.295122,2.779764,0.784836,0.543067,0.161667,0.436528,0.592433,1.976484,0.017416,0.000297,0.283308,0.448456,0.123359,0.029333,0.014068,0.846752,0.627592,0.37457,0.000094,0.177215,0.581094,1.511019,0.08893,0.098346,0.259939,0.361087,0.30995,0.084404,0.133286,0.162122,0.22083,0.05246,0.038751,0.043679,0.031993,0.024455,0.08532,34.712588,121.5,1.002948
0.091458,0.00041,2.295122,2.779764,0.784836,0.543067,0.161667,0.436528,0.592433,1.976484,0.017416,0.000297,0.283308,0.448456,0.123359,0.029333,0.014068,0.846752,0.627592,0.37457,0.000094,0.177215,0.581094,1.511019,0.08893,0.098346,0.259939,0.361087,0.30995,0.084404,0.133286,0.162122,0.22083,0.05246,0.038751,0.043679,0.031993,0.024455,0.08532,34.712588,121.5,1.002948
0.062032,0.000311,2.374761,3.202859,0.755376,0.489728,0.130366,0.3921,0.541572,1.995311,0.025466,0.000378,0.280452,0.391029,0.162575,0.036128,0.014847,1.312805,0.482486,0.384293,0.000119,0.188853,0.659257,1.354371,0.135359,0.124677,0.258172,1.321313,0.543967,0.114849,0.154457,0.230204,0.287367,0.049203,0.043325,0.053963,0.036584,0.025164,0.074535,17.139338,155.25,1.003282
0.13448,0.000085,2.323996,2.807765,0.754226,0.442515,0.148104,0.486379,0.608928,1.946008,0.029491,0.000059,0.27544,0.4097,0.116586,0.025638,0.029874,1.090261,0.513678,0.371157,0.000039,0.208048,0.650385,1.689342,0.100448,0.122918,0.255581,0.755121,0.382132,0.103702,0.14537,0.183918,0.187101,0.04703,0.042608,0.047174,0.030973,0.02239,0.083312,27.956138,150.5,1.0037
0.13448,0.000085,2.323996,2.807765,0.754226,0.442515,0.148104,0.486379,0.608928,1.946008,0.029491,0.000059,0.27544,0.4097,0.116586,0.025638,0.029874,1.090261,0.513678,0.371157,0.000039,0.208048,0.650385,1.689342,0.100448,0.122918,0.255581,0.755121,0.382132,0.103702,0.14537,0.183918,0.187101,0.04703,0.042608,0.047174,0.030973,0.02239,0.083312,27.956138,150.5,1.0037
0.204539,0.000191,2.009732,2.719099,0.798986,0.568258,0.149196,0.450183,0.612247,1.940671,0.031951,0.00017,0.285393,0.40692,0.117618,0.032471,0.019006,1.000295,0.34388,0.153307,0.0001,0.176368,0.884788,1.80669,0.089093,0.089462,0.253756,0.7125,0.51633,0.090456,0.108389,0.196801,0.263535,0.046524,0.037402,0.035959,0.031128,0.023609,0.077905,17.065658,151,1.006011
