@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_max numeric
@attribute mfcc_sma[1]_max numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[3]_linregerrQ numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[6]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[9]_minPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute pcm_zcr_sma_max numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc1 numeric
@attribute voiceProb_sma_amean numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[7]_minPos numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[8]_kurtosis numeric
@attribute mfcc_sma_de[9]_min numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {lonely,notlonely}

@data
0.033454,7.424696,-6.432794,27.0782,-2.613321,-24.18882,-2.802912,1737,-0.217499,5.177564,0.262792,0.376891,0.043845,0,0.361752,1.053524,0.005818,0.000804,-0.000002,-0.311551,4.108219,1134,1.088977,0.001844,4.14056,-6.206605,-0.238906,1.147226,3.893094,0.060073,0.000084,12.6914,0.073672,notlonely
0.084494,-2.66234,-10.25116,22.42365,-3.908874,-26.44121,-2.974044,2440,-0.511664,4.966311,-0.451988,0.331518,0.099316,-0.000003,0.325393,1.382119,0.015719,0.003635,0,-0.633998,3.480605,769,1.433253,-0.000484,3.759587,-4.830945,-0.146781,1.096462,3.102409,0.047852,0.000102,4.970418,-0.305736,notlonely
0.094084,-0.204005,-7.84274,9.905556,-2.631119,-13.59584,3.150233,274,-4.441393,3.681278,-6.084733,0.22686,0.082259,-0.000002,0.373234,0.770243,0.016962,0.002072,-0.000001,-1.177376,3.48801,2259,0.989329,0.000586,3.401771,-3.27983,0.002804,0.981202,3.308396,0.041803,0.000042,6.060762,-0.582145,notlonely
0.054858,3.048193,-5.582407,48.23872,-10.75478,-25.49153,-9.250192,2410,-6.499592,5.267241,-7.902448,0.663037,0.062689,-0.000001,0.433306,0.365293,0.007485,0.001152,0.000005,0.25306,4.165618,2545,1.292021,0.001005,3.909076,-5.135136,0.130983,1.290025,3.665199,0.106776,0.000163,27.05466,-0.011502,notlonely
0.030633,9.611782,-3.785745,30.35174,-0.944891,-21.42172,-1.596834,1555,1.452076,6.031594,4.051313,0.210526,0.045828,0.000001,0.413823,0.720755,0.006123,0.001368,-0.000001,-0.818691,3.789432,431,1.658468,0.001357,3.604028,-4.681205,0.225167,1.588751,3.639921,0.038657,0.000046,7.818204,-0.260361,notlonely
0.127054,1.960249,-11.89692,18.48165,-0.739729,-16.03432,3.147707,911,1.540234,5.555634,-1.246199,0.428917,0.10375,-0.000011,0.373004,0.875997,0.021781,0.004515,0.000004,-0.056643,3.470131,129,1.224561,-0.001233,3.793026,-5.334639,-0.12809,1.1339,3.691186,0.060012,0.000118,6.766547,-0.399646,notlonely
0.127054,1.960249,-11.89692,18.48165,-0.739729,-16.03432,3.147707,911,1.540234,5.555634,-1.246199,0.428917,0.10375,-0.000011,0.373004,0.875997,0.021781,0.004515,0.000004,-0.056643,3.470131,129,1.224561,-0.001233,3.793026,-5.334639,-0.12809,1.1339,3.691186,0.060012,0.000118,6.766547,-0.399646,notlonely
0.061749,2.851007,-5.88091,21.74658,-8.900946,-19.39116,-8.170114,764,-5.942015,4.881014,-6.943549,0.53418,0.074135,0.00001,0.405585,0.370564,0.009206,0.00142,0.000001,-0.365962,3.778982,1960,1.023456,-0.005728,3.313591,-3.871136,0.276033,1.228827,3.566863,0.114822,0.000182,19.35648,-0.21376,notlonely
0.061749,2.851007,-5.88091,21.74658,-8.900946,-19.39116,-8.170114,764,-5.942015,4.881014,-6.943549,0.53418,0.074135,0.00001,0.405585,0.370564,0.009206,0.00142,0.000001,-0.365962,3.778982,1960,1.023456,-0.005728,3.313591,-3.871136,0.276033,1.228827,3.566863,0.114822,0.000182,19.35648,-0.21376,notlonely
0.076605,2.969035,-10.05431,22.22397,3.142057,-13.83314,2.223935,2429,4.683087,5.588058,0.935656,0.408953,0.095177,0.000004,0.399416,0.652554,0.018479,0.002875,0.000001,-0.515805,3.288273,1469,1.582756,0.003422,3.327469,-5.195564,0.03516,1.39338,3.09188,0.046703,0.000119,8.833071,-0.359641,notlonely
0.051497,-0.017913,-11.12364,16.68784,0.199237,-16.45639,-3.401529,1839,-1.520499,3.955243,1.513229,0.465215,0.113348,-0.000005,0.350129,1.001464,0.01301,0.002068,0,-0.285623,5.494785,1090,0.980492,-0.000429,4.213855,-4.787128,-0.211615,1.084082,4.294566,0.051966,0.000164,6.27019,-0.786297,notlonely
0.051497,-0.017913,-11.12364,16.68784,0.199237,-16.45639,-3.401529,1839,-1.520499,3.955243,1.513229,0.465215,0.113348,-0.000005,0.350129,1.001464,0.01301,0.002068,0,-0.285623,5.494785,1090,0.980492,-0.000429,4.213855,-4.787128,-0.211615,1.084082,4.294566,0.051966,0.000164,6.27019,-0.786297,notlonely
0.121476,1.646024,-7.124928,18.68561,0.763277,-17.52827,3.133339,2116,-1.624076,6.06626,-0.832064,0.376891,0.062,0.000004,0.353552,0.865917,0.026896,0.003983,-0.000005,-0.856149,3.527835,1817,1.352659,-0.000987,3.32013,-4.397398,0.056806,0.919129,3.247163,0.07199,0.000116,12.02538,-0.238169,notlonely
0.190298,0.737773,-16.9885,44.95992,-3.109409,-23.90729,-2.593317,713,4.578247,6.324546,1.387293,0.636419,0.17952,-0.000004,0.304774,1.9823,0.046184,0.005971,0.000004,-0.499963,5.733867,1891,2.822389,-0.005584,4.304202,-6.2401,-0.544861,1.314914,4.070429,0.085662,0.000408,7.608114,-0.630024,notlonely
0.190298,0.737773,-16.9885,44.95992,-3.109409,-23.90729,-2.593317,713,4.578247,6.324546,1.387293,0.636419,0.17952,-0.000004,0.304774,1.9823,0.046184,0.005971,0.000004,-0.499963,5.733867,1891,2.822389,-0.005584,4.304202,-6.2401,-0.544861,1.314914,4.070429,0.085662,0.000408,7.608114,-0.630024,notlonely
0.159864,7.60095,-3.472583,18.90537,-0.663866,-16.49384,3.766593,2010,-1.581105,6.85709,3.459856,0.387175,0.073706,-0.000015,0.510211,0.532354,0.020913,0.003473,0.000006,-0.66226,3.681945,224,1.517632,-0.002239,4.185665,-4.718225,0.28113,1.601267,6.947362,0.040472,0.000057,9.007213,-0.110821,notlonely
0.113909,-3.818051,-11.62909,21.75695,-4.46815,-17.28887,-3.588464,2554,1.562269,5.559433,-2.402148,0.413188,0.108987,-0.000005,0.333218,0.867252,0.017713,0.003291,0,-0.48119,3.791334,1978,1.095227,-0.002173,3.486387,-4.016305,0.114019,1.072671,3.774147,0.082456,0.000153,7.990755,-0.397422,notlonely
0.109411,0.639612,-8.704226,19.65911,7.448048,-16.29224,-2.372999,2624,-3.371036,5.641127,-0.025677,0.46461,0.103506,-0.000014,0.571503,-0.304303,0.017028,0.00248,0.000004,-0.876089,4.063618,1712,1.065377,0.002838,3.336302,-4.515174,-0.020187,1.028667,3.188254,0.077435,0.000094,10.829,-0.51274,notlonely
0.109411,0.639612,-8.704226,19.65911,7.448048,-16.29224,-2.372999,2624,-3.371036,5.641127,-0.025677,0.46461,0.103506,-0.000014,0.571503,-0.304303,0.017028,0.00248,0.000004,-0.876089,4.063618,1712,1.065377,0.002838,3.336302,-4.515174,-0.020187,1.028667,3.188254,0.077435,0.000094,10.829,-0.51274,notlonely
0.011528,13.88595,-0.417096,11.80068,-6.896172,-24.53657,-1.180081,2833,-5.057114,6.444085,4.930664,0.142771,0.044563,-0.000011,0.464849,0.727653,0.001484,0.000255,0.000005,-1.208194,3.588418,2518,0.846875,-0.003452,3.138847,-3.118034,0.021104,0.860544,3.410606,0.016757,0.000011,4.664883,0.077723,notlonely
0.039803,9.057861,-1.991752,38.91062,-9.541152,-19.62475,-11.22736,633,-9.563577,5.576863,-7.242689,0.146401,0.044799,-0.000004,0.5578,-0.13602,0.009754,0.001072,-0.000001,-2.051425,5.22141,2787,1.147125,-0.000029,4.628788,-4.329405,0.118219,0.841633,4.378015,0.032668,0.000018,13.33226,-0.348799,notlonely
0.149883,-5.015627,-11.5529,13.99894,0.001638,-20.52056,-3.520143,1939,-4.399068,4.341999,-3.248419,0.267393,0.106392,-0.000002,0.315933,1.181849,0.024276,0.004887,-0.000002,-0.609579,3.463382,159,1.225134,0.00092,3.324298,-4.736462,-0.105626,1.165628,3.217604,0.045977,0.000069,5.229035,-0.234134,notlonely
0.038104,19.09252,4.288026,40.97558,-13.12757,-30.15565,-8.972784,1236,-5.527614,5.90522,-6.545557,0.590442,0.043489,0.000002,0.540602,0.635494,0.007404,0.000566,-0.000013,-0.941014,5.07888,2683,1.246829,-0.000616,4.320351,-6.90759,-0.13771,1.171772,4.934494,0.124198,0.000081,76.89747,0.239818,notlonely
0.038104,19.09252,4.288026,40.97558,-13.12757,-30.15565,-8.972784,1236,-5.527614,5.90522,-6.545557,0.590442,0.043489,0.000002,0.540602,0.635494,0.007404,0.000566,-0.000013,-0.941014,5.07888,2683,1.246829,-0.000616,4.320351,-6.90759,-0.13771,1.171772,4.934494,0.124198,0.000081,76.89747,0.239818,notlonely
0.133092,-1.657115,-9.654689,24.98001,0.68728,-18.35589,-1.632419,2793,-0.584835,4.857856,-1.853413,0.479734,0.093854,0.000007,0.360343,0.744106,0.022383,0.003252,0.000007,-0.64218,4.294866,2188,1.160724,-0.001308,3.566708,-5.152991,-0.009697,0.959475,3.623544,0.097943,0.000143,15.68618,-0.452241,notlonely
0.047511,-1.674817,-13.18362,47.03012,1.077482,-14.79485,0.655545,947,-1.763403,4.772676,-3.956518,0.557774,0.116077,-0.000004,0.345844,1.100379,0.012792,0.002017,-0.000003,-0.040602,4.053131,5,1.369781,-0.002335,3.771945,-4.555075,0.024879,1.23336,3.514037,0.084453,0.000233,11.15695,-0.454962,notlonely
0.085885,9.637214,-1.659672,13.22583,-1.895947,-18.53995,-1.65747,1881,3.975449,5.277077,-3.106014,0.343013,0.042,0.000003,0.469242,0.085551,0.01392,0.001525,0.000002,-1.068244,4.189463,607,0.967275,-0.00053,3.526411,-4.180485,0.019426,0.788542,3.660449,0.056866,0.000026,34.34737,-0.647844,notlonely
0.085885,9.637214,-1.659672,13.22583,-1.895947,-18.53995,-1.65747,1881,3.975449,5.277077,-3.106014,0.343013,0.042,0.000003,0.469242,0.085551,0.01392,0.001525,0.000002,-1.068244,4.189463,607,0.967275,-0.00053,3.526411,-4.180485,0.019426,0.788542,3.660449,0.056866,0.000026,34.34737,-0.647844,notlonely
0.085885,9.637214,-1.659672,13.22583,-1.895947,-18.53995,-1.65747,1881,3.975449,5.277077,-3.106014,0.343013,0.042,0.000003,0.469242,0.085551,0.01392,0.001525,0.000002,-1.068244,4.189463,607,0.967275,-0.00053,3.526411,-4.180485,0.019426,0.788542,3.660449,0.056866,0.000026,34.34737,-0.647844,notlonely
0.061317,1.259363,-8.382837,22.27963,-1.56904,-26.2447,0.762267,651,-0.96218,5.13204,-4.15674,0.468845,0.090935,-0.000007,0.444102,0.364159,0.010942,0.001425,-0.000008,-0.102288,4.200386,760,1.528754,0.000105,3.974174,-4.081184,0.012943,1.359946,3.262722,0.070175,0.000116,17.43361,-0.285864,notlonely
0.106575,12.84344,3.182852,22.86084,-5.976231,-26.16516,-4.621318,2006,2.089264,6.786897,0.261807,0.333333,0.046779,0.000005,0.486899,0.253875,0.017282,0.001538,-0.000009,-1.323041,5.434527,1951,0.975574,-0.00349,4.48833,-4.943861,0.107662,0.963755,4.232061,0.055233,0.000031,36.31585,0.066651,notlonely
0.106575,12.84344,3.182852,22.86084,-5.976231,-26.16516,-4.621318,2006,2.089264,6.786897,0.261807,0.333333,0.046779,0.000005,0.486899,0.253875,0.017282,0.001538,-0.000009,-1.323041,5.434527,1951,0.975574,-0.00349,4.48833,-4.943861,0.107662,0.963755,4.232061,0.055233,0.000031,36.31585,0.066651,notlonely
0.062659,3.999089,-5.357898,29.1267,-2.679439,-19.70854,-4.373892,725,-5.202269,5.66433,-1.994354,0.30853,0.079103,0.000001,0.525486,0.053122,0.009925,0.001696,0.000002,0.162723,4.358376,8,1.359224,0.001404,3.375763,-5.43155,0.099263,1.159441,3.320916,0.055414,0.000073,7.96953,-0.151662,notlonely
0.062659,3.999089,-5.357898,29.1267,-2.679439,-19.70854,-4.373892,725,-5.202269,5.66433,-1.994354,0.30853,0.079103,0.000001,0.525486,0.053122,0.009925,0.001696,0.000002,0.162723,4.358376,8,1.359224,0.001404,3.375763,-5.43155,0.099263,1.159441,3.320916,0.055414,0.000073,7.96953,-0.151662,notlonely
0.062659,3.999089,-5.357898,29.1267,-2.679439,-19.70854,-4.373892,725,-5.202269,5.66433,-1.994354,0.30853,0.079103,0.000001,0.525486,0.053122,0.009925,0.001696,0.000002,0.162723,4.358376,8,1.359224,0.001404,3.375763,-5.43155,0.099263,1.159441,3.320916,0.055414,0.000073,7.96953,-0.151662,notlonely
0.035481,12.75189,-3.685483,38.98207,-8.398139,-17.70244,-2.136452,718,-8.147748,6.914744,-3.434456,0.359347,0.074283,0,0.527105,-0.021669,0.008159,0.000978,0.000003,-1.167685,4.553347,925,1.21085,0.002575,3.470749,-5.205752,0.107709,1.205524,3.323016,0.045917,0.00005,16.83829,0.087729,notlonely
0.035481,12.75189,-3.685483,38.98207,-8.398139,-17.70244,-2.136452,718,-8.147748,6.914744,-3.434456,0.359347,0.074283,0,0.527105,-0.021669,0.008159,0.000978,0.000003,-1.167685,4.553347,925,1.21085,0.002575,3.470749,-5.205752,0.107709,1.205524,3.323016,0.045917,0.00005,16.83829,0.087729,notlonely
0.035481,12.75189,-3.685483,38.98207,-8.398139,-17.70244,-2.136452,718,-8.147748,6.914744,-3.434456,0.359347,0.074283,0,0.527105,-0.021669,0.008159,0.000978,0.000003,-1.167685,4.553347,925,1.21085,0.002575,3.470749,-5.205752,0.107709,1.205524,3.323016,0.045917,0.00005,16.83829,0.087729,notlonely
0.028409,5.880125,-2.808384,31.69353,-4.107162,-13.4133,-4.446712,2873,3.020804,6.15426,1.767439,0.127647,0.057253,0.000004,0.423841,0.561663,0.005117,0.000741,0,-2.445595,3.718317,1403,0.810458,-0.000458,3.564229,-3.090041,0.048452,0.916364,3.250888,0.020145,0.00002,4.50458,-0.117519,notlonely
0.131685,4.555279,-9.767341,25.11373,-1.355819,-18.05814,-0.189796,1060,0.816475,5.972669,7.267962,0.527526,0.093483,-0.00002,0.384929,0.833117,0.019057,0.003553,-0.000001,-0.931942,5.065253,2644,1.072817,-0.002258,3.796861,-4.46313,0.14756,1.129132,3.251579,0.089958,0.000122,20.36719,-0.071754,notlonely
0.070189,12.30851,0.799196,15.91064,0.328673,-21.37713,-4.795667,2231,-0.388438,5.780625,1.432792,0.511192,0.062591,0.000015,0.448049,0.903043,0.013301,0.001383,-0.000009,-0.517153,3.930151,1730,0.845017,0.002344,4.658211,-5.185491,-0.07958,0.897615,5.601206,0.106715,0.000091,45.11108,1.05412,notlonely
0.139425,-1.375381,-12.36314,65.79932,-6.779153,-18.74049,-3.803483,192,-0.148681,6.746536,1.690755,0.634604,0.108092,-0.000005,0.416746,0.486211,0.03357,0.005697,-0.000006,0.345162,3.67773,1044,2.763032,-0.003181,3.544654,-5.84235,-0.043036,2.051988,3.254849,0.126739,0.000429,14.14055,-0.145168,notlonely
0.028685,9.755782,2.713221,27.44773,-2.171685,-18.7741,-5.17214,279,-6.135417,5.242932,-1.381295,0.46219,0.042503,0.000002,0.599635,0.203012,0.004377,0.000518,0.000001,-1.168525,6.890664,170,0.882798,-0.002144,4.559995,-5.074457,-0.150378,0.674061,4.474384,0.052874,0.000024,108.8697,0.87773,notlonely
0.116346,-2.415622,-15.99706,19.76517,4.424053,-14.84607,-0.572481,1800,1.425434,6.661867,-1.68093,0.45493,0.128987,-0.00001,0.316827,1.334529,0.029255,0.00684,0,-0.777304,4.078591,658,1.837907,0.004915,3.226538,-4.362107,-0.034371,1.369377,3.673687,0.081912,0.000518,4.535491,-0.533886,notlonely
0.116346,-2.415622,-15.99706,19.76517,4.424053,-14.84607,-0.572481,1800,1.425434,6.661867,-1.68093,0.45493,0.128987,-0.00001,0.316827,1.334529,0.029255,0.00684,0,-0.777304,4.078591,658,1.837907,0.004915,3.226538,-4.362107,-0.034371,1.369377,3.673687,0.081912,0.000518,4.535491,-0.533886,notlonely
0.170374,5.298673,-5.392501,14.78415,0.47803,-21.79745,-1.638699,80,-1.459848,7.352908,-4.559048,0.206897,0.067931,0.000005,0.546607,-0.035943,0.018429,0.003077,0.000002,-0.399609,4.960266,1614,1.208185,0.002045,4.582289,-3.682414,0.173321,1.14645,3.580479,0.042045,0.000048,5.156488,-0.092394,notlonely
0.170374,5.298673,-5.392501,14.78415,0.47803,-21.79745,-1.638699,80,-1.459848,7.352908,-4.559048,0.206897,0.067931,0.000005,0.546607,-0.035943,0.018429,0.003077,0.000002,-0.399609,4.960266,1614,1.208185,0.002045,4.582289,-3.682414,0.173321,1.14645,3.580479,0.042045,0.000048,5.156488,-0.092394,notlonely
0.05127,12.15474,-0.794498,12.68991,-1.284208,-15.38696,-9.428179,2341,-1.684096,4.852375,-3.743971,0.140956,0.043041,0.000003,0.336365,1.053842,0.011248,0.001521,0.000001,-1.868765,3.406276,2071,0.746642,0.001095,3.558753,-2.9347,0.041773,0.860895,3.307327,0.027707,0.00002,9.047057,-0.47691,notlonely
0.231059,-6.501786,-15.40591,25.24993,-7.557981,-18.04335,-1.655767,2132,0.321374,6.475027,-5.596889,0.535995,0.176762,0.000005,0.333768,1.123138,0.051198,0.005733,0.000002,-0.09465,4.224624,123,1.297118,0.002636,4.072803,-5.445183,0.117559,1.355796,3.136416,0.082396,0.000154,9.968175,-0.353059,notlonely
0.112469,4.402365,-14.0686,36.49002,3.726402,-22.4694,0.69136,302,10.05556,7.385201,6.722842,0.54265,0.089251,0.000024,0.333749,0.979654,0.027277,0.005705,0.000002,-1.159217,5.806957,353,1.544494,-0.006311,4.904694,-5.657845,-0.157462,1.240312,4.084258,0.099456,0.000338,7.172947,-0.613793,notlonely
0.169628,4.366467,-7.815619,24.36358,2.831122,-11.53255,1.124293,967,0.457201,3.722245,-1.933071,0.364791,0.062233,-0.000004,0.307083,1.098742,0.033817,0.005914,0.000002,-0.756835,3.053396,417,1.223129,0.001126,3.055562,-4.263688,0.076135,1.031389,3.333896,0.051845,0.000105,8.691265,-0.118631,notlonely
0.169628,4.366467,-7.815619,24.36358,2.831122,-11.53255,1.124293,967,0.457201,3.722245,-1.933071,0.364791,0.062233,-0.000004,0.307083,1.098742,0.033817,0.005914,0.000002,-0.756835,3.053396,417,1.223129,0.001126,3.055562,-4.263688,0.076135,1.031389,3.333896,0.051845,0.000105,8.691265,-0.118631,notlonely
0.169628,4.366467,-7.815619,24.36358,2.831122,-11.53255,1.124293,967,0.457201,3.722245,-1.933071,0.364791,0.062233,-0.000004,0.307083,1.098742,0.033817,0.005914,0.000002,-0.756835,3.053396,417,1.223129,0.001126,3.055562,-4.263688,0.076135,1.031389,3.333896,0.051845,0.000105,8.691265,-0.118631,notlonely
0.169628,4.366467,-7.815619,24.36358,2.831122,-11.53255,1.124293,967,0.457201,3.722245,-1.933071,0.364791,0.062233,-0.000004,0.307083,1.098742,0.033817,0.005914,0.000002,-0.756835,3.053396,417,1.223129,0.001126,3.055562,-4.263688,0.076135,1.031389,3.333896,0.051845,0.000105,8.691265,-0.118631,notlonely
0.169628,4.366467,-7.815619,24.36358,2.831122,-11.53255,1.124293,967,0.457201,3.722245,-1.933071,0.364791,0.062233,-0.000004,0.307083,1.098742,0.033817,0.005914,0.000002,-0.756835,3.053396,417,1.223129,0.001126,3.055562,-4.263688,0.076135,1.031389,3.333896,0.051845,0.000105,8.691265,-0.118631,notlonely
0.169628,4.366467,-7.815619,24.36358,2.831122,-11.53255,1.124293,967,0.457201,3.722245,-1.933071,0.364791,0.062233,-0.000004,0.307083,1.098742,0.033817,0.005914,0.000002,-0.756835,3.053396,417,1.223129,0.001126,3.055562,-4.263688,0.076135,1.031389,3.333896,0.051845,0.000105,8.691265,-0.118631,notlonely
0.143163,-3.193744,-9.716957,7.63009,-1.208315,-14.49613,0.710892,2098,0.637277,4.585154,3.385132,0.505142,0.098989,0.000001,0.422888,0.660594,0.01599,0.002828,-0.000004,-0.438248,3.252595,2226,0.86346,0.000134,2.944459,-3.91139,-0.082213,0.893201,2.856581,0.052208,0.00006,11.77647,-1.014114,notlonely
0.043374,14.13173,4.432969,34.07519,-4.582076,-25.49941,-11.63545,810,-19.20829,7.956311,-8.867569,0.14761,0.036754,0,0.717417,-0.534302,0.009487,0.000704,-0.000001,-1.110915,6.816305,1524,0.84745,-0.000645,5.77804,-5.668845,-0.138225,0.879147,4.894442,0.028857,0.000005,49.21035,-0.178752,notlonely
0.090137,9.741319,-2.798935,12.98068,2.57384,-14.76077,-0.652493,903,3.431877,4.778722,-2.729915,0.300061,0.049679,-0.000001,0.338666,0.582723,0.01986,0.001983,0.000001,-1.353978,3.931978,1562,0.837871,0.003123,3.735972,-3.973867,-0.177437,0.87808,3.750448,0.070478,0.000046,20.24663,-0.59358,notlonely
0.010183,4.727696,-3.600552,46.35028,-2.676055,-25.1701,1.261266,174,1.829066,6.025137,-2.018573,0.212341,0.038034,0.000004,0.43748,0.562204,0.001335,0.000174,-0.000001,-0.799275,5.394423,2829,0.680629,0.000759,3.063349,-3.82753,-0.038094,0.761834,3.183657,0.02559,0.000015,14.10282,0.040134,notlonely
0.159633,10.20752,-6.846807,45.13335,6.769214,-23.67233,3.130337,886,3.773595,7.893101,-1.918928,0.326679,0.052381,-0.000003,0.558594,0.001894,0.042416,0.005985,0.000004,-0.919522,5.412982,237,1.991722,-0.0017,4.621217,-5.557532,-0.014273,1.646737,4.30486,0.077132,0.000124,15.75787,-0.119291,notlonely
0.134813,9.801003,-5.275951,47.48395,2.816055,-26.60986,-3.567499,2630,-2.367294,5.099867,-7.020829,0.515427,0.068856,0.000003,0.407359,0.679836,0.02453,0.004121,0.000001,-0.024149,5.90585,2810,1.927486,-0.001217,4.321698,-3.495748,0.376591,1.443548,4.977565,0.078766,0.000162,17.40126,-0.448019,notlonely
0.151013,-2.582645,-10.70084,7.395277,1.366082,-9.0168,1.188245,1723,-1.709705,3.840977,-1.322153,0.355112,0.084664,-0.00001,0.279188,1.460042,0.037355,0.009035,-0.000001,0.009645,5.353918,1899,0.971867,0.00007,3.464022,-3.788195,0.583773,0.76426,3.821039,0.079794,0.000314,4.711653,-0.071041,notlonely
0.082682,10.8266,-1.297963,29.49142,-0.378434,-24.96608,-1.591771,2265,-0.301232,6.968029,-0.665986,0.269813,0.035872,-0.000005,0.41329,0.328071,0.016358,0.002309,0.000011,-1.189815,6.013538,501,1.209032,-0.002347,4.017126,-4.707294,-0.023287,1.030718,3.748751,0.048155,0.000033,16.52503,-0.317079,notlonely
0.081826,6.203215,-4.026798,26.42911,-8.405852,-23.48351,-8.600306,257,-9.431443,6.551144,4.325676,0.519661,0.071057,0.000003,0.594247,-0.065852,0.013391,0.001668,0,-0.649222,3.542751,1274,1.380942,0.00127,4.111822,-4.552425,0.104503,1.400565,3.711874,0.088748,0.000047,64.53481,0.376884,notlonely
0.081826,6.203215,-4.026798,26.42911,-8.405852,-23.48351,-8.600306,257,-9.431443,6.551144,4.325676,0.519661,0.071057,0.000003,0.594247,-0.065852,0.013391,0.001668,0,-0.649222,3.542751,1274,1.380942,0.00127,4.111822,-4.552425,0.104503,1.400565,3.711874,0.088748,0.000047,64.53481,0.376884,notlonely
0.081826,6.203215,-4.026798,26.42911,-8.405852,-23.48351,-8.600306,257,-9.431443,6.551144,4.325676,0.519661,0.071057,0.000003,0.594247,-0.065852,0.013391,0.001668,0,-0.649222,3.542751,1274,1.380942,0.00127,4.111822,-4.552425,0.104503,1.400565,3.711874,0.088748,0.000047,64.53481,0.376884,notlonely
0.081826,6.203215,-4.026798,26.42911,-8.405852,-23.48351,-8.600306,257,-9.431443,6.551144,4.325676,0.519661,0.071057,0.000003,0.594247,-0.065852,0.013391,0.001668,0,-0.649222,3.542751,1274,1.380942,0.00127,4.111822,-4.552425,0.104503,1.400565,3.711874,0.088748,0.000047,64.53481,0.376884,notlonely
0.084807,8.056558,-4.080058,36.01998,-9.38341,-25.7189,-13.89799,1845,-2.542918,6.152302,3.993086,0.379915,0.063389,0.000014,0.569181,-0.261978,0.007191,0.001258,0,-0.225362,4.052797,2841,1.51234,0.000076,4.663046,-5.143502,0.090497,1.303475,3.721465,0.056927,0.000054,26.35999,0.016269,notlonely
0.084807,8.056558,-4.080058,36.01998,-9.38341,-25.7189,-13.89799,1845,-2.542918,6.152302,3.993086,0.379915,0.063389,0.000014,0.569181,-0.261978,0.007191,0.001258,0,-0.225362,4.052797,2841,1.51234,0.000076,4.663046,-5.143502,0.090497,1.303475,3.721465,0.056927,0.000054,26.35999,0.016269,notlonely
0.145094,17.09386,-6.620082,11.71325,-2.364308,-22.23386,-2.481017,1444,-0.281707,5.699514,0.442372,0.329099,0.09602,0.000028,0.415,0.62964,0.027879,0.003197,0.000008,0.008784,4.155883,1012,1.394015,-0.001528,4.005258,-5.978761,-0.119736,1.339633,3.5537,0.040593,0.000071,7.219036,-0.395312,notlonely
0.145094,17.09386,-6.620082,11.71325,-2.364308,-22.23386,-2.481017,1444,-0.281707,5.699514,0.442372,0.329099,0.09602,0.000028,0.415,0.62964,0.027879,0.003197,0.000008,0.008784,4.155883,1012,1.394015,-0.001528,4.005258,-5.978761,-0.119736,1.339633,3.5537,0.040593,0.000071,7.219036,-0.395312,notlonely
0.145094,17.09386,-6.620082,11.71325,-2.364308,-22.23386,-2.481017,1444,-0.281707,5.699514,0.442372,0.329099,0.09602,0.000028,0.415,0.62964,0.027879,0.003197,0.000008,0.008784,4.155883,1012,1.394015,-0.001528,4.005258,-5.978761,-0.119736,1.339633,3.5537,0.040593,0.000071,7.219036,-0.395312,notlonely
0.141039,-6.475765,-12.79559,12.37965,0.847897,-11.44497,2.04571,2677,1.473403,3.326569,-1.3731,0.31458,0.124504,0.000003,0.278624,1.73159,0.026012,0.004989,0.000002,-0.747648,3.667291,2849,0.792093,0.002508,3.162398,-3.687459,-0.070297,0.766163,3.093056,0.058137,0.000131,4.434546,-0.179629,notlonely
0.113995,14.92852,-4.567912,38.76436,0.653304,-23.04805,-2.4105,165,-2.204226,5.70558,-2.021315,0.366606,0.063602,0.000013,0.312234,1.136953,0.019372,0.004708,-0.000009,-0.40206,3.925374,1459,1.651805,0.001465,3.628791,-5.250688,-0.211939,1.202304,3.349419,0.065154,0.000173,7.656411,-0.464155,notlonely
