@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_13 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_G numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_D# numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_2 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_max numeric
@attribute mfcc_sma[1]_max numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[3]_linregerrQ numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[6]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[9]_minPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute pcm_zcr_sma_max numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc1 numeric
@attribute voiceProb_sma_amean numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[7]_minPos numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[8]_kurtosis numeric
@attribute mfcc_sma_de[9]_min numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {lonely,notlonely}

@data
0.119278,0.000144,2.289088,3.10205,0.754493,0.41895,0.171105,0.436971,0.586833,1.987677,0.027614,0.000086,0.29309,0.430413,0.123178,0.02887,0.014597,0.813434,0.547057,0.208979,0.000044,0.19948,0.579303,1.471945,0.109514,0.096194,0.259277,0.388211,0.427351,0.103653,0.133925,0.213265,0.185318,0.053225,0.034318,0.040845,0.032275,0.018875,0.078008,20.242018,136,1.002436,81.16412,4.962348,1.372217,0.578326,0.72818,0.894097,0.053521,34.17953,5.823538,79.49626,0.263354,0.012307,0.019914,0.051963,0.000146,0.004623,1084.634,0.644442,0,0.902796,0.105111,0,0.087814,0.002445,651.1419,121730.7,0.062413,-0.918885,-6.500674,24.02385,-7.40344,-14.4799,-6.217769,2108,-1.004366,5.834504,-0.464298,0.448276,0.078423,0.000001,0.48472,0.194199,0.010478,0.001601,-0.000004,0.042768,3.970534,482,1.415525,-0.001878,3.539713,-4.14335,0.191412,1.437018,3.045756,0.063884,0.00009,18.65761,-0.157941,notlonely
0.119278,0.000144,2.289088,3.10205,0.754493,0.41895,0.171105,0.436971,0.586833,1.987677,0.027614,0.000086,0.29309,0.430413,0.123178,0.02887,0.014597,0.813434,0.547057,0.208979,0.000044,0.19948,0.579303,1.471945,0.109514,0.096194,0.259277,0.388211,0.427351,0.103653,0.133925,0.213265,0.185318,0.053225,0.034318,0.040845,0.032275,0.018875,0.078008,20.242018,136,1.002436,81.16412,4.962348,1.372217,0.578326,0.72818,0.894097,0.053521,34.17953,5.823538,79.49626,0.263354,0.012307,0.019914,0.051963,0.000146,0.004623,1084.634,0.644442,0,0.902796,0.105111,0,0.087814,0.002445,651.1419,121730.7,0.062413,-0.918885,-6.500674,24.02385,-7.40344,-14.4799,-6.217769,2108,-1.004366,5.834504,-0.464298,0.448276,0.078423,0.000001,0.48472,0.194199,0.010478,0.001601,-0.000004,0.042768,3.970534,482,1.415525,-0.001878,3.539713,-4.14335,0.191412,1.437018,3.045756,0.063884,0.00009,18.65761,-0.157941,notlonely
0.088978,0.000006,2.454577,3.016319,0.732541,0.465508,0.137464,0.427153,0.567361,1.894133,0.028328,0.000005,0.293966,0.488159,0.137321,0.041416,0.015824,0.936171,0.571642,0.350634,0.000001,0.183883,0.534058,0.990314,0.097855,0.114381,0.250936,0.70326,0.40359,0.098295,0.133895,0.144814,0.154815,0.040655,0.024656,0.025462,0.032774,0.022214,0.076413,6.667547,149.5,1.002694,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1,0.012498,1.869995,-6.469601,34.2797,-7.380763,-30.99874,-8.24401,2301,-4.702186,6.051262,-0.852815,0.285541,0.06577,0.000003,0.512192,-0.009025,0.002235,0.000609,0.000003,0.022513,4.166538,2394,1.838684,-0.001651,3.736418,-7.129378,0.095791,2.55506,3.93407,0.05366,0.000069,8.02811,-0.03393,notlonely
0.088978,0.000006,2.454577,3.016319,0.732541,0.465508,0.137464,0.427153,0.567361,1.894133,0.028328,0.000005,0.293966,0.488159,0.137321,0.041416,0.015824,0.936171,0.571642,0.350634,0.000001,0.183883,0.534058,0.990314,0.097855,0.114381,0.250936,0.70326,0.40359,0.098295,0.133895,0.144814,0.154815,0.040655,0.024656,0.025462,0.032774,0.022214,0.076413,6.667547,149.5,1.002694,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1,0.012498,1.869995,-6.469601,34.2797,-7.380763,-30.99874,-8.24401,2301,-4.702186,6.051262,-0.852815,0.285541,0.06577,0.000003,0.512192,-0.009025,0.002235,0.000609,0.000003,0.022513,4.166538,2394,1.838684,-0.001651,3.736418,-7.129378,0.095791,2.55506,3.93407,0.05366,0.000069,8.02811,-0.03393,notlonely
0.129958,0.000118,2.229661,2.842008,0.783027,0.54635,0.163935,0.44584,0.555606,1.935694,0.037737,0.000136,0.293794,0.397776,0.147109,0.032936,0.015837,1.25799,0.645215,0.345671,0.000032,0.174102,0.456001,1.371179,0.103493,0.101647,0.254085,0.909044,0.802429,0.106529,0.127141,0.263935,0.27709,0.058889,0.044776,0.041609,0.035465,0.032273,0.072896,72.768782,126,1.007859,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1,0.079006,13.04722,-3.764811,31.51678,-11.48029,-22.63125,-3.187869,660,-1.092686,5.297293,-3.075303,0.61101,0.082887,-0.000002,0.389835,0.676258,0.017182,0.002792,0,-0.986887,5.768697,1322,1.196869,-0.000417,5.424589,-4.293096,0.129673,1.135337,3.437182,0.106473,0.000169,20.81617,-0.576585,notlonely
0.129958,0.000118,2.229661,2.842008,0.783027,0.54635,0.163935,0.44584,0.555606,1.935694,0.037737,0.000136,0.293794,0.397776,0.147109,0.032936,0.015837,1.25799,0.645215,0.345671,0.000032,0.174102,0.456001,1.371179,0.103493,0.101647,0.254085,0.909044,0.802429,0.106529,0.127141,0.263935,0.27709,0.058889,0.044776,0.041609,0.035465,0.032273,0.072896,72.768782,126,1.007859,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1,0.079006,13.04722,-3.764811,31.51678,-11.48029,-22.63125,-3.187869,660,-1.092686,5.297293,-3.075303,0.61101,0.082887,-0.000002,0.389835,0.676258,0.017182,0.002792,0,-0.986887,5.768697,1322,1.196869,-0.000417,5.424589,-4.293096,0.129673,1.135337,3.437182,0.106473,0.000169,20.81617,-0.576585,notlonely
0.229123,0.000612,2.161303,2.800655,0.773903,0.565852,0.179973,0.523121,0.657538,1.968097,0.0505,0.000544,0.281465,0.411824,0.10694,0.044287,0.026066,0.565348,0.473398,0.297318,0.000112,0.188643,0.515789,0.898592,0.101283,0.102925,0.25826,0.444937,0.214453,0.102563,0.122945,0.254998,0.228695,0.05412,0.040665,0.037628,0.035213,0.023479,0.082292,107.098868,120,1.005504,91.70121,6.540439,1.600211,0.539067,1.130495,0.896778,0.089743,52.52333,4.858698,110.7348,0.642666,0.011278,0.012099,0.146952,0.000131,0.008746,4393.826,0.128479,0,0.917443,0.107688,0,0.075791,0.003726,1016.456,311853,0.221661,-6.45067,-13.7728,16.92722,2.37093,-18.80219,1.270964,1171,-0.897728,4.884624,-3.720047,0.423473,0.123098,0,0.328605,1.115816,0.04048,0.007338,-0.000001,-0.672345,3.806077,1363,1.218481,0.002292,4.233024,-4.994919,0.216387,1.092319,3.683522,0.086751,0.000203,7.165948,-0.173972,notlonely
0.121115,0.000135,2.301235,3.242224,0.777379,0.394523,0.147358,0.439253,0.606776,1.966266,0.044876,0.000256,0.291359,0.439666,0.146843,0.035061,0.025939,1.292435,0.702857,0.338461,0.000074,0.200021,0.720154,1.27319,0.109786,0.121705,0.25695,0.668787,0.833965,0.107605,0.141996,0.160038,0.207506,0.058314,0.048045,0.04913,0.039534,0.026759,0.078487,46.569845,159,1.006842,68.54342,4.753037,1.384453,0.672315,0.764152,0.888196,0.105274,66.51247,5.494068,532.0735,1.547409,0.042899,0.086715,0.433484,0.000294,0.010388,4195.803,1.662987,0,0.868842,0.116225,0,0.114032,0.004333,589.979,393410.7,0.064952,13.48723,-6.881409,31.31849,-6.159086,-18.68805,-1.039955,2907,-0.398909,5.605628,2.65453,0.525711,0.073975,-0.000006,0.448854,0.506932,0.016034,0.002523,-0.000004,-1.367402,5.892191,794,1.285346,0.002812,3.885221,-5.297216,0.099971,1.231116,3.885868,0.107018,0.000153,17.39543,-0.439701,notlonely
0.062728,0.000013,2.23566,2.779276,0.822561,0.512207,0.136967,0.409609,0.548866,2.012527,0.014241,0.000017,0.261173,0.404319,0.12787,0.028609,0.011651,0.974281,0.464611,0.419173,0.000008,0.181306,0.616929,0.967179,0.145828,0.107983,0.261865,0.36596,0.375178,0.129172,0.139308,0.240026,0.289684,0.065104,0.037153,0.038659,0.037267,0.020712,0.075812,12.469212,138.75,1.006795,80.7183,4.875517,1.333104,0.81034,1.24119,0.897743,0.141587,120.3442,6.28494,840.9202,1.640119,0.017319,0.061018,0.640534,0.000261,0.016333,14964.35,0.941782,0,0.971372,0.161862,0,0.027827,0.002143,452.5185,47185.26,0.041052,8.639804,-4.98096,14.34331,0.206717,-21.89027,-4.240114,2106,-0.97427,4.759311,-4.343023,0.265578,0.061988,0.000005,0.373307,1.043679,0.009135,0.000821,-0.000001,-0.952941,3.705574,408,1.02742,0.005384,4.425796,-4.904826,-0.087159,1.20636,4.647454,0.030974,0.000042,6.137106,-0.557453,notlonely
0.241532,0.000621,2.061706,2.943571,0.780229,0.532683,0.22019,0.522529,0.634607,1.970815,0.026197,0.000337,0.299385,0.467886,0.098073,0.031743,0.014916,0.457543,0.370527,0.155535,0.000152,0.174827,0.397751,0.741394,0.092326,0.090296,0.258938,0.363262,0.154714,0.098589,0.12043,0.161584,0.179542,0.041201,0.029297,0.029232,0.0303,0.022181,0.079998,49.353987,153.5,1.0023,101.4342,6.524152,1.549462,0.603547,1.299318,0.898036,0.132155,36.06784,5.256334,53.13514,0.184793,0.003624,0.003096,0.052236,0.00004,0.023139,1923.391,0.102021,0,0.972037,0.123265,0,0.027199,0.003219,1103.728,64437.88,0.141551,-5.751648,-12.43355,10.79686,-0.391939,-11.24907,1.412576,69,0.04486,3.754561,-0.898292,0.252874,0.136498,-0.000005,0.240521,1.366605,0.021003,0.0031,-0.000001,-0.144685,3.815092,1705,1.254661,-0.000941,3.105022,-4.860915,0.071451,1.121395,3.84872,0.032849,0.00006,5.017441,0.044024,notlonely
0.249446,0.000412,2.127746,2.800972,0.766661,0.51866,0.190733,0.506036,0.649068,2.01094,0.057826,0.000414,0.30126,0.486462,0.092534,0.048164,0.039197,0.699788,0.437419,0.211131,0.000123,0.174535,0.559637,0.984272,0.094915,0.096608,0.259757,0.27179,0.396927,0.107095,0.139361,0.240363,0.188018,0.042602,0.03431,0.032437,0.02974,0.028654,0.082299,41.385145,144.5,1.005328,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,0.165187,-4.4354,-14.23106,21.49444,1.663705,-17.32642,-1.300188,2458,-1.432649,4.489936,-3.326396,0.563823,0.146781,0.000028,0.290712,1.710369,0.031385,0.007273,0.000001,-0.298324,4.026563,2362,1.547045,0.001811,4.199566,-7.05825,-0.001812,1.479732,3.851869,0.115124,0.000261,8.901937,-0.069264,notlonely
0.249446,0.000412,2.127746,2.800972,0.766661,0.51866,0.190733,0.506036,0.649068,2.01094,0.057826,0.000414,0.30126,0.486462,0.092534,0.048164,0.039197,0.699788,0.437419,0.211131,0.000123,0.174535,0.559637,0.984272,0.094915,0.096608,0.259757,0.27179,0.396927,0.107095,0.139361,0.240363,0.188018,0.042602,0.03431,0.032437,0.02974,0.028654,0.082299,41.385145,144.5,1.005328,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,0.165187,-4.4354,-14.23106,21.49444,1.663705,-17.32642,-1.300188,2458,-1.432649,4.489936,-3.326396,0.563823,0.146781,0.000028,0.290712,1.710369,0.031385,0.007273,0.000001,-0.298324,4.026563,2362,1.547045,0.001811,4.199566,-7.05825,-0.001812,1.479732,3.851869,0.115124,0.000261,8.901937,-0.069264,notlonely
0.249446,0.000412,2.127746,2.800972,0.766661,0.51866,0.190733,0.506036,0.649068,2.01094,0.057826,0.000414,0.30126,0.486462,0.092534,0.048164,0.039197,0.699788,0.437419,0.211131,0.000123,0.174535,0.559637,0.984272,0.094915,0.096608,0.259757,0.27179,0.396927,0.107095,0.139361,0.240363,0.188018,0.042602,0.03431,0.032437,0.02974,0.028654,0.082299,41.385145,144.5,1.005328,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,0.165187,-4.4354,-14.23106,21.49444,1.663705,-17.32642,-1.300188,2458,-1.432649,4.489936,-3.326396,0.563823,0.146781,0.000028,0.290712,1.710369,0.031385,0.007273,0.000001,-0.298324,4.026563,2362,1.547045,0.001811,4.199566,-7.05825,-0.001812,1.479732,3.851869,0.115124,0.000261,8.901937,-0.069264,notlonely
0.123631,0.000102,2.210191,2.977502,0.795773,0.510437,0.159171,0.50854,0.640212,2.012272,0.022827,0.000135,0.290542,0.448351,0.112462,0.026132,0.010687,0.626927,0.311539,0.178046,0.000036,0.177624,0.47023,0.871563,0.101121,0.111893,0.262674,0.323118,0.313721,0.088891,0.108005,0.223657,0.212037,0.047619,0.035972,0.03256,0.026469,0.022466,0.07685,35.465417,139,1.00396,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47,0.056228,-2.371195,-9.965365,13.31204,-9.390939,-26.90271,-3.756497,810,-1.365786,4.841144,1.705358,0.295221,0.094949,0.000003,0.304245,1.751388,0.008526,0.001521,0.000002,0.111197,3.396469,1254,1.073047,-0.000332,3.339076,-4.146517,-0.098152,1.392332,3.388195,0.053055,0.000081,6.575039,-0.123848,notlonely
0.123631,0.000102,2.210191,2.977502,0.795773,0.510437,0.159171,0.50854,0.640212,2.012272,0.022827,0.000135,0.290542,0.448351,0.112462,0.026132,0.010687,0.626927,0.311539,0.178046,0.000036,0.177624,0.47023,0.871563,0.101121,0.111893,0.262674,0.323118,0.313721,0.088891,0.108005,0.223657,0.212037,0.047619,0.035972,0.03256,0.026469,0.022466,0.07685,35.465417,139,1.00396,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47,0.056228,-2.371195,-9.965365,13.31204,-9.390939,-26.90271,-3.756497,810,-1.365786,4.841144,1.705358,0.295221,0.094949,0.000003,0.304245,1.751388,0.008526,0.001521,0.000002,0.111197,3.396469,1254,1.073047,-0.000332,3.339076,-4.146517,-0.098152,1.392332,3.388195,0.053055,0.000081,6.575039,-0.123848,notlonely
0.10414,0.000485,2.465884,3.409188,0.761306,0.38081,0.122649,0.469001,0.570424,1.91557,0.02642,0.000637,0.267963,0.489545,0.135091,0.041702,0.01183,0.957769,0.685599,0.44658,0.000349,0.181176,0.525555,1.035869,0.127742,0.134859,0.255773,1.725672,0.382136,0.141338,0.219967,0.263435,0.209759,0.05306,0.038455,0.045798,0.037559,0.041215,0.073662,45.265163,157.75,1.006191,65.88336,4.301569,1.294458,0.580432,0.547769,0.878738,0.038046,35.25223,5.762383,399.2395,1.165299,0.030683,0.055718,0.13848,0.000394,0.004328,1562.66,1.446961,0,0.953396,0.093034,0,0.044462,0.001978,407.8473,99164.65,0.08095,12.69972,-5.01443,67.46335,1.561401,-23.34695,1.67605,1257,-1.260297,6.740377,1.155913,0.30127,0.048434,0.000002,0.487928,0.400192,0.018622,0.004054,-0.000002,-0.466382,5.20409,2472,1.604468,-0.003946,3.910434,-7.268609,-0.544068,1.114591,4.051146,0.057229,0.000068,8.879127,-0.242318,notlonely
0.055774,0.000239,2.023535,2.801885,0.769803,0.525801,0.10147,0.419796,0.576055,1.930869,0.008418,0.000676,0.28975,0.39876,0.13343,0.028784,0.007877,1.017577,0.749836,0.436789,0.000088,0.184373,0.494516,2.663623,0.106324,0.120532,0.253248,0.805344,0.300647,0.111883,0.120473,0.232988,0.191161,0.039804,0.04285,0.050374,0.036831,0.029583,0.078547,58.021163,146.5,1.008522,48.46327,3.2193,1.120191,1.443512,0.897592,0.883678,0.101826,80.40698,6.487825,64.89623,0.130931,0.009016,0.411759,0.451083,0.000207,0.005127,2599.604,2.01864,0,0.996671,0.158982,0,0.00332,0.001846,230.1995,17115.16,0.015593,3.655614,-2.382731,10.83652,3.681141,-19.89128,-0.826869,81,1.971133,4.169116,-2.881205,0.133696,0.031485,0.000001,0.379709,1.448847,0.003202,0.00051,-0.000004,0.29458,3.520224,2177,0.783747,0.001115,3.387987,-4.275423,-0.072525,0.811161,3.275254,0.016999,0.000011,6.950554,0.238542,notlonely
0.12884,0.00062,2.074122,2.696738,0.800016,0.539323,0.167574,0.48385,0.594649,1.974455,0.019338,0.000312,0.288027,0.361636,0.097106,0.021259,0.012169,0.62724,0.24491,0.228558,0.000144,0.180008,0.432051,0.814699,0.094824,0.097418,0.257271,0.359729,0.35472,0.106331,0.130653,0.179964,0.137171,0.04876,0.035538,0.036557,0.032806,0.028338,0.080973,37.469128,139,1.003017,91.82809,5.698775,1.434131,0.663752,1.225252,0.907351,0.155374,106.8406,5.801169,66.07947,0.489472,0.009401,0.0113,0.140362,0.000056,0.009363,4478.687,0.203529,0,0.989348,0.143185,0,0.010546,0.002333,613.5232,74303.94,0.150846,-4.438335,-9.244462,5.616398,-2.932158,-14.46676,-2.386353,2051,-0.645343,3.630781,-1.016925,0.286146,0.087455,0.000007,0.271843,1.191503,0.021217,0.003691,-0.000001,-0.697515,3.154941,2663,0.659432,-0.000762,2.961694,-3.382046,-0.069353,0.667496,3.15808,0.040956,0.000049,6.974383,-0.093659,notlonely
0.080993,0.000206,2.303229,2.959172,0.814401,0.46781,0.107165,0.416381,0.555288,1.947539,0.013038,0.00021,0.263247,0.456892,0.14106,0.032993,0.005861,0.911713,0.708661,0.148862,0.000065,0.17408,0.472314,0.922319,0.089365,0.088977,0.257055,1.155392,0.555388,0.084646,0.12423,0.179443,0.224842,0.059662,0.029333,0.029679,0.03973,0.045349,0.069927,34.553451,140.75,1.005222,60.13826,3.63812,1.174672,0.883481,0.86022,0.891684,0.049322,30.07203,6.406504,321.4122,0.799651,0.021655,0.122065,0.335405,0.000238,0.005174,1321.421,1.269331,0,0.762983,0.086682,0,0.180961,0.004354,294.9989,39772.07,0.045872,11.05723,-0.130293,53.68682,-6.411839,-13.99934,-3.166631,2185,-2.79686,5.541399,3.267656,0.212341,0.038636,0.00001,0.454256,0.725269,0.008806,0.001466,-0.000001,-0.839821,3.957277,1970,1.440872,-0.004138,3.467468,-5.672917,-0.175378,1.328905,3.96942,0.037024,0.00003,9.92818,-0.317643,notlonely
0.061227,0.000205,2.111875,2.824289,0.620236,0.490152,0.142528,0.375752,0.543731,1.95879,0.010852,0.000076,0.261046,0.316156,0.107603,0.026504,0.019733,1.637474,0.303921,0.429667,0.000162,0.241763,0.533746,1.212188,0.092813,0.113705,0.254738,0.721219,0.280614,0.130132,0.143197,0.171515,0.184202,0.054625,0.048917,0.033625,0.023155,0.021066,0.082642,16.061931,145.25,1.002472,87.21551,4.498494,1.219506,0.65969,1.096317,0.8864,0.035524,33.73161,7.642626,167.4113,0.626842,0.015565,0.048648,0.273036,0.000211,0.00259,771.3474,2.24827,0,0.753662,0.087157,0,0.185779,0.003192,386.3001,55627.42,0.038203,5.241817,-3.254174,14.58608,-0.962505,-15.94783,-3.038194,66,-8.040648,4.339147,-5.003215,0.182698,0.047436,-0.00002,0.456413,0.284422,0.004791,0.000663,-0.000001,-0.290744,3.654608,145,1.00501,-0.00016,2.887779,-4.089705,-0.015091,1.11414,3.069069,0.029704,0.000017,9.562073,-0.098959,notlonely
0.084194,0.001986,2.138823,2.637805,0.720022,0.575872,0.095721,0.460944,0.602307,1.930192,0.019768,0.001309,0.287215,0.443555,0.12177,0.043134,0.009554,0.986537,0.438924,0.25649,0.000548,0.189997,0.435445,0.848422,0.100217,0.09269,0.251437,0.933334,0.476634,0.106958,0.121037,0.163544,0.142561,0.03851,0.036079,0.03761,0.030825,0.025336,0.084946,47.966453,156.5,1.003419,61.00698,4.126602,1.260169,1.097087,0.94897,0.896309,0.032355,13.70494,5.982737,188.7387,1.012064,0.031468,0.266658,0.166127,0.000254,0.004588,484.6476,0.779908,0,0.920107,0.10812,0,0.073559,0.003761,249.9736,61163.39,0.257379,6.678024,-5.581084,24.15031,4.115782,-11.14747,0.697427,91,-0.414305,4.427998,1.361586,0.351482,0.039477,0,0.327023,0.804289,0.053355,0.0065,-0.00001,-0.42276,3.977123,82,1.594648,0.002891,3.823184,-5.854244,0.086476,1.278142,3.628659,0.060133,0.000077,13.64227,-0.357304,notlonely
