@attribute mfcc_sma_de[1]_linregc2 numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute output {lonely,notlonely}

@data

0,1.719551,4.69953,-8.942119,-9.305654,20.87264,31.4272,21.92983,3.941143,-19.0414,1.486545,-5.925623,-0.000152,-5.699065,-4.005051,-20.99114,-4.079745,-1.341825,-3.23383,19.0236,0.351482,0.346643,0.249291,0.24254,1.445415,0.037784,0.005367,-0.000005,0.010235,-0.047532,3.8475,3.918947,1.151869,0.396526,3.358279,0.000127,5.538735,lonely
0.000008,0.859609,8.32605,-6.237522,-2.768133,22.60755,46.50138,25.53018,4.855373,-14.17109,5.887562,-0.306051,-0.001003,1.192536,-0.590685,-21.83652,-2.08806,-4.395209,-5.322803,18.48778,0.280097,0.275862,0.408795,0.407383,0.610824,0.021259,0.002627,-0.000001,0.001228,-0.356622,4.973995,4.298822,1.267173,-0.048856,4.187991,0.000048,12.47155,lonely
0,2.370806,1.119975,-7.692408,-6.29406,19.82102,27.31807,19.53803,4.135838,-15.29597,-2.394809,-6.059637,0.000501,-6.807994,-1.584244,-13.35618,-0.113543,-0.252136,-0.298148,13.32085,0.401694,0.393829,0.283513,0.318269,1.573808,0.007858,0.001285,0.000008,-0.012654,-1.661991,5.019695,4.737319,0.792607,-0.009631,3.968859,0.000078,14.32597,lonely
0.000001,1.352247,6.032129,-2.197657,-1.06723,14.94216,35.91272,30.26773,6.478786,-21.12196,-1.008489,-4.184994,0.001008,-5.690925,-4.662227,-21.50455,-5.33423,-5.115391,-5.887661,16.07891,0.500907,0.491833,0.525277,0.520879,0.379843,0.005342,0.000717,0.000011,-0.016043,-0.087566,6.651986,4.699804,1.076516,-0.058188,3.995106,0.000074,36.03472,lonely
0.00001,1.155217,-1.619209,-12.92247,-12.58967,8.075908,24.92531,12.18912,5.507148,-14.09514,-0.061589,3.128438,0.002752,-0.981082,1.524603,-14.00061,-1.521694,0.584561,0.887425,11.60966,0.413793,0.37931,0.285291,0.21813,1.445871,0.051984,0.006322,0,-0.001546,0.016485,3.95476,3.489116,0.922535,0.034883,2.878204,0.000138,10.48463,notlonely
-0.000001,0.619178,-3.928597,-12.21829,-12.49966,9.593239,27.50318,16.28971,3.942132,-15.00483,0.358582,1.45569,-0.001795,4.136394,4.345325,-17.09625,0.801131,-1.597025,-2.1541,13.76159,0.353297,0.332728,0.395871,0.425107,0.698392,0.009714,0.001399,0,-0.001657,-0.322115,3.465547,3.770637,1.111876,0.097667,3.613421,0.000095,5.452879,notlonely
0.000001,2.047073,5.711502,-8.550108,-10.26006,15.3907,47.44821,35.89684,6.397927,-14.45419,2.082787,5.0177,-0.001145,6.727375,2.346039,-16.31906,4.419504,0.119095,0.525351,15.36518,0.637629,0.634604,0.324138,0.359288,1.531315,0.020962,0.003455,0.00001,-0.015597,-0.651906,4.080497,4.055307,1.858904,-0.210516,3.265894,0.000165,19.62115,notlonely
0.000001,2.031073,7.424696,-6.432794,-6.913595,23.55723,38.13802,27.0782,4.546127,-27.7596,-2.613321,-2.802912,-0.000011,-2.78686,-0.933909,-20.33426,-0.473367,-0.033618,0.262792,10.4538,0.376891,0.373866,0.361752,0.314703,1.053524,0.005818,0.000804,-0.000002,0.005403,-0.311551,4.108219,3.693075,1.088977,-0.238906,3.893094,0.000084,12.6914,notlonely
0.000001,0.460966,-2.66234,-10.25116,-10.22506,10.66743,25.81256,22.42365,3.922656,-22.56646,-3.908874,-2.974044,-0.00031,-2.511733,-1.936429,-16.69023,-1.115789,-0.300603,-0.451988,13.06535,0.331518,0.30974,0.325393,0.301379,1.382119,0.015719,0.003635,0,-0.000434,-0.633998,3.480605,3.812253,1.433253,-0.146781,3.102409,0.000102,4.970418,notlonely
0.000001,0.702834,-0.204005,-7.84274,-8.996593,5.643244,19.6579,9.905556,2.935429,-16.39854,-2.631119,3.150233,-0.001523,5.424692,-2.569742,-17.56854,-3.989312,-4.326362,-6.084733,9.58744,0.22686,0.212946,0.373234,0.313887,0.770243,0.016962,0.002072,-0.000001,0.001362,-1.177376,3.48801,3.504433,0.989329,0.002804,3.308396,0.000042,6.060762,notlonely
0,2.922663,3.048193,-5.582407,-5.553667,14.00071,29.79576,48.23872,4.626014,-28.97151,-10.75478,-9.250192,0.000292,-9.686097,-8.36412,-21.18509,-7.510774,-8.171604,-7.902448,8.761887,0.663037,0.644283,0.433306,0.407077,0.365293,0.007485,0.001152,0.000005,-0.008578,0.25306,4.165618,3.647298,1.292021,0.130983,3.665199,0.000163,27.05466,notlonely
0,0.868707,9.611782,-3.785745,-5.543818,23.28132,37.41405,30.35174,5.130883,-24.51649,-0.944891,-1.596834,-0.002148,1.611525,1.571085,-18.37012,-0.736105,2.593338,4.051313,11.02145,0.210526,0.205687,0.413823,0.39135,0.720755,0.006123,0.001368,-0.000001,-0.00072,-0.818691,3.789432,3.670996,1.658468,0.225167,3.639921,0.000046,7.818204,notlonely
0.000008,0.342316,1.960249,-11.89692,-12.51526,26.99235,49.49648,18.48165,4.371218,-20.66047,-0.739729,3.147707,0.001891,0.322761,1.404588,-15.29247,1.901129,-1.978028,-1.246199,9.253647,0.428917,0.418633,0.373004,0.367574,0.875997,0.021781,0.004515,0.000004,-0.006447,-0.056643,3.470131,3.260605,1.224561,-0.12809,3.691186,0.000118,6.766547,notlonely
0.000008,0.342316,1.960249,-11.89692,-12.51526,26.99235,49.49648,18.48165,4.371218,-20.66047,-0.739729,3.147707,0.001891,0.322761,1.404588,-15.29247,1.901129,-1.978028,-1.246199,9.253647,0.428917,0.418633,0.373004,0.367574,0.875997,0.021781,0.004515,0.000004,-0.006447,-0.056643,3.470131,3.260605,1.224561,-0.12809,3.691186,0.000118,6.766547,notlonely
0.000002,2.157045,2.851007,-5.88091,-4.614113,14.28995,29.2255,21.74658,4.198287,-25.38714,-8.900946,-8.170114,0.001162,-9.905131,-11.37494,-22.99348,-5.846123,-6.557411,-6.943549,10.77181,0.53418,0.519056,0.405585,0.45758,0.370564,0.009206,0.00142,0.000001,-0.002903,-0.365962,3.778982,3.686633,1.023456,0.276033,3.566863,0.000182,19.35648,notlonely
0.000002,2.157045,2.851007,-5.88091,-4.614113,14.28995,29.2255,21.74658,4.198287,-25.38714,-8.900946,-8.170114,0.001162,-9.905131,-11.37494,-22.99348,-5.846123,-6.557411,-6.943549,10.77181,0.53418,0.519056,0.405585,0.45758,0.370564,0.009206,0.00142,0.000001,-0.002903,-0.365962,3.778982,3.686633,1.023456,0.276033,3.566863,0.000182,19.35648,notlonely
-0.000001,0.571143,2.969035,-10.05431,-10.87136,13.26781,34.75122,22.22397,5.364963,-17.01061,3.142057,2.223935,-0.000194,2.514264,-0.895821,-16.43624,3.044283,1.836246,0.935656,14.39973,0.408953,0.403509,0.399416,0.362479,0.652554,0.018479,0.002875,0.000001,-0.000696,-0.515805,3.288273,3.906416,1.582756,0.03516,3.09188,0.000119,8.833071,notlonely
0.000002,1.243128,1.919739,-8.042363,-7.028229,12.57282,21.4216,18.28663,3.070727,-14.65585,5.992741,4.64934,0.000109,4.48724,1.543498,-10.36902,0.642522,-1.830677,-1.445786,12.97368,0.214761,0.209921,0.309432,0.334205,1.06839,0.016519,0.003331,-0.000001,0.000165,-1.081245,3.858591,3.177183,0.960821,-0.037969,3.440972,0.000041,5.776189,notlonely
0.000002,1.114494,-0.017913,-11.12364,-13.19102,8.972016,29.33918,16.68784,4.078649,-22.63694,0.199237,-3.401529,-0.000734,-2.305754,0.994961,-15.03327,-2.606624,1.662067,1.513229,15.85341,0.465215,0.445856,0.350129,0.317834,1.001464,0.01301,0.002068,0,-0.000864,-0.285623,5.494785,4.06406,0.980492,-0.211615,4.294566,0.000164,6.27019,notlonely
0.000002,1.114494,-0.017913,-11.12364,-13.19102,8.972016,29.33918,16.68784,4.078649,-22.63694,0.199237,-3.401529,-0.000734,-2.305754,0.994961,-15.03327,-2.606624,1.662067,1.513229,15.85341,0.465215,0.445856,0.350129,0.317834,1.001464,0.01301,0.002068,0,-0.000864,-0.285623,5.494785,4.06406,0.980492,-0.211615,4.294566,0.000164,6.27019,notlonely
0.000002,2.219127,1.646024,-7.124928,-6.885217,15.11013,30.32038,18.68561,3.819853,-14.22456,0.763277,3.133339,0.001009,1.627097,-1.772424,-23.10988,-0.772199,-0.868482,-0.832064,12.10529,0.376891,0.369631,0.353552,0.346081,0.865917,0.026896,0.003983,-0.000005,0.00783,-0.856149,3.527835,4.034453,1.352659,0.056806,3.247163,0.000116,12.02538,notlonely
-0.000001,1.879772,0.737773,-16.9885,-17.82505,12.79987,35.87403,44.95992,8.153936,-20.0107,-3.109409,-2.593317,0.000781,-3.759002,4.497272,-14.65781,5.247689,1.55286,1.387293,18.15398,0.636419,0.627949,0.304774,0.299081,1.9823,0.046184,0.005971,0.000004,-0.008838,-0.499963,5.733867,4.513761,2.822389,-0.544861,4.070429,0.000408,7.608114,notlonely
-0.000001,1.879772,0.737773,-16.9885,-17.82505,12.79987,35.87403,44.95992,8.153936,-20.0107,-3.109409,-2.593317,0.000781,-3.759002,4.497272,-14.65781,5.247689,1.55286,1.387293,18.15398,0.636419,0.627949,0.304774,0.299081,1.9823,0.046184,0.005971,0.000004,-0.008838,-0.499963,5.733867,4.513761,2.822389,-0.544861,4.070429,0.000408,7.608114,notlonely
-0.000006,1.638238,7.60095,-3.472583,-6.118427,7.314303,26.51007,18.90537,3.842814,-16.06818,-0.663866,3.766593,0.000655,2.787932,1.619357,-22.90389,-3.520856,5.311884,3.459856,16.38048,0.387175,0.383545,0.510211,0.549703,0.532354,0.020913,0.003473,0.000006,-0.006534,-0.66226,3.681945,4.3749,1.517632,0.28113,6.947362,0.000057,9.007213,notlonely
-0.000003,1.284713,-3.818051,-11.62909,-11.79848,15.50779,28.82705,21.75695,3.938073,-19.01299,-4.46815,-3.588464,0.00016,-3.827424,-2.891598,-16.33726,-0.13453,-2.163012,-2.402148,10.00117,0.413188,0.38778,0.333218,0.338672,0.867252,0.017713,0.003291,0,-0.001134,-0.48119,3.791334,4.013698,1.095227,0.114019,3.774147,0.000153,7.990755,notlonely
-0.000006,0.561358,0.639612,-8.704226,-10.21679,10.66995,27.83117,19.65911,5.307905,-16.08758,7.448048,-2.372999,-0.0001,-2.223431,3.10317,-21.82998,-0.88184,0.485547,-0.025677,26.1418,0.46461,0.45614,0.571503,0.578732,-0.304303,0.017028,0.00248,0.000004,-0.00514,-0.876089,4.063618,3.19937,1.065377,-0.020187,3.188254,0.000094,10.829,notlonely
-0.000006,0.561358,0.639612,-8.704226,-10.21679,10.66995,27.83117,19.65911,5.307905,-16.08758,7.448048,-2.372999,-0.0001,-2.223431,3.10317,-21.82998,-0.88184,0.485547,-0.025677,26.1418,0.46461,0.45614,0.571503,0.578732,-0.304303,0.017028,0.00248,0.000004,-0.00514,-0.876089,4.063618,3.19937,1.065377,-0.020187,3.188254,0.000094,10.829,notlonely
0,0.27874,13.88595,-0.417096,-4.582312,11.84372,22.67007,11.80068,4.26458,-18.31187,-6.896172,-1.180081,-0.003306,3.75684,0.468876,-16.59432,-1.159198,0.350183,4.930664,15.49096,0.142771,0.130067,0.464849,0.276923,0.727653,0.001484,0.000255,0.000005,-0.00444,-1.208194,3.588418,3.280634,0.846875,0.021104,3.410606,0.000011,4.664883,notlonely
-0.000001,0.656734,9.057861,-1.991752,-1.201681,14.05496,28.18672,38.91062,5.203422,-31.00681,-9.541152,-11.22736,0.001439,-13.3758,-7.533035,-28.09098,-9.484556,-8.637985,-7.242689,11.71314,0.146401,0.130672,0.5578,0.544447,-0.13602,0.009754,0.001072,-0.000001,0.000133,-2.051425,5.22141,4.54072,1.147125,0.118219,4.378015,0.000018,13.33226,notlonely
-0.000002,0.558559,-5.015627,-11.5529,-11.85139,7.495764,17.97749,13.99894,3.873693,-12.80656,0.001638,-3.520143,-0.000381,-2.950641,-1.015192,-18.29142,-4.482025,-2.724135,-3.248419,13.34174,0.267393,0.248034,0.315933,0.290386,1.181849,0.024276,0.004887,-0.000002,0.002552,-0.609579,3.463382,4.049454,1.225134,-0.105626,3.217604,0.000069,5.229035,notlonely
0.000002,2.545834,19.09252,4.288026,5.698926,20.01737,40.2825,40.97558,5.225596,-40.43327,-13.12757,-8.972784,-0.000783,-7.803182,-2.316889,-28.60578,-4.55238,-4.879733,-6.545557,20.13447,0.590442,0.581367,0.540602,0.529211,0.635494,0.007404,0.000566,-0.000013,0.022104,-0.941014,5.07888,4.150721,1.246829,-0.13771,4.934494,0.000081,76.89747,notlonely
0.000002,2.545834,19.09252,4.288026,5.698926,20.01737,40.2825,40.97558,5.225596,-40.43327,-13.12757,-8.972784,-0.000783,-7.803182,-2.316889,-28.60578,-4.55238,-4.879733,-6.545557,20.13447,0.590442,0.581367,0.540602,0.529211,0.635494,0.007404,0.000566,-0.000013,0.022104,-0.941014,5.07888,4.150721,1.246829,-0.13771,4.934494,0.000081,76.89747,notlonely
0.000003,2.060924,-1.657115,-9.654689,-8.296092,13.25679,25.76224,24.98001,4.359746,-29.78733,0.68728,-1.632419,0.001445,-3.790313,-1.409307,-19.23067,-1.226627,-0.136182,-1.853413,13.53235,0.479734,0.472474,0.360343,0.380847,0.744106,0.022383,0.003252,0.000007,-0.010323,-0.64218,4.294866,3.876305,1.160724,-0.009697,3.623544,0.000143,15.68618,notlonely
-0.000001,0.781292,-1.674817,-13.18362,-14.27678,19.59536,42.36805,47.03012,6.055024,-16.82584,1.077482,0.655545,-0.000058,0.741433,1.306972,-15.98417,-0.804532,-2.371738,-3.956518,15.81269,0.557774,0.549909,0.345844,0.362586,1.100379,0.012792,0.002017,-0.000003,0.009289,-0.040602,4.053131,4.226706,1.369781,0.024879,3.514037,0.000233,11.15695,notlonely
0.000002,2.195387,9.637214,-1.659672,0.822942,13.8729,25.06849,13.22583,3.501584,-14.62963,-1.895947,-1.65747,0.001186,-3.428457,6.941141,-16.70793,2.895223,-1.936558,-3.106014,26.80184,0.343013,0.335753,0.469242,0.507573,0.085551,0.01392,0.001525,0.000002,-0.005965,-1.068244,4.189463,3.811481,0.967275,0.019426,3.660449,0.000026,34.34737,notlonely
0.000002,2.195387,9.637214,-1.659672,0.822942,13.8729,25.06849,13.22583,3.501584,-14.62963,-1.895947,-1.65747,0.001186,-3.428457,6.941141,-16.70793,2.895223,-1.936558,-3.106014,26.80184,0.343013,0.335753,0.469242,0.507573,0.085551,0.01392,0.001525,0.000002,-0.005965,-1.068244,4.189463,3.811481,0.967275,0.019426,3.660449,0.000026,34.34737,notlonely
0.000002,2.195387,9.637214,-1.659672,0.822942,13.8729,25.06849,13.22583,3.501584,-14.62963,-1.895947,-1.65747,0.001186,-3.428457,6.941141,-16.70793,2.895223,-1.936558,-3.106014,26.80184,0.343013,0.335753,0.469242,0.507573,0.085551,0.01392,0.001525,0.000002,-0.005965,-1.068244,4.189463,3.811481,0.967275,0.019426,3.660449,0.000026,34.34737,notlonely
-0.000001,1.958779,1.259363,-8.382837,-9.452558,17.22305,36.383,22.27963,5.535034,-32.04652,-1.56904,0.762267,-0.001055,2.337205,-1.641004,-21.84445,-2.082058,-2.533649,-4.15674,16.86499,0.468845,0.454326,0.444102,0.443409,0.364159,0.010942,0.001425,-0.000008,0.014857,-0.102288,4.200386,3.759905,1.528754,0.012943,3.262722,0.000116,17.43361,notlonely
0.000004,3.058536,12.84344,3.182852,8.188938,14.12788,29.83351,22.86084,5.947334,-19.18222,-5.976231,-4.621318,-0.000734,-3.525659,4.523158,-28.09202,-1.292583,-0.395349,0.261807,19.66107,0.333333,0.327889,0.486899,0.512458,0.253875,0.017282,0.001538,-0.000009,0.006261,-1.323041,5.434527,3.888011,0.975574,0.107662,4.232061,0.000031,36.31585,notlonely
0.000004,3.058536,12.84344,3.182852,8.188938,14.12788,29.83351,22.86084,5.947334,-19.18222,-5.976231,-4.621318,-0.000734,-3.525659,4.523158,-28.09202,-1.292583,-0.395349,0.261807,19.66107,0.333333,0.327889,0.486899,0.512458,0.253875,0.017282,0.001538,-0.000009,0.006261,-1.323041,5.434527,3.888011,0.975574,0.107662,4.232061,0.000031,36.31585,notlonely
0.000003,1.116991,3.999089,-5.357898,-6.178779,8.733707,31.73863,29.1267,6.086334,-17.71347,-2.679439,-4.373892,0.000624,-5.305144,-1.27618,-27.00702,-4.127633,-0.388505,-1.994354,10.15467,0.30853,0.301875,0.525486,0.458123,0.053122,0.009925,0.001696,0.000002,-0.000303,0.162723,4.358376,4.415298,1.359224,0.099263,3.320916,0.000073,7.96953,notlonely
0.000003,1.116991,3.999089,-5.357898,-6.178779,8.733707,31.73863,29.1267,6.086334,-17.71347,-2.679439,-4.373892,0.000624,-5.305144,-1.27618,-27.00702,-4.127633,-0.388505,-1.994354,10.15467,0.30853,0.301875,0.525486,0.458123,0.053122,0.009925,0.001696,0.000002,-0.000303,0.162723,4.358376,4.415298,1.359224,0.099263,3.320916,0.000073,7.96953,notlonely
0.000003,1.116991,3.999089,-5.357898,-6.178779,8.733707,31.73863,29.1267,6.086334,-17.71347,-2.679439,-4.373892,0.000624,-5.305144,-1.27618,-27.00702,-4.127633,-0.388505,-1.994354,10.15467,0.30853,0.301875,0.525486,0.458123,0.053122,0.009925,0.001696,0.000002,-0.000303,0.162723,4.358376,4.415298,1.359224,0.099263,3.320916,0.000073,7.96953,notlonely
0.000003,0.703529,12.75189,-3.685483,-1.137552,12.52931,37.61612,38.98207,5.527,-22.97433,-8.398139,-2.136452,0.003009,-6.630179,-8.960013,-21.95383,-3.032647,0.512572,-3.434456,16.35696,0.359347,0.347852,0.527105,0.480806,-0.021669,0.008159,0.000978,0.000003,-0.007793,-1.167685,4.553347,4.487702,1.21085,0.107709,3.323016,0.00005,16.83829,notlonely
0.000003,0.703529,12.75189,-3.685483,-1.137552,12.52931,37.61612,38.98207,5.527,-22.97433,-8.398139,-2.136452,0.003009,-6.630179,-8.960013,-21.95383,-3.032647,0.512572,-3.434456,16.35696,0.359347,0.347852,0.527105,0.480806,-0.021669,0.008159,0.000978,0.000003,-0.007793,-1.167685,4.553347,4.487702,1.21085,0.107709,3.323016,0.00005,16.83829,notlonely
0.000001,0.447295,5.880125,-2.808384,-1.664308,3.697644,16.76947,31.69353,3.291155,-15.42488,-4.107162,-4.446712,0.000766,-5.590195,3.117852,-24.26527,-0.436144,2.405967,1.767439,11.9878,0.127647,0.117362,0.423841,0.411281,0.561663,0.005117,0.000741,0,0.001998,-2.445595,3.718317,3.650588,0.810458,0.048452,3.250888,0.00002,4.50458,notlonely
-0.000013,0.064623,4.555279,-9.767341,-12.45366,17.14507,27.76014,25.11373,6.153817,-20.91304,-1.355819,-0.189796,0.001398,-2.278229,0.079547,-22.84449,0.180168,6.155576,7.267962,15.15027,0.527526,0.524501,0.384929,0.368297,0.833117,0.019057,0.003553,-0.000001,0.003076,-0.931942,5.065253,4.301092,1.072817,0.14756,3.251579,0.000122,20.36719,notlonely
0.000003,2.312962,12.30851,0.799196,3.213025,14.18401,30.93318,15.91064,4.265024,-21.16784,0.328673,-4.795667,-0.000439,-4.139761,-5.226615,-31.21426,-2.9213,-1.790687,1.432792,22.55978,0.511192,0.495463,0.448049,0.321052,0.903043,0.013301,0.001383,-0.000009,0.017419,-0.517153,3.930151,4.064846,0.845017,-0.07958,5.601206,0.000091,45.11108,notlonely
0,1.106166,-1.375381,-12.36314,-12.37229,18.19468,45.70811,65.79932,7.891641,-32.03455,-6.779153,-3.803483,-0.00001,-3.789233,-0.959319,-21.7488,0.794354,0.126854,1.690755,15.73739,0.634604,0.630974,0.416746,0.400207,0.486211,0.03357,0.005697,-0.000006,0.009378,0.345162,3.67773,3.25732,2.763032,-0.043036,3.254849,0.000429,14.14055,notlonely
-0.000001,1.834975,9.755782,2.713221,2.07794,13.06688,38.14052,27.44773,5.60683,-22.54563,-2.171685,-5.17214,0.000377,-5.735852,-1.109134,-21.90835,-6.028913,-2.246144,-1.381295,25.70142,0.46219,0.453116,0.599635,0.64475,0.203012,0.004377,0.000518,0.000001,-0.001039,-1.168525,6.890664,5.715618,0.882798,-0.150378,4.474384,0.000024,108.8697,notlonely
-0.000002,0.927001,-2.415622,-15.99706,-17.32125,16.56755,26.26165,19.76517,5.289054,-9.61868,4.424053,-0.572481,-0.001387,1.498476,0.584271,-15.78471,0.599375,-2.265516,-1.68093,23.48714,0.45493,0.449486,0.316827,0.276503,1.334529,0.029255,0.00684,0,-0.000414,-0.777304,4.078591,3.565442,1.837907,-0.034371,3.673687,0.000518,4.535491,notlonely
-0.000002,0.927001,-2.415622,-15.99706,-17.32125,16.56755,26.26165,19.76517,5.289054,-9.61868,4.424053,-0.572481,-0.001387,1.498476,0.584271,-15.78471,0.599375,-2.265516,-1.68093,23.48714,0.45493,0.449486,0.316827,0.276503,1.334529,0.029255,0.00684,0,-0.000414,-0.777304,4.078591,3.565442,1.837907,-0.034371,3.673687,0.000518,4.535491,notlonely
0.000006,2.056325,5.298673,-5.392501,-0.342452,9.690044,30.16772,14.78415,8.565681,-27.81019,0.47803,-1.638699,-0.000257,-1.255183,-6.130008,-14.37018,4.128109,2.663829,-4.559048,20.43631,0.206897,0.203267,0.546607,0.524697,-0.035943,0.018429,0.003077,0.000002,-0.006934,-0.399609,4.960266,5.195427,1.208185,0.173321,3.580479,0.000048,5.156488,notlonely
0.000006,2.056325,5.298673,-5.392501,-0.342452,9.690044,30.16772,14.78415,8.565681,-27.81019,0.47803,-1.638699,-0.000257,-1.255183,-6.130008,-14.37018,4.128109,2.663829,-4.559048,20.43631,0.206897,0.203267,0.546607,0.524697,-0.035943,0.018429,0.003077,0.000002,-0.006934,-0.399609,4.960266,5.195427,1.208185,0.173321,3.580479,0.000048,5.156488,notlonely
0.000006,0.796797,0.905511,-6.80242,-6.007223,8.262622,20.44323,23.62325,4.472216,-17.89481,-1.045854,1.65602,-0.000594,2.543256,-5.95031,-15.56129,-1.297061,-2.507478,-3.437638,10.25765,0.22928,0.221416,0.387646,0.414753,0.86892,0.019471,0.002508,0.000002,-0.005238,-0.627002,3.895697,3.553269,1.027654,0.101606,3.362071,0.000041,8.834338,notlonely
0.000002,1.913867,12.15474,-0.794498,0.053723,5.445501,14.81387,12.68991,3.354381,-15.94466,-1.284208,-9.428179,-0.000359,-8.892244,-0.720358,-16.98688,-2.284317,-4.498041,-3.743971,10.35003,0.140956,0.127042,0.336365,0.323354,1.053842,0.011248,0.001521,0.000001,-0.000191,-1.868765,3.406276,3.79649,0.746642,0.041773,3.307327,0.00002,9.047057,notlonely
-0.000003,0.233924,-6.501786,-15.40591,-15.67562,7.708204,28.97063,25.24993,5.225403,-26.49209,-7.557981,-1.655767,0.000132,-1.852753,-5.278089,-20.94395,-1.088378,-4.19911,-5.596889,12.56788,0.535995,0.489413,0.333768,0.325874,1.123138,0.051198,0.005733,0.000002,-0.003124,-0.09465,4.224624,3.942258,1.297118,0.117559,3.136416,0.000154,9.968175,notlonely
-0.000003,0.233924,-6.501786,-15.40591,-15.67562,7.708204,28.97063,25.24993,5.225403,-26.49209,-7.557981,-1.655767,0.000132,-1.852753,-5.278089,-20.94395,-1.088378,-4.19911,-5.596889,12.56788,0.535995,0.489413,0.333768,0.325874,1.123138,0.051198,0.005733,0.000002,-0.003124,-0.09465,4.224624,3.942258,1.297118,0.117559,3.136416,0.000154,9.968175,notlonely
0.000009,1.663378,4.402365,-14.0686,-14.55085,27.27053,43.22335,36.49002,7.558241,-31.8888,3.726402,0.69136,-0.001934,3.579168,10.49406,-26.15213,4.685292,2.022103,6.722842,27.75568,0.54265,0.54265,0.333749,0.388774,0.979654,0.027277,0.005705,0.000002,-0.00613,-1.159217,5.806957,3.664487,1.544494,-0.157462,4.084258,0.000338,7.172947,notlonely
-0.000004,1.244701,4.366467,-7.815619,-8.270472,15.15566,29.36866,24.36358,4.353868,-11.21534,2.831122,1.124293,-0.000248,1.494081,-0.944959,-12.13359,0.134917,-1.311582,-1.933071,18.99452,0.364791,0.359347,0.307083,0.299534,1.098742,0.033817,0.005914,0.000002,-0.004375,-0.756835,3.053396,3.230665,1.223129,0.076135,3.333896,0.000105,8.691265,notlonely
-0.000004,1.244701,4.366467,-7.815619,-8.270472,15.15566,29.36866,24.36358,4.353868,-11.21534,2.831122,1.124293,-0.000248,1.494081,-0.944959,-12.13359,0.134917,-1.311582,-1.933071,18.99452,0.364791,0.359347,0.307083,0.299534,1.098742,0.033817,0.005914,0.000002,-0.004375,-0.756835,3.053396,3.230665,1.223129,0.076135,3.333896,0.000105,8.691265,notlonely
-0.000004,1.244701,4.366467,-7.815619,-8.270472,15.15566,29.36866,24.36358,4.353868,-11.21534,2.831122,1.124293,-0.000248,1.494081,-0.944959,-12.13359,0.134917,-1.311582,-1.933071,18.99452,0.364791,0.359347,0.307083,0.299534,1.098742,0.033817,0.005914,0.000002,-0.004375,-0.756835,3.053396,3.230665,1.223129,0.076135,3.333896,0.000105,8.691265,notlonely
-0.000004,1.244701,4.366467,-7.815619,-8.270472,15.15566,29.36866,24.36358,4.353868,-11.21534,2.831122,1.124293,-0.000248,1.494081,-0.944959,-12.13359,0.134917,-1.311582,-1.933071,18.99452,0.364791,0.359347,0.307083,0.299534,1.098742,0.033817,0.005914,0.000002,-0.004375,-0.756835,3.053396,3.230665,1.223129,0.076135,3.333896,0.000105,8.691265,notlonely
-0.000004,1.244701,4.366467,-7.815619,-8.270472,15.15566,29.36866,24.36358,4.353868,-11.21534,2.831122,1.124293,-0.000248,1.494081,-0.944959,-12.13359,0.134917,-1.311582,-1.933071,18.99452,0.364791,0.359347,0.307083,0.299534,1.098742,0.033817,0.005914,0.000002,-0.004375,-0.756835,3.053396,3.230665,1.223129,0.076135,3.333896,0.000105,8.691265,notlonely
-0.000004,1.244701,4.366467,-7.815619,-8.270472,15.15566,29.36866,24.36358,4.353868,-11.21534,2.831122,1.124293,-0.000248,1.494081,-0.944959,-12.13359,0.134917,-1.311582,-1.933071,18.99452,0.364791,0.359347,0.307083,0.299534,1.098742,0.033817,0.005914,0.000002,-0.004375,-0.756835,3.053396,3.230665,1.223129,0.076135,3.333896,0.000105,8.691265,notlonely
-0.000004,1.244701,4.366467,-7.815619,-8.270472,15.15566,29.36866,24.36358,4.353868,-11.21534,2.831122,1.124293,-0.000248,1.494081,-0.944959,-12.13359,0.134917,-1.311582,-1.933071,18.99452,0.364791,0.359347,0.307083,0.299534,1.098742,0.033817,0.005914,0.000002,-0.004375,-0.756835,3.053396,3.230665,1.223129,0.076135,3.333896,0.000105,8.691265,notlonely
0.000001,3.035466,-3.193744,-9.716957,-9.80346,11.60841,25.03906,7.63009,2.957487,-19.02079,-1.208315,0.710892,0.001498,-1.526235,-2.781903,-17.86246,-0.922767,0.841233,3.385132,14.21676,0.505142,0.488808,0.422888,0.362295,0.660594,0.01599,0.002828,-0.000004,0.00753,-0.438248,3.252595,3.181013,0.86346,-0.082213,2.856581,0.00006,11.77647,notlonely
-0.000001,0.766743,14.13173,4.432969,5.144678,21.09854,35.78601,34.07519,9.161914,-27.66805,-4.582076,-11.63545,0.000749,-12.75373,-4.667201,-35.07585,-14.1003,-6.504047,-8.867569,16.55325,0.14761,0.140351,0.717417,0.728074,-0.534302,0.009487,0.000704,-0.000001,0.000871,-1.110915,6.816305,6.402995,0.84745,-0.138225,4.894442,0.000005,49.21035,notlonely
