@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.061377,0.000202,2.379987,3.59096,0.737444,0.381773,0.137357,0.354313,0.477819,1.999913,0.014025,0.000169,0.282437,0.32742,0.190022,0.018281,0.011409,1.703579,0.522022,0.464888,0.000135,0.230155,0.735304,1.649236,0.13676,0.139351,0.256625,1.276171,0.879503,0.138684,0.17212,0.254706,0.30591,0.06425,0.042399,0.045552,0.042011,0.041426,0.067993,23.112715,151.5,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.129182,0.000091,2.225775,2.963623,0.749377,0.464092,0.178406,0.436941,0.555846,1.950181,0.029598,0.000137,0.283004,0.470664,0.123441,0.042788,0.017415,0.995328,0.6991,0.505515,0.000065,0.186898,0.621497,0.990417,0.114305,0.136383,0.256782,0.997806,0.407094,0.11006,0.158407,0.165678,0.192949,0.042097,0.036515,0.041157,0.038343,0.027871,0.078181,49.155581,133.25,1.007934,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.129182,0.000091,2.225775,2.963623,0.749377,0.464092,0.178406,0.436941,0.555846,1.950181,0.029598,0.000137,0.283004,0.470664,0.123441,0.042788,0.017415,0.995328,0.6991,0.505515,0.000065,0.186898,0.621497,0.990417,0.114305,0.136383,0.256782,0.997806,0.407094,0.11006,0.158407,0.165678,0.192949,0.042097,0.036515,0.041157,0.038343,0.027871,0.078181,49.155581,133.25,1.007934,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.129182,0.000091,2.225775,2.963623,0.749377,0.464092,0.178406,0.436941,0.555846,1.950181,0.029598,0.000137,0.283004,0.470664,0.123441,0.042788,0.017415,0.995328,0.6991,0.505515,0.000065,0.186898,0.621497,0.990417,0.114305,0.136383,0.256782,0.997806,0.407094,0.11006,0.158407,0.165678,0.192949,0.042097,0.036515,0.041157,0.038343,0.027871,0.078181,49.155581,133.25,1.007934,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.115505,0.000036,2.524354,3.10424,0.746853,0.39438,0.16396,0.420559,0.54131,1.901401,0.024729,0.000022,0.277701,0.446547,0.153741,0.029692,0.019322,1.385144,0.721023,0.346606,0.000037,0.221437,0.65926,1.720797,0.103571,0.133131,0.254946,2.059093,0.59319,0.129709,0.177337,0.170178,0.36072,0.063574,0.049039,0.051113,0.047161,0.058999,0.069059,15.586591,143.5,1.003172,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.115505,0.000036,2.524354,3.10424,0.746853,0.39438,0.16396,0.420559,0.54131,1.901401,0.024729,0.000022,0.277701,0.446547,0.153741,0.029692,0.019322,1.385144,0.721023,0.346606,0.000037,0.221437,0.65926,1.720797,0.103571,0.133131,0.254946,2.059093,0.59319,0.129709,0.177337,0.170178,0.36072,0.063574,0.049039,0.051113,0.047161,0.058999,0.069059,15.586591,143.5,1.003172,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.115505,0.000036,2.524354,3.10424,0.746853,0.39438,0.16396,0.420559,0.54131,1.901401,0.024729,0.000022,0.277701,0.446547,0.153741,0.029692,0.019322,1.385144,0.721023,0.346606,0.000037,0.221437,0.65926,1.720797,0.103571,0.133131,0.254946,2.059093,0.59319,0.129709,0.177337,0.170178,0.36072,0.063574,0.049039,0.051113,0.047161,0.058999,0.069059,15.586591,143.5,1.003172,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.057979,0.000089,2.176778,2.754601,0.75574,0.398246,0.125702,0.446481,0.593758,1.891656,0.009623,0.000027,0.288651,0.449096,0.121728,0.015076,0.007458,0.90297,1.000393,0.295963,0.00003,0.191407,0.473088,2.109368,0.098629,0.10065,0.248976,1.508644,0.377573,0.103104,0.207914,0.308644,0.266209,0.046692,0.0326,0.032443,0.044218,0.03733,0.075741,20.09946,142.5,1.00271,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63
0.179933,0.000643,2.407017,3.079188,0.777549,0.417704,0.177835,0.493036,0.624397,1.951365,0.027998,0.000425,0.283984,0.428903,0.127399,0.027938,0.024925,1.064644,0.789261,0.388177,0.000209,0.198099,0.714653,2.087174,0.083283,0.102845,0.255242,0.554176,0.473034,0.101334,0.114981,0.21913,0.225128,0.053086,0.043791,0.051065,0.038294,0.032115,0.083822,43.752782,158.5,1.004114,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.084648,0.000051,2.164607,2.867884,0.779035,0.496599,0.135996,0.37653,0.486692,1.961548,0.023858,0.000037,0.271434,0.432918,0.127747,0.021645,0.022125,2.079269,0.466326,0.432489,0.00006,0.191947,0.693946,1.409801,0.124537,0.126791,0.25739,1.633455,0.774922,0.122662,0.11166,0.177652,0.156444,0.058784,0.0383,0.042595,0.046621,0.035222,0.094285,11.280995,141.5,1.002753,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4
0.288611,0.000983,2.204021,2.917604,0.715704,0.401354,0.169227,0.494269,0.647707,2.023663,0.078033,0.00148,0.313729,0.4178,0.127775,0.06855,0.035119,0.699231,0.58062,0.303984,0.000635,0.179646,0.448604,0.825853,0.091435,0.088973,0.261301,0.262109,0.403042,0.138494,0.12037,0.154136,0.18182,0.035503,0.033011,0.034277,0.026783,0.021077,0.078938,114.7647,153.5,1.009063,70.81272,5.278077,1.508952,0.678162,0.838591,0.890292,0.053621,15.7461,4.767996,186.7578,0.724115,0.024898,0.171018,0.485705,0.000248,0.008784,408.985,1.141272,0,0.723702,0.11637,0,0.200091,0.006048,873.9773,753425.1
0.060408,0.000027,2.332489,3.319882,0.67671,0.420059,0.130202,0.371578,0.505236,1.986177,0.012171,0.000034,0.261195,0.39265,0.164749,0.028075,0.018704,1.24949,0.567934,0.516769,0.000026,0.256492,0.905084,2.66588,0.148289,0.114561,0.265525,1.504872,0.617319,0.143072,0.173954,0.222719,0.368615,0.060944,0.054504,0.053841,0.034627,0.034305,0.071463,5.758155,150.5,1.002503,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.351897,0.000508,2.131367,2.739585,0.797011,0.591781,0.159095,0.517338,0.706217,2.019975,0.081882,0.000745,0.297911,0.519292,0.145873,0.069084,0.022779,0.45236,0.379338,0.526712,0.000104,0.167835,0.691278,0.878793,0.093457,0.101482,0.257179,0.242883,0.206847,0.105383,0.092711,0.134908,0.300814,0.042926,0.024272,0.028144,0.034397,0.022644,0.084305,98.086787,124,1.007837,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.351897,0.000508,2.131367,2.739585,0.797011,0.591781,0.159095,0.517338,0.706217,2.019975,0.081882,0.000745,0.297911,0.519292,0.145873,0.069084,0.022779,0.45236,0.379338,0.526712,0.000104,0.167835,0.691278,0.878793,0.093457,0.101482,0.257179,0.242883,0.206847,0.105383,0.092711,0.134908,0.300814,0.042926,0.024272,0.028144,0.034397,0.022644,0.084305,98.086787,124,1.007837,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.140628,0.000917,2.036146,2.883886,0.844455,0.556444,0.136818,0.412138,0.518283,1.912823,0.019901,0.00073,0.255543,0.370844,0.105907,0.031257,0.014199,1.360014,0.581813,0.63528,0.000513,0.159036,0.578637,3.603943,0.111538,0.08415,0.253333,1.799978,0.60241,0.116612,0.177817,0.219729,0.18305,0.055309,0.04609,0.040619,0.035551,0.041266,0.065656,39.951604,150,1.004097,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.140628,0.000917,2.036146,2.883886,0.844455,0.556444,0.136818,0.412138,0.518283,1.912823,0.019901,0.00073,0.255543,0.370844,0.105907,0.031257,0.014199,1.360014,0.581813,0.63528,0.000513,0.159036,0.578637,3.603943,0.111538,0.08415,0.253333,1.799978,0.60241,0.116612,0.177817,0.219729,0.18305,0.055309,0.04609,0.040619,0.035551,0.041266,0.065656,39.951604,150,1.004097,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.054677,0.000161,2.102946,2.855025,0.686163,0.527192,0.128769,0.387937,0.519921,1.976027,0.01057,0.000106,0.271729,0.404545,0.14193,0.022,0.006017,1.108092,0.316782,0.217998,0.000079,0.220557,0.490588,1.363055,0.106658,0.091516,0.258857,0.570956,0.447566,0.114923,0.13043,0.172775,0.197026,0.050038,0.048565,0.033826,0.048298,0.039662,0.075988,14.852489,150.5,1.005143,69.65752,3.990377,1.201325,0.789558,0.798704,0.890163,0.149314,171.5949,6.695805,286.8936,0.941748,0.017454,0.02015,0.159019,0.000238,0.01475,25481.35,0.716815,0,0.814913,0.105575,0,0.15093,0.003995,361.6678,11625.2
0.300814,0.000356,2.351476,2.788216,0.723346,0.488576,0.207294,0.545233,0.676113,1.955531,0.050668,0.000333,0.29973,0.468031,0.114474,0.037647,0.029522,0.596481,0.478393,0.294997,0.000233,0.189475,0.52909,0.936042,0.096334,0.11377,0.25669,0.414104,0.278867,0.097965,0.15965,0.12785,0.197121,0.047115,0.039381,0.032,0.03522,0.023576,0.076912,61.04461,137,1.003911,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.522674,0.000272,2.304392,2.80968,0.773796,0.552563,0.104544,0.525856,0.661581,2.034827,0.05906,0.000392,0.303708,0.457717,0.131216,0.049293,0.045031,1.089963,0.755415,0.617082,0.000173,0.17032,0.712698,1.072133,0.172812,0.187681,0.261875,0.222971,0.537438,0.143871,0.174677,0.230971,0.281137,0.037134,0.053082,0.054717,0.055091,0.033328,0.08712,35.52005,130,1.007126,64.16267,5.658641,1.626831,0.630761,0.674072,0.885441,0.059968,17.39616,4.136972,920.5238,2.538913,0.053031,0.15457,0.505711,0.000674,0.016072,981.7941,1.540793,0,0.637151,0.063298,0,0.231344,0.004352,688.8901,766493.4
0.129732,0.000975,2.191664,2.764925,0.788751,0.576885,0.146344,0.462584,0.621605,1.98642,0.028103,0.001087,0.295595,0.404305,0.106268,0.037837,0.013885,0.739827,0.583343,0.200352,0.000222,0.177472,0.593933,0.783517,0.094371,0.09486,0.262154,0.454495,0.404339,0.096188,0.153337,0.239447,0.32394,0.044874,0.043246,0.045305,0.031305,0.021832,0.076313,109.09593,103,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.129732,0.000975,2.191664,2.764925,0.788751,0.576885,0.146344,0.462584,0.621605,1.98642,0.028103,0.001087,0.295595,0.404305,0.106268,0.037837,0.013885,0.739827,0.583343,0.200352,0.000222,0.177472,0.593933,0.783517,0.094371,0.09486,0.262154,0.454495,0.404339,0.096188,0.153337,0.239447,0.32394,0.044874,0.043246,0.045305,0.031305,0.021832,0.076313,109.09593,103,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.129732,0.000975,2.191664,2.764925,0.788751,0.576885,0.146344,0.462584,0.621605,1.98642,0.028103,0.001087,0.295595,0.404305,0.106268,0.037837,0.013885,0.739827,0.583343,0.200352,0.000222,0.177472,0.593933,0.783517,0.094371,0.09486,0.262154,0.454495,0.404339,0.096188,0.153337,0.239447,0.32394,0.044874,0.043246,0.045305,0.031305,0.021832,0.076313,109.09593,103,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.129732,0.000975,2.191664,2.764925,0.788751,0.576885,0.146344,0.462584,0.621605,1.98642,0.028103,0.001087,0.295595,0.404305,0.106268,0.037837,0.013885,0.739827,0.583343,0.200352,0.000222,0.177472,0.593933,0.783517,0.094371,0.09486,0.262154,0.454495,0.404339,0.096188,0.153337,0.239447,0.32394,0.044874,0.043246,0.045305,0.031305,0.021832,0.076313,109.09593,103,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.129732,0.000975,2.191664,2.764925,0.788751,0.576885,0.146344,0.462584,0.621605,1.98642,0.028103,0.001087,0.295595,0.404305,0.106268,0.037837,0.013885,0.739827,0.583343,0.200352,0.000222,0.177472,0.593933,0.783517,0.094371,0.09486,0.262154,0.454495,0.404339,0.096188,0.153337,0.239447,0.32394,0.044874,0.043246,0.045305,0.031305,0.021832,0.076313,109.09593,103,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.129732,0.000975,2.191664,2.764925,0.788751,0.576885,0.146344,0.462584,0.621605,1.98642,0.028103,0.001087,0.295595,0.404305,0.106268,0.037837,0.013885,0.739827,0.583343,0.200352,0.000222,0.177472,0.593933,0.783517,0.094371,0.09486,0.262154,0.454495,0.404339,0.096188,0.153337,0.239447,0.32394,0.044874,0.043246,0.045305,0.031305,0.021832,0.076313,109.09593,103,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.177346,0.000235,1.992311,2.675978,0.810939,0.48193,0.172156,0.504374,0.629466,1.931585,0.021034,0.000186,0.29179,0.401569,0.177745,0.024869,0.011081,0.482197,0.363089,0.146121,0.000035,0.173236,0.608122,1.820848,0.099546,0.101282,0.253385,0.634358,0.19253,0.115604,0.11073,0.178806,0.235976,0.049524,0.038928,0.040215,0.037774,0.023319,0.078415,117.353271,126.75,1.010286,88.04457,5.769192,1.46808,0.494835,1.148978,0.902183,0.135872,142.103,5.405881,101.74,0.46857,0.006681,0.008734,0.271103,0.000052,0.006613,13140.33,0.094861,0,0.859521,0.126177,0,0.120825,0.004319,690.8921,98258.55
0.047358,0.000205,2.746085,3.624329,0.709442,0.339342,0.115129,0.30571,0.430482,2.04394,0.006276,0.00016,0.252609,0.313567,0.171794,0.017364,0.009798,1.399924,0.908224,0.57496,0.000211,0.222326,1.020428,1.249238,0.188654,0.120656,0.260116,0.826225,0.670791,0.160249,0.288432,0.410061,0.443331,0.062333,0.067362,0.06942,0.058376,0.037077,0.08269,11.030849,144.5,1.003128,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34
0.062175,0.000337,2.290971,3.10921,0.684196,0.421836,0.134123,0.40555,0.548603,2.007739,0.015097,0.000229,0.25184,0.387582,0.160408,0.021852,0.006674,1.095811,0.338484,0.253985,0.000065,0.203744,0.4459,1.094015,0.088936,0.107589,0.263686,0.525772,0.461156,0.104555,0.136085,0.21057,0.159395,0.044402,0.04108,0.036811,0.034846,0.030344,0.080171,38.250332,145.5,1.003405,71.48283,4.247804,1.25143,0.817492,1.100731,0.897762,0.150231,132.6651,6.706026,96.46214,0.580039,0.019488,0.040297,0.158452,0.000162,0.009621,9230.012,0.825067,0,0.874168,0.117865,0,0.110072,0.004478,340.278,25799.54
0.057046,0.000005,2.292609,2.935413,0.695856,0.459485,0.108344,0.440555,0.569335,1.967894,0.00972,0.000003,0.282617,0.396559,0.108965,0.024292,0.013524,1.385963,1.049815,0.386177,0.000004,0.203265,0.619903,1.544975,0.155578,0.169291,0.254915,0.654678,0.4852,0.118359,0.169789,0.263799,0.186357,0.038822,0.041806,0.050323,0.046935,0.022182,0.080639,4.061306,135,1.002778,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6
0.412446,0.001108,2.38748,3.260883,0.721445,0.392546,0.132958,0.453134,0.583983,1.976657,0.041059,0.001763,0.296715,0.493345,0.174421,0.067065,0.027091,1.263389,0.714791,0.392035,0.000994,0.20053,0.622476,1.612077,0.107297,0.121321,0.254636,0.814484,0.460341,0.135043,0.159537,0.196186,0.200136,0.050539,0.042476,0.040049,0.030388,0.04014,0.082028,96.768201,121.5,1.012084,50.6824,4.004917,1.327829,0.730005,0.40934,0.878122,0.025516,12.68016,4.867791,431.3479,1.864001,0.054651,0.295373,0.191317,0.000424,0.002992,313.8392,2.067517,0,0.762983,0.070538,0,0.180961,0.003189,444.5279,345037.2
0.093446,0.000341,2.170737,2.77685,0.749022,0.523809,0.130814,0.439401,0.586239,1.981048,0.040762,0.00043,0.292663,0.474004,0.142591,0.048038,0.024154,1.407343,0.718607,0.320398,0.00017,0.204966,0.587648,1.185603,0.140761,0.098022,0.262184,1.614367,0.580467,0.126066,0.158766,0.205015,0.272478,0.056063,0.038083,0.041254,0.0356,0.026814,0.070993,65.827316,142,1.007082,67.01638,4.431634,1.306466,0.863435,1.011653,0.889564,0.087725,79.19437,5.800821,466.5761,1.90747,0.049301,0.159283,0.46553,0.000469,0.008813,11821.26,1.297575,0,0.902796,0.119022,0,0.087814,0.003305,539.6957,485278.6
0.241936,0.000875,1.933707,2.404832,0.809085,0.640708,0.143062,0.48706,0.652735,2.010205,0.044795,0.00131,0.282944,0.416807,0.144296,0.043386,0.019948,0.708794,0.136662,0.112965,0.000264,0.174019,0.325011,1.529623,0.093847,0.091294,0.261746,0.145882,0.223127,0.089949,0.108643,0.164077,0.148244,0.048783,0.037658,0.042485,0.034541,0.024185,0.080037,144.197455,127,1.009096,74.59823,5.650937,1.532172,0.723891,1.037922,0.909754,0.266978,172.2256,5.027626,218.4725,1.152976,0.027077,0.051681,0.440395,0.000121,0.041973,29145.19,0.557665,0,0.87217,0.096526,0,0.111563,0.003878,561.1286,226628.3
0.146386,0.00038,2.195974,2.939126,0.763658,0.57446,0.105502,0.384499,0.515331,1.977871,0.015719,0.000241,0.274768,0.438549,0.136633,0.040224,0.010693,1.335738,0.819253,0.772029,0.000185,0.177221,0.656359,1.395367,0.119525,0.122936,0.260129,1.393598,0.778995,0.094534,0.141323,0.240884,0.279848,0.040114,0.052339,0.038576,0.029247,0.038651,0.065157,60.773008,142,1.006791,58.27608,3.544749,1.149181,0.884762,0.658484,0.875249,0.048975,41.36333,6.792003,466.0667,1.511386,0.036352,0.0959,0.283946,0.00093,0.005095,2274.029,1.537404,0,0.844874,0.077385,0,0.13115,0.002345,280.6258,45356.52
0.096273,0.000163,2.544671,3.248494,0.740393,0.414397,0.175071,0.404103,0.535163,1.923462,0.014814,0.000094,0.262666,0.414359,0.13095,0.028932,0.013203,1.254796,0.450602,0.463667,0.000046,0.203267,0.977109,3.387024,0.141548,0.132194,0.251475,1.132875,0.437816,0.136343,0.138082,0.239465,0.448871,0.065306,0.05087,0.048395,0.043367,0.032506,0.077721,18.270372,154.5,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.096273,0.000163,2.544671,3.248494,0.740393,0.414397,0.175071,0.404103,0.535163,1.923462,0.014814,0.000094,0.262666,0.414359,0.13095,0.028932,0.013203,1.254796,0.450602,0.463667,0.000046,0.203267,0.977109,3.387024,0.141548,0.132194,0.251475,1.132875,0.437816,0.136343,0.138082,0.239465,0.448871,0.065306,0.05087,0.048395,0.043367,0.032506,0.077721,18.270372,154.5,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.096273,0.000163,2.544671,3.248494,0.740393,0.414397,0.175071,0.404103,0.535163,1.923462,0.014814,0.000094,0.262666,0.414359,0.13095,0.028932,0.013203,1.254796,0.450602,0.463667,0.000046,0.203267,0.977109,3.387024,0.141548,0.132194,0.251475,1.132875,0.437816,0.136343,0.138082,0.239465,0.448871,0.065306,0.05087,0.048395,0.043367,0.032506,0.077721,18.270372,154.5,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.096273,0.000163,2.544671,3.248494,0.740393,0.414397,0.175071,0.404103,0.535163,1.923462,0.014814,0.000094,0.262666,0.414359,0.13095,0.028932,0.013203,1.254796,0.450602,0.463667,0.000046,0.203267,0.977109,3.387024,0.141548,0.132194,0.251475,1.132875,0.437816,0.136343,0.138082,0.239465,0.448871,0.065306,0.05087,0.048395,0.043367,0.032506,0.077721,18.270372,154.5,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.075189,0.000121,2.711525,3.349056,0.710466,0.340759,0.129605,0.410415,0.553133,1.926365,0.020726,0.000093,0.28541,0.450737,0.130638,0.022248,0.01733,1.161057,1.140758,0.577146,0.000144,0.195332,0.757101,1.380922,0.134197,0.113942,0.260741,0.910321,0.646312,0.134712,0.181759,0.236078,0.246367,0.055158,0.047284,0.045792,0.056759,0.030133,0.076616,13.407815,148.75,1.003353,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
0.075189,0.000121,2.711525,3.349056,0.710466,0.340759,0.129605,0.410415,0.553133,1.926365,0.020726,0.000093,0.28541,0.450737,0.130638,0.022248,0.01733,1.161057,1.140758,0.577146,0.000144,0.195332,0.757101,1.380922,0.134197,0.113942,0.260741,0.910321,0.646312,0.134712,0.181759,0.236078,0.246367,0.055158,0.047284,0.045792,0.056759,0.030133,0.076616,13.407815,148.75,1.003353,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
0.147065,0.000196,2.025747,2.547647,0.851413,0.59722,0.175748,0.462126,0.57687,1.933598,0.031235,0.000184,0.268554,0.412693,0.1396,0.035746,0.044789,2.436488,0.417474,0.476181,0.000178,0.16063,0.687087,2.950681,0.093672,0.091163,0.253095,1.459443,0.741508,0.086378,0.135476,0.157734,0.167393,0.058152,0.037224,0.036397,0.031371,0.06973,0.069057,59.997535,142.5,1.00517,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.147065,0.000196,2.025747,2.547647,0.851413,0.59722,0.175748,0.462126,0.57687,1.933598,0.031235,0.000184,0.268554,0.412693,0.1396,0.035746,0.044789,2.436488,0.417474,0.476181,0.000178,0.16063,0.687087,2.950681,0.093672,0.091163,0.253095,1.459443,0.741508,0.086378,0.135476,0.157734,0.167393,0.058152,0.037224,0.036397,0.031371,0.06973,0.069057,59.997535,142.5,1.00517,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
