@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.034893,0.091458,4.68197,-0.026723,0.120298,-0.007273,0.283371,-0.001779,-0.161052,1.74752,3.348135,4.809933,6.318197,0.597795,0.577182,0.488906,0.334936,0.424919,0.41056,0.30373,0.161667,0.308061,0.436528,2.58053,0.283308,1.737591,2.044912,2.503617,2.547723,0.20902,0.207123,0.187747,0.053876,0.076765,0.072197,5.557809,0.846752,0.627592,0.234532,0.37457,0.394248,0.000094,0.177215,0.301858,0.100287,0.098346,0.025728,0.070133,0.126,0.241171,0.30995,0.07622,0.334067,0.625669,0.029491,0.031258,0.042812,0.08532,12378.642337,25.379192,23.417636,34.712588,1.002948,76.79544,4.988063,1.380785,0.681334,0.88498,0.902487,0.081108,39.08897,5.748999,155.0551,0.68713,0.015001,0.027988,0.085762,0.000135,0.007132,954.5178,0.297951,0,0.6498,0.056822,0,0.227712,0.00369,388.5159,56453.59
0.034013,0.062032,7.089586,0.614666,-0.265412,0.042269,0.131797,-0.07838,0.053373,1.974479,3.881814,5.837808,7.375173,0.482412,0.487739,0.344897,0.315263,0.360805,0.406752,0.397167,0.130366,0.227046,0.3921,2.569657,0.280452,1.959209,3.228682,3.540932,3.608489,0.214937,0.197579,0.202798,0.075479,0.066298,0.087183,6.370476,1.312805,0.482486,0.47531,0.384293,0.410305,0.000119,0.188853,0.385976,0.109506,0.124677,0.026107,0.073812,0.125932,0.244508,0.543967,0.094263,0.497528,1.216645,0.027093,0.029394,0.046902,0.074535,7910.519206,26.105901,21.194745,17.139338,1.003282,56.17953,3.503975,1.166386,0.806546,0.557445,0.876874,0.088935,133.4156,6.541514,208.2918,0.991671,0.039671,0.167077,0.189918,0.000291,0.006475,15698.9,2.14389,0,0.982024,0.098137,0,0.017665,0.002322,377.753,212688.1
0.034013,0.062032,7.089586,0.614666,-0.265412,0.042269,0.131797,-0.07838,0.053373,1.974479,3.881814,5.837808,7.375173,0.482412,0.487739,0.344897,0.315263,0.360805,0.406752,0.397167,0.130366,0.227046,0.3921,2.569657,0.280452,1.959209,3.228682,3.540932,3.608489,0.214937,0.197579,0.202798,0.075479,0.066298,0.087183,6.370476,1.312805,0.482486,0.47531,0.384293,0.410305,0.000119,0.188853,0.385976,0.109506,0.124677,0.026107,0.073812,0.125932,0.244508,0.543967,0.094263,0.497528,1.216645,0.027093,0.029394,0.046902,0.074535,7910.519206,26.105901,21.194745,17.139338,1.003282,56.17953,3.503975,1.166386,0.806546,0.557445,0.876874,0.088935,133.4156,6.541514,208.2918,0.991671,0.039671,0.167077,0.189918,0.000291,0.006475,15698.9,2.14389,0,0.982024,0.098137,0,0.017665,0.002322,377.753,212688.1
0.054456,0.13448,4.100859,-0.109669,0.850701,0.666929,0.30746,0.243037,-0.053339,1.806004,3.54058,5.60586,8.644377,0.579408,0.5016,0.426317,0.403433,0.424029,0.328884,0.257157,0.148104,0.333647,0.486379,2.551674,0.27544,1.57574,2.727748,3.04976,3.756209,0.198943,0.185324,0.173328,0.053594,0.073532,0.070986,6.075553,1.090261,0.513678,0.402954,0.371157,0.314985,0.000039,0.208048,0.345582,0.136744,0.122918,0.03464,0.07851,0.122638,0.237765,0.382132,0.096148,0.329056,0.84406,0.034576,0.034673,0.041894,0.083312,7952.849348,22.382145,21.562856,27.956138,1.0037,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8
0.054456,0.13448,4.100859,-0.109669,0.850701,0.666929,0.30746,0.243037,-0.053339,1.806004,3.54058,5.60586,8.644377,0.579408,0.5016,0.426317,0.403433,0.424029,0.328884,0.257157,0.148104,0.333647,0.486379,2.551674,0.27544,1.57574,2.727748,3.04976,3.756209,0.198943,0.185324,0.173328,0.053594,0.073532,0.070986,6.075553,1.090261,0.513678,0.402954,0.371157,0.314985,0.000039,0.208048,0.345582,0.136744,0.122918,0.03464,0.07851,0.122638,0.237765,0.382132,0.096148,0.329056,0.84406,0.034576,0.034673,0.041894,0.083312,7952.849348,22.382145,21.562856,27.956138,1.0037,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8
0.045546,0.074995,7.052666,0.181029,0.339248,-0.079153,-0.371064,-0.05334,-0.533713,1.943583,4.193197,5.972481,6.444797,0.452039,0.330048,0.361725,0.371344,0.443612,0.482893,0.472637,0.136714,0.220657,0.418068,2.553113,0.2787,1.531335,2.63522,2.982309,3.147609,0.219716,0.204488,0.179005,0.069155,0.07694,0.077983,6.88387,1.391198,0.690265,0.461392,0.39731,0.73331,0.000034,0.195275,0.300237,0.121377,0.160181,0.027545,0.077563,0.131545,0.239282,0.779745,0.166331,0.473211,0.677136,0.033672,0.030405,0.037988,0.072246,4639.354818,7.634609,11.71701,10.22816,1.002655,89.67092,4.616615,1.2258,0.564735,0.974065,0.873325,0.109412,167.415,7.633121,936.7604,3.054246,0.050592,0.066028,0.221585,0.000747,0.006646,14153.31,1.773446,0,0.470706,0.075375,0,0.249308,0.006864,496.5853,215313.5
0.040408,0.204539,4.308612,1.03475,0.216957,-0.137428,0.04953,-0.070308,-0.076894,1.808417,3.477872,4.890832,8.241536,0.595372,0.639428,0.495577,0.413774,0.41751,0.299447,0.264859,0.149196,0.292777,0.450183,2.537297,0.285393,1.482101,2.807717,2.97555,3.141321,0.213048,0.200801,0.198465,0.057463,0.062137,0.066838,5.78409,1.000295,0.34388,0.339051,0.153307,0.229755,0.0001,0.176368,0.273521,0.101083,0.089462,0.030699,0.084342,0.131553,0.235077,0.51633,0.079006,0.580531,1.218819,0.041655,0.024061,0.036534,0.077905,7861.323576,44.71094,44.872053,17.065658,1.006011,79.39776,5.374136,1.431305,0.617627,0.922797,0.899015,0.080583,37.79317,5.503775,483.0871,2.248686,0.036221,0.020695,0.343548,0.000134,0.009961,1619.68,0.394036,0,0.976032,0.08567,0,0.023409,0.002218,501.7781,167000.6
0.065906,0.175495,3.327555,-0.460832,-0.04426,-0.211829,0.008671,0.117216,0.087835,1.811727,3.221426,4.257875,5.89392,0.596645,0.557991,0.511177,0.491339,0.492748,0.451693,0.271862,0.195804,0.336947,0.502858,2.566806,0.278314,1.265624,1.859532,1.648789,2.24496,0.209604,0.200391,0.203695,0.04243,0.044316,0.06693,5.00584,0.529754,0.443167,0.176709,0.182283,0.160935,0.000557,0.195534,0.304404,0.104433,0.109912,0.028657,0.07561,0.124452,0.241997,0.240262,0.064935,0.36929,0.539396,0.029382,0.036825,0.046036,0.078227,20493.488749,72.260866,74.060992,100.908297,1.005156,99.41403,6.279514,1.509499,0.608864,1.334992,0.903752,0.126426,50.01596,5.504524,178.8387,0.577932,0.008355,0.005608,0.371028,0.000069,0.011394,1910.133,0.214088,0,0.893475,0.096662,0,0.095241,0.003693,728.8776,86351.68
0.050996,0.361118,2.348738,-0.343166,0.88224,0.20022,0.203882,0.196785,0.285347,1.852626,3.07391,4.188029,5.981597,0.617419,0.565412,0.540629,0.478971,0.494516,0.425797,0.253122,0.139619,0.397154,0.523361,2.558077,0.293664,1.378486,1.654171,1.815411,2.193304,0.219991,0.202859,0.186617,0.059612,0.067927,0.073847,5.260646,0.889935,0.403936,0.255475,0.125003,0.095558,0.000656,0.195863,0.240045,0.116234,0.077384,0.019299,0.076222,0.127942,0.240791,0.262978,0.057945,0.335311,0.777436,0.029351,0.038565,0.046609,0.077285,16390.509014,103.354307,84.05376,171.849522,1.011009,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3
0.050996,0.361118,2.348738,-0.343166,0.88224,0.20022,0.203882,0.196785,0.285347,1.852626,3.07391,4.188029,5.981597,0.617419,0.565412,0.540629,0.478971,0.494516,0.425797,0.253122,0.139619,0.397154,0.523361,2.558077,0.293664,1.378486,1.654171,1.815411,2.193304,0.219991,0.202859,0.186617,0.059612,0.067927,0.073847,5.260646,0.889935,0.403936,0.255475,0.125003,0.095558,0.000656,0.195863,0.240045,0.116234,0.077384,0.019299,0.076222,0.127942,0.240791,0.262978,0.057945,0.335311,0.777436,0.029351,0.038565,0.046609,0.077285,16390.509014,103.354307,84.05376,171.849522,1.011009,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3
0.035737,0.077086,6.062597,0.189356,0.533411,0.01753,-0.056223,-0.090707,-0.171429,2.021698,3.363395,5.443477,5.717634,0.48052,0.575523,0.459623,0.462253,0.492851,0.429668,0.275193,0.14873,0.262341,0.447729,2.567248,0.281967,1.883556,2.030558,2.109242,2.447866,0.216224,0.193548,0.189568,0.058301,0.061172,0.062423,5.30703,0.779942,0.313322,0.355546,0.286395,0.283529,0.000137,0.178911,0.327131,0.10313,0.104781,0.020307,0.071971,0.129109,0.243098,0.505424,0.085124,0.654113,0.830549,0.024189,0.029773,0.038797,0.072863,13336.589736,30.709048,53.962613,37.783326,1.004242,73.60586,4.408865,1.279867,0.801271,1.171921,0.895573,0.090288,49.38638,6.351178,127.9451,0.284273,0.007364,0.051621,0.191804,0.000263,0.006413,2124.529,0.406954,0,0.936085,0.122871,0,0.05987,0.004126,385.7847,27277.16
0.105021,0.316302,1.384629,0.403816,0.585426,-0.171818,0.28004,0.207688,0.188975,1.825345,3.538101,5.031699,7.607552,0.555067,0.527127,0.448968,0.459382,0.457678,0.384816,0.222508,0.185152,0.389047,0.547616,2.551086,0.295643,1.77417,2.369492,2.768524,3.428269,0.224731,0.250948,0.226023,0.057885,0.063227,0.06864,5.510811,0.342341,0.366709,0.293793,0.170409,0.224227,0.000081,0.17192,0.301956,0.099716,0.078693,0.028553,0.078252,0.130641,0.240226,0.179793,0.08776,0.392515,0.699336,0.023097,0.035949,0.047645,0.085147,13268.301039,60.588698,73.20268,83.370339,1.006562,86.37088,6.601814,1.660068,0.550907,1.039328,0.898215,0.083048,18.2622,4.464993,270.5937,0.974043,0.015788,0.011381,0.243518,0.000114,0.015102,791.4097,0.378073,0,0.571238,0.08223,0,0.245088,0.006767,1218.678,754817.2
0.075545,0.176498,3.12839,1.435409,0.878023,-0.080555,0.417548,0.026788,0.058051,1.884285,3.448993,4.563686,6.581242,0.612606,0.559898,0.468497,0.430244,0.463194,0.433853,0.350868,0.166495,0.321484,0.476799,2.628595,0.27873,1.595225,2.451053,2.366519,2.886564,0.232922,0.195852,0.187633,0.076697,0.076452,0.071387,5.799074,0.641349,0.39188,0.327898,0.177807,0.264491,0.000048,0.166181,0.259624,0.103165,0.083384,0.031125,0.076793,0.13984,0.248143,0.193788,0.073256,0.394183,1.344639,0.027316,0.033533,0.043257,0.083143,12634.287374,37.271203,26.623821,48.502219,1.004047,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2
0.075545,0.176498,3.12839,1.435409,0.878023,-0.080555,0.417548,0.026788,0.058051,1.884285,3.448993,4.563686,6.581242,0.612606,0.559898,0.468497,0.430244,0.463194,0.433853,0.350868,0.166495,0.321484,0.476799,2.628595,0.27873,1.595225,2.451053,2.366519,2.886564,0.232922,0.195852,0.187633,0.076697,0.076452,0.071387,5.799074,0.641349,0.39188,0.327898,0.177807,0.264491,0.000048,0.166181,0.259624,0.103165,0.083384,0.031125,0.076793,0.13984,0.248143,0.193788,0.073256,0.394183,1.344639,0.027316,0.033533,0.043257,0.083143,12634.287374,37.271203,26.623821,48.502219,1.004047,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2
0.075545,0.176498,3.12839,1.435409,0.878023,-0.080555,0.417548,0.026788,0.058051,1.884285,3.448993,4.563686,6.581242,0.612606,0.559898,0.468497,0.430244,0.463194,0.433853,0.350868,0.166495,0.321484,0.476799,2.628595,0.27873,1.595225,2.451053,2.366519,2.886564,0.232922,0.195852,0.187633,0.076697,0.076452,0.071387,5.799074,0.641349,0.39188,0.327898,0.177807,0.264491,0.000048,0.166181,0.259624,0.103165,0.083384,0.031125,0.076793,0.13984,0.248143,0.193788,0.073256,0.394183,1.344639,0.027316,0.033533,0.043257,0.083143,12634.287374,37.271203,26.623821,48.502219,1.004047,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2
0.035801,0.063208,6.638666,1.17871,0.627915,0.144004,0.413308,-0.067127,-0.192131,1.991936,3.834414,6.1248,6.365057,0.529641,0.456882,0.378113,0.360366,0.417714,0.400289,0.321175,0.118109,0.221797,0.436079,2.600685,0.273,1.819771,2.457976,2.429305,2.523317,0.224166,0.184535,0.183877,0.067016,0.074039,0.070184,6.516152,1.744499,0.76814,0.422144,0.494362,0.316147,0.000077,0.211754,0.40408,0.141953,0.13827,0.024688,0.095737,0.126268,0.242566,0.808144,0.131916,0.724797,0.902498,0.036042,0.033745,0.037176,0.076054,7366.150879,22.624388,21.300359,18.998475,1.003947,70.37555,4.315806,1.260717,0.673288,0.690287,0.881807,0.077847,110.1934,6.526379,469.5704,2.215804,0.049533,0.050173,0.156925,0.000289,0.004953,6399.864,1.505704,0,0.984687,0.116532,0,0.015088,0.002156,394.3199,150290.6
0.051892,0.130521,4.452158,0.385416,0.559257,0.068442,0.211744,-0.046902,-0.132748,1.984202,3.229192,5.333963,7.865613,0.616923,0.628103,0.520077,0.426082,0.417283,0.315968,0.239764,0.164433,0.311928,0.45315,2.623514,0.277651,1.505816,2.466455,2.327146,3.469421,0.238409,0.203001,0.187844,0.059007,0.072712,0.070324,5.431387,0.916707,0.326084,0.380106,0.237355,0.203466,0.000167,0.209018,0.336629,0.121684,0.098819,0.028063,0.074992,0.122914,0.237566,0.441009,0.080888,0.326331,1.882225,0.024467,0.032231,0.047694,0.088685,15117.992357,37.154605,36.734979,50.481856,1.003505,89.59052,5.735426,1.455542,0.709343,1.238569,0.908762,0.122076,65.82016,5.763129,187.7355,0.8908,0.019481,0.033245,0.175512,0.000083,0.00974,3242.572,0.419337,0,0.918775,0.10429,0,0.074677,0.003194,620.0043,151819
0.028691,0.055757,7.738918,0.247631,0.658194,0.13942,0.153969,-0.018884,0.031568,1.954502,3.746052,5.018578,5.292266,0.430672,0.523807,0.430409,0.4191,0.487389,0.508149,0.450727,0.113309,0.211666,0.381176,2.560732,0.285785,1.97562,2.869732,2.226627,2.147119,0.233738,0.227931,0.226549,0.065508,0.064292,0.069257,7.103622,1.225083,0.696241,0.527449,0.34533,0.385895,0.000133,0.216652,0.43952,0.127107,0.136571,0.025383,0.0726,0.12034,0.243648,0.480178,0.253733,0.609793,0.80824,0.045589,0.021457,0.03269,0.070862,5895.767074,42.677847,25.905212,41.58506,1.007409,48.66845,3.08217,1.132772,0.823255,0.381501,0.86614,0.034742,26.18523,5.992289,470.9034,0.760626,0.020272,0.144611,0.158143,0.000746,0.002844,1055.273,2.218546,0,0.405459,0.050832,0,0.241223,0.004325,327.5278,44285.54
0.045067,0.107701,4.293016,-0.658675,0.297783,0.127334,-0.023476,0.105394,0.195756,1.711424,3.233378,4.627329,6.368591,0.639385,0.59874,0.524609,0.418279,0.493222,0.422367,0.255694,0.160352,0.326176,0.481408,2.537594,0.29328,1.480665,1.814115,1.957086,2.384145,0.206177,0.214066,0.189224,0.045194,0.050576,0.067811,5.275814,0.718987,0.38074,0.277023,0.243085,0.230371,0.000107,0.188284,0.283435,0.099635,0.086897,0.03302,0.072477,0.117878,0.238237,0.360429,0.09158,0.478727,1.34168,0.033159,0.033316,0.04378,0.07485,15115.048002,24.258013,29.346269,40.485444,1.002797,81.18845,5.130925,1.386615,0.691546,1.274914,0.900891,0.146012,74.89592,5.665152,117.8826,0.435549,0.008804,0.022945,0.187882,0.000127,0.018137,8550.201,0.201383,0,0.733688,0.113882,0,0.19552,0.006167,486.7113,60992.71
0.051111,0.188431,3.443809,-0.388695,0.372362,0.181801,0.093869,-0.08748,-0.004191,1.924491,4.091422,5.349147,6.74064,0.551081,0.591352,0.39934,0.435489,0.440642,0.368154,0.206542,0.18469,0.334899,0.465304,2.549705,0.283741,2.005921,2.182516,2.251545,2.847512,0.215932,0.203722,0.191981,0.054528,0.061674,0.082027,5.597779,0.656619,0.277,0.339822,0.22352,0.332469,0.000107,0.18977,0.379399,0.117619,0.093702,0.035499,0.073025,0.127659,0.244302,0.371694,0.114291,0.45633,1.242946,0.032124,0.029506,0.040412,0.077588,10012.955581,29.030123,106.272886,23.851355,1.008461,74.75436,5.362177,1.490846,0.563864,0.721269,0.897088,0.192411,203.8761,4.904779,237.9151,0.906622,0.018061,0.018924,0.177637,0.000201,0.038974,49600.34,0.325925,0,0.814913,0.082723,0,0.15093,0.004201,565.4542,129698.9
0.053589,0.172653,3.885304,-0.622937,0.320559,-0.510305,0.455443,0.440063,0.662575,1.701186,3.180699,7.900693,21.005787,0.635553,0.632416,0.54582,0.448068,0.193337,0.128048,0.281509,0.141839,0.322962,0.540961,2.530854,0.30795,2.351126,5.706807,6.392236,7.800766,0.188957,0.177493,0.181801,0.031651,0.064529,0.076853,5.769107,0.457881,0.297808,0.239699,0.173261,0.196945,0.000066,0.182892,0.259015,0.085281,0.079692,0.016333,0.070618,0.115032,0.228604,0.218264,0.104314,0.375284,1.399309,0.030935,0.039493,0.04639,0.065732,9189.899269,60.998185,43.000336,80.132575,1.00919,77.39703,5.476145,1.487868,0.419241,0.860858,0.88401,0.048552,59.87889,5.012335,183.8068,0.588692,0.007834,0.019875,0.232161,0.000197,0.004603,5140.778,0.172649,0,0.838882,0.064821,0,0.135249,0.002847,588.7673,124111.4
0.053589,0.172653,3.885304,-0.622937,0.320559,-0.510305,0.455443,0.440063,0.662575,1.701186,3.180699,7.900693,21.005787,0.635553,0.632416,0.54582,0.448068,0.193337,0.128048,0.281509,0.141839,0.322962,0.540961,2.530854,0.30795,2.351126,5.706807,6.392236,7.800766,0.188957,0.177493,0.181801,0.031651,0.064529,0.076853,5.769107,0.457881,0.297808,0.239699,0.173261,0.196945,0.000066,0.182892,0.259015,0.085281,0.079692,0.016333,0.070618,0.115032,0.228604,0.218264,0.104314,0.375284,1.399309,0.030935,0.039493,0.04639,0.065732,9189.899269,60.998185,43.000336,80.132575,1.00919,77.39703,5.476145,1.487868,0.419241,0.860858,0.88401,0.048552,59.87889,5.012335,183.8068,0.588692,0.007834,0.019875,0.232161,0.000197,0.004603,5140.778,0.172649,0,0.838882,0.064821,0,0.135249,0.002847,588.7673,124111.4
0.066558,0.130466,4.244141,0.6427,0.082011,0.150205,0.121302,0.103888,0.076457,2.05733,3.755298,4.802328,7.299652,0.43443,0.529888,0.391913,0.391313,0.365937,0.33721,0.252192,0.153205,0.297514,0.472733,2.574091,0.277949,1.353914,3.51177,2.674107,3.051642,0.224038,0.211045,0.185106,0.067945,0.070847,0.077109,5.845668,0.913749,0.457782,0.267861,0.329979,0.242424,0.000016,0.209598,0.403001,0.129973,0.141773,0.024663,0.079904,0.126381,0.243637,0.525394,0.083033,0.368609,1.00074,0.019997,0.031855,0.043402,0.077592,6270.526792,15.703462,15.917576,21.784012,1.003672,81.94475,5.471306,1.447699,0.64685,0.881428,0.897245,0.095982,73.81498,5.53154,231.1646,1.650152,0.037531,0.041389,0.070874,0.000154,0.006167,3730.007,0.656903,0,0.988016,0.118587,0,0.011848,0.001904,729.4577,604865.8
0.066558,0.130466,4.244141,0.6427,0.082011,0.150205,0.121302,0.103888,0.076457,2.05733,3.755298,4.802328,7.299652,0.43443,0.529888,0.391913,0.391313,0.365937,0.33721,0.252192,0.153205,0.297514,0.472733,2.574091,0.277949,1.353914,3.51177,2.674107,3.051642,0.224038,0.211045,0.185106,0.067945,0.070847,0.077109,5.845668,0.913749,0.457782,0.267861,0.329979,0.242424,0.000016,0.209598,0.403001,0.129973,0.141773,0.024663,0.079904,0.126381,0.243637,0.525394,0.083033,0.368609,1.00074,0.019997,0.031855,0.043402,0.077592,6270.526792,15.703462,15.917576,21.784012,1.003672,81.94475,5.471306,1.447699,0.64685,0.881428,0.897245,0.095982,73.81498,5.53154,231.1646,1.650152,0.037531,0.041389,0.070874,0.000154,0.006167,3730.007,0.656903,0,0.988016,0.118587,0,0.011848,0.001904,729.4577,604865.8
0.059849,0.10859,6.275924,0.268002,0.692477,0.225819,0.296914,-0.268971,0.330466,2.190553,5.047923,6.494672,8.352119,0.459231,0.404502,0.251976,0.342899,0.324173,0.306165,0.300358,0.145965,0.251229,0.446542,2.601557,0.261913,1.892299,3.222249,3.418167,3.776342,0.225909,0.18721,0.198017,0.074591,0.074915,0.084553,7.80952,1.543931,0.743936,0.471135,0.471643,0.558209,0.000178,0.242964,0.456675,0.156672,0.139259,0.026216,0.079915,0.133645,0.252001,0.618427,0.159986,0.633645,1.164514,0.055003,0.035453,0.042913,0.068134,5467.250625,10.247527,13.580299,17.525934,1.003415,53.69911,4.027469,1.36995,0.515262,0.303258,0.870111,0.054425,52.5072,4.587333,462.4434,1.252961,0.047628,0.048555,0.060233,0.00043,0.004199,1941.086,1.794797,0,0.731691,0.116263,0,0.19645,0.0058,674.1383,617018.1
0.019713,0.113682,6.134566,1.015446,0.49643,0.512483,0.186593,0.332977,0.135209,2.007403,3.290141,5.002311,8.063523,0.573706,0.556652,0.455047,0.355297,0.38388,0.366851,0.397233,0.094881,0.24413,0.40326,2.574728,0.268833,1.674641,2.837482,2.702982,3.822161,0.211491,0.189182,0.194614,0.069651,0.061215,0.074291,6.352611,1.047767,0.44678,0.339593,0.348383,0.335912,0.000142,0.223228,0.349085,0.142327,0.116384,0.029071,0.07362,0.122844,0.248878,0.355848,0.087114,0.43582,1.155692,0.027903,0.030873,0.040073,0.074821,6466.12317,14.58456,24.592048,18.433337,1.003367,49.925,3.509905,1.206178,0.787779,0.381334,0.878891,0.101462,163.5986,6.067336,108.7467,0.680231,0.031537,0.072548,0.047472,0.000472,0.005093,13012.4,1.188867,0,0.98269,0.090627,0,0.017022,0.00169,243.6544,72431.34
0.019713,0.113682,6.134566,1.015446,0.49643,0.512483,0.186593,0.332977,0.135209,2.007403,3.290141,5.002311,8.063523,0.573706,0.556652,0.455047,0.355297,0.38388,0.366851,0.397233,0.094881,0.24413,0.40326,2.574728,0.268833,1.674641,2.837482,2.702982,3.822161,0.211491,0.189182,0.194614,0.069651,0.061215,0.074291,6.352611,1.047767,0.44678,0.339593,0.348383,0.335912,0.000142,0.223228,0.349085,0.142327,0.116384,0.029071,0.07362,0.122844,0.248878,0.355848,0.087114,0.43582,1.155692,0.027903,0.030873,0.040073,0.074821,6466.12317,14.58456,24.592048,18.433337,1.003367,49.925,3.509905,1.206178,0.787779,0.381334,0.878891,0.101462,163.5986,6.067336,108.7467,0.680231,0.031537,0.072548,0.047472,0.000472,0.005093,13012.4,1.188867,0,0.98269,0.090627,0,0.017022,0.00169,243.6544,72431.34
0.019713,0.113682,6.134566,1.015446,0.49643,0.512483,0.186593,0.332977,0.135209,2.007403,3.290141,5.002311,8.063523,0.573706,0.556652,0.455047,0.355297,0.38388,0.366851,0.397233,0.094881,0.24413,0.40326,2.574728,0.268833,1.674641,2.837482,2.702982,3.822161,0.211491,0.189182,0.194614,0.069651,0.061215,0.074291,6.352611,1.047767,0.44678,0.339593,0.348383,0.335912,0.000142,0.223228,0.349085,0.142327,0.116384,0.029071,0.07362,0.122844,0.248878,0.355848,0.087114,0.43582,1.155692,0.027903,0.030873,0.040073,0.074821,6466.12317,14.58456,24.592048,18.433337,1.003367,49.925,3.509905,1.206178,0.787779,0.381334,0.878891,0.101462,163.5986,6.067336,108.7467,0.680231,0.031537,0.072548,0.047472,0.000472,0.005093,13012.4,1.188867,0,0.98269,0.090627,0,0.017022,0.00169,243.6544,72431.34
0.028342,0.242908,4.923861,0.929738,0.016382,0.169569,-0.014526,0.094671,0.412318,2.095548,4.70059,5.572007,6.263156,0.36316,0.447874,0.273473,0.338998,0.317148,0.417765,0.324879,0.123164,0.272932,0.440355,2.612161,0.273192,2.355341,4.336558,3.315139,2.830375,0.204716,0.200526,0.202435,0.083075,0.075112,0.071119,6.247072,1.071425,0.902782,0.710377,0.56216,0.392938,0.000136,0.224639,0.462971,0.158389,0.109968,0.031599,0.083993,0.125632,0.247247,0.432989,0.166911,0.444532,1.191785,0.04468,0.030125,0.036752,0.080843,8146.292668,83.98916,16.767318,54.136744,1.006991,57.87826,4.580182,1.42506,0.527027,0.341682,0.886402,0.040247,36.23513,4.753536,338.4724,1.612411,0.038148,0.055285,0.113918,0.0002,0.002094,1047.608,0.473582,0,0.663116,0.039747,0,0.223542,0.001167,329.5785,104578.4
0.028342,0.242908,4.923861,0.929738,0.016382,0.169569,-0.014526,0.094671,0.412318,2.095548,4.70059,5.572007,6.263156,0.36316,0.447874,0.273473,0.338998,0.317148,0.417765,0.324879,0.123164,0.272932,0.440355,2.612161,0.273192,2.355341,4.336558,3.315139,2.830375,0.204716,0.200526,0.202435,0.083075,0.075112,0.071119,6.247072,1.071425,0.902782,0.710377,0.56216,0.392938,0.000136,0.224639,0.462971,0.158389,0.109968,0.031599,0.083993,0.125632,0.247247,0.432989,0.166911,0.444532,1.191785,0.04468,0.030125,0.036752,0.080843,8146.292668,83.98916,16.767318,54.136744,1.006991,57.87826,4.580182,1.42506,0.527027,0.341682,0.886402,0.040247,36.23513,4.753536,338.4724,1.612411,0.038148,0.055285,0.113918,0.0002,0.002094,1047.608,0.473582,0,0.663116,0.039747,0,0.223542,0.001167,329.5785,104578.4
0.036109,0.05559,7.479414,2.263783,1.15943,0.228405,0.571641,-0.224775,0.302458,1.983016,4.036259,4.756858,6.873379,0.532528,0.458087,0.340622,0.498367,0.364113,0.401192,0.242141,0.117745,0.194458,0.391329,2.556858,0.287586,1.696517,2.451525,2.950832,2.712418,0.207212,0.184176,0.168068,0.073427,0.07827,0.084118,7.071199,1.528771,0.82901,0.418042,0.350426,0.326,0.000054,0.19174,0.525865,0.122191,0.114618,0.027151,0.082038,0.137515,0.24831,0.655016,0.114455,0.426358,0.937496,0.029202,0.042976,0.045283,0.081912,6326.596689,19.169975,20.547987,13.769827,1.003381,57.84394,3.639872,1.210075,0.760126,0.485062,0.86907,0.109796,98.20224,6.454513,248.0677,0.699979,0.034174,0.124924,0.103325,0.000403,0.008565,4665.643,2.414644,0,0.95273,0.138743,0,0.045066,0.002702,395.0876,25574.28
