@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_A numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_18 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {energetic,notenergetic}

@data
0.052737,0.079082,-0.925474,-0.139073,-0.145145,-0.164323,-0.306574,0.000074,1.995945,4.654611,6.580902,7.365246,0.551024,0.542917,0.384154,0.354163,0.314689,0.386798,0.409163,0.143531,0.267242,0.392886,2.540011,-2.077136,0.276405,1.433965,3.01622,0.171379,0.139298,0.045699,0.063382,6.801856,1.23753,0.481521,0.394833,0.3295,0.000064,0.199913,0.395117,0.118716,0.128969,0.109392,0.024944,0.037478,0.065856,0.25771,0.106771,0.080545,0.505713,1.200603,0.022683,0.043939,0.151016,5242.407387,12.133254,10.535069,1.002577,56.14152,3.46418,1.180466,0.642502,0.402955,0.886615,0.157056,175.8224,5.839859,254.0717,0.694702,0.015605,0.04445,0.055887,0.000215,0.012094,14264.85,0.718933,0,0.719707,0.082029,0,0.201863,0.003708,493.7405,82064.78,notenergetic
0.048508,0.123874,1.211105,0.673693,0.071229,-0.059429,-0.148096,0.00084,1.942568,4.271459,5.70052,9.237381,0.524082,0.528756,0.400624,0.397748,0.381071,0.402323,0.196898,0.109683,0.299859,0.464919,2.587229,-0.596543,0.266003,1.544367,5.069453,0.192034,0.159746,0.075245,0.082666,5.830918,0.731283,0.403639,0.367673,0.379709,0.000175,0.21699,0.36768,0.127312,0.115993,0.124903,0.019285,0.038054,0.076303,0.262037,0.10812,0.093845,0.611952,1.304514,0.020056,0.041608,0.156809,13319.786239,48.973902,92.397099,1.007256,61.08536,4.634742,1.405386,0.790273,0.719161,0.90259,0.085229,60.25821,5.278215,78.71101,0.657788,0.024381,0.100065,0.164793,0.000145,0.006433,2781.523,0.601509,0,0.767643,0.079692,0,0.178486,0.003875,258.5176,54709.31,notenergetic
0.084059,0.122822,0.019509,-0.354781,-0.209793,0.446471,0.021407,0.000145,1.822484,4.618323,9.862841,8.735267,0.56655,0.501498,0.431127,0.398949,0.353474,0.264582,0.246559,0.170382,0.276239,0.444052,2.571151,-1.656458,0.282941,1.690909,3.821439,0.177374,0.16142,0.056433,0.061003,5.689809,0.956201,0.551761,0.341379,0.250281,0.000108,0.185002,0.3163,0.101495,0.083094,0.078546,0.028316,0.036439,0.070056,0.259369,0.105886,0.079245,1.056801,1.53941,0.018103,0.042765,0.149734,11147.504004,33.250969,22.205595,1.003112,107.5861,6.232763,1.441912,0.583098,1.288113,0.899094,0.147453,201.6053,6.25277,976.769,3.367519,0.035416,0.034245,0.256746,0.000139,0.007829,19353.78,0.470284,0,0.996005,0.131504,0,0.003981,0.002462,690.4479,108432.5,notenergetic
0.078876,0.121478,-0.584594,-0.004801,0.148615,-0.387347,0.207407,0.000288,1.886096,4.271855,5.570384,6.988749,0.529618,0.565777,0.438021,0.397719,0.302075,0.438337,0.333332,0.163434,0.283317,0.43191,2.571935,-1.577219,0.283168,1.600912,3.099389,0.18692,0.151611,0.069229,0.074205,5.292617,0.887413,0.461542,0.349996,0.200676,0.000133,0.189266,0.357522,0.110015,0.110062,0.100391,0.021791,0.036827,0.070021,0.257321,0.084913,0.077799,0.475131,0.958174,0.018209,0.035942,0.154574,14007.5301,50.922595,49.511297,1.004179,83.48557,4.842848,1.329875,0.62357,1.024385,0.895195,0.124619,114.4259,6.183227,133.3572,0.6201,0.018771,0.025875,0.250292,0.000139,0.008149,9112.51,0.807411,0,0.834221,0.110176,0,0.138388,0.004935,623.5244,90180.4,notenergetic
0.052238,0.066139,0.612871,0.961043,0.10324,1.007144,0.002778,0.000093,2.119876,4.558448,6.670066,6.290737,0.382717,0.455087,0.376502,0.269179,0.435389,0.3771,0.398564,0.112141,0.235002,0.425181,2.605613,-1.376838,0.268913,1.594111,2.474285,0.193816,0.142821,0.061942,0.069294,7.103059,1.31014,0.732893,0.638159,0.71162,0.000062,0.221404,0.702936,0.152904,0.139804,0.091706,0.029889,0.045887,0.078973,0.265046,0.121948,0.114431,0.865254,0.70166,0.025716,0.045879,0.154724,5114.481903,8.559377,11.740319,1.002528,64.66754,4.152669,1.264377,0.696472,0.578456,0.881399,0.055577,97.4366,6.159069,467.8136,2.184155,0.063265,0.16237,0.112437,0.000286,0.002641,4024.179,1.300525,0,0.966045,0.112814,0,0.032824,0.002331,469.4949,584001.5,notenergetic
0.100094,0.151095,-1.03617,0.086934,0.252934,0.434031,-0.016881,0.00019,1.847623,4.530594,5.551947,6.293454,0.661752,0.617272,0.43837,0.392259,0.404038,0.439029,0.273763,0.204513,0.319311,0.451354,2.5458,-1.511796,0.276356,1.703992,2.475816,0.190187,0.16458,0.051936,0.061177,5.291642,0.765989,0.476601,0.278358,0.308692,0.000144,0.171873,0.263789,0.098112,0.12933,0.08466,0.028617,0.044034,0.07049,0.25688,0.080966,0.068331,0.572403,0.903345,0.018598,0.041546,0.15189,12847.094207,42.350262,86.235905,1.007013,87.91289,5.343727,1.40473,0.600908,1.060756,0.896865,0.075525,46.71865,5.726209,104.3567,0.463367,0.009639,0.013233,0.135424,0.000211,0.006634,1928.392,0.278081,0,0.848868,0.120295,0,0.128377,0.004721,779.0966,50493.91,notenergetic
0.104917,0.173118,0.051392,-0.125777,-0.154182,0.14987,0.238371,0.000673,1.869877,4.179674,5.265513,6.256184,0.680039,0.547951,0.432926,0.373838,0.363632,0.473563,0.267443,0.177211,0.34199,0.51166,2.569367,-1.136326,0.289257,1.55209,2.191245,0.192482,0.195544,0.043782,0.042484,4.93266,0.465521,0.381689,0.219562,0.211751,0.000106,0.173978,0.244984,0.105234,0.087056,0.095243,0.025736,0.046024,0.075933,0.259941,0.105519,0.084415,0.311382,0.733834,0.025521,0.048962,0.156003,20317.944916,78.676377,67.269164,1.00556,89.30832,5.947084,1.49943,0.55797,1.145207,0.898877,0.115169,62.48883,5.31117,74.59925,0.20177,0.003887,0.013296,0.174779,0.000076,0.010133,3188.879,0.157071,0,0.858855,0.114857,0,0.121304,0.004164,724.3481,66162.13,notenergetic
0.123231,0.217025,-0.825792,-0.125445,0.319658,0.118095,0.565385,0.000779,1.844568,4.335692,5.803957,6.75592,0.657416,0.641543,0.456895,0.423446,0.420315,0.443928,0.26959,0.198197,0.378405,0.528777,2.559006,-1.367401,0.301141,1.467498,2.53335,0.203529,0.166027,0.042325,0.038897,4.803011,0.458245,0.319714,0.267071,0.24044,0.000176,0.179415,0.264365,0.104586,0.084774,0.073391,0.03119,0.051055,0.072687,0.255189,0.111932,0.084356,0.908129,0.919794,0.026316,0.046115,0.153733,22194.165282,46.889064,43.259874,1.003738,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4,notenergetic
0.060681,0.093264,-0.697455,-0.081814,0.176982,0.163946,-0.13252,0.000082,2.050833,4.627816,7.688587,9.122107,0.622323,0.619237,0.393899,0.351959,0.31001,0.336026,0.420712,0.150484,0.275441,0.404045,2.541738,-1.997577,0.272211,1.69239,4.287729,0.179754,0.137577,0.056906,0.063552,6.450413,1.194263,0.474313,0.424217,0.364969,0.000052,0.200406,0.321541,0.120284,0.11421,0.073335,0.03692,0.038197,0.070724,0.259452,0.107513,0.077322,1.129532,1.944871,0.022323,0.039241,0.147269,6326.751034,19.783277,13.932459,1.003256,70.42438,3.919965,1.18909,0.751594,0.728485,0.88599,0.145371,192.3856,6.700689,409.5699,1.144834,0.023686,0.06396,0.173863,0.000231,0.010072,15862.35,1.275623,0,0.533289,0.074713,0,0.249058,0.005609,492.8964,84458.77,notenergetic
0.07864,0.119278,0.108777,-0.403105,0.280591,-0.254983,-0.095,0.000145,2.053139,4.700008,8.252279,8.567772,0.52226,0.515917,0.33817,0.275025,0.249742,0.276316,0.167234,0.171105,0.277977,0.436971,2.580921,-1.244636,0.29309,1.819186,3.594545,0.180401,0.141839,0.049993,0.05744,5.552071,0.813434,0.547057,0.300045,0.208979,0.00005,0.19948,0.338935,0.126876,0.097643,0.081524,0.023491,0.032416,0.068911,0.259277,0.141971,0.090368,0.731361,2.297416,0.02023,0.043645,0.155624,8698.676508,18.440695,20.242018,1.002436,81.16412,4.962348,1.372217,0.578326,0.72818,0.894097,0.053521,34.17953,5.823538,79.49626,0.263354,0.012307,0.019914,0.051963,0.000146,0.004623,1084.634,0.644442,0,0.902796,0.105111,0,0.087814,0.002445,651.1419,121730.7,notenergetic
0.07864,0.119278,0.108777,-0.403105,0.280591,-0.254983,-0.095,0.000145,2.053139,4.700008,8.252279,8.567772,0.52226,0.515917,0.33817,0.275025,0.249742,0.276316,0.167234,0.171105,0.277977,0.436971,2.580921,-1.244636,0.29309,1.819186,3.594545,0.180401,0.141839,0.049993,0.05744,5.552071,0.813434,0.547057,0.300045,0.208979,0.00005,0.19948,0.338935,0.126876,0.097643,0.081524,0.023491,0.032416,0.068911,0.259277,0.141971,0.090368,0.731361,2.297416,0.02023,0.043645,0.155624,8698.676508,18.440695,20.242018,1.002436,81.16412,4.962348,1.372217,0.578326,0.72818,0.894097,0.053521,34.17953,5.823538,79.49626,0.263354,0.012307,0.019914,0.051963,0.000146,0.004623,1084.634,0.644442,0,0.902796,0.105111,0,0.087814,0.002445,651.1419,121730.7,notenergetic
0.066038,0.088978,0.375058,0.772637,0.08439,-0.053379,-0.048852,0.000006,1.947414,4.236302,5.409208,8.367897,0.47788,0.44612,0.420095,0.403454,0.389838,0.433812,0.349901,0.137464,0.268366,0.427153,2.520026,-1.864932,0.293966,1.614596,3.812476,0.236185,0.20523,0.055187,0.064328,6.935236,0.936171,0.571642,0.269251,0.350634,0.000002,0.183883,0.337546,0.10122,0.092324,0.09098,0.026175,0.04933,0.066184,0.250936,0.107938,0.083134,0.567151,1.438884,0.015151,0.039569,0.148774,2630.583344,6.63388,6.667547,1.002694,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1,notenergetic
0.066038,0.088978,0.375058,0.772637,0.08439,-0.053379,-0.048852,0.000006,1.947414,4.236302,5.409208,8.367897,0.47788,0.44612,0.420095,0.403454,0.389838,0.433812,0.349901,0.137464,0.268366,0.427153,2.520026,-1.864932,0.293966,1.614596,3.812476,0.236185,0.20523,0.055187,0.064328,6.935236,0.936171,0.571642,0.269251,0.350634,0.000002,0.183883,0.337546,0.10122,0.092324,0.09098,0.026175,0.04933,0.066184,0.250936,0.107938,0.083134,0.567151,1.438884,0.015151,0.039569,0.148774,2630.583344,6.63388,6.667547,1.002694,71.43073,4.558126,1.330457,0.817076,0.666199,0.884673,0.024189,5.038738,5.514094,466.2477,1.272653,0.021818,0.161616,0.048162,0.000188,0.005697,104.6973,0.429245,0,0.753662,0.125768,0,0.185779,0.005747,607.5722,121657.1,notenergetic
0.083728,0.129958,-0.658331,0.508738,-0.311756,0.070906,0.150501,0.000118,1.80633,3.939377,6.504688,7.406961,0.589253,0.585524,0.423021,0.385689,0.321195,0.411215,0.346907,0.163935,0.267768,0.44584,2.558949,-1.843768,0.293794,1.668144,3.397171,0.194345,0.164312,0.077501,0.088367,5.803556,1.25799,0.645215,0.368011,0.345671,0.000029,0.174102,0.278791,0.107437,0.101723,0.075321,0.01929,0.034283,0.066842,0.254085,0.164843,0.083665,1.105668,1.240177,0.029531,0.043676,0.152166,9682.296643,54.948783,72.768782,1.007859,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1,notenergetic
0.083728,0.129958,-0.658331,0.508738,-0.311756,0.070906,0.150501,0.000118,1.80633,3.939377,6.504688,7.406961,0.589253,0.585524,0.423021,0.385689,0.321195,0.411215,0.346907,0.163935,0.267768,0.44584,2.558949,-1.843768,0.293794,1.668144,3.397171,0.194345,0.164312,0.077501,0.088367,5.803556,1.25799,0.645215,0.368011,0.345671,0.000029,0.174102,0.278791,0.107437,0.101723,0.075321,0.01929,0.034283,0.066842,0.254085,0.164843,0.083665,1.105668,1.240177,0.029531,0.043676,0.152166,9682.296643,54.948783,72.768782,1.007859,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1,notenergetic
0.124222,0.229123,0.323027,0.331296,0.138124,0.328397,0.182241,0.000645,1.882685,4.056985,5.439275,6.163986,0.56913,0.57769,0.478928,0.476888,0.475166,0.46659,0.28831,0.179973,0.381033,0.523121,2.565533,-1.030143,0.281465,1.745359,2.155894,0.207869,0.185936,0.0534,0.057714,4.958792,0.565348,0.473398,0.288504,0.297318,0.000101,0.188643,0.340482,0.104508,0.099015,0.1036,0.026166,0.046785,0.082674,0.25826,0.09085,0.075071,0.645793,0.455514,0.027852,0.043689,0.152922,20317.416497,55.023087,107.098868,1.005504,91.70121,6.540439,1.600211,0.539067,1.130495,0.896778,0.089743,52.52333,4.858698,110.7348,0.642666,0.011278,0.012099,0.146952,0.000131,0.008746,4393.826,0.128479,0,0.917443,0.107688,0,0.075791,0.003726,1016.456,311853,notenergetic
0.080371,0.121115,1.801356,-0.373762,0.22478,-0.15698,0.071428,0.000118,1.840342,4.669952,6.023379,7.449797,0.507006,0.50725,0.348843,0.342668,0.325445,0.414312,0.304351,0.147358,0.246358,0.439253,2.574321,-1.178423,0.291359,2.035491,3.595003,0.212467,0.195709,0.092137,0.092927,6.701391,1.292435,0.702857,0.416405,0.338461,0.00006,0.200021,0.385419,0.113071,0.097055,0.099014,0.028911,0.037017,0.07578,0.25695,0.139873,0.069123,0.949729,1.016435,0.026797,0.046153,0.153522,7172.015918,20.286759,46.569845,1.006842,68.54342,4.753037,1.384453,0.672315,0.764152,0.888196,0.105274,66.51247,5.494068,532.0735,1.547409,0.042899,0.086715,0.433484,0.000294,0.010388,4195.803,1.662987,0,0.868842,0.116225,0,0.114032,0.004333,589.979,393410.7,notenergetic
0.057742,0.062728,0.928147,0.972404,-0.030037,0.329546,-0.102123,0.000011,1.960521,4.2343,6.01813,6.821676,0.5199,0.567268,0.398529,0.389563,0.396437,0.422931,0.26133,0.136967,0.262427,0.409609,2.586871,-1.046958,0.261173,1.683792,3.143928,0.200129,0.160624,0.073435,0.086272,7.032948,0.974281,0.464611,0.366643,0.419173,0.000006,0.181306,0.317495,0.108422,0.105262,0.12354,0.028046,0.042041,0.069777,0.261865,0.140063,0.086964,1.01392,0.920035,0.020605,0.036877,0.150513,4031.94408,26.208364,12.469212,1.006795,80.7183,4.875517,1.333104,0.81034,1.24119,0.897743,0.141587,120.3442,6.28494,840.9202,1.640119,0.017319,0.061018,0.640534,0.000261,0.016333,14964.35,0.941782,0,0.971372,0.161862,0,0.027827,0.002143,452.5185,47185.26,notenergetic
0.137363,0.241532,-1.041795,-0.224254,0.054251,0.328075,0.140022,0.000565,1.781552,3.576348,4.728392,6.15418,0.625471,0.629268,0.560534,0.542914,0.463551,0.488219,0.292227,0.22019,0.358275,0.522529,2.572447,-1.241745,0.299385,1.118483,2.336408,0.18812,0.165892,0.041225,0.039643,4.619846,0.457543,0.370527,0.249765,0.155535,0.000113,0.174827,0.264705,0.098478,0.086109,0.073598,0.02811,0.043779,0.072959,0.258938,0.070272,0.075682,0.32635,0.620781,0.024013,0.048339,0.154206,23946.171488,51.082833,49.353987,1.0023,101.4342,6.524152,1.549462,0.603547,1.299318,0.898036,0.132155,36.06784,5.256334,53.13514,0.184793,0.003624,0.003096,0.052236,0.00004,0.023139,1923.391,0.102021,0,0.972037,0.123265,0,0.027199,0.003219,1103.728,64437.88,notenergetic
0.140049,0.249446,-0.024564,0.967327,0.231555,0.353895,-0.024972,0.000365,1.762126,3.784431,5.10716,5.358656,0.592675,0.598408,0.485468,0.473964,0.500715,0.49295,0.273144,0.190733,0.384111,0.506036,2.566194,-0.751559,0.30126,1.353868,1.747719,0.207925,0.18809,0.061052,0.068728,5.152186,0.699788,0.437419,0.230056,0.211131,0.000104,0.174535,0.346246,0.098402,0.108562,0.104608,0.039263,0.051741,0.078983,0.259757,0.118038,0.07703,0.549776,0.492073,0.025205,0.045646,0.159111,14987.076653,75.883713,41.385145,1.005328,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,notenergetic
0.140049,0.249446,-0.024564,0.967327,0.231555,0.353895,-0.024972,0.000365,1.762126,3.784431,5.10716,5.358656,0.592675,0.598408,0.485468,0.473964,0.500715,0.49295,0.273144,0.190733,0.384111,0.506036,2.566194,-0.751559,0.30126,1.353868,1.747719,0.207925,0.18809,0.061052,0.068728,5.152186,0.699788,0.437419,0.230056,0.211131,0.000104,0.174535,0.346246,0.098402,0.108562,0.104608,0.039263,0.051741,0.078983,0.259757,0.118038,0.07703,0.549776,0.492073,0.025205,0.045646,0.159111,14987.076653,75.883713,41.385145,1.005328,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5,notenergetic
0.092956,0.123631,1.296441,-0.221179,0.130286,-0.365803,0.006151,0.000123,1.970333,3.366666,5.459887,6.201503,0.588701,0.535908,0.4889,0.52293,0.390506,0.411814,0.240398,0.159171,0.261002,0.50854,2.581846,-0.817275,0.290542,1.509442,2.166002,0.199847,0.160948,0.055413,0.047057,5.837957,0.626927,0.311539,0.253699,0.178046,0.000046,0.177624,0.292074,0.10345,0.088616,0.084679,0.020334,0.035701,0.075349,0.262674,0.085972,0.073745,0.450145,1.054016,0.019926,0.045618,0.158289,9344.951498,20.455852,35.465417,1.00396,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47,notenergetic
0.092956,0.123631,1.296441,-0.221179,0.130286,-0.365803,0.006151,0.000123,1.970333,3.366666,5.459887,6.201503,0.588701,0.535908,0.4889,0.52293,0.390506,0.411814,0.240398,0.159171,0.261002,0.50854,2.581846,-0.817275,0.290542,1.509442,2.166002,0.199847,0.160948,0.055413,0.047057,5.837957,0.626927,0.311539,0.253699,0.178046,0.000046,0.177624,0.292074,0.10345,0.088616,0.084679,0.020334,0.035701,0.075349,0.262674,0.085972,0.073745,0.450145,1.054016,0.019926,0.045618,0.158289,9344.951498,20.455852,35.465417,1.00396,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47,notenergetic
0.049385,0.10414,0.102593,0.133617,0.198438,-0.238868,0.447777,0.000431,2.113688,4.692933,6.855406,8.775917,0.517676,0.451924,0.388653,0.35769,0.347501,0.376949,0.405213,0.122649,0.258927,0.469001,2.572014,-1.784632,0.267963,1.75239,4.353214,0.216481,0.175707,0.05893,0.052313,6.472003,0.957769,0.685599,0.416593,0.44658,0.000199,0.181176,0.415426,0.105797,0.098128,0.080839,0.030543,0.036857,0.072837,0.255773,0.121313,0.088955,0.713692,1.620284,0.015923,0.039767,0.145969,9190.848472,54.06776,45.265163,1.006191,65.88336,4.301569,1.294458,0.580432,0.547769,0.878738,0.038046,35.25223,5.762383,399.2395,1.165299,0.030683,0.055718,0.13848,0.000394,0.004328,1562.66,1.446961,0,0.953396,0.093034,0,0.044462,0.001978,407.8473,99164.65,notenergetic
0.03103,0.055774,1.721398,0.505768,0.24037,0.467957,0.361401,0.000212,1.696516,3.58091,7.754937,6.541603,0.692623,0.605889,0.487771,0.484789,0.41611,0.287643,0.419938,0.10147,0.206493,0.419796,2.527795,-1.767853,0.28975,1.389734,2.964807,0.195086,0.153896,0.042258,0.044385,6.396564,1.017577,0.749836,0.279382,0.436789,0.000062,0.184373,0.253246,0.098441,0.094459,0.116967,0.028264,0.03699,0.065737,0.253248,0.113314,0.077815,0.678149,0.600641,0.025095,0.044501,0.154158,7170.288533,16.805277,58.021163,1.008522,48.46327,3.2193,1.120191,1.443512,0.897592,0.883678,0.101826,80.40698,6.487825,64.89623,0.130931,0.009016,0.411759,0.451083,0.000207,0.005127,2599.604,2.01864,0,0.996671,0.158982,0,0.00332,0.001846,230.1995,17115.16,notenergetic
0.085974,0.12884,0.040723,0.447104,0.14528,0.031148,0.321213,0.00062,1.717609,3.485712,5.281754,5.990734,0.579818,0.659254,0.528646,0.487883,0.487079,0.48261,0.312765,0.167574,0.320804,0.48385,2.566056,-1.23896,0.288027,1.586411,2.077274,0.190244,0.150205,0.040189,0.040747,4.863743,0.62724,0.24491,0.238541,0.228558,0.000138,0.180008,0.352902,0.099647,0.082023,0.072657,0.023106,0.03916,0.068618,0.257271,0.05967,0.068669,0.392177,0.96495,0.021045,0.044674,0.158167,20136.832288,46.27215,37.469128,1.003017,91.82809,5.698775,1.434131,0.663752,1.225252,0.907351,0.155374,106.8406,5.801169,66.07947,0.489472,0.009401,0.0113,0.140362,0.000056,0.009363,4478.687,0.203529,0,0.989348,0.143185,0,0.010546,0.002333,613.5232,74303.94,notenergetic
