@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.035875,0.027615,-57.489253,5.45079,0.962124,0.048744,-0.746225,0.000111,0.552718,0.322513,0.117605,0.530378,0.580558,0.411399,0.363763,0.019963,0.020578,0.212204,0.340566,0.26468,0.926333,0.196443,4.274627,0.13699,0.033321,0.051059,0.158026,8.104924,0.6625,0.533017,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.063428,0.043111,-54.463924,5.49426,2.044597,1.365921,-0.621762,0.0001,0.561465,0.270597,0.134697,0.444958,0.400954,0.347683,0.388614,0.026939,0.012788,0.205618,0.278578,0.327941,0.595477,0.135334,5.224575,0.120427,0.040877,0.045297,0.162359,12.924816,0.667992,0.567412,111.1172,6.049211,1.410961,0.580428,1.305745,0.889057,0.162803,143.5131,6.608336,2514.847,3.277477,0.022206,0.040155,0.594322,0.000242,0.017677,12923.38,3.18971,0,0.796272,0.093586,0,0.162331,0.004406,508.3276,49550.63
0.019957,0.015983,-65.79057,7.481917,2.22799,0.697419,0.278885,0.000089,0.320715,0.598115,0.06579,0.333689,0.319098,0.319514,0.422619,0.009246,0.005883,0.270097,0.517062,0.422685,1.145813,0.189897,5.360738,0.180846,0.059841,0.056207,0.163563,4.885766,0.82381,0.575702,41.02065,2.368874,0.923202,1.143048,0.452468,0.829084,0.067122,59.75738,9.221183,336.6114,0.416697,0.023926,0.1271,0.212327,0.000682,0.004479,1064.083,9.495582,0,0.874834,0.080577,0,0.109573,0.001554,171.8573,2837.169
0.033746,0.023417,-50.868662,6.939938,1.764853,0.712798,0.599387,0.000657,0.688594,0.497001,0.095456,0.451971,0.373122,0.37272,0.347864,0.022848,0.00748,0.178798,0.27546,0.298221,0.446274,0.195146,3.763077,0.106024,0.039432,0.049349,0.15813,40.923925,0.748447,0.563748,56.24051,3.53523,1.147435,1.132965,0.775275,0.877603,0.0865,129.5784,7.032297,164.4474,1.084719,0.03578,0.137366,0.16792,0.000734,0.004484,12612.11,1.875889,0,0.790945,0.107036,0,0.165461,0.004098,251.9029,14793.08
0.195093,0.163299,-50.732023,1.41681,1.147624,-0.008605,0.257533,0.000133,0.706541,0.356827,0.200764,0.404249,0.424592,0.359838,0.379929,0.040643,0.087275,0.207231,0.211316,0.395846,0.314411,0.140859,4.075498,0.127028,0.048089,0.04429,0.16007,19.925607,0.741667,0.584588,87.90833,6.921842,1.726508,0.401621,0.868481,0.882662,0.095492,32.00771,4.279309,257.0085,0.722219,0.02018,0.017695,0.213431,0.000159,0.016805,894.1604,0.786229,0,0.870173,0.106218,0,0.113047,0.004019,1674.109,1455036
0.054041,0.03073,-48.287133,5.247318,0.877096,0.391729,0.070964,0.000606,0.652727,0.414079,0.136971,0.441036,0.432724,0.433279,0.425848,0.029752,0.015204,0.177416,0.282414,0.248017,0.421025,0.128836,3.783827,0.114019,0.038867,0.041973,0.153834,33.758834,0.626632,0.546236,64.59402,4.303833,1.303983,0.688296,0.677042,0.897446,0.1185,96.20198,5.833249,177.2265,0.89935,0.023243,0.026845,0.126064,0.000205,0.006612,4622.543,0.659201,0,0.849534,0.101381,0,0.127911,0.003757,316.5465,47785.06
0.026813,0.02128,-52.977724,9.563014,1.8327,0.256498,0.070336,0.000562,0.666664,0.452062,0.103459,0.425697,0.432446,0.415751,0.406847,0.017354,0.012436,0.225626,0.31943,0.312768,0.564085,0.145646,4.202727,0.123471,0.050145,0.042265,0.150979,16.245148,0.664516,0.540873,50.80761,2.674689,0.988709,0.698106,0.294687,0.863655,0.079079,122.998,8.037422,166.3495,0.843392,0.033194,0.076702,0.044825,0.000234,0.004467,7115.429,2.115238,0,0.966045,0.101728,0,0.032824,0.000887,262.8429,19745.67
0.042448,0.026713,-53.248292,4.536095,2.250868,1.261199,0.330565,0.000226,0.560724,0.329067,0.091074,0.475682,0.476408,0.391568,0.422272,0.023208,0.017558,0.201664,0.397241,0.337639,0.480274,0.123009,4.051284,0.117899,0.065616,0.042279,0.154131,27.284429,0.508443,0.543875,52.63709,4.016548,1.297807,0.852388,0.476392,0.88517,0.063387,77.19077,5.386122,232.9659,1.066045,0.032945,0.202192,0.163761,0.000299,0.004888,4215.099,1.237318,0,0.771638,0.074292,0,0.17633,0.003052,281.0201,56331.48
0.040206,0.025023,-50.240642,6.252668,1.854522,0.136606,0.798648,0.0007,0.551686,0.402868,0.0971,0.535631,0.474056,0.416907,0.47833,0.018878,0.013353,0.204036,0.277144,0.311581,0.439939,0.103094,3.775389,0.142864,0.041756,0.050528,0.157722,21.656836,0.679887,0.568202,58.57839,3.842623,1.222028,0.955163,0.606992,0.883674,0.054332,48.8197,6.458023,87.16562,0.836735,0.029236,0.185254,0.092483,0.000247,0.003258,2289.456,1.060421,0,0.797603,0.063997,0,0.16154,0.002002,280.6163,62970.86
0.048008,0.038914,-56.112296,5.382824,0.601323,0.286126,0.53327,0.000231,0.456575,0.285477,0.116437,0.626297,0.498128,0.448096,0.452818,0.04097,0.030904,0.210622,0.419403,0.368963,0.568149,0.185868,4.654188,0.139802,0.062496,0.063903,0.156021,10.309619,0.622768,0.557526,50.34539,3.734515,1.270934,0.629472,0.237071,0.86724,0.058937,70.57309,5.269555,635.5444,1.990413,0.061238,0.113937,0.06156,0.000629,0.005159,5030.83,2.291442,0,0.872836,0.072366,0,0.111067,0.001708,436.3165,391648.7
0.078622,0.054479,-47.468696,4.525482,0.646188,0.016167,0.291037,0.000583,0.704588,0.50172,0.182441,0.432027,0.432691,0.441232,0.410174,0.044054,0.02882,0.186611,0.227539,0.211176,0.764517,0.079913,3.908356,0.092548,0.035351,0.034816,0.148545,27.392742,0.8875,0.577472,80.94971,5.085072,1.38295,0.733375,1.064175,0.899348,0.062479,24.52263,5.721194,262.8599,0.79265,0.012993,0.070403,0.471569,0.000193,0.008454,689.1227,0.666737,0,0.693742,0.050863,0,0.212606,0.002769,530.9785,141714.4
0.046748,0.040116,-54.638031,9.085185,1.457022,0.357521,-0.299286,0.000109,0.562415,0.478386,0.131489,0.546157,0.490291,0.438369,0.37856,0.010641,0.008009,0.237539,0.376002,0.36709,1.112703,0.206886,4.063661,0.167445,0.055494,0.04947,0.161043,15.821402,0.753012,0.590852,54.58904,3.135134,1.124137,0.621122,0.309905,0.832312,0.148444,162.235,6.685891,101.2493,0.880822,0.034599,0.031767,0.019555,0.001065,0.011533,17660.04,1.950268,0,0.825566,0.132899,0,0.144103,0.004467,459.5769,5892.789
0.041576,0.027872,-53.565315,6.228608,1.623022,0.882912,0.475527,0.000127,0.557855,0.280496,0.113942,0.518128,0.47608,0.398327,0.426634,0.027837,0.015599,0.207005,0.299581,0.337583,0.510612,0.100632,3.709878,0.13779,0.039486,0.043228,0.154812,16.140383,0.758691,0.592002,58.48123,3.831761,1.223669,0.827633,0.551476,0.886204,0.125997,139.9693,5.953064,264.4356,1.091088,0.02557,0.118555,0.105342,0.000318,0.006435,9048.941,0.732813,0,0.912783,0.100691,0,0.079663,0.002922,346.112,52601.91
0.055102,0.039982,-49.10355,7.490377,0.597223,0.265855,-0.117787,0.000355,0.697228,0.467062,0.141716,0.561791,0.476469,0.413329,0.374564,0.019689,0.011573,0.175647,0.228501,0.232885,0.394908,0.154664,3.768989,0.107954,0.034954,0.040952,0.155085,68.780557,0.623377,0.603833,80.98939,4.733978,1.298614,0.650397,1.170867,0.893641,0.157007,108.4963,6.649143,253.2606,1.308032,0.027597,0.029835,0.325928,0.000226,0.006668,3816.26,1.182506,0,0.835553,0.138931,0,0.137496,0.004915,437.5271,59176.08
0.058198,0.036159,-48.708141,5.340018,1.457883,0.863564,0.464748,0.00036,0.660017,0.467405,0.127994,0.459074,0.425828,0.384456,0.406635,0.025563,0.018712,0.193015,0.251399,0.284433,0.408874,0.144134,3.430294,0.122806,0.035654,0.039151,0.155401,16.888101,0.884615,0.582696,68.76226,4.420442,1.289134,0.747303,0.835108,0.897534,0.130585,98.63019,6.045561,217.3068,1.5418,0.038723,0.05353,0.118177,0.000133,0.00693,3423.528,0.884693,0,0.964714,0.11844,0,0.034064,0.002879,401.9571,137201.3
0.056388,0.043041,-50.979476,8.623015,1.223644,0.129781,-0.119244,0.00024,0.656754,0.384354,0.147596,0.571107,0.572273,0.419284,0.441242,0.023265,0.019084,0.183187,0.237037,0.269807,0.696804,0.151843,3.961611,0.165166,0.061068,0.060686,0.150829,29.127694,0.752941,0.564179,59.26512,3.336989,1.128257,0.608187,0.417287,0.870703,0.077867,85.22949,6.650772,285.6897,1.080652,0.025413,0.040207,0.085207,0.000476,0.005841,5360.724,0.762815,0,0.973369,0.078309,0,0.025939,0.000651,466.4191,50834.19
0.040098,0.035039,-56.934166,9.667739,1.233882,1.25142,0.612089,0.000207,0.460332,0.346304,0.115129,0.538279,0.548302,0.329973,0.313567,0.017364,0.012518,0.222326,0.375963,0.421144,0.567387,0.190594,4.528662,0.179617,0.067362,0.06942,0.162822,11.719005,0.983834,0.574644,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34
0.045602,0.032889,-55.504891,6.064285,1.775856,0.245663,-0.365305,0.000088,0.641881,0.482272,0.128296,0.574509,0.386584,0.38321,0.381458,0.029339,0.025863,0.183075,0.320083,0.295564,0.767326,0.162306,4.34606,0.123072,0.038327,0.041851,0.156721,9.835223,0.858881,0.538989,55.49446,3.52865,1.167388,0.864337,0.613635,0.865713,0.120195,127.9712,6.351703,362.2691,1.333085,0.028899,0.091281,0.250679,0.000689,0.012607,13496.54,0.987929,0,0.786285,0.100864,0,0.168153,0.003615,391.137,96344.3
0.06243,0.043819,-47.895355,6.96298,0.479288,-0.506968,0.076203,0.000254,0.696566,0.388485,0.170602,0.41475,0.420987,0.419674,0.423183,0.023262,0.013263,0.199625,0.236498,0.261057,0.552135,0.111425,3.556363,0.088612,0.036048,0.039912,0.158016,29.778652,0.5,0.580103,70.65088,3.980672,1.221886,0.684279,0.801813,0.892718,0.194074,177.2409,6.450833,84.70689,0.373975,0.008384,0.018788,0.091675,0.000134,0.011822,13364.41,0.264318,0,0.954727,0.124518,0,0.043252,0.001879,501.6017,28574.78
0.062933,0.046297,-52.066221,6.002918,2.221352,0.686722,0.184504,0.000085,0.632127,0.324903,0.135504,0.48352,0.447539,0.427285,0.398426,0.026219,0.028367,0.195468,0.263556,0.268914,0.452298,0.152028,4.260653,0.119731,0.041235,0.036278,0.157692,9.667555,0.670103,0.564381,63.12561,4.131831,1.27716,0.696442,0.533504,0.884883,0.08237,62.60399,5.744202,269.4789,1.190951,0.035435,0.08991,0.082202,0.000331,0.006887,2593.409,0.769488,0,0.836884,0.082805,0,0.1366,0.002864,515.8002,194237.4
0.028678,0.017568,-52.725225,5.85705,1.647642,0.956893,0.395299,0.000337,0.717324,0.470613,0.094934,0.47151,0.368216,0.345349,0.363643,0.023936,0.014516,0.206614,0.235865,0.285573,0.375819,0.110793,3.84825,0.121413,0.044312,0.041201,0.149414,18.976868,0.746544,0.556531,57.85852,3.762275,1.200214,0.957699,0.69081,0.889724,0.104398,95.06823,6.309042,212.1817,1.072982,0.027421,0.043617,0.194073,0.000263,0.012931,10010.77,0.88337,0,0.992676,0.087543,0,0.007275,0.001325,224.4957,98633.11
0.035311,0.027808,-60.964256,9.604001,1.031331,-0.327689,0.411847,0.000015,0.655532,0.473438,0.116306,0.481038,0.409892,0.415289,0.362619,0.020985,0.007723,0.189935,0.247591,0.23905,0.440073,0.149334,4.653566,0.103018,0.026836,0.040581,0.153682,5.727949,0.779443,0.568485,57.97492,2.749841,0.960879,0.925721,0.819874,0.863239,0.049134,45.76253,9.502726,117.1488,0.644084,0.028015,0.050572,0.091031,0.000482,0.002988,1410.513,8.937987,0,0.736352,0.101939,0,0.194267,0.004559,295.3088,8331.127
0.044348,0.032113,-51.129039,7.327278,1.266831,-0.500815,0.898935,0.000375,0.616428,0.428179,0.140958,0.58603,0.499232,0.444528,0.395245,0.029631,0.018104,0.192382,0.319044,0.277926,0.868284,0.137198,3.82657,0.109968,0.034567,0.039308,0.156384,16.584837,0.740426,0.61129,65.70418,3.693399,1.149163,0.783123,0.778608,0.877492,0.048861,33.10669,7.27872,174.8332,1.388209,0.038273,0.066333,0.165385,0.00038,0.004148,812.6769,1.137468,0,0.949401,0.109841,0,0.048071,0.001904,337.3818,80215.49
0.031721,0.021808,-52.827072,6.539954,1.257511,0.939223,0.635801,0.000318,0.488299,0.392213,0.099202,0.437475,0.477282,0.35625,0.442209,0.027831,0.008299,0.183469,0.407628,0.37843,0.740883,0.14126,4.213933,0.125484,0.053075,0.041622,0.153401,17.212242,0.740741,0.574261,56.19776,3.469495,1.140379,1.125461,0.750886,0.879465,0.045603,63.49095,6.928069,93.0899,0.448922,0.019811,0.190324,0.057725,0.00019,0.001493,1959.708,1.391506,0,0.973369,0.13028,0,0.025939,0.001869,249.082,12759.49
0.044358,0.024365,-49.778302,2.653208,0.225158,-0.120556,0.44919,0.000932,0.677712,0.216002,0.134969,0.549173,0.544161,0.413124,0.44223,0.038228,0.017264,0.182731,0.214956,0.332481,0.649057,0.142539,4.074537,0.108693,0.032268,0.03997,0.145153,46.564448,0.746929,0.553944,55.94416,4.293598,1.35979,0.64595,0.497118,0.885362,0.096853,69.75589,4.935166,172.3646,0.647183,0.019074,0.133237,0.215778,0.00032,0.008368,4420.037,0.84875,0,0.85486,0.094231,0,0.124157,0.00332,269.3071,124748.6
0.04761,0.032402,-49.021727,5.843769,1.533354,0.508015,0.902645,0.000348,0.497326,0.401728,0.118909,0.471977,0.445004,0.439631,0.418701,0.029848,0.013709,0.205235,0.344297,0.38273,0.746096,0.120736,3.820291,0.116206,0.047,0.034138,0.155388,20.022779,0.981308,0.548477,63.12546,3.981999,1.238197,0.813997,0.689287,0.888226,0.139124,170.8725,6.257938,126.3777,0.609515,0.02292,0.100126,0.071259,0.000356,0.01364,13342.28,0.90936,0,0.788948,0.103976,0,0.16662,0.003893,346.8665,46770.24
0.042853,0.035173,-58.444575,10.286846,0.113184,0.609586,0.319248,0.000056,0.68543,0.485916,0.124505,0.388048,0.407537,0.399534,0.389876,0.017651,0.01277,0.171693,0.254927,0.288704,0.461655,0.100767,5.04403,0.111286,0.036905,0.039306,0.159489,15.111682,0.484053,0.610226,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6
0.037863,0.024782,-54.093723,6.379419,2.168114,0.95595,0.743632,0.00013,0.608555,0.535737,0.103148,0.481153,0.38802,0.38601,0.473773,0.027771,0.016745,0.261526,0.30435,0.292806,0.394569,0.086705,4.216754,0.139502,0.030113,0.029299,0.152089,11.168746,0.757143,0.552381,63.84512,3.672346,1.145153,0.991941,0.889802,0.888286,0.107429,72.15189,7.087312,157.7428,0.661125,0.020755,0.092559,0.172303,0.000228,0.007317,2217.778,1.543356,0,0.994674,0.120841,0,0.005301,0.002261,276.5619,43452.51
0.0551,0.040809,-55.8708,7.740853,0.181512,0.509142,-0.059166,0.000113,0.682272,0.510828,0.137784,0.465815,0.413896,0.335312,0.335031,0.029783,0.013457,0.201755,0.295432,0.312275,0.723342,0.122494,4.417805,0.132746,0.044066,0.046864,0.155603,65.082301,0.747628,0.618717,78.72103,4.386392,1.229215,0.76734,1.185457,0.877661,0.092819,98.55378,7.178405,631.5467,2.806735,0.043223,0.037004,0.736334,0.000608,0.004523,4114.633,1.830697,0,0.755659,0.10137,0,0.184761,0.005446,454.3807,168350.3
0.074124,0.049061,-45.518489,5.214099,0.387926,0.390003,0.454614,0.000744,0.707002,0.4645,0.160684,0.491031,0.45113,0.394502,0.434975,0.02694,0.022772,0.180205,0.219322,0.259168,0.623793,0.123365,3.571516,0.110154,0.033333,0.037987,0.155043,89.912902,0.75,0.580103,79.69845,5.153621,1.398772,0.664261,1.027941,0.895566,0.116403,79.16811,5.822474,167.1849,0.905923,0.021065,0.026151,0.336733,0.000168,0.006406,2652.846,0.689565,0,0.787617,0.100955,0,0.167388,0.004886,558.103,208751.5
0.048279,0.036109,-55.199791,7.479414,0.807801,0.281497,-0.192444,0.000075,0.601147,0.498367,0.117745,0.437879,0.419347,0.423925,0.441733,0.019651,0.009283,0.19174,0.263779,0.368531,0.542431,0.178785,4.304887,0.152607,0.035652,0.042523,0.157018,19.169975,0.983834,0.577573,57.84394,3.639872,1.210075,0.760126,0.485062,0.86907,0.109796,98.20224,6.454513,248.0677,0.699979,0.034174,0.124924,0.103325,0.000403,0.008565,4665.643,2.414644,0,0.95273,0.138743,0,0.045066,0.002702,395.0876,25574.28
0.14437,0.102073,-40.923376,2.703701,1.13494,0.118897,0.238311,0.000845,0.64763,0.482942,0.205524,0.447876,0.437052,0.472316,0.40461,0.033208,0.029714,0.175446,0.255576,0.231355,0.392026,0.085204,3.208503,0.097093,0.028321,0.03783,0.153436,45.582472,0.831522,0.576603,102.2827,6.745529,1.58434,0.57937,1.404288,0.894539,0.140532,37.66644,5.247164,63.22726,0.614229,0.012746,0.00568,0.07519,0.000212,0.026436,1944.623,0.169982,0,0.806924,0.104604,0,0.155901,0.004595,1169.098,264923.6
0.127421,0.09414,-50.058057,2.91143,0.860683,0.248958,0.241692,0.000056,0.666279,0.391905,0.205717,0.562869,0.521041,0.43654,0.439276,0.033591,0.028123,0.166927,0.247123,0.23362,0.492271,0.095679,4.098397,0.099821,0.035895,0.039414,0.155215,14.458916,0.795918,0.605824,96.91132,6.372011,1.547191,0.561277,1.185465,0.893295,0.092637,44.15475,5.22884,388.1315,1.176356,0.018766,0.02468,0.12293,0.000166,0.010084,2949.16,0.463364,0,0.980027,0.124271,0,0.019587,0.002757,1016.725,192355.3
0.064953,0.045285,-52.221623,3.91902,1.140744,0.043133,0.109839,0.000329,0.586308,0.471886,0.13172,0.555681,0.451103,0.481562,0.477778,0.057618,0.036404,0.187174,0.249198,0.248795,0.436402,0.112782,3.625147,0.1443,0.044488,0.044003,0.151263,71.751864,0.501241,0.620868,62.79319,4.586298,1.396702,0.904676,0.932193,0.894943,0.058764,14.96793,5.231251,336.8017,0.852421,0.022655,0.135163,0.339992,0.00025,0.012619,480.7814,1.310367,0,0.767643,0.097133,0,0.178486,0.004888,496.1106,327341.6
0.045332,0.02954,-60.806538,4.86854,1.679898,0.645624,0.170509,0.000025,0.669976,0.495773,0.100589,0.533417,0.435164,0.444389,0.495669,0.033441,0.019099,0.179592,0.261123,0.259416,0.442081,0.100038,4.363862,0.097826,0.048077,0.037101,0.156416,13.477499,0.5,0.571574,51.76452,3.989058,1.297576,1.018827,0.600252,0.880362,0.068099,33.43679,5.362283,503.0958,1.719699,0.043033,0.2855,0.323089,0.000449,0.007876,1426.887,1.698128,0,0.861518,0.091195,0,0.119384,0.003127,317.1322,94984.14
0.102816,0.067219,-45.580191,4.041027,1.036833,0.23189,0.109686,0.000453,0.694426,0.441012,0.167154,0.556946,0.479916,0.423206,0.429504,0.033049,0.025753,0.172209,0.238855,0.22643,0.4865,0.07962,3.449675,0.084869,0.036684,0.033477,0.156563,59.314267,0.749226,0.559278,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503
0.082683,0.052575,-45.420451,4.462768,1.562266,0.014467,0.546763,0.000331,0.700554,0.452975,0.167746,0.482879,0.440251,0.405904,0.444457,0.02857,0.015947,0.169718,0.208964,0.256837,0.362343,0.088199,3.501916,0.107222,0.032054,0.031031,0.14874,38.104063,0.752475,0.559423,86.48917,5.178074,1.364704,0.652828,1.376088,0.901192,0.151147,96.6728,6.030396,70.64239,0.314863,0.006619,0.019052,0.124978,0.00008,0.018079,10263.09,0.213035,0,0.964714,0.140085,0,0.034064,0.002363,573.112,36859.33
0.069481,0.05363,-56.053569,6.091024,1.750636,0.229486,0.026322,0.000023,0.520683,0.451744,0.126649,0.611066,0.473456,0.448413,0.475409,0.034216,0.030981,0.19013,0.335433,0.300103,0.441801,0.095649,3.956848,0.099028,0.037511,0.043684,0.152691,11.26123,0.611374,0.545164,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5
0.047996,0.032058,-54.180081,5.960768,1.065056,0.211548,0.107698,0.000102,0.604897,0.39581,0.125407,0.621843,0.464879,0.483967,0.444063,0.034088,0.013813,0.185518,0.261329,0.234967,0.438587,0.079721,4.391081,0.112791,0.042812,0.038745,0.154553,39.733383,0.750973,0.619925,65.35186,4.15669,1.263663,0.849902,0.8427,0.893843,0.047408,21.97851,6.114048,287.255,0.739996,0.016305,0.09876,0.233099,0.000205,0.005223,998.6509,0.882444,0,0.81225,0.11036,0,0.152601,0.004558,345.7262,36792.39
0.110543,0.077138,-45.131207,2.964214,0.780926,0.20864,0.153127,0.000705,0.61596,0.428163,0.189339,0.499345,0.44194,0.441415,0.452265,0.044932,0.025033,0.185806,0.285781,0.270573,0.416521,0.08899,3.648177,0.136668,0.042664,0.040064,0.146767,51.673039,0.666667,0.656272,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.110543,0.077138,-45.131207,2.964214,0.780926,0.20864,0.153127,0.000705,0.61596,0.428163,0.189339,0.499345,0.44194,0.441415,0.452265,0.044932,0.025033,0.185806,0.285781,0.270573,0.416521,0.08899,3.648177,0.136668,0.042664,0.040064,0.146767,51.673039,0.666667,0.656272,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.070715,0.055507,-51.982385,6.708365,0.517938,0.274335,0.054671,0.000045,0.558956,0.332675,0.157371,0.566305,0.462038,0.441136,0.479881,0.031,0.021211,0.19476,0.281927,0.273781,0.391448,0.093724,3.948277,0.107334,0.037917,0.033271,0.155364,15.256367,0.621739,0.604899,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.070715,0.055507,-51.982385,6.708365,0.517938,0.274335,0.054671,0.000045,0.558956,0.332675,0.157371,0.566305,0.462038,0.441136,0.479881,0.031,0.021211,0.19476,0.281927,0.273781,0.391448,0.093724,3.948277,0.107334,0.037917,0.033271,0.155364,15.256367,0.621739,0.604899,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.094116,0.066943,-48.24024,3.517955,0.560186,0.380492,0.023674,0.000299,0.654447,0.376906,0.19518,0.613333,0.512682,0.471389,0.456681,0.06301,0.024652,0.183701,0.251995,0.265027,0.403938,0.101541,3.584832,0.087941,0.041765,0.036605,0.150583,38.711358,0.501253,0.623844,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3
0.046369,0.025261,-48.320959,3.670347,1.629581,0.661721,0.614114,0.000688,0.678082,0.490647,0.104296,0.405388,0.401369,0.443624,0.461257,0.031646,0.021968,0.176559,0.239435,0.251316,0.424043,0.100783,3.544037,0.085909,0.0351,0.035555,0.154012,35.106893,0.625304,0.584864,65.33331,4.528807,1.325035,0.94968,1.085796,0.893491,0.062475,28.58048,5.697819,221.1669,1.076531,0.023513,0.13324,0.292614,0.000263,0.008007,2133.724,0.44745,0,0.953396,0.112394,0,0.044462,0.002737,246.7887,25013.56
0.115355,0.080502,-49.854654,3.276836,0.854872,0.560054,0.261114,0.000085,0.689079,0.38027,0.185014,0.496993,0.451531,0.453334,0.473836,0.050078,0.028958,0.188933,0.240713,0.244225,0.389344,0.104476,3.902004,0.114607,0.050694,0.036532,0.148225,52.530282,0.75,0.579899,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.115355,0.080502,-49.854654,3.276836,0.854872,0.560054,0.261114,0.000085,0.689079,0.38027,0.185014,0.496993,0.451531,0.453334,0.473836,0.050078,0.028958,0.188933,0.240713,0.244225,0.389344,0.104476,3.902004,0.114607,0.050694,0.036532,0.148225,52.530282,0.75,0.579899,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.061724,0.039226,-47.987762,4.665133,1.442888,0.3968,0.502391,0.000443,0.666922,0.458908,0.138514,0.575485,0.452608,0.430538,0.447693,0.03475,0.017575,0.212918,0.229393,0.24966,0.417521,0.100695,3.611476,0.108128,0.038357,0.03462,0.150255,51.996402,0.5,0.569843,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9
0.183334,0.149242,-51.318489,1.185929,0.803291,0.317626,-0.559367,0.000222,0.620113,0.416737,0.225041,0.740848,0.543204,0.448174,0.520315,0.074692,0.056552,0.210976,0.278883,0.304688,0.547597,0.10476,3.433682,0.102474,0.043165,0.036024,0.160861,68.182237,0.518359,0.528471,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.183334,0.149242,-51.318489,1.185929,0.803291,0.317626,-0.559367,0.000222,0.620113,0.416737,0.225041,0.740848,0.543204,0.448174,0.520315,0.074692,0.056552,0.210976,0.278883,0.304688,0.547597,0.10476,3.433682,0.102474,0.043165,0.036024,0.160861,68.182237,0.518359,0.528471,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
