@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.02677,0.023838,0.02832,-66.459533,2.136675,1.356022,1.382122,-0.046489,0.228505,6.06029,0.469259,0.089496,0.448402,0.956725,0.424169,0.489846,0.330333,0.422917,0.420891,0.171848,0.038986,0.005721,0.418913,0.444353,0.406839,0.588674,0.165525,0.151751,0.112443,5.044058,0.327771,0.075723,0.071917,0.153616,0.223398,2609.263273,4.814934,44.63512,2.511394,0.978092,1.003257,0.509745,0.850223,0.092006,145.773,7.328512,424.9368,0.756055,0.021705,0.214258,0.239683,0.000852,0.008173,16467.86,4.220094,0,0.792277,0.109904,0,0.164684,0.004527,278.4424,3927.848
0.062933,0.046297,0.087729,-52.066221,2.221352,0.255683,0.686722,0.184504,-0.018165,6.887869,0.324903,0.135504,0.574622,1.015657,0.48352,0.447539,0.427128,0.427285,0.398426,0.187378,0.044162,0.028367,0.263556,0.268914,0.391149,0.452298,0.152028,0.093057,0.069452,4.260653,0.200404,0.041235,0.047419,0.157692,0.213665,6382.874084,9.667555,63.12561,4.131831,1.27716,0.696442,0.533504,0.884883,0.08237,62.60399,5.744202,269.4789,1.190951,0.035435,0.08991,0.082202,0.000331,0.006887,2593.409,0.769488,0,0.836884,0.082805,0,0.1366,0.002864,515.8002,194237.4
0.057019,0.049541,0.073245,-51.820715,0.960514,-0.750488,0.66174,0.496763,-0.212133,7.219597,0.335221,0.16121,0.484831,1.019335,0.518069,0.489601,0.940273,0.412508,0.393253,0.176504,0.046604,0.014727,0.339798,0.30391,0.359984,0.626606,0.109862,0.114508,0.073265,4.370089,0.229991,0.035135,0.042998,0.151056,0.217412,6132.071793,12.90481,62.41,3.639594,1.195455,0.519386,0.386035,0.858843,0.066771,89.23163,6.264652,434.9218,0.989651,0.022767,0.072257,0.04389,0.00051,0.004638,6023.694,0.851279,0,0.580559,0.051287,0,0.243672,0.003298,537.0785,44873.16
0.084623,0.054456,0.13448,-50.591346,1.454692,0.850701,-0.08142,0.468616,0.666929,5.868396,0.403433,0.148104,0.608928,1.051032,0.506243,0.415984,0.234784,0.392188,0.4097,0.173328,0.039276,0.039951,0.24686,0.364363,0.345582,0.516761,0.138983,0.080428,0.078031,3.776013,0.183918,0.042608,0.028975,0.152267,0.209976,7952.849348,22.382145,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8
0.084623,0.054456,0.13448,-50.591346,1.454692,0.850701,-0.08142,0.468616,0.666929,5.868396,0.403433,0.148104,0.608928,1.051032,0.506243,0.415984,0.234784,0.392188,0.4097,0.173328,0.039276,0.039951,0.24686,0.364363,0.345582,0.516761,0.138983,0.080428,0.078031,3.776013,0.183918,0.042608,0.028975,0.152267,0.209976,7952.849348,22.382145,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8
0.049614,0.034933,0.05838,-53.225519,2.275072,0.196564,0.294474,0.063135,-0.024547,5.606317,0.427606,0.118028,0.606546,1.067086,0.518835,0.425279,0.323638,0.402037,0.412434,0.179386,0.070244,0.019803,0.267142,0.309848,0.433532,0.589635,0.151348,0.082153,0.088849,4.018515,0.176499,0.035687,0.036407,0.158224,0.216822,7221.640081,16.416201,68.58876,4.250746,1.257639,0.846899,0.851642,0.882004,0.096779,74.8112,6.508675,396.1291,0.980544,0.026781,0.122741,0.198613,0.000305,0.007826,5698.647,1.581624,0,0.912117,0.11137,0,0.080213,0.002661,389.0908,125165.9
0.040086,0.026298,0.046597,-49.518583,1.366362,0.343404,0.442673,-0.239389,0.01618,7.590315,0.309707,0.135465,0.534501,1.017834,0.55918,0.659056,0.316451,0.425421,0.449646,0.175307,0.041463,0.007729,0.275314,0.327279,0.367667,0.612463,0.111574,0.073058,0.068804,3.632345,0.220778,0.046728,0.039954,0.154463,0.212716,10754.113991,30.17052,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.040086,0.026298,0.046597,-49.518583,1.366362,0.343404,0.442673,-0.239389,0.01618,7.590315,0.309707,0.135465,0.534501,1.017834,0.55918,0.659056,0.316451,0.425421,0.449646,0.175307,0.041463,0.007729,0.275314,0.327279,0.367667,0.612463,0.111574,0.073058,0.068804,3.632345,0.220778,0.046728,0.039954,0.154463,0.212716,10754.113991,30.17052,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.05106,0.029026,0.048762,-56.144089,2.030317,1.252552,0.889619,-0.075759,-0.031988,5.879254,0.335044,0.097576,0.630996,1.10597,0.482373,0.427482,0.199191,0.394698,0.384257,0.180612,0.054579,0.016662,0.315335,0.31237,0.490541,0.714781,0.213148,0.11792,0.039633,4.230922,0.158842,0.052968,0.05916,0.160864,0.215063,4722.414139,19.175275,56.22784,4.544238,1.41118,0.811981,0.560119,0.895677,0.080584,97.0975,5.042071,209.6806,0.954112,0.030685,0.079941,0.236181,0.000214,0.004944,4904.611,0.838183,0,0.977364,0.112498,0,0.022139,0.001292,368.5144,149532.6
0.059779,0.041035,0.072549,-49.278483,1.445247,0.169905,0.426782,-0.012485,-0.223521,5.481493,0.442744,0.138331,0.611301,1.114067,0.515115,0.496014,0.62969,0.362986,0.392828,0.215633,0.064285,0.014097,0.387068,0.343412,0.420583,0.591564,0.099349,0.08513,0.065817,4.068822,0.1588,0.066692,0.044594,0.157473,0.217043,11672.009792,69.27555,75.15771,4.984186,1.398046,0.707372,0.970679,0.887261,0.062509,47.88368,5.630982,288.578,0.593099,0.010404,0.077875,0.478155,0.000347,0.004607,1874.276,0.527698,0,0.969374,0.142216,0,0.029708,0.003407,473.4352,41412.43
0.071218,0.060564,0.106991,-59.463936,0.982775,0.294812,0.472193,0.738036,-0.358341,7.797513,0.290985,0.152559,0.459459,0.864263,0.658476,0.545544,0.520993,0.392218,0.407607,0.190929,0.035985,0.024928,0.325049,0.384731,0.481198,0.943776,0.146953,0.135506,0.298408,4.578647,0.19499,0.053939,0.042598,0.154686,0.231646,2711.113448,4.484957,69.06744,3.690644,1.17998,0.593214,0.62475,0.870046,0.179218,195.1518,6.655382,635.2847,2.314128,0.062413,0.022179,0.179594,0.000227,0.013338,22246.66,2.258348,0,0.974035,0.142891,0,0.025308,0.002328,652.9913,251012.3
0.071218,0.060564,0.106991,-59.463936,0.982775,0.294812,0.472193,0.738036,-0.358341,7.797513,0.290985,0.152559,0.459459,0.864263,0.658476,0.545544,0.520993,0.392218,0.407607,0.190929,0.035985,0.024928,0.325049,0.384731,0.481198,0.943776,0.146953,0.135506,0.298408,4.578647,0.19499,0.053939,0.042598,0.154686,0.231646,2711.113448,4.484957,69.06744,3.690644,1.17998,0.593214,0.62475,0.870046,0.179218,195.1518,6.655382,635.2847,2.314128,0.062413,0.022179,0.179594,0.000227,0.013338,22246.66,2.258348,0,0.974035,0.142891,0,0.025308,0.002328,652.9913,251012.3
0.032642,0.02307,0.035965,-60.382112,1.253343,0.490714,1.017646,0.461912,0.599675,6.651199,0.38223,0.096915,0.51241,1.023385,0.546516,0.497786,0.43268,0.484429,0.485593,0.209704,0.059342,0.008964,0.316907,0.284575,0.383593,0.427957,0.105454,0.088566,0.085036,4.435442,0.222049,0.041133,0.03873,0.148598,0.21205,4288.100229,11.11315,48.32286,2.957634,1.065822,1.15469,0.607125,0.869982,0.034731,49.16231,7.234156,132.6342,0.385491,0.02415,0.248047,0.146427,0.000598,0.002934,3448.559,3.330525,0,0.953396,0.114687,0,0.044462,0.002826,245.2898,19221.89
0.048612,0.040355,0.064808,-54.205418,1.590946,-0.878272,0.203677,0.661,1.037112,7.069747,0.285751,0.137543,0.526185,0.950934,0.696441,0.477626,0.694549,0.453836,0.460977,0.177091,0.055851,0.018005,0.35827,0.305901,0.469316,0.583447,0.141086,0.114925,0.08782,3.937668,0.290366,0.055796,0.054398,0.146926,0.217202,6668.575905,13.175171,54.399,3.166447,1.11985,0.727557,0.5115,0.854201,0.063337,101.0294,6.784627,227.5372,0.711839,0.027491,0.297346,0.173226,0.000859,0.00404,9769.369,3.794354,0,0.928762,0.133701,0,0.066208,0.002507,444.6114,110072.1
0.046167,0.035442,0.05828,-53.1956,1.366343,0.635497,0.710287,0.985986,0.794022,6.27173,0.382961,0.120703,0.508641,0.993583,0.620109,0.54983,0.562654,0.467794,0.454568,0.199608,0.054978,0.014181,0.286808,0.363981,0.490661,0.54795,0.129952,0.091787,0.084267,4.272097,0.21986,0.046474,0.052543,0.151916,0.215316,7115.267603,11.42757,57.15649,3.451362,1.165047,0.674661,0.444736,0.868625,0.041851,56.7977,6.369935,301.2455,0.929811,0.029551,0.121307,0.099253,0.000483,0.003383,2305.901,1.694854,0,0.770306,0.09764,0,0.177052,0.003733,395.4416,54880.74
0.046167,0.035442,0.05828,-53.1956,1.366343,0.635497,0.710287,0.985986,0.794022,6.27173,0.382961,0.120703,0.508641,0.993583,0.620109,0.54983,0.562654,0.467794,0.454568,0.199608,0.054978,0.014181,0.286808,0.363981,0.490661,0.54795,0.129952,0.091787,0.084267,4.272097,0.21986,0.046474,0.052543,0.151916,0.215316,7115.267603,11.42757,57.15649,3.451362,1.165047,0.674661,0.444736,0.868625,0.041851,56.7977,6.369935,301.2455,0.929811,0.029551,0.121307,0.099253,0.000483,0.003383,2305.901,1.694854,0,0.770306,0.09764,0,0.177052,0.003733,395.4416,54880.74
0.195093,0.163299,0.370618,-50.732023,1.147624,0.245007,-0.008605,0.257533,0.153325,7.202978,0.356827,0.200764,0.647616,1.154996,0.404249,0.424592,0.912833,0.359838,0.379929,0.174336,0.028975,0.087275,0.211316,0.395846,0.284737,0.314411,0.140859,0.078576,0.036345,4.075498,0.104451,0.048089,0.040014,0.16007,0.218059,8185.339446,19.925607,87.90833,6.921842,1.726508,0.401621,0.868481,0.882662,0.095492,32.00771,4.279309,257.0085,0.722219,0.02018,0.017695,0.213431,0.000159,0.016805,894.1604,0.786229,0,0.870173,0.106218,0,0.113047,0.004019,1674.109,1455036
0.052407,0.038514,0.067174,-54.39701,2.378078,-0.255616,1.098923,-0.037999,0.498139,6.507922,0.314948,0.136708,0.555086,0.995684,0.470065,0.3826,0.371906,0.36114,0.406265,0.167061,0.041863,0.018861,0.440005,0.351131,0.355681,0.551271,0.142362,0.096423,0.085585,4.302904,0.295707,0.069101,0.040164,0.153413,0.215235,4623.447261,12.066279,59.49113,3.873003,1.247035,0.639955,0.46091,0.884275,0.11416,179.8106,5.65673,374.1639,1.17254,0.029331,0.085631,0.125583,0.00036,0.010866,15257.25,1.159941,0,0.690413,0.095811,0,0.213885,0.005761,432.7793,89573.85
0.052407,0.038514,0.067174,-54.39701,2.378078,-0.255616,1.098923,-0.037999,0.498139,6.507922,0.314948,0.136708,0.555086,0.995684,0.470065,0.3826,0.371906,0.36114,0.406265,0.167061,0.041863,0.018861,0.440005,0.351131,0.355681,0.551271,0.142362,0.096423,0.085585,4.302904,0.295707,0.069101,0.040164,0.153413,0.215235,4623.447261,12.066279,59.49113,3.873003,1.247035,0.639955,0.46091,0.884275,0.11416,179.8106,5.65673,374.1639,1.17254,0.029331,0.085631,0.125583,0.00036,0.010866,15257.25,1.159941,0,0.690413,0.095811,0,0.213885,0.005761,432.7793,89573.85
0.019957,0.015983,0.020402,-65.79057,2.22799,1.09811,0.697419,0.278885,0.59581,3.952377,0.598115,0.06579,0.526074,1.081121,0.333689,0.319098,0.216955,0.319514,0.422619,0.182458,0.04961,0.005883,0.517062,0.422685,0.647687,1.145813,0.189897,0.102699,0.127539,5.360738,0.158006,0.059841,0.058527,0.163563,0.221998,3248.564184,4.885766,41.02065,2.368874,0.923202,1.143048,0.452468,0.829084,0.067122,59.75738,9.221183,336.6114,0.416697,0.023926,0.1271,0.212327,0.000682,0.004479,1064.083,9.495582,0,0.874834,0.080577,0,0.109573,0.001554,171.8573,2837.169
0.047625,0.034592,0.058718,-49.520222,2.744092,-0.295174,1.078904,0.27668,0.028867,6.4332,0.355426,0.121515,0.536258,0.94814,0.384174,0.400624,0.319826,0.401029,0.354792,0.183399,0.040914,0.013448,0.294548,0.313349,0.385378,0.398764,0.146515,0.104855,0.131492,3.868961,0.183342,0.041904,0.046116,0.158696,0.21484,10688.836503,23.291831,65.27656,3.57676,1.13427,0.77133,0.745812,0.888381,0.187816,285.3341,7.064065,117.8237,0.767994,0.02323,0.100334,0.088661,0.000219,0.012297,46090.12,1.32519,0,0.943409,0.127833,0,0.053424,0.003035,373.2025,26138.66
0.037871,0.030322,0.042178,-54.395339,2.524392,0.590075,0.802795,0.729245,-0.119779,6.804892,0.320576,0.105394,0.555759,1.034365,0.608924,0.500082,0.482944,0.443608,0.428455,0.177427,0.063105,0.01218,0.295584,0.355679,0.461737,0.548794,0.13773,0.079562,0.07734,4.333719,0.177105,0.039611,0.042088,0.148459,0.214892,5661.698418,9.204274,51.80926,3.311112,1.146065,1.007969,0.5274,0.876026,0.052213,75.81034,6.151463,314.7426,0.597739,0.016261,0.127378,0.123339,0.000273,0.002925,4794.357,1.221237,0,0.932756,0.133877,0,0.062764,0.002495,326.3267,22438.6
0.088086,0.062055,0.176171,-50.743399,0.922429,-0.196983,0.912095,0.262187,0.051799,5.416784,0.438974,0.159411,0.618351,1.062418,0.481223,0.457412,0.55751,0.459784,0.473065,0.202932,0.066938,0.037892,0.261634,0.318518,0.413824,0.601118,0.133057,0.09054,0.05154,4.222988,0.232637,0.041933,0.043308,0.149682,0.2136,8743.56823,31.964499,79.03176,5.627781,1.499705,0.625979,0.909571,0.892616,0.185012,117.7178,5.010329,507.1465,2.531016,0.046998,0.065014,0.359267,0.000263,0.023476,11734.88,0.771196,0,0.788948,0.080471,0,0.16662,0.004161,754.9798,704772.8
0.032929,0.023766,0.038736,-58.402196,2.146934,1.247425,1.499158,0.371639,-0.117955,5.633007,0.393914,0.090019,0.539366,1.056485,0.5884,0.452081,0.260048,0.420804,0.396827,0.179577,0.056717,0.011759,0.280908,0.252484,0.41901,0.422547,0.116851,0.078586,0.057087,4.267205,0.140592,0.039355,0.041821,0.154433,0.217649,4483.95454,8.690292,52.92213,3.341186,1.125835,1.024123,0.625015,0.876726,0.110245,115.8003,6.83486,188.9684,0.780316,0.028246,0.114733,0.111389,0.000494,0.007131,9085.544,1.859445,0,0.63249,0.096048,0,0.232601,0.006132,270.4752,46283.54
0.043885,0.037489,0.058325,-54.607626,1.748962,0.705294,0.940722,0.54094,0.605604,6.866393,0.371502,0.120289,0.488447,0.939832,0.52621,0.525367,0.467023,0.455187,0.430316,0.163006,0.056766,0.011338,0.375418,0.338052,0.430945,0.610137,0.104335,0.076616,0.099597,4.201492,0.29838,0.047041,0.039841,0.156077,0.216679,6639.631914,17.101554,56.08538,3.47513,1.210506,0.5659,0.367196,0.868229,0.094322,98.0902,5.634784,314.717,0.727495,0.017308,0.053374,0.050848,0.000388,0.009169,7294.352,0.857523,0,0.895473,0.122589,0,0.093664,0.003524,409.3525,25857.6
0.035709,0.026015,0.045062,-53.050986,1.688401,0.64398,1.02365,-0.181765,0.397079,5.900644,0.401369,0.105755,0.492625,0.953102,0.445193,0.488948,0.230213,0.388983,0.440907,0.184248,0.041044,0.012952,0.265332,0.361415,0.332368,0.398514,0.119777,0.066781,0.168159,3.757289,0.187987,0.04045,0.029565,0.155912,0.204306,6668.272213,13.420443,61.27021,3.228047,1.050636,1.060894,0.893273,0.878656,0.089049,125.0017,7.897163,425.5464,1.516097,0.031841,0.146731,0.359571,0.00043,0.007257,12910.49,1.329067,0,0.856192,0.123438,0,0.12321,0.003898,266.6132,16742.82
0.033746,0.023417,0.035767,-50.868662,1.764853,0.706556,0.712798,0.599387,0.285899,4.635974,0.497001,0.095456,0.564778,1.060408,0.451971,0.373122,0.224683,0.37272,0.347864,0.174235,0.064908,0.00748,0.27546,0.298221,0.446637,0.446274,0.195146,0.070875,0.097181,3.763077,0.217226,0.039432,0.051862,0.15813,0.216109,10768.981021,40.923925,56.24051,3.53523,1.147435,1.132965,0.775275,0.877603,0.0865,129.5784,7.032297,164.4474,1.084719,0.03578,0.137366,0.16792,0.000734,0.004484,12612.11,1.875889,0,0.790945,0.107036,0,0.165461,0.004098,251.9029,14793.08
0.033746,0.023417,0.035767,-50.868662,1.764853,0.706556,0.712798,0.599387,0.285899,4.635974,0.497001,0.095456,0.564778,1.060408,0.451971,0.373122,0.224683,0.37272,0.347864,0.174235,0.064908,0.00748,0.27546,0.298221,0.446637,0.446274,0.195146,0.070875,0.097181,3.763077,0.217226,0.039432,0.051862,0.15813,0.216109,10768.981021,40.923925,56.24051,3.53523,1.147435,1.132965,0.775275,0.877603,0.0865,129.5784,7.032297,164.4474,1.084719,0.03578,0.137366,0.16792,0.000734,0.004484,12612.11,1.875889,0,0.790945,0.107036,0,0.165461,0.004098,251.9029,14793.08
0.016344,0.01338,0.076584,-69.166041,2.477272,1.791407,1.366499,0.726168,0.517364,4.352392,0.543964,0.056906,0.621554,1.126579,0.322626,0.319184,0.151442,0.431201,0.473315,0.197986,0.046322,0.003721,0.455523,0.381583,0.56098,0.563243,0.159719,0.096571,0.087051,6.208039,0.129395,0.081662,0.058277,0.165385,0.225003,1960.884044,3.731903,32.76063,2.634637,1.051033,1.173196,0.168843,0.819325,0.020026,49.54148,6.916341,65.9741,0.10899,0.022499,0.171337,0.041716,0.001332,0.000589,1201.733,4.77777,0,0.693076,0.054129,0,0.212863,0.002501,160.0114,1695.39
0.07027,0.056676,0.089283,-52.07307,1.18482,0.274083,0.120318,0.454893,0.467174,5.780697,0.419508,0.14781,0.562008,1.033812,0.618535,0.5066,0.787336,0.420152,0.403851,0.188093,0.070511,0.029794,0.334498,0.309048,0.33144,0.774938,0.101322,0.089475,0.084936,3.653309,0.38951,0.060575,0.040109,0.152057,0.214861,7154.439591,50.375117,57.73223,3.994681,1.287206,0.844246,0.777369,0.874294,0.030468,23.8622,5.448826,315.1365,1.728949,0.049284,0.263469,0.502603,0.000796,0.001498,656.5668,1.708702,0,0.930759,0.124535,0,0.06449,0.004379,606.5364,426031.9
0.04482,0.034614,0.045979,-54.255888,1.643376,0.517402,0.988307,0.19291,0.476867,7.005676,0.311929,0.107806,0.572543,1.077172,0.597075,0.570534,0.427824,0.470223,0.446777,0.183075,0.061478,0.015281,0.336771,0.35155,0.426306,0.466888,0.10025,0.097428,0.07167,4.013221,0.242911,0.045179,0.036501,0.162,0.21207,6199.890175,12.693386,47.54517,3.938195,1.36998,0.663437,0.251052,0.884072,0.041338,38.78767,4.450454,135.2625,0.502586,0.018547,0.067667,0.023058,0.000346,0.002597,1569.98,0.670619,0,0.623835,0.095488,0,0.234821,0.006079,382.278,93319.65
0.055438,0.030664,0.087343,-47.23356,0.647849,0.857821,0.373727,0.104303,0.008584,4.719154,0.488238,0.155476,0.566493,1.070242,0.420656,0.398554,0.193276,0.396967,0.405154,0.191348,0.035268,0.012182,0.279328,0.284726,0.370759,0.458297,0.115574,0.071504,0.04329,3.700286,0.215783,0.028172,0.038507,0.159625,0.216704,11614.479858,41.590262,71.97156,4.579069,1.333462,0.647334,0.747955,0.900666,0.152919,120.4033,5.840459,80.95246,0.384002,0.010325,0.020678,0.100768,0.00014,0.012045,7272.933,0.371159,0,0.8249,0.100512,0,0.144536,0.005061,349.2898,30700.69
0.040373,0.030104,0.065917,-60.611712,0.957557,0.520164,0.615754,0.671795,0.101361,4.393726,0.521754,0.104341,0.502678,1.024197,0.45354,0.412584,0.261827,0.419516,0.391071,0.187329,0.070067,0.023483,0.324182,0.318432,0.442948,0.649713,0.130757,0.128482,0.13583,4.459833,0.264663,0.039481,0.04559,0.154663,0.221834,3863.853372,6.553402,51.73104,3.151563,1.079172,0.928426,0.579442,0.87569,0.140277,155.2047,7.080297,566.0012,2.64357,0.071911,0.101048,0.24398,0.000415,0.012046,18107.48,2.504889,0,0.86285,0.103979,0,0.118419,0.003359,326.354,226228.4
0.064962,0.046278,0.112155,-49.123537,1.114238,0.81934,0.217759,0.387627,-0.026864,6.825899,0.309764,0.133862,0.561812,1.018787,0.568036,0.461762,0.390171,0.416662,0.437674,0.183942,0.049651,0.029026,0.228976,0.29146,0.298262,0.393881,0.111575,0.079967,0.079196,4.073261,0.145266,0.043338,0.031776,0.152643,0.209559,9211.082507,17.259155,90.90984,5.552406,1.377686,0.766716,1.136349,0.898897,0.161693,153.8654,6.262597,1347.985,5.289197,0.06829,0.083299,0.317196,0.000106,0.014484,14911.47,0.548247,0,0.838216,0.097315,0,0.135701,0.003828,538.899,141981.1
0.055102,0.039982,0.075302,-49.10355,0.597223,0.367014,0.265855,-0.117787,0.069478,4.91231,0.467062,0.141716,0.530318,1.014079,0.561791,0.476469,0.333066,0.413329,0.374564,0.179839,0.064012,0.011573,0.228501,0.232885,0.432791,0.394908,0.154664,0.082839,0.09216,3.768989,0.191114,0.034954,0.042721,0.155085,0.214063,11797.227852,68.780557,80.98939,4.733978,1.298614,0.650397,1.170867,0.893641,0.157007,108.4963,6.649143,253.2606,1.308032,0.027597,0.029835,0.325928,0.000226,0.006668,3816.26,1.182506,0,0.835553,0.138931,0,0.137496,0.004915,437.5271,59176.08
0.070269,0.044009,0.091735,-54.510766,1.275247,0.477814,0.635006,-0.147695,-0.146531,7.356569,0.255867,0.129697,0.624269,1.061531,0.614381,0.498106,0.217175,0.422862,0.332021,0.178149,0.051522,0.030459,0.273495,0.295098,0.295534,0.688319,0.120057,0.095503,0.063816,4.308057,0.198903,0.038229,0.043443,0.156965,0.216444,5145.026942,11.396726,65.08246,4.692302,1.379917,0.646458,0.624619,0.894046,0.117383,128.8685,5.480264,378.9614,2.110062,0.047404,0.079718,0.215377,0.000194,0.005844,7942.427,0.967874,0,0.972037,0.084853,0,0.027199,0.0022,499.0725,412011.2
0.06243,0.043819,0.089534,-47.895355,0.479288,0.566444,-0.506968,0.076203,-0.351201,6.069991,0.388485,0.170602,0.545332,1.003832,0.41475,0.420987,0.364685,0.419674,0.423183,0.176392,0.034235,0.013263,0.236498,0.261057,0.282273,0.552135,0.111425,0.087651,0.069557,3.556363,0.22759,0.036048,0.036767,0.158016,0.210755,10922.403903,29.778652,70.65088,3.980672,1.221886,0.684279,0.801813,0.892718,0.194074,177.2409,6.450833,84.70689,0.373975,0.008384,0.018788,0.091675,0.000134,0.011822,13364.41,0.264318,0,0.954727,0.124518,0,0.043252,0.001879,501.6017,28574.78
0.074124,0.049061,0.094769,-45.518489,0.387926,0.001762,0.390003,0.454614,0.301094,5.102787,0.4645,0.160684,0.605198,1.101147,0.491031,0.45113,0.498531,0.394502,0.434975,0.210084,0.052064,0.022772,0.219322,0.259168,0.337635,0.623793,0.123365,0.06661,0.042067,3.571516,0.215271,0.033333,0.03649,0.155043,0.214282,15745.034905,89.912902,79.69845,5.153621,1.398772,0.664261,1.027941,0.895566,0.116403,79.16811,5.822474,167.1849,0.905923,0.021065,0.026151,0.336733,0.000168,0.006406,2652.846,0.689565,0,0.787617,0.100955,0,0.167388,0.004886,558.103,208751.5
0.04025,0.023103,0.043136,-47.512941,0.252772,0.273299,0.604399,0.109748,0.155148,5.044964,0.44835,0.127498,0.541894,1.066829,0.434597,0.386663,0.20077,0.404022,0.452075,0.177399,0.037367,0.009453,0.324857,0.303417,0.337807,0.415644,0.122264,0.069927,0.070203,3.571113,0.152024,0.042217,0.023876,0.156412,0.21795,13800.616818,30.774749,60.72321,3.834434,1.222971,0.83225,0.746074,0.895339,0.164673,137.8829,6.439735,50.7545,0.514541,0.019021,0.043223,0.097224,0.000138,0.006204,4989.007,0.833528,0,0.862184,0.099291,0,0.118902,0.003688,244.2134,7439.165
0.017268,0.009245,0.248766,-55.626095,2.05904,0.779769,1.056129,0.371754,0.626722,4.552377,0.50728,0.065998,0.597718,1.040518,0.421415,0.371315,0.112219,0.422245,0.460516,0.177815,0.036784,0.005471,0.271216,0.289852,0.375828,0.329417,0.118762,0.070072,0.102824,4.178991,0.111996,0.026357,0.037203,0.156836,0.221299,7161.152975,12.399627,56.8675,3.505503,1.142268,1.212451,0.999652,0.891154,0.057481,28.50299,6.938778,70.6293,0.193469,0.010322,0.050522,0.103137,0.000346,0.006897,459.2089,1.122512,0,0.631824,0.065249,0,0.232777,0.004522,112.1605,2092.604
0.042853,0.035173,0.060902,-58.444575,0.113184,0.364409,0.609586,0.319248,0.027146,4.93876,0.485916,0.124505,0.440166,1.012371,0.388048,0.407537,0.305187,0.399534,0.389876,0.164134,0.040803,0.01277,0.254927,0.288704,0.300469,0.461655,0.100767,0.097723,0.08156,5.04403,0.179098,0.036905,0.038578,0.159489,0.219819,4085.621141,15.111682,53.09128,2.811514,1.026385,0.878126,0.575815,0.858603,0.182505,219.709,7.665655,321.9428,1.19792,0.03231,0.078052,0.140987,0.00034,0.012064,14058.32,2.413652,0,0.984687,0.152916,0,0.015088,0.001395,411.1086,116545.6
0.026759,0.015304,0.152888,-53.805743,1.440118,0.363566,1.012563,0.444931,0.366079,5.483217,0.412483,0.091873,0.569806,1.054579,0.48011,0.457357,0.235716,0.43509,0.428388,0.20866,0.067626,0.005248,0.315427,0.316937,0.369093,0.42618,0.12155,0.0666,0.068302,3.932336,0.169118,0.046953,0.032637,0.156718,0.217071,8786.04397,73.183134,50.58478,3.659915,1.225658,1.002354,0.593103,0.893709,0.05445,46.29536,5.743023,180.9445,1.030965,0.0289,0.125693,0.158431,0.000286,0.002836,2466.354,0.772037,0,0.338216,0.04852,0,0.223975,0.005239,178.518,11205.07
0.073955,0.043101,0.088805,-48.874375,1.770299,0.780421,0.477668,-0.012376,-0.038938,4.923239,0.459928,0.142986,0.609731,1.063091,0.410537,0.407135,0.325488,0.423572,0.491809,0.185598,0.035212,0.011744,0.250261,0.277112,0.319743,0.434951,0.098822,0.084277,0.035029,3.871181,0.184976,0.032339,0.028025,0.155711,0.216478,9491.276737,18.000568,76.29905,4.982204,1.374768,0.747871,1.178747,0.904883,0.129571,75.82653,5.634856,60.12476,0.220536,0.004737,0.015892,0.077358,0.000069,0.009361,3817.347,0.172649,0,0.996671,0.15155,0,0.00332,0.002079,456.9065,17194.24
0.058198,0.036159,0.074745,-48.708141,1.457883,0.350132,0.863564,0.464748,-0.170945,4.76212,0.467405,0.127994,0.598989,1.036574,0.459074,0.425828,0.242094,0.384456,0.406635,0.184152,0.055104,0.018712,0.251399,0.284433,0.418038,0.408874,0.144134,0.107564,0.085282,3.430294,0.214609,0.035654,0.043118,0.155401,0.210852,10134.795564,16.888101,68.76226,4.420442,1.289134,0.747303,0.835108,0.897534,0.130585,98.63019,6.045561,217.3068,1.5418,0.038723,0.05353,0.118177,0.000133,0.00693,3423.528,0.884693,0,0.964714,0.11844,0,0.034064,0.002879,401.9571,137201.3
