@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_minPos numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute mfcc_sma_de[12]_stddev numeric
@attribute pcm_zcr_sma_de_linregc2 numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_stddev numeric
@attribute output {sleepy,notsleepy}

@data

0.003497,0.003094,0.00241,3.506133,5.034483,-0.498712,1130,2.119025,482,66,2837,-0.212554,-0.862922,-4.699158,-2.211343,0.030879,0.038676,602,0.002952,0,6.549416,-0.000002,-0.21392,4.644811,0.245807,1.516782,5.494678,0.053681,5.310476,6.859321,2850,5.002816,12.29842,463,1.472723,1.213582,-0.000034,0.000028,0.092163,0.000585,0.024197,sleepy
0.003491,0.004046,0.002401,4.647286,0.963804,-0.850461,357,3.716152,358,2547,907,-0.27447,2.92189,1.371804,0.395026,0.02575,0.027678,949,0.002912,-0.000001,7.258273,-0.000004,-0.036616,4.734154,0.006043,0.569021,3.568247,0.124197,4.765955,3.52979,1287,3.770556,6.839517,498,0.557181,0.746446,-0.000013,0.000005,0.143069,0.000343,0.018516,sleepy
0.017448,0.018985,0.01378,2.489279,-4.187963,-0.390422,430,2.886302,2304,2420,854,-0.028188,0.939955,-3.58676,-3.273968,0.044084,0.050552,957,0.021406,0,6.468731,0.000001,0.267563,4.10648,0.092096,0.790911,4.667865,-0.101729,4.228142,4.082246,887,4.371653,9.261608,2530,0.946649,0.972959,0.000043,0.000076,0.122709,0.000575,0.023979,sleepy
0.008933,0.004357,0.010408,4.103907,-1.447106,-0.713208,2186,1.029891,541,2182,1273,-0.210378,-2.850097,0.488375,-1.641376,0.054399,0.051508,2336,0.019897,0.000017,7.248422,-0.000002,0.327178,3.539917,0.144121,1.193454,3.594271,0.030893,3.548515,3.747777,1175,3.362194,6.243356,2981,0.653209,0.808227,-0.00016,0.000096,0.112084,0.001088,0.032978,sleepy
0.002379,0.0023,0.000783,1.556755,3.289904,0.237994,1267,-8.324829,272,702,1735,0.096636,-6.197449,-6.326668,-1.137317,0.039599,0.039189,2984,0.001235,0,5.555418,-0.000001,-0.04013,5.545639,0.131956,0.475653,2.352613,0.29281,3.857429,3.641271,2791,3.341482,5.980822,1187,0.518714,0.720251,0.000024,0.000003,0.142184,0.00045,0.021215,sleepy
0.003804,0.002602,0.005127,6.131533,2.698845,-1.492033,884,8.476448,556,2054,1668,-0.413304,2.36812,-6.658482,-4.385879,0.027924,0.018587,263,0.010779,0.000001,8.712697,0,-0.041108,4.36623,-1.096548,1.089252,8.312413,-0.094404,3.773537,5.393067,1066,3.78996,11.25644,900,1.062808,1.030927,0,0.000036,0.139992,0.000745,0.027292,sleepy
0.013588,0.013253,0.008574,1.724294,-3.004698,-0.628633,1172,0.973891,2072,250,270,-0.084845,4.309665,2.299448,2.448501,0.034305,0.034761,2325,0.013179,-0.000001,6.194771,0.000008,-0.063378,5.306283,0.136056,1.15818,4.13507,0.158129,3.335457,5.378124,620,3.401381,10.24361,1191,1.312751,1.145759,0.000029,0.000035,0.178912,0.000862,0.029354,sleepy
0.010302,0.011143,0.006879,0.766743,4.432969,-0.452759,550,1.405257,1952,573,1960,0.023452,-5.139578,-14.1003,-8.867569,0.036754,0.036772,2163,0.009487,0.000002,9.376688,-0.000004,-0.209192,6.816305,0.048583,0.899867,4.240926,0.262926,5.77804,4.443696,681,4.894442,10.27733,602,0.92265,0.960559,-0.000008,0.000005,0.13136,0.000499,0.022331,sleepy
0.010302,0.011143,0.006879,0.766743,4.432969,-0.452759,550,1.405257,1952,573,1960,0.023452,-5.139578,-14.1003,-8.867569,0.036754,0.036772,2163,0.009487,0.000002,9.376688,-0.000004,-0.209192,6.816305,0.048583,0.899867,4.240926,0.262926,5.77804,4.443696,681,4.894442,10.27733,602,0.92265,0.960559,-0.000008,0.000005,0.13136,0.000499,0.022331,sleepy
0.003612,0.003626,0.005949,3.597722,-0.183482,-0.905747,1146,9.708262,501,2766,22,-0.868244,1.799936,-2.897336,-2.060065,0.023522,0.022888,1863,0.013391,0.000008,6.856889,-0.000005,-0.833992,7.935418,0.023446,0.971739,4.779419,-0.198358,4.921342,4.377076,2325,4.185329,6.949048,2693,0.748771,0.865329,-0.000047,0.000033,0.138674,0.00066,0.025691,sleepy
0.011262,0.01053,0.008212,1.535957,-1.608347,-1.290039,171,-5.208288,1502,1740,1431,-0.18353,-3.11582,-7.158478,-5.489598,0.06092,0.057461,2011,0.009885,0.000006,8.687361,-0.000003,-0.042493,5.019754,-0.102342,1.041481,4.051877,0.360223,4.705414,4.1787,2457,3.952196,9.30187,1512,1.101575,1.049562,-0.000038,0.000103,0.164899,0.00112,0.033461,sleepy
0.009693,0.009269,0.008373,1.678843,1.916354,-1.217101,825,4.488059,1012,2728,1708,-0.085711,-1.712014,-3.538906,-0.550632,0.025776,0.028264,1729,0.013377,0.000003,6.499706,-0.000008,-0.220909,4.89583,-0.11122,0.968409,4.373507,0.181356,4.605623,3.890033,679,4.108461,7.026271,2190,0.821453,0.906341,0.000013,0.000022,0.114283,0.000611,0.024712,sleepy
0.016492,0.017896,0.008262,0.619178,-12.21829,0.247557,2944,-6.097003,1675,1764,699,0.13844,1.212185,0.801131,-2.1541,0.125844,0.127004,253,0.009714,0.000003,4.808772,0.000001,0.012588,3.465547,-0.148827,0.977186,5.38088,-0.062374,4.208079,4.91973,1716,3.613421,7.194765,509,1.076603,1.037595,0.000011,0.000095,0.130121,0.000973,0.031193,notsleepy
0.016759,0.015968,0.013108,2.047073,-8.550108,-0.418701,719,-5.043816,575,2258,336,0.318847,1.102471,4.419504,0.525351,0.065571,0.076867,13,0.020962,-0.000002,4.726502,0.000004,-0.282369,4.080497,-0.878275,2.100926,5.357219,-0.116259,2.969687,4.289859,2863,3.265894,9.876074,578,1.518735,1.232386,0.00008,0.000165,0.146122,0.001093,0.033064,notsleepy
0.004549,0.003313,0.004883,2.031073,-6.432794,-0.731394,2901,7.174468,2987,824,1306,-0.10967,-1.641535,-0.473367,0.262792,0.043845,0.044311,56,0.005818,0.000003,10.51972,-0.000004,-0.061785,4.108219,0.030439,1.230529,3.92639,0.116729,4.14056,4.692857,1275,3.893094,8.121912,966,0.867659,0.931482,0.000007,0.000084,0.152738,0.000943,0.030701,notsleepy
0.034977,0.032841,0.014108,0.460966,-10.25116,-0.601349,1775,-1.696051,365,314,1163,0.041171,-1.673092,-1.115789,-0.451988,0.099316,0.104181,1995,0.015719,0.000004,3.805938,0.000005,0.385649,3.480605,0.101032,1.140859,6.042959,0.159722,3.759587,3.977705,19,3.102409,6.942619,2433,1.117026,1.056898,0.000004,0.000102,0.149275,0.001267,0.035602,notsleepy
0.031638,0.030854,0.008852,0.702834,-7.84274,-0.119477,2729,-3.842684,2362,957,1938,0.133509,-3.246008,-3.989312,-6.084733,0.082259,0.085047,1151,0.016962,0.000004,3.720023,-0.000003,0.363041,3.48801,-0.028533,0.847289,3.734276,0.129598,3.401771,3.571208,1908,3.308396,7.275164,2139,0.910418,0.95417,-0.000017,0.000042,0.108307,0.000911,0.03019,notsleepy
0.006366,0.006341,0.00585,2.922663,-5.582407,-1.928311,1259,-2.047504,1686,96,123,0.150327,-9.711082,-7.510774,-7.902448,0.062689,0.063922,2859,0.007485,-0.000001,5.818867,-0.000001,-0.151113,4.165618,-0.360973,0.962011,4.713527,0.10074,3.909076,4.421283,46,3.665199,7.846432,967,1.158848,1.076501,0.000065,0.000163,0.111123,0.000951,0.030842,notsleepy
0.008854,0.008489,0.00577,0.868707,-3.785745,0.295641,432,2.446285,2132,937,53,0.051521,-0.652639,-0.736105,4.051313,0.045828,0.044742,1556,0.006123,0.000007,3.997453,-0.000002,0.143574,3.789432,0.022684,1.668007,3.797163,0.026671,3.604028,5.279952,285,3.639921,7.548601,722,0.98392,0.991957,0.000009,0.000046,0.153504,0.001876,0.043312,notsleepy
0.050174,0.038127,0.024211,0.342316,-11.89692,-0.287168,958,-3.954368,2803,965,2446,-0.092372,3.088574,1.901129,-1.246199,0.10375,0.119502,2386,0.021781,0.000012,4.044901,0.000003,0.325395,3.470131,0.051878,1.211529,3.833789,-0.036219,3.793026,4.967299,973,3.691186,7.252673,2825,1.006361,1.003187,0.000112,0.000118,0.135363,0.001278,0.03575,notsleepy
0.050174,0.038127,0.024211,0.342316,-11.89692,-0.287168,958,-3.954368,2803,965,2446,-0.092372,3.088574,1.901129,-1.246199,0.10375,0.119502,2386,0.021781,0.000012,4.044901,0.000003,0.325395,3.470131,0.051878,1.211529,3.833789,-0.036219,3.793026,4.967299,973,3.691186,7.252673,2825,1.006361,1.003187,0.000112,0.000118,0.135363,0.001278,0.03575,notsleepy
0.011484,0.009223,0.007017,2.157045,-5.88091,-1.282889,1766,-5.597293,14,2612,2806,0.015115,-9.062325,-5.846123,-6.943549,0.074135,0.059,974,0.009206,0.000003,6.083315,0.000005,-0.132567,3.778982,0.033395,0.962471,3.90976,-0.138278,3.313591,5.608121,1748,3.566863,9.969286,1707,0.945712,0.972479,0.00002,0.000182,0.10778,0.000805,0.02838,notsleepy
0.011484,0.009223,0.007017,2.157045,-5.88091,-1.282889,1766,-5.597293,14,2612,2806,0.015115,-9.062325,-5.846123,-6.943549,0.074135,0.059,974,0.009206,0.000003,6.083315,0.000005,-0.132567,3.778982,0.033395,0.962471,3.90976,-0.138278,3.313591,5.608121,1748,3.566863,9.969286,1707,0.945712,0.972479,0.00002,0.000182,0.10778,0.000805,0.02838,notsleepy
0.025764,0.026569,0.012491,0.571143,-10.05431,0.101704,587,-4.655708,4,2956,1458,-0.130086,-1.164788,3.044283,0.935656,0.095177,0.088663,1468,0.018479,-0.000003,4.143484,0.000005,-0.179873,3.288273,0.190188,1.961276,4.594199,0.036171,3.327469,4.458827,2753,3.09188,8.717209,783,1.245053,1.11582,-0.00003,0.000119,0.109636,0.00138,0.037153,notsleepy
0.017388,0.014412,0.00688,1.114494,-11.12364,-1.022955,474,-0.71524,1905,1114,807,-0.409442,0.269177,-2.606624,1.513229,0.113348,0.12115,2519,0.01301,0.000003,6.61998,-0.000003,0.875309,5.494785,0.248221,1.016379,5.141833,-0.102503,4.213855,4.072803,2621,4.294566,8.185777,1099,0.80938,0.899656,0.00002,0.000164,0.166347,0.001097,0.033114,notsleepy
0.017388,0.014412,0.00688,1.114494,-11.12364,-1.022955,474,-0.71524,1905,1114,807,-0.409442,0.269177,-2.606624,1.513229,0.113348,0.12115,2519,0.01301,0.000003,6.61998,-0.000003,0.875309,5.494785,0.248221,1.016379,5.141833,-0.102503,4.213855,4.072803,2621,4.294566,8.185777,1099,0.80938,0.899656,0.00002,0.000164,0.166347,0.001097,0.033114,notsleepy
0.024063,0.020655,0.016257,2.219127,-7.124928,-0.620507,1346,-0.272589,677,1445,1094,-0.047856,-1.014169,-0.772199,-0.832064,0.062,0.056478,1006,0.026896,-0.000002,5.179513,0,0.049578,3.527835,-0.005625,1.14819,4.235556,-0.125553,3.32013,4.980288,199,3.247163,7.774586,1232,0.92576,0.962164,-0.000049,0.000116,0.135835,0.000999,0.0316,notsleepy
0.02961,0.031795,0.025566,1.879772,-16.9885,0.31245,1110,-4.386868,1178,168,2406,-0.435476,3.61461,5.247689,1.387293,0.17952,0.185542,2960,0.046184,0.000001,5.884199,-0.000002,0.969153,5.733867,0.408432,2.026572,8.720341,0.086919,4.304202,4.620651,2367,4.070429,7.352179,1134,1.204045,1.097306,0.000088,0.000408,0.140715,0.00076,0.027571,notsleepy
0.02961,0.031795,0.025566,1.879772,-16.9885,0.31245,1110,-4.386868,1178,168,2406,-0.435476,3.61461,5.247689,1.387293,0.17952,0.185542,2960,0.046184,0.000001,5.884199,-0.000002,0.969153,5.733867,0.408432,2.026572,8.720341,0.086919,4.304202,4.620651,2367,4.070429,7.352179,1134,1.204045,1.097306,0.000088,0.000408,0.140715,0.00076,0.027571,notsleepy
0.036587,0.045167,0.021294,1.638238,-3.472583,-0.53382,319,-10.30414,1536,1317,141,0.01907,2.375896,-3.520856,3.459856,0.073706,0.096514,2627,0.020913,-0.000011,7.066234,0.000003,-0.051382,3.681945,0.217058,1.134736,6.538288,-0.003315,4.185665,4.940707,2751,6.947362,12.75742,259,1.313136,1.145923,0.000006,0.000057,0.152272,0.001387,0.037245,notsleepy
0.03146,0.036083,0.013928,1.284713,-11.62909,-0.30485,356,-1.003475,284,1773,1814,-0.344706,-3.321582,-0.13453,-2.402148,0.108987,0.116035,244,0.017713,-0.000005,4.478764,-0.000004,-0.168666,3.791334,0.183967,1.030184,4.758358,0.136951,3.486387,4.983215,2030,3.774147,6.775535,850,0.941141,0.970124,0.000015,0.000153,0.137342,0.000886,0.029766,notsleepy
0.031741,0.0411,0.016782,0.561358,-8.704226,-0.443032,553,-7.228828,2328,1859,1638,-0.128141,3.969009,-0.88184,-0.025677,0.103506,0.124592,1831,0.017028,0,5.669734,0.000002,0.150103,4.063618,0.182893,1.047127,3.943092,0.01572,3.336302,4.775117,1311,3.188254,9.397553,2660,1.011383,1.005683,0.000134,0.000094,0.159647,0.001125,0.033549,notsleepy
0.031741,0.0411,0.016782,0.561358,-8.704226,-0.443032,553,-7.228828,2328,1859,1638,-0.128141,3.969009,-0.88184,-0.025677,0.103506,0.124592,1831,0.017028,0,5.669734,0.000002,0.150103,4.063618,0.182893,1.047127,3.943092,0.01572,3.336302,4.775117,1311,3.188254,9.397553,2660,1.011383,1.005683,0.000134,0.000094,0.159647,0.001125,0.033549,notsleepy
0.031741,0.0411,0.016782,0.561358,-8.704226,-0.443032,553,-7.228828,2328,1859,1638,-0.128141,3.969009,-0.88184,-0.025677,0.103506,0.124592,1831,0.017028,0,5.669734,0.000002,0.150103,4.063618,0.182893,1.047127,3.943092,0.01572,3.336302,4.775117,1311,3.188254,9.397553,2660,1.011383,1.005683,0.000134,0.000094,0.159647,0.001125,0.033549,notsleepy
0.004884,0.005253,0.002293,0.27874,-0.417096,1.523801,721,-8.822045,1961,2923,1505,-1.281389,-0.644039,-1.159198,4.930664,0.044563,0.061233,2968,0.001484,0,5.429111,-0.000001,0.01731,3.588418,0.013951,0.791926,3.806033,0.043243,3.138847,3.439563,2977,3.410606,6.670053,146,0.748715,0.865323,0.000023,0.000011,0.119294,0.000756,0.027491,notsleepy
0.011678,0.012602,0.005139,0.656734,-1.991752,0.043976,2397,-3.608697,225,2866,783,-0.196507,-5.572009,-9.484556,-7.242689,0.044799,0.050271,926,0.009754,-0.000001,8.618868,-0.000012,0.17492,5.22141,0.650185,0.686966,5.509363,-0.082472,4.628788,4.250115,1667,4.378015,7.945868,170,0.774705,0.880174,-0.000005,0.000018,0.135467,0.000794,0.028184,notsleepy
0.009581,0.013454,0.006061,3.345009,0.897068,0.227192,486,-5.812531,9,1249,1778,0.018308,-7.577711,-4.84605,3.33481,0.047891,0.059067,2859,0.010288,-0.000002,8.617713,0.000002,0.185014,5.441874,-0.521871,0.705253,5.426092,0.09373,6.46714,3.987685,562,5.584987,7.962405,2581,0.730407,0.854668,0.000009,0.00003,0.120216,0.000473,0.021745,notsleepy
0.069776,0.072551,0.0204,0.558559,-11.5529,-0.10979,1221,-2.94243,1945,1193,192,-0.071512,-0.696468,-4.482025,-3.248419,0.106392,0.109528,2116,0.024276,-0.000013,4.229833,-0.000001,-0.067685,3.463382,-0.025376,1.138447,4.311244,0.103027,3.324298,4.795979,1489,3.217604,7.557933,473,0.972984,0.986401,-0.000069,0.000069,0.121858,0.000886,0.029766,notsleepy
0.004999,0.002281,0.005652,2.545834,4.288026,-0.267816,1533,-4.812574,1974,2260,163,0.017602,-3.798614,-4.55238,-6.545557,0.043489,0.040419,1723,0.007404,0.000001,6.682239,-0.000012,0.139696,5.07888,0.114972,1.150302,4.758039,-0.149398,4.320351,5.606531,1234,4.934494,9.0516,183,1.066204,1.032578,-0.000036,0.000081,0.172954,0.00089,0.029836,notsleepy
0.004999,0.002281,0.005652,2.545834,4.288026,-0.267816,1533,-4.812574,1974,2260,163,0.017602,-3.798614,-4.55238,-6.545557,0.043489,0.040419,1723,0.007404,0.000001,6.682239,-0.000012,0.139696,5.07888,0.114972,1.150302,4.758039,-0.149398,4.320351,5.606531,1234,4.934494,9.0516,183,1.066204,1.032578,-0.000036,0.000081,0.172954,0.00089,0.029836,notsleepy
0.004999,0.002281,0.005652,2.545834,4.288026,-0.267816,1533,-4.812574,1974,2260,163,0.017602,-3.798614,-4.55238,-6.545557,0.043489,0.040419,1723,0.007404,0.000001,6.682239,-0.000012,0.139696,5.07888,0.114972,1.150302,4.758039,-0.149398,4.320351,5.606531,1234,4.934494,9.0516,183,1.066204,1.032578,-0.000036,0.000081,0.172954,0.00089,0.029836,notsleepy
0.028971,0.024763,0.016854,2.060924,-9.654689,-0.665231,776,-1.574112,43,2265,2177,-0.174827,-2.515323,-1.226627,-1.853413,0.093854,0.082698,667,0.022383,-0.000005,5.761399,-0.000003,0.384165,4.294866,0.306984,1.014173,4.959942,0.19153,3.566708,4.498942,1297,3.623544,8.452597,2538,0.938351,0.968688,0.000063,0.000143,0.10195,0.000769,0.027727,notsleepy
0.012799,0.01411,0.008292,0.781292,-13.18362,0.044771,0,-3.275273,912,1789,1621,0.237052,0.240267,-0.804532,-3.956518,0.116077,0.121917,2441,0.012792,-0.000002,4.439698,-0.000014,0.675993,4.053131,0.172813,1.451125,5.415785,0.028339,3.771945,4.295553,2697,3.514037,8.748795,1434,1.133752,1.06479,-0.000061,0.000233,0.133609,0.001202,0.034674,notsleepy
0.019063,0.015357,0.007935,2.195387,-1.659672,-0.488514,1878,-1.244572,1428,2470,1858,-0.060751,5.912946,2.895223,-3.106014,0.042,0.037621,461,0.01392,0.000001,3.975219,-0.000007,0.153662,4.189463,0.229888,0.72133,4.50586,-0.065338,3.526411,4.317019,1722,3.660449,10.01913,485,0.948787,0.974059,-0.000019,0.000026,0.118795,0.000592,0.02434,notsleepy
0.019063,0.015357,0.007935,2.195387,-1.659672,-0.488514,1878,-1.244572,1428,2470,1858,-0.060751,5.912946,2.895223,-3.106014,0.042,0.037621,461,0.01392,0.000001,3.975219,-0.000007,0.153662,4.189463,0.229888,0.72133,4.50586,-0.065338,3.526411,4.317019,1722,3.660449,10.01913,485,0.948787,0.974059,-0.000019,0.000026,0.118795,0.000592,0.02434,notsleepy
0.013349,0.015263,0.007178,1.958779,-8.382837,-0.35082,2005,-5.107969,299,702,1484,0.175094,-1.219792,-2.082058,-4.15674,0.090935,0.102028,792,0.010942,-0.000006,4.646451,-0.000004,0.15187,4.200386,0.352462,1.871261,5.608138,0.207137,3.974174,3.990597,1856,3.262722,8.98264,1672,1.348701,1.161339,-0.000224,0.000116,0.141957,0.001445,0.03801,notsleepy
0.015088,0.008399,0.009549,3.058536,3.182852,-0.900219,722,-6.982772,2440,1439,1949,-0.160857,4.282959,-1.292583,0.261807,0.046779,0.039654,95,0.017282,0.000023,7.010166,-0.000011,0.367245,5.434527,0.507013,0.826565,4.423663,-0.010693,4.48833,4.46236,1553,4.232061,7.522394,1678,0.885677,0.941104,-0.000145,0.000031,0.143693,0.000756,0.027498,notsleepy
0.015088,0.008399,0.009549,3.058536,3.182852,-0.900219,722,-6.982772,2440,1439,1949,-0.160857,4.282959,-1.292583,0.261807,0.046779,0.039654,95,0.017282,0.000023,7.010166,-0.000011,0.367245,5.434527,0.507013,0.826565,4.423663,-0.010693,4.48833,4.46236,1553,4.232061,7.522394,1678,0.885677,0.941104,-0.000145,0.000031,0.143693,0.000756,0.027498,notsleepy
0.015088,0.008399,0.009549,3.058536,3.182852,-0.900219,722,-6.982772,2440,1439,1949,-0.160857,4.282959,-1.292583,0.261807,0.046779,0.039654,95,0.017282,0.000023,7.010166,-0.000011,0.367245,5.434527,0.507013,0.826565,4.423663,-0.010693,4.48833,4.46236,1553,4.232061,7.522394,1678,0.885677,0.941104,-0.000145,0.000031,0.143693,0.000756,0.027498,notsleepy
0.015403,0.010715,0.011111,1.116991,-5.357898,-0.398953,744,-6.131784,2138,1228,2409,0.096434,0.373228,-4.127633,-1.994354,0.079103,0.078141,2478,0.009925,0.000001,4.84625,-0.000002,0.413776,4.358376,0.407904,1.455217,5.417786,0.120985,3.375763,7.262436,2640,3.320916,7.512934,2001,1.030176,1.014986,0.000014,0.000073,0.124791,0.001119,0.033458,notsleepy
0.015403,0.010715,0.011111,1.116991,-5.357898,-0.398953,744,-6.131784,2138,1228,2409,0.096434,0.373228,-4.127633,-1.994354,0.079103,0.078141,2478,0.009925,0.000001,4.84625,-0.000002,0.413776,4.358376,0.407904,1.455217,5.417786,0.120985,3.375763,7.262436,2640,3.320916,7.512934,2001,1.030176,1.014986,0.000014,0.000073,0.124791,0.001119,0.033458,notsleepy
0.015403,0.010715,0.011111,1.116991,-5.357898,-0.398953,744,-6.131784,2138,1228,2409,0.096434,0.373228,-4.127633,-1.994354,0.079103,0.078141,2478,0.009925,0.000001,4.84625,-0.000002,0.413776,4.358376,0.407904,1.455217,5.417786,0.120985,3.375763,7.262436,2640,3.320916,7.512934,2001,1.030176,1.014986,0.000014,0.000073,0.124791,0.001119,0.033458,notsleepy
0.011249,0.006135,0.006642,0.703529,-3.685483,0.126204,162,-12.52684,2481,1568,2581,0.154346,-3.648304,-3.032647,-3.434456,0.074283,0.074886,2001,0.008159,0.000004,7.043931,0.000001,-0.052404,4.553347,0.018302,1.086355,5.041064,0.072487,3.470749,4.7535,1731,3.323016,8.891368,1113,1.216548,1.102978,0.000043,0.00005,0.139584,0.00094,0.030667,notsleepy
0.011249,0.006135,0.006642,0.703529,-3.685483,0.126204,162,-12.52684,2481,1568,2581,0.154346,-3.648304,-3.032647,-3.434456,0.074283,0.074886,2001,0.008159,0.000004,7.043931,0.000001,-0.052404,4.553347,0.018302,1.086355,5.041064,0.072487,3.470749,4.7535,1731,3.323016,8.891368,1113,1.216548,1.102978,0.000043,0.00005,0.139584,0.00094,0.030667,notsleepy
0.011249,0.006135,0.006642,0.703529,-3.685483,0.126204,162,-12.52684,2481,1568,2581,0.154346,-3.648304,-3.032647,-3.434456,0.074283,0.074886,2001,0.008159,0.000004,7.043931,0.000001,-0.052404,4.553347,0.018302,1.086355,5.041064,0.072487,3.470749,4.7535,1731,3.323016,8.891368,1113,1.216548,1.102978,0.000043,0.00005,0.139584,0.00094,0.030667,notsleepy
0.012073,0.010067,0.004593,0.447295,-2.808384,-0.331355,956,-5.061733,1159,2477,2482,-0.46308,2.304714,-0.436144,1.767439,0.057253,0.051056,757,0.005117,-0.000002,4.665915,0,-0.12411,3.718317,0.265408,0.646314,4.038014,0.055723,3.564229,4.00786,719,3.250888,7.64795,2604,0.971961,0.985889,0.000016,0.00002,0.090752,0.0006,0.024487,notsleepy
0.044718,0.06449,0.023197,0.064623,-9.767341,0.769805,1540,-2.881164,667,2074,2802,-0.029029,0.620831,0.180168,7.267962,0.093483,0.123553,2028,0.019057,-0.000008,6.02922,0.000005,-0.41514,5.065253,-0.062492,0.990734,3.626571,0.135103,3.796861,5.621204,202,3.251579,8.279324,1450,1.008276,1.004131,-0.000039,0.000122,0.121069,0.000756,0.027495,notsleepy
0.044718,0.06449,0.023197,0.064623,-9.767341,0.769805,1540,-2.881164,667,2074,2802,-0.029029,0.620831,0.180168,7.267962,0.093483,0.123553,2028,0.019057,-0.000008,6.02922,0.000005,-0.41514,5.065253,-0.062492,0.990734,3.626571,0.135103,3.796861,5.621204,202,3.251579,8.279324,1450,1.008276,1.004131,-0.000039,0.000122,0.121069,0.000756,0.027495,notsleepy
0.009507,0.004687,0.009128,2.312962,0.799196,-1.388826,984,-4.624796,97,2629,1707,0.068018,-4.000564,-2.9213,1.432792,0.062591,0.039871,2667,0.013301,0,8.653178,0.000003,-0.089416,3.930151,-0.318739,0.6958,3.168582,-0.013152,4.658211,5.195169,2193,5.601206,6.857051,2234,0.69505,0.833697,-0.000077,0.000091,0.169362,0.000647,0.02544,notsleepy
0.041549,0.040862,0.020699,1.106166,-12.36314,-0.16441,730,-4.654275,1580,902,41,-0.322572,-1.325194,0.794354,1.690755,0.108092,0.115329,1476,0.03357,-0.000019,5.539783,-0.000007,0.153298,3.67773,0.348746,2.318238,6.484787,-0.071407,3.544654,6.05055,2601,3.254849,10.69763,1528,1.671522,1.292875,-0.00017,0.000429,0.138837,0.00178,0.042187,notsleepy
0.005744,0.007099,0.00624,1.834975,2.713221,-1.305296,1750,-6.700217,1193,2857,1176,-0.365783,-2.340664,-6.028913,-1.381295,0.042503,0.039487,1018,0.004377,-0.000002,13.78463,0.000009,-0.53152,6.890664,0.339192,0.76242,4.850875,-0.201909,4.559995,3.587992,2530,4.474384,9.803633,2529,0.744418,0.862826,0.00002,0.000024,0.182395,0.000651,0.025519,notsleepy
0.005744,0.007099,0.00624,1.834975,2.713221,-1.305296,1750,-6.700217,1193,2857,1176,-0.365783,-2.340664,-6.028913,-1.381295,0.042503,0.039487,1018,0.004377,-0.000002,13.78463,0.000009,-0.53152,6.890664,0.339192,0.76242,4.850875,-0.201909,4.559995,3.587992,2530,4.474384,9.803633,2529,0.744418,0.862826,0.00002,0.000024,0.182395,0.000651,0.025519,notsleepy
0.039638,0.043186,0.021182,0.927001,-15.99706,-0.037256,2587,3.454322,2829,908,1961,-0.046245,-1.442979,0.599375,-1.68093,0.128987,0.144034,181,0.029255,0.000005,3.861606,-0.000004,-0.151355,4.078591,-0.05905,1.585058,5.69001,0.127586,3.226538,4.381288,2531,3.673687,9.697438,814,1.399209,1.182882,-0.000054,0.000518,0.132323,0.001478,0.038442,notsleepy
0.039638,0.043186,0.021182,0.927001,-15.99706,-0.037256,2587,3.454322,2829,908,1961,-0.046245,-1.442979,0.599375,-1.68093,0.128987,0.144034,181,0.029255,0.000005,3.861606,-0.000004,-0.151355,4.078591,-0.05905,1.585058,5.69001,0.127586,3.226538,4.381288,2531,3.673687,9.697438,814,1.399209,1.182882,-0.000054,0.000518,0.132323,0.001478,0.038442,notsleepy
0.032955,0.024606,0.017264,2.056325,-5.392501,-0.019104,545,-5.926449,1247,800,1612,-0.093821,-1.188746,4.128109,-4.559048,0.067931,0.060242,648,0.018429,0.000002,3.833519,-0.000001,0.583854,4.960266,0.607851,1.185632,4.898355,0.038263,4.582289,4.101794,2789,3.580479,7.964296,2719,1.007267,1.003639,0.000021,0.000048,0.142248,0.001859,0.043118,notsleepy
0.032955,0.024606,0.017264,2.056325,-5.392501,-0.019104,545,-5.926449,1247,800,1612,-0.093821,-1.188746,4.128109,-4.559048,0.067931,0.060242,648,0.018429,0.000002,3.833519,-0.000001,0.583854,4.960266,0.607851,1.185632,4.898355,0.038263,4.582289,4.101794,2789,3.580479,7.964296,2719,1.007267,1.003639,0.000021,0.000048,0.142248,0.001859,0.043118,notsleepy
0.011536,0.00925,0.007128,1.913867,-0.794498,0.101414,2607,-1.099592,2255,1478,2417,0.297908,-1.135823,-2.284317,-3.743971,0.043041,0.038399,2019,0.011248,0.000001,3.9306,0.000003,0.066531,3.406276,0.174416,0.727771,3.772073,0.053445,3.558753,3.323558,1977,3.307327,7.421579,894,0.774831,0.880246,0.000021,0.00002,0.070833,0.000347,0.018628,notsleepy
0.070591,0.074668,0.026141,0.233924,-15.40591,-0.653335,1867,-7.525606,2538,675,1569,0.117898,-4.764827,-1.088378,-5.596889,0.176762,0.170038,2446,0.051198,0.000011,5.176098,0.000003,0.064642,4.224624,0.082018,1.388873,4.669695,0.342877,4.072803,5.432352,2982,3.136416,8.35088,679,1.263615,1.12411,0.000018,0.000154,0.13213,0.000721,0.026849,notsleepy
