@attribute Std_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_LowPeakAmp numeric

@data

0.040098,0.035039,0.047358,-56.934166,1.233882,-0.110218,1.25142,0.612089,-0.058408,7.627743,0.346304,0.115129,0.430482,1.021096,0.538279,0.548302,0.557032,0.329973,0.313567,0.141892,0.036031,0.012518,0.375963,0.421144,0.538606,0.567387,0.190594,0.112996,0.121873,4.528662,0.410061,0.067362,0.063968,0.162822,0.215401,4455.149521,11.719005
0.040098,0.035039,0.047358,-56.934166,1.233882,-0.110218,1.25142,0.612089,-0.058408,7.627743,0.346304,0.115129,0.430482,1.021096,0.538279,0.548302,0.557032,0.329973,0.313567,0.141892,0.036031,0.012518,0.375963,0.421144,0.538606,0.567387,0.190594,0.112996,0.121873,4.528662,0.410061,0.067362,0.063968,0.162822,0.215401,4455.149521,11.719005
0.023358,0.018215,0.02847,-66.178236,1.960924,1.121759,0.983829,0.683519,0.621172,5.858276,0.444603,0.064083,0.563811,1.067138,0.533171,0.447855,0.256747,0.451804,0.409796,0.201343,0.069474,0.015128,0.342813,0.276764,0.418105,0.737935,0.159271,0.159259,0.159838,5.098021,0.175095,0.050638,0.056208,0.157221,0.214695,2283.303179,12.115936
0.060812,0.047055,0.080912,-53.162618,1.579135,-0.131258,0.439337,0.501245,0.07588,7.419739,0.307993,0.149457,0.544194,1.015128,0.54842,0.501166,0.706729,0.428239,0.45404,0.186035,0.048034,0.018801,0.303197,0.291843,0.308408,0.452796,0.10302,0.081216,0.069169,3.692815,0.302505,0.044756,0.039649,0.156095,0.211387,6203.204428,14.185215
0.025831,0.018599,0.032456,-56.728593,1.632908,0.954151,0.722652,0.424409,0.404249,5.061051,0.486921,0.08068,0.518571,1.03105,0.500396,0.427063,0.212453,0.370365,0.434178,0.192687,0.058858,0.01373,0.297222,0.341045,0.40511,0.491765,0.135946,0.103163,0.139512,4.223639,0.26391,0.042046,0.045926,0.155903,0.217911,6048.049882,15.83176
0.127421,0.09414,0.204383,-50.058057,0.860683,0.060877,0.248958,0.241692,0.326359,6.109704,0.391905,0.205717,0.607079,1.062083,0.562869,0.521041,0.827405,0.43654,0.439276,0.2049,0.042305,0.028123,0.247123,0.23362,0.354291,0.492271,0.095679,0.068633,0.033594,4.098397,0.190185,0.035895,0.04155,0.155215,0.211978,6993.230356,14.458916
0.064953,0.045285,0.219937,-52.221623,1.140744,0.747457,0.043133,0.109839,0.296963,4.835059,0.471886,0.13172,0.607568,1.067326,0.555681,0.451103,0.353418,0.481562,0.477778,0.205069,0.060212,0.036404,0.249198,0.248795,0.314928,0.436402,0.112782,0.104285,0.047674,3.625147,0.214466,0.044488,0.033978,0.151263,0.215032,9156.277742,71.751864
0.045332,0.02954,0.093159,-60.806538,1.679898,0.870841,0.645624,0.170509,0.102446,4.529918,0.495773,0.100589,0.628724,1.116524,0.533417,0.435164,0.34175,0.444389,0.495669,0.201816,0.075285,0.019099,0.261123,0.259416,0.277382,0.442081,0.100038,0.079632,0.064279,4.363862,0.164584,0.048077,0.027739,0.156416,0.214231,3432.906835,13.477499
0.102816,0.067219,0.144438,-45.580191,1.036833,0.499047,0.23189,0.109686,-0.053304,5.235596,0.441012,0.167154,0.610622,1.098306,0.556946,0.479916,0.570629,0.423206,0.429504,0.210018,0.048946,0.025753,0.238855,0.22643,0.273488,0.4865,0.07962,0.091396,0.032404,3.449675,0.26133,0.036684,0.035946,0.156563,0.213518,13310.056284,59.314267
0.082683,0.052575,0.130045,-45.420451,1.562266,0.011386,0.014467,0.546763,0.075123,5.108455,0.452975,0.167746,0.616333,1.048403,0.482879,0.440251,0.357276,0.405904,0.444457,0.184718,0.039431,0.015947,0.208964,0.256837,0.287666,0.362343,0.088199,0.088408,0.043693,3.501916,0.183894,0.032054,0.029184,0.14874,0.212956,14328.074402,38.104063
0.069481,0.05363,0.089237,-56.053569,1.750636,1.152002,0.229486,0.026322,0.130801,5.160238,0.451744,0.126649,0.562515,1.060765,0.611066,0.473456,0.506373,0.448413,0.475409,0.200644,0.066513,0.030981,0.335433,0.300103,0.293106,0.441801,0.095649,0.068664,0.044086,3.956848,0.184499,0.037511,0.03107,0.152691,0.215677,4643.476822,11.26123
0.047996,0.032058,0.082048,-54.180081,1.065056,0.798298,0.211548,0.107698,0.128055,5.931318,0.39581,0.125407,0.559715,1.058984,0.621843,0.464879,0.476836,0.483967,0.444063,0.227551,0.064762,0.013813,0.261329,0.234967,0.343713,0.438587,0.079721,0.07561,0.08288,4.391081,0.215528,0.042812,0.032854,0.154553,0.215038,6653.582496,39.733383
0.110543,0.077138,0.176732,-45.131207,0.780926,0.15979,0.20864,0.153127,0.371389,5.611344,0.428163,0.189339,0.623733,1.078398,0.499345,0.44194,0.622196,0.441415,0.452265,0.199666,0.049143,0.025033,0.285781,0.270573,0.315842,0.416521,0.08899,0.080651,0.037411,3.648177,0.211439,0.042664,0.029181,0.146767,0.213869,14984.234003,51.673039
0.110543,0.077138,0.176732,-45.131207,0.780926,0.15979,0.20864,0.153127,0.371389,5.611344,0.428163,0.189339,0.623733,1.078398,0.499345,0.44194,0.622196,0.441415,0.452265,0.199666,0.049143,0.025033,0.285781,0.270573,0.315842,0.416521,0.08899,0.080651,0.037411,3.648177,0.211439,0.042664,0.029181,0.146767,0.213869,14984.234003,51.673039
0.070715,0.055507,0.103309,-51.982385,0.517938,0.270765,0.274335,0.054671,0.38503,6.344883,0.332675,0.157371,0.543744,1.042151,0.566305,0.462038,0.446784,0.441136,0.479881,0.192506,0.049275,0.021211,0.281927,0.273781,0.313539,0.391448,0.093724,0.070299,0.051659,3.948277,0.161366,0.037917,0.026345,0.155364,0.217935,7027.51431,15.256367
0.070715,0.055507,0.103309,-51.982385,0.517938,0.270765,0.274335,0.054671,0.38503,6.344883,0.332675,0.157371,0.543744,1.042151,0.566305,0.462038,0.446784,0.441136,0.479881,0.192506,0.049275,0.021211,0.281927,0.273781,0.313539,0.391448,0.093724,0.070299,0.051659,3.948277,0.161366,0.037917,0.026345,0.155364,0.217935,7027.51431,15.256367
0.094116,0.066943,0.177489,-48.24024,0.560186,0.33413,0.380492,0.023674,0.048202,5.934057,0.376906,0.19518,0.610124,1.032081,0.613333,0.512682,0.584934,0.471389,0.456681,0.212272,0.05111,0.024652,0.251995,0.265027,0.301643,0.403938,0.101541,0.074855,0.043873,3.584832,0.21923,0.041765,0.028757,0.150583,0.217785,11096.531074,38.711358
0.115355,0.080502,0.202026,-49.854654,0.854872,0.249457,0.560054,0.261114,0.173898,5.725682,0.38027,0.185014,0.63513,1.096963,0.496993,0.451531,0.510145,0.453334,0.473836,0.199261,0.047443,0.028958,0.240713,0.244225,0.266778,0.389344,0.104476,0.073671,0.039039,3.902004,0.213295,0.050694,0.037678,0.148225,0.204635,8560.764039,52.530282
0.115355,0.080502,0.202026,-49.854654,0.854872,0.249457,0.560054,0.261114,0.173898,5.725682,0.38027,0.185014,0.63513,1.096963,0.496993,0.451531,0.510145,0.453334,0.473836,0.199261,0.047443,0.028958,0.240713,0.244225,0.266778,0.389344,0.104476,0.073671,0.039039,3.902004,0.213295,0.050694,0.037678,0.148225,0.204635,8560.764039,52.530282
0.061724,0.039226,0.09123,-47.987762,1.442888,-0.15874,0.3968,0.502391,0.087724,5.08514,0.458908,0.138514,0.626048,1.063095,0.575485,0.452608,0.317382,0.430538,0.447693,0.191173,0.064233,0.017575,0.229393,0.24966,0.33584,0.417521,0.100695,0.077049,0.039264,3.611476,0.159419,0.038357,0.027892,0.150255,0.211739,11441.667192,51.996402
0.183334,0.149242,0.391519,-51.318489,0.803291,0.69018,0.317626,-0.559367,-0.079118,5.759962,0.416737,0.225041,0.674387,1.113507,0.740848,0.543204,0.921348,0.448174,0.520315,0.205816,0.061661,0.056552,0.278883,0.304688,0.262102,0.547597,0.10476,0.104277,0.057961,3.433682,0.156657,0.043165,0.030759,0.160861,0.213209,8583.436414,68.182237
0.183334,0.149242,0.391519,-51.318489,0.803291,0.69018,0.317626,-0.559367,-0.079118,5.759962,0.416737,0.225041,0.674387,1.113507,0.740848,0.543204,0.921348,0.448174,0.520315,0.205816,0.061661,0.056552,0.278883,0.304688,0.262102,0.547597,0.10476,0.104277,0.057961,3.433682,0.156657,0.043165,0.030759,0.160861,0.213209,8583.436414,68.182237
0.080803,0.05859,0.191428,-46.052252,1.696763,-0.012314,0.132707,0.774943,0.256367,7.955793,0.250643,0.170533,0.563341,0.974432,0.595468,0.499115,0.473013,0.429675,0.426907,0.183103,0.043574,0.038742,0.280316,0.25029,0.3349,0.436183,0.101823,0.091532,0.178124,3.607766,0.325686,0.039645,0.037132,0.143656,0.210919,12272.582678,40.065293
0.111613,0.070405,0.180088,-46.836576,1.408912,0.352417,0.486048,-0.142665,0.309581,6.081041,0.388212,0.160099,0.664614,1.090885,0.63777,0.479092,0.412827,0.456772,0.426247,0.203363,0.05644,0.022307,0.280829,0.252462,0.352871,0.428312,0.097324,0.09521,0.05255,3.4366,0.202023,0.035019,0.032094,0.158406,0.212807,11184.946615,27.091025
0.112313,0.084201,0.18217,-46.906769,0.471154,-0.910181,0.954983,0.259738,0.203324,7.288009,0.311112,0.201429,0.590921,1.081516,0.553638,0.527191,0.943849,0.384071,0.440769,0.197092,0.045463,0.030368,0.229596,0.253667,0.284639,0.621023,0.087724,0.123848,0.049893,3.536563,0.271514,0.040261,0.0286,0.153738,0.212981,9539.885568,44.684108
0.112313,0.084201,0.18217,-46.906769,0.471154,-0.910181,0.954983,0.259738,0.203324,7.288009,0.311112,0.201429,0.590921,1.081516,0.553638,0.527191,0.943849,0.384071,0.440769,0.197092,0.045463,0.030368,0.229596,0.253667,0.284639,0.621023,0.087724,0.123848,0.049893,3.536563,0.271514,0.040261,0.0286,0.153738,0.212981,9539.885568,44.684108
0.112313,0.084201,0.18217,-46.906769,0.471154,-0.910181,0.954983,0.259738,0.203324,7.288009,0.311112,0.201429,0.590921,1.081516,0.553638,0.527191,0.943849,0.384071,0.440769,0.197092,0.045463,0.030368,0.229596,0.253667,0.284639,0.621023,0.087724,0.123848,0.049893,3.536563,0.271514,0.040261,0.0286,0.153738,0.212981,9539.885568,44.684108
0.050044,0.033122,0.059105,-54.832173,2.3474,-0.109024,0.054409,0.367404,-0.40309,5.106915,0.450438,0.136354,0.562383,0.979052,0.425861,0.395539,0.406722,0.43996,0.378269,0.181499,0.0336,0.009574,0.264868,0.303183,0.511572,0.345108,0.160846,0.080258,0.094899,4.554636,0.141941,0.044644,0.037838,0.154656,0.218824,5062.269595,9.218168
0.046824,0.037633,0.058555,-52.676581,1.716771,0.456275,0.435484,0.04968,0.173568,6.287466,0.354925,0.130128,0.519101,1.028634,0.530532,0.453573,0.452707,0.430021,0.428609,0.180761,0.053023,0.009962,0.368416,0.362304,0.40544,0.577155,0.15202,0.101517,0.142951,4.037053,0.239393,0.051354,0.040505,0.158848,0.211355,6956.031485,16.162124
0.049244,0.036796,0.066475,-54.187836,0.808808,0.280797,0.045246,-0.017576,-0.616603,6.12798,0.390864,0.132919,0.521706,1.014195,0.555459,0.519445,0.335717,0.388278,0.423029,0.188749,0.043052,0.014588,0.346947,0.316311,0.27673,0.682912,0.100219,0.135623,0.143233,3.791006,0.254315,0.047718,0.033397,0.153806,0.217097,6069.944927,11.559841
0.106388,0.063576,0.168171,-41.905658,1.185002,0.717624,0.653706,0.508501,0.403484,5.656784,0.423912,0.182755,0.627013,1.1077,0.502079,0.45158,0.404207,0.402377,0.443538,0.219595,0.040066,0.020144,0.24522,0.255698,0.370033,0.417875,0.102198,0.071616,0.045135,3.090995,0.253122,0.041221,0.034353,0.155783,0.217742,21649.83923,52.731176
0.04274,0.038378,0.0528,-61.192701,1.715334,0.368627,0.201079,0.06475,0.545294,6.775455,0.378589,0.119731,0.474545,0.93089,0.505177,0.436046,0.543663,0.38478,0.410516,0.158785,0.042812,0.024868,0.345139,0.326287,0.497164,0.618487,0.19691,0.139156,0.285514,4.535137,0.262997,0.051953,0.037802,0.153493,0.205623,3378.67645,7.009893
0.04274,0.038378,0.0528,-61.192701,1.715334,0.368627,0.201079,0.06475,0.545294,6.775455,0.378589,0.119731,0.474545,0.93089,0.505177,0.436046,0.543663,0.38478,0.410516,0.158785,0.042812,0.024868,0.345139,0.326287,0.497164,0.618487,0.19691,0.139156,0.285514,4.535137,0.262997,0.051953,0.037802,0.153493,0.205623,3378.67645,7.009893
0.04274,0.038378,0.0528,-61.192701,1.715334,0.368627,0.201079,0.06475,0.545294,6.775455,0.378589,0.119731,0.474545,0.93089,0.505177,0.436046,0.543663,0.38478,0.410516,0.158785,0.042812,0.024868,0.345139,0.326287,0.497164,0.618487,0.19691,0.139156,0.285514,4.535137,0.262997,0.051953,0.037802,0.153493,0.205623,3378.67645,7.009893
0.093201,0.061784,0.141079,-47.059197,1.216146,-0.024601,0.536723,0.131728,0.26379,5.826418,0.375254,0.157842,0.630972,1.079091,0.525652,0.443008,0.484411,0.477472,0.479132,0.189357,0.052801,0.02846,0.289996,0.25362,0.315541,0.406792,0.10953,0.091504,0.048453,3.525968,0.19669,0.0335,0.036149,0.15688,0.210252,11404.378165,26.640384
0.119591,0.086307,0.19492,-53.604771,1.147881,0.223099,0.370276,0.3286,0.705246,5.696964,0.404614,0.185319,0.646639,1.086112,0.545013,0.525588,0.90091,0.50081,0.439151,0.219364,0.054184,0.024416,0.257206,0.230453,0.30003,0.462276,0.10116,0.120398,0.038612,3.831161,0.272836,0.030116,0.030626,0.152113,0.215541,5403.811986,30.655595
0.040086,0.026298,0.046597,-49.518583,1.366362,0.343404,0.442673,-0.239389,0.01618,7.590315,0.309707,0.135465,0.534501,1.017834,0.55918,0.659056,0.316451,0.425421,0.449646,0.175307,0.041463,0.007729,0.275314,0.327279,0.367667,0.612463,0.111574,0.073058,0.068804,3.632345,0.220778,0.046728,0.039954,0.154463,0.212716,10754.113991,30.17052
0.040086,0.026298,0.046597,-49.518583,1.366362,0.343404,0.442673,-0.239389,0.01618,7.590315,0.309707,0.135465,0.534501,1.017834,0.55918,0.659056,0.316451,0.425421,0.449646,0.175307,0.041463,0.007729,0.275314,0.327279,0.367667,0.612463,0.111574,0.073058,0.068804,3.632345,0.220778,0.046728,0.039954,0.154463,0.212716,10754.113991,30.17052
0.095752,0.069084,0.143879,-50.947343,0.963583,0.019652,0.117339,0.283601,0.170063,7.841333,0.356603,0.185662,0.599643,1.044518,0.585136,0.505877,0.743406,0.441042,0.455282,0.201457,0.048373,0.025237,0.263,0.254334,0.290824,0.490243,0.089404,0.084669,0.050495,3.912108,0.25615,0.034716,0.033202,0.152556,0.213481,7019.244291,18.434705
0.045557,0.035224,0.061377,-52.607897,1.055519,-0.227516,0.325528,-0.130896,-0.344153,6.613273,0.376097,0.137357,0.477819,0.962623,0.520982,0.466579,0.419489,0.431633,0.32742,0.157985,0.041436,0.014227,0.309335,0.316003,0.32865,0.613616,0.115185,0.073123,0.150933,4.131641,0.254706,0.042399,0.044032,0.157384,0.21949,8353.460855,14.98091
0.045557,0.035224,0.061377,-52.607897,1.055519,-0.227516,0.325528,-0.130896,-0.344153,6.613273,0.376097,0.137357,0.477819,0.962623,0.520982,0.466579,0.419489,0.431633,0.32742,0.157985,0.041436,0.014227,0.309335,0.316003,0.32865,0.613616,0.115185,0.073123,0.150933,4.131641,0.254706,0.042399,0.044032,0.157384,0.21949,8353.460855,14.98091
0.045557,0.035224,0.061377,-52.607897,1.055519,-0.227516,0.325528,-0.130896,-0.344153,6.613273,0.376097,0.137357,0.477819,0.962623,0.520982,0.466579,0.419489,0.431633,0.32742,0.157985,0.041436,0.014227,0.309335,0.316003,0.32865,0.613616,0.115185,0.073123,0.150933,4.131641,0.254706,0.042399,0.044032,0.157384,0.21949,8353.460855,14.98091
0.083707,0.062671,0.129182,-51.3733,0.970552,0.10116,0.550201,0.201381,0.365598,6.383561,0.3393,0.178406,0.555846,1.01609,0.550477,0.481459,0.625925,0.485449,0.470664,0.208849,0.046802,0.018963,0.253877,0.268015,0.477512,0.602546,0.140663,0.095288,0.046552,4.26057,0.165678,0.036515,0.035034,0.155435,0.213315,7351.458275,32.410146
0.083707,0.062671,0.129182,-51.3733,0.970552,0.10116,0.550201,0.201381,0.365598,6.383561,0.3393,0.178406,0.555846,1.01609,0.550477,0.481459,0.625925,0.485449,0.470664,0.208849,0.046802,0.018963,0.253877,0.268015,0.477512,0.602546,0.140663,0.095288,0.046552,4.26057,0.165678,0.036515,0.035034,0.155435,0.213315,7351.458275,32.410146
0.083707,0.062671,0.129182,-51.3733,0.970552,0.10116,0.550201,0.201381,0.365598,6.383561,0.3393,0.178406,0.555846,1.01609,0.550477,0.481459,0.625925,0.485449,0.470664,0.208849,0.046802,0.018963,0.253877,0.268015,0.477512,0.602546,0.140663,0.095288,0.046552,4.26057,0.165678,0.036515,0.035034,0.155435,0.213315,7351.458275,32.410146
0.075867,0.058232,0.115505,-52.901253,1.255157,0.073466,0.100497,0.155433,0.345768,6.918643,0.279258,0.16396,0.54131,0.973355,0.627671,0.500572,0.582277,0.442945,0.446547,0.184054,0.04776,0.02471,0.272348,0.312736,0.425631,0.461389,0.109938,0.097939,0.144253,4.402254,0.170178,0.049039,0.03977,0.143889,0.213962,5840.732591,11.913704
0.075867,0.058232,0.115505,-52.901253,1.255157,0.073466,0.100497,0.155433,0.345768,6.918643,0.279258,0.16396,0.54131,0.973355,0.627671,0.500572,0.582277,0.442945,0.446547,0.184054,0.04776,0.02471,0.272348,0.312736,0.425631,0.461389,0.109938,0.097939,0.144253,4.402254,0.170178,0.049039,0.03977,0.143889,0.213962,5840.732591,11.913704
0.075867,0.058232,0.115505,-52.901253,1.255157,0.073466,0.100497,0.155433,0.345768,6.918643,0.279258,0.16396,0.54131,0.973355,0.627671,0.500572,0.582277,0.442945,0.446547,0.184054,0.04776,0.02471,0.272348,0.312736,0.425631,0.461389,0.109938,0.097939,0.144253,4.402254,0.170178,0.049039,0.03977,0.143889,0.213962,5840.732591,11.913704
0.054577,0.032406,0.057979,-52.237654,3.309802,-0.659341,1.024874,-0.158304,-0.277635,7.898732,0.236156,0.125702,0.593758,0.962054,0.448379,0.441943,0.234963,0.392098,0.449096,0.182143,0.044694,0.01029,0.215121,0.260991,0.432866,0.367317,0.13276,0.067772,0.139868,3.829291,0.308644,0.0326,0.039946,0.151308,0.212507,7770.822225,14.103194
0.100087,0.062586,0.179933,-44.945345,1.154476,-0.177874,0.352927,0.07142,-0.049309,6.65585,0.293565,0.177835,0.624397,1.044539,0.581293,0.489613,0.320589,0.39705,0.428903,0.177795,0.049988,0.034794,0.238617,0.347022,0.296388,0.51035,0.100984,0.072464,0.107311,3.615169,0.21913,0.043791,0.031786,0.155837,0.21535,13651.91257,35.889596
0.100087,0.062586,0.179933,-44.945345,1.154476,-0.177874,0.352927,0.07142,-0.049309,6.65585,0.293565,0.177835,0.624397,1.044539,0.581293,0.489613,0.320589,0.39705,0.428903,0.177795,0.049988,0.034794,0.238617,0.347022,0.296388,0.51035,0.100984,0.072464,0.107311,3.615169,0.21913,0.043791,0.031786,0.155837,0.21535,13651.91257,35.889596
0.057071,0.044084,0.084648,-55.251445,0.610144,0.486832,0.472001,0.102695,0.012775,5.500199,0.400432,0.135996,0.486692,0.98445,0.467806,0.433091,0.34862,0.351592,0.432918,0.182399,0.040584,0.027607,0.279073,0.330356,0.408717,0.590374,0.109548,0.096589,0.160361,4.260655,0.177652,0.0383,0.040152,0.155926,0.209397,5106.760557,8.911565
0.107644,0.083361,0.288611,-46.85978,1.179754,0.172837,0.100071,-0.340244,0.064054,6.008214,0.362688,0.169227,0.647707,1.065402,0.653111,0.555688,0.704639,0.446186,0.4178,0.223265,0.070331,0.03595,0.22785,0.238499,0.361035,0.433809,0.095567,0.07483,0.037852,3.411875,0.154136,0.033011,0.029494,0.159529,0.216097,13330.142254,100.353844
0.041907,0.036103,0.060408,-58.437311,2.0368,-0.255037,0.88872,0.375066,0.419327,7.156838,0.318951,0.130202,0.505236,0.941058,0.474844,0.465846,0.467532,0.386336,0.39265,0.188179,0.047821,0.019153,0.352288,0.377235,0.483945,0.800674,0.14103,0.136182,0.129667,4.321256,0.222719,0.054504,0.057075,0.158452,0.218915,2769.388894,5.965873
0.041907,0.036103,0.060408,-58.437311,2.0368,-0.255037,0.88872,0.375066,0.419327,7.156838,0.318951,0.130202,0.505236,0.941058,0.474844,0.465846,0.467532,0.386336,0.39265,0.188179,0.047821,0.019153,0.352288,0.377235,0.483945,0.800674,0.14103,0.136182,0.129667,4.321256,0.222719,0.054504,0.057075,0.158452,0.218915,2769.388894,5.965873
0.136858,0.093105,0.351897,-48.569784,1.154372,0.938193,0.946434,0.380809,0.3591,5.061011,0.463821,0.159095,0.706217,1.158057,0.546373,0.53742,0.587681,0.459855,0.519292,0.208076,0.069128,0.029947,0.260206,0.257203,0.272368,0.468862,0.083969,0.16588,0.038497,3.729195,0.134908,0.024272,0.031758,0.156554,0.213776,13136.001956,106.868549
0.136858,0.093105,0.351897,-48.569784,1.154372,0.938193,0.946434,0.380809,0.3591,5.061011,0.463821,0.159095,0.706217,1.158057,0.546373,0.53742,0.587681,0.459855,0.519292,0.208076,0.069128,0.029947,0.260206,0.257203,0.272368,0.468862,0.083969,0.16588,0.038497,3.729195,0.134908,0.024272,0.031758,0.156554,0.213776,13136.001956,106.868549
0.065331,0.03954,0.140628,-47.926326,0.250308,1.085327,0.401634,0.054617,0.125325,6.36193,0.385356,0.136818,0.518283,1.043233,0.544861,0.529462,0.563718,0.464107,0.370844,0.162478,0.034261,0.017898,0.301992,0.240679,0.400237,0.506219,0.115793,0.146143,0.107497,3.823752,0.219729,0.04609,0.032594,0.146609,0.218511,11939.377685,34.148509
0.065331,0.03954,0.140628,-47.926326,0.250308,1.085327,0.401634,0.054617,0.125325,6.36193,0.385356,0.136818,0.518283,1.043233,0.544861,0.529462,0.563718,0.464107,0.370844,0.162478,0.034261,0.017898,0.301992,0.240679,0.400237,0.506219,0.115793,0.146143,0.107497,3.823752,0.219729,0.04609,0.032594,0.146609,0.218511,11939.377685,34.148509
0.043296,0.031975,0.054677,-51.417598,1.188291,0.023043,1.0609,-0.115967,0.26011,5.728065,0.397402,0.128769,0.519921,1.018419,0.477274,0.39686,0.267994,0.369308,0.404545,0.178022,0.046542,0.007953,0.260337,0.244295,0.313336,0.418673,0.110506,0.079228,0.081199,3.722275,0.172775,0.048565,0.033957,0.154581,0.214166,9066.910159,54.704901
0.173562,0.140174,0.300814,-42.910209,1.659545,-0.467253,-0.029438,-0.099099,0.240163,6.497397,0.360287,0.207294,0.676113,1.050548,0.659772,0.515981,0.563612,0.447725,0.468031,0.196812,0.05125,0.03077,0.276694,0.257329,0.322962,0.396855,0.090992,0.077292,0.039198,3.355252,0.12785,0.039381,0.03737,0.151042,0.213675,16530.141823,48.061382
0.083756,0.057839,0.522674,-55.922154,0.912145,0.805206,0.408538,-0.027115,0.155781,5.021639,0.464257,0.104544,0.661581,1.171872,0.488246,0.498059,0.307782,0.488447,0.457717,0.210547,0.06615,0.05436,0.359335,0.391449,0.376232,0.594863,0.178601,0.160593,0.064115,4.242828,0.230971,0.053082,0.057927,0.16075,0.220149,7332.258077,38.034677
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586
0.099233,0.062988,0.177346,-46.248168,1.840142,0.100667,0.427808,0.281944,-0.185375,6.954588,0.317093,0.172156,0.629466,1.050868,0.468949,0.421497,0.303452,0.387065,0.401569,0.198916,0.039498,0.015306,0.211558,0.229474,0.28566,0.36611,0.087213,0.080381,0.035773,3.560362,0.178806,0.038928,0.038247,0.151471,0.211923,11990.181567,65.391065
0.050527,0.029855,0.062175,-49.130891,0.341087,0.707106,0.539792,0.165625,0.084528,5.481157,0.4313,0.134123,0.548603,1.075123,0.505522,0.506519,0.232019,0.455573,0.387582,0.184059,0.050216,0.010391,0.26004,0.237,0.301224,0.426638,0.078766,0.072881,0.065082,3.453186,0.21057,0.04108,0.033044,0.153352,0.216641,11751.139078,36.328531
0.035996,0.024552,0.057046,-63.933539,1.583612,0.545509,0.284487,0.120258,0.122566,5.495079,0.43183,0.108344,0.569335,1.055131,0.512118,0.443734,0.348262,0.4036,0.396559,0.186047,0.049934,0.018247,0.357092,0.329977,0.371707,0.527285,0.131119,0.109341,0.070158,5.244032,0.263799,0.041806,0.033579,0.15836,0.22067,2246.077864,4.413768
0.058746,0.042177,0.412446,-51.652275,1.1856,-0.292959,0.789641,0.240897,0.262531,6.873439,0.312168,0.132958,0.583983,1.061357,0.666069,0.571704,0.505062,0.469689,0.493345,0.22425,0.079433,0.031555,0.285494,0.291406,0.387978,0.547255,0.101012,0.131051,0.12602,4.206757,0.196186,0.042476,0.034583,0.154358,0.215621,8441.171842,113.249014
