@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_PeriodicCentroid1 numeric

@data

0.054028,0.0425,0.064241,0.860732,1.461676,0.164607,0.390061,0.000044,1.479997,1.855144,5.747027,0.526087,0.131199,0.54495,0.717088,2.716205,0.341172,0.130315,0.0198,0.056614,0.012347,0.46747,0.241337,0.631208,1.143591,0.101246,0.152843,0.024239,0.023915,3.994121,0.921585,0.076775,0.120014,0.198749,0.183222,0.178475,0.058211,0.012005,0.025041,0.035167,0.088342,0.220827,11.006946,0.484141
0.085991,0.053451,0.1334,0.412908,1.921636,0.797509,0.075272,0.000241,1.426758,1.772172,6.130973,0.538222,0.1438,0.626959,0.760246,2.692716,0.415232,0.123824,0.027293,0.044642,0.020412,0.403267,0.243252,0.337015,1.154727,0.102617,0.100343,0.027642,0.016408,3.760765,0.380916,0.070849,0.091926,0.146232,0.140704,0.191605,0.038486,0.009473,0.01962,0.047963,0.104197,0.213791,25.16942,0.471099
0.127421,0.09414,0.204383,-0.619199,0.860683,0.060877,-0.289073,0.000035,1.421315,1.84958,6.734952,0.480973,0.205717,0.607079,0.783302,2.668024,0.439276,0.146848,0.033591,0.055772,0.023628,0.331571,0.247123,0.354291,0.886176,0.097131,0.095679,0.039015,0.013237,4.098397,0.206793,0.076671,0.099335,0.129557,0.190185,0.172088,0.039414,0.013747,0.024161,0.04699,0.105676,0.211978,21.600778,0.515899
0.064953,0.045285,0.219937,-0.310468,1.140744,0.747457,0.293253,0.000277,1.522465,1.983032,4.849967,0.49286,0.13172,0.607568,0.754396,2.718118,0.477778,0.12965,0.057618,0.058235,0.034879,0.29903,0.249198,0.314928,0.809424,0.109792,0.112782,0.04667,0.023244,3.625147,0.391099,0.078538,0.134317,0.137374,0.214466,0.306329,0.044003,0.017491,0.019033,0.038676,0.101753,0.215032,33.881523,0.600192
0.045332,0.02954,0.093159,2.307057,1.679898,0.870841,0.166492,0.000022,1.495565,1.804875,4.862547,0.516399,0.100589,0.628724,0.808327,2.703659,0.495669,0.131689,0.033441,0.067966,0.013526,0.287921,0.261123,0.277382,0.793955,0.102689,0.100038,0.021463,0.021122,4.363862,0.499606,0.089322,0.113974,0.144689,0.164584,0.173427,0.037101,0.011933,0.020671,0.046319,0.109242,0.214231,6.103022,0.425989
0.102816,0.067219,0.144438,0.775202,1.036833,0.499047,-0.275956,0.000366,1.47346,1.785454,5.436692,0.484028,0.167154,0.610622,0.785582,2.658224,0.429504,0.130994,0.033049,0.048971,0.02101,0.296752,0.238855,0.273488,1.030956,0.09865,0.07962,0.028843,0.013327,3.449675,0.281939,0.08014,0.092115,0.132507,0.26133,0.312774,0.033477,0.01424,0.02262,0.045842,0.106132,0.213518,89.955386,0.459204
0.082683,0.052575,0.130045,-0.36915,1.562266,0.011386,0.390912,0.000327,1.428879,1.752418,5.674752,0.430679,0.167746,0.616333,0.737085,2.66297,0.444457,0.1229,0.02857,0.043328,0.010701,0.246733,0.208964,0.287666,1.022917,0.095964,0.088199,0.023228,0.005782,3.501916,0.281309,0.07639,0.098333,0.122125,0.183894,0.162783,0.031031,0.009613,0.020569,0.046424,0.099465,0.212956,65.416403,0.553922
0.069481,0.05363,0.089237,0.705233,1.750636,1.152002,0.369495,0.000026,1.473623,2.043418,5.430307,0.485982,0.126649,0.562515,0.74969,2.700552,0.475409,0.121593,0.034216,0.070214,0.025439,0.199678,0.335433,0.293106,0.980992,0.132171,0.095649,0.018694,0.052756,3.956848,0.695012,0.0816,0.106419,0.147347,0.184499,0.194021,0.043684,0.010814,0.01848,0.038505,0.107552,0.215677,20.430049,0.429543
0.047996,0.032058,0.082048,0.992871,1.065056,0.798298,0.088876,0.000091,1.506014,1.969397,6.254433,0.437375,0.125407,0.559715,0.731037,2.683284,0.444063,0.157167,0.034088,0.063795,0.010476,0.367925,0.261329,0.343713,1.189381,0.095617,0.079721,0.023361,0.008218,4.391081,0.452396,0.084179,0.108054,0.118141,0.215528,0.190262,0.038745,0.007848,0.01617,0.038864,0.103139,0.215038,20.956964,0.564717
0.110543,0.077138,0.176732,-0.491048,0.780926,0.15979,-0.07628,0.000551,1.495473,1.916582,5.661181,0.401258,0.189339,0.623733,0.780105,2.682251,0.452265,0.129837,0.044932,0.060666,0.023223,0.21197,0.285781,0.315842,0.968613,0.098982,0.08899,0.032094,0.016766,3.648177,0.355424,0.082011,0.104354,0.128039,0.211439,0.266109,0.040064,0.011735,0.022857,0.042057,0.100606,0.213869,56.9315,0.550757
0.110543,0.077138,0.176732,-0.491048,0.780926,0.15979,-0.07628,0.000551,1.495473,1.916582,5.661181,0.401258,0.189339,0.623733,0.780105,2.682251,0.452265,0.129837,0.044932,0.060666,0.023223,0.21197,0.285781,0.315842,0.968613,0.098982,0.08899,0.032094,0.016766,3.648177,0.355424,0.082011,0.104354,0.128039,0.211439,0.266109,0.040064,0.011735,0.022857,0.042057,0.100606,0.213869,56.9315,0.550757
0.070715,0.055507,0.103309,0.363504,0.517938,0.270765,0.368101,0.000067,1.547578,2.014843,6.481262,0.438908,0.157371,0.543744,0.737943,2.734186,0.479881,0.146322,0.031,0.057074,0.01743,0.198593,0.281927,0.313539,1.243308,0.112183,0.093724,0.021404,0.035226,3.948277,0.513108,0.085824,0.108429,0.148111,0.161366,0.272455,0.033271,0.011209,0.01821,0.038315,0.108184,0.217935,20.9429,0.528747
0.094116,0.066943,0.177489,-1.330406,0.560186,0.33413,0.552739,0.000224,1.501927,1.896006,5.611772,0.466025,0.19518,0.610124,0.746594,2.718699,0.456681,0.128031,0.06301,0.051256,0.019652,0.247815,0.251995,0.301643,0.962764,0.102234,0.101541,0.031271,0.015924,3.584832,0.318019,0.079377,0.105252,0.171889,0.21923,0.217953,0.036605,0.017766,0.021064,0.0457,0.101975,0.217785,43.300016,0.536904
0.115355,0.080502,0.202026,0.00361,0.854872,0.249457,-0.041076,0.000074,1.427533,1.789844,7.663195,0.527322,0.185014,0.63513,0.790261,2.673912,0.473836,0.151572,0.050078,0.055139,0.024786,0.170544,0.240713,0.266778,0.896359,0.109118,0.104476,0.034259,0.021883,3.902004,0.411936,0.079753,0.116572,0.136984,0.213295,0.206141,0.036532,0.01834,0.026595,0.047639,0.103902,0.204635,73.270263,0.456108
0.115355,0.080502,0.202026,0.00361,0.854872,0.249457,-0.041076,0.000074,1.427533,1.789844,7.663195,0.527322,0.185014,0.63513,0.790261,2.673912,0.473836,0.151572,0.050078,0.055139,0.024786,0.170544,0.240713,0.266778,0.896359,0.109118,0.104476,0.034259,0.021883,3.902004,0.411936,0.079753,0.116572,0.136984,0.213295,0.206141,0.036532,0.01834,0.026595,0.047639,0.103902,0.204635,73.270263,0.456108
0.061724,0.039226,0.09123,0.694084,1.442888,-0.15874,0.0997,0.00037,1.577137,1.840435,5.339356,0.438091,0.138514,0.626048,0.768701,2.698617,0.447693,0.136786,0.03475,0.060231,0.014124,0.161563,0.229393,0.33584,0.952953,0.103274,0.100695,0.019142,0.020116,3.611476,0.320123,0.084997,0.117446,0.149196,0.159419,0.248058,0.03462,0.008896,0.019539,0.043525,0.100852,0.211739,45.417768,0.500763
0.183334,0.149242,0.391519,-0.637377,0.803291,0.69018,-0.259623,0.000151,1.571314,1.886261,5.376636,0.586436,0.225041,0.674387,0.83087,2.715453,0.520315,0.149317,0.074692,0.067919,0.056213,0.434803,0.278883,0.262102,0.948902,0.122508,0.10476,0.039441,0.03216,3.433682,0.589973,0.096103,0.103531,0.123957,0.156657,0.273069,0.036024,0.014983,0.026253,0.046076,0.105926,0.213209,110.48095,0.422785
0.183334,0.149242,0.391519,-0.637377,0.803291,0.69018,-0.259623,0.000151,1.571314,1.886261,5.376636,0.586436,0.225041,0.674387,0.83087,2.715453,0.520315,0.149317,0.074692,0.067919,0.056213,0.434803,0.278883,0.262102,0.948902,0.122508,0.10476,0.039441,0.03216,3.433682,0.589973,0.096103,0.103531,0.123957,0.156657,0.273069,0.036024,0.014983,0.026253,0.046076,0.105926,0.213209,110.48095,0.422785
0.080803,0.05859,0.191428,-1.75124,1.696763,-0.012314,-0.036781,0.000625,1.454231,1.892982,9.452392,0.416166,0.170533,0.563341,0.674274,2.708308,0.426907,0.145456,0.034767,0.040398,0.032073,0.274025,0.280316,0.3349,2.23816,0.097035,0.101823,0.042168,0.018389,3.607766,0.548478,0.074033,0.09062,0.153797,0.325686,0.209856,0.047169,0.011527,0.020843,0.041176,0.08781,0.210919,66.752081,0.451195
0.111613,0.070405,0.180088,0.777338,1.408912,0.352417,0.500263,0.000196,1.529919,2.012193,5.652843,0.45798,0.160099,0.664614,0.812286,2.709037,0.426247,0.131075,0.033943,0.052736,0.016049,0.326191,0.280829,0.352871,0.922245,0.096779,0.097324,0.026354,0.018649,3.4366,0.240369,0.098686,0.097184,0.117534,0.202023,0.185915,0.040936,0.009192,0.023475,0.045698,0.106693,0.212807,26.207904,0.498462
0.112313,0.084201,0.18217,-0.51674,0.471154,-0.910181,-0.391006,0.000227,1.515627,1.748738,9.265713,0.385645,0.201429,0.590921,0.796232,2.693953,0.440769,0.133866,0.037589,0.052161,0.026873,0.370616,0.229596,0.284639,1.565722,0.092312,0.087724,0.033933,0.025864,3.536563,0.283817,0.07172,0.117539,0.131918,0.271514,0.174329,0.036031,0.016498,0.021141,0.044413,0.105357,0.212981,29.204137,0.488523
0.112313,0.084201,0.18217,-0.51674,0.471154,-0.910181,-0.391006,0.000227,1.515627,1.748738,9.265713,0.385645,0.201429,0.590921,0.796232,2.693953,0.440769,0.133866,0.037589,0.052161,0.026873,0.370616,0.229596,0.284639,1.565722,0.092312,0.087724,0.033933,0.025864,3.536563,0.283817,0.07172,0.117539,0.131918,0.271514,0.174329,0.036031,0.016498,0.021141,0.044413,0.105357,0.212981,29.204137,0.488523
0.112313,0.084201,0.18217,-0.51674,0.471154,-0.910181,-0.391006,0.000227,1.515627,1.748738,9.265713,0.385645,0.201429,0.590921,0.796232,2.693953,0.440769,0.133866,0.037589,0.052161,0.026873,0.370616,0.229596,0.284639,1.565722,0.092312,0.087724,0.033933,0.025864,3.536563,0.283817,0.07172,0.117539,0.131918,0.271514,0.174329,0.036031,0.016498,0.021141,0.044413,0.105357,0.212981,29.204137,0.488523
0.050044,0.033122,0.059105,-0.113014,2.3474,-0.109024,-0.309465,0.000031,1.341915,1.83228,5.48386,0.593201,0.136354,0.562383,0.690651,2.709036,0.378269,0.104961,0.015759,0.032108,0.00551,0.221824,0.264868,0.511572,1.127194,0.103221,0.160846,0.016868,0.005226,4.554636,0.499554,0.072275,0.101208,0.158195,0.141941,0.172604,0.042781,0.008643,0.015187,0.042495,0.09911,0.218824,11.992842,0.505071
0.046824,0.037633,0.058555,0.691982,1.716771,0.456275,0.159883,0.000135,1.400942,1.981523,7.839572,0.342186,0.130128,0.519101,0.704664,2.702516,0.428609,0.153827,0.022923,0.0555,0.008925,0.385345,0.368416,0.40544,2.188304,0.205169,0.15202,0.025589,0.006286,4.037053,0.618061,0.07126,0.181057,0.227011,0.239393,0.330426,0.053004,0.011616,0.021902,0.031427,0.104524,0.211355,23.512925,0.502962
0.049244,0.036796,0.066475,0.919007,0.808808,0.280797,1.015474,0.000105,1.431537,1.974784,6.313995,0.364581,0.132919,0.521706,0.684909,2.743939,0.423029,0.15385,0.024119,0.065604,0.012031,0.350834,0.346947,0.27673,1.141838,0.110223,0.100219,0.021554,0.021729,3.791006,0.820912,0.078751,0.108279,0.155042,0.254315,0.2676,0.037173,0.011043,0.015662,0.038678,0.111847,0.217097,15.063458,0.510476
0.106388,0.063576,0.168171,-0.138577,1.185002,0.717624,0.018359,0.001023,1.471921,1.77548,6.449618,0.502561,0.182755,0.627013,0.78852,2.731905,0.443538,0.153353,0.033434,0.045919,0.014141,0.192126,0.24522,0.370033,1.432793,0.095385,0.102198,0.02077,0.009089,3.090995,0.192581,0.081119,0.099795,0.16165,0.253122,0.214658,0.040986,0.012807,0.023478,0.045411,0.107823,0.217742,75.468612,0.541032
0.04274,0.038378,0.0528,0.554596,1.715334,0.368627,0.274283,0.000046,1.462279,2.013082,6.791569,0.40175,0.119731,0.474545,0.645523,2.786691,0.410516,0.206684,0.023252,0.048962,0.023997,0.369473,0.345139,0.497164,2.811009,0.204701,0.19691,0.037078,0.039322,4.535137,0.595055,0.077017,0.173586,0.247603,0.262997,0.37039,0.05459,0.014209,0.025304,0.04264,0.10722,0.205623,9.830687,0.512098
0.04274,0.038378,0.0528,0.554596,1.715334,0.368627,0.274283,0.000046,1.462279,2.013082,6.791569,0.40175,0.119731,0.474545,0.645523,2.786691,0.410516,0.206684,0.023252,0.048962,0.023997,0.369473,0.345139,0.497164,2.811009,0.204701,0.19691,0.037078,0.039322,4.535137,0.595055,0.077017,0.173586,0.247603,0.262997,0.37039,0.05459,0.014209,0.025304,0.04264,0.10722,0.205623,9.830687,0.512098
0.093201,0.061784,0.141079,0.753521,1.216146,-0.024601,0.182607,0.000202,1.501255,1.923356,5.907041,0.538109,0.157842,0.630972,0.799634,2.672836,0.479132,0.130672,0.031413,0.060377,0.022992,0.342041,0.289996,0.315541,1.275492,0.119605,0.10953,0.026477,0.029757,3.525968,0.508544,0.079489,0.126981,0.149023,0.19669,0.181034,0.033192,0.012516,0.019845,0.043679,0.106547,0.210252,44.591663,0.452347
0.119591,0.086307,0.19492,-0.397619,1.147881,0.223099,0.278747,0.000039,1.461689,2.008817,6.56542,0.470031,0.185319,0.646639,0.798987,2.697833,0.439151,0.15708,0.062541,0.059764,0.022289,0.207347,0.257206,0.30003,0.984865,0.099768,0.10116,0.038951,0.017235,3.831161,0.338973,0.083978,0.112382,0.129955,0.272836,0.236238,0.036189,0.015212,0.026427,0.040786,0.108708,0.215541,61.627523,0.556687
0.040086,0.026298,0.046597,0.424226,1.366362,0.343404,-0.529931,0.000438,1.639886,1.91205,7.443332,0.340763,0.135465,0.534501,0.702571,2.6845,0.449646,0.14915,0.020713,0.052317,0.005457,0.357564,0.275314,0.367667,1.560353,0.102144,0.111574,0.019596,0.005302,3.632345,0.554076,0.105752,0.103331,0.136698,0.220778,0.294706,0.044871,0.012111,0.016093,0.037757,0.098878,0.212716,43.522363,0.543634
0.040086,0.026298,0.046597,0.424226,1.366362,0.343404,-0.529931,0.000438,1.639886,1.91205,7.443332,0.340763,0.135465,0.534501,0.702571,2.6845,0.449646,0.14915,0.020713,0.052317,0.005457,0.357564,0.275314,0.367667,1.560353,0.102144,0.111574,0.019596,0.005302,3.632345,0.554076,0.105752,0.103331,0.136698,0.220778,0.294706,0.044871,0.012111,0.016093,0.037757,0.098878,0.212716,43.522363,0.543634
0.095752,0.069084,0.143879,-0.452295,0.963583,0.019652,0.222199,0.000058,1.499781,1.917033,6.058673,0.445451,0.185662,0.599643,0.752321,2.67058,0.455282,0.132593,0.038324,0.051689,0.020124,0.351757,0.263,0.290824,1.298528,0.1113,0.089404,0.034503,0.021568,3.912108,0.382504,0.088419,0.099637,0.143734,0.25615,0.281113,0.035357,0.012084,0.018986,0.044472,0.102292,0.213481,22.379263,0.469699
0.045557,0.035224,0.061377,-0.076535,1.055519,-0.227516,-0.930106,0.000154,1.488532,1.908216,6.49006,0.359291,0.137357,0.477819,0.629169,2.756105,0.32742,0.148603,0.018281,0.049216,0.011409,0.464888,0.309335,0.32865,1.649236,0.13676,0.115185,0.018731,0.018534,4.131641,0.879503,0.095542,0.138684,0.17212,0.254706,0.30591,0.045552,0.011464,0.013463,0.037902,0.09604,0.21949,23.112715,0.542378
0.045557,0.035224,0.061377,-0.076535,1.055519,-0.227516,-0.930106,0.000154,1.488532,1.908216,6.49006,0.359291,0.137357,0.477819,0.629169,2.756105,0.32742,0.148603,0.018281,0.049216,0.011409,0.464888,0.309335,0.32865,1.649236,0.13676,0.115185,0.018731,0.018534,4.131641,0.879503,0.095542,0.138684,0.17212,0.254706,0.30591,0.045552,0.011464,0.013463,0.037902,0.09604,0.21949,23.112715,0.542378
0.083707,0.062671,0.129182,-1.317457,0.970552,0.10116,0.073121,0.000101,1.508487,1.94094,8.11445,0.454728,0.178406,0.555846,0.701506,2.691075,0.470664,0.147982,0.042788,0.047853,0.017415,0.505515,0.253877,0.477512,0.990417,0.114305,0.140663,0.031109,0.012611,4.26057,0.407094,0.079073,0.11006,0.158407,0.165678,0.192949,0.041157,0.015085,0.020951,0.043163,0.103062,0.213315,49.155581,0.552145
0.083707,0.062671,0.129182,-1.317457,0.970552,0.10116,0.073121,0.000101,1.508487,1.94094,8.11445,0.454728,0.178406,0.555846,0.701506,2.691075,0.470664,0.147982,0.042788,0.047853,0.017415,0.505515,0.253877,0.477512,0.990417,0.114305,0.140663,0.031109,0.012611,4.26057,0.407094,0.079073,0.11006,0.158407,0.165678,0.192949,0.041157,0.015085,0.020951,0.043163,0.103062,0.213315,49.155581,0.552145
0.083707,0.062671,0.129182,-1.317457,0.970552,0.10116,0.073121,0.000101,1.508487,1.94094,8.11445,0.454728,0.178406,0.555846,0.701506,2.691075,0.470664,0.147982,0.042788,0.047853,0.017415,0.505515,0.253877,0.477512,0.990417,0.114305,0.140663,0.031109,0.012611,4.26057,0.407094,0.079073,0.11006,0.158407,0.165678,0.192949,0.041157,0.015085,0.020951,0.043163,0.103062,0.213315,49.155581,0.552145
0.075867,0.058232,0.115505,-0.963616,1.255157,0.073466,0.354383,0.00004,1.493006,2.002253,8.066358,0.378884,0.16396,0.54131,0.689178,2.653776,0.446547,0.142603,0.029692,0.052781,0.019322,0.346606,0.272348,0.425631,1.720797,0.103571,0.109938,0.029262,0.023031,4.402254,0.59319,0.077599,0.129709,0.177337,0.170178,0.36072,0.051113,0.010439,0.019177,0.037949,0.089742,0.213962,15.586591,0.521807
0.075867,0.058232,0.115505,-0.963616,1.255157,0.073466,0.354383,0.00004,1.493006,2.002253,8.066358,0.378884,0.16396,0.54131,0.689178,2.653776,0.446547,0.142603,0.029692,0.052781,0.019322,0.346606,0.272348,0.425631,1.720797,0.103571,0.109938,0.029262,0.023031,4.402254,0.59319,0.077599,0.129709,0.177337,0.170178,0.36072,0.051113,0.010439,0.019177,0.037949,0.089742,0.213962,15.586591,0.521807
0.075867,0.058232,0.115505,-0.963616,1.255157,0.073466,0.354383,0.00004,1.493006,2.002253,8.066358,0.378884,0.16396,0.54131,0.689178,2.653776,0.446547,0.142603,0.029692,0.052781,0.019322,0.346606,0.272348,0.425631,1.720797,0.103571,0.109938,0.029262,0.023031,4.402254,0.59319,0.077599,0.129709,0.177337,0.170178,0.36072,0.051113,0.010439,0.019177,0.037949,0.089742,0.213962,15.586591,0.521807
0.054577,0.032406,0.057979,-0.216116,3.309802,-0.659341,-0.029052,0.000084,1.491458,1.780724,8.656408,0.448112,0.125702,0.593758,0.720223,2.702695,0.449096,0.108424,0.015076,0.049612,0.007458,0.295963,0.215121,0.432866,2.109368,0.098629,0.13276,0.02712,0.004959,3.829291,0.377573,0.072812,0.103104,0.207914,0.308644,0.266209,0.032443,0.011154,0.019048,0.044484,0.094373,0.212507,20.09946,0.529289
0.100087,0.062586,0.179933,0.563285,1.154476,-0.177874,0.136987,0.000522,1.458857,1.852817,6.799665,0.401695,0.177835,0.624397,0.789516,2.682975,0.428903,0.130369,0.027938,0.041266,0.024925,0.388177,0.238617,0.296388,2.087174,0.083283,0.100984,0.049968,0.016372,3.615169,0.473034,0.067831,0.101334,0.114981,0.21913,0.225128,0.051065,0.011594,0.027019,0.051766,0.10921,0.21535,43.752782,0.475752
0.100087,0.062586,0.179933,0.563285,1.154476,-0.177874,0.136987,0.000522,1.458857,1.852817,6.799665,0.401695,0.177835,0.624397,0.789516,2.682975,0.428903,0.130369,0.027938,0.041266,0.024925,0.388177,0.238617,0.296388,2.087174,0.083283,0.100984,0.049968,0.016372,3.615169,0.473034,0.067831,0.101334,0.114981,0.21913,0.225128,0.051065,0.011594,0.027019,0.051766,0.10921,0.21535,43.752782,0.475752
0.057071,0.044084,0.084648,-0.351955,0.610144,0.486832,0.102264,0.000057,1.470689,1.829506,5.865561,0.516313,0.135996,0.486692,0.654198,2.718315,0.432918,0.130916,0.021645,0.053924,0.022125,0.432489,0.279073,0.408717,1.409801,0.124537,0.109548,0.020022,0.0384,4.260655,0.774922,0.085543,0.122662,0.11166,0.177652,0.156444,0.042595,0.014067,0.026882,0.055935,0.110286,0.209397,11.280995,0.519441
0.107644,0.083361,0.288611,-0.620156,1.179754,0.172837,0.583038,0.000892,1.52278,1.861683,6.18068,0.454012,0.169227,0.647707,0.774547,2.707046,0.4178,0.151306,0.06855,0.059537,0.035119,0.303984,0.22785,0.361035,0.825853,0.091435,0.095567,0.039367,0.033238,3.411875,0.403042,0.088474,0.138494,0.12037,0.154136,0.18182,0.034277,0.013237,0.020609,0.045716,0.106419,0.216097,114.7647,0.546588
0.041907,0.036103,0.060408,-0.441324,2.0368,-0.255037,0.265186,0.000022,1.565616,2.000545,7.949031,0.32813,0.130202,0.505236,0.660991,2.766933,0.39265,0.141958,0.028075,0.051448,0.018704,0.516769,0.352288,0.483945,2.66588,0.148289,0.14103,0.04227,0.007196,4.321256,0.617319,0.109632,0.143072,0.173954,0.222719,0.368615,0.053841,0.014574,0.01893,0.04293,0.090968,0.218915,5.758155,0.479303
0.041907,0.036103,0.060408,-0.441324,2.0368,-0.255037,0.265186,0.000022,1.565616,2.000545,7.949031,0.32813,0.130202,0.505236,0.660991,2.766933,0.39265,0.141958,0.028075,0.051448,0.018704,0.516769,0.352288,0.483945,2.66588,0.148289,0.14103,0.04227,0.007196,4.321256,0.617319,0.109632,0.143072,0.173954,0.222719,0.368615,0.053841,0.014574,0.01893,0.04293,0.090968,0.218915,5.758155,0.479303
0.136858,0.093105,0.351897,0.928845,1.154372,0.938193,0.387431,0.000427,1.429194,2.037899,5.382893,0.525347,0.159095,0.706217,0.855757,2.700463,0.519292,0.1354,0.069084,0.066815,0.022779,0.526712,0.260206,0.272368,0.878793,0.093457,0.083969,0.035491,0.015308,3.729195,0.206847,0.074574,0.105383,0.092711,0.134908,0.300814,0.028144,0.010512,0.033693,0.050094,0.108782,0.213776,98.086787,0.471959
0.136858,0.093105,0.351897,0.928845,1.154372,0.938193,0.387431,0.000427,1.429194,2.037899,5.382893,0.525347,0.159095,0.706217,0.855757,2.700463,0.519292,0.1354,0.069084,0.066815,0.022779,0.526712,0.260206,0.272368,0.878793,0.093457,0.083969,0.035491,0.015308,3.729195,0.206847,0.074574,0.105383,0.092711,0.134908,0.300814,0.028144,0.010512,0.033693,0.050094,0.108782,0.213776,98.086787,0.471959
0.065331,0.03954,0.140628,-0.182182,0.250308,1.085327,-0.141011,0.000744,1.386337,1.813238,5.831178,0.448688,0.136818,0.518283,0.685517,2.709356,0.370844,0.127007,0.031257,0.049882,0.014199,0.63528,0.301992,0.400237,3.603943,0.111538,0.115793,0.027293,0.009841,3.823752,0.60241,0.081332,0.116612,0.177817,0.219729,0.18305,0.040619,0.012732,0.019061,0.035447,0.092303,0.218511,39.951604,0.514336
0.065331,0.03954,0.140628,-0.182182,0.250308,1.085327,-0.141011,0.000744,1.386337,1.813238,5.831178,0.448688,0.136818,0.518283,0.685517,2.709356,0.370844,0.127007,0.031257,0.049882,0.014199,0.63528,0.301992,0.400237,3.603943,0.111538,0.115793,0.027293,0.009841,3.823752,0.60241,0.081332,0.116612,0.177817,0.219729,0.18305,0.040619,0.012732,0.019061,0.035447,0.092303,0.218511,39.951604,0.514336
0.173562,0.140174,0.300814,-0.210711,1.659545,-0.467253,0.34193,0.000313,1.522679,1.878689,5.251755,0.531538,0.207294,0.676113,0.805097,2.685935,0.468031,0.128336,0.037647,0.045207,0.029522,0.294997,0.276694,0.322962,0.936042,0.096334,0.090992,0.029942,0.019989,3.355252,0.278867,0.077345,0.097965,0.15965,0.12785,0.197121,0.032,0.0146,0.023622,0.049368,0.105244,0.213675,61.04461,0.523468
0.083756,0.057839,0.522674,1.360696,0.912145,0.805206,-0.315216,0.00024,1.455756,2.002671,5.519095,0.513938,0.104544,0.661581,0.870859,2.733938,0.457717,0.14323,0.049293,0.084869,0.045031,0.617082,0.359335,0.376232,1.072133,0.172812,0.178601,0.051441,0.037949,4.242828,0.537438,0.095406,0.143871,0.174677,0.230971,0.281137,0.054717,0.023224,0.037479,0.045871,0.110128,0.220149,35.52005,0.371566
0.065424,0.040689,0.129732,0.644529,1.019169,-0.080889,0.057553,0.000897,1.443554,1.866714,4.628601,0.53768,0.146344,0.621605,0.788646,2.681306,0.404305,0.124433,0.037837,0.064446,0.013885,0.200352,0.268306,0.329634,0.783517,0.094371,0.092217,0.031447,0.017895,3.034808,0.404339,0.066315,0.096188,0.153337,0.239447,0.32394,0.045305,0.01264,0.020535,0.039733,0.102983,0.218158,109.09593,0.533752
0.065424,0.040689,0.129732,0.644529,1.019169,-0.080889,0.057553,0.000897,1.443554,1.866714,4.628601,0.53768,0.146344,0.621605,0.788646,2.681306,0.404305,0.124433,0.037837,0.064446,0.013885,0.200352,0.268306,0.329634,0.783517,0.094371,0.092217,0.031447,0.017895,3.034808,0.404339,0.066315,0.096188,0.153337,0.239447,0.32394,0.045305,0.01264,0.020535,0.039733,0.102983,0.218158,109.09593,0.533752
0.065424,0.040689,0.129732,0.644529,1.019169,-0.080889,0.057553,0.000897,1.443554,1.866714,4.628601,0.53768,0.146344,0.621605,0.788646,2.681306,0.404305,0.124433,0.037837,0.064446,0.013885,0.200352,0.268306,0.329634,0.783517,0.094371,0.092217,0.031447,0.017895,3.034808,0.404339,0.066315,0.096188,0.153337,0.239447,0.32394,0.045305,0.01264,0.020535,0.039733,0.102983,0.218158,109.09593,0.533752
0.065424,0.040689,0.129732,0.644529,1.019169,-0.080889,0.057553,0.000897,1.443554,1.866714,4.628601,0.53768,0.146344,0.621605,0.788646,2.681306,0.404305,0.124433,0.037837,0.064446,0.013885,0.200352,0.268306,0.329634,0.783517,0.094371,0.092217,0.031447,0.017895,3.034808,0.404339,0.066315,0.096188,0.153337,0.239447,0.32394,0.045305,0.01264,0.020535,0.039733,0.102983,0.218158,109.09593,0.533752
0.065424,0.040689,0.129732,0.644529,1.019169,-0.080889,0.057553,0.000897,1.443554,1.866714,4.628601,0.53768,0.146344,0.621605,0.788646,2.681306,0.404305,0.124433,0.037837,0.064446,0.013885,0.200352,0.268306,0.329634,0.783517,0.094371,0.092217,0.031447,0.017895,3.034808,0.404339,0.066315,0.096188,0.153337,0.239447,0.32394,0.045305,0.01264,0.020535,0.039733,0.102983,0.218158,109.09593,0.533752
0.065424,0.040689,0.129732,0.644529,1.019169,-0.080889,0.057553,0.000897,1.443554,1.866714,4.628601,0.53768,0.146344,0.621605,0.788646,2.681306,0.404305,0.124433,0.037837,0.064446,0.013885,0.200352,0.268306,0.329634,0.783517,0.094371,0.092217,0.031447,0.017895,3.034808,0.404339,0.066315,0.096188,0.153337,0.239447,0.32394,0.045305,0.01264,0.020535,0.039733,0.102983,0.218158,109.09593,0.533752
