@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_max numeric
@attribute pcm_RMSenergy_sma_amean numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[9]_amean numeric
@attribute mfcc_sma[11]_amean numeric
@attribute pcm_zcr_sma_range numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc1 numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_linregerrQ numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute voiceProb_sma_skewness numeric
@attribute voiceProb_sma_kurtosis numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_minPos numeric
@attribute mfcc_sma_de[4]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[11]_linregc1 numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute pcm_zcr_sma_de_linregc2 numeric
@attribute F0_sma_de_maxPos numeric
@attribute output {calm,notcalm}

@data
0.08272,0.01772,-2.680227,-1.047868,15.81594,-0.154572,-1.307848,-5.767898,-1.233944,0.291591,0.038936,0.000006,0.02932,0.001061,3.441254,0.421366,0.541083,2.573294,19.31015,-0.59413,2225,0.665347,3.375355,3.466117,-0.000643,0.000006,3.461344,0.876579,0.00003,559,calm
0.05127,0.011536,-0.794498,0.101414,5.445501,-1.099592,-8.892244,-2.284317,-4.498041,0.127042,0.043041,0.000003,0.038399,0.000282,1.535278,0.323354,1.053842,4.909276,17.45285,-1.868765,1651,0.409392,4.030251,3.79649,0.001095,0.000004,3.307327,0.774831,0.000021,1980,calm
0.088471,0.016172,-0.681688,-0.385342,25.14778,4.054244,-3.146788,-6.105723,-1.579206,0.22565,0.031577,-0.000002,0.034491,0.000516,2.774942,0.39492,0.494667,2.777608,10.97001,-1.37801,1357,0.525443,4.80599,5.424126,-0.002913,0.000002,3.949108,0.688756,-0.000023,105,calm
0.095514,0.022766,-4.233063,-0.248574,14.07542,-0.683311,-15.20052,-6.500896,-6.153726,0.381125,0.065752,0.000005,0.058496,0.001563,3.294751,0.585734,-0.493261,2.198589,13.24079,-0.228937,2203,0.480079,4.535467,4.07851,-0.002675,0.000003,4.227833,0.752305,-0.000003,2042,calm
0.129565,0.023993,-5.458249,0.07813,17.65267,3.404047,-5.074511,-1.334125,3.040855,0.430732,0.06147,-0.000002,0.064608,0.002632,2.766456,0.476601,0.337189,1.957844,13.4255,-1.582031,2968,0.951905,5.613166,4.727369,0.00236,0.000002,3.872399,1.239544,-0.000005,271,calm
0.18393,0.030776,-8.510078,0.255941,20.22466,1.215379,3.303884,3.466882,0.857991,0.539625,0.056191,0.000001,0.054734,0.002933,2.930015,0.341951,1.175265,3.575858,13.85308,-1.575777,2530,0.897059,4.204812,3.692624,0.001287,0.000005,3.422814,1.030995,0.000044,1616,calm
0.043369,0.004875,-0.46264,-0.362976,20.01655,1.07659,-3.606022,-6.668323,-2.84934,0.481549,0.048831,0.000005,0.041926,0.002769,5.149174,0.399483,0.903826,3.618631,43.62644,-1.720544,1622,0.44367,4.040615,6.171893,-0.000073,0.000002,3.78844,0.61761,0.000028,1399,calm
0.049267,0.011262,-1.608347,-1.290039,14.81662,-5.208288,-3.662328,-7.158478,-6.263358,0.402904,0.06092,0.000002,0.057461,0.002151,4.195576,0.572672,0.282279,2.19148,16.44989,-0.448797,1425,0.651617,5.714741,4.283518,0.00289,0.000001,3.952196,1.101575,-0.000038,128,calm
0.072369,0.023432,-13.41419,-0.020848,21.62901,10.18123,3.113537,1.793426,0.656282,0.533575,0.09236,-0.000015,0.114425,0.011797,2.225027,0.270472,0.653707,3.653785,5.467408,-0.423034,949,0.837346,3.446414,3.613938,-0.002668,-0.000003,3.304281,0.902926,0.000114,0,calm
0.08649,0.007198,-0.373729,-1.477912,20.41497,-0.493131,-6.294641,-7.489313,-5.611569,0.604961,0.044024,-0.000004,0.04998,0.002763,6.258965,0.525198,0.239247,1.813396,42.31981,-1.922202,2953,0.612008,4.940989,4.485945,0.002624,-0.000005,5.686388,0.802349,0.000024,633,calm
0.055832,0.005661,-4.736881,-1.770074,15.34742,2.574877,-0.682932,-1.251251,1.245963,0.602541,0.050849,0,0.050963,0.00424,5.215671,0.426683,0.336438,2.002633,54.10303,-0.637908,827,0.694761,4.901769,4.53086,-0.001519,-0.000001,4.045785,0.933057,-0.000026,645,calm
0.194608,0.02067,-12.8508,0.007978,15.1846,-21.24496,-8.307058,-2.952714,-4.852556,0.638839,0.122348,-0.000008,0.134852,0.00688,2.614993,0.667027,-0.228727,2.244194,38.60581,0.544123,964,0.772527,5.881454,6.048765,-0.003736,-0.000007,3.877503,0.750914,0.00002,2905,calm
0.0577,0.021199,-2.032001,-0.330242,4.186362,-4.013597,6.870499,-0.813017,-4.296875,0.189958,0.062895,0,0.063,0.000391,1.015613,0.516547,0.82023,3.294109,9.557366,-2.620254,620,0.523052,4.855147,4.063699,0.000407,0,3.851638,0.638507,-0.000002,332,calm
0.158622,0.014986,-4.549345,-0.795388,18.864,-0.87013,-3.496393,-3.300265,-0.147851,0.496673,0.066892,-0.000006,0.075633,0.003818,4.197971,0.372463,0.517136,2.478107,16.95579,-1.044343,591,1.106266,5.074342,4.902448,-0.002712,-0.000005,4.170251,1.302771,0.000036,1025,calm
0.054852,0.011936,-0.125366,-0.708019,23.19621,-0.216851,-3.378595,-1.844817,-0.187523,0.274652,0.03987,0,0.040577,0.00093,2.047267,0.57249,-0.023105,1.879805,10.97299,-1.233185,1862,0.585063,5.014042,4.831304,0.001682,0.000005,5.182428,0.847914,0.000068,1908,calm
0.160541,0.045886,-9.821409,-0.34309,9.453629,-10.28491,-10.1927,-3.295102,-2.35078,0.470054,0.125837,-0.000013,0.144644,0.004022,3.11701,0.444143,0.623696,2.528543,7.201339,-1.224528,165,0.596418,5.14045,3.751468,0.003572,0.000001,3.489696,0.900673,-0.000086,174,calm
0.070694,0.010517,-5.9756,-0.15892,15.67832,-0.093216,-4.310724,1.97613,-5.482606,0.264973,0.063801,0.00001,0.048704,0.001941,1.317866,0.452415,0.241022,2.166276,16.71145,-0.678302,348,0.629787,3.876479,4.215665,0.002567,0.000005,3.785981,0.916463,0.000049,1567,calm
0.064515,0.014769,-8.328059,-0.019228,17.22541,3.98042,-0.825923,-2.196277,-1.888117,0.5366,0.082705,0.000017,0.057466,0.004125,2.334634,0.340351,1.048917,3.313589,4.936945,-0.911257,1350,0.946353,4.48747,3.757059,0.00064,0.000003,3.786977,1.081032,-0.000182,2751,calm
0.011111,0.003954,-0.494872,-0.660851,14.35548,-4.232084,-2.444583,-1.099716,-4.512571,0.133696,0.038611,-0.000004,0.044998,0.000273,1.874924,0.392625,0.535439,3.258897,5.676152,-1.101692,203,0.584156,4.068085,4.079614,0.001519,-0.000008,4.441973,0.735069,-0.000002,533,calm
0.071222,0.009678,0.187266,-0.637213,23.53381,8.110516,-3.724172,0.656384,-2.823279,0.219601,0.027621,-0.000004,0.033086,0.00064,2.487928,0.512105,0.225513,2.635284,31.24801,-1.471364,1789,0.482199,5.748165,3.923261,-0.001852,0,4.423184,0.602497,0.00003,1305,calm
0.062718,0.0091,-2.321106,-1.234915,12.83452,-1.890579,-2.115291,-2.375148,-4.404591,0.488808,0.049881,0.00001,0.03438,0.00236,4.136471,0.470302,-0.036451,2.20564,19.10159,-0.403201,390,0.872366,4.314206,3.882647,0.001158,-0.000006,4.398228,1.061586,0.000047,257,calm
0.012092,0.003733,1.669743,-0.542463,18.91366,4.285782,-0.826059,-0.824748,-2.603794,0.195402,0.030801,0.000004,0.024796,0.000359,2.246829,0.540682,0.233442,2.342347,9.448818,-0.751454,1012,0.557685,5.058021,3.628077,0.00043,0.000005,3.594678,0.749361,0.00001,1438,calm
0.110132,0.024944,-6.800927,0.252121,17.28667,2.870499,-0.072288,-0.526016,-0.012465,0.330309,0.07266,0.000015,0.050997,0.002087,1.498798,0.343617,0.811752,2.8364,9.519568,-1.475138,2935,0.835302,3.854456,3.512296,0.000214,0.000001,3.764391,0.933716,0.000034,701,calm
0.089883,0.010555,-6.289876,-1.11708,18.65327,-0.736605,-1.129393,-7.650931,-9.93021,0.560799,0.065697,0.000001,0.064539,0.004159,3.87448,0.556682,-0.436312,2.124869,17.84471,-0.803503,2291,1.786462,4.925745,4.974452,0.002673,-0.000009,4.907026,2.098616,0.000051,528,calm
0.060009,0.011623,-4.524383,-0.254005,14.94598,-0.464778,-2.34577,-1.148155,-3.861285,0.534785,0.061373,0.000014,0.041042,0.002434,4.260091,0.524118,0.213305,2.440836,21.75965,-1.299895,2695,0.556341,3.545707,4.72892,0.001011,0.000003,4.654126,0.871261,0.000032,422,calm
0.040642,0.011527,1.421692,-1.164517,10.71165,-6.791483,-16.04065,-16.297,-7.753353,0.283122,0.042101,-0.000005,0.049203,0.000421,3.863592,0.62084,0.173696,2.219165,8.515566,-0.330058,411,0.806503,6.183747,4.573342,0.005014,-0.000001,4.456669,1.122776,-0.000029,204,calm
0.061749,0.011484,-5.88091,-1.282889,14.28995,-5.597293,-9.905131,-5.846123,-6.557411,0.519056,0.074135,0.00001,0.059,0.00432,3.658228,0.45758,0.370564,2.350489,13.70966,-0.365962,1376,0.703159,4.557985,3.686633,-0.005728,0.000008,3.566863,0.945712,0.00002,1184,calm
0.052049,0.013389,0.576637,-1.031524,17.78404,-1.530697,-7.063608,-9.925215,-4.599063,0.281912,0.045185,0.000003,0.040866,0.000874,3.105793,0.657075,-0.14592,2.058732,14.55786,0.350666,1515,1.306025,4.266965,4.358775,0.001724,0.000002,4.185865,1.147885,-0.000039,273,calm
0.056146,0.011975,-0.040233,-1.338605,17.03485,-1.619036,2.102566,-9.589128,-6.427515,0.45977,0.055198,-0.000004,0.060846,0.002102,4.73364,0.71354,-0.673609,2.45139,15.0001,-0.903072,893,0.945598,5.017042,4.562014,0.000687,0.000001,5.145131,1.360167,0.000011,2104,calm
0.049271,0.014625,-6.028282,0.323452,9.939544,-3.157241,-7.201003,-2.353409,-0.775987,0.170599,0.04925,-0.000011,0.065555,0.000642,0.857995,0.43087,0.633728,2.694862,11.72126,-1.996076,2684,0.438517,4.808572,4.807006,-0.000432,0.000002,3.321583,0.601545,-0.00007,2871,calm
0.073788,0.00787,-2.531489,-0.787591,22.1738,-0.220838,-3.847059,-6.182552,-3.349872,0.437387,0.048075,0.000004,0.04208,0.002098,4.346039,0.443754,0.783006,2.857304,48.13095,-0.718146,2501,0.765398,4.111107,3.675435,0.010747,0.000005,3.980755,0.881322,0.000021,1690,calm
0.028928,0.0045,-0.680521,-1.089392,18.42476,2.563902,-9.921533,-6.824667,-3.734436,0.323049,0.032275,0.000004,0.02624,0.000843,6.027419,0.429384,0.344694,2.843934,33.41754,-0.151942,993,0.598626,4.697423,4.321427,-0.001905,0.000009,3.821201,0.840255,0.000004,834,calm
0.033727,0.005632,-0.427235,-1.226309,21.56439,3.208753,-5.914504,-7.110833,-7.1316,0.376286,0.027948,0,0.027689,0.001305,6.709802,0.584388,-0.327963,2.627621,29.00885,-0.687274,1550,0.69733,6.716041,4.081158,-0.00681,0.000008,4.415085,1.030846,-0.000029,2308,calm
0.111953,0.022786,-8.287633,-0.555791,13.67642,1.831944,-6.237397,-0.329571,-1.221925,0.531156,0.065713,0,0.065295,0.002749,3.454426,0.355679,0.819729,3.05779,10.75391,-2.114546,2388,0.469438,5.457481,4.090324,0.001426,0.000002,4.280019,0.825881,0.000044,1137,calm
0.041951,0.014721,-1.692209,0.670478,3.149086,-3.570947,-14.67765,-9.089869,-8.121564,0.08409,0.049199,-0.000004,0.055023,0.000186,0.478128,0.417423,0.62025,2.890013,7.270665,-0.885256,2479,0.503412,4.343374,3.773186,0.000234,0.000006,4.055851,0.836054,-0.000025,2783,calm
0.113008,0.013302,-5.445714,-0.388338,15.95643,5.363151,-1.891786,-3.645549,-0.9341,0.352692,0.043397,-0.000003,0.048097,0.001124,3.485688,0.376823,0.619719,3.068345,47.94827,-1.01477,1374,0.662202,4.729265,4.293682,0.007392,0.000005,3.624995,1.01486,-0.000004,2297,calm
0.066682,0.017611,-4.906439,0.223371,22.81149,0.675823,-2.402262,1.003304,-1.485873,0.217786,0.056085,-0.000014,0.076553,0.001491,1.047779,0.52994,0.110772,1.954188,7.118789,-1.545486,153,0.984538,4.76171,4.727866,-0.008946,0.000007,4.152544,1.142882,-0.000054,476,calm
0.110997,0.015408,-4.130135,-1.646587,13.26436,0.298981,-0.850531,-0.226691,-4.982712,0.272837,0.043022,-0.000002,0.046426,0.00141,3.497373,0.333034,0.789966,3.295968,20.07124,-1.07129,390,0.389354,3.491432,4.214712,-0.000593,0.000006,3.455217,0.792752,-0.000016,2023,calm
0.069954,0.005111,-0.8652,-0.022249,21.29904,-9.912645,-8.341583,2.999161,0.820049,0.451906,0.064236,0.000002,0.060981,0.002109,2.317451,0.523643,0.987631,3.248906,57.80178,-1.080132,2674,0.670061,6.020267,5.170417,0.00844,0.000006,4.048386,0.894991,0.000007,970,calm
0.054794,0.013049,-6.171321,-0.452161,11.42763,-0.178119,-0.786126,-4.727551,-5.160726,0.240774,0.059038,0.000005,0.051431,0.000971,1.573288,0.378793,0.64726,2.354389,8.153545,-0.872312,2142,0.586631,4.331094,3.670396,-0.003233,0.000005,3.551482,0.967383,0.000005,1345,calm
0.033836,0.004807,4.882784,-2.019076,13.59095,-1.495076,-8.790741,-8.840193,-6.894342,0.361767,0.043627,0.000009,0.029629,0.000481,4.506845,0.585864,0.112776,2.456653,33.18192,-2.379295,2941,0.500249,3.513847,3.398056,-0.003464,0,3.279686,0.966815,-0.000028,2187,calm
0.07303,0.011625,0.450446,-1.371163,24.50524,-2.400887,-3.518845,-5.302351,-6.757711,0.202662,0.044732,0.000004,0.039439,0.000668,1.673564,0.66966,-0.602106,2.75649,11.35197,-1.238805,1289,1.149493,5.313458,5.053588,0.001752,-0.000002,4.443783,1.08652,0.000022,467,calm
0.095514,0.022766,-4.233063,-0.248574,14.07542,-0.683311,-15.20052,-6.500896,-6.153726,0.381125,0.065752,0.000005,0.058496,0.001563,3.294751,0.585734,-0.493261,2.198589,13.24079,-0.228937,2203,0.480079,4.535467,4.07851,-0.002675,0.000003,4.227833,0.752305,-0.000003,2042,calm
0.15907,0.018783,-1.993416,-0.54811,20.23738,0.953389,-8.013823,2.597315,-0.84134,0.526921,0.055449,0.000012,0.037911,0.00342,4.174376,0.570442,0.581692,2.559242,29.61878,-1.549813,1758,0.765986,5.768904,5.551881,-0.001749,0.000007,5.151514,0.748286,-0.000015,1826,calm
0.060734,0.011727,-1.799428,-1.071371,14.70151,-0.589486,-0.004712,-4.810782,0.121869,0.350272,0.054191,-0.000005,0.060957,0.001606,2.809601,0.503895,0.120056,2.277392,16.28592,-1.237591,2242,0.721406,4.655744,4.187891,-0.00423,0.000005,3.96588,0.918216,0.000018,2218,calm
0.048185,0.003838,-3.570071,-1.565222,13.59492,-10.18069,-8.592763,-8.904855,-2.312688,0.513612,0.076325,0.000003,0.07168,0.002965,4.778609,0.546346,0.001877,2.287445,71.95618,-1.07385,1284,0.516061,4.573914,4.473088,-0.004737,0.000004,3.48559,0.78673,0.000043,2032,calm
0.013932,0.002684,6.86176,-0.051231,14.05514,2.057496,-15.65559,-3.317955,-1.531787,0.065336,0.027197,0.000003,0.022795,0.000042,0.323296,0.721278,-0.075257,2.052343,17.80243,-0.994249,2579,0.459313,4.465076,6.023957,0.000625,0.000001,5.760339,0.78427,0.000006,1251,calm
0.033891,0.011376,-1.89536,-0.38259,17.94,3.151713,1.558756,-2.516013,-6.474143,0.202662,0.031838,0.000001,0.030138,0.000347,2.698485,0.462308,0.47557,2.739082,9.907071,-0.734172,2753,0.586283,3.697999,3.566134,-0.001311,0.000001,3.316566,0.891766,0.000018,2742,calm
0.035135,0.00838,-2.187336,-1.09697,21.94844,-1.269674,-3.705857,-5.431857,-2.978734,0.239564,0.042863,0.000001,0.041402,0.0007,2.014894,0.511533,0.359388,2.645619,16.61966,-2.04917,506,0.516635,4.209547,3.926634,-0.003498,0.000004,4.091424,0.834705,-0.000012,381,calm
0.028972,0.008609,-1.842031,-0.791461,8.75162,-1.955981,-1.999792,-1.609804,4.148887,0.203267,0.04414,0.000003,0.040314,0.000403,2.695798,0.40178,0.681088,3.668348,10.20781,-1.177871,618,0.750701,3.887121,4.80744,0.000125,-0.000007,4.460996,0.724689,0.000006,1068,calm
0.026627,0.007414,-7.594539,-0.337053,18.03479,6.951915,3.926645,2.603886,1.71886,0.227465,0.033568,-0.000001,0.035415,0.000642,2.132457,0.281874,1.002634,4.184435,6.743683,-1.087664,129,0.831877,3.19273,3.297259,-0.003961,-0.000011,3.264377,0.774378,0.000016,2950,calm
0.062637,0.012282,-4.945662,-1.018,14.49303,1.4193,-0.89898,2.376133,0.431555,0.389595,0.043127,0.000001,0.04224,0.000952,4.456139,0.324797,1.368466,4.03784,19.52371,-1.060936,883,0.545313,3.854642,4.606743,0.000374,-0.000003,3.191357,0.616848,-0.000007,2729,calm
0.065408,0.014235,-5.382878,-0.393072,13.32085,0.155588,-3.595035,-0.212352,-2.32899,0.295826,0.048549,0,0.048866,0.000921,2.475589,0.377158,1.497068,4.674347,11.17831,-1.00699,820,0.575657,6.257237,3.484704,-0.001033,0.000001,3.515207,1.024843,0.000013,278,calm
0.12435,0.035551,-8.292964,-0.848644,9.782542,0.40411,-3.122991,-1.133956,-0.628327,0.335148,0.081201,0.000009,0.068008,0.001946,1.992897,0.300126,0.934722,3.155762,8.347185,-0.96932,29,0.652552,3.620951,3.550879,0.000529,0.000004,4.11948,0.843054,-0.000065,2318,calm
0.076479,0.014179,1.206689,-0.756438,15.36732,-6.11964,-10.17465,-7.863867,-7.206765,0.215366,0.061148,-0.000002,0.064427,0.000896,1.862353,0.521018,0.356128,1.786221,20.92955,0.082917,1368,0.785608,4.044024,4.156297,0.000901,-0.000002,4.42075,1.315968,-0.000037,892,calm
0.144632,0.029555,-6.531741,-0.537768,12.38469,0.382685,3.969785,0.00239,-4.401807,0.399879,0.064438,-0.000002,0.067581,0.002914,1.952275,0.332852,1.145877,4.120689,11.23372,-1.295741,1254,0.640277,3.488484,3.617851,0.000802,0.000005,3.177662,0.894743,0.000072,926,calm
0.108198,0.018572,-5.662008,-0.387052,13.48614,0.042159,-2.226373,1.688835,-2.510799,0.287356,0.052485,-0.000002,0.054983,0.002237,1.779061,0.40048,1.191696,3.896403,13.05298,-1.212682,998,1.200493,4.224573,3.791507,-0.001518,-0.000006,3.827856,0.786694,-0.000007,2933,calm
0.029667,0.012289,-3.906639,0.862712,15.54996,0.567211,-6.220032,-7.001941,-6.791949,0.227465,0.059619,0.000019,0.031947,0.000436,0.812791,0.413532,0.13506,2.558548,18.84301,-2.336826,510,0.49515,3.206254,3.247263,0.000581,0.000007,3.362373,0.833414,0.000022,4,calm
0.083941,0.011784,6.691043,-2.251901,14.93579,-4.295018,-9.140028,-4.370098,-0.007118,0.362371,0.040903,-0.000003,0.046048,0.00068,6.257112,0.614785,0.108291,2.33638,60.71976,-0.337142,1754,0.739722,5.086463,4.67158,0.004562,-0.000003,3.472974,0.869429,-0.000002,342,calm
0.156496,0.037386,-11.58112,-0.328993,19.71642,4.517993,3.128038,-1.933957,-2.224591,0.54386,0.102038,0.000012,0.084349,0.004809,2.32019,0.366947,1.069292,3.084736,5.417712,-0.646555,2033,1.361948,4.727484,4.1303,-0.001849,-0.000001,3.963296,1.209066,0.000005,2308,calm
0.057527,0.020984,-4.033612,-0.257961,13.84307,1.534562,-3.340155,-2.665226,-0.833743,0.157895,0.05822,0.000004,0.052012,0.000781,0.644922,0.494587,0.18396,1.871425,7.635667,-0.905483,1353,1.351043,4.841644,4.306057,0.003853,-0.000007,3.80143,0.966862,0.000028,41,calm
0.099112,0.008619,-0.164985,-1.449895,22.63875,-3.425,-3.001333,0.516288,-1.837143,0.379915,0.033307,-0.000008,0.045842,0.000954,4.856665,0.417719,0.346199,2.974161,56.01861,0.004307,1181,0.960894,4.344132,4.478936,0.002218,0.000007,4.847154,1.004341,0.000001,2630,calm
0.08697,0.024503,-6.264343,-0.482969,13.83194,1.097787,-1.813813,-3.698216,0.980724,0.438597,0.066335,0.000002,0.064036,0.001879,2.089962,0.335807,0.454888,1.714827,8.536001,-0.97543,2765,0.864368,4.569261,4.551699,-0.006496,-0.000001,3.429715,1.271731,0.000071,1973,calm
0.033906,0.007689,-5.331972,-0.445241,14.16264,-2.442497,1.859295,1.455596,0.021398,0.461585,0.065859,-0.000006,0.074646,0.002869,3.318507,0.397889,0.979048,3.646293,7.30344,-1.139135,2111,0.751499,4.08644,3.638346,0.000174,0,3.227201,0.906029,-0.00033,1788,calm
0.008162,0.002314,-0.817512,-1.134632,12.97703,2.483629,1.615491,-0.261265,-5.507593,0.117362,0.032766,-0.000003,0.037001,0.000122,1.498311,0.400679,0.665911,3.436709,18.77442,-1.571169,772,0.494632,4.480192,3.340955,-0.002783,0.000001,3.639642,0.774202,-0.00002,1234,calm
0.133185,0.023656,-8.208214,-0.455773,13.43052,-3.352973,-8.754065,-7.042162,-2.73483,0.479129,0.083643,0.000011,0.067418,0.002413,1.933193,0.466103,0.389648,2.092916,31.4167,-0.620721,1589,0.656011,3.975335,3.595691,-0.001367,-0.000005,4.377509,0.898149,-0.000221,1811,calm
0.106575,0.015088,3.182852,-0.900219,14.12788,-6.982772,-3.525659,-1.292583,-0.395349,0.327889,0.046779,0.000005,0.039654,0.000829,4.823334,0.512458,0.253875,2.581237,34.45109,-1.323041,1953,0.75224,4.768341,3.888011,-0.00349,0.000004,4.232061,0.885677,-0.000145,93,calm
0.028209,0.008113,3.21259,0.203824,16.45008,-0.890108,-4.84954,-3.904964,-8.738667,0.295826,0.037902,0.000002,0.034684,0.000399,4.563146,0.436903,0.144323,2.076023,10.62255,-1.912583,552,0.467694,3.971093,4.531014,-0.000101,-0.000002,3.80131,0.707508,0.000032,1516,calm
0.095085,0.012297,0.76312,-0.472501,18.35373,4.116147,-7.546523,-8.318776,-4.858431,0.429522,0.04069,-0.000001,0.042498,0.001111,7.391517,0.510408,0.288606,2.755864,60.39909,-0.906011,375,0.538085,5.079246,3.641947,-0.001374,-0.000001,3.894467,0.789888,0.00001,2524,calm
0.066826,0.008925,-0.809311,-0.258655,19.01473,16.98043,1.062287,9.242746,0.78634,0.214156,0.048186,0.000024,0.011984,0.000969,1.670628,0.704393,0.419967,2.154901,20.95057,-0.743499,975,0.76139,2.735502,2.953616,-0.000299,-0.000002,3.060338,0.595315,0.00005,1826,calm
0.057268,0.017637,-5.67518,-0.034459,9.384549,-2.29866,1.423141,-0.808638,-3.114078,0.321839,0.057561,0.000001,0.056109,0.000848,3.519928,0.350035,1.230392,3.806694,11.60763,-1.208241,1330,0.461391,3.409568,4.355808,0.001828,-0.000001,3.291705,0.65841,-0.000024,1482,calm
0.054315,0.01027,-4.539816,-0.15582,16.31936,-0.552079,-13.85766,-6.441529,-4.187095,0.297036,0.053019,0.000001,0.051462,0.001293,3.01312,0.479219,0.13659,2.349127,19.754,-1.286443,2680,0.539697,3.92294,3.415905,0.004945,-0.000002,3.372582,0.802709,0.00002,2827,calm
0.092863,0.017448,-4.187963,-0.390422,22.43464,2.886302,-2.857268,-3.58676,-1.416626,0.38899,0.044084,-0.000004,0.050552,0.001424,3.405051,0.419886,0.770977,2.767176,14.97178,-1.327049,850,0.630468,4.419988,3.784242,-0.005946,-0.000003,4.371653,0.946649,0.000043,880,calm
0.125846,0.023306,-5.112343,-0.100477,10.38094,-6.794538,-1.106128,-0.537343,-1.658492,0.364186,0.062484,-0.000005,0.069354,0.001686,2.177773,0.347833,0.868173,3.420699,11.39146,-1.865912,767,0.732397,3.997005,3.937357,0.000048,0.000003,3.601389,0.696945,-0.000005,773,calm
0.094038,0.025358,-5.684535,-1.24196,16.89305,-3.098659,-8.075842,-4.159014,-3.132808,0.594071,0.078262,0.00002,0.047907,0.003382,4.134648,0.412079,0.572557,2.451203,9.638837,-0.889134,2772,0.964998,4.014265,4.206443,-0.007581,0.000001,3.760117,1.100614,0.000051,867,calm
0.084995,0.02258,-1.17108,-0.797502,21.09536,2.229928,-2.553798,-0.020281,-0.839926,0.339988,0.042221,-0.000009,0.05603,0.000922,3.778331,0.572773,-0.471734,2.572653,15.57847,-0.285815,1595,0.904435,5.254548,3.613793,-0.002086,-0.000003,4.530268,2.052979,0.000002,2699,calm
0.041556,0.010158,2.288473,-1.147516,26.28496,7.347241,-2.786491,0.446886,-2.018161,0.156685,0.018468,-0.000002,0.022148,0.000172,3.825301,0.505848,0.019543,2.295006,11.58923,0.140202,1425,0.844487,3.696054,4.223345,0.000407,-0.000001,3.794545,1.02504,-0.000049,2480,calm
0.047077,0.018665,-1.074095,-0.551694,11.71055,-3.939869,2.54496,2.71998,-1.069901,0.105263,0.045401,0,0.04552,0.000268,0.61655,0.499245,0.556115,2.618164,8.529464,-1.55787,401,0.415638,3.663755,3.538863,-0.000583,-0.000001,3.168021,0.870949,-0.000006,542,calm
0.129265,0.03045,-8.287219,-0.461509,14.07489,1.269889,-0.710827,-0.623589,-1.015517,0.262553,0.057909,0.000003,0.052834,0.001305,1.807819,0.315986,1.111483,3.990643,9.215476,-1.416265,764,0.504309,2.894743,3.299824,0.00118,-0.000001,3.47926,0.732132,-0.000027,2738,calm
0.044835,0.007959,2.346194,-0.228409,23.01681,-3.832619,-6.21026,-9.784525,-2.814297,0.15366,0.046535,-0.000005,0.054225,0.000708,1.605208,0.624058,0.01978,2.245865,25.83505,-1.12355,1353,0.789283,4.790085,4.616614,-0.003069,-0.000004,4.732369,0.857122,-0.00002,2774,calm
0.012685,0.003821,-4.967145,0.502768,12.89194,-0.5465,2.252099,-11.82319,-1.633608,0.272232,0.058677,0.000008,0.046433,0.001777,1.206459,0.571797,0.013802,1.987101,7.457312,-1.402935,818,1.001466,3.918662,3.399541,0.005098,0.000005,3.4881,1.270118,0.000066,2466,calm
0.098821,0.016677,1.027531,0.094391,11.29412,-10.59634,3.871665,-1.982227,1.756612,0.420448,0.052647,-0.000006,0.06156,0.001247,4.672073,0.514161,0.281407,2.567022,41.18833,-1.840567,125,0.615861,6.758647,5.147601,-0.002384,0.000003,5.9968,0.886283,0.000007,1824,calm
0.107388,0.020505,-5.325558,-0.968958,10.1388,-0.305728,-3.083581,-3.700921,2.517194,0.321839,0.057719,-0.000003,0.062136,0.002098,2.984787,0.325288,0.745024,3.158076,18.06571,-1.454548,1974,0.509925,3.325517,3.185692,-0.0011,0.000001,3.954134,0.864953,-0.000353,248,calm
0.215555,0.057668,-8.563033,-0.22031,13.14597,-1.69435,-2.166942,0.051821,-3.099655,0.45493,0.110109,0,0.109902,0.003928,2.539529,0.576224,-0.119303,1.750171,11.57942,-0.587925,1143,0.73759,3.578557,3.549007,-0.001642,0.000005,3.048862,0.880535,-0.000467,1725,calm
