0.133766,0.092329,4.951001,0.353786,1.890116,1.890752,3.137734,5.682232,0.35752,0.394148,0.392356,1.549162,0.912925,0.000155,0.285661,0.482038,0.839974,0.786032,0.212744,0.208471,0.200513,0.185172,0.144021,0.136545,0.032267,0.042559,0.012266,0.354639,0.297435,0.000052,0.213402,0.605295,0.116981,0.134833,0.06884,0.144055,0.168517,0.000127,0.026894,61.945121,63.223823,61,0.570129,1.008034,0.00135,0.446594,85.48637,5.469523,1.417793,0.656643,1.118299,0.890486,0.04646,28.22275,5.92104,422.0594,2.114911,0.039197,0.041618,0.483367,0.000252,0.004254,956.8839,1.160081,0,0.808256,0.109549,0,0.155082,0.005346,675.4694,281947.1,0.016167,-8.12639,0.137513,10.60905,-3.385473,-4.949192,15.09644,2.840953,1.1768,3.640107,25.67038,3.223126,0.076413,0.002503,3.458523,25.58411,0.133686,0.786368,0.398959,0.172643,0.533256,0.048355,-0.000004,7.097082,-0.000002,6.28012,-4.002047,7.540452,-0.00051,0.842808,4.21894,187,0.249975,1.031366,0.035042,1.201767,1.416846,2.122478,-0.188771,0.001893,-0.451619,-0.000068,groovy
0.188062,0.079395,2.939509,-0.20444,1.713548,1.754595,2.7157,6.869168,0.493774,0.445659,0.425702,1.5369,0.75354,0.000816,0.289186,0.527395,0.982242,0.777469,0.210685,0.209021,0.185572,0.152149,0.133284,0.122497,0.034013,0.040358,0.010269,0.256375,0.167162,0.000165,0.215522,0.467832,0.093554,0.089762,0.0757,0.140457,0.161409,0.000118,0.023443,54.093752,63.653749,94.75,0.598468,1.0037,0.00091,0.491059,90.42543,5.935024,1.493868,0.606138,1.307864,0.901375,0.102452,35.0034,5.388969,78.12293,0.242899,0.006225,0.016365,0.228989,0.000141,0.012789,1448.775,0.261821,0,0.860186,0.118037,0,0.120346,0.004444,822.7551,159957.9,0.061579,-12.08653,-0.525168,9.513472,-2.819117,-1.962209,21.59634,2.877495,-0.143052,3.09102,16.47319,3.168498,0.116733,0.001735,1.094253,5.314163,0.144427,0.614506,0.336978,0.134259,0.910218,0.035769,0.000031,7.764315,0,5.780078,-2.536486,5.008248,-0.000145,0.407164,3.623184,236,0.395753,0.932377,0.34947,1.147947,1.25473,1.120926,-0.120672,0.000773,-0.476864,-0.000044,groovy
0.328097,0.095701,0.966587,0.00142,1.759711,1.72256,2.330028,5.736515,0.623094,0.607688,0.581482,1.558435,1.199599,0.000621,0.312128,0.544828,0.638549,0.610117,0.214376,0.243921,0.14849,0.136324,0.129739,0.132211,0.072957,0.047024,0.011546,0.117319,0.085565,0.000076,0.207899,0.328771,0.093451,0.063524,0.076794,0.144793,0.125596,0.00012,0.030344,132.60221,92.099352,65,0.521158,1.010278,0.001538,0.390466,97.33705,7.120286,1.683495,0.607032,1.249857,0.89385,0.052374,6.187799,4.600227,291.2388,1.714054,0.027435,0.016069,0.262861,0.00015,0.013728,149.2991,0.410453,0,0.866178,0.122393,0,0.115991,0.004022,1710.795,1039116,0.074098,-17.78358,-0.114133,12.04787,0.274673,-0.118363,18.42305,2.916765,-1.788232,3.087361,7.421968,3.535151,0.1886,0.009148,0.193458,1.905759,0.128073,0.504741,0.21761,0.067699,2.294051,0.088247,0.000086,4.857399,0.000004,4.591269,-5.357753,8.914946,0.002695,1.873828,3.633907,326,-0.069797,1.628123,-0.96683,1.62024,2.123388,1.249317,-0.111208,0.000341,0.109882,-0.000002,groovy
0.163994,0.085311,3.979865,0.697018,1.914175,1.829131,2.883014,6.316273,0.47541,0.450052,0.427185,1.515468,0.717869,0.000645,0.284349,0.550735,0.771608,0.861167,0.232194,0.206878,0.176715,0.160418,0.149393,0.147672,0.033274,0.072513,0.013733,0.285753,0.296569,0.000246,0.262617,0.479136,0.109542,0.073531,0.074796,0.14776,0.468506,0.000194,0.022721,56.375738,54.795268,62.5,0.567285,1.005923,0.001031,0.457085,86.35434,5.955779,1.513026,0.645658,1.171519,0.899575,0.093611,51.62672,5.364799,383.0569,1.91064,0.034066,0.030307,0.411884,0.00014,0.011677,7416.046,0.694059,0,0.822903,0.092969,0,0.145831,0.004738,579.7102,208235.5,0.044729,-9.965527,0.873591,18.90782,-1.251799,-0.082366,13.49525,3.035914,4.680973,3.398124,20.61471,3.006615,0.082585,0.00323,1.439725,5.945154,0.145663,0.634697,0.33665,0.119887,0.930851,0.034645,0.000057,5.51305,-0.000001,4.716144,-3.190905,8.197123,0.002671,0.702299,5.320097,673,0.775703,1.284043,0.341424,1.74572,1.739318,1.755049,-0.104935,0.00075,-0.187787,-0.000027,groovy
0.109527,0.093157,4.880194,0.6543,1.866014,1.854005,2.81318,6.840486,0.440207,0.443105,0.436229,1.535565,1.177434,0.000516,0.293315,0.565045,0.880909,0.835391,0.228657,0.22116,0.179514,0.164218,0.155868,0.15502,0.051054,0.04826,0.013586,0.28818,0.223589,0.000187,0.231307,0.490171,0.10031,0.088202,0.08595,0.144017,0.218149,0.000179,0.02634,50.133418,65.288353,53.5,0.539024,1.006447,0.001099,0.50312,69.18921,4.703995,1.360284,1.044031,1.180413,0.895083,0.055698,27.90797,5.799787,154.5421,1.079909,0.038554,0.300609,0.363094,0.000282,0.006224,1466.843,1.818856,0,0.828895,0.116854,0,0.141923,0.004872,539.9967,245959.6,0.023418,-6.767065,0.323021,12.85877,-0.020586,0.592147,15.82621,3.167158,-3.43513,2.953712,14.59862,3.306405,0.072163,0.003143,1.870004,8.509697,0.102864,0.761564,0.398815,0.151586,0.551167,0.037727,0.000011,6.177519,0.000008,5.038132,-4.2682,9.594795,0.001989,1.220194,4.135733,1067,0.170225,1.527108,-0.180786,1.47343,1.49582,1.293901,-0.158629,0.001508,-0.330459,0.000017,groovy
0.29629,0.094692,3.276765,0.270264,2.104068,2.015057,3.139389,7.351863,0.380738,0.379549,0.268368,1.555108,1.189462,0.000821,0.304654,0.608578,0.89687,0.972613,0.257793,0.225757,0.197164,0.16555,0.168081,0.1704,0.055892,0.065853,0.012584,0.256822,0.237808,0.00022,0.298774,0.509952,0.114191,0.086754,0.074136,0.144252,0.208211,0.000591,0.026353,81.843191,108.323102,50,0.661577,1.012364,0.001649,0.595563,70.76569,5.52248,1.556662,0.608821,0.797185,0.894471,0.077363,27.86371,4.565205,274.1611,0.932732,0.031984,0.048142,0.494575,0.000169,0.013048,1932.771,1.025345,0,0.723702,0.101382,0,0.200091,0.005104,1139.82,1096152,0.025699,-12.97929,-0.037442,23.92298,-2.576573,-3.32657,23.91887,2.942566,-1.202911,2.82177,15.01435,2.947196,0.134146,0.010471,1.403687,5.251475,0.134762,0.736957,0.378143,0.154016,0.734379,0.048029,0.000026,6.873148,0.000012,5.170538,-4.227417,11.13689,-0.002944,1.928192,5.610004,1133,-0.066309,4.002937,-0.202748,2.116665,2.547877,1.806911,-0.174161,0.001716,-0.334982,-0.000063,groovy
0.117835,0.088359,5.879458,0.376413,1.949571,2.188185,2.64323,6.365865,0.527583,0.535454,0.508572,1.558119,1.189965,0.001363,0.281227,0.559701,0.825448,0.869833,0.208968,0.211013,0.169005,0.162038,0.14937,0.142595,0.022835,0.076261,0.011718,0.274213,0.232145,0.000286,0.2836,0.523405,0.10571,0.10545,0.080264,0.147022,0.154214,0.000782,0.026694,75.513324,104.229294,55.5,0.537626,1.009512,0.001336,0.525305,56.8059,4.221279,1.333985,0.941386,0.685851,0.894419,0.123386,66.58471,5.371101,177.6341,0.57976,0.018953,0.060311,0.305807,0.000428,0.011135,5500.327,0.850965,0,0.706392,0.09702,0,0.207541,0.005585,308.2166,20170.7,0.024797,-5.449091,0.625365,7.97422,-5.837967,-7.490864,17.72416,3.134738,-1.514588,2.802629,11.71453,2.672762,0.04327,0.00056,0.913285,4.373985,0.114209,0.602364,0.343525,0.109484,0.699916,0.026488,0.000009,8.336173,0.000001,5.805797,-5.008615,8.296644,0.000581,1.14406,3.553912,736,0.589848,1.213078,0.149552,1.314742,1.34173,1.143195,-0.11244,0.000897,-0.645332,-0.000026,groovy
0.162442,0.088254,5.482328,0.734186,1.844724,2.016604,2.736997,7.236912,0.455789,0.409406,0.416328,1.496454,1.139362,0.000542,0.297386,0.636601,0.876381,0.784597,0.209225,0.221274,0.167375,0.167923,0.151896,0.150796,0.030471,0.040479,0.011081,0.337522,0.294808,0.000181,0.241297,0.503821,0.102391,0.100824,0.103762,0.137928,0.267871,0.000235,0.029798,70.554099,59.381259,65,0.565338,1.007001,0.001047,0.455614,79.65654,5.138169,1.39622,0.649123,0.955763,0.896343,0.092372,55.41265,5.637908,243.6497,1.28471,0.031294,0.027949,0.229735,0.000309,0.006824,2731.961,0.739366,0,0.86751,0.121464,0,0.115013,0.004405,579.1583,115150,0.031482,-6.402926,0.692749,13.97323,-3.166509,-3.831875,12.84216,2.613093,0.050342,2.74827,18.28161,3.067859,0.075698,0.001707,1.397872,7.490393,0.129848,0.775148,0.400429,0.194057,0.808066,0.051,-0.000032,5.524033,-0.000003,6.987438,-4.152318,9.607177,0.002579,1.37208,5.57218,155,0.596639,1.211431,0.190338,1.770666,1.835873,1.171446,-0.17582,0.001318,-0.667668,-0.000111,groovy
0.244035,0.089483,2.578285,0.29145,1.986318,1.902877,3.083042,9.764288,0.446522,0.474093,0.463842,1.434195,1.079013,0.00021,0.279669,0.518529,0.873535,0.970285,0.226933,0.201055,0.178952,0.183445,0.161764,0.164405,0.042362,0.05522,0.012448,0.398541,0.314325,0.00006,0.264221,0.493557,0.098152,0.117012,0.092896,0.137439,0.298022,0.000035,0.028186,71.617946,108.765388,60,0.534724,1.009147,0.001217,0.452748,85.02265,6.422357,1.602381,0.519235,0.853545,0.884984,0.04304,22.15935,4.747843,390.6265,2.916274,0.05968,0.027439,0.142874,0.0002,0.004746,847.083,0.558407,0,0.962716,0.098134,0,0.035917,0.002871,920.8191,444180,0.037069,-11.28983,0.427253,22.21086,0.420528,-3.212727,26.13014,3.081089,-0.84854,2.831044,16.52937,3.08923,0.116151,0.005042,0.543872,2.586704,0.118771,0.744658,0.395875,0.156203,0.476323,0.063984,-0.000046,5.403112,-0.000007,5.677287,-6.755015,11.42488,-0.000681,1.11286,4.917635,1766,-0.004342,1.367082,0.095749,1.906659,1.78531,1.314343,-0.134273,0.001195,-0.067575,-0.000088,groovy
0.068436,0.094788,6.298445,0.604393,2.005653,1.867073,3.085626,5.14046,0.377606,0.361552,0.323844,1.463767,1.300578,0.000734,0.279424,0.529112,0.777386,0.829528,0.227371,0.206853,0.190076,0.187138,0.186696,0.173127,0.032347,0.029407,0.01286,0.319477,0.261824,0.000197,0.383996,0.668219,0.140983,0.154853,0.112387,0.140823,0.377016,0.000176,0.0263,63.424674,103.805353,60,0.550155,1.010246,0.001453,0.449403,59.90077,4.005444,1.254031,0.788449,0.755303,0.885432,0.05937,59.88974,5.956501,314.9925,1.474903,0.041122,0.121281,0.454775,0.000505,0.007085,4781.327,1.698898,0,0.779627,0.090562,0,0.171923,0.004289,337.57,84944.34,0.024109,-2.085065,-0.269983,17.11523,-1.492594,-1.948102,13.39235,3.328369,-0.43936,2.950248,15.20499,2.822865,0.046602,0.001453,3.666407,25.09304,0.1238,0.798107,0.477452,0.203851,0.27289,0.03774,-0.000027,8.985558,-0.000002,5.302503,-7.457225,13.00538,0.002333,1.673345,3.22822,768,-0.007568,1.306318,0.981204,1.006831,1.306112,1.041137,-0.192157,0.001764,-0.723844,-0.000061,groovy
0.246168,0.081694,4.565924,0.400141,1.768153,1.828144,3.215554,6.715999,0.398988,0.378172,0.417635,1.495954,0.769724,0.000829,0.279792,0.524242,0.742898,0.607644,0.201519,0.204979,0.166401,0.153466,0.147356,0.146504,0.043969,0.058317,0.011406,0.345415,0.35179,0.000288,0.221662,0.492768,0.099295,0.117789,0.078692,0.158041,0.515641,0.000193,0.029867,29.789965,37.604166,61.5,0.570489,1.004332,0.000953,0.465775,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3,0.022713,-9.412554,-0.111615,14.82168,-0.810217,3.907105,13.10474,3.568875,-4.06368,2.781631,22.83041,3.117997,0.086911,0.002806,0.858234,3.846775,0.144057,0.765845,0.41892,0.21604,0.626549,0.045084,0.000014,8.441195,0.000001,5.74294,-3.725005,8.229973,0.005177,0.789802,5.565171,95,1.263139,1.330944,0.821782,1.404574,1.555624,1.132538,-0.158294,0.000988,-0.175825,-0.000063,groovy
0.210621,0.081796,4.355927,0.434976,1.885902,2.025232,2.726424,5.971982,0.475233,0.436772,0.38065,1.471911,1.290877,0.000983,0.283867,0.653135,0.59502,0.70892,0.228788,0.191208,0.186599,0.161949,0.154742,0.168081,0.03833,0.07331,0.010948,0.251394,0.193524,0.00017,0.243173,0.503714,0.115632,0.100411,0.069584,0.1371,0.287054,0.000223,0.031307,103.334252,53.836095,64,0.571895,1.007326,0.001111,0.417179,81.01281,5.412451,1.446182,0.62747,1.074304,0.89697,0.304031,206.9978,5.320184,211.4221,1.825183,0.040996,0.040815,0.502551,0.000085,0.033262,25375.53,0.831098,0,0.846205,0.098586,0,0.130229,0.003825,724.9251,307542.2,0.048385,-8.275679,-0.495801,11.34994,-2.630822,-2.775047,12.1568,2.563595,0.137915,3.121266,18.04343,3.446921,0.096339,0.003991,1.786671,7.026687,0.140976,0.551639,0.326476,0.117308,0.386194,0.043529,0.00003,5.235456,0.000005,5.894975,-3.643584,8.286562,0.000009,1.000419,3.409943,2306,0.242877,1.204833,0.516784,0.995001,1.203994,1.034803,-0.125113,0.000679,-0.048577,-0.000013,groovy
0.108767,0.085816,6.867065,0.176505,1.965197,1.786099,3.920564,5.908566,0.296878,0.300518,0.354446,1.449903,0.814874,0.000366,0.273409,0.536149,0.573169,0.903255,0.213168,0.194499,0.152549,0.127158,0.143684,0.138533,0.024602,0.019934,0.010916,0.497883,0.290377,0.000133,0.304626,0.560575,0.098681,0.092303,0.174635,0.128017,0.249788,0.000081,0.026837,40.178797,35.259541,65,0.563531,1.005066,0.000957,0.462146,81.05815,4.468424,1.272313,0.611442,1.166113,0.889042,0.122315,127.7906,6.439064,62.73981,0.243991,0.005661,0.019629,0.164694,0.000307,0.008971,6664.889,0.217673,0,0.810919,0.13026,0,0.153432,0.005235,588.4475,35880.89,0.033612,-2.738552,-0.39722,8.810845,-5.941986,-4.916592,10.43499,3.140043,-1.239309,2.901353,14.76563,2.877236,0.072543,0.000338,0.14388,2.429336,0.172463,0.751489,0.558605,0.19078,0.248185,0.011302,0.000012,4.219846,0.000001,3.928007,-3.228163,7.55232,0.004686,1.353079,4.030161,978,0.45793,0.974233,0.080279,0.998207,0.999898,0.946553,-0.141992,0.001123,-0.161348,-0.000168,groovy
0.165651,0.085758,4.865045,1.360034,1.796862,2.011835,2.744553,6.231208,0.543018,0.377031,0.287017,1.516532,1.081857,0.000011,0.295171,0.60411,0.876,0.844874,0.198084,0.183165,0.141584,0.139353,0.115602,0.114855,0.032685,0.067182,0.011933,0.585166,0.264549,0.00001,0.214405,0.477342,0.115988,0.107668,0.088016,0.140418,0.381355,0.000009,0.039268,25.062197,14.581897,72,0.5815,1.003399,0.00089,0.506267,98.91823,6.109888,1.48248,0.729444,1.47961,0.893218,0.107272,40.17536,5.936356,708.7566,1.942389,0.041621,0.078461,0.507603,0.00033,0.012823,1230.628,1.165538,0,0.932756,0.14647,0,0.062764,0.003115,847.947,206450.8,0.01092,-8.76875,0.293872,16.40636,1.628331,2.526488,13.62179,2.702695,-0.920746,2.650373,11.49678,2.980823,0.10534,0.002989,1.008894,4.693493,0.149122,0.724581,0.33514,0.111644,1.362002,0.008995,-0.000004,4.155282,-0.000006,8.61869,-5.704525,10.21595,-0.003206,0.831772,4.487015,1836,0.208401,1.182156,-0.007848,1.924691,1.569302,1.280664,-0.143278,0.00075,-0.207005,-0.000026,groovy
