@attribute Std_Acc1000_Std_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {happy,nothappy}

@data

0.077138,-45.131207,-0.491048,1.916582,3.831928,0.254961,0.189339,0.486999,-4.770625,0.46148,0.199666,0.17213,0.165115,5.756769,0.58017,0.21197,0.164968,0.000234,0.411684,0.185806,0.445632,0.491934,1.381927,0.107724,0.086744,0.080651,0.090714,0.066557,0.044093,0.060429,0.075154,0.094964,3.648177,0.000136,0.273855,0.128039,0.266109,0.040064,0.025193,0.029483,0.017959,0.024092,0.021591,0.213869,51.673039,84.706297,56.9315,1.005928,nothappy
0.055507,-51.982385,0.363504,2.014843,3.620246,0.269481,0.157371,0.410335,-3.685727,0.467205,0.192506,0.180697,0.168417,6.150623,0.880168,0.198593,0.157624,0.000047,0.315447,0.19476,0.400481,0.637159,1.264491,0.102574,0.075092,0.070299,0.061537,0.051851,0.031737,0.054287,0.064893,0.086089,3.948277,0.000012,0.110034,0.148111,0.272455,0.033271,0.021849,0.018023,0.018434,0.01841,0.02027,0.217935,15.256367,16.483113,20.9429,1.004133,nothappy
0.055507,-51.982385,0.363504,2.014843,3.620246,0.269481,0.157371,0.410335,-3.685727,0.467205,0.192506,0.180697,0.168417,6.150623,0.880168,0.198593,0.157624,0.000047,0.315447,0.19476,0.400481,0.637159,1.264491,0.102574,0.075092,0.070299,0.061537,0.051851,0.031737,0.054287,0.064893,0.086089,3.948277,0.000012,0.110034,0.148111,0.272455,0.033271,0.021849,0.018023,0.018434,0.01841,0.02027,0.217935,15.256367,16.483113,20.9429,1.004133,nothappy
0.066943,-48.24024,-1.330406,1.896006,3.714779,0.231045,0.19518,0.46304,-5.036015,0.487382,0.212272,0.199342,0.193141,5.611413,0.725214,0.247815,0.187645,0.000068,0.287797,0.183701,0.386977,0.401828,1.658172,0.088301,0.083908,0.074855,0.068723,0.069814,0.045603,0.058805,0.070693,0.087922,3.584832,0.000198,0.205615,0.171889,0.217953,0.036605,0.029391,0.02122,0.025862,0.019198,0.015693,0.217785,38.711358,57.183804,43.300016,1.006657,nothappy
0.080502,-49.854654,0.00361,1.789844,3.776806,0.233235,0.185014,0.497325,-3.932547,0.435679,0.199261,0.20342,0.181922,5.826803,1.014863,0.170544,0.15831,0.000019,0.294849,0.188933,0.381059,0.540861,1.181967,0.10299,0.109883,0.073671,0.062694,0.058373,0.043718,0.059856,0.076923,0.091569,3.902004,0.00004,0.192082,0.136984,0.206141,0.036532,0.039207,0.02529,0.020727,0.017105,0.019999,0.204635,52.530282,44.87015,73.270263,1.009041,nothappy
0.080502,-49.854654,0.00361,1.789844,3.776806,0.233235,0.185014,0.497325,-3.932547,0.435679,0.199261,0.20342,0.181922,5.826803,1.014863,0.170544,0.15831,0.000019,0.294849,0.188933,0.381059,0.540861,1.181967,0.10299,0.109883,0.073671,0.062694,0.058373,0.043718,0.059856,0.076923,0.091569,3.902004,0.00004,0.192082,0.136984,0.206141,0.036532,0.039207,0.02529,0.020727,0.017105,0.019999,0.204635,52.530282,44.87015,73.270263,1.009041,nothappy
0.039226,-47.987762,0.694084,1.840435,3.700541,0.25301,0.138514,0.462191,-5.176346,0.40733,0.191173,0.179329,0.174607,5.47449,0.71787,0.161563,0.150199,0.000067,0.194262,0.212918,0.391732,0.600855,2.927151,0.103731,0.07529,0.077049,0.068074,0.06776,0.034823,0.057391,0.073044,0.091429,3.611476,0.000116,0.114507,0.149196,0.248058,0.03462,0.027381,0.024112,0.025604,0.024824,0.018266,0.211739,51.996402,78.497583,45.417768,1.007178,nothappy
0.149242,-51.318489,-0.637377,1.886261,4.145959,0.271169,0.225041,0.521179,-1.403197,0.419261,0.205816,0.211864,0.21914,6.389745,0.96404,0.434803,0.400419,0.000049,0.660974,0.210976,0.394471,0.588058,1.464512,0.131446,0.1019,0.104277,0.100739,0.078146,0.048499,0.065932,0.084181,0.112532,3.433682,0.000089,0.585041,0.123957,0.273069,0.036024,0.028439,0.02797,0.030795,0.031778,0.028266,0.213209,68.182237,22.028288,110.48095,1.013613,nothappy
0.149242,-51.318489,-0.637377,1.886261,4.145959,0.271169,0.225041,0.521179,-1.403197,0.419261,0.205816,0.211864,0.21914,6.389745,0.96404,0.434803,0.400419,0.000049,0.660974,0.210976,0.394471,0.588058,1.464512,0.131446,0.1019,0.104277,0.100739,0.078146,0.048499,0.065932,0.084181,0.112532,3.433682,0.000089,0.585041,0.123957,0.273069,0.036024,0.028439,0.02797,0.030795,0.031778,0.028266,0.213209,68.182237,22.028288,110.48095,1.013613,nothappy
0.070405,-46.836576,0.777338,2.012193,3.805634,0.227286,0.160099,0.500331,-2.509129,0.389907,0.203363,0.18336,0.173855,5.480966,0.777185,0.326191,0.17767,0.000058,0.250216,0.193628,0.498093,0.473766,1.638608,0.101868,0.085266,0.09521,0.070041,0.064872,0.043895,0.064836,0.081694,0.094196,3.4366,0.000056,0.17325,0.117534,0.185915,0.040936,0.031952,0.019457,0.022703,0.024834,0.020466,0.212807,27.091025,39.833099,26.207904,1.003737,nothappy
0.084201,-46.906769,-0.51674,1.748738,4.154795,0.204408,0.201429,0.45138,-5.905642,0.475752,0.197092,0.169435,0.157618,6.433418,0.829492,0.370616,0.350745,0.000118,0.731472,0.192849,0.668554,0.566149,2.457042,0.098727,0.111072,0.123848,0.117814,0.11234,0.044018,0.066849,0.074827,0.089869,3.536563,0.000174,0.379731,0.131918,0.174329,0.036031,0.048848,0.029739,0.02958,0.024234,0.023796,0.212981,44.684108,24.693106,29.204137,1.003647,nothappy
0.084201,-46.906769,-0.51674,1.748738,4.154795,0.204408,0.201429,0.45138,-5.905642,0.475752,0.197092,0.169435,0.157618,6.433418,0.829492,0.370616,0.350745,0.000118,0.731472,0.192849,0.668554,0.566149,2.457042,0.098727,0.111072,0.123848,0.117814,0.11234,0.044018,0.066849,0.074827,0.089869,3.536563,0.000174,0.379731,0.131918,0.174329,0.036031,0.048848,0.029739,0.02958,0.024234,0.023796,0.212981,44.684108,24.693106,29.204137,1.003647,nothappy
0.084201,-46.906769,-0.51674,1.748738,4.154795,0.204408,0.201429,0.45138,-5.905642,0.475752,0.197092,0.169435,0.157618,6.433418,0.829492,0.370616,0.350745,0.000118,0.731472,0.192849,0.668554,0.566149,2.457042,0.098727,0.111072,0.123848,0.117814,0.11234,0.044018,0.066849,0.074827,0.089869,3.536563,0.000174,0.379731,0.131918,0.174329,0.036031,0.048848,0.029739,0.02958,0.024234,0.023796,0.212981,44.684108,24.693106,29.204137,1.003647,nothappy
0.033122,-54.832173,-0.113014,1.83228,3.695869,0.38946,0.136354,0.440696,-12.572399,0.365988,0.181499,0.165195,0.151511,6.569535,0.932494,0.221824,0.281967,0.000039,0.383597,0.170717,0.423949,0.585028,1.689383,0.133781,0.090746,0.080258,0.071167,0.104107,0.041096,0.062957,0.066875,0.079888,4.554636,0.000016,0.24251,0.158195,0.172604,0.042781,0.031451,0.025973,0.020316,0.023797,0.016266,0.218824,9.218168,10.026809,11.992842,1.002515,nothappy
0.037633,-52.676581,0.691982,1.981523,4.112425,0.327811,0.130128,0.39205,-5.870661,0.417924,0.180761,0.154647,0.144383,6.643852,1.047105,0.385345,0.468533,0.000055,0.657499,0.226577,0.518161,0.850989,2.694925,0.141851,0.120437,0.101517,0.079698,0.117737,0.035965,0.062895,0.078351,0.082887,4.037053,0.000028,0.33542,0.227011,0.330426,0.053004,0.033356,0.038416,0.040287,0.036941,0.045943,0.211355,16.162124,19.418413,23.512925,1.003539,nothappy
0.036796,-54.187836,0.919007,1.974784,4.819729,0.335817,0.132919,0.345623,-5.117914,0.414134,0.188749,0.139407,0.149162,6.928952,1.728208,0.350834,0.299132,0.000069,0.244173,0.189896,0.604764,0.642964,2.081087,0.109998,0.119059,0.135623,0.082187,0.08975,0.037377,0.053037,0.103693,0.104291,3.791006,0.000048,0.154665,0.155042,0.2676,0.037173,0.044508,0.038324,0.039753,0.041698,0.047287,0.217097,11.559841,13.198558,15.063458,1.00259,nothappy
0.063576,-41.905658,-0.138577,1.77548,3.330901,0.314104,0.182755,0.494675,-1.944659,0.453836,0.219595,0.182034,0.153118,4.853299,0.57304,0.192126,0.308739,0.000309,0.240301,0.187048,0.448925,0.394031,1.514495,0.097699,0.092894,0.071616,0.056849,0.060324,0.040211,0.057681,0.073817,0.090425,3.090995,0.000167,0.133285,0.16165,0.214658,0.040986,0.024365,0.023313,0.028889,0.032473,0.026657,0.217742,52.731176,48.029665,75.468612,1.003648,nothappy
0.038378,-61.192701,0.554596,2.013082,3.77526,0.608375,0.119731,0.346667,-9.388059,0.482706,0.158785,0.149937,0.140353,8.477868,2.43194,0.369473,0.585015,0.000042,1.074524,0.189844,0.509523,1.110971,4.241146,0.173616,0.173308,0.139156,0.094867,0.128926,0.035572,0.076427,0.077079,0.106544,4.535137,0.000013,0.424493,0.247603,0.37039,0.05459,0.031815,0.030344,0.050761,0.07581,0.078808,0.205623,7.009893,7.484132,9.830687,1.003043,nothappy
0.038378,-61.192701,0.554596,2.013082,3.77526,0.608375,0.119731,0.346667,-9.388059,0.482706,0.158785,0.149937,0.140353,8.477868,2.43194,0.369473,0.585015,0.000042,1.074524,0.189844,0.509523,1.110971,4.241146,0.173616,0.173308,0.139156,0.094867,0.128926,0.035572,0.076427,0.077079,0.106544,4.535137,0.000013,0.424493,0.247603,0.37039,0.05459,0.031815,0.030344,0.050761,0.07581,0.078808,0.205623,7.009893,7.484132,9.830687,1.003043,nothappy
0.038378,-61.192701,0.554596,2.013082,3.77526,0.608375,0.119731,0.346667,-9.388059,0.482706,0.158785,0.149937,0.140353,8.477868,2.43194,0.369473,0.585015,0.000042,1.074524,0.189844,0.509523,1.110971,4.241146,0.173616,0.173308,0.139156,0.094867,0.128926,0.035572,0.076427,0.077079,0.106544,4.535137,0.000013,0.424493,0.247603,0.37039,0.05459,0.031815,0.030344,0.050761,0.07581,0.078808,0.205623,7.009893,7.484132,9.830687,1.003043,nothappy
0.061784,-47.059197,0.753521,1.923356,3.673448,0.251812,0.157842,0.484667,-4.854816,0.455223,0.189357,0.172615,0.17544,5.613762,1.036821,0.342041,0.185564,0.000071,0.328077,0.18238,0.395744,0.47398,1.765679,0.100799,0.106337,0.091504,0.094045,0.081933,0.0464,0.071019,0.082756,0.09503,3.525968,0.000043,0.241646,0.149023,0.181034,0.033192,0.028229,0.029584,0.022475,0.026146,0.029173,0.210252,26.640384,20.176399,44.591663,1.004085,nothappy
0.086307,-53.604771,-0.397619,2.008817,3.504682,0.251016,0.185319,0.512526,-3.401804,0.524798,0.219364,0.194667,0.183977,6.49824,0.623027,0.207347,0.241509,0.000009,0.529581,0.170975,0.643834,0.555028,1.397611,0.094919,0.133159,0.120398,0.091799,0.086973,0.047471,0.065145,0.083825,0.09806,3.831161,0.000018,0.458175,0.129955,0.236238,0.036189,0.03546,0.02819,0.023052,0.021594,0.015046,0.215541,30.655595,49.437231,61.627523,1.012067,nothappy
0.026298,-49.518583,0.424226,1.91205,4.109858,0.253904,0.135465,0.405724,-5.246854,0.500376,0.175307,0.141477,0.125418,5.825792,1.110931,0.357564,0.409293,0.000124,0.209166,0.225879,0.618584,0.587727,4.947839,0.124453,0.126249,0.073058,0.080184,0.069144,0.031882,0.047958,0.064265,0.088982,3.632345,0.000108,0.186453,0.136698,0.294706,0.044871,0.022792,0.021618,0.023902,0.027631,0.036441,0.212716,30.17052,22.550169,43.522363,1.004219,nothappy
0.026298,-49.518583,0.424226,1.91205,4.109858,0.253904,0.135465,0.405724,-5.246854,0.500376,0.175307,0.141477,0.125418,5.825792,1.110931,0.357564,0.409293,0.000124,0.209166,0.225879,0.618584,0.587727,4.947839,0.124453,0.126249,0.073058,0.080184,0.069144,0.031882,0.047958,0.064265,0.088982,3.632345,0.000108,0.186453,0.136698,0.294706,0.044871,0.022792,0.021618,0.023902,0.027631,0.036441,0.212716,30.17052,22.550169,43.522363,1.004219,nothappy
0.026298,-49.518583,0.424226,1.91205,4.109858,0.253904,0.135465,0.405724,-5.246854,0.500376,0.175307,0.141477,0.125418,5.825792,1.110931,0.357564,0.409293,0.000124,0.209166,0.225879,0.618584,0.587727,4.947839,0.124453,0.126249,0.073058,0.080184,0.069144,0.031882,0.047958,0.064265,0.088982,3.632345,0.000108,0.186453,0.136698,0.294706,0.044871,0.022792,0.021618,0.023902,0.027631,0.036441,0.212716,30.17052,22.550169,43.522363,1.004219,nothappy
0.069084,-50.947343,-0.452295,1.917033,3.813654,0.22453,0.185662,0.463437,-5.955984,0.506484,0.201457,0.181998,0.169639,5.857812,0.949556,0.351757,0.369916,0.000018,0.414637,0.190265,0.656906,0.709735,1.861313,0.11685,0.125687,0.084669,0.072462,0.102483,0.049065,0.06068,0.072435,0.086666,3.912108,0.000043,0.295518,0.143734,0.281113,0.035357,0.028804,0.025407,0.035127,0.025496,0.021966,0.213481,18.434705,27.567194,22.379263,1.005333,nothappy
0.035224,-52.607897,-0.076535,1.908216,4.080807,0.490598,0.137357,0.354313,-8.965,0.400128,0.157985,0.124582,0.119536,6.312829,1.703579,0.464888,0.375696,0.00013,0.340349,0.230155,0.474449,0.735304,2.126635,0.139351,0.111272,0.073123,0.089937,0.089222,0.026557,0.049855,0.06888,0.095001,4.131641,0.00013,0.214062,0.17212,0.30591,0.045552,0.038822,0.03497,0.029455,0.036863,0.041426,0.21949,14.98091,24.606366,23.112715,1.003076,nothappy
0.035224,-52.607897,-0.076535,1.908216,4.080807,0.490598,0.137357,0.354313,-8.965,0.400128,0.157985,0.124582,0.119536,6.312829,1.703579,0.464888,0.375696,0.00013,0.340349,0.230155,0.474449,0.735304,2.126635,0.139351,0.111272,0.073123,0.089937,0.089222,0.026557,0.049855,0.06888,0.095001,4.131641,0.00013,0.214062,0.17212,0.30591,0.045552,0.038822,0.03497,0.029455,0.036863,0.041426,0.21949,14.98091,24.606366,23.112715,1.003076,nothappy
0.035224,-52.607897,-0.076535,1.908216,4.080807,0.490598,0.137357,0.354313,-8.965,0.400128,0.157985,0.124582,0.119536,6.312829,1.703579,0.464888,0.375696,0.00013,0.340349,0.230155,0.474449,0.735304,2.126635,0.139351,0.111272,0.073123,0.089937,0.089222,0.026557,0.049855,0.06888,0.095001,4.131641,0.00013,0.214062,0.17212,0.30591,0.045552,0.038822,0.03497,0.029455,0.036863,0.041426,0.21949,14.98091,24.606366,23.112715,1.003076,nothappy
0.062671,-51.3733,-1.317457,1.94094,4.052875,0.302959,0.178406,0.436941,-7.312276,0.408844,0.208849,0.175976,0.167891,6.384462,0.995328,0.505515,0.188858,0.00007,0.416394,0.186898,0.541993,0.621497,1.16705,0.136383,0.118833,0.095288,0.100311,0.104402,0.03921,0.05758,0.067315,0.081862,4.26057,0.000051,0.254457,0.158407,0.192949,0.041157,0.034941,0.035687,0.033929,0.022931,0.027871,0.213315,32.410146,42.630755,49.155581,1.007934,nothappy
0.062671,-51.3733,-1.317457,1.94094,4.052875,0.302959,0.178406,0.436941,-7.312276,0.408844,0.208849,0.175976,0.167891,6.384462,0.995328,0.505515,0.188858,0.00007,0.416394,0.186898,0.541993,0.621497,1.16705,0.136383,0.118833,0.095288,0.100311,0.104402,0.03921,0.05758,0.067315,0.081862,4.26057,0.000051,0.254457,0.158407,0.192949,0.041157,0.034941,0.035687,0.033929,0.022931,0.027871,0.213315,32.410146,42.630755,49.155581,1.007934,nothappy
0.062671,-51.3733,-1.317457,1.94094,4.052875,0.302959,0.178406,0.436941,-7.312276,0.408844,0.208849,0.175976,0.167891,6.384462,0.995328,0.505515,0.188858,0.00007,0.416394,0.186898,0.541993,0.621497,1.16705,0.136383,0.118833,0.095288,0.100311,0.104402,0.03921,0.05758,0.067315,0.081862,4.26057,0.000051,0.254457,0.158407,0.192949,0.041157,0.034941,0.035687,0.033929,0.022931,0.027871,0.213315,32.410146,42.630755,49.155581,1.007934,nothappy
0.058232,-52.901253,-0.963616,2.002253,3.95911,0.296682,0.16396,0.420559,-13.789226,0.489293,0.184054,0.167942,0.166379,6.209153,1.385144,0.346606,0.191305,0.000047,0.513081,0.221437,0.50497,0.65926,2.36236,0.133131,0.085872,0.097939,0.083787,0.069416,0.037786,0.058588,0.069243,0.089131,4.402254,0.000012,0.240688,0.177337,0.36072,0.051113,0.030335,0.026002,0.024982,0.042787,0.058999,0.213962,11.913704,15.122009,15.586591,1.003172,nothappy
0.058232,-52.901253,-0.963616,2.002253,3.95911,0.296682,0.16396,0.420559,-13.789226,0.489293,0.184054,0.167942,0.166379,6.209153,1.385144,0.346606,0.191305,0.000047,0.513081,0.221437,0.50497,0.65926,2.36236,0.133131,0.085872,0.097939,0.083787,0.069416,0.037786,0.058588,0.069243,0.089131,4.402254,0.000012,0.240688,0.177337,0.36072,0.051113,0.030335,0.026002,0.024982,0.042787,0.058999,0.213962,11.913704,15.122009,15.586591,1.003172,nothappy
0.058232,-52.901253,-0.963616,2.002253,3.95911,0.296682,0.16396,0.420559,-13.789226,0.489293,0.184054,0.167942,0.166379,6.209153,1.385144,0.346606,0.191305,0.000047,0.513081,0.221437,0.50497,0.65926,2.36236,0.133131,0.085872,0.097939,0.083787,0.069416,0.037786,0.058588,0.069243,0.089131,4.402254,0.000012,0.240688,0.177337,0.36072,0.051113,0.030335,0.026002,0.024982,0.042787,0.058999,0.213962,11.913704,15.122009,15.586591,1.003172,nothappy
0.032406,-52.237654,-0.216116,1.780724,3.848648,0.456866,0.125702,0.446481,-16.5461,0.510862,0.182143,0.154566,0.14936,6.234617,0.90297,0.295963,0.702154,0.000029,0.252105,0.191407,0.69248,0.473088,2.975999,0.10065,0.13449,0.067772,0.060125,0.050553,0.033716,0.062286,0.069023,0.083736,3.829291,0.000009,0.143486,0.207914,0.266209,0.032443,0.034699,0.019329,0.015541,0.024577,0.03733,0.212507,14.103194,17.705277,20.09946,1.00271,nothappy
0.062586,-44.945345,0.563285,1.852817,4.22068,0.236546,0.177835,0.493036,-5.677963,0.440199,0.177795,0.147609,0.157725,6.171461,1.064644,0.388177,0.564796,0.000153,0.253627,0.198099,0.572082,0.714653,3.010861,0.102845,0.12007,0.072464,0.130644,0.092807,0.049156,0.06503,0.071726,0.090882,3.615169,0.000065,0.133007,0.114981,0.225128,0.051065,0.039457,0.030729,0.034942,0.031091,0.032115,0.21535,35.889596,53.503477,43.752782,1.004114,nothappy
0.062586,-44.945345,0.563285,1.852817,4.22068,0.236546,0.177835,0.493036,-5.677963,0.440199,0.177795,0.147609,0.157725,6.171461,1.064644,0.388177,0.564796,0.000153,0.253627,0.198099,0.572082,0.714653,3.010861,0.102845,0.12007,0.072464,0.130644,0.092807,0.049156,0.06503,0.071726,0.090882,3.615169,0.000065,0.133007,0.114981,0.225128,0.051065,0.039457,0.030729,0.034942,0.031091,0.032115,0.21535,35.889596,53.503477,43.752782,1.004114,nothappy
0.044084,-55.251445,-0.351955,1.829506,3.538017,0.44449,0.135996,0.37653,-8.864533,0.371932,0.182399,0.152732,0.150841,6.989746,2.079269,0.432489,0.295124,0.000085,0.372957,0.191947,0.491729,0.693946,2.200121,0.126791,0.12202,0.096589,0.084382,0.110418,0.029707,0.04943,0.06973,0.087421,4.260655,0.00003,0.180186,0.11166,0.156444,0.042595,0.033632,0.036159,0.03021,0.038064,0.035222,0.209397,8.911565,13.486834,11.280995,1.002753,nothappy
0.083361,-46.85978,-0.620156,1.861683,3.748623,0.288058,0.169227,0.494269,-2.252402,0.52128,0.223265,0.193141,0.185137,5.464425,0.699231,0.303984,0.17445,0.000477,0.415978,0.179646,0.449071,0.448604,1.077396,0.088973,0.088291,0.07483,0.0653,0.066125,0.042921,0.063726,0.077791,0.090261,3.411875,0.000622,0.247441,0.12037,0.18182,0.034277,0.030512,0.029149,0.029253,0.024191,0.021077,0.216097,100.353844,52.168968,114.7647,1.009063,nothappy
0.036103,-58.437311,-0.441324,2.000545,4.12177,0.470019,0.130202,0.371578,-7.550158,0.496841,0.188179,0.170302,0.175056,7.80144,1.24949,0.516769,0.521011,0.000016,0.583978,0.256492,0.599128,0.905084,2.02241,0.114561,0.118618,0.136182,0.118901,0.112059,0.043007,0.05524,0.064421,0.083029,4.321256,0.000036,0.26894,0.173954,0.368615,0.053841,0.039741,0.032557,0.035666,0.041571,0.034305,0.218915,5.965873,6.538836,5.758155,1.002503,nothappy
0.036103,-58.437311,-0.441324,2.000545,4.12177,0.470019,0.130202,0.371578,-7.550158,0.496841,0.188179,0.170302,0.175056,7.80144,1.24949,0.516769,0.521011,0.000016,0.583978,0.256492,0.599128,0.905084,2.02241,0.114561,0.118618,0.136182,0.118901,0.112059,0.043007,0.05524,0.064421,0.083029,4.321256,0.000036,0.26894,0.173954,0.368615,0.053841,0.039741,0.032557,0.035666,0.041571,0.034305,0.218915,5.965873,6.538836,5.758155,1.002503,nothappy
0.093105,-48.569784,0.928845,2.037899,4.284918,0.178266,0.159095,0.517338,-2.081861,0.563699,0.208076,0.19458,0.184165,5.553498,0.45236,0.526712,0.279522,0.000076,0.30291,0.167835,0.457756,0.691278,2.789346,0.101482,0.124474,0.16588,0.071611,0.081258,0.053751,0.066698,0.085058,0.099355,3.729195,0.000105,0.311276,0.092711,0.300814,0.028144,0.043875,0.038067,0.03785,0.022573,0.022644,0.213776,106.868549,40.210871,98.086787,1.007837,nothappy
0.093105,-48.569784,0.928845,2.037899,4.284918,0.178266,0.159095,0.517338,-2.081861,0.563699,0.208076,0.19458,0.184165,5.553498,0.45236,0.526712,0.279522,0.000076,0.30291,0.167835,0.457756,0.691278,2.789346,0.101482,0.124474,0.16588,0.071611,0.081258,0.053751,0.066698,0.085058,0.099355,3.729195,0.000105,0.311276,0.092711,0.300814,0.028144,0.043875,0.038067,0.03785,0.022573,0.022644,0.213776,106.868549,40.210871,98.086787,1.007837,nothappy
0.031975,-51.417598,0.631613,1.816899,3.316149,0.369682,0.128769,0.387937,-5.77031,0.415758,0.178022,0.159773,0.151022,6.103642,1.108092,0.217998,0.166841,0.00006,0.260586,0.220557,0.421373,0.490588,1.478847,0.091516,0.072289,0.079228,0.07663,0.059433,0.029398,0.045666,0.064335,0.085755,3.722275,0.000053,0.160146,0.13043,0.197026,0.033826,0.026598,0.026232,0.024078,0.034965,0.039662,0.214166,54.704901,19.261214,14.852489,1.005143,nothappy
0.140174,-42.910209,-0.210711,1.878689,3.287806,0.236572,0.207294,0.545233,-4.52784,0.507794,0.196812,0.182172,0.178227,4.928451,0.596481,0.294997,0.226808,0.000119,0.371035,0.189475,0.345776,0.52909,1.520824,0.11377,0.070259,0.077292,0.070708,0.061324,0.053087,0.067545,0.078192,0.092929,3.355252,0.000169,0.203238,0.15965,0.197121,0.032,0.027985,0.02633,0.024745,0.023658,0.023576,0.213675,48.061382,34.805128,61.04461,1.003911,nothappy
0.057839,-55.922154,1.360696,2.002671,3.496756,0.270101,0.104544,0.525856,-1.245027,0.523239,0.210547,0.187388,0.177366,8.715036,1.089963,0.617082,0.340618,0.000133,0.305196,0.17032,0.687672,0.712698,1.460939,0.187681,0.195707,0.160593,0.111592,0.106866,0.067289,0.08244,0.089969,0.102791,4.242828,0.000225,0.21995,0.174677,0.281137,0.054717,0.042501,0.038309,0.032316,0.033624,0.033328,0.220149,38.034677,33.380921,35.52005,1.007126,nothappy
0.040689,-45.372523,0.644529,1.866714,3.213069,0.291055,0.146344,0.462584,-4.360314,0.452934,0.187104,0.170462,0.166642,5.524869,0.739827,0.200352,0.284649,0.000169,0.218239,0.177472,0.350243,0.593933,0.995413,0.09486,0.099814,0.096703,0.086828,0.074743,0.039466,0.060286,0.080734,0.096381,3.034808,0.000217,0.205395,0.153337,0.32394,0.045305,0.028534,0.028717,0.030919,0.025634,0.021832,0.218158,65.915586,97.895277,109.09593,1.008094,nothappy
0.040689,-45.372523,0.644529,1.866714,3.213069,0.291055,0.146344,0.462584,-4.360314,0.452934,0.187104,0.170462,0.166642,5.524869,0.739827,0.200352,0.284649,0.000169,0.218239,0.177472,0.350243,0.593933,0.995413,0.09486,0.099814,0.096703,0.086828,0.074743,0.039466,0.060286,0.080734,0.096381,3.034808,0.000217,0.205395,0.153337,0.32394,0.045305,0.028534,0.028717,0.030919,0.025634,0.021832,0.218158,65.915586,97.895277,109.09593,1.008094,nothappy
0.040689,-45.372523,0.644529,1.866714,3.213069,0.291055,0.146344,0.462584,-4.360314,0.452934,0.187104,0.170462,0.166642,5.524869,0.739827,0.200352,0.284649,0.000169,0.218239,0.177472,0.350243,0.593933,0.995413,0.09486,0.099814,0.096703,0.086828,0.074743,0.039466,0.060286,0.080734,0.096381,3.034808,0.000217,0.205395,0.153337,0.32394,0.045305,0.028534,0.028717,0.030919,0.025634,0.021832,0.218158,65.915586,97.895277,109.09593,1.008094,nothappy
0.040689,-45.372523,0.644529,1.866714,3.213069,0.291055,0.146344,0.462584,-4.360314,0.452934,0.187104,0.170462,0.166642,5.524869,0.739827,0.200352,0.284649,0.000169,0.218239,0.177472,0.350243,0.593933,0.995413,0.09486,0.099814,0.096703,0.086828,0.074743,0.039466,0.060286,0.080734,0.096381,3.034808,0.000217,0.205395,0.153337,0.32394,0.045305,0.028534,0.028717,0.030919,0.025634,0.021832,0.218158,65.915586,97.895277,109.09593,1.008094,nothappy
0.040689,-45.372523,0.644529,1.866714,3.213069,0.291055,0.146344,0.462584,-4.360314,0.452934,0.187104,0.170462,0.166642,5.524869,0.739827,0.200352,0.284649,0.000169,0.218239,0.177472,0.350243,0.593933,0.995413,0.09486,0.099814,0.096703,0.086828,0.074743,0.039466,0.060286,0.080734,0.096381,3.034808,0.000217,0.205395,0.153337,0.32394,0.045305,0.028534,0.028717,0.030919,0.025634,0.021832,0.218158,65.915586,97.895277,109.09593,1.008094,nothappy
0.062988,-46.248168,0.08454,1.71044,3.941739,0.168951,0.172156,0.504374,-7.504697,0.411255,0.198916,0.159625,0.163827,5.315866,0.482197,0.146121,0.152342,0.000042,0.282574,0.173236,0.365195,0.608122,2.948379,0.101282,0.100392,0.080381,0.085236,0.060222,0.040487,0.057159,0.072151,0.087213,3.560362,0.000044,0.199217,0.11073,0.235976,0.040215,0.02171,0.021887,0.027025,0.022698,0.023319,0.211923,65.391065,46.824971,117.353271,1.010286,nothappy
0.035039,-56.934166,1.953185,2.200758,4.726536,0.440658,0.115129,0.30571,-4.670482,0.547681,0.141892,0.13743,0.158044,7.263358,1.399924,0.57496,0.707229,0.000122,0.628646,0.222326,0.992636,1.020428,1.66408,0.120656,0.136722,0.112996,0.115524,0.128202,0.035096,0.042517,0.083936,0.09402,4.528662,0.000099,0.217071,0.288432,0.443331,0.06942,0.066463,0.05132,0.046093,0.037726,0.037077,0.215401,11.719005,13.166577,11.030849,1.003128,nothappy
0.029855,-49.130891,0.639437,1.997923,3.413524,0.316491,0.134123,0.40555,-3.448225,0.406064,0.184059,0.169162,0.154956,5.767077,1.095811,0.253985,0.253069,0.000075,0.16891,0.203744,0.36831,0.4459,1.209587,0.107589,0.070879,0.072881,0.061993,0.065756,0.032957,0.050251,0.068346,0.088002,3.453186,0.000063,0.095119,0.136085,0.159395,0.036811,0.025425,0.019144,0.025173,0.029632,0.030344,0.216641,36.328531,28.256463,38.250332,1.003405,nothappy
