@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.026298,-49.518583,0.442673,-0.239389,1.91205,0.340776,0.253904,0.135465,0.405724,1.017834,2.570892,0.500376,0.688796,0.211412,0.175307,0.141477,0.125418,5.825792,0.466287,0.409293,0.000112,0.000124,0.209166,0.618584,0.587727,0.881703,4.947839,0.139518,0.126249,0.073058,0.06885,0.069144,0.064265,0.088982,0.000101,0.115459,0.046728,0.039954,0.027631,0.212716,30.17052,22.550169,43.522363,1.004219
0.069084,-50.947343,0.117339,0.283601,1.917033,0.370723,0.22453,0.185662,0.463437,1.044518,2.549301,0.506484,0.870187,0.22359,0.201457,0.181998,0.169639,5.857812,0.547703,0.369916,0.000015,0.000018,0.414637,0.656906,0.709735,0.854366,1.861313,0.118445,0.125687,0.084669,0.063544,0.102483,0.072435,0.086666,0.000047,0.150657,0.034716,0.033202,0.025496,0.213481,18.434705,27.567194,22.379263,1.005333
0.035224,-52.607897,0.325528,-0.130896,1.908216,0.258414,0.490598,0.137357,0.354313,0.962623,2.620268,0.400128,0.733159,0.199492,0.157985,0.124582,0.119536,6.312829,0.522022,0.375696,0.0001,0.00013,0.340349,0.474449,0.735304,0.721886,2.126635,0.155588,0.111272,0.073123,0.08863,0.089222,0.06888,0.095001,0.000127,0.120537,0.042399,0.044032,0.036863,0.21949,14.98091,24.606366,23.112715,1.003076
0.035224,-52.607897,0.325528,-0.130896,1.908216,0.258414,0.490598,0.137357,0.354313,0.962623,2.620268,0.400128,0.733159,0.199492,0.157985,0.124582,0.119536,6.312829,0.522022,0.375696,0.0001,0.00013,0.340349,0.474449,0.735304,0.721886,2.126635,0.155588,0.111272,0.073123,0.08863,0.089222,0.06888,0.095001,0.000127,0.120537,0.042399,0.044032,0.036863,0.21949,14.98091,24.606366,23.112715,1.003076
0.035224,-52.607897,0.325528,-0.130896,1.908216,0.258414,0.490598,0.137357,0.354313,0.962623,2.620268,0.400128,0.733159,0.199492,0.157985,0.124582,0.119536,6.312829,0.522022,0.375696,0.0001,0.00013,0.340349,0.474449,0.735304,0.721886,2.126635,0.155588,0.111272,0.073123,0.08863,0.089222,0.06888,0.095001,0.000127,0.120537,0.042399,0.044032,0.036863,0.21949,14.98091,24.606366,23.112715,1.003076
0.062671,-51.3733,0.550201,0.201381,1.94094,0.326839,0.302959,0.178406,0.436941,1.01609,2.553076,0.408844,0.800708,0.242429,0.208849,0.175976,0.167891,6.384462,0.6991,0.188858,0.000054,0.00007,0.416394,0.541993,0.621497,0.928369,1.16705,0.097838,0.118833,0.095288,0.100057,0.104402,0.067315,0.081862,0.000044,0.100784,0.036515,0.035034,0.022931,0.213315,32.410146,42.630755,49.155581,1.007934
0.062671,-51.3733,0.550201,0.201381,1.94094,0.326839,0.302959,0.178406,0.436941,1.01609,2.553076,0.408844,0.800708,0.242429,0.208849,0.175976,0.167891,6.384462,0.6991,0.188858,0.000054,0.00007,0.416394,0.541993,0.621497,0.928369,1.16705,0.097838,0.118833,0.095288,0.100057,0.104402,0.067315,0.081862,0.000044,0.100784,0.036515,0.035034,0.022931,0.213315,32.410146,42.630755,49.155581,1.007934
0.062671,-51.3733,0.550201,0.201381,1.94094,0.326839,0.302959,0.178406,0.436941,1.01609,2.553076,0.408844,0.800708,0.242429,0.208849,0.175976,0.167891,6.384462,0.6991,0.188858,0.000054,0.00007,0.416394,0.541993,0.621497,0.928369,1.16705,0.097838,0.118833,0.095288,0.100057,0.104402,0.067315,0.081862,0.000044,0.100784,0.036515,0.035034,0.022931,0.213315,32.410146,42.630755,49.155581,1.007934
0.058232,-52.901253,0.100497,0.155433,2.002253,0.367241,0.296682,0.16396,0.420559,0.973355,2.493614,0.489293,0.759105,0.230493,0.184054,0.167942,0.166379,6.209153,0.721023,0.191305,0.000035,0.000047,0.513081,0.50497,0.65926,0.773844,2.36236,0.126915,0.085872,0.097939,0.083197,0.069416,0.069243,0.089131,0.00002,0.120444,0.049039,0.03977,0.042787,0.213962,11.913704,15.122009,15.586591,1.003172
0.058232,-52.901253,0.100497,0.155433,2.002253,0.367241,0.296682,0.16396,0.420559,0.973355,2.493614,0.489293,0.759105,0.230493,0.184054,0.167942,0.166379,6.209153,0.721023,0.191305,0.000035,0.000047,0.513081,0.50497,0.65926,0.773844,2.36236,0.126915,0.085872,0.097939,0.083197,0.069416,0.069243,0.089131,0.00002,0.120444,0.049039,0.03977,0.042787,0.213962,11.913704,15.122009,15.586591,1.003172
0.032406,-52.237654,1.024874,-0.158304,1.780724,0.370513,0.456866,0.125702,0.446481,0.962054,2.534389,0.510862,0.843116,0.194414,0.182143,0.154566,0.14936,6.234617,1.000393,0.702154,0.000026,0.000029,0.252105,0.69248,0.473088,0.59987,2.975999,0.105724,0.13449,0.067772,0.052246,0.050553,0.069023,0.083736,0.000016,0.115148,0.0326,0.039946,0.024577,0.212507,14.103194,17.705277,20.09946,1.00271
0.062586,-44.945345,0.352927,0.07142,1.852817,0.309748,0.236546,0.177835,0.493036,1.044539,2.550663,0.440199,0.752266,0.210382,0.177795,0.147609,0.157725,6.171461,0.789261,0.564796,0.000133,0.000153,0.253627,0.572082,0.714653,0.953943,3.010861,0.109881,0.12007,0.072464,0.10228,0.092807,0.071726,0.090882,0.000067,0.084257,0.043791,0.031786,0.031091,0.21535,35.889596,53.503477,43.752782,1.004114
0.062586,-44.945345,0.352927,0.07142,1.852817,0.309748,0.236546,0.177835,0.493036,1.044539,2.550663,0.440199,0.752266,0.210382,0.177795,0.147609,0.157725,6.171461,0.789261,0.564796,0.000133,0.000153,0.253627,0.572082,0.714653,0.953943,3.010861,0.109881,0.12007,0.072464,0.10228,0.092807,0.071726,0.090882,0.000067,0.084257,0.043791,0.031786,0.031091,0.21535,35.889596,53.503477,43.752782,1.004114
0.044084,-55.251445,0.472001,0.102695,1.829506,0.399161,0.44449,0.135996,0.37653,0.98445,2.568529,0.371932,0.699956,0.182925,0.182399,0.152732,0.150841,6.989746,0.466326,0.295124,0.000074,0.000085,0.372957,0.491729,0.693946,0.880131,2.200121,0.112621,0.12202,0.096589,0.093536,0.110418,0.06973,0.087421,0.000042,0.154148,0.0383,0.040152,0.038064,0.209397,8.911565,13.486834,11.280995,1.002753
0.083361,-46.85978,0.100071,-0.340244,1.861683,0.429438,0.288058,0.169227,0.494269,1.065402,2.583571,0.52128,0.82161,0.241834,0.223265,0.193141,0.185137,5.464425,0.58062,0.17445,0.000418,0.000477,0.415978,0.449071,0.448604,0.618361,1.077396,0.106081,0.088291,0.07483,0.063508,0.066125,0.077791,0.090261,0.000609,0.087628,0.033011,0.029494,0.024191,0.216097,100.353844,52.168968,114.7647,1.009063
0.036103,-58.437311,0.88872,0.375066,2.000545,0.315898,0.470019,0.130202,0.371578,0.941058,2.614985,0.496841,0.831431,0.205622,0.188179,0.170302,0.175056,7.80144,0.567934,0.521011,0.000019,0.000016,0.583978,0.599128,0.905084,1.368195,2.02241,0.160862,0.118618,0.136182,0.114791,0.112059,0.064421,0.083029,0.000025,0.180558,0.054504,0.057075,0.041571,0.218915,5.965873,6.538836,5.758155,1.002503
0.036103,-58.437311,0.88872,0.375066,2.000545,0.315898,0.470019,0.130202,0.371578,0.941058,2.614985,0.496841,0.831431,0.205622,0.188179,0.170302,0.175056,7.80144,0.567934,0.521011,0.000019,0.000016,0.583978,0.599128,0.905084,1.368195,2.02241,0.160862,0.118618,0.136182,0.114791,0.112059,0.064421,0.083029,0.000025,0.180558,0.054504,0.057075,0.041571,0.218915,5.965873,6.538836,5.758155,1.002503
0.093105,-48.569784,0.946434,0.380809,2.037899,0.353875,0.178266,0.159095,0.517338,1.158057,2.570176,0.563699,0.716169,0.230527,0.208076,0.19458,0.184165,5.553498,0.379338,0.279522,0.000065,0.000076,0.30291,0.457756,0.691278,1.291719,2.789346,0.096846,0.124474,0.16588,0.083555,0.081258,0.085058,0.099355,0.000095,0.105281,0.024272,0.031758,0.022573,0.213776,106.868549,40.210871,98.086787,1.007837
0.093105,-48.569784,0.946434,0.380809,2.037899,0.353875,0.178266,0.159095,0.517338,1.158057,2.570176,0.563699,0.716169,0.230527,0.208076,0.19458,0.184165,5.553498,0.379338,0.279522,0.000065,0.000076,0.30291,0.457756,0.691278,1.291719,2.789346,0.096846,0.124474,0.16588,0.083555,0.081258,0.085058,0.099355,0.000095,0.105281,0.024272,0.031758,0.022573,0.213776,106.868549,40.210871,98.086787,1.007837
0.036655,-46.771789,0.195555,0.397298,2.021112,0.46842,0.269123,0.140144,0.483303,1.01482,2.529105,0.471937,0.698243,0.23268,0.195265,0.187323,0.167542,5.372726,0.671515,0.250165,0.000096,0.000101,0.192532,0.368258,0.545606,0.883912,2.148089,0.103944,0.102011,0.083926,0.07637,0.079721,0.072681,0.085061,0.000116,0.095394,0.030577,0.029752,0.024328,0.209933,33.956266,52.740008,39.213957,1.00439
0.031975,-51.417598,1.0609,-0.115967,1.816899,0.473702,0.369682,0.128769,0.387937,1.018419,2.574807,0.415758,0.78017,0.195404,0.178022,0.159773,0.151022,6.103642,0.316782,0.166841,0.000062,0.00006,0.260586,0.421373,0.490588,0.707871,1.478847,0.127458,0.072289,0.079228,0.063843,0.059433,0.064335,0.085755,0.000041,0.105259,0.048565,0.033957,0.034965,0.214166,54.704901,19.261214,14.852489,1.005143
0.140174,-42.910209,-0.029438,-0.099099,1.878689,0.490153,0.236572,0.207294,0.545233,1.050548,2.559083,0.507794,0.744927,0.234701,0.196812,0.182172,0.178227,4.928451,0.478393,0.226808,0.000091,0.000119,0.371035,0.345776,0.52909,0.857734,1.520824,0.097364,0.070259,0.077292,0.064645,0.061324,0.078192,0.092929,0.000201,0.093068,0.039381,0.03737,0.023658,0.213675,48.061382,34.805128,61.04461,1.003911
0.140174,-42.910209,-0.029438,-0.099099,1.878689,0.490153,0.236572,0.207294,0.545233,1.050548,2.559083,0.507794,0.744927,0.234701,0.196812,0.182172,0.178227,4.928451,0.478393,0.226808,0.000091,0.000119,0.371035,0.345776,0.52909,0.857734,1.520824,0.097364,0.070259,0.077292,0.064645,0.061324,0.078192,0.092929,0.000201,0.093068,0.039381,0.03737,0.023658,0.213675,48.061382,34.805128,61.04461,1.003911
0.057839,-55.922154,0.408538,-0.027115,2.002671,0.487746,0.270101,0.104544,0.525856,1.171872,2.611146,0.523239,0.795597,0.247675,0.210547,0.187388,0.177366,8.715036,0.755415,0.340618,0.000116,0.000133,0.305196,0.687672,0.712698,0.990817,1.460939,0.120514,0.195707,0.160593,0.107809,0.106866,0.089969,0.102791,0.000217,0.134918,0.053082,0.057927,0.033624,0.220149,38.034677,33.380921,35.52005,1.007126
0.040689,-45.372523,0.531758,0.36575,1.866714,0.520556,0.291055,0.146344,0.462584,1.081646,2.548754,0.452934,0.800861,0.215743,0.187104,0.170462,0.166642,5.524869,0.583343,0.284649,0.00017,0.000169,0.218239,0.350243,0.593933,0.683012,0.995413,0.093132,0.099814,0.096703,0.074154,0.074743,0.080734,0.096381,0.000201,0.094318,0.043246,0.03873,0.025634,0.218158,65.915586,97.895277,109.09593,1.008094
0.040689,-45.372523,0.531758,0.36575,1.866714,0.520556,0.291055,0.146344,0.462584,1.081646,2.548754,0.452934,0.800861,0.215743,0.187104,0.170462,0.166642,5.524869,0.583343,0.284649,0.00017,0.000169,0.218239,0.350243,0.593933,0.683012,0.995413,0.093132,0.099814,0.096703,0.074154,0.074743,0.080734,0.096381,0.000201,0.094318,0.043246,0.03873,0.025634,0.218158,65.915586,97.895277,109.09593,1.008094
0.040689,-45.372523,0.531758,0.36575,1.866714,0.520556,0.291055,0.146344,0.462584,1.081646,2.548754,0.452934,0.800861,0.215743,0.187104,0.170462,0.166642,5.524869,0.583343,0.284649,0.00017,0.000169,0.218239,0.350243,0.593933,0.683012,0.995413,0.093132,0.099814,0.096703,0.074154,0.074743,0.080734,0.096381,0.000201,0.094318,0.043246,0.03873,0.025634,0.218158,65.915586,97.895277,109.09593,1.008094
0.040689,-45.372523,0.531758,0.36575,1.866714,0.520556,0.291055,0.146344,0.462584,1.081646,2.548754,0.452934,0.800861,0.215743,0.187104,0.170462,0.166642,5.524869,0.583343,0.284649,0.00017,0.000169,0.218239,0.350243,0.593933,0.683012,0.995413,0.093132,0.099814,0.096703,0.074154,0.074743,0.080734,0.096381,0.000201,0.094318,0.043246,0.03873,0.025634,0.218158,65.915586,97.895277,109.09593,1.008094
0.040689,-45.372523,0.531758,0.36575,1.866714,0.520556,0.291055,0.146344,0.462584,1.081646,2.548754,0.452934,0.800861,0.215743,0.187104,0.170462,0.166642,5.524869,0.583343,0.284649,0.00017,0.000169,0.218239,0.350243,0.593933,0.683012,0.995413,0.093132,0.099814,0.096703,0.074154,0.074743,0.080734,0.096381,0.000201,0.094318,0.043246,0.03873,0.025634,0.218158,65.915586,97.895277,109.09593,1.008094
0.040689,-45.372523,0.531758,0.36575,1.866714,0.520556,0.291055,0.146344,0.462584,1.081646,2.548754,0.452934,0.800861,0.215743,0.187104,0.170462,0.166642,5.524869,0.583343,0.284649,0.00017,0.000169,0.218239,0.350243,0.593933,0.683012,0.995413,0.093132,0.099814,0.096703,0.074154,0.074743,0.080734,0.096381,0.000201,0.094318,0.043246,0.03873,0.025634,0.218158,65.915586,97.895277,109.09593,1.008094
0.062988,-46.248168,0.427808,0.281944,1.71044,0.407648,0.168951,0.172156,0.504374,1.050868,2.52627,0.411255,0.659867,0.188241,0.198916,0.159625,0.163827,5.315866,0.363089,0.152342,0.000037,0.000042,0.282574,0.365195,0.608122,0.768474,2.948379,0.101295,0.100392,0.080381,0.061979,0.060222,0.072151,0.087213,0.000034,0.100511,0.038928,0.038247,0.022698,0.211923,65.391065,46.824971,117.353271,1.010286
0.035039,-56.934166,1.25142,0.612089,2.200758,0.225476,0.440658,0.115129,0.30571,1.021096,2.608022,0.547681,0.808635,0.181273,0.141892,0.13743,0.158044,7.263358,0.908224,0.707229,0.000128,0.000122,0.628646,0.992636,1.020428,1.350447,1.66408,0.127275,0.136722,0.112996,0.132455,0.128202,0.083936,0.09402,0.000226,0.179617,0.067362,0.063968,0.037726,0.215401,11.719005,13.166577,11.030849,1.003128
0.029855,-49.130891,0.539792,0.165625,1.997923,0.438795,0.316491,0.134123,0.40555,1.075123,2.595533,0.406064,0.710216,0.22113,0.184059,0.169162,0.154956,5.767077,0.338484,0.253069,0.000063,0.000075,0.16891,0.36831,0.4459,1.194361,1.209587,0.102402,0.070879,0.072881,0.062142,0.065756,0.068346,0.088002,0.000062,0.107171,0.04108,0.033044,0.029632,0.216641,36.328531,28.256463,38.250332,1.003405
0.024552,-63.933539,0.284487,0.120258,1.965199,0.419169,0.342269,0.108344,0.440555,1.055131,2.613033,0.396487,0.773025,0.209293,0.186047,0.169453,0.166568,7.880133,1.049815,0.243392,0.000004,0.000004,0.424469,0.470325,0.619903,0.910813,1.360467,0.119771,0.129047,0.109341,0.120666,0.082005,0.083439,0.092002,0.000005,0.129787,0.041806,0.033579,0.030581,0.22067,4.413768,4.348898,4.061306,1.002778
0.042177,-51.652275,0.789641,0.240897,1.949169,0.339242,0.343812,0.132958,0.453134,1.061357,2.55653,0.493654,0.922858,0.250645,0.22425,0.215246,0.210818,6.9836,0.714791,0.328652,0.000569,0.000673,0.477916,0.563958,0.622476,1.05375,2.718322,0.124902,0.103691,0.131051,0.100459,0.094185,0.082312,0.089014,0.000821,0.11638,0.042476,0.034583,0.02906,0.215621,113.249014,37.933269,96.768201,1.012084
0.046804,-50.978448,1.107463,0.440542,1.897937,0.411847,0.388738,0.130814,0.439401,1.03754,2.58804,0.452025,0.743416,0.223647,0.195322,0.199538,0.198413,6.754247,0.718607,0.28095,0.000133,0.000141,0.298551,0.41085,0.587648,0.716688,1.829783,0.120917,0.084648,0.103456,0.112072,0.106241,0.079387,0.097126,0.000121,0.152838,0.038083,0.036631,0.036424,0.216567,51.060623,45.36677,65.827316,1.007082
0.051658,-46.462788,0.461196,0.441785,1.788608,0.558981,0.271432,0.143062,0.48706,1.132889,2.58331,0.388987,0.680071,0.206449,0.180169,0.173331,0.147013,5.231125,0.136662,0.097865,0.000192,0.000219,0.155941,0.320738,0.325011,0.501782,1.240025,0.101263,0.096931,0.075099,0.060781,0.061943,0.076075,0.095036,0.000293,0.087693,0.037658,0.033802,0.026178,0.216336,111.793532,65.775156,144.197455,1.009096
0.025793,-52.272447,1.102292,0.460978,1.951005,0.337511,0.446664,0.105502,0.384499,1.022649,2.55966,0.48045,0.818921,0.219191,0.194359,0.176368,0.17041,6.859049,0.819253,0.261346,0.000132,0.000145,0.23022,0.502753,0.656359,0.896908,1.797962,0.125794,0.112491,0.132277,0.097983,0.120055,0.085943,0.10076,0.000089,0.09328,0.052339,0.029609,0.035093,0.217598,52.415994,27.825531,60.773008,1.006791
0.060055,-50.026918,0.099875,0.281113,1.993706,0.30959,0.276036,0.175071,0.404103,1.003058,2.541868,0.550719,0.69724,0.184079,0.147342,0.155296,0.121899,5.995379,0.450602,0.285523,0.00007,0.000068,0.644068,0.485678,0.977109,0.97376,3.827339,0.125731,0.09748,0.061374,0.091813,0.079267,0.066954,0.07817,0.00005,0.13495,0.05087,0.043271,0.03355,0.204775,17.041697,20.749346,18.270372,1.003331
0.060055,-50.026918,0.099875,0.281113,1.993706,0.30959,0.276036,0.175071,0.404103,1.003058,2.541868,0.550719,0.69724,0.184079,0.147342,0.155296,0.121899,5.995379,0.450602,0.285523,0.00007,0.000068,0.644068,0.485678,0.977109,0.97376,3.827339,0.125731,0.09748,0.061374,0.091813,0.079267,0.066954,0.07817,0.00005,0.13495,0.05087,0.043271,0.03355,0.204775,17.041697,20.749346,18.270372,1.003331
0.04682,-51.836222,1.193306,-0.440455,2.028556,0.284558,0.39545,0.129605,0.410415,1.027713,2.551591,0.561957,0.804907,0.222427,0.180528,0.157778,0.16,6.752976,1.140758,0.45299,0.000082,0.000149,0.707173,0.502641,0.757101,0.954085,1.494729,0.134826,0.082628,0.096004,0.067559,0.073558,0.071318,0.092158,0.000115,0.087841,0.047284,0.047825,0.023426,0.21381,13.629097,21.942222,13.407815,1.003353
0.067644,-49.360119,0.609629,0.207941,1.825865,0.436149,0.290577,0.175748,0.462126,0.995573,2.536854,0.416095,0.74247,0.21633,0.19904,0.186854,0.167508,5.874045,0.417474,0.279708,0.000104,0.00013,0.802606,0.377368,0.687087,0.753954,4.964825,0.111752,0.103443,0.071932,0.147677,0.149346,0.097186,0.116602,0.000118,0.087719,0.037224,0.036094,0.070285,0.218676,34.463788,35.907201,59.997535,1.00517
0.067644,-49.360119,0.609629,0.207941,1.825865,0.436149,0.290577,0.175748,0.462126,0.995573,2.536854,0.416095,0.74247,0.21633,0.19904,0.186854,0.167508,5.874045,0.417474,0.279708,0.000104,0.00013,0.802606,0.377368,0.687087,0.753954,4.964825,0.111752,0.103443,0.071932,0.147677,0.149346,0.097186,0.116602,0.000118,0.087719,0.037224,0.036094,0.070285,0.218676,34.463788,35.907201,59.997535,1.00517
0.069348,-43.855235,0.195005,0.181476,1.767005,0.483581,0.225682,0.193005,0.501264,1.123186,2.574056,0.365261,0.687321,0.198412,0.181385,0.167963,0.157502,5.004211,0.441507,0.255682,0.00014,0.000078,0.313461,0.441817,0.656945,1.124673,1.943272,0.095869,0.114102,0.102218,0.063982,0.060113,0.082736,0.094807,0.000084,0.092576,0.02965,0.0357,0.021219,0.216299,43.451926,51.348523,44.593166,1.003278
0.040326,-49.051313,0.594779,0.229637,2.072384,0.491148,0.434517,0.131108,0.425006,1.029228,2.576864,0.417009,0.74722,0.232783,0.189497,0.175942,0.163972,6.087496,0.459834,0.13391,0.000182,0.000196,0.201626,0.333383,0.383868,0.533472,1.596625,0.109344,0.083369,0.074193,0.072332,0.071134,0.082395,0.111628,0.000103,0.110761,0.032136,0.031267,0.044934,0.213935,43.076987,115.827659,38.361243,1.006635
0.040326,-49.051313,0.594779,0.229637,2.072384,0.491148,0.434517,0.131108,0.425006,1.029228,2.576864,0.417009,0.74722,0.232783,0.189497,0.175942,0.163972,6.087496,0.459834,0.13391,0.000182,0.000196,0.201626,0.333383,0.383868,0.533472,1.596625,0.109344,0.083369,0.074193,0.072332,0.071134,0.082395,0.111628,0.000103,0.110761,0.032136,0.031267,0.044934,0.213935,43.076987,115.827659,38.361243,1.006635
0.040326,-49.051313,0.594779,0.229637,2.072384,0.491148,0.434517,0.131108,0.425006,1.029228,2.576864,0.417009,0.74722,0.232783,0.189497,0.175942,0.163972,6.087496,0.459834,0.13391,0.000182,0.000196,0.201626,0.333383,0.383868,0.533472,1.596625,0.109344,0.083369,0.074193,0.072332,0.071134,0.082395,0.111628,0.000103,0.110761,0.032136,0.031267,0.044934,0.213935,43.076987,115.827659,38.361243,1.006635
0.068677,-57.050157,0.424912,0.60955,2.255312,0.285149,0.352644,0.173497,0.424826,1.027585,2.576746,0.423844,0.835711,0.200047,0.160677,0.168238,0.148661,8.789596,0.721349,0.421371,0.000105,0.000041,0.857563,0.885433,0.816068,1.394752,1.972366,0.141139,0.155122,0.130056,0.119209,0.127862,0.065828,0.093581,0.000096,0.143081,0.051868,0.05469,0.033013,0.217556,6.095538,5.798475,9.890395,1.003688
0.054382,-47.259212,0.513334,-0.645808,1.990866,0.38469,0.130464,0.149918,0.44882,1.048932,2.561488,0.543984,0.780226,0.217892,0.189497,0.158105,0.146143,5.915285,0.418,0.222337,0.000145,0.00006,0.416777,0.435981,0.702574,1.183346,2.490798,0.108669,0.083671,0.107357,0.108193,0.104859,0.066829,0.087481,0.000123,0.090695,0.029048,0.034885,0.025174,0.209065,17.410313,21.964372,20.386504,1.00239
0.06232,-53.113197,-0.131506,0.417943,1.743501,0.520833,0.251657,0.150959,0.548674,1.112345,2.563336,0.42066,0.789337,0.196219,0.191558,0.156558,0.149021,6.01154,0.301065,0.178257,0.000011,0.000013,0.157514,0.372169,0.349593,0.488072,1.074648,0.112654,0.077817,0.081382,0.056648,0.055983,0.079089,0.099806,0.000016,0.13418,0.023968,0.029078,0.025183,0.215006,12.715936,21.808851,14.253942,1.003688
0.106435,-41.190123,0.760345,0.103526,1.844656,0.365524,0.283405,0.229497,0.480961,1.087821,2.571281,0.465443,0.88442,0.215032,0.207876,0.175784,0.170153,4.67542,0.408633,0.20647,0.000153,0.00015,0.41988,0.518883,0.552792,1.024702,0.973228,0.110051,0.097525,0.082697,0.058066,0.052726,0.077524,0.088737,0.000122,0.090752,0.039305,0.033737,0.028677,0.217825,60.978529,71.42734,47.909882,1.003873
0.055521,-45.015825,0.348938,0.429213,1.847593,0.443527,0.279478,0.172758,0.476281,1.085609,2.580576,0.446228,0.855184,0.214515,0.219505,0.206263,0.190006,5.148111,0.396578,0.403325,0.000156,0.000226,0.387853,0.666111,0.700219,1.530161,1.046054,0.09868,0.120655,0.118986,0.066412,0.063883,0.074248,0.089237,0.000133,0.086218,0.031315,0.038185,0.028195,0.21417,77.43327,67.878555,62.353122,1.006374
0.065863,-47.044073,0.400141,0.316492,1.768153,0.378172,0.290766,0.183697,0.45623,1.03933,2.548918,0.502711,0.607644,0.201519,0.174958,0.163671,0.166401,5.743344,0.619869,0.204734,0.000258,0.000288,0.532134,0.428948,0.492768,0.917369,1.395014,0.099295,0.099908,0.095211,0.10178,0.100802,0.090088,0.099089,0.000176,0.088152,0.040598,0.039892,0.027024,0.21233,29.789965,37.604166,50.596819,1.004332
0.024698,-59.474788,1.144343,-0.808242,1.73678,0.469566,0.544583,0.098214,0.410563,0.928147,2.625147,0.482287,0.790809,0.18731,0.182435,0.173628,0.158094,7.193716,0.835489,0.143363,0.000017,0.000019,0.183544,0.350966,0.436032,0.690968,2.509953,0.111883,0.075574,0.074337,0.074443,0.072338,0.063234,0.081885,0.000051,0.131714,0.036559,0.035799,0.079371,0.213393,8.862612,6.968913,13.219624,1.003588
0.024698,-59.474788,1.144343,-0.808242,1.73678,0.469566,0.544583,0.098214,0.410563,0.928147,2.625147,0.482287,0.790809,0.18731,0.182435,0.173628,0.158094,7.193716,0.835489,0.143363,0.000017,0.000019,0.183544,0.350966,0.436032,0.690968,2.509953,0.111883,0.075574,0.074337,0.074443,0.072338,0.063234,0.081885,0.000051,0.131714,0.036559,0.035799,0.079371,0.213393,8.862612,6.968913,13.219624,1.003588
0.040615,-51.239504,0.890421,0.659389,2.110549,0.383034,0.340726,0.140397,0.426402,1.038322,2.563883,0.407769,0.636488,0.207105,0.168212,0.14514,0.143991,6.255786,0.497886,0.424042,0.000034,0.000027,0.278818,0.507655,0.675291,1.068437,1.454917,0.11836,0.100428,0.080872,0.064081,0.065362,0.063187,0.089389,0.000019,0.1218,0.034496,0.043308,0.028455,0.218228,15.903547,17.92107,14.377651,1.002949
0.081137,-46.453847,0.441639,0.009795,1.742104,0.42955,0.174098,0.186896,0.500734,1.063861,2.531438,0.471644,0.832717,0.209743,0.225279,0.190808,0.178447,5.409402,0.636059,0.195748,0.000095,0.00008,0.248462,0.39073,0.489576,0.655706,1.508595,0.09441,0.074801,0.058918,0.067387,0.062665,0.071721,0.088209,0.000037,0.11464,0.037448,0.029671,0.020745,0.213401,58.885283,95.534069,51.561911,1.00759
0.062843,-43.540399,-0.045117,0.01115,1.808147,0.516763,0.258015,0.18361,0.474843,1.031418,2.5428,0.41506,0.751481,0.198725,0.18158,0.160088,0.153246,5.005972,0.266557,0.197353,0.000105,0.000104,0.219598,0.415936,0.461491,0.534638,1.073882,0.107834,0.08717,0.069161,0.064511,0.060834,0.070706,0.087414,0.000044,0.090077,0.039227,0.031915,0.027699,0.214415,32.915328,32.415883,45.550198,1.002879
0.026902,-51.041921,0.688316,0.379447,2.024175,0.322585,0.273178,0.114435,0.415394,1.115112,2.605557,0.420632,0.777261,0.193747,0.190956,0.149448,0.149225,5.956653,0.430462,0.343176,0.000131,0.000154,0.289558,0.478909,0.743003,1.201611,3.990027,0.110603,0.115415,0.114343,0.113186,0.07639,0.076952,0.106777,0.000189,0.130933,0.051149,0.045153,0.033482,0.216098,45.910755,26.320822,73.586026,1.007813
0.026902,-51.041921,0.688316,0.379447,2.024175,0.322585,0.273178,0.114435,0.415394,1.115112,2.605557,0.420632,0.777261,0.193747,0.190956,0.149448,0.149225,5.956653,0.430462,0.343176,0.000131,0.000154,0.289558,0.478909,0.743003,1.201611,3.990027,0.110603,0.115415,0.114343,0.113186,0.07639,0.076952,0.106777,0.000189,0.130933,0.051149,0.045153,0.033482,0.216098,45.910755,26.320822,73.586026,1.007813
0.026902,-51.041921,0.688316,0.379447,2.024175,0.322585,0.273178,0.114435,0.415394,1.115112,2.605557,0.420632,0.777261,0.193747,0.190956,0.149448,0.149225,5.956653,0.430462,0.343176,0.000131,0.000154,0.289558,0.478909,0.743003,1.201611,3.990027,0.110603,0.115415,0.114343,0.113186,0.07639,0.076952,0.106777,0.000189,0.130933,0.051149,0.045153,0.033482,0.216098,45.910755,26.320822,73.586026,1.007813
