@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_amean numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[1]_linregc1 numeric
@attribute mfcc_sma[5]_min numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_max numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_linregc1 numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {happy,nothappy}

@data
0.053954,-0.335559,0.001566,-14.8667,11.63488,11.80568,0.0732,0.109323,3.106817,0.798289,0.960485,0.002074,4.366102,3.241092,0,4.006363,3.457727,3.045821,3.260053,2.923936,0.801761,-0.000003,3.306051,3.58206,happy
0.002876,3.648206,-0.000109,-14.72787,36.80325,42.744,0.027828,0.095658,4.107516,0.948717,-0.010537,0.000511,42.87004,7.017185,0,3.514997,3.83125,3.223837,3.228486,3.55699,1.125304,-0.000002,5.209475,4.591102,happy
0.041682,1.532073,-0.00116,-20.83145,20.41225,24.39688,0.009074,0.089198,9.825027,0.90546,0.711365,0.005406,9.482853,5.615747,0.000006,4.914549,4.828623,4.050376,3.705049,3.411176,1.555845,0.00001,14.97011,4.072187,happy
0.02022,4.114288,-0.001459,-22.38551,35.67606,19.05087,0.00605,0.063514,20.74496,0.79075,1.067264,0.004573,21.08538,7.265365,-0.00001,5.592978,4.674902,4.886199,4.075379,3.920893,1.180078,-0.000037,17.49977,6.003113,happy
0.032523,1.530767,0.000176,-20.26391,29.78461,22.47925,0.005445,0.058812,11.35921,0.888679,0.432946,0.003309,18.58682,10.35964,0.000002,6.614345,5.130808,4.360251,3.858572,3.675807,0.946645,0.000009,28.42925,5.179809,happy
0.027135,1.768054,-0.000436,-25.45337,23.263,19.19578,0.00726,0.059436,20.10746,0.838099,1.27025,0.003623,6.416602,5.034388,0.000001,4.135178,4.140407,5.114491,4.558823,3.97548,1.079915,0,17.31476,5.228079,happy
0.034486,0.071696,-0.000359,-12.87931,13.3432,11.27462,0.071385,0.157944,2.889963,0.424742,1.045581,0.001186,4.114842,3.342653,-0.000004,4.053312,3.592104,3.437767,3.455181,3.630472,0.667189,-0.000006,4.216806,3.690445,happy
0.071744,1.029558,-0.000341,-16.03548,24.04678,16.41138,0.030853,0.126683,10.37826,0.80091,0.731504,0.003871,9.71951,5.130563,0.000006,4.748959,4.54899,3.181799,3.543107,3.385926,1.218123,0.000056,5.95192,4.164748,happy
0.07377,0.560801,0.00002,-16.97713,15.14055,13.33896,0.025408,0.126428,7.968542,0.873915,0.530517,0.004309,10.26196,5.98161,0.000001,4.127143,3.859727,3.651829,3.368022,3.404087,0.994219,0.000006,8.833995,4.900759,happy
0.018819,0.671817,0.000115,-14.24433,20.58986,29.73783,0.00605,0.086829,4.492099,0.877646,0.681427,0.001519,6.458249,5.654996,-0.000003,5.334146,3.70918,3.669806,3.326302,3.731138,1.174286,-0.000003,6.459236,6.142059,happy
0.051249,1.415982,0.002485,-13.69727,14.08994,11.6971,0.00363,0.077757,2.644321,0.597306,0.936351,0.010721,5.514991,4.939152,-0.000009,4.797099,3.519196,4.746995,4.147856,3.309401,0.839386,-0.000004,5.586748,4.850144,happy
0.022953,3.127794,-0.001331,-15.69156,22.98234,19.29894,0.00363,0.071703,19.14377,0.83717,1.967188,0.003693,23.51934,6.242929,-0.000001,5.722106,4.364803,3.506092,3.533948,3.870221,1.03323,0.000016,14.85593,6.703591,happy
0.040657,0.735951,0.00069,-17.65053,23.91202,17.01243,0.00726,0.070792,4.159862,0.79564,0.650489,0.003627,7.912507,7.095178,0.000006,5.323366,4.62505,3.754748,4.311464,4.152861,0.786453,-0.000016,5.756537,5.289606,happy
0.039363,0.407247,-0.000541,-17.37326,26.24632,21.89123,0.048397,0.139104,2.964821,0.794708,-0.096289,0.002723,2.423747,2.789885,-0.000002,3.002951,3.011282,3.21442,2.937447,2.976631,1.31992,-0.000015,3.321434,2.86193,happy
0.032955,2.056325,-0.003381,-27.81019,43.64987,45.04643,0.00363,0.067931,3.317519,0.921746,-0.035943,0.003077,5.209569,3.198082,-0.000002,3.833519,3.816203,5.391826,5.195427,3.977647,1.007267,-0.000003,5.156488,3.691512,happy
0.017409,2.251356,-0.001376,-12.87059,23.79646,14.71399,0.00605,0.043883,21.67959,0.861614,0.439049,0.001365,55.44489,12.19051,0.000003,5.807981,5.705983,4.484871,4.435298,3.802987,0.604383,0.000002,31.10407,7.545108,happy
0.035495,1.432223,0.003844,-15.58898,30.69464,19.68067,0.008469,0.054012,22.35184,0.870944,0.391851,0.003546,8.0675,4.270901,0.000001,6.426955,4.758412,3.626996,3.855098,4.040461,1.090978,-0.000003,32.24142,4.368661,happy
0.085112,0.000342,0.000503,-18.01309,25.8674,23.20984,0.026013,0.178166,8.431658,0.872798,0.990176,0.006298,6.705735,12.85453,0.000001,6.533196,5.489425,4.150107,4.177669,4.074172,1.189806,-0.000085,13.13201,5.181685,happy
0.034681,1.157598,-0.001244,-17.47807,21.93613,15.93799,0.013309,0.129452,9.626502,0.843968,0.434754,0.002824,17.55655,9.022116,-0.000006,5.252497,5.526342,3.662883,4.164965,3.881371,0.874015,0.000016,16.43562,4.870594,happy
0.023164,0.474101,-0.000026,-20.32001,21.99404,27.41899,0.010889,0.072729,5.542302,0.856432,0.489718,0.001658,5.088697,5.244503,0.000003,4.634833,4.560059,3.882194,3.763797,3.473396,0.85677,0.000007,8.023065,4.955485,happy
0.042859,0.642079,-0.000749,-22.58068,27.00319,24.48545,0.00363,0.100671,5.662409,0.843567,0.841319,0.005224,5.919878,5.229888,-0.000003,5.86529,4.345694,3.738765,3.929092,3.695861,1.219422,0.000022,9.94956,4.386328,happy
0.012074,1.378387,0.000776,-19.69979,13.55598,17.22637,0.007864,0.126975,5.756902,0.914893,2.323101,0.001413,14.30612,6.093354,0.000002,6.211029,4.674334,4.091433,3.690184,3.358997,0.922837,0.000017,10.46041,8.109704,happy
0.018996,0.205028,0.000479,-16.39624,25.63757,25.1572,0.006655,0.064482,2.861679,0.890156,0.657509,0.001625,6.948514,5.001259,0.000013,6.125493,4.382983,3.496766,4.306956,3.687754,1.068991,-0.000004,6.111166,5.532753,happy
0.02081,0.766727,-0.000299,-20.57959,22.54806,19.68733,0.006655,0.093938,16.40253,0.946552,0.826586,0.003074,5.421982,4.19986,-0.000002,4.184437,4.288094,3.586256,4.069037,3.253258,1.210175,-0.000005,10.67013,4.623656,happy
0.046284,0.535546,-0.000408,-12.14232,32.22761,19.00322,0.00363,0.077377,5.884354,0.929023,0.956699,0.005108,5.449039,4.86614,-0.000001,4.26655,3.675068,4.076342,3.99591,3.758136,1.337257,-0.000026,6.686929,5.501149,happy
0.027634,0.522307,0.000404,-14.20346,17.08792,12.08523,0.045977,0.102367,10.59943,0.77473,0.451717,0.001776,4.793506,5.34762,-0.000002,4.101281,4.252532,3.952117,4.373441,3.267711,0.847109,0.000009,11.448,3.987378,happy
0.021304,1.702762,-0.001394,-10.39099,17.97653,12.86438,0.009074,0.054909,5.502817,0.806136,1.4518,0.004269,5.83496,3.91119,0,4.138167,3.998832,3.790452,3.717647,3.624401,0.920181,0.000008,5.785018,5.257353,happy
0.048454,0.774718,-0.000051,-15.90433,18.35837,15.83759,0.011494,0.091542,6.824287,0.661792,1.117056,0.004328,5.817709,5.268902,0.000001,3.898969,3.204836,3.101094,3.446933,3.221076,1.045581,0.000002,7.631837,4.248005,happy
0.047092,0.070061,-0.000182,-18.68937,20.82694,15.82562,0.050817,0.164777,3.188077,0.809664,0.857728,0.002811,6.720305,6.332488,-0.000005,4.159873,3.836639,3.72626,3.252696,3.634079,0.939177,-0.000003,5.80649,4.566742,happy
0.028936,0.647988,-0.000716,-15.94311,23.3278,14.83416,0.009074,0.055089,3.497782,0.876411,0.519677,0.002151,8.621646,6.474526,-0.000001,4.718705,4.382253,3.881342,3.405882,3.779034,0.862108,0.000006,6.122134,4.822833,happy
0.016706,2.291354,-0.004152,-23.27104,42.01452,24.63468,0.00726,0.071806,5.11828,0.915392,0.187685,0.003783,25.55247,6.111312,0.000003,5.240791,3.686111,3.391091,3.453769,3.491942,1.088526,0.000059,12.9682,4.233814,happy
0.020094,0.985711,-0.001829,-21.65903,40.98474,27.16869,0.00726,0.05658,3.904778,0.822157,0.557384,0.002202,6.243138,4.475863,-0.000004,4.018018,4.592046,3.610206,3.380565,4.272054,1.053135,0.000019,4.80478,4.627708,happy
0.012029,0.847931,-0.000695,-14.79953,25.34702,18.58211,0.00605,0.059843,8.098576,0.789241,0.783542,0.001041,6.522897,5.716835,-0.000003,4.910126,3.838846,3.992255,3.455104,3.719807,1.025017,-0.000004,6.12333,4.597293,happy
0.043294,1.425404,-0.000496,-12.09327,23.70814,13.09692,0.013309,0.099358,13.60855,0.842881,0.921505,0.004229,10.29735,7.412778,-0.000004,3.792691,4.378025,3.237866,3.406524,3.701858,0.950928,0.000008,17.15647,5.279613,happy
0.037999,2.444792,0.000321,-16.89132,25.96702,17.24602,0.009679,0.086432,13.94268,0.842667,0.583642,0.004336,13.34629,6.154924,-0.000001,5.432955,4.40893,3.911612,4.31874,3.266331,0.851982,-0.000014,14.4689,4.734241,happy
0.052296,0.533818,0.001109,-11.7852,19.82586,14.9774,0.042952,0.124739,4.301276,0.738875,1.385002,0.002943,4.84854,3.43648,0.000002,4.268338,3.472089,3.033195,3.222665,2.957979,0.968108,-0.000015,4.190017,4.906129,happy
0.025431,0.456199,-0.001527,-11.1308,25.34383,10.666,0.005445,0.05102,3.634874,0.783069,0.490426,0.002526,8.827384,5.420627,0,5.819055,3.103971,3.034093,3.507648,3.210475,0.86911,-0.000003,5.561328,5.013337,happy
0.02288,2.1729,-0.00009,-23.50096,55.45065,45.03117,0.009679,0.066869,13.36325,0.915164,0.617353,0.004398,12.75112,6.209651,-0.000009,8.332284,5.270609,4.769474,3.943712,4.502727,1.5226,-0.000037,18.62866,5.147439,happy
0.048505,1.420891,0.000274,-19.43849,22.14631,19.23299,0.013309,0.110591,6.327861,0.886687,1.431495,0.004851,13.0197,6.637472,-0.000009,5.857186,4.465692,3.97062,5.32714,3.786189,0.956902,-0.000007,9.021174,4.791006,happy
0.023353,0.57848,0.000623,-15.58999,16.28713,16.72706,0.009074,0.081973,8.771766,0.864349,0.802909,0.001989,9.134372,6.681365,-0.000003,5.054615,4.119039,3.869526,3.516428,3.409667,0.918632,-0.000008,8.338231,5.700907,happy
0.036975,3.813821,0.000038,-11.94527,11.44603,9.263701,0.041742,0.137741,13.62797,0.722965,1.767307,0.002113,17.30953,4.039117,-0.000002,3.775029,3.863538,3.094275,3.401197,3.059783,0.738414,-0.000005,6.40894,4.658152,happy
0.035166,1.012421,-0.000446,-16.75098,13.55375,16.56187,0.005445,0.083348,7.727822,0.779423,1.928866,0.00565,5.516428,5.717301,-0.000007,4.814049,3.406359,3.550408,3.806484,3.273411,1.091772,-0.000023,7.426524,5.278377,happy
0.008219,3.760732,-0.000107,-26.80337,34.9077,31.46275,0.009074,0.050265,20.30789,0.864907,-0.089518,0.001433,32.80436,7.664609,-0.000011,5.982476,5.317506,5.991913,4.717788,4.555812,0.972997,-0.000003,23.64602,5.175157,happy
0.020392,0.744751,0.001793,-22.82623,24.65989,28.46583,0.018149,0.068817,7.55659,0.91164,0.109732,0.001612,6.709149,8.658611,-0.000002,6.15809,5.390447,5.193728,5.084791,4.177571,1.122176,0.00001,11.22266,5.690555,happy
0.025358,0.814909,-0.001608,-24.61199,27.11965,25.46518,0.004235,0.078262,25.69072,0.90795,0.572557,0.002893,9.638837,9.333522,-0.000001,4.228981,4.295482,4.014265,4.206443,3.838852,1.100614,0.000014,23.97676,4.374643,happy
0.029945,1.206988,-0.000987,-32.06786,23.57306,17.93482,0.008469,0.067522,7.288137,0.875594,0.744782,0.003542,8.546289,4.860695,-0.000002,5.303629,5.271471,4.728957,3.976827,3.767078,0.960056,0.000038,10.20455,4.729394,happy
0.010478,1.476916,-0.000744,-17.27502,20.7626,15.95606,0.012099,0.08386,9.163857,0.850886,1.01078,0.001451,9.565225,6.157671,0.000003,5.595809,3.992379,3.964822,3.936893,3.337181,0.899701,-0.000034,8.325608,5.065289,happy
0.038502,0.983193,0.000331,-14.63772,17.62473,21.20282,0.021779,0.113899,9.042505,0.725507,0.882062,0.00223,7.092688,5.591981,0.000001,3.64463,3.40706,3.548162,3.622875,3.023882,0.754449,-0.000008,7.25914,4.50435,happy
0.035319,0.727278,-0.001361,-22.57466,27.98665,29.98832,0.00363,0.116394,8.445897,0.87932,0.580117,0.005236,7.114273,4.651496,0.000011,3.541597,4.575419,3.816471,3.579022,3.463656,1.514552,0.000056,7.512771,4.815714,happy
0.049131,0.544075,0.001018,-15.7379,22.49004,19.72217,0.013309,0.091354,3.38728,0.790453,1.275305,0.003995,7.28359,6.879836,0.000002,5.489272,4.309565,3.964466,3.787708,3.222825,0.967885,-0.000018,5.271656,5.23833,happy
0.051946,0.994654,0.000175,-11.10247,11.66212,7.775068,0.030853,0.175231,5.733349,0.631711,2.243016,0.003572,6.801323,4.8175,-0.000002,4.865076,3.832389,3.164589,3.138533,3.396392,0.761345,0.000002,5.489646,6.048153,happy
0.05259,0.893999,0.000231,-29.79529,26.96398,15.82512,0.00363,0.133548,5.02099,0.61341,1.190425,0.005788,7.223209,6.495463,0.000002,4.463639,3.565995,3.382881,3.3304,3.769964,1.016744,0.000047,6.950363,5.066082,happy
0.03908,0.382959,-0.000319,-18.43744,29.4627,29.02172,0.00484,0.102674,15.27437,0.839048,1.672808,0.004237,16.83206,9.538264,-0.000005,6.332361,9.564667,3.942358,4.60027,3.597766,1.187678,-0.000002,12.36452,9.412847,happy
0.030784,0.419501,-0.001072,-10.56061,31.15429,30.11411,0.00363,0.081527,23.45627,0.842978,0.775412,0.003717,5.423405,8.746935,0.000007,4.809687,4.026574,3.370983,3.751431,3.324682,2.293829,-0.000016,9.118148,4.121166,happy
0.031203,1.876824,0.000417,-14.25758,18.14307,12.72567,0.014519,0.074365,10.16695,0.768882,0.985747,0.003279,9.672363,6.277289,0,4.929293,3.769373,4.256475,3.630346,3.544769,0.877655,-0.000003,5.456979,4.583698,happy
0.004568,3.103594,-0.000116,-7.082376,19.02324,7.729353,0.00605,0.034288,11.4485,0.614714,-0.36715,0.001235,15.78652,6.591211,0.000005,6.857326,5.528368,4.977179,4.295963,4.211805,0.527742,0,20.42052,4.309638,happy
0.041362,0.083853,0.001629,-20.18123,30.7699,13.07973,0.015729,0.107595,3.143717,0.883434,0.786544,0.003541,5.684083,7.872814,-0.000005,7.25045,4.864418,4.700541,4.384667,4.67443,1.002609,0.000004,6.328241,5.672184,happy
0.035323,2.108606,0.000284,-18.57137,18.3099,17.20271,0.00363,0.082716,6.396875,0.813126,1.003439,0.008241,9.693117,6.836792,0.000003,4.495764,4.675659,4.500574,4.10491,3.77072,1.008502,-0.000022,10.20967,4.915371,happy
0.004927,1.147794,-0.000133,-34.23846,29.2491,26.19876,0.005445,0.039221,23.18269,0.8345,0.77407,0.000685,6.680866,5.404584,0.000002,4.552175,3.805978,4.825533,4.549903,3.691746,1.301738,0,21.44593,5.326768,happy
0.075125,-0.052156,0.000711,-20.40527,34.03459,28.99769,0.016939,0.169798,3.83287,0.879062,0.957762,0.006233,4.505074,5.824912,0,4.920352,4.81928,3.553253,4.592401,3.492163,1.592286,-0.000055,6.400036,5.740195,happy
0.026572,1.143777,-0.003257,-21.90209,30.20404,30.97514,0.043557,0.107807,2.959481,0.91862,0.598152,0.003005,8.137744,4.390104,0,4.316365,4.358519,3.642987,4.582236,3.863251,0.957491,0.000029,5.045879,4.401739,happy
0.044208,0.761522,0.000568,-13.94168,22.13663,15.93408,0.00363,0.072072,8.297549,0.803184,1.329318,0.006003,4.874703,3.820011,0.000004,5.229553,5.186661,4.092579,4.220611,3.27216,0.957562,0.000035,4.681561,5.776904,happy
0.003933,2.292616,0.000569,-25.99359,31.23122,18.56752,0.00242,0.071193,10.32205,0.907756,0.974148,0.000683,23.08986,6.687334,-0.000007,5.111184,4.903435,4.116915,3.408304,3.954508,1.063757,-0.000004,13.14654,4.805518,happy
0.02405,0.976287,0.001151,-21.16521,28.1333,24.96077,0.00363,0.062515,14.44056,0.891943,0.809856,0.004665,6.114086,5.576011,0.000002,4.855519,4.096587,4.307135,4.51966,4.388128,1.214221,-0.000016,11.79935,4.217614,happy
0.029395,1.958441,0.000474,-20.07514,11.85985,10.08667,0.014519,0.058601,19.20512,0.73535,1.185943,0.002621,11.22171,4.581016,0.000003,4.213425,3.385371,3.981108,3.518228,3.317849,0.668407,-0.000001,8.156762,5.197493,happy
0.059189,0.718459,-0.000995,-22.54941,19.98652,18.6846,0.011494,0.146781,6.532453,0.888538,1.710369,0.007273,5.201529,6.272469,0.000002,5.493851,5.493062,4.470003,4.727505,4.356263,1.340646,0.000016,8.901937,7.258236,happy
0.042757,0.835279,-0.000444,-37.31786,28.72926,21.68975,0.012099,0.135134,9.522223,0.76465,1.260831,0.004611,8.847425,5.083601,-0.000001,6.044476,4.034556,3.728525,3.409208,3.422756,1.225243,-0.000019,11.13778,4.76913,happy
0.010656,3.685519,0.000863,-16.59174,21.09301,15.99219,0.00726,0.053276,22.32177,0.823612,0.589318,0.001444,27.27909,7.983602,-0.000002,5.648525,3.98965,3.50398,3.358949,3.312621,0.798129,0.000016,19.02628,4.225785,happy
0.027689,1.172665,-0.000738,-23.2583,34.61633,20.86934,0.009074,0.077998,7.365147,0.892018,0.614203,0.003248,11.4454,6.194459,0,5.481409,6.884387,4.76505,3.977672,4.349215,1.046912,-0.000001,9.737023,5.885141,happy
0.02963,1.695062,-0.000537,-13.42946,18.15062,15.56117,0.010889,0.07187,24.56664,0.796059,1.077295,0.003537,6.593336,5.881258,0.000002,4.646919,5.744761,4.099779,3.847041,3.616029,0.962897,-0.000011,20.77915,4.861081,happy
0.035193,2.822545,-0.000215,-25.94706,19.60539,13.27772,0.00363,0.039477,16.36378,0.789172,0.804289,0.0065,10.17386,3.637458,0.000012,5.719999,3.337388,4.632322,5.093604,4.019691,1.098476,-0.000078,13.64227,4.278048,happy
0.040304,0.286079,0.000816,-22.73369,25.1521,23.28669,0.008469,0.075961,13.77818,0.712579,1.282165,0.002592,6.236452,5.516323,0.000004,5.754647,3.984146,3.603248,3.635854,3.364758,1.004159,-0.000018,12.65965,4.922698,happy
0.022144,1.440349,-0.000835,-25.00168,32.37193,29.5466,0.013309,0.087888,13.8548,0.916144,0.057896,0.002644,12.37738,10.28282,0.000009,7.309525,6.938332,4.034476,4.201748,3.991062,0.790848,-0.000157,17.86367,5.780458,happy
0.027612,1.877571,0.000322,-28.3465,25.77709,19.85645,0.008469,0.057358,50.30286,0.894538,1.104015,0.003425,12.76767,5.80945,-0.000005,4.85562,4.375922,4.372906,4.575047,3.729353,0.930067,-0.000003,27.04415,6.754199,happy
0.02221,1.251441,0.000692,-26.39903,23.15141,16.88529,0.008469,0.052491,21.16178,0.896097,0.60119,0.002708,10.50101,6.792746,-0.000002,5.69514,3.907918,4.171635,3.226496,3.529255,0.911681,-0.000049,21.94445,5.190337,happy
0.061944,0.137593,-0.000275,-21.41212,24.84226,24.65312,0.028433,0.132731,2.343052,0.901646,0.671806,0.004339,7.228307,3.86099,-0.000001,3.968569,3.923284,3.388152,3.772235,3.184335,1.541646,-0.000016,4.482916,4.393629,happy
0.049617,0.200423,0.000036,-13.29132,14.07973,12.75908,0.010889,0.114504,3.837126,0.80844,1.368134,0.003308,5.97527,9.887859,0.000001,5.455201,3.859256,3.378344,3.404694,3.288371,1.021996,-0.000014,4.798774,6.837366,happy
0.034447,0.846176,0.000736,-14.03984,26.08659,23.12168,0.009074,0.08187,8.979391,0.761177,0.703924,0.003216,7.873617,6.141967,-0.000005,5.880318,5.220723,3.753912,3.274081,3.559301,0.955212,-0.000004,11.82068,5.00575,happy
0.047887,0.554198,-0.000005,-20.37838,41.24957,26.2644,0.015124,0.137503,10.8887,0.838896,0.523707,0.005424,5.226862,5.114457,-0.000011,4.382859,4.212774,4.464524,3.851747,4.393127,1.567953,0.00001,10.1778,3.724937,happy
0.029821,0.236566,-0.00005,-15.71377,16.03216,18.16025,0.029038,0.098712,5.292276,0.822038,0.795058,0.001758,6.056821,6.376348,0,4.393272,4.12576,3.286613,3.237734,3.275679,0.85166,0.000001,6.088276,4.861936,happy
0.033433,-0.168002,-0.004281,-20.18352,25.34719,17.41991,0.009679,0.098587,5.987247,0.799608,0.55849,0.002374,6.870821,7.90501,-0.000006,5.841915,4.198105,4.431345,3.692284,3.733808,0.970704,0.000014,15.89337,4.443368,happy
0.033903,1.320723,0.000342,-19.02773,22.94815,18.17985,0.033273,0.130314,5.164562,0.860199,0.73375,0.002134,7.718921,5.373668,0.000006,5.390017,4.277862,4.193706,3.784749,3.690413,1.094117,-0.000013,7.503225,5.633529,happy
0.006163,1.618426,0.000097,-18.05463,32.67167,27.73977,0.00363,0.021202,6.682567,0.873664,0.892169,0.000558,13.7005,9.409547,-0.000001,5.181804,5.088323,5.532994,3.810324,3.835202,0.55124,0.000001,9.676486,8.077067,happy
0.041664,0.419176,0.000981,-20.95162,18.41191,12.12035,0.024198,0.089259,9.427061,0.793364,1.282763,0.002204,10.67738,8.019098,0,5.207477,3.546885,4.406126,3.578836,5.686813,0.731601,-0.000011,6.644081,6.01832,happy
0.069255,0.594784,-0.000428,-20.21792,20.5369,14.37964,0.019359,0.132588,5.63625,0.872301,1.054834,0.004364,10.69384,4.589034,0.000006,4.936119,4.254375,3.810924,3.455387,3.595964,0.91281,0,5.736644,5.119541,happy
0.017956,1.032594,0.000139,-22.27042,38.22016,18.64289,0.003025,0.073646,30.42378,0.875042,0.757636,0.001962,9.965099,7.385646,-0.000003,6.186399,6.656067,4.774315,4.043859,4.937988,0.926079,-0.000004,22.82966,5.944438,happy
0.008428,1.240922,-0.000672,-19.78058,35.65894,20.1866,0.009679,0.07753,16.98929,0.834893,0.312558,0.000932,31.12132,5.480883,-0.000001,5.363505,4.183119,3.844544,3.84549,3.894075,1.005408,0.000022,20.14548,4.12013,happy
0.042136,0.513648,-0.000173,-19.00329,21.77423,20.03329,0.022989,0.093224,10.32535,0.847498,0.827606,0.004629,4.949941,5.155062,0.000002,3.46599,3.151935,3.266274,2.982715,2.97931,1.322875,-0.000007,7.858213,4.278749,happy
0.023497,2.401131,-0.000365,-20.25837,35.13513,29.85176,0.00726,0.091686,14.54699,0.868569,1.011015,0.004075,20.02919,7.166939,0.000011,5.272563,4.523787,4.371845,3.891533,3.684051,1.013706,-0.000018,17.42862,5.663483,happy
0.056076,1.764436,0.000101,-17.10155,23.44328,18.49126,0.00605,0.096965,4.053246,0.828947,1.313106,0.010188,7.495475,5.170088,0.000001,4.033654,3.494554,3.464264,3.738699,3.139385,1.280446,0.000008,6.695448,5.130646,happy
0.016498,1.474004,-0.000795,-20.75501,36.09521,32.52242,0.012099,0.066389,8.745283,0.924972,-0.00092,0.001657,13.87403,16.57933,-0.000004,9.691843,5.205516,5.106912,4.407168,3.920571,0.734731,-0.000017,29.44083,8.668233,happy
0.04471,0.304718,-0.002461,-19.39755,29.88255,16.66077,0.013914,0.100457,4.305511,0.900834,0.376611,0.003277,7.824006,5.945005,0,7.621034,4.357418,5.253729,4.548565,3.945962,0.866004,0.000047,8.499177,6.643089,happy
0.039559,2.023119,-0.000351,-24.55633,30.85147,21.46979,0.00363,0.079779,15.92225,0.806514,0.767106,0.005651,8.730695,3.920484,-0.000003,5.305948,4.175094,3.677032,3.57739,3.655404,1.117144,0.000021,10.90139,3.89586,happy
0.036865,0.856689,0.000459,-20.83892,14.63053,21.46345,0.020569,0.141305,7.932211,0.888914,1.742945,0.003521,8.034479,5.011833,-0.000002,4.985748,4.422254,5.816553,3.565363,3.453455,0.896217,0.000002,10.10883,7.777215,happy
0.034415,3.32675,-0.000382,-18.24695,15.9001,12.23853,0.012704,0.087881,21.62475,0.800361,0.920348,0.005145,23.52301,6.181756,0,5.585207,4.363566,4.787393,4.45723,3.449272,0.787796,-0.000022,19.87335,4.57393,happy
0.011233,0.988301,-0.000432,-18.70743,22.6487,20.71372,0.008469,0.081638,16.76905,0.889131,0.762801,0.001654,8.336293,5.854444,-0.000004,5.173383,3.87549,3.715425,4.011563,3.21697,1.271026,0.000011,19.32699,4.906253,happy
0.032832,1.399107,-0.000877,-19.04699,15.82056,12.18514,0.009074,0.080988,10.76596,0.70977,0.903812,0.003039,8.198916,6.934978,-0.000003,5.618625,4.563205,3.478101,3.829529,3.792279,0.775129,-0.000006,12.63264,5.043451,happy
0.035173,0.922582,0.000269,-17.79406,21.59451,12.2912,0.010284,0.082253,2.856735,0.80742,1.769944,0.005278,4.776513,5.088299,-0.000004,4.383585,4.007007,3.391712,3.64956,3.41867,1.088355,0.000036,4.250412,5.462449,happy
0.075883,0.303929,-0.000011,-25.74438,30.57151,34.58707,0.011494,0.147836,2.433799,0.931457,0.672746,0.00831,5.812178,4.79599,-0.000008,6.939401,4.603444,3.648204,3.237322,3.469581,1.871798,0.000011,4.03898,4.402913,happy
0.038362,1.905347,-0.002105,-13.95363,26.40947,19.94436,0.004235,0.079016,14.49499,0.871225,0.85893,0.004172,11.83204,4.408858,0,4.21913,4.583312,3.535324,3.390124,4.41276,1.107046,-0.000008,14.9471,5.242809,happy
0.024115,1.144296,0.001314,-21.5002,34.28788,21.58987,0.00363,0.079843,13.92877,0.87629,0.064582,0.002375,17.19576,8.193547,0.00001,4.916413,4.414977,4.452881,4.286997,4.055431,1.006099,-0.000072,15.02588,4.777056,happy
0.062766,0.299402,-0.000521,-17.1363,13.37991,12.03563,0.013309,0.107108,3.775451,0.589393,1.2311,0.003932,5.351861,9.524881,-0.000006,6.147863,5.80817,3.329313,3.385487,3.181625,0.785894,0.000014,5.253402,4.770212,happy
0.012388,1.006328,-0.000005,-20.28937,16.64406,14.5331,0.015729,0.054858,10.4072,0.842721,0.872227,0.001105,5.717918,5.132323,-0.000003,4.647428,3.701514,3.646202,3.397478,3.499592,0.839856,0.000008,8.409163,4.688545,happy
0.054924,1.226652,0.000311,-34.84365,43.19749,24.13676,0.00363,0.125028,5.885188,0.835361,1.149752,0.008924,6.130901,5.419616,-0.000008,4.572408,4.757323,4.909542,3.806278,3.896919,1.775611,-0.000038,7.224535,4.138977,happy
0.021521,1.802232,-0.001338,-27.04288,29.72726,30.63847,0.016334,0.120419,9.898538,0.93845,0.607301,0.002427,8.405714,4.38316,-0.000003,5.581227,3.881063,3.55595,4.515242,3.11307,1.251527,0.000049,9.567225,5.30936,happy
