@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_3 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_C numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_13 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_F# numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {happy,nothappy}

@data
0.043543,-48.124431,1.028094,2.107301,4.250597,0.160624,0.143658,0.462765,-3.259588,0.752673,0.187513,0.171918,0.149485,7.077693,0.603394,0.630762,0.488661,0.000568,0.371384,0.194797,0.794283,1.056528,3.969288,0.147155,0.204239,0.19717,0.174401,0.179005,0.039444,0.062316,0.073043,0.092189,4.028733,0.00031,0.188884,0.229358,0.310445,0.045212,0.048339,0.037188,0.032702,0.031971,0.032976,0.214213,43.885796,46.319343,72.945995,1.005369,118.7631,6.981545,1.5235,0.568664,1.918275,0.90126,0.090247,74.59426,6.163088,1876.694,3.604111,0.016918,0.027474,2.002864,0.000162,0.011404,11226.85,2.136607,0,0.924767,0.119761,0,0.069619,0.003703,500.5837,41953.61,happy
0.078315,-42.360821,-0.249887,1.90128,3.489066,0.283428,0.191206,0.52125,-3.239707,0.402262,0.183594,0.17437,0.166614,5.046195,0.867931,0.228299,0.243707,0.00017,0.219056,0.183413,0.457218,0.507449,1.390612,0.09453,0.106488,0.071272,0.077622,0.069281,0.047478,0.062568,0.073237,0.092529,3.205344,0.000096,0.108548,0.117022,0.192445,0.048207,0.028365,0.02396,0.019969,0.02055,0.019255,0.215669,36.454973,41.328204,37.9796,1.003031,85.8724,5.726358,1.483944,0.588692,1.107982,0.89776,0.106755,63.67721,5.253872,168.0606,0.908646,0.017305,0.014703,0.174872,0.000077,0.010232,5963.356,0.221871,0,0.830892,0.125159,0,0.140604,0.00533,798.3662,156343.3,happy
0.034576,-49.268313,1.95556,2.058662,3.274366,0.340528,0.103873,0.484646,-1.333319,0.441311,0.214382,0.188244,0.190521,5.983958,1.021833,0.403134,0.188778,0.000276,0.214177,0.166759,0.419825,0.623016,1.012316,0.110521,0.100804,0.08771,0.08766,0.088381,0.034981,0.067035,0.076539,0.094084,3.695435,0.000207,0.131378,0.167229,0.329734,0.034919,0.032166,0.031566,0.031442,0.02826,0.024437,0.218056,97.833529,42.337076,138.332399,1.010005,70.30323,5.159765,1.4514,0.800973,1.026072,0.896368,0.075166,41.86048,5.452721,301.1659,1.322021,0.03132,0.114751,0.438986,0.000297,0.006833,2471.677,0.89536,0,0.798269,0.098658,0,0.161143,0.004582,409.8483,150959,happy
0.053901,-46.276032,-0.350941,1.802113,3.856438,0.388108,0.166782,0.431525,-4.768274,0.503963,0.205028,0.181533,0.190157,6.014447,0.809276,0.335392,0.262843,0.000181,0.336448,0.193255,0.447878,0.503727,1.034759,0.109943,0.081179,0.092039,0.069978,0.079513,0.039245,0.05675,0.06842,0.085258,3.485806,0.000143,0.231491,0.114364,0.203985,0.051081,0.029131,0.023486,0.03952,0.030363,0.024697,0.217488,74.771997,118.684027,63.856728,1.008732,75.85655,4.706603,1.341098,0.694411,0.88109,0.890214,0.079417,42.68149,5.908928,300.197,1.018634,0.026419,0.064424,0.272044,0.000258,0.009273,3088.986,1.487249,0,0.864181,0.092788,0,0.11745,0.003536,579.4886,125824.5,happy
0.040615,-51.239504,-0.166919,2.110549,3.865315,0.340726,0.140397,0.426402,-6.895205,0.407769,0.168212,0.14514,0.143991,6.255786,1.139117,0.491227,0.424042,0.000027,0.278818,0.20431,0.507655,0.675291,1.454917,0.106407,0.100428,0.080872,0.088182,0.065362,0.051961,0.055143,0.063187,0.089389,4.10316,0.000063,0.148471,0.132701,0.175846,0.046354,0.023451,0.02562,0.021647,0.028455,0.03642,0.218228,15.903547,17.92107,14.377651,1.002949,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04,happy
0.051499,-46.625052,1.159425,1.909485,3.405359,0.271404,0.142692,0.461038,-4.288632,0.460055,0.199327,0.178894,0.159827,5.376478,1.04985,0.277854,0.223472,0.000175,0.216104,0.182282,0.409763,0.447654,2.120623,0.111589,0.084569,0.077151,0.068534,0.061697,0.041257,0.059859,0.074279,0.094409,3.440681,0.000095,0.151528,0.143603,0.172385,0.038444,0.02731,0.024735,0.025111,0.033115,0.029383,0.211184,57.46702,38.81747,88.658076,1.006615,83.60719,5.446278,1.421952,0.660912,1.067016,0.897477,0.088559,79.15254,5.79054,255.3688,1.168701,0.023938,0.026656,0.215857,0.000124,0.004502,4098.337,0.676455,0,0.99534,0.133377,0,0.004642,0.001654,570.2561,145376.9,happy
0.138269,-46.519166,-0.00728,1.882945,3.586383,0.255603,0.226627,0.527785,-2.027132,0.47226,0.195405,0.163892,0.163634,5.39616,0.520114,0.19069,0.291973,0.000018,0.320526,0.17924,0.416904,0.405523,1.025238,0.092603,0.106582,0.078145,0.08741,0.055416,0.043177,0.067915,0.083452,0.097598,3.54183,0.000017,0.253226,0.144987,0.232487,0.036735,0.021476,0.020357,0.016298,0.016044,0.016505,0.212801,24.761499,39.438151,28.289062,1.004403,104.6941,7.256572,1.667285,0.478209,1.208381,0.894876,0.129934,50.31675,4.864774,121.4129,0.57122,0.00956,0.00574,0.080674,0.00008,0.015697,2062.661,0.142485,0,0.838882,0.115607,0,0.135249,0.004033,1524.944,318576.6,happy
0.071762,-48.925946,0.232674,1.816666,3.818477,0.212318,0.183739,0.483047,-5.711718,0.626095,0.208281,0.194842,0.183195,5.812464,0.610709,0.326298,0.377414,0.000118,0.605499,0.161989,0.441517,0.628131,1.450241,0.104328,0.124917,0.098554,0.067727,0.082501,0.037156,0.067016,0.073848,0.087448,3.451238,0.000051,0.460946,0.146942,0.294161,0.049752,0.033657,0.028468,0.025083,0.021944,0.016519,0.207592,73.244707,50.756365,109.368619,1.011524,84.29437,5.748738,1.499748,0.584462,1.048642,0.896099,0.071106,27.76524,5.137419,584.5083,1.613508,0.019498,0.027861,0.551034,0.000279,0.010554,1274.557,0.662804,0,0.82024,0.104776,0,0.147545,0.004886,830.5232,265329.7,happy
0.037566,-47.350222,0.754551,1.870663,3.922107,0.36369,0.122999,0.415145,-5.356988,0.572965,0.196145,0.19193,0.17815,5.603229,1.209932,0.252988,0.328195,0.000218,0.210451,0.198427,0.41686,0.460951,1.179689,0.080738,0.078543,0.070971,0.066665,0.057424,0.036854,0.057505,0.071082,0.08917,3.3253,0.000144,0.152802,0.138185,0.187208,0.04036,0.024648,0.024393,0.028704,0.030962,0.036756,0.213526,30.463479,45.746225,44.918617,1.004659,65.11205,4.244756,1.273496,0.891063,0.881204,0.892476,0.057059,35.92191,6.161343,185.137,1.52118,0.042294,0.105885,0.231743,0.000247,0.00475,1548.661,1.152154,0,0.961385,0.110981,0,0.037149,0.002497,386.1034,182034.5,happy
0.05752,-46.699653,-0.05832,1.970659,4.027482,0.196208,0.166945,0.451101,-3.847591,0.453169,0.207992,0.188351,0.175078,5.570597,1.025513,0.338681,0.414734,0.000188,0.735088,0.257226,0.492315,0.724419,2.056311,0.097816,0.122539,0.083259,0.079582,0.074311,0.03919,0.058529,0.07827,0.092387,3.748095,0.000164,0.213053,0.178203,0.23986,0.033774,0.03671,0.032916,0.031484,0.022326,0.024672,0.215224,33.470673,45.721217,56.853467,1.004671,79.6132,5.24231,1.436208,0.619992,0.971825,0.892048,0.058365,29.05301,5.324391,211.7676,0.668522,0.017179,0.023401,0.145209,0.000209,0.004638,810.7425,0.682523,0,0.788948,0.130246,0,0.16662,0.005842,681.06,166738.1,happy
0.088535,-48.149226,0.892393,1.928156,3.498401,0.264151,0.163897,0.488173,-3.582006,0.467929,0.200919,0.172367,0.176657,5.570181,0.994708,0.246314,0.284631,0.000127,0.352048,0.186073,0.39368,0.400736,3.258917,0.089112,0.070443,0.076326,0.077431,0.086208,0.040998,0.058478,0.076702,0.09339,3.545685,0.000136,0.183449,0.118754,0.157821,0.044802,0.020918,0.022438,0.027668,0.023103,0.022036,0.216032,77.531289,104.504064,32.68565,1.009157,95.18302,6.568524,1.588883,0.613559,1.482827,0.897245,0.09162,39.84885,5.241667,551.2708,2.108532,0.04113,0.032379,0.685857,0.000213,0.007587,1541.996,1.067126,0,0.573236,0.089417,0,0.2448,0.00747,939.5175,828834.8,happy
0.032586,-49.991767,0.534076,1.811899,3.536248,0.333703,0.130592,0.430574,-4.24329,0.474944,0.195588,0.184647,0.174331,6.522346,1.221232,0.253685,0.262391,0.00008,0.216255,0.174204,0.863593,0.632139,1.457359,0.11834,0.1491,0.100354,0.099097,0.097431,0.042976,0.058374,0.079663,0.095478,3.741124,0.000171,0.16877,0.166862,0.213355,0.039475,0.031098,0.026196,0.027313,0.028761,0.017618,0.208586,43.792115,80.690061,33.303723,1.006911,75.47029,5.056427,1.385326,0.749708,0.956841,0.896871,0.102547,50.72371,5.656277,597.4624,2.4931,0.045262,0.055923,0.370726,0.000201,0.009382,1683.607,0.585869,0,0.970706,0.068593,0,0.028455,0.001686,512.9084,193335.9,happy
0.077252,-47.340893,-3.175468,1.806117,3.791311,0.512495,0.202684,0.389129,-15.663416,0.471395,0.201965,0.175796,0.167512,5.34793,1.273208,0.230319,0.189903,0.000144,0.437216,0.172291,0.438857,0.496819,1.439152,0.11074,0.076576,0.082003,0.079535,0.07517,0.034776,0.046302,0.056804,0.075,3.637495,0.000048,0.27705,0.110976,0.242761,0.04116,0.027939,0.020752,0.024326,0.034481,0.033058,0.216403,24.290768,31.577045,37.13934,1.003202,75.44663,3.927673,1.222616,0.632537,0.731149,0.869572,0.224592,186.7383,6.379764,131.2602,0.521132,0.010463,0.015463,0.025783,0.000212,0.018203,19839.26,0.300791,0,0.904128,0.131694,0,0.086738,0.003469,888.9507,26057.59,happy
0.037063,-47.378308,1.151417,1.888478,3.577124,0.308416,0.131448,0.436813,-3.976983,0.431342,0.186304,0.166905,0.16307,5.454678,0.92705,0.256748,0.151762,0.000155,0.268398,0.18627,0.392742,0.497866,1.549506,0.121915,0.103949,0.081561,0.086233,0.065509,0.032702,0.051753,0.071838,0.090687,3.797308,0.000134,0.112643,0.183094,0.228288,0.039607,0.024745,0.019995,0.026003,0.031176,0.024121,0.214013,38.782566,51.062316,24.801105,1.003933,75.7045,4.509804,1.279891,0.745055,1.005153,0.895385,0.102193,120.053,6.46462,189.1122,0.602583,0.014775,0.058055,0.209158,0.000207,0.006824,9947.184,0.822515,0,0.940746,0.121744,0,0.05578,0.003218,398.4011,25434.87,happy
0.099056,-43.746206,0.394506,1.766473,3.699684,0.216849,0.213547,0.491328,-4.702145,0.431144,0.200083,0.181836,0.178252,5.027696,0.398192,0.176979,0.170236,0.000078,0.256254,0.199365,0.353022,0.50609,1.143827,0.10086,0.079907,0.085144,0.073271,0.072074,0.03705,0.056642,0.075132,0.093806,3.313974,0.000032,0.167924,0.118005,0.243006,0.029722,0.020105,0.023449,0.021794,0.021347,0.019983,0.214146,51.633833,44.256059,33.549671,1.004086,98.06466,6.809497,1.620233,0.557629,1.224084,0.899699,0.088162,33.72221,4.89749,140.4393,0.200655,0.002881,0.004458,0.149731,0.000041,0.008824,1227.796,0.205747,0,0.941412,0.112191,0,0.055193,0.002776,1112.227,67805.4,happy
0.073243,-46.729348,1.609055,2.005957,3.511824,0.259971,0.15184,0.484908,-2.032912,0.459066,0.20153,0.171602,0.165908,5.416058,0.807795,0.380218,0.362463,0.00011,0.464183,0.195658,0.550676,0.722955,1.395066,0.089963,0.089368,0.102645,0.065115,0.086948,0.034846,0.058765,0.074003,0.09397,3.548844,0.000106,0.153104,0.137884,0.307606,0.047429,0.028097,0.024267,0.023173,0.02334,0.025192,0.217558,33.264637,35.405521,46.615095,1.003968,81.99989,5.829728,1.543334,0.453409,0.676657,0.892718,0.066883,61.08183,4.972786,132.5788,0.73486,0.022568,0.015552,0.041251,0.000184,0.003158,2185.663,0.540951,0,0.858855,0.087583,0,0.121304,0.00322,810.7038,326999.7,happy
0.048844,-47.451076,-0.305869,1.759925,3.524234,0.332487,0.155079,0.479766,-5.308611,0.429256,0.198031,0.164641,0.157765,5.453669,0.818076,0.220342,0.2109,0.000092,0.253086,0.181451,0.40361,0.606054,1.250045,0.114611,0.098078,0.066584,0.068238,0.060208,0.053563,0.056973,0.070136,0.08785,3.554962,0.000066,0.215305,0.121666,0.247574,0.038746,0.026346,0.022872,0.020137,0.022915,0.024268,0.216105,29.502485,33.342964,49.101689,1.004761,71.64054,4.646578,1.345386,0.685453,0.758444,0.902204,0.136457,79.79763,5.567766,84.66231,0.349451,0.010351,0.024168,0.057774,0.000113,0.013503,5089.761,0.404236,0,0.890147,0.0911,0,0.097851,0.002756,535.9121,48715.83,happy
0.066077,-41.832524,0.61587,1.756491,3.065328,0.232925,0.172171,0.50154,-3.194243,0.391167,0.187443,0.158297,0.154149,4.82399,0.722597,0.18328,0.133041,0.000316,0.183203,0.170821,0.387291,0.400731,1.202232,0.087338,0.088384,0.065748,0.064128,0.060226,0.043951,0.062293,0.077574,0.095405,3.430188,0.000209,0.136497,0.148366,0.155065,0.033792,0.026203,0.025311,0.024616,0.027881,0.02688,0.213817,38.713324,48.633465,49.984874,1.002361,103.2521,6.612122,1.540474,0.625581,1.500825,0.907074,0.147267,82.23416,5.563654,162.0699,0.671402,0.010105,0.008358,0.14276,0.000043,0.008604,2970.554,0.223424,0,0.780959,0.116759,0,0.171176,0.006153,770.6559,87122.41,happy
0.070169,-52.548755,-0.580822,1.825879,3.714442,0.260205,0.185712,0.458101,-4.957056,0.501623,0.207336,0.184078,0.189628,6.217108,0.729504,0.326097,0.208682,0.000017,0.329188,0.188344,0.465153,0.492171,1.365782,0.086551,0.072934,0.077728,0.075445,0.069684,0.042676,0.057749,0.069128,0.086204,3.893566,0.000011,0.228973,0.13806,0.230711,0.037654,0.021987,0.022844,0.019076,0.025162,0.01969,0.215968,25.182017,20.703533,34.823056,1.006899,86.63545,5.537873,1.446283,0.666529,1.107692,0.89526,0.064509,29.50209,5.440621,625.9196,1.417317,0.013861,0.042107,0.289912,0.000188,0.006087,1251.747,0.538441,0,0.847537,0.11815,0,0.129304,0.004218,785.9778,149243.3,happy
0.04723,-49.847017,-0.075937,1.835766,3.68497,0.362383,0.140617,0.47454,-3.579115,0.536698,0.198299,0.19851,0.176773,5.873353,0.815424,0.239379,0.282995,0.000137,0.245676,0.176681,0.504935,0.598979,1.415673,0.103656,0.09744,0.084078,0.126961,0.100309,0.038467,0.058348,0.07603,0.092768,3.405718,0.000207,0.249196,0.142387,0.173887,0.038346,0.032376,0.029199,0.026833,0.028842,0.02691,0.215225,84.568064,77.62508,112.279697,1.011926,59.70948,4.730532,1.455138,0.698697,0.736683,0.902029,0.071922,35.86465,4.810793,255.4818,0.89221,0.02,0.037084,0.413619,0.000123,0.010286,2102.292,0.698994,0,0.836884,0.103827,0,0.1366,0.004145,444.8422,295622.5,happy
0.049166,-47.739173,0.784474,1.759547,4.41267,0.285511,0.154743,0.459289,-2.587224,0.44916,0.202983,0.171746,0.157082,5.536199,0.776787,0.18039,0.238648,0.000052,0.269799,0.181467,0.426819,0.555866,1.437595,0.100462,0.098753,0.068438,0.071846,0.058811,0.031333,0.055605,0.069867,0.087729,3.594753,0.000096,0.136799,0.167583,0.194377,0.031018,0.024258,0.024577,0.024397,0.027618,0.023265,0.215578,35.746053,28.818649,49.646417,1.004844,78.8675,5.06897,1.397902,0.581413,0.926847,0.894604,0.13555,113.3912,5.694357,177.2575,0.587921,0.015201,0.03615,0.139304,0.000196,0.00743,5686.422,0.470994,0,0.828895,0.108214,0,0.141923,0.004696,542.7432,72452.12,happy
0.081322,-44.162285,-0.133081,1.919251,3.912264,0.258727,0.184596,0.457659,-5.639429,0.482901,0.179222,0.149534,0.143782,5.052213,0.716338,0.292584,0.242103,0.00018,0.528913,0.201366,0.508353,0.598172,1.447909,0.102838,0.10314,0.059506,0.064864,0.062657,0.037218,0.055663,0.069292,0.087523,3.456927,0.000108,0.210705,0.176557,0.186239,0.041011,0.026957,0.02188,0.021408,0.024134,0.020553,0.210224,26.659736,25.244869,32.685877,1.002607,95.20202,5.872113,1.472462,0.518069,0.847506,0.891836,0.118978,113.5938,5.513315,43.3441,0.319721,0.008891,0.010594,0.049069,0.00011,0.007928,6617.293,0.2761,0,0.560586,0.073546,0,0.246494,0.005423,955.0565,118526.2,happy
0.06076,-50.0699,1.433628,1.721249,3.324328,0.239829,0.151621,0.492991,-2.127339,0.406686,0.190738,0.173259,0.174759,5.712941,0.720624,0.238667,0.214387,0.000019,0.222369,0.170635,0.353557,0.401925,1.40097,0.087154,0.077976,0.091245,0.067436,0.06475,0.041947,0.066715,0.077982,0.093753,3.750441,0.000015,0.1758,0.100277,0.167256,0.040804,0.028454,0.022512,0.027508,0.027196,0.020999,0.212781,33.4714,30.677101,54.834775,1.006473,80.54891,5.652032,1.496528,0.718422,1.221288,0.905027,0.1048,66.47274,5.229299,244.2891,0.693798,0.009969,0.064466,0.370751,0.000141,0.011815,5505.671,0.407315,0,0.786951,0.118356,0,0.167771,0.005482,672.9405,162052.4,happy
0.075545,-47.329043,1.435409,1.884285,3.448993,0.350868,0.166495,0.476799,-1.49689,0.480933,0.187633,0.17957,0.187484,5.799074,0.641349,0.177807,0.155374,0.000048,0.212404,0.166181,0.334966,0.416343,1.317415,0.083384,0.071159,0.07016,0.066393,0.071391,0.042728,0.058109,0.076793,0.102497,3.064353,0.000035,0.190871,0.10728,0.204201,0.032306,0.028213,0.022068,0.024632,0.02704,0.02314,0.215686,37.271203,26.623821,48.502219,1.004047,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2,happy
0.087653,-43.901335,0.098675,1.84562,3.19269,0.20693,0.183215,0.550348,-2.754653,0.451576,0.218559,0.192225,0.186753,5.121685,0.510119,0.344642,0.161278,0.000132,0.261211,0.168983,0.416047,0.476401,1.015107,0.105988,0.086697,0.077632,0.054195,0.062486,0.048186,0.067318,0.08051,0.095569,3.135548,0.000167,0.205762,0.117004,0.225807,0.035629,0.034603,0.02269,0.020417,0.024456,0.018704,0.211499,80.545142,74.601544,66.078053,1.00543,87.08043,6.31897,1.596672,0.574137,1.266773,0.888527,0.110895,38.10057,4.765681,187.3398,0.448916,0.008137,0.015947,0.328451,0.00015,0.021377,5981.984,0.385665,0,0.667776,0.093708,0,0.221999,0.005979,937.958,349491.9,happy
0.042924,-55.085709,0.012538,1.985945,3.830954,0.25292,0.141746,0.466651,-2.775051,0.491076,0.216455,0.196535,0.191048,6.462063,0.902784,0.325434,0.275794,0.000021,0.270271,0.185506,0.55032,0.60026,1.780665,0.105448,0.10874,0.101565,0.09671,0.092089,0.04315,0.065603,0.076507,0.092402,4.200361,0.000014,0.210276,0.146915,0.247406,0.046277,0.03671,0.025641,0.027309,0.024022,0.022564,0.215324,28.878741,40.881252,24.400862,1.008839,77.84941,5.072684,1.393402,0.768316,1.284144,0.894773,0.054345,28.42986,5.867095,362.2334,1.091794,0.024766,0.130562,0.564511,0.000242,0.007301,1478.298,0.990205,0,0.951398,0.125852,0,0.046271,0.00251,465.9434,105474.2,happy
0.047681,-46.890823,0.760605,1.813705,3.611859,0.289762,0.136634,0.475109,-3.791598,0.433384,0.200436,0.191985,0.17735,5.988179,1.308414,0.338887,0.233306,0.000127,0.213139,0.186602,0.502502,0.493389,1.192602,0.091612,0.097216,0.080703,0.095156,0.082596,0.044412,0.063796,0.073829,0.091027,3.100382,0.000141,0.122143,0.141662,0.205015,0.033322,0.027309,0.026191,0.029794,0.029822,0.022582,0.21358,36.765913,33.127942,60.067129,1.004074,79.1555,5.214429,1.406307,0.680545,1.043674,0.901033,0.10694,56.97065,5.669337,324.5884,1.507646,0.029901,0.039712,0.306788,0.000156,0.011563,3300.274,0.561358,0,0.846871,0.100026,0,0.129767,0.003999,570.3126,174752.5,happy
0.087058,-45.732481,0.196275,1.82057,3.281252,0.236597,0.202769,0.525692,-2.887866,0.412587,0.193838,0.164757,0.162242,5.193888,0.46124,0.25036,0.190052,0.000033,0.160776,0.18174,0.424504,0.549624,1.22395,0.08454,0.086909,0.082942,0.061749,0.066804,0.041435,0.065115,0.078933,0.09268,3.594174,0.00002,0.146257,0.100903,0.161041,0.032608,0.019935,0.020107,0.018269,0.028425,0.025227,0.211333,40.058206,25.463863,35.809255,1.003218,96.91733,6.569192,1.573087,0.58711,1.432917,0.903421,0.106729,38.80664,5.177741,52.19225,0.365312,0.007672,0.007748,0.131993,0.000054,0.013644,1828.685,0.156398,0,0.960053,0.116907,0,0.038377,0.003758,916.5605,131155.7,happy
0.084194,-46.72605,-0.252701,1.888273,3.570388,0.25498,0.171138,0.471372,-5.347981,0.593731,0.219043,0.195933,0.196689,5.49785,0.928791,0.295151,0.245704,0.000279,0.389716,0.173759,0.431494,0.456013,1.691207,0.091164,0.090411,0.086308,0.078916,0.063409,0.042599,0.062167,0.075752,0.093844,3.451596,0.000302,0.285306,0.131491,0.222066,0.04142,0.039152,0.032051,0.023696,0.028051,0.033754,0.205799,67.004406,90.559518,56.929318,1.007214,103.9278,6.688516,1.55803,0.587914,1.361687,0.897203,0.061593,32.80141,5.638134,454.1705,2.351585,0.047693,0.029215,0.461929,0.000194,0.008051,2569.259,1.604256,0,0.83755,0.090126,0,0.136151,0.003903,896.3665,597847.5,happy
0.034743,-51.119963,0.068582,1.929136,3.431023,0.263243,0.118766,0.443049,-5.914636,0.486054,0.187502,0.167756,0.156098,5.8932,0.828805,0.448552,0.290096,0.000077,0.250606,0.192253,0.489201,0.461405,1.89282,0.131103,0.100375,0.073311,0.078411,0.069278,0.04109,0.058722,0.072434,0.088365,4.000486,0.000054,0.153402,0.153278,0.215449,0.036931,0.028677,0.022964,0.021694,0.020029,0.028411,0.208997,28.904156,25.430886,46.876726,1.005859,75.21993,4.659546,1.312497,0.776454,1.095694,0.900061,0.10302,116.9336,6.304329,244.3274,1.029336,0.027854,0.06113,0.245293,0.000179,0.006222,8443.634,1.159797,0,0.904794,0.123601,0,0.0862,0.003941,371.3107,39903.07,happy
0.055434,-46.330463,-0.160964,1.805097,3.293503,0.26811,0.17213,0.459666,-3.529732,0.454539,0.204148,0.179972,0.181507,5.386969,0.745178,0.313139,0.155548,0.000072,0.304093,0.178006,0.448739,0.45373,1.44329,0.092273,0.083915,0.064558,0.07488,0.068507,0.037769,0.053979,0.06883,0.089533,3.411599,0.000136,0.251044,0.125077,0.160971,0.030891,0.025004,0.023859,0.023654,0.028827,0.022911,0.214934,39.642913,32.645256,63.009317,1.005093,81.92632,5.155702,1.393002,0.723632,1.072328,0.900276,0.100846,46.14894,5.746962,230.7342,0.629197,0.011876,0.031259,0.164411,0.000191,0.009706,2492.162,0.387456,0,0.840879,0.097913,0,0.133891,0.004134,621.2942,146416.3,happy
