@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_amean numeric
@attribute pcm_RMSenergy_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute pcm_RMSenergy_sma_kurtosis numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[1]_stddev numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_max numeric
@attribute F0_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute pcm_RMSenergy_sma_de_skewness numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {happy,nothappy}

@data
0.06666,0.061631,-0.170446,2.945547,-14.44581,-13.79113,2.604023,-2.943084,0.96264,12.46584,0.156709,4.251401,0.763787,3.652373,0.019529,0.004312,0.657455,4.686984,5.077162,4.854198,4.124415,1.019255,3.920987,1.29416,4.100889,3.732411,-0.00001,6.089192,0.00077,5.142583,happy
0.040536,0.038498,1.431033,6.478438,-15.33004,-14.91975,2.871731,-0.910289,1.664728,16.12113,0.172518,6.750123,0.84242,2.329026,0.027233,0.00457,0.984558,7.45026,5.70027,5.746953,5.565324,0.902306,3.773969,0.931407,3.654994,3.432539,0.00002,7.754834,0.000869,5.494503,happy
0.018952,0.019518,1.210802,5.163372,-3.764811,-5.295039,6.620093,-8.06297,-3.187869,24.78691,0.082887,31.89447,0.892494,3.19435,0.017182,0.002792,0.989701,7.404917,7.794592,6.385749,5.557989,1.100113,4.268471,0.995267,4.388137,3.828478,-0.000024,20.81617,0.000809,5.97225,happy
0.076671,0.083766,0.383925,3.765085,-11.76406,-11.49094,2.458296,-7.738863,1.058345,14.29928,0.131112,8.243839,0.820037,1.968073,0.028041,0.005337,0.910774,6.636836,5.585314,3.998407,3.801274,0.943273,3.810001,1.198306,3.490622,3.542321,0.000008,8.759401,0.001306,4.483718,happy
0.051156,0.04862,0.913523,6.085551,-9.242582,-8.145373,2.685212,-6.145508,0.999508,15.50989,0.094831,9.059989,0.822172,2.10541,0.029269,0.002867,1.42749,15.87335,14.51254,6.390972,4.081646,0.782241,4.124053,0.802358,3.470968,3.282546,0.000042,9.118915,0.00076,5.092822,happy
0.038264,0.00429,0.703015,2.520604,-9.650788,-10.17194,2.843472,-0.619225,-5.144999,70.59233,0.067616,4.375568,0.933301,1.047425,0.026753,0.00544,1.604952,7.993039,6.381113,5.959975,5.556256,0.650055,3.998983,0.930093,4.143345,3.832516,0.000001,7.191255,0.001147,5.33002,happy
0.042559,0.030335,0.252482,2.926149,-9.597957,-8.355045,3.854167,-1.14641,-3.48054,20.75981,0.090882,10.99753,0.897091,1.6118,0.02071,0.003932,1.008065,5.922044,4.332194,4.758212,4.576905,1.104086,6.070394,1.081534,5.146213,3.678937,-0.000012,13.38046,0.001713,5.851507,happy
0.058248,0.070385,0.246492,2.572217,-13.12746,-14.76826,3.545357,-0.902278,3.019927,16.3121,0.092073,3.408876,0.849423,3.505345,0.033525,0.005827,0.862299,5.340696,5.390941,5.089349,4.268442,1.445151,3.74847,1.465061,4.011162,3.570283,0.000004,4.871568,0.000927,5.759348,happy
0.091663,0.076307,1.155217,4.760244,-12.92247,-12.58967,2.657573,-5.351492,3.128438,11.45985,0.146825,5.667462,0.762961,6.224698,0.051984,0.006322,-0.133246,14.14064,6.190651,4.867702,3.739173,0.819357,3.326576,0.794165,3.489116,3.135543,0.000019,10.48463,0.000449,4.91198,nothappy
0.016759,0.015968,2.047073,7.518344,-8.550108,-10.26006,5.243504,-1.839902,5.0177,19.02272,0.065571,14.91572,0.901717,3.663491,0.020962,0.003455,1.920487,10.21797,3.737066,4.726502,3.853988,2.030782,5.047363,2.100926,4.055307,3.661459,-0.00001,19.62115,0.001093,5.63587,nothappy
0.004549,0.003313,2.031073,7.895475,-6.432794,-6.913595,4.564284,7.446664,-2.802912,17.44812,0.043845,15.6424,0.90666,2.11155,0.005818,0.000804,0.808227,9.825665,7.061761,10.51972,4.408442,1.396326,4.826475,1.230529,3.693075,4.462949,0.000013,12.6914,0.000943,5.753724,nothappy
0.034977,0.032841,0.460966,2.529356,-10.25116,-10.22506,2.799294,-1.099331,-2.974044,18.5893,0.099316,4.441314,0.863465,2.518388,0.015719,0.003635,0.868079,4.367746,4.677892,3.805938,4.559478,0.926443,3.51639,1.140859,3.812253,3.325478,-0.000002,4.970418,0.001267,5.804184,nothappy
0.031638,0.030854,0.702834,4.959638,-7.84274,-8.996593,2.558073,-5.177896,3.150233,16.99119,0.082259,4.835546,0.796105,3.106841,0.016962,0.002072,1.240503,9.648346,5.089596,3.720023,3.637269,0.630882,3.210197,0.847289,3.504433,3.294048,0.000003,6.060762,0.000911,4.937707,nothappy
0.006366,0.006341,2.922663,16.89141,-5.582407,-5.553667,3.819953,-2.071585,-9.250192,20.68086,0.062689,32.35585,0.81275,1.526582,0.007485,0.001152,0.036659,13.21353,7.658062,5.818867,6.323899,1.172245,4.629048,0.962011,3.647298,3.917103,-0.000003,27.05466,0.000951,4.177893,nothappy
0.008854,0.008489,0.868707,3.103505,-3.785745,-5.543818,4.730772,1.50961,-1.596834,17.07376,0.045828,7.14118,0.858808,1.42967,0.006123,0.001368,0.942002,5.413425,3.886106,3.997453,3.764737,1.662786,4.338383,1.668007,3.670996,3.506304,0.000015,7.818204,0.001876,4.000232,nothappy
0.050174,0.038127,0.342316,2.677835,-11.89692,-12.51526,3.321992,-4.029462,3.147707,17.22279,0.10375,5.778065,0.839652,1.670771,0.021781,0.004515,0.825454,5.730287,6.622718,4.044901,3.98329,0.953732,3.950277,1.211529,3.260605,3.572357,0.000005,6.766547,0.001278,4.866654,nothappy
0.050174,0.038127,0.342316,2.677835,-11.89692,-12.51526,3.321992,-4.029462,3.147707,17.22279,0.10375,5.778065,0.839652,1.670771,0.021781,0.004515,0.825454,5.730287,6.622718,4.044901,3.98329,0.953732,3.950277,1.211529,3.260605,3.572357,0.000005,6.766547,0.001278,4.866654,nothappy
0.011484,0.009223,2.157045,11.28111,-5.88091,-4.614113,3.831461,-4.265271,-8.170114,17.94572,0.074135,17.78267,0.794767,1.886429,0.009206,0.00142,0.489452,13.70966,7.284833,6.083315,4.211444,0.910767,4.557985,0.962471,3.686633,3.468254,-0.000003,19.35648,0.000805,4.078659,nothappy
0.011484,0.009223,2.157045,11.28111,-5.88091,-4.614113,3.831461,-4.265271,-8.170114,17.94572,0.074135,17.78267,0.794767,1.886429,0.009206,0.00142,0.489452,13.70966,7.284833,6.083315,4.211444,0.910767,4.557985,0.962471,3.686633,3.468254,-0.000003,19.35648,0.000805,4.078659,nothappy
0.025764,0.026569,0.571143,3.59586,-10.05431,-10.87136,3.304328,-6.807856,2.223935,15.63208,0.095177,6.803271,0.869871,1.778746,0.018479,0.002875,0.945961,7.701565,4.345984,4.143484,3.843194,1.626989,4.041114,1.961276,3.906416,3.244969,0.000004,8.833071,0.00138,3.624259,nothappy
0.024089,0.021727,1.243128,4.487026,-8.042363,-7.028229,3.942559,0.240583,4.64934,11.3981,0.041674,5.595948,0.798752,3.898138,0.016519,0.003331,1.34328,7.073673,4.691212,4.237788,4.942226,0.693243,4.08817,0.791592,3.177183,3.432656,0.000005,5.776189,0.000695,5.890052,nothappy
0.017388,0.014412,1.114494,5.202345,-11.12364,-13.19102,3.880963,-3.784535,-3.401529,12.97081,0.113348,5.447071,0.926655,4.036301,0.01301,0.002068,1.555425,9.614501,5.598355,6.61998,6.31499,0.914906,5.01966,1.016379,4.06406,4.045518,0.000035,6.27019,0.001097,5.668395,nothappy
0.017388,0.014412,1.114494,5.202345,-11.12364,-13.19102,3.880963,-3.784535,-3.401529,12.97081,0.113348,5.447071,0.926655,4.036301,0.01301,0.002068,1.555425,9.614501,5.598355,6.61998,6.31499,0.914906,5.01966,1.016379,4.06406,4.045518,0.000035,6.27019,0.001097,5.668395,nothappy
0.024063,0.020655,2.219127,9.864506,-7.124928,-6.885217,3.658958,-0.908289,3.133339,16.76591,0.062,15.37044,0.757305,2.411266,0.026896,0.003983,0.541788,9.088211,5.312037,5.179513,4.499398,0.902228,3.941046,1.14819,4.034453,3.811033,0.000013,12.02538,0.000999,4.524594,nothappy
0.02961,0.031795,1.879772,7.073087,-16.9885,-17.82505,5.631928,-4.67018,-2.593317,33.29305,0.17952,4.403007,0.886771,3.37015,0.046184,0.005971,1.733229,11.48214,9.404021,5.884199,7.28653,1.261175,4.372241,2.026572,4.513761,4.713215,0.000048,7.608114,0.00076,9.325272,nothappy
0.02961,0.031795,1.879772,7.073087,-16.9885,-17.82505,5.631928,-4.67018,-2.593317,33.29305,0.17952,4.403007,0.886771,3.37015,0.046184,0.005971,1.733229,11.48214,9.404021,5.884199,7.28653,1.261175,4.372241,2.026572,4.513761,4.713215,0.000048,7.608114,0.00076,9.325272,nothappy
0.03146,0.036083,1.284713,6.239444,-11.62909,-11.79848,3.114815,1.135181,-3.588464,16.50688,0.108987,7.791205,0.769941,2.777074,0.017713,0.003291,0.586911,7.43292,4.81258,4.478764,4.463439,0.910629,3.940802,1.030184,4.013698,3.940001,0.000024,7.990755,0.000886,5.354952,nothappy
0.03146,0.036083,1.284713,6.239444,-11.62909,-11.79848,3.114815,1.135181,-3.588464,16.50688,0.108987,7.791205,0.769941,2.777074,0.017713,0.003291,0.586911,7.43292,4.81258,4.478764,4.463439,0.910629,3.940802,1.030184,4.013698,3.940001,0.000024,7.990755,0.000886,5.354952,nothappy
0.031741,0.0411,0.561358,4.363419,-8.704226,-10.21679,3.109798,-5.947502,-2.372999,37.42447,0.103506,9.648586,0.922054,-0.210205,0.017028,0.00248,0.782946,10.13978,7.59501,5.669734,3.917331,0.842126,3.846857,1.047127,3.19937,3.381537,0.000006,10.829,0.001125,5.437665,nothappy
0.031741,0.0411,0.561358,4.363419,-8.704226,-10.21679,3.109798,-5.947502,-2.372999,37.42447,0.103506,9.648586,0.922054,-0.210205,0.017028,0.00248,0.782946,10.13978,7.59501,5.669734,3.917331,0.842126,3.846857,1.047127,3.19937,3.381537,0.000006,10.829,0.001125,5.437665,nothappy
0.031741,0.0411,0.561358,4.363419,-8.704226,-10.21679,3.109798,-5.947502,-2.372999,37.42447,0.103506,9.648586,0.922054,-0.210205,0.017028,0.00248,0.782946,10.13978,7.59501,5.669734,3.917331,0.842126,3.846857,1.047127,3.19937,3.381537,0.000006,10.829,0.001125,5.437665,nothappy
0.004884,0.005253,0.27874,2.712649,-0.417096,-4.582312,3.740953,-3.336813,-1.180081,21.60022,0.044563,5.66106,0.930471,1.053137,0.001484,0.000255,0.374968,7.880706,15.48769,5.429111,6.151545,0.730928,3.338562,0.791926,3.280634,2.853176,-0.000006,4.664883,0.000756,4.603593,nothappy
0.011678,0.012602,0.656734,4.483478,-1.991752,-1.201681,4.009495,-2.404655,-11.22736,30.33799,0.044799,5.046017,0.888843,0.283476,0.009754,0.001072,2.497417,25.43093,11.17682,8.618868,7.797502,0.939084,4.795898,0.686966,4.54072,4.487691,-0.000003,13.33226,0.000794,6.291828,nothappy
0.009581,0.013454,3.345009,25.59667,0.897068,4.978157,5.093657,1.731429,-2.007777,37.23124,0.047891,61.32076,0.842926,0.966137,0.010288,0.000944,-1.296281,62.28035,13.57812,8.617713,7.123353,0.928823,7.681006,0.705253,4.69505,4.584322,0.000001,60.92897,0.000473,7.768942,nothappy
0.069776,0.072551,0.558559,3.021066,-11.5529,-11.85139,2.105906,-3.261342,-3.520143,18.30006,0.106392,3.881397,0.782334,3.268316,0.024276,0.004887,1.005546,5.05984,5.022469,4.229833,3.84651,1.000066,3.604678,1.138447,4.049454,3.589698,-0.00001,5.229035,0.000886,4.650221,nothappy
0.004999,0.002281,2.545834,9.695041,4.288026,5.698926,8.663571,-3.479824,-8.972784,37.66801,0.043489,73.40672,0.948846,0.683389,0.007404,0.000566,0.736012,35.73103,6.482155,6.682239,4.157561,1.043697,6.002146,1.150302,4.150721,5.117842,-0.000007,76.89747,0.00089,6.760075,nothappy
0.004999,0.002281,2.545834,9.695041,4.288026,5.698926,8.663571,-3.479824,-8.972784,37.66801,0.043489,73.40672,0.948846,0.683389,0.007404,0.000566,0.736012,35.73103,6.482155,6.682239,4.157561,1.043697,6.002146,1.150302,4.150721,5.117842,-0.000007,76.89747,0.00089,6.760075,nothappy
0.004999,0.002281,2.545834,9.695041,4.288026,5.698926,8.663571,-3.479824,-8.972784,37.66801,0.043489,73.40672,0.948846,0.683389,0.007404,0.000566,0.736012,35.73103,6.482155,6.682239,4.157561,1.043697,6.002146,1.150302,4.150721,5.117842,-0.000007,76.89747,0.00089,6.760075,nothappy
0.028971,0.024763,2.060924,8.698035,-9.654689,-8.296092,3.761414,-0.541449,-1.632419,18.36213,0.093854,11.68762,0.855095,2.728949,0.022383,0.003252,0.112015,13.64847,7.72612,5.761399,4.445003,1.2041,5.855709,1.014173,3.876305,3.744919,-0.000009,15.68618,0.000769,5.669654,nothappy
0.012799,0.01411,0.781292,3.702498,-13.18362,-14.27678,3.768781,-3.859042,0.655545,22.65669,0.116077,9.777167,0.893058,2.066935,0.012792,0.002017,2.245075,11.89679,5.661993,4.439698,5.535783,1.322658,3.850559,1.451125,4.226706,3.245323,-0.000023,11.15695,0.001202,5.302975,nothappy
0.019063,0.015357,2.195387,12.72161,-1.659672,0.822942,4.383975,-1.259745,-1.65747,40.13567,0.042,44.37745,0.811901,1.398936,0.01392,0.001525,1.024534,22.34584,5.766183,3.975219,4.00666,0.688251,4.040557,0.72133,3.811481,3.857286,0.000008,34.34737,0.000592,5.197768,nothappy
0.019063,0.015357,2.195387,12.72161,-1.659672,0.822942,4.383975,-1.259745,-1.65747,40.13567,0.042,44.37745,0.811901,1.398936,0.01392,0.001525,1.024534,22.34584,5.766183,3.975219,4.00666,0.688251,4.040557,0.72133,3.811481,3.857286,0.000008,34.34737,0.000592,5.197768,nothappy
0.019063,0.015357,2.195387,12.72161,-1.659672,0.822942,4.383975,-1.259745,-1.65747,40.13567,0.042,44.37745,0.811901,1.398936,0.01392,0.001525,1.024534,22.34584,5.766183,3.975219,4.00666,0.688251,4.040557,0.72133,3.811481,3.857286,0.000008,34.34737,0.000592,5.197768,nothappy
0.013349,0.015263,1.958779,10.07962,-8.382837,-9.452558,3.5772,-4.329183,0.762267,24.78699,0.090935,14.11769,0.887174,1.071587,0.010942,0.001425,0.362369,11.60483,4.295237,4.646451,3.995563,1.527338,5.244724,1.871261,3.759905,3.062433,-0.000077,17.43361,0.001445,4.254568,nothappy
0.015088,0.008399,3.058536,20.76997,3.182852,8.188938,5.655253,-5.490613,-4.621318,25.58445,0.046779,37.66949,0.887145,0.895688,0.017282,0.001538,1.606248,34.45109,13.94406,7.010166,5.225481,0.818933,4.768341,0.826565,3.888011,4.294863,0.000077,36.31585,0.000756,5.254762,nothappy
0.015088,0.008399,3.058536,20.76997,3.182852,8.188938,5.655253,-5.490613,-4.621318,25.58445,0.046779,37.66949,0.887145,0.895688,0.017282,0.001538,1.606248,34.45109,13.94406,7.010166,5.225481,0.818933,4.768341,0.826565,3.888011,4.294863,0.000077,36.31585,0.000756,5.254762,nothappy
0.015088,0.008399,3.058536,20.76997,3.182852,8.188938,5.655253,-5.490613,-4.621318,25.58445,0.046779,37.66949,0.887145,0.895688,0.017282,0.001538,1.606248,34.45109,13.94406,7.010166,5.225481,0.818933,4.768341,0.826565,3.888011,4.294863,0.000077,36.31585,0.000756,5.254762,nothappy
0.015403,0.010715,1.116991,3.974374,-5.357898,-6.178779,3.684355,-7.815289,-4.373892,26.2426,0.079103,6.058153,0.900691,0.313751,0.009925,0.001696,0.359275,9.90955,5.660862,4.84625,4.743177,1.251877,4.319535,1.455217,4.415298,4.592339,-0.000009,7.96953,0.001119,4.2956,nothappy
0.015403,0.010715,1.116991,3.974374,-5.357898,-6.178779,3.684355,-7.815289,-4.373892,26.2426,0.079103,6.058153,0.900691,0.313751,0.009925,0.001696,0.359275,9.90955,5.660862,4.84625,4.743177,1.251877,4.319535,1.455217,4.415298,4.592339,-0.000009,7.96953,0.001119,4.2956,nothappy
0.015403,0.010715,1.116991,3.974374,-5.357898,-6.178779,3.684355,-7.815289,-4.373892,26.2426,0.079103,6.058153,0.900691,0.313751,0.009925,0.001696,0.359275,9.90955,5.660862,4.84625,4.743177,1.251877,4.319535,1.455217,4.415298,4.592339,-0.000009,7.96953,0.001119,4.2956,nothappy
0.011249,0.006135,0.703529,2.653857,-3.685483,-1.137552,4.77262,-7.887565,-2.136452,32.19189,0.074283,13.97473,0.902422,0.266084,0.008159,0.000978,1.559391,13.0625,7.585809,7.043931,5.683614,1.037034,3.918703,1.086355,4.487702,3.863247,0.000002,16.83829,0.00094,5.903827,nothappy
0.011249,0.006135,0.703529,2.653857,-3.685483,-1.137552,4.77262,-7.887565,-2.136452,32.19189,0.074283,13.97473,0.902422,0.266084,0.008159,0.000978,1.559391,13.0625,7.585809,7.043931,5.683614,1.037034,3.918703,1.086355,4.487702,3.863247,0.000002,16.83829,0.00094,5.903827,nothappy
0.012073,0.010067,0.447295,2.716398,-2.808384,-1.664308,3.311303,-5.177252,-4.446712,28.84185,0.057253,2.643816,0.712423,2.847208,0.005117,0.000741,1.651004,10.54566,14.56425,4.665915,6.476054,0.528201,3.688064,0.646314,3.650588,3.300994,-0.000008,4.50458,0.0006,3.71637,nothappy
0.044718,0.06449,0.064623,2.725376,-9.767341,-12.45366,4.438354,-0.268768,-0.189796,18.31483,0.093483,11.09018,0.858896,2.689801,0.019057,0.003553,0.120652,7.842689,8.426787,6.02922,4.698067,0.943562,4.562365,0.990734,4.301092,4.602755,-0.000025,20.36719,0.000756,4.875993,nothappy
0.044718,0.06449,0.064623,2.725376,-9.767341,-12.45366,4.438354,-0.268768,-0.189796,18.31483,0.093483,11.09018,0.858896,2.689801,0.019057,0.003553,0.120652,7.842689,8.426787,6.02922,4.698067,0.943562,4.562365,0.990734,4.301092,4.602755,-0.000025,20.36719,0.000756,4.875993,nothappy
0.009507,0.004687,2.312962,10.19839,0.799196,3.213025,6.203689,-4.632804,-4.795667,22.46669,0.062591,20.87811,0.904231,1.455935,0.013301,0.001383,-0.101303,29.94273,12.42138,8.653178,8.905658,0.743584,4.92395,0.6958,4.064846,4.443851,-0.000016,45.11108,0.000647,10.80501,nothappy
0.041549,0.040862,1.106166,5.480029,-12.36314,-12.37229,4.333302,-4.800219,-3.803483,26.05316,0.108092,8.88804,0.857637,1.290343,0.03357,0.005697,1.085467,8.971683,5.868709,5.539783,3.876463,3.764638,4.144052,2.318238,3.25732,3.164831,0.000008,14.14055,0.00178,3.628366,nothappy
0.005744,0.007099,1.834975,5.496302,2.713221,2.07794,4.249394,-5.652673,-5.17214,40.67165,0.042503,59.65466,0.945067,0.027619,0.004377,0.000518,1.909267,18.90125,15.05751,13.78463,6.099805,0.658834,5.366106,0.76242,5.715618,3.968564,-0.000008,108.8697,0.000651,11.52233,nothappy
0.005744,0.007099,1.834975,5.496302,2.713221,2.07794,4.249394,-5.652673,-5.17214,40.67165,0.042503,59.65466,0.945067,0.027619,0.004377,0.000518,1.909267,18.90125,15.05751,13.78463,6.099805,0.658834,5.366106,0.76242,5.715618,3.968564,-0.000008,108.8697,0.000651,11.52233,nothappy
0.039638,0.043186,0.927001,3.685428,-15.99706,-17.32125,3.487146,3.368399,-0.572481,38.26127,0.128987,3.150323,0.824722,2.923091,0.029255,0.00684,0.805915,4.503702,4.547141,3.861606,3.818356,1.325794,3.671573,1.585058,3.565442,3.123084,0.000006,4.535491,0.001478,5.016152,nothappy
0.039638,0.043186,0.927001,3.685428,-15.99706,-17.32125,3.487146,3.368399,-0.572481,38.26127,0.128987,3.150323,0.824722,2.923091,0.029255,0.00684,0.805915,4.503702,4.547141,3.861606,3.818356,1.325794,3.671573,1.585058,3.565442,3.123084,0.000006,4.535491,0.001478,5.016152,nothappy
0.030567,0.021343,0.796797,3.522011,-6.80242,-6.007223,2.564503,-3.314007,1.65602,17.96577,0.065831,4.535589,0.847938,1.94479,0.019471,0.002508,0.814185,8.648635,5.293884,4.065968,3.96938,0.837976,3.612345,0.815783,3.553269,3.190038,0.000005,8.834338,0.000992,4.617835,nothappy
0.011536,0.00925,1.913867,7.735938,-0.794498,0.053723,4.187864,-1.704229,-9.428179,13.45964,0.043041,6.45055,0.755781,6.070701,0.011248,0.001521,2.834884,17.45285,8.12152,3.9306,3.439008,0.488191,4.030251,0.727771,3.79649,3.120498,0.000007,9.047057,0.000347,5.318642,nothappy
0.070591,0.074668,0.233924,4.133445,-15.40591,-15.67562,2.741543,-6.900081,-1.655767,18.99798,0.176762,9.179611,0.78523,3.094231,0.051198,0.005733,1.423855,10.48514,6.429224,5.176098,4.750419,1.226544,4.021398,1.388873,3.942258,3.90388,0.000005,9.968175,0.000721,5.03286,nothappy
0.070591,0.074668,0.233924,4.133445,-15.40591,-15.67562,2.741543,-6.900081,-1.655767,18.99798,0.176762,9.179611,0.78523,3.094231,0.051198,0.005733,1.423855,10.48514,6.429224,5.176098,4.750419,1.226544,4.021398,1.388873,3.942258,3.90388,0.000005,9.968175,0.000721,5.03286,nothappy
0.02154,0.008718,1.663378,5.465523,-14.0686,-14.55085,5.398529,5.911184,0.69136,39.35403,0.089251,6.471581,0.797578,2.712496,0.027277,0.005705,1.075292,6.553602,7.003951,6.398873,5.296316,1.507228,7.786923,1.334298,3.664487,3.985208,0.000065,7.172947,0.001032,5.677257,nothappy
0.038313,0.04455,1.244701,4.554906,-7.815619,-8.270472,4.359809,1.020991,1.124293,24.26815,0.062233,10.6399,0.759653,3.266148,0.033817,0.005914,1.074643,8.532394,5.369192,4.48847,5.420373,0.796561,3.298012,0.997087,3.230665,3.55271,-0.000017,8.691265,0.000728,5.240469,nothappy
0.038313,0.04455,1.244701,4.554906,-7.815619,-8.270472,4.359809,1.020991,1.124293,24.26815,0.062233,10.6399,0.759653,3.266148,0.033817,0.005914,1.074643,8.532394,5.369192,4.48847,5.420373,0.796561,3.298012,0.997087,3.230665,3.55271,-0.000017,8.691265,0.000728,5.240469,nothappy
0.038313,0.04455,1.244701,4.554906,-7.815619,-8.270472,4.359809,1.020991,1.124293,24.26815,0.062233,10.6399,0.759653,3.266148,0.033817,0.005914,1.074643,8.532394,5.369192,4.48847,5.420373,0.796561,3.298012,0.997087,3.230665,3.55271,-0.000017,8.691265,0.000728,5.240469,nothappy
0.038313,0.04455,1.244701,4.554906,-7.815619,-8.270472,4.359809,1.020991,1.124293,24.26815,0.062233,10.6399,0.759653,3.266148,0.033817,0.005914,1.074643,8.532394,5.369192,4.48847,5.420373,0.796561,3.298012,0.997087,3.230665,3.55271,-0.000017,8.691265,0.000728,5.240469,nothappy
0.038313,0.04455,1.244701,4.554906,-7.815619,-8.270472,4.359809,1.020991,1.124293,24.26815,0.062233,10.6399,0.759653,3.266148,0.033817,0.005914,1.074643,8.532394,5.369192,4.48847,5.420373,0.796561,3.298012,0.997087,3.230665,3.55271,-0.000017,8.691265,0.000728,5.240469,nothappy
0.038313,0.04455,1.244701,4.554906,-7.815619,-8.270472,4.359809,1.020991,1.124293,24.26815,0.062233,10.6399,0.759653,3.266148,0.033817,0.005914,1.074643,8.532394,5.369192,4.48847,5.420373,0.796561,3.298012,0.997087,3.230665,3.55271,-0.000017,8.691265,0.000728,5.240469,nothappy
0.029753,0.028789,3.035466,19.28676,-9.716957,-9.80346,2.527051,-3.05709,0.710892,17.36809,0.098989,50.26391,0.898126,1.860538,0.01599,0.002828,1.056703,6.670475,3.872354,5.775879,3.480129,0.803559,3.003825,0.995277,3.181013,3.279958,-0.000008,11.77647,0.001553,6.171719,nothappy
0.010302,0.011143,0.766743,3.187439,4.432969,5.144678,3.545358,2.883038,-11.63545,47.27645,0.036754,6.134793,0.935203,-1.218415,0.009487,0.000704,2.766057,33.93836,11.25849,9.376688,6.23169,0.812188,6.824306,0.899867,6.402995,5.128748,-0.000002,49.21035,0.000499,8.795312,nothappy
0.018847,0.017437,2.429671,14.83928,-2.798935,-4.439806,4.478533,0.488225,-0.652493,24.16524,0.049679,19.743,0.706143,5.550522,0.01986,0.001983,0.685317,20.60152,8.635246,5.63643,4.242959,0.588754,3.495555,0.730873,3.714645,3.344332,0.000002,20.24663,0.000587,4.850535,nothappy
0.002024,0.00133,1.404104,4.670588,-3.600552,-4.053823,3.414792,2.313079,1.261266,24.97419,0.038034,7.423844,0.874325,1.14343,0.001335,0.000174,1.079875,13.68819,9.16355,5.406775,6.985868,0.601794,4.079062,0.649143,4.522705,3.200914,0.000016,14.10282,0.000461,5.53606,nothappy
0.024945,0.026679,2.064397,8.456632,-6.846807,-6.350607,5.692227,-0.991398,3.130337,29.07771,0.052381,6.746724,0.934782,0.341387,0.042416,0.005985,1.40898,19.48084,7.552572,5.73978,6.847253,1.914447,4.777441,2.100893,4.289638,3.959266,0.000003,15.75787,0.001847,5.03371,nothappy
0.022382,0.021788,2.253526,9.337842,-5.275951,-3.870145,6.052828,-2.516394,-3.567499,23.73527,0.068856,17.38989,0.902685,1.576686,0.02453,0.004121,0.670233,9.825472,7.088711,6.193767,4.465298,1.440074,4.521748,1.709849,4.980823,4.140452,-0.000011,17.40126,0.00121,5.670685,nothappy
0.045059,0.043822,0.991317,2.955171,-10.70084,-11.25542,4.343334,2.863123,1.188245,9.749662,0.084664,4.718535,0.782025,4.470175,0.037355,0.009035,0.1411,3.791842,2.842776,4.365954,3.640057,0.919695,4.798317,1.015592,4.380322,4.817958,-0.000006,4.711653,0.001265,4.557122,nothappy
0.016046,0.019108,1.831761,7.106831,-1.297963,-0.060948,5.350597,0.424658,-1.591771,23.34615,0.035872,13.47373,0.877065,1.907825,0.016358,0.002309,2.228498,13.9995,10.05998,11.1869,6.399579,1.49131,6.427818,1.618152,4.81441,4.315876,-0.000007,16.52503,0.000688,6.460803,nothappy
0.017368,0.014115,2.117747,12.26778,-4.026798,-3.562343,3.667464,-8.625299,-8.600306,56.09106,0.071057,61.62238,0.899604,-0.064476,0.013391,0.001668,1.20437,16.76021,7.135272,5.576006,4.667683,0.855851,3.471242,1.100964,3.618884,3.520778,-0.000008,64.53481,0.000892,5.242718,nothappy
0.017368,0.014115,2.117747,12.26778,-4.026798,-3.562343,3.667464,-8.625299,-8.600306,56.09106,0.071057,61.62238,0.899604,-0.064476,0.013391,0.001668,1.20437,16.76021,7.135272,5.576006,4.667683,0.855851,3.471242,1.100964,3.618884,3.520778,-0.000008,64.53481,0.000892,5.242718,nothappy
