@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_B numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_C numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_12 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {happy,nothappy}

@data
0.043384,-48.329659,0.40909,0.426364,1.777786,0.349922,0.348714,0.158737,0.472335,1.105425,2.601676,0.598817,0.814637,0.213636,0.221012,0.212524,0.196653,5.560111,0.626199,0.40017,0.000257,0.000224,0.461323,0.514702,0.704709,1.268583,1.814309,0.09222,0.13763,0.130381,0.07619,0.072642,0.077363,0.090424,0.000186,0.103695,0.03959,0.031429,0.034252,0.21885,49.853954,91.915081,71.592757,1.008651,67.58123,4.991623,1.450737,0.654681,0.749593,0.891306,0.03482,14.10262,4.915433,280.9443,0.766066,0.012402,0.081229,0.203418,0.000297,0.0038,774.0589,0.321884,0,0.874834,0.098598,0,0.109573,0.004135,448.0652,123131.6,nothappy
0.046571,-50.466025,0.449225,0.089622,1.796201,0.385414,0.247763,0.142182,0.435893,1.042026,2.550839,0.43068,0.641589,0.213225,0.175855,0.15769,0.152391,6.292353,0.355697,0.278666,0.0001,0.000101,0.35825,0.410638,0.5726,0.695976,2.070021,0.142077,0.104813,0.098389,0.079635,0.0823,0.074273,0.089925,0.000057,0.163221,0.036075,0.032691,0.022354,0.212152,16.374416,18.495911,21.350377,1.004118,72.36376,4.564048,1.322173,0.670477,0.72102,0.893314,0.122229,182.1761,5.79374,379.3568,1.230945,0.025351,0.027267,0.147915,0.000208,0.008259,24429.47,0.945456,0,0.983356,0.131991,0,0.016378,0.001989,519.8325,93816.92,nothappy
0.037453,-54.573916,0.478309,0.252353,1.938066,0.371778,0.33524,0.127814,0.413289,1.007571,2.544904,0.415462,0.652118,0.212958,0.178815,0.144815,0.149732,6.770244,1.052216,0.333281,0.000067,0.000042,0.358211,0.411312,0.711114,1.006501,2.478626,0.136278,0.122509,0.102394,0.087009,0.10965,0.068275,0.086476,0.000035,0.115061,0.043269,0.054439,0.028358,0.215355,8.383049,10.973153,8.836398,1.00289,58.73908,3.708865,1.22392,0.604792,0.409766,0.883704,0.138287,178.9636,5.682582,550.7576,1.023042,0.015605,0.065636,0.095535,0.000251,0.010776,19260.05,1.434799,0,0.954727,0.11558,0,0.043252,0.002327,428.0892,30828.83,nothappy
0.035009,-57.90114,0.346064,0.62393,1.866534,0.409249,0.375257,0.108106,0.422042,0.987481,2.554627,0.44412,0.701436,0.218773,0.187776,0.172899,0.168551,7.31198,0.986017,0.278189,0.000036,0.00004,0.272121,0.407918,0.693373,0.837327,1.485759,0.143162,0.112408,0.096852,0.060164,0.083473,0.073671,0.080308,0.000043,0.136983,0.043952,0.040129,0.029382,0.216124,5.16603,6.581357,7.487072,1.002528,53.91518,3.318634,1.143599,0.856635,0.449082,0.873472,0.04757,67.36571,6.381065,588.5081,1.414798,0.036459,0.123462,0.123014,0.000307,0.002753,4605.097,2.440369,0,0.790945,0.103554,0,0.165461,0.003472,383.1847,216659,nothappy
0.036886,-57.631144,0.422051,0.098387,1.839958,0.363765,0.28726,0.11161,0.439601,1.036614,2.552202,0.48888,0.661658,0.213447,0.176216,0.170191,0.162108,7.240081,0.860505,0.369369,0.00001,0.000013,0.314162,0.384747,0.667732,0.695064,1.556805,0.109813,0.12405,0.096747,0.064975,0.069906,0.080715,0.091698,0.000014,0.095311,0.032004,0.035998,0.019615,0.211141,9.544377,12.727121,8.221287,1.003863,58.58407,4.09906,1.303797,0.759604,0.52801,0.892279,0.094964,108.9898,5.572866,318.6874,1.053066,0.031912,0.087372,0.11458,0.000184,0.008184,11553.01,1.245717,0,0.898802,0.092627,0,0.091018,0.003201,425.9031,455098.1,nothappy
0.037913,-51.734558,0.78543,-0.709596,2.001009,0.289716,0.491304,0.126263,0.394994,0.955855,2.596932,0.417047,0.690109,0.19395,0.159493,0.131777,0.12714,6.514646,0.796371,0.306332,0.000071,0.00007,0.338042,0.524389,0.672203,0.905642,2.282744,0.101393,0.097958,0.096071,0.080142,0.071571,0.07113,0.109938,0.000079,0.153882,0.036523,0.047006,0.039696,0.22015,22.53111,17.980627,16.951281,1.004141,55.67201,3.309535,1.141758,0.673131,0.37672,0.870929,0.149568,172.0021,6.237571,275.3583,0.878846,0.02176,0.04229,0.05782,0.000494,0.009884,9661.786,0.876892,0,0.707057,0.080673,0,0.207265,0.004177,416.4927,44700.84,nothappy
0.043008,-63.603056,0.206654,0.169409,2.33701,0.359249,0.432874,0.132112,0.365796,0.984861,2.550036,0.453464,0.735838,0.220766,0.173267,0.176788,0.165568,8.22702,1.542884,0.254874,0.000016,0.000019,0.496148,0.574551,0.994794,1.443625,4.933544,0.119869,0.119668,0.137373,0.10014,0.114815,0.077869,0.086987,0.000009,0.155422,0.066721,0.047387,0.035404,0.222294,3.765673,3.472188,5.078417,1.003101,45.6795,3.260438,1.219633,0.778705,0.331796,0.859042,0.050629,31.90779,5.345578,295.2212,0.97367,0.047244,0.166194,0.094147,0.00043,0.007841,2827.203,3.220275,0,0.558589,0.078021,0,0.246732,0.006102,458.9841,248839.9,nothappy
0.042963,-49.762964,0.492903,-0.33399,1.96625,0.339735,0.325048,0.154175,0.402752,1.015479,2.544097,0.51041,0.761647,0.196699,0.17806,0.172831,0.15751,5.7715,0.655817,0.319788,0.000066,0.000071,0.291503,0.443092,0.58526,1.383794,1.120075,0.121323,0.105547,0.085047,0.118094,0.11393,0.088174,0.089424,0.000126,0.095701,0.040911,0.041595,0.027442,0.213379,36.868719,24.613668,50.726662,1.005991,75.38713,4.537359,1.291746,0.582609,0.832962,0.890291,0.057264,54.76244,6.36055,205.5492,1.252692,0.031376,0.063298,0.219935,0.000195,0.002696,1711.447,0.96969,0,0.898136,0.081349,0,0.091549,0.002406,491.8027,171347.7,nothappy
0.042963,-49.762964,0.492903,-0.33399,1.96625,0.339735,0.325048,0.154175,0.402752,1.015479,2.544097,0.51041,0.761647,0.196699,0.17806,0.172831,0.15751,5.7715,0.655817,0.319788,0.000066,0.000071,0.291503,0.443092,0.58526,1.383794,1.120075,0.121323,0.105547,0.085047,0.118094,0.11393,0.088174,0.089424,0.000126,0.095701,0.040911,0.041595,0.027442,0.213379,36.868719,24.613668,50.726662,1.005991,75.38713,4.537359,1.291746,0.582609,0.832962,0.890291,0.057264,54.76244,6.36055,205.5492,1.252692,0.031376,0.063298,0.219935,0.000195,0.002696,1711.447,0.96969,0,0.898136,0.081349,0,0.091549,0.002406,491.8027,171347.7,nothappy
0.023904,-60.631055,0.7796,0.326666,1.79897,0.349321,0.521014,0.091363,0.36313,0.954174,2.556679,0.517342,0.808291,0.214154,0.185404,0.177174,0.193238,7.308644,0.71782,0.409266,0.000026,0.000028,0.221146,0.452963,0.516539,0.761633,4.375294,0.140902,0.101666,0.09076,0.090091,0.121059,0.071747,0.093337,0.000016,0.136482,0.048103,0.043471,0.086529,0.211826,11.880733,6.606498,8.96365,1.003335,55.18809,3.123169,1.04815,0.897417,0.623334,0.874136,0.06172,69.83909,8.086623,189.4032,1.333166,0.054596,0.123812,0.130957,0.000619,0.002514,2495.484,5.498868,0,0.845539,0.080874,0,0.13069,0.002177,253.749,80045.23,nothappy
0.023904,-60.631055,0.7796,0.326666,1.79897,0.349321,0.521014,0.091363,0.36313,0.954174,2.556679,0.517342,0.808291,0.214154,0.185404,0.177174,0.193238,7.308644,0.71782,0.409266,0.000026,0.000028,0.221146,0.452963,0.516539,0.761633,4.375294,0.140902,0.101666,0.09076,0.090091,0.121059,0.071747,0.093337,0.000016,0.136482,0.048103,0.043471,0.086529,0.211826,11.880733,6.606498,8.96365,1.003335,55.18809,3.123169,1.04815,0.897417,0.623334,0.874136,0.06172,69.83909,8.086623,189.4032,1.333166,0.054596,0.123812,0.130957,0.000619,0.002514,2495.484,5.498868,0,0.845539,0.080874,0,0.13069,0.002177,253.749,80045.23,nothappy
0.021208,-58.37233,0.66317,0.401898,1.957189,0.438297,0.399769,0.095921,0.422582,1.039299,2.557177,0.529296,0.745507,0.242989,0.214716,0.193763,0.186103,6.572782,0.598489,0.596982,0.000022,0.000023,0.399085,0.476716,0.732494,1.272741,2.118101,0.126424,0.117116,0.149988,0.103068,0.117173,0.0729,0.08454,0.000027,0.110258,0.047537,0.043257,0.035237,0.217888,11.18799,41.682984,14.892095,1.007008,57.54395,3.574767,1.153719,1.171584,0.853556,0.883183,0.042904,39.79175,6.750889,429.0712,0.863101,0.019366,0.292112,0.480344,0.000455,0.004966,3694.256,1.578773,0,0.926099,0.093825,0,0.068486,0.002378,232.2376,21336.33,nothappy
0.021208,-58.37233,0.66317,0.401898,1.957189,0.438297,0.399769,0.095921,0.422582,1.039299,2.557177,0.529296,0.745507,0.242989,0.214716,0.193763,0.186103,6.572782,0.598489,0.596982,0.000022,0.000023,0.399085,0.476716,0.732494,1.272741,2.118101,0.126424,0.117116,0.149988,0.103068,0.117173,0.0729,0.08454,0.000027,0.110258,0.047537,0.043257,0.035237,0.217888,11.18799,41.682984,14.892095,1.007008,57.54395,3.574767,1.153719,1.171584,0.853556,0.883183,0.042904,39.79175,6.750889,429.0712,0.863101,0.019366,0.292112,0.480344,0.000455,0.004966,3694.256,1.578773,0,0.926099,0.093825,0,0.068486,0.002378,232.2376,21336.33,nothappy
0.021208,-58.37233,0.66317,0.401898,1.957189,0.438297,0.399769,0.095921,0.422582,1.039299,2.557177,0.529296,0.745507,0.242989,0.214716,0.193763,0.186103,6.572782,0.598489,0.596982,0.000022,0.000023,0.399085,0.476716,0.732494,1.272741,2.118101,0.126424,0.117116,0.149988,0.103068,0.117173,0.0729,0.08454,0.000027,0.110258,0.047537,0.043257,0.035237,0.217888,11.18799,41.682984,14.892095,1.007008,57.54395,3.574767,1.153719,1.171584,0.853556,0.883183,0.042904,39.79175,6.750889,429.0712,0.863101,0.019366,0.292112,0.480344,0.000455,0.004966,3694.256,1.578773,0,0.926099,0.093825,0,0.068486,0.002378,232.2376,21336.33,nothappy
0.127637,-47.463806,0.651258,0.503285,1.847674,0.544572,0.244245,0.174786,0.565414,1.131841,2.572733,0.474452,0.773608,0.234058,0.199172,0.183451,0.166236,5.458578,0.587584,0.137807,0.000049,0.000048,0.324496,0.374119,0.410304,0.490474,1.387369,0.102755,0.076005,0.071194,0.069082,0.064805,0.083292,0.098416,0.00003,0.094388,0.035228,0.027025,0.029345,0.214461,30.185095,55.506234,32.337404,1.004034,95.34955,7.327893,1.730324,0.528972,1.257885,0.889723,0.114292,39.88089,4.40811,407.4395,1.307557,0.016533,0.008188,0.208917,0.000108,0.037747,7420.193,0.369502,0,0.898136,0.1467,0,0.091549,0.003439,1434.209,528846.5,nothappy
0.099172,-46.40973,-0.79962,-0.11859,1.800117,0.409615,0.251645,0.191762,0.490706,1.008821,2.557919,0.42596,0.879516,0.210103,0.20613,0.170247,0.165635,5.802493,0.858569,0.215912,0.000172,0.000169,0.676925,0.811524,0.493272,0.878394,6.125985,0.115374,0.108529,0.085157,0.107748,0.120311,0.078933,0.098663,0.000182,0.116894,0.039525,0.035271,0.034698,0.210967,30.589463,31.175107,28.543351,1.002677,109.9098,6.686627,1.528495,0.561789,1.446196,0.889615,0.14036,92.34677,5.718358,658.2948,2.655447,0.036142,0.012757,0.592386,0.000227,0.017787,6423.153,0.582344,0,0.941412,0.142654,0,0.055193,0.003432,1074.801,493475.5,nothappy
0.030446,-49.053946,0.590254,0.227858,1.819386,0.432195,0.39207,0.113481,0.446544,1.056733,2.575315,0.396404,0.744222,0.200449,0.194534,0.179863,0.180152,6.366693,0.790149,0.211608,0.000115,0.000108,0.152151,0.360739,0.474716,0.841017,1.445968,0.12615,0.108184,0.090983,0.089276,0.082233,0.079471,0.091095,0.000083,0.132921,0.045249,0.027487,0.025501,0.211901,25.233547,28.121739,30.281162,1.002858,66.09086,4.242469,1.263779,0.893003,0.91663,0.89585,0.167561,124.3312,6.260305,260.1207,1.229185,0.035184,0.141617,0.233296,0.000214,0.009892,9264.328,0.977475,0,0.860186,0.088171,0,0.120346,0.003839,323.5362,42735.99,nothappy
0.033662,-49.792897,1.26719,-0.635838,1.937966,0.491971,0.206167,0.118355,0.436562,1.124287,2.495681,0.431009,0.759049,0.218056,0.182392,0.156232,0.157243,5.704255,0.223159,0.190989,0.000101,0.000122,0.199199,0.321366,0.449697,0.64288,1.245421,0.098122,0.074065,0.056041,0.05583,0.055308,0.064918,0.089478,0.000322,0.097665,0.034626,0.028113,0.027293,0.206448,31.306734,112.209723,52.967423,1.00657,62.03488,4.737735,1.418828,0.753947,0.689817,0.897134,0.081529,30.71259,4.942163,99.70247,0.933759,0.026916,0.022031,0.141327,0.000113,0.007261,780.2956,0.429231,0,0.850866,0.104268,0,0.126978,0.003225,461.5408,221885.6,nothappy
0.045014,-48.392861,-0.494007,0.049927,1.782735,0.469996,0.33658,0.166557,0.443582,1.046207,2.55872,0.417604,0.679814,0.202441,0.170676,0.167785,0.152059,5.767368,0.439404,0.282858,0.000058,0.000062,0.235133,0.353872,0.658567,0.630861,0.956301,0.1046,0.102752,0.070308,0.075105,0.069359,0.061981,0.082969,0.000049,0.106715,0.042771,0.032507,0.032259,0.213431,18.426837,30.857288,28.379363,1.003898,87.22405,5.244875,1.368069,0.680347,1.066388,0.892536,0.173191,188.834,6.409926,259.6728,2.269753,0.047227,0.023553,0.196638,0.000267,0.017012,24276.72,0.894886,0,0.770306,0.063023,0,0.177052,0.002138,542.8354,271291.1,nothappy
0.08379,-43.795801,-0.027867,0.489402,1.906326,0.438101,0.291006,0.198149,0.497828,1.057457,2.570094,0.46872,0.769274,0.224822,0.204854,0.177647,0.16268,4.970669,0.410252,0.383052,0.000237,0.000164,0.689392,0.647279,0.971681,1.100194,1.006453,0.097505,0.12103,0.14144,0.075583,0.067861,0.075712,0.091658,0.000117,0.14956,0.04195,0.031561,0.029844,0.215283,43.994331,34.943975,65.55413,1.004294,100.2583,6.306795,1.519081,0.507259,1.181102,0.890983,0.120391,63.8241,5.526098,173.349,0.766543,0.016575,0.018418,0.156252,0.000249,0.015214,2707.645,0.572714,0,0.976032,0.136187,0,0.023409,0.002323,1035.172,249579.3,nothappy
0.047347,-54.476329,-0.003718,0.31494,2.007035,0.355211,0.360897,0.142624,0.437278,1.036728,2.594067,0.468076,0.809399,0.215411,0.193947,0.158248,0.143067,6.785545,0.631575,0.315145,0.000027,0.000029,0.595154,0.614212,0.49218,0.871589,1.277836,0.134532,0.110952,0.082025,0.083311,0.075472,0.068884,0.092051,0.00004,0.096858,0.055823,0.047264,0.030459,0.216376,11.797507,8.340918,19.575289,1.004053,77.6306,4.623051,1.313908,0.694421,0.813264,0.883878,0.16065,157.9935,6.093728,607.868,1.802341,0.033046,0.071349,0.217144,0.000288,0.013473,13476.49,1.101608,0,0.842876,0.108453,0,0.132524,0.003843,511.4054,105560.6,nothappy
0.028895,-53.216047,0.256199,0.29475,1.950642,0.431392,0.513695,0.122055,0.376922,1.020468,2.60874,0.415633,0.710901,0.202768,0.168813,0.172069,0.171442,6.728686,1.338529,0.237178,0.000167,0.00019,0.417071,0.548439,0.507997,1.360712,2.959725,0.114861,0.167151,0.108825,0.101565,0.09379,0.075324,0.091306,0.000142,0.105001,0.041765,0.037869,0.065145,0.220565,28.703229,16.414372,20.614012,1.003458,60.26775,3.453835,1.110907,0.810846,0.697654,0.867595,0.062373,87.96159,7.44613,249.5613,1.200312,0.038899,0.11119,0.278841,0.000415,0.003097,4555.965,2.01812,0,0.875499,0.105596,0,0.109073,0.003689,293.2293,46134.79,nothappy
0.080302,-47.347775,0.181432,0.295216,1.810261,0.426342,0.172912,0.199573,0.498593,1.07144,2.522944,0.420949,0.74153,0.208671,0.182532,0.17413,0.155663,6.046723,0.215116,0.16689,0.000068,0.000074,0.535406,0.497464,0.612729,0.803661,2.302303,0.107029,0.108909,0.106488,0.092075,0.088804,0.076284,0.090276,0.000038,0.109621,0.03925,0.029874,0.036518,0.210155,19.686837,29.076083,29.438825,1.002683,80.90764,5.749151,1.529305,0.587648,0.96403,0.891833,0.135224,63.0712,4.850752,234.5766,0.722348,0.022747,0.022868,0.230573,0.000533,0.020758,6505.652,0.971201,0,0.914115,0.131663,0,0.078561,0.00307,1062.665,538333.2,nothappy
0.082878,-44.715212,0.052504,-0.456035,1.822146,0.361791,0.202176,0.194261,0.451593,1.065546,2.545367,0.466213,0.822616,0.216675,0.19801,0.188676,0.168036,5.079737,0.559587,0.304576,0.000115,0.000123,0.647,0.440415,0.68693,0.873866,2.386894,0.092926,0.115652,0.090021,0.089331,0.093633,0.075895,0.091631,0.000094,0.113123,0.037189,0.033819,0.025515,0.213631,37.823106,36.644917,53.739867,1.003808,92.25662,5.757031,1.460472,0.60937,1.138099,0.891217,0.098599,47.63795,5.645295,138.7554,0.637938,0.013559,0.029722,0.121151,0.000163,0.009955,2447.844,0.350148,0,0.932756,0.143446,0,0.062764,0.003855,863.7398,163854.7,nothappy
0.049619,-54.619608,0.55909,-0.104109,1.83449,0.324871,0.179577,0.131054,0.463471,1.037579,2.550702,0.436441,0.67413,0.211741,0.186259,0.144625,0.144999,6.638798,0.70933,0.345305,0.000026,0.00003,0.429516,0.452674,0.672158,1.067504,3.669668,0.111942,0.119865,0.095312,0.094912,0.105912,0.076309,0.100458,0.000028,0.086646,0.05278,0.03559,0.037812,0.21412,11.659714,6.736685,22.125254,1.004122,90.05117,5.451427,1.40278,0.532319,0.832508,0.895108,0.121411,132.9527,6.06682,624.2954,2.107736,0.037017,0.037568,0.217341,0.000333,0.006858,9169.747,1.591053,0,0.727031,0.070869,0,0.198589,0.003481,521.017,158496,nothappy
0.049619,-54.619608,0.55909,-0.104109,1.83449,0.324871,0.179577,0.131054,0.463471,1.037579,2.550702,0.436441,0.67413,0.211741,0.186259,0.144625,0.144999,6.638798,0.70933,0.345305,0.000026,0.00003,0.429516,0.452674,0.672158,1.067504,3.669668,0.111942,0.119865,0.095312,0.094912,0.105912,0.076309,0.100458,0.000028,0.086646,0.05278,0.03559,0.037812,0.21412,11.659714,6.736685,22.125254,1.004122,90.05117,5.451427,1.40278,0.532319,0.832508,0.895108,0.121411,132.9527,6.06682,624.2954,2.107736,0.037017,0.037568,0.217341,0.000333,0.006858,9169.747,1.591053,0,0.727031,0.070869,0,0.198589,0.003481,521.017,158496,nothappy
0.032305,-54.009043,0.06204,0.583515,1.853162,0.470229,0.276862,0.127606,0.441689,1.073295,2.586768,0.422046,0.720843,0.195457,0.187049,0.184278,0.168349,7.217224,0.479417,0.278015,0.000037,0.00004,0.19392,0.342378,0.723156,1.337882,1.509194,0.121189,0.102235,0.111902,0.092839,0.068034,0.070518,0.0874,0.00002,0.092839,0.039903,0.032326,0.020811,0.21712,23.012366,32.711154,19.391029,1.005214,76.38021,4.595041,1.307181,0.946379,1.38512,0.898188,0.085396,55.08501,6.3576,390.5856,0.585747,0.016287,0.114038,0.504645,0.000216,0.008639,4160.777,1.450868,0,0.948069,0.126318,0,0.049267,0.002697,438.066,230426.3,nothappy
0.032305,-54.009043,0.06204,0.583515,1.853162,0.470229,0.276862,0.127606,0.441689,1.073295,2.586768,0.422046,0.720843,0.195457,0.187049,0.184278,0.168349,7.217224,0.479417,0.278015,0.000037,0.00004,0.19392,0.342378,0.723156,1.337882,1.509194,0.121189,0.102235,0.111902,0.092839,0.068034,0.070518,0.0874,0.00002,0.092839,0.039903,0.032326,0.020811,0.21712,23.012366,32.711154,19.391029,1.005214,76.38021,4.595041,1.307181,0.946379,1.38512,0.898188,0.085396,55.08501,6.3576,390.5856,0.585747,0.016287,0.114038,0.504645,0.000216,0.008639,4160.777,1.450868,0,0.948069,0.126318,0,0.049267,0.002697,438.066,230426.3,nothappy
0.032305,-54.009043,0.06204,0.583515,1.853162,0.470229,0.276862,0.127606,0.441689,1.073295,2.586768,0.422046,0.720843,0.195457,0.187049,0.184278,0.168349,7.217224,0.479417,0.278015,0.000037,0.00004,0.19392,0.342378,0.723156,1.337882,1.509194,0.121189,0.102235,0.111902,0.092839,0.068034,0.070518,0.0874,0.00002,0.092839,0.039903,0.032326,0.020811,0.21712,23.012366,32.711154,19.391029,1.005214,76.38021,4.595041,1.307181,0.946379,1.38512,0.898188,0.085396,55.08501,6.3576,390.5856,0.585747,0.016287,0.114038,0.504645,0.000216,0.008639,4160.777,1.450868,0,0.948069,0.126318,0,0.049267,0.002697,438.066,230426.3,nothappy
0.063814,-50.93455,0.391872,0.444429,1.879378,0.542437,0.242988,0.131918,0.509832,1.133913,2.56946,0.416643,0.785916,0.208749,0.19465,0.173186,0.165709,6.486416,0.415148,0.266788,0.000127,0.00013,0.17908,0.5241,0.68755,0.885225,2.068022,0.112678,0.109232,0.097178,0.078036,0.069912,0.090903,0.103318,0.000092,0.107091,0.047261,0.032977,0.04121,0.214654,45.881442,66.136088,51.580731,1.007462,76.48989,5.82746,1.547909,0.728808,1.166483,0.895035,0.09014,44.2836,5.000367,506.8318,2.295496,0.050697,0.079901,0.519531,0.00027,0.012471,2817.74,1.25185,0,0.687084,0.093344,0,0.215143,0.005546,639.8033,649456,nothappy
0.063814,-50.93455,0.391872,0.444429,1.879378,0.542437,0.242988,0.131918,0.509832,1.133913,2.56946,0.416643,0.785916,0.208749,0.19465,0.173186,0.165709,6.486416,0.415148,0.266788,0.000127,0.00013,0.17908,0.5241,0.68755,0.885225,2.068022,0.112678,0.109232,0.097178,0.078036,0.069912,0.090903,0.103318,0.000092,0.107091,0.047261,0.032977,0.04121,0.214654,45.881442,66.136088,51.580731,1.007462,76.48989,5.82746,1.547909,0.728808,1.166483,0.895035,0.09014,44.2836,5.000367,506.8318,2.295496,0.050697,0.079901,0.519531,0.00027,0.012471,2817.74,1.25185,0,0.687084,0.093344,0,0.215143,0.005546,639.8033,649456,nothappy
0.0488,-51.528343,0.041224,0.470793,1.996058,0.432451,0.379262,0.152261,0.363202,1.015549,2.563874,0.540723,0.798222,0.227756,0.193017,0.195851,0.188647,6.664463,0.705496,0.419218,0.000308,0.000334,0.65087,0.56859,0.791589,1.005353,2.416302,0.181381,0.131338,0.103582,0.089754,0.097667,0.078748,0.090827,0.000293,0.100863,0.033635,0.037053,0.046201,0.215259,28.135183,30.766066,42.003419,1.005723,67.47741,3.807313,1.182917,0.615018,0.819466,0.863039,0.097243,88.6722,6.865216,548.5445,2.058533,0.043469,0.114901,0.408428,0.000991,0.010381,9100.138,1.973454,0,0.874168,0.12058,0,0.110072,0.003898,536.712,123919.5,nothappy
0.033268,-53.939636,0.704538,0.244395,1.807882,0.297638,0.1925,0.122879,0.451017,1.139642,2.578747,0.57091,0.946099,0.21237,0.213625,0.1828,0.18442,6.226476,0.336479,0.299293,0.000016,0.000018,0.193789,0.432017,0.540123,0.878383,1.290018,0.111401,0.095464,0.062414,0.076159,0.079761,0.073203,0.0991,0.000019,0.115728,0.029931,0.026885,0.021067,0.218721,34.633496,57.629565,13.232383,1.009112,66.67944,4.780786,1.396064,0.882181,0.922137,0.900823,0.042531,22.79235,5.612894,225.4152,0.861574,0.015874,0.12471,0.294188,0.000152,0.004613,738.9839,0.437254,0,0.918775,0.100352,0,0.074677,0.003223,347.3658,59302.33,nothappy
