@attribute Std_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15 numeric
@attribute BeatHisto_LowPeakAmp numeric

@data

0.099683,0.093452,2.671231,5.133698,6.108183,8.096929,0.351047,0.152852,0.298911,2.705917,0.523254,0.890445,1.604183,1.986958,0.125332,0.051076,0.061597,0.068218,0.067629,0.073001,0.067878,0.070961,0.070606,0.238589,0.104622,0.11112,0.112177,0.108396,0.126434,0.147121,0.257977,0.294701,0.091503,0.113346,0.116365,0.127174,0.096389,0.089286,0.106489,0.184128,0.078163,0.095888,0.148476,0.481387,0.043062,0.036212,0.03012,0.029661,0.030483,0.029996,0.025327,0.186811,15.498085
0.097685,0.078863,4.882294,6.173244,8.280056,10.868339,0.347527,0.162271,0.301717,2.691586,0.559253,0.972384,1.822482,2.329283,0.126631,0.047877,0.056005,0.057906,0.075687,0.067691,0.074784,0.082431,0.078088,0.430778,0.116091,0.115447,0.143902,0.107045,0.12352,0.138859,0.258693,0.291679,0.024333,0.167751,0.1445,0.14375,0.140579,0.142365,0.07859,0.338715,0.082876,0.160898,0.160741,0.514393,0.037153,0.036137,0.031169,0.035218,0.032852,0.03002,0.036832,0.176705,60.815581
0.125923,0.546357,5.147284,5.446793,6.950919,8.26751,0.408258,0.156648,0.275013,2.70097,0.685049,0.998208,1.935137,2.705222,0.125669,0.066542,0.090561,0.106678,0.103658,0.067887,0.069324,0.072214,0.078134,0.286586,0.107164,0.085617,0.115241,0.109511,0.128174,0.143267,0.262435,0.292217,0.051518,0.228265,0.093472,0.15361,0.106135,0.094197,0.099316,0.255622,0.080977,0.103383,0.132026,0.313145,0.044065,0.041863,0.02674,0.025546,0.019317,0.02278,0.02734,0.180261,39.815992
0.091458,-0.026723,1.791247,6.632466,6.318197,7.71054,0.488906,0.161667,0.308061,2.70198,0.55908,1.192043,1.652733,2.063241,0.119434,0.04718,0.053876,0.076765,0.059742,0.069689,0.072197,0.068735,0.071212,0.37457,0.100287,0.090825,0.098346,0.102668,0.126,0.136392,0.259939,0.293994,0.060897,0.145334,0.122739,0.108146,0.142949,0.121675,0.07622,0.140652,0.078527,0.086724,0.133286,0.264906,0.038751,0.043679,0.029491,0.037209,0.031825,0.023487,0.020488,0.180986,25.379192
0.091458,-0.026723,1.791247,6.632466,6.318197,7.71054,0.488906,0.161667,0.308061,2.70198,0.55908,1.192043,1.652733,2.063241,0.119434,0.04718,0.053876,0.076765,0.059742,0.069689,0.072197,0.068735,0.071212,0.37457,0.100287,0.090825,0.098346,0.102668,0.126,0.136392,0.259939,0.293994,0.060897,0.145334,0.122739,0.108146,0.142949,0.121675,0.07622,0.140652,0.078527,0.086724,0.133286,0.264906,0.038751,0.043679,0.029491,0.037209,0.031825,0.023487,0.020488,0.180986,25.379192
0.19406,0.21237,2.50546,5.591472,6.746722,8.635134,0.492927,0.177655,0.338019,2.683984,0.659554,1.03687,1.474582,1.822864,0.118031,0.053374,0.051649,0.058431,0.061215,0.076202,0.073298,0.069524,0.072039,0.266023,0.101466,0.094414,0.095493,0.108483,0.127629,0.144117,0.257867,0.290009,0.04176,0.117021,0.09112,0.078245,0.089766,0.091361,0.084776,0.189885,0.083059,0.109684,0.146664,0.414173,0.03463,0.0345,0.028267,0.023861,0.025756,0.029172,0.019907,0.180967,32.503867
0.062032,0.614666,5.541096,6.816466,7.375173,7.957588,0.344897,0.130366,0.227046,2.715863,0.769822,0.973656,2.195709,3.084422,0.156717,0.051688,0.075479,0.066298,0.071566,0.078142,0.087183,0.080149,0.078413,0.384293,0.109506,0.114997,0.124677,0.110879,0.125932,0.139752,0.258172,0.292841,0.064547,0.197585,0.149333,0.114343,0.148697,0.120952,0.094263,0.294678,0.087243,0.142653,0.154457,0.345465,0.043325,0.053963,0.027093,0.028736,0.031585,0.026602,0.051,0.185039,26.105901
0.062032,0.614666,5.541096,6.816466,7.375173,7.957588,0.344897,0.130366,0.227046,2.715863,0.769822,0.973656,2.195709,3.084422,0.156717,0.051688,0.075479,0.066298,0.071566,0.078142,0.087183,0.080149,0.078413,0.384293,0.109506,0.114997,0.124677,0.110879,0.125932,0.139752,0.258172,0.292841,0.064547,0.197585,0.149333,0.114343,0.148697,0.120952,0.094263,0.294678,0.087243,0.142653,0.154457,0.345465,0.043325,0.053963,0.027093,0.028736,0.031585,0.026602,0.051,0.185039,26.105901
0.13448,-0.109669,2.079961,6.015857,8.644377,9.657515,0.426317,0.148104,0.333647,2.676196,0.548325,1.005083,1.692381,2.284042,0.11679,0.039276,0.053594,0.073532,0.066508,0.061514,0.070986,0.072837,0.070198,0.371157,0.136744,0.138983,0.122918,0.112356,0.122638,0.140927,0.255581,0.292169,0.041499,0.132201,0.096768,0.1346,0.096962,0.108614,0.096148,0.152341,0.097838,0.107959,0.14537,0.287973,0.042608,0.047174,0.034576,0.025674,0.024909,0.022781,0.045313,0.178677,22.382145
0.074995,0.181029,12.742876,6.925236,6.444797,6.365377,0.361725,0.136714,0.220657,2.702723,0.658819,1.031182,1.925074,2.311862,0.146006,0.044226,0.069155,0.07694,0.069405,0.075946,0.077983,0.072602,0.073871,0.39731,0.121377,0.11056,0.160181,0.115712,0.131545,0.14156,0.259652,0.2892,0.065273,0.141523,0.175803,0.100319,0.149909,0.121033,0.166331,0.249215,0.085109,0.14042,0.206098,0.375257,0.038737,0.040009,0.033672,0.038341,0.023388,0.033625,0.065051,0.176877,7.634609
0.204539,1.03475,1.99232,6.080149,8.241536,10.038756,0.495577,0.149196,0.292777,2.665049,0.553422,0.881397,1.867101,2.192766,0.131264,0.057701,0.057463,0.062137,0.067697,0.064924,0.066838,0.072887,0.073397,0.153307,0.101083,0.094461,0.089462,0.11601,0.131553,0.146632,0.253756,0.290127,0.121825,0.068228,0.067173,0.082263,0.066854,0.116285,0.079006,0.101993,0.07415,0.103484,0.108389,0.374537,0.037402,0.035959,0.041655,0.02979,0.033445,0.033137,0.048746,0.174541,44.71094
0.175495,-0.460832,2.453214,4.569452,5.89392,7.897462,0.511177,0.195804,0.336947,2.697382,0.483883,0.924617,1.432388,1.837471,0.108093,0.043154,0.04243,0.044316,0.052376,0.065368,0.06693,0.066459,0.073087,0.182283,0.104433,0.111762,0.109912,0.106427,0.124452,0.139939,0.257861,0.290012,0.036695,0.086714,0.068592,0.06623,0.069928,0.058798,0.064935,0.181851,0.07808,0.09579,0.205003,0.245496,0.038529,0.038218,0.029382,0.031561,0.0251,0.021965,0.019409,0.181131,72.260866
0.361118,-0.343166,1.882483,4.973062,5.981597,8.718919,0.540629,0.139619,0.397154,2.684576,0.532339,0.903088,1.342779,1.600648,0.107847,0.037036,0.059612,0.067927,0.081221,0.075785,0.073847,0.072581,0.076466,0.125003,0.116234,0.079709,0.077384,0.108422,0.127942,0.147729,0.257937,0.290511,0.109293,0.062959,0.05329,0.050627,0.057742,0.056704,0.057945,0.103173,0.087932,0.111762,0.115374,0.43642,0.025429,0.028096,0.029351,0.024169,0.025908,0.024978,0.019602,0.178655,103.354307
0.361118,-0.343166,1.882483,4.973062,5.981597,8.718919,0.540629,0.139619,0.397154,2.684576,0.532339,0.903088,1.342779,1.600648,0.107847,0.037036,0.059612,0.067927,0.081221,0.075785,0.073847,0.072581,0.076466,0.125003,0.116234,0.079709,0.077384,0.108422,0.127942,0.147729,0.257937,0.290511,0.109293,0.062959,0.05329,0.050627,0.057742,0.056704,0.057945,0.103173,0.087932,0.111762,0.115374,0.43642,0.025429,0.028096,0.029351,0.024169,0.025908,0.024978,0.019602,0.178655,103.354307
0.077086,0.189356,2.867487,4.92012,5.717634,7.823381,0.459623,0.14873,0.262341,2.694278,0.55017,0.949356,2.228635,2.606555,0.108895,0.040853,0.058301,0.061172,0.064605,0.060288,0.062423,0.06395,0.066348,0.286395,0.10313,0.0981,0.104781,0.106964,0.129109,0.147906,0.261411,0.292157,0.050664,0.119666,0.135925,0.086112,0.095874,0.086487,0.085124,0.216051,0.076472,0.133119,0.140455,0.417652,0.037966,0.044181,0.024189,0.027616,0.0277,0.032075,0.037283,0.179236,30.709048
0.316302,0.403816,3.063536,5.24957,7.607552,9.471972,0.448968,0.185152,0.389047,2.678525,0.705141,1.075572,1.948925,2.06605,0.125808,0.050346,0.057885,0.063227,0.060894,0.059426,0.06864,0.07152,0.076128,0.170409,0.099716,0.086251,0.078693,0.111899,0.130641,0.147626,0.257452,0.290069,0.057206,0.094258,0.108528,0.086979,0.103718,0.082989,0.08776,0.19413,0.07871,0.101962,0.106004,0.307646,0.037235,0.036664,0.023097,0.021529,0.025073,0.02492,0.014209,0.179663,60.588698
0.176498,1.435409,2.553102,5.737502,6.581242,8.196827,0.468497,0.166495,0.321484,2.731155,0.676881,0.994467,1.68783,2.241454,0.122747,0.058162,0.076697,0.076452,0.0708,0.067685,0.071387,0.082946,0.082653,0.177807,0.103165,0.075278,0.083384,0.123053,0.13984,0.154716,0.265266,0.301101,0.023483,0.152211,0.083608,0.083874,0.096708,0.091813,0.073256,0.190871,0.075754,0.08681,0.10728,0.341328,0.037037,0.032306,0.027316,0.022162,0.02077,0.022278,0.018162,0.178262,37.271203
0.176498,1.435409,2.553102,5.737502,6.581242,8.196827,0.468497,0.166495,0.321484,2.731155,0.676881,0.994467,1.68783,2.241454,0.122747,0.058162,0.076697,0.076452,0.0708,0.067685,0.071387,0.082946,0.082653,0.177807,0.103165,0.075278,0.083384,0.123053,0.13984,0.154716,0.265266,0.301101,0.023483,0.152211,0.083608,0.083874,0.096708,0.091813,0.073256,0.190871,0.075754,0.08681,0.10728,0.341328,0.037037,0.032306,0.027316,0.022162,0.02077,0.022278,0.018162,0.178262,37.271203
0.063208,1.17871,3.723937,6.323297,6.365057,8.494243,0.378113,0.118109,0.221797,2.728448,0.589561,0.962083,2.051259,2.35491,0.129757,0.054364,0.067016,0.074039,0.073474,0.075232,0.070184,0.075975,0.080301,0.494362,0.141953,0.118975,0.13827,0.111205,0.126268,0.141006,0.260398,0.295688,0.055978,0.143382,0.173377,0.145418,0.113198,0.151767,0.131916,0.15425,0.084245,0.110877,0.176117,0.439216,0.038153,0.042147,0.036042,0.032114,0.029704,0.029422,0.031807,0.181308,22.624388
0.130521,0.385416,2.508935,5.571163,7.865613,11.434942,0.520077,0.164433,0.311928,2.728077,0.625652,0.964793,1.890993,2.198464,0.120577,0.051706,0.059007,0.072712,0.074931,0.066955,0.070324,0.07712,0.08137,0.237355,0.121684,0.102052,0.098819,0.10585,0.122914,0.141474,0.25587,0.301493,0.063095,0.141929,0.120142,0.115243,0.120747,0.079548,0.080888,0.105309,0.092328,0.112037,0.128948,0.270925,0.039206,0.040289,0.024467,0.026469,0.032453,0.028226,0.030441,0.178072,37.154605
0.207902,0.992553,3.779177,5.863375,7.351888,9.522368,0.462798,0.177157,0.310388,2.679672,0.519751,0.945971,1.830836,2.241571,0.11623,0.043237,0.049117,0.042237,0.051996,0.061703,0.067327,0.073207,0.077505,0.209895,0.12893,0.098177,0.100862,0.110211,0.124865,0.139886,0.255349,0.288625,0.023092,0.078931,0.089445,0.21108,0.115312,0.094584,0.07535,0.252939,0.093862,0.111284,0.148896,0.359265,0.038688,0.03068,0.03637,0.038849,0.041657,0.029345,0.018034,0.17579,52.362986
0.188431,-0.388695,3.141651,5.347746,6.74064,9.493289,0.39934,0.18469,0.334899,2.67771,0.549876,1.094216,2.186454,2.383078,0.132659,0.044045,0.054528,0.061674,0.069523,0.072499,0.082027,0.081536,0.07502,0.22352,0.117619,0.107705,0.093702,0.10845,0.127659,0.144671,0.260373,0.291575,0.079677,0.09279,0.111821,0.125594,0.14645,0.119863,0.114291,0.324869,0.091085,0.112184,0.15247,0.336964,0.030077,0.047575,0.032124,0.024831,0.027218,0.030829,0.019603,0.175556,29.030123
0.172653,-0.622937,2.094574,6.038199,21.005787,11.038519,0.54582,0.141839,0.322962,2.690051,0.617823,0.719572,1.765561,2.940085,0.136736,0.035569,0.031651,0.064529,0.097331,0.071639,0.076853,0.096961,0.083262,0.173261,0.085281,0.076693,0.079692,0.090281,0.115032,0.135436,0.253002,0.288482,0.043028,0.102394,0.095138,0.083535,0.131085,0.069342,0.104314,0.105067,0.075733,0.080734,0.102472,0.387965,0.037496,0.035341,0.030935,0.026107,0.028448,0.030462,0.027634,0.167019,60.998185
0.172653,-0.622937,2.094574,6.038199,21.005787,11.038519,0.54582,0.141839,0.322962,2.690051,0.617823,0.719572,1.765561,2.940085,0.136736,0.035569,0.031651,0.064529,0.097331,0.071639,0.076853,0.096961,0.083262,0.173261,0.085281,0.076693,0.079692,0.090281,0.115032,0.135436,0.253002,0.288482,0.043028,0.102394,0.095138,0.083535,0.131085,0.069342,0.104314,0.105067,0.075733,0.080734,0.102472,0.387965,0.037496,0.035341,0.030935,0.026107,0.028448,0.030462,0.027634,0.167019,60.998185
0.130466,0.6427,4.929674,6.551696,7.299652,9.252977,0.391913,0.153205,0.297514,2.70188,0.610029,0.863395,1.650938,2.017919,0.143009,0.058676,0.067945,0.070847,0.078565,0.08025,0.077109,0.079478,0.078493,0.329979,0.129973,0.112613,0.141773,0.110054,0.126381,0.141887,0.261541,0.291171,0.062224,0.093507,0.126187,0.139765,0.094269,0.101568,0.083033,0.181185,0.097208,0.141507,0.139969,0.321666,0.02849,0.045427,0.019997,0.028354,0.023885,0.027347,0.018589,0.178858,15.703462
0.130466,0.6427,4.929674,6.551696,7.299652,9.252977,0.391913,0.153205,0.297514,2.70188,0.610029,0.863395,1.650938,2.017919,0.143009,0.058676,0.067945,0.070847,0.078565,0.08025,0.077109,0.079478,0.078493,0.329979,0.129973,0.112613,0.141773,0.110054,0.126381,0.141887,0.261541,0.291171,0.062224,0.093507,0.126187,0.139765,0.094269,0.101568,0.083033,0.181185,0.097208,0.141507,0.139969,0.321666,0.02849,0.045427,0.019997,0.028354,0.023885,0.027347,0.018589,0.178858,15.703462
0.109063,0.260638,12.411069,7.353447,8.169327,8.842673,0.256057,0.147633,0.253683,2.744782,0.606526,0.909461,2.248137,2.780499,0.156001,0.052748,0.074406,0.072822,0.09031,0.072174,0.084559,0.090707,0.095789,0.460045,0.152095,0.133008,0.129097,0.108164,0.133091,0.144033,0.267424,0.296327,0.062065,0.146854,0.180217,0.091463,0.170263,0.146253,0.152897,0.285856,0.097572,0.154493,0.167239,0.43801,0.058761,0.036299,0.04118,0.047257,0.046767,0.031377,0.044405,0.176558,6.785404
0.10859,0.268002,12.418432,7.458791,8.352119,9.062608,0.251976,0.145965,0.251229,2.744827,0.600133,0.90249,2.242885,2.718525,0.153743,0.053671,0.074591,0.074915,0.091637,0.073181,0.084553,0.091642,0.096958,0.471643,0.156672,0.137413,0.139259,0.10765,0.133645,0.144535,0.268379,0.297713,0.066695,0.152841,0.1921,0.088885,0.175371,0.141885,0.159986,0.289365,0.10223,0.161463,0.165234,0.466893,0.057188,0.040647,0.055003,0.049799,0.05221,0.035423,0.050104,0.175546,10.247527
0.113682,1.015446,2.19607,6.136796,8.063523,8.355214,0.455047,0.094881,0.24413,2.686061,0.505598,0.844214,1.692711,2.623767,0.146885,0.046517,0.069651,0.061215,0.076186,0.108116,0.074291,0.076741,0.076334,0.348383,0.142327,0.115394,0.116384,0.104508,0.122844,0.144893,0.266647,0.293166,0.152431,0.106508,0.13481,0.13004,0.116797,0.089927,0.087114,0.171421,0.082737,0.104762,0.141977,0.428476,0.044233,0.044857,0.027903,0.028357,0.017774,0.022171,0.06387,0.176419,14.58456
0.113682,1.015446,2.19607,6.136796,8.063523,8.355214,0.455047,0.094881,0.24413,2.686061,0.505598,0.844214,1.692711,2.623767,0.146885,0.046517,0.069651,0.061215,0.076186,0.108116,0.074291,0.076741,0.076334,0.348383,0.142327,0.115394,0.116384,0.104508,0.122844,0.144893,0.266647,0.293166,0.152431,0.106508,0.13481,0.13004,0.116797,0.089927,0.087114,0.171421,0.082737,0.104762,0.141977,0.428476,0.044233,0.044857,0.027903,0.028357,0.017774,0.022171,0.06387,0.176419,14.58456
0.113682,1.015446,2.19607,6.136796,8.063523,8.355214,0.455047,0.094881,0.24413,2.686061,0.505598,0.844214,1.692711,2.623767,0.146885,0.046517,0.069651,0.061215,0.076186,0.108116,0.074291,0.076741,0.076334,0.348383,0.142327,0.115394,0.116384,0.104508,0.122844,0.144893,0.266647,0.293166,0.152431,0.106508,0.13481,0.13004,0.116797,0.089927,0.087114,0.171421,0.082737,0.104762,0.141977,0.428476,0.044233,0.044857,0.027903,0.028357,0.017774,0.022171,0.06387,0.176419,14.58456
0.242908,0.929738,2.107728,6.898109,6.263156,8.163612,0.273473,0.123164,0.272932,2.728697,0.897632,1.134951,2.165967,2.84151,0.17143,0.069353,0.083075,0.075112,0.092356,0.112721,0.071119,0.075442,0.073177,0.56216,0.158389,0.124218,0.109968,0.111076,0.125632,0.144277,0.263597,0.298405,0.119476,0.177169,0.272115,0.12811,0.152661,0.12518,0.166911,0.142289,0.111957,0.161325,0.1472,0.813077,0.050519,0.051862,0.04468,0.036611,0.034744,0.029351,0.033767,0.182906,83.98916
0.242908,0.929738,2.107728,6.898109,6.263156,8.163612,0.273473,0.123164,0.272932,2.728697,0.897632,1.134951,2.165967,2.84151,0.17143,0.069353,0.083075,0.075112,0.092356,0.112721,0.071119,0.075442,0.073177,0.56216,0.158389,0.124218,0.109968,0.111076,0.125632,0.144277,0.263597,0.298405,0.119476,0.177169,0.272115,0.12811,0.152661,0.12518,0.166911,0.142289,0.111957,0.161325,0.1472,0.813077,0.050519,0.051862,0.04468,0.036611,0.034744,0.029351,0.033767,0.182906,83.98916
0.05559,2.263783,6.608904,5.241235,6.873379,11.046287,0.340622,0.117745,0.194458,2.72428,0.532908,0.989766,1.586328,1.6349,0.119554,0.062042,0.073427,0.07827,0.08177,0.059252,0.084118,0.073721,0.076789,0.350426,0.122191,0.178785,0.114618,0.117773,0.137515,0.155287,0.26209,0.293935,0.04598,0.151046,0.108079,0.114742,0.095835,0.119029,0.114455,0.205024,0.098022,0.152607,0.190067,0.623195,0.035652,0.042523,0.029202,0.039494,0.037748,0.031391,0.036343,0.179579,19.169975
0.05559,2.263783,6.608904,5.241235,6.873379,11.046287,0.340622,0.117745,0.194458,2.72428,0.532908,0.989766,1.586328,1.6349,0.119554,0.062042,0.073427,0.07827,0.08177,0.059252,0.084118,0.073721,0.076789,0.350426,0.122191,0.178785,0.114618,0.117773,0.137515,0.155287,0.26209,0.293935,0.04598,0.151046,0.108079,0.114742,0.095835,0.119029,0.114455,0.205024,0.098022,0.152607,0.190067,0.623195,0.035652,0.042523,0.029202,0.039494,0.037748,0.031391,0.036343,0.179579,19.169975
0.088805,0.346811,2.659689,5.830632,8.933144,10.223278,0.491281,0.142986,0.309375,2.670629,0.441681,0.855514,1.448424,1.6539,0.121114,0.035212,0.040874,0.047747,0.049811,0.05809,0.063262,0.070922,0.072316,0.172898,0.093515,0.098822,0.104946,0.102757,0.120488,0.133685,0.249899,0.285802,0.01346,0.073818,0.071783,0.057826,0.064144,0.076567,0.062384,0.097394,0.069975,0.101544,0.11765,0.301149,0.032339,0.038195,0.03489,0.022872,0.026792,0.024243,0.017759,0.180731,18.000568
0.215135,0.94794,1.944893,6.503739,10.145951,9.753494,0.465807,0.086296,0.263374,2.688996,0.509016,1.071291,1.9277,2.226239,0.134878,0.052259,0.050662,0.054906,0.051038,0.066411,0.078455,0.083218,0.069257,0.521424,0.133853,0.113498,0.143554,0.108037,0.124838,0.140897,0.262404,0.297641,0.175385,0.167071,0.192486,0.110818,0.097267,0.089167,0.087859,0.136123,0.099031,0.152315,0.181027,0.424566,0.048166,0.027719,0.039191,0.030839,0.031295,0.027362,0.073668,0.179076,64.617763
0.171956,0.537042,15.843621,6.728366,6.843793,8.523791,0.449097,0.166789,0.278427,2.700031,0.628692,0.965013,1.607527,2.066094,0.12563,0.045644,0.059772,0.065499,0.063358,0.08333,0.067514,0.071793,0.070571,0.393027,0.163117,0.146263,0.109951,0.111048,0.12434,0.141967,0.25938,0.295132,0.064518,0.181585,0.170727,0.143467,0.119713,0.114482,0.156062,0.282763,0.107762,0.110525,0.178493,0.713829,0.037642,0.043807,0.031884,0.034969,0.037692,0.0322,0.032772,0.185704,36.027585
0.094312,0.982948,78.801853,6.234397,6.512502,9.377605,0.426539,0.142607,0.244338,2.697682,0.519101,1.18582,2.029416,2.371923,0.13104,0.051032,0.056296,0.065375,0.056459,0.065527,0.069331,0.076776,0.079981,0.644541,0.131421,0.172835,0.159806,0.107517,0.123398,0.137675,0.257092,0.290193,0.069249,0.122701,0.225422,0.148584,0.131664,0.120223,0.164822,0.182232,0.088368,0.139897,0.124099,0.425002,0.046852,0.051373,0.026954,0.034361,0.031063,0.035407,0.05512,0.180672,20.46623
0.094312,0.982948,78.801853,6.234397,6.512502,9.377605,0.426539,0.142607,0.244338,2.697682,0.519101,1.18582,2.029416,2.371923,0.13104,0.051032,0.056296,0.065375,0.056459,0.065527,0.069331,0.076776,0.079981,0.644541,0.131421,0.172835,0.159806,0.107517,0.123398,0.137675,0.257092,0.290193,0.069249,0.122701,0.225422,0.148584,0.131664,0.120223,0.164822,0.182232,0.088368,0.139897,0.124099,0.425002,0.046852,0.051373,0.026954,0.034361,0.031063,0.035407,0.05512,0.180672,20.46623
0.094312,0.982948,78.801853,6.234397,6.512502,9.377605,0.426539,0.142607,0.244338,2.697682,0.519101,1.18582,2.029416,2.371923,0.13104,0.051032,0.056296,0.065375,0.056459,0.065527,0.069331,0.076776,0.079981,0.644541,0.131421,0.172835,0.159806,0.107517,0.123398,0.137675,0.257092,0.290193,0.069249,0.122701,0.225422,0.148584,0.131664,0.120223,0.164822,0.182232,0.088368,0.139897,0.124099,0.425002,0.046852,0.051373,0.026954,0.034361,0.031063,0.035407,0.05512,0.180672,20.46623
0.094312,0.982948,78.801853,6.234397,6.512502,9.377605,0.426539,0.142607,0.244338,2.697682,0.519101,1.18582,2.029416,2.371923,0.13104,0.051032,0.056296,0.065375,0.056459,0.065527,0.069331,0.076776,0.079981,0.644541,0.131421,0.172835,0.159806,0.107517,0.123398,0.137675,0.257092,0.290193,0.069249,0.122701,0.225422,0.148584,0.131664,0.120223,0.164822,0.182232,0.088368,0.139897,0.124099,0.425002,0.046852,0.051373,0.026954,0.034361,0.031063,0.035407,0.05512,0.180672,20.46623
0.094312,0.982948,78.801853,6.234397,6.512502,9.377605,0.426539,0.142607,0.244338,2.697682,0.519101,1.18582,2.029416,2.371923,0.13104,0.051032,0.056296,0.065375,0.056459,0.065527,0.069331,0.076776,0.079981,0.644541,0.131421,0.172835,0.159806,0.107517,0.123398,0.137675,0.257092,0.290193,0.069249,0.122701,0.225422,0.148584,0.131664,0.120223,0.164822,0.182232,0.088368,0.139897,0.124099,0.425002,0.046852,0.051373,0.026954,0.034361,0.031063,0.035407,0.05512,0.180672,20.46623
0.125653,0.541021,2.30868,5.676728,9.469638,9.816388,0.493531,0.1412,0.296957,2.696956,0.486151,0.867014,1.511287,1.893502,0.140555,0.04492,0.043648,0.051397,0.048748,0.069001,0.125034,0.128776,0.105472,0.194422,0.128188,0.097789,0.122914,0.103915,0.117131,0.130603,0.253,0.297587,0.032052,0.115292,0.095337,0.080694,0.094855,0.079737,0.066265,0.127119,0.099807,0.118521,0.145951,0.406532,0.032884,0.033729,0.028848,0.030529,0.025705,0.033145,0.06478,0.163357,42.425862
0.071004,0.633099,2.950758,5.863728,5.826472,7.25549,0.349691,0.130461,0.229677,2.736499,0.690668,1.078486,1.793033,2.459302,0.127225,0.044305,0.057007,0.066899,0.071598,0.074331,0.071048,0.074572,0.084169,0.347675,0.12623,0.102616,0.132759,0.116343,0.143804,0.146498,0.266452,0.305498,0.077688,0.162561,0.139461,0.134222,0.104653,0.170917,0.10287,0.159001,0.083593,0.090684,0.13526,0.665685,0.048151,0.035134,0.031027,0.032239,0.032299,0.02613,0.03268,0.179918,12.769108
0.071004,0.633099,2.950758,5.863728,5.826472,7.25549,0.349691,0.130461,0.229677,2.736499,0.690668,1.078486,1.793033,2.459302,0.127225,0.044305,0.057007,0.066899,0.071598,0.074331,0.071048,0.074572,0.084169,0.347675,0.12623,0.102616,0.132759,0.116343,0.143804,0.146498,0.266452,0.305498,0.077688,0.162561,0.139461,0.134222,0.104653,0.170917,0.10287,0.159001,0.083593,0.090684,0.13526,0.665685,0.048151,0.035134,0.031027,0.032239,0.032299,0.02613,0.03268,0.179918,12.769108
0.071004,0.633099,2.950758,5.863728,5.826472,7.25549,0.349691,0.130461,0.229677,2.736499,0.690668,1.078486,1.793033,2.459302,0.127225,0.044305,0.057007,0.066899,0.071598,0.074331,0.071048,0.074572,0.084169,0.347675,0.12623,0.102616,0.132759,0.116343,0.143804,0.146498,0.266452,0.305498,0.077688,0.162561,0.139461,0.134222,0.104653,0.170917,0.10287,0.159001,0.083593,0.090684,0.13526,0.665685,0.048151,0.035134,0.031027,0.032239,0.032299,0.02613,0.03268,0.179918,12.769108
0.074013,0.566417,5.794763,5.27628,6.415707,8.743917,0.531114,0.129228,0.249116,2.699964,0.61284,0.909346,1.699854,2.256563,0.127293,0.058693,0.065209,0.069593,0.073599,0.0692,0.082166,0.081858,0.084168,0.314748,0.125661,0.104998,0.145788,0.109077,0.127058,0.141671,0.255748,0.290842,0.059139,0.25617,0.172801,0.228626,0.129264,0.123574,0.147519,0.220275,0.07732,0.14651,0.147502,0.458667,0.057528,0.041043,0.034286,0.037391,0.03961,0.040569,0.030298,0.176083,13.841349
0.35442,-0.492918,1.870453,5.91515,6.06195,7.707167,0.523747,0.117285,0.330017,2.673246,0.78315,0.943151,1.800602,2.154458,0.121661,0.061983,0.066654,0.082262,0.0754,0.085124,0.075891,0.073775,0.073761,0.205251,0.098957,0.087446,0.084593,0.101075,0.119141,0.131895,0.250867,0.28363,0.065042,0.189036,0.129135,0.104031,0.140395,0.102817,0.084299,0.171029,0.075987,0.107421,0.107791,0.263144,0.033465,0.037256,0.031413,0.029018,0.029513,0.026257,0.031468,0.179855,50.505713
0.086328,0.916459,2.565659,5.022887,7.925164,8.690834,0.504621,0.149923,0.286851,2.694923,0.548573,1.040417,1.395172,2.016293,0.104699,0.041765,0.071081,0.062356,0.07513,0.061384,0.081284,0.077786,0.072738,0.214866,0.116635,0.087986,0.112996,0.112529,0.127964,0.144977,0.256729,0.292038,0.057226,0.0957,0.08883,0.081733,0.087195,0.105685,0.065928,0.167884,0.085097,0.112223,0.14002,0.282915,0.039424,0.038751,0.022752,0.027739,0.029748,0.023722,0.03192,0.178624,21.903083
0.204379,-0.362854,2.121362,5.248031,6.253691,9.602624,0.462873,0.178786,0.37612,2.686679,0.554141,0.935521,2.07677,1.618989,0.116095,0.04905,0.055771,0.059255,0.056201,0.059343,0.059848,0.06217,0.068972,0.274121,0.093285,0.090716,0.092991,0.108493,0.124147,0.139813,0.260978,0.292151,0.032387,0.12657,0.088912,0.098004,0.064324,0.114215,0.080771,0.092206,0.068866,0.080536,0.129501,0.336408,0.03619,0.038821,0.03337,0.028591,0.029561,0.027564,0.016781,0.177191,29.376525
