@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Minimum numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_10 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_14 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {high,nothigh}

@data
0.129182,-1.317457,6.434982,8.11445,7.979199,8.12134,0.326839,0.178406,0.30321,2.691075,0.812901,0.953905,2.108962,2.287014,0.127963,0.046802,0.060331,0.065879,0.062513,0.076076,0.070831,0.067536,0.071316,0.505515,0.097838,0.140663,0.136383,0.099915,0.117304,0.136971,0.256782,0.290047,0.037868,0.133479,0.10626,0.142147,0.088414,0.127842,0.118513,0.254457,0.079073,0.100784,0.158407,0.33015,0.036515,0.041157,0.040195,0.034018,0.033957,0.03618,0.027502,0.180062,32.410146,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3,nothigh
0.115505,-0.963616,7.738027,8.066358,8.102129,10.252936,0.367241,0.16396,0.27033,2.653776,0.67495,1.109885,2.032356,2.788935,0.154611,0.04776,0.053277,0.063945,0.071063,0.080974,0.088968,0.085726,0.09893,0.346606,0.126915,0.109938,0.133131,0.10837,0.130512,0.142596,0.254946,0.283538,0.062243,0.167586,0.106446,0.155424,0.120251,0.112346,0.115185,0.240688,0.077599,0.120444,0.177337,0.387664,0.049039,0.051113,0.03338,0.030334,0.02847,0.026525,0.085875,0.170797,11.913704,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6,nothigh
0.115505,-0.963616,7.738027,8.066358,8.102129,10.252936,0.367241,0.16396,0.27033,2.653776,0.67495,1.109885,2.032356,2.788935,0.154611,0.04776,0.053277,0.063945,0.071063,0.080974,0.088968,0.085726,0.09893,0.346606,0.126915,0.109938,0.133131,0.10837,0.130512,0.142596,0.254946,0.283538,0.062243,0.167586,0.106446,0.155424,0.120251,0.112346,0.115185,0.240688,0.077599,0.120444,0.177337,0.387664,0.049039,0.051113,0.03338,0.030334,0.02847,0.026525,0.085875,0.170797,11.913704,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6,nothigh
0.057979,-0.216116,2.607859,8.656408,9.228037,8.921018,0.370513,0.125702,0.238559,2.702695,0.465083,0.902254,1.974523,2.614487,0.129011,0.044694,0.03995,0.048353,0.040477,0.059587,0.062766,0.068328,0.072765,0.295963,0.105724,0.13276,0.10065,0.096571,0.110391,0.124015,0.248976,0.288105,0.023274,0.071981,0.110716,0.107593,0.100414,0.083264,0.072609,0.143486,0.072812,0.115148,0.207914,0.37018,0.0326,0.032443,0.03318,0.022369,0.019133,0.017893,0.042413,0.175866,14.103194,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63,nothigh
0.179933,0.563285,2.661435,6.799665,8.521542,10.798372,0.309748,0.177835,0.301883,2.682975,0.649272,0.896784,2.405593,2.311562,0.12655,0.049988,0.054637,0.048831,0.054293,0.068568,0.07277,0.07502,0.074325,0.388177,0.109881,0.100984,0.102845,0.106111,0.121111,0.137732,0.255242,0.289367,0.073038,0.139053,0.154332,0.212864,0.11704,0.161349,0.144871,0.133007,0.067831,0.084257,0.114981,0.382588,0.043791,0.051065,0.040754,0.032995,0.028034,0.034184,0.044735,0.17532,35.889596,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2,nothigh
0.179933,0.563285,2.661435,6.799665,8.521542,10.798372,0.309748,0.177835,0.301883,2.682975,0.649272,0.896784,2.405593,2.311562,0.12655,0.049988,0.054637,0.048831,0.054293,0.068568,0.07277,0.07502,0.074325,0.388177,0.109881,0.100984,0.102845,0.106111,0.121111,0.137732,0.255242,0.289367,0.073038,0.139053,0.154332,0.212864,0.11704,0.161349,0.144871,0.133007,0.067831,0.084257,0.114981,0.382588,0.043791,0.051065,0.040754,0.032995,0.028034,0.034184,0.044735,0.17532,35.889596,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2,nothigh
0.084648,-0.351955,4.943946,5.865561,6.015919,7.293191,0.399161,0.135996,0.239526,2.718315,0.528279,0.858917,1.83436,2.046476,0.124339,0.040584,0.062927,0.069301,0.072154,0.066552,0.066377,0.069717,0.073182,0.432489,0.112621,0.109548,0.126791,0.104231,0.120452,0.134643,0.25739,0.296124,0.067275,0.168221,0.206442,0.140252,0.121997,0.119855,0.115265,0.180186,0.085543,0.154148,0.11166,0.459426,0.0383,0.042595,0.036094,0.026061,0.03532,0.028618,0.048806,0.179112,8.911565,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4,nothigh
0.060408,-0.441324,7.958012,7.949031,6.807998,7.352264,0.315898,0.130202,0.231214,2.766933,0.619639,1.013406,2.079791,2.697942,0.162683,0.047821,0.053605,0.053089,0.054956,0.083061,0.087647,0.070479,0.078432,0.516769,0.160862,0.14103,0.114561,0.097823,0.111841,0.128416,0.265525,0.295885,0.014614,0.189637,0.192145,0.116072,0.140158,0.139589,0.125415,0.26894,0.109632,0.180558,0.173954,0.570187,0.054504,0.053841,0.051789,0.046792,0.049552,0.038633,0.031151,0.183977,5.965873,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3,nothigh
0.060408,-0.441324,7.958012,7.949031,6.807998,7.352264,0.315898,0.130202,0.231214,2.766933,0.619639,1.013406,2.079791,2.697942,0.162683,0.047821,0.053605,0.053089,0.054956,0.083061,0.087647,0.070479,0.078432,0.516769,0.160862,0.14103,0.114561,0.097823,0.111841,0.128416,0.265525,0.295885,0.014614,0.189637,0.192145,0.116072,0.140158,0.139589,0.125415,0.26894,0.109632,0.180558,0.173954,0.570187,0.054504,0.053841,0.051789,0.046792,0.049552,0.038633,0.031151,0.183977,5.965873,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3,nothigh
0.351897,0.928845,2.808498,5.382893,7.412195,11.901336,0.353875,0.159095,0.392181,2.700463,0.751662,1.005716,1.55694,2.118749,0.112414,0.069128,0.061461,0.06604,0.069879,0.066824,0.069543,0.083748,0.075765,0.526712,0.096846,0.083969,0.101482,0.117068,0.133483,0.148509,0.257179,0.292657,0.041769,0.083133,0.128869,0.114303,0.14491,0.120717,0.128946,0.311276,0.074574,0.105281,0.092711,0.358312,0.024272,0.028144,0.040904,0.050513,0.042766,0.030203,0.014783,0.176989,106.868549,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6,nothigh
0.351897,0.928845,2.808498,5.382893,7.412195,11.901336,0.353875,0.159095,0.392181,2.700463,0.751662,1.005716,1.55694,2.118749,0.112414,0.069128,0.061461,0.06604,0.069879,0.066824,0.069543,0.083748,0.075765,0.526712,0.096846,0.083969,0.101482,0.117068,0.133483,0.148509,0.257179,0.292657,0.041769,0.083133,0.128869,0.114303,0.14491,0.120717,0.128946,0.311276,0.074574,0.105281,0.092711,0.358312,0.024272,0.028144,0.040904,0.050513,0.042766,0.030203,0.014783,0.176989,106.868549,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6,nothigh
0.140628,-0.182182,3.839269,5.831178,7.441955,7.932389,0.275569,0.136818,0.312499,2.709356,0.606469,0.930654,2.285359,2.554714,0.103773,0.034261,0.06748,0.074014,0.065479,0.06311,0.063397,0.068514,0.071629,0.63528,0.10138,0.115793,0.08415,0.120534,0.141142,0.160267,0.253333,0.287563,0.114401,0.163936,0.174081,0.160008,0.16515,0.144597,0.129821,0.259397,0.081332,0.099071,0.177817,0.623731,0.04609,0.040619,0.044158,0.04887,0.053777,0.03436,0.049812,0.174291,34.148509,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28,nothigh
0.140628,-0.182182,3.839269,5.831178,7.441955,7.932389,0.275569,0.136818,0.312499,2.709356,0.606469,0.930654,2.285359,2.554714,0.103773,0.034261,0.06748,0.074014,0.065479,0.06311,0.063397,0.068514,0.071629,0.63528,0.10138,0.115793,0.08415,0.120534,0.141142,0.160267,0.253333,0.287563,0.114401,0.163936,0.174081,0.160008,0.16515,0.144597,0.129821,0.259397,0.081332,0.099071,0.177817,0.623731,0.04609,0.040619,0.044158,0.04887,0.053777,0.03436,0.049812,0.174291,34.148509,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28,nothigh
0.085582,0.000636,2.170436,6.149888,7.961557,11.220747,0.46842,0.140144,0.291216,2.656818,0.597057,1.025137,1.71619,2.066712,0.110785,0.051655,0.045086,0.047695,0.065394,0.06226,0.075083,0.077875,0.080303,0.239842,0.103944,0.097369,0.093046,0.097313,0.116563,0.135727,0.251603,0.289114,0.043394,0.129427,0.116805,0.098364,0.117852,0.090175,0.112852,0.103252,0.076031,0.095394,0.131368,0.315946,0.030577,0.033812,0.032688,0.024922,0.024245,0.02886,0.034868,0.172976,33.956266,76.86675,4.790814,1.337374,0.705631,1.059398,0.897713,0.100394,51.77673,5.831395,210.1255,0.526894,0.009747,0.04287,0.207665,0.0001,0.009537,2456.041,0.405758,0,0.695073,0.111869,0,0.212088,0.006352,451.6446,50253.42,nothigh
0.054677,0.631613,3.279961,6.351471,8.021827,8.595395,0.473702,0.128769,0.236681,2.691889,0.52972,0.935374,1.539598,2.104205,0.144146,0.046542,0.063302,0.060852,0.058417,0.072614,0.068411,0.069949,0.069169,0.217998,0.127458,0.110506,0.091516,0.099903,0.117453,0.131161,0.258857,0.294432,0.015709,0.087935,0.114926,0.112461,0.092132,0.096739,0.079615,0.160146,0.079278,0.105259,0.13043,0.319339,0.048565,0.033826,0.029177,0.024449,0.021204,0.024063,0.054248,0.17946,54.704901,69.65752,3.990377,1.201325,0.789558,0.798704,0.890163,0.149314,171.5949,6.695805,286.8936,0.941748,0.017454,0.02015,0.159019,0.000238,0.01475,25481.35,0.716815,0,0.814913,0.105575,0,0.15093,0.003995,361.6678,11625.2,nothigh
0.300814,-0.210711,5.847559,5.251755,6.728676,9.193364,0.490153,0.207294,0.35911,2.685935,0.708775,0.973776,1.651951,2.691676,0.115099,0.05125,0.052096,0.055199,0.072165,0.067384,0.079738,0.075549,0.074537,0.294997,0.097364,0.090992,0.11377,0.105199,0.121499,0.139781,0.25669,0.291141,0.033003,0.149145,0.123981,0.139247,0.122186,0.093308,0.119437,0.203238,0.077345,0.093068,0.15965,0.370139,0.039381,0.032,0.028773,0.025869,0.025565,0.030659,0.014915,0.177255,48.061382,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9,nothigh
0.300814,-0.210711,5.847559,5.251755,6.728676,9.193364,0.490153,0.207294,0.35911,2.685935,0.708775,0.973776,1.651951,2.691676,0.115099,0.05125,0.052096,0.055199,0.072165,0.067384,0.079738,0.075549,0.074537,0.294997,0.097364,0.090992,0.11377,0.105199,0.121499,0.139781,0.25669,0.291141,0.033003,0.149145,0.123981,0.139247,0.122186,0.093308,0.119437,0.203238,0.077345,0.093068,0.15965,0.370139,0.039381,0.032,0.028773,0.025869,0.025565,0.030659,0.014915,0.177255,48.061382,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9,nothigh
0.522674,1.360696,2.949715,5.519095,6.088574,9.299401,0.487746,0.104544,0.309602,2.733938,0.660267,0.93737,1.804971,1.977464,0.13323,0.06615,0.074271,0.070316,0.085837,0.072196,0.064185,0.075097,0.08264,0.617082,0.120514,0.178601,0.187681,0.118518,0.140012,0.153147,0.261875,0.298634,0.085709,0.195469,0.218524,0.119702,0.147038,0.192487,0.261354,0.21995,0.095406,0.134918,0.174677,0.486499,0.053082,0.054717,0.042147,0.045033,0.034767,0.04188,0.065838,0.181681,38.034677,64.16267,5.658641,1.626831,0.630761,0.674072,0.885441,0.059968,17.39616,4.136972,920.5238,2.538913,0.053031,0.15457,0.505711,0.000674,0.016072,981.7941,1.540793,0,0.637151,0.063298,0,0.231344,0.004352,688.8901,766493.4,nothigh
0.129732,0.644529,2.294044,4.628601,5.481255,7.699157,0.520556,0.146344,0.29536,2.681306,0.649959,1.042627,1.48425,1.759202,0.131965,0.060457,0.060574,0.065302,0.067868,0.080696,0.069898,0.070299,0.072783,0.200352,0.093132,0.092217,0.09486,0.11035,0.129144,0.143151,0.262154,0.29083,0.064699,0.085959,0.084695,0.083863,0.089666,0.082339,0.115868,0.205395,0.066315,0.094318,0.153337,0.504906,0.043246,0.045305,0.027024,0.026104,0.026832,0.031876,0.022467,0.175433,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,nothigh
0.129732,0.644529,2.294044,4.628601,5.481255,7.699157,0.520556,0.146344,0.29536,2.681306,0.649959,1.042627,1.48425,1.759202,0.131965,0.060457,0.060574,0.065302,0.067868,0.080696,0.069898,0.070299,0.072783,0.200352,0.093132,0.092217,0.09486,0.11035,0.129144,0.143151,0.262154,0.29083,0.064699,0.085959,0.084695,0.083863,0.089666,0.082339,0.115868,0.205395,0.066315,0.094318,0.153337,0.504906,0.043246,0.045305,0.027024,0.026104,0.026832,0.031876,0.022467,0.175433,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,nothigh
0.129732,0.644529,2.294044,4.628601,5.481255,7.699157,0.520556,0.146344,0.29536,2.681306,0.649959,1.042627,1.48425,1.759202,0.131965,0.060457,0.060574,0.065302,0.067868,0.080696,0.069898,0.070299,0.072783,0.200352,0.093132,0.092217,0.09486,0.11035,0.129144,0.143151,0.262154,0.29083,0.064699,0.085959,0.084695,0.083863,0.089666,0.082339,0.115868,0.205395,0.066315,0.094318,0.153337,0.504906,0.043246,0.045305,0.027024,0.026104,0.026832,0.031876,0.022467,0.175433,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,nothigh
0.129732,0.644529,2.294044,4.628601,5.481255,7.699157,0.520556,0.146344,0.29536,2.681306,0.649959,1.042627,1.48425,1.759202,0.131965,0.060457,0.060574,0.065302,0.067868,0.080696,0.069898,0.070299,0.072783,0.200352,0.093132,0.092217,0.09486,0.11035,0.129144,0.143151,0.262154,0.29083,0.064699,0.085959,0.084695,0.083863,0.089666,0.082339,0.115868,0.205395,0.066315,0.094318,0.153337,0.504906,0.043246,0.045305,0.027024,0.026104,0.026832,0.031876,0.022467,0.175433,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,nothigh
0.129732,0.644529,2.294044,4.628601,5.481255,7.699157,0.520556,0.146344,0.29536,2.681306,0.649959,1.042627,1.48425,1.759202,0.131965,0.060457,0.060574,0.065302,0.067868,0.080696,0.069898,0.070299,0.072783,0.200352,0.093132,0.092217,0.09486,0.11035,0.129144,0.143151,0.262154,0.29083,0.064699,0.085959,0.084695,0.083863,0.089666,0.082339,0.115868,0.205395,0.066315,0.094318,0.153337,0.504906,0.043246,0.045305,0.027024,0.026104,0.026832,0.031876,0.022467,0.175433,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,nothigh
0.129732,0.644529,2.294044,4.628601,5.481255,7.699157,0.520556,0.146344,0.29536,2.681306,0.649959,1.042627,1.48425,1.759202,0.131965,0.060457,0.060574,0.065302,0.067868,0.080696,0.069898,0.070299,0.072783,0.200352,0.093132,0.092217,0.09486,0.11035,0.129144,0.143151,0.262154,0.29083,0.064699,0.085959,0.084695,0.083863,0.089666,0.082339,0.115868,0.205395,0.066315,0.094318,0.153337,0.504906,0.043246,0.045305,0.027024,0.026104,0.026832,0.031876,0.022467,0.175433,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,nothigh
0.129732,0.644529,2.294044,4.628601,5.481255,7.699157,0.520556,0.146344,0.29536,2.681306,0.649959,1.042627,1.48425,1.759202,0.131965,0.060457,0.060574,0.065302,0.067868,0.080696,0.069898,0.070299,0.072783,0.200352,0.093132,0.092217,0.09486,0.11035,0.129144,0.143151,0.262154,0.29083,0.064699,0.085959,0.084695,0.083863,0.089666,0.082339,0.115868,0.205395,0.066315,0.094318,0.153337,0.504906,0.043246,0.045305,0.027024,0.026104,0.026832,0.031876,0.022467,0.175433,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,nothigh
0.177346,0.08454,2.420559,7.079563,8.925275,11.974838,0.407648,0.172156,0.340106,2.66017,0.487131,0.972552,2.00616,2.873954,0.165098,0.039498,0.050139,0.054249,0.058303,0.061609,0.061253,0.068754,0.069143,0.146121,0.101295,0.087213,0.101282,0.103254,0.121318,0.135444,0.253385,0.288458,0.014707,0.070467,0.089867,0.126598,0.093392,0.082649,0.064534,0.199217,0.072163,0.100511,0.11073,0.543264,0.038928,0.040215,0.024471,0.025977,0.02587,0.027962,0.012973,0.17527,65.391065,88.04457,5.769192,1.46808,0.494835,1.148978,0.902183,0.135872,142.103,5.405881,101.74,0.46857,0.006681,0.008734,0.271103,0.000052,0.006613,13140.33,0.094861,0,0.859521,0.126177,0,0.120825,0.004319,690.8921,98258.55,nothigh
0.047358,1.953185,25.198427,7.160884,6.190099,7.594966,0.225476,0.115129,0.168464,2.747568,0.716083,1.053303,2.609004,3.090784,0.175,0.036031,0.073751,0.085799,0.071053,0.082739,0.067913,0.074487,0.080157,0.57496,0.127275,0.190594,0.120656,0.118879,0.120831,0.136181,0.260116,0.302714,0.007564,0.280185,0.15158,0.152237,0.221313,0.193886,0.204799,0.217071,0.101969,0.179617,0.288432,0.541797,0.067362,0.06942,0.060881,0.046085,0.045935,0.045955,0.04429,0.186424,11.719005,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34,nothigh
0.057046,1.377652,3.52426,5.841334,7.264449,8.797948,0.419169,0.108344,0.233123,2.768436,0.621605,0.940611,2.037806,1.919552,0.10614,0.049934,0.054492,0.050849,0.054486,0.055619,0.065461,0.074761,0.07626,0.386177,0.119771,0.131119,0.169291,0.106577,0.121871,0.140493,0.254915,0.297586,0.10057,0.150184,0.172938,0.120207,0.140127,0.091794,0.08977,0.258889,0.09363,0.129787,0.169789,0.447492,0.041806,0.050323,0.034321,0.034174,0.028974,0.028976,0.033914,0.180207,4.413768,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6,nothigh
