@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Minimum numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_6 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_13 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_14 numeric
@attribute Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_min numeric
@attribute pcm_RMSenergy_sma_linregc2 numeric
@attribute mfcc_sma[1]_min numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_min numeric
@attribute mfcc_sma[5]_range numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[8]_linregerrQ numeric
@attribute mfcc_sma[8]_skewness numeric
@attribute mfcc_sma[9]_min numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[10]_max numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_range numeric
@attribute pcm_zcr_sma_maxPos numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_linregerrQ numeric
@attribute F0_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_de_minPos numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_linregc1 numeric
@attribute mfcc_sma_de[2]_linregerrQ numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[3]_maxPos numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[8]_maxPos numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute mfcc_sma_de[10]_max numeric
@attribute mfcc_sma_de[10]_range numeric
@attribute mfcc_sma_de[12]_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_range numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {high,nothigh}

@data
-0.482864,0.433882,-0.193232,3.144446,0.171486,2.255368,2.56536,2.691934,0.023318,0.912046,1.729453,2.466689,0.1745,0.121002,0.057843,0.06537,0.071503,0.073137,0.076621,2.001166,0.257982,0.323959,0.71999,0.824763,1.558484,0.099715,0.103171,0.125271,0.224344,0.238126,0.012781,0.030406,0.318186,0.116061,0.095125,0.065952,0.079503,0.107301,0.11028,0.161456,0.157966,0.308213,0.412781,0.045949,0.02811,0.027345,0.013788,0.177747,36.885451,1.00615,81.04957,5.094334,1.389067,0.718524,0.955749,0.900008,0.146709,95.43996,5.591136,429.4656,1.429323,0.021172,0.024777,0.302898,0.000139,0.012264,6612.812,0.663562,0,0.873502,0.104621,0,0.11057,0.003485,650.58,112325.5,0.00059,0.009554,-18.62626,6.296974,-6.580949,-18.22508,33.99337,-1.893204,19.81853,0.007849,-19.10438,4.5586,14.14753,0.012099,0.341198,2268,1.671336,9.163857,0.013555,32.96329,2724,6.157671,0.000003,0.47028,5.595809,6.210823,1397,3.991116,3.936893,1550,-0.022395,3.337181,4.680424,9.280876,3.709985,-0.052813,-0.000034,8.325608,0.110866,0.245328,5.065289,high
-0.619199,0.060877,0.326359,3.274397,0.205717,2.214924,2.526703,2.668024,0.033977,0.987334,1.987152,2.791903,0.177095,0.119694,0.053884,0.05923,0.055582,0.081238,0.0821,3.912445,0.247123,0.493312,0.656283,1.1699,1.571827,0.097691,0.104087,0.121834,0.21834,0.234659,0.013237,0.028544,0.206793,0.116837,0.138494,0.128896,0.119672,0.083331,0.099821,0.129557,0.172088,0.350293,0.382262,0.039414,0.027986,0.027605,0.013747,0.175698,21.600778,1.003377,96.91132,6.372011,1.547191,0.561277,1.185465,0.893295,0.092637,44.15475,5.22884,388.1315,1.176356,0.018766,0.02468,0.12293,0.000166,0.010084,2949.16,0.463364,0,0.980027,0.124271,0,0.019587,0.002757,1016.725,192355.3,0.002648,0.017896,-20.81236,9.593239,-6.097003,-16.47256,31.65654,1.45569,29.8522,0.37543,-17.09625,5.45725,8.850965,0.020569,0.332728,318,0.862354,4.377537,0.026107,91.18022,1428,4.911998,0.000001,0.600806,4.808772,5.336747,656,3.465547,3.770637,1956,0.097667,3.486435,3.776224,7.523871,3.28865,-0.041258,0.000019,5.452879,0.130121,0.297634,5.035834,nothigh
-0.310468,0.747457,0.296963,3.203414,0.13172,2.309061,2.58148,2.718118,0.039159,0.958169,1.295953,3.006458,0.177128,0.150913,0.064388,0.069268,0.083818,0.076923,0.086305,1.580429,0.249198,0.408395,0.49341,0.735045,1.125739,0.102373,0.110141,0.129911,0.237007,0.252724,0.023244,0.121384,0.391099,0.15529,0.124563,0.101761,0.090563,0.123954,0.1443,0.137374,0.306329,0.488965,0.510362,0.044003,0.030855,0.030828,0.017491,0.180614,33.881523,1.008289,62.79319,4.586298,1.396702,0.904676,0.932193,0.894943,0.058764,14.96793,5.231251,336.8017,0.852421,0.022655,0.135163,0.339992,0.00025,0.012619,480.7814,1.310367,0,0.767643,0.097133,0,0.178486,0.004888,496.1106,327341.6,0.000053,0.015968,-28.0693,15.3907,-5.043816,-16.91997,43.71378,5.0177,30.18045,-0.020723,-16.31906,5.580383,16.06716,0.003025,0.634604,813,2.378163,14.91572,0.01493,55.72003,818,3.737066,-0.000001,1.435016,4.726502,10.0162,213,4.080497,4.055307,2558,-0.210516,3.661459,4.47304,9.14847,4.743718,-0.146098,-0.00001,19.62115,0.146122,0.315954,5.63587,nothigh
2.307057,0.870841,0.102446,3.098135,0.100589,2.293831,2.581004,2.703659,0.025526,0.899775,1.518421,2.042775,0.186955,0.123207,0.06681,0.068015,0.067316,0.070088,0.074249,1.208974,0.261123,0.404552,0.569183,1.018871,1.385275,0.11151,0.11396,0.129881,0.229441,0.244448,0.021122,0.115554,0.499606,0.153693,0.147774,0.11424,0.138037,0.077933,0.097826,0.144689,0.173427,0.29934,0.312584,0.037101,0.03665,0.03004,0.011933,0.180712,6.103022,1.007268,51.76452,3.989058,1.297576,1.018827,0.600252,0.880362,0.068099,33.43679,5.362283,503.0958,1.719699,0.043033,0.2855,0.323089,0.000449,0.007876,1426.887,1.698128,0,0.861518,0.091195,0,0.119384,0.003127,317.1322,94984.14,0.000136,0.003313,-24.6091,23.55723,7.174468,-13.06999,40.41472,-2.802912,28.93765,0.005582,-20.33426,5.177564,15.52153,0.003025,0.373866,1131,3.062437,15.6424,0.025748,16.3094,1917,7.061761,-0.000008,0.636603,10.51972,6.99492,537,4.108219,3.693075,1429,-0.238906,4.462949,5.675866,12.03033,4.056603,-0.057834,0.000013,12.6914,0.152738,0.302151,5.753724,nothigh
0.775202,0.499047,-0.053304,3.539764,0.167154,2.257364,2.557943,2.658224,0.033648,1.089528,1.873598,2.594824,0.185429,0.120071,0.056671,0.056111,0.059136,0.074144,0.080406,2.385816,0.238855,0.343439,0.731548,0.927668,1.287589,0.098164,0.112516,0.127404,0.228196,0.242199,0.013327,0.034945,0.281939,0.105217,0.128499,0.126351,0.102983,0.113027,0.084869,0.132507,0.312774,0.313475,0.433857,0.033477,0.032384,0.024468,0.01424,0.179578,89.955386,1.007131,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503,0.007759,0.032841,-20.31776,10.66743,-1.696051,-18.92984,34.31047,-2.974044,21.78591,-0.483491,-16.69023,4.966311,19.28062,0.021779,0.30974,1783,1.117977,4.441314,0.023629,27.33316,771,4.677892,-0.000005,0.54324,3.805938,8.376377,1787,3.480605,3.812253,2435,-0.146781,3.325478,4.584356,9.452679,3.195481,-0.037447,-0.000002,4.970418,0.149275,0.318465,5.804184,nothigh
-0.36915,0.011386,0.075123,3.139118,0.167746,2.250284,2.539369,2.66297,0.020084,0.911343,1.709219,2.499105,0.177523,0.111056,0.039828,0.062902,0.062903,0.070093,0.071252,0.519057,0.208964,0.336595,1.038411,0.758604,1.185493,0.098382,0.103039,0.121482,0.224718,0.239434,0.005782,0.017515,0.281309,0.098333,0.08261,0.115404,0.078889,0.058036,0.107222,0.122125,0.162783,0.288556,0.291201,0.031031,0.030611,0.023149,0.009613,0.176933,65.416403,1.00478,86.48917,5.178074,1.364704,0.652828,1.376088,0.901192,0.151147,96.6728,6.030396,70.64239,0.314863,0.006619,0.019052,0.124978,0.00008,0.018079,10263.09,0.213035,0,0.964714,0.140085,0,0.034064,0.002363,573.112,36859.33,0.00653,0.030854,-17.81157,5.643244,-3.842684,-10.55252,24.39203,3.150233,15.56558,0.021993,-17.56854,3.681278,11.40993,0.013914,0.212946,1707,0.728087,4.835546,0.013812,7.469111,1986,5.089596,-0.000002,0.52168,3.720023,4.993293,1648,3.48801,3.504433,1784,0.002804,3.294048,3.643382,7.037333,3.470655,-0.040109,0.000003,6.060762,0.108307,0.274522,4.937707,nothigh
0.705233,1.152002,0.130801,3.127199,0.126649,2.311148,2.587146,2.700552,0.047161,0.918346,1.798405,3.19944,0.197877,0.113989,0.067587,0.07931,0.074473,0.070788,0.077417,2.29488,0.335433,0.408592,0.509265,0.787295,1.202636,0.109628,0.104151,0.126355,0.234707,0.247143,0.052756,0.084204,0.695012,0.177228,0.166863,0.127165,0.115036,0.10934,0.099028,0.147347,0.194021,0.240196,0.504365,0.043684,0.024464,0.022121,0.010814,0.179427,20.430049,1.004588,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5,0.000945,0.006341,-28.64321,14.00071,-2.047504,-29.4385,39.61541,-9.250192,26.46202,0.097127,-21.18509,5.267241,9.629071,0.018754,0.644283,891,5.054691,32.35585,0.019853,37.47979,899,7.658062,-0.000001,0.597313,5.818867,11.30504,1415,4.165618,3.647298,693,0.130983,3.917103,5.2927,10.00132,3.936574,-0.11222,-0.000003,27.05466,0.111123,0.235739,4.177893,nothigh
0.992871,0.798298,0.128055,3.367641,0.125407,2.247442,2.534493,2.683284,0.017481,1.050422,2.147521,3.019156,0.220542,0.145349,0.080428,0.086173,0.075842,0.07672,0.080057,2.220033,0.261329,0.588312,0.716255,1.316444,1.430366,0.113424,0.106167,0.122561,0.221126,0.235294,0.008218,0.085039,0.452396,0.152447,0.129298,0.119909,0.098958,0.100157,0.112791,0.118141,0.190262,0.322674,0.490716,0.038745,0.029743,0.023772,0.007848,0.179579,20.956964,1.00549,65.35186,4.15669,1.263663,0.849902,0.8427,0.893843,0.047408,21.97851,6.114048,287.255,0.739996,0.016305,0.09876,0.233099,0.000205,0.005223,998.6509,0.882444,0,0.81225,0.11036,0,0.152601,0.004558,345.7262,36792.39,0.000397,0.008489,-18.00727,23.28132,2.446285,-21.03292,38.75542,-1.596834,32.34745,0.222358,-18.37012,6.031594,16.29044,0.00484,0.205687,2066,1.453187,7.14118,0.030137,44.62496,2068,3.886106,-0.000006,1.477976,3.997453,8.890174,725,3.789432,3.670996,210,0.225167,3.506304,5.040072,10.18129,3.827112,-0.042105,0.000015,7.818204,0.153504,0.317387,4.000232,nothigh
-0.491048,0.15979,0.371389,3.470614,0.189339,2.253858,2.553229,2.682251,0.046745,1.019386,1.841624,2.702291,0.17213,0.115426,0.058158,0.067798,0.066845,0.070911,0.080188,3.249549,0.285781,0.337018,0.685757,0.933626,1.381927,0.104595,0.10779,0.125866,0.228666,0.242848,0.016766,0.033349,0.355424,0.108811,0.12658,0.094524,0.094542,0.090308,0.136668,0.128039,0.266109,0.323166,0.410859,0.040064,0.027368,0.027124,0.011735,0.172776,56.9315,1.005928,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1,0.001535,0.038127,-25.56456,26.99235,-3.954368,-17.23005,36.57654,3.147707,32.17385,0.044132,-15.29247,5.555634,14.28202,0.010284,0.418633,895,1.211109,5.778065,0.026734,54.00136,2834,6.622718,0.000004,1.0679,4.044901,7.047873,593,3.470131,3.260605,706,-0.12809,3.572357,4.127028,10.39493,3.100547,-0.061343,0.000005,6.766547,0.135363,0.293027,4.866654,nothigh
0.363504,0.270765,0.38503,3.6313,0.157371,2.309238,2.602484,2.734186,0.037204,1.12882,1.811232,3.361329,0.180697,0.142918,0.063844,0.07083,0.084549,0.081609,0.087766,3.096333,0.281927,0.371195,0.651887,1.144104,1.264491,0.107341,0.101403,0.121038,0.228463,0.244556,0.035226,0.073408,0.513108,0.111075,0.106878,0.121199,0.095715,0.068975,0.107334,0.148111,0.272455,0.25145,0.435269,0.033271,0.021929,0.020259,0.011209,0.181374,20.9429,1.004133,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6,0.000878,0.009223,-20.86744,14.28995,-5.597293,-23.41339,37.74119,-8.170114,22.57233,-0.199022,-22.99348,4.881014,9.614145,0.015124,0.519056,2326,3.658228,17.78267,0.017053,65.6291,2963,7.284833,0.000005,0.514517,6.083315,6.869224,673,3.778982,3.686633,1105,0.276033,3.468254,5.600511,10.72869,5.677152,-0.089292,-0.000003,19.35648,0.10778,0.213047,4.078659,nothigh
0.363504,0.270765,0.38503,3.6313,0.157371,2.309238,2.602484,2.734186,0.037204,1.12882,1.811232,3.361329,0.180697,0.142918,0.063844,0.07083,0.084549,0.081609,0.087766,3.096333,0.281927,0.371195,0.651887,1.144104,1.264491,0.107341,0.101403,0.121038,0.228463,0.244556,0.035226,0.073408,0.513108,0.111075,0.106878,0.121199,0.095715,0.068975,0.107334,0.148111,0.272455,0.25145,0.435269,0.033271,0.021929,0.020259,0.011209,0.181374,20.9429,1.004133,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6,0.000878,0.009223,-20.86744,14.28995,-5.597293,-23.41339,37.74119,-8.170114,22.57233,-0.199022,-22.99348,4.881014,9.614145,0.015124,0.519056,2326,3.658228,17.78267,0.017053,65.6291,2963,7.284833,0.000005,0.514517,6.083315,6.869224,673,3.778982,3.686633,1105,0.276033,3.468254,5.600511,10.72869,5.677152,-0.089292,-0.000003,19.35648,0.10778,0.213047,4.078659,nothigh
-1.330406,0.33413,0.048202,3.303833,0.19518,2.230443,2.600764,2.718699,0.042434,1.037992,2.117458,2.903588,0.199342,0.121635,0.059396,0.066521,0.084309,0.094977,0.076801,1.755393,0.251995,0.326673,0.736448,1.087007,1.658172,0.105572,0.105237,0.121779,0.224455,0.238209,0.015924,0.065133,0.318019,0.141773,0.121797,0.120591,0.116871,0.089509,0.087941,0.171889,0.217953,0.265148,0.333594,0.036605,0.027356,0.031081,0.017766,0.174052,43.300016,1.006657,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3,0.002098,0.026569,-20.31932,13.26781,-4.655708,-17.16957,42.10515,2.223935,26.90367,-0.615912,-16.43624,5.588058,16.62308,0.005445,0.403509,605,1.066362,6.803271,0.017893,36.33685,521,4.345984,-0.000002,1.285246,4.143484,9.497841,608,3.288273,3.906416,2512,0.03516,3.244969,6.189048,10.78449,4.673717,-0.091107,0.000004,8.833071,0.109636,0.245486,3.624259,nothigh
0.00361,0.249457,0.173898,3.21544,0.185014,2.282347,2.554872,2.673912,0.05074,0.949657,2.573007,3.653469,0.20342,0.171602,0.056628,0.060371,0.058638,0.083614,0.091677,4.081778,0.240713,0.35751,0.670353,0.7634,1.181967,0.112628,0.109096,0.125271,0.225292,0.24077,0.021883,0.072569,0.411936,0.09947,0.086252,0.083604,0.093093,0.087642,0.114607,0.136984,0.206141,0.273256,0.268572,0.036532,0.035451,0.027093,0.01834,0.177486,73.270263,1.009041,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8,0.003789,0.014412,-28.42119,8.972016,-0.71524,-17.49624,35.64295,-3.401529,19.52936,0.123894,-15.03327,3.955243,13.64674,0.019359,0.445856,1150,1.2874,5.447071,0.014654,2.47551,1796,5.598355,0.000002,1.13437,6.61998,8.256145,88,5.494785,4.06406,1648,-0.211615,4.045518,4.404726,9.570734,3.959744,-0.060496,0.000035,6.27019,0.166347,0.340339,5.668395,nothigh
0.00361,0.249457,0.173898,3.21544,0.185014,2.282347,2.554872,2.673912,0.05074,0.949657,2.573007,3.653469,0.20342,0.171602,0.056628,0.060371,0.058638,0.083614,0.091677,4.081778,0.240713,0.35751,0.670353,0.7634,1.181967,0.112628,0.109096,0.125271,0.225292,0.24077,0.021883,0.072569,0.411936,0.09947,0.086252,0.083604,0.093093,0.087642,0.114607,0.136984,0.206141,0.273256,0.268572,0.036532,0.035451,0.027093,0.01834,0.177486,73.270263,1.009041,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8,0.003789,0.014412,-28.42119,8.972016,-0.71524,-17.49624,35.64295,-3.401529,19.52936,0.123894,-15.03327,3.955243,13.64674,0.019359,0.445856,1150,1.2874,5.447071,0.014654,2.47551,1796,5.598355,0.000002,1.13437,6.61998,8.256145,88,5.494785,4.06406,1648,-0.211615,4.045518,4.404726,9.570734,3.959744,-0.060496,0.000035,6.27019,0.166347,0.340339,5.668395,nothigh
-0.637377,0.69018,-0.079118,3.098404,0.225041,2.308556,2.59407,2.715453,0.108394,1.042885,1.848172,2.568919,0.211864,0.13782,0.079059,0.078742,0.088686,0.072874,0.074321,14.981542,0.278883,0.369547,1.221316,1.304003,1.464512,0.14158,0.11675,0.134113,0.231699,0.246462,0.03216,0.045897,0.589973,0.132556,0.19074,0.239037,0.201745,0.164958,0.102474,0.123957,0.273069,0.408009,0.56862,0.036024,0.037562,0.032577,0.014983,0.181608,110.48095,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,0.002557,0.031795,-34.66671,12.79987,-4.386868,-24.59464,36.64867,-2.593317,37.34878,-0.416676,-14.65781,6.324546,23.51289,0.008469,0.627949,2763,1.076796,4.403007,0.018148,29.97334,743,9.404021,-0.000008,1.357883,5.884199,10.51128,2764,5.733867,4.513761,570,-0.544861,4.713215,4.96307,11.22229,3.89877,-0.143557,0.000048,7.608114,0.140715,0.314183,9.325272,nothigh
-0.637377,0.69018,-0.079118,3.098404,0.225041,2.308556,2.59407,2.715453,0.108394,1.042885,1.848172,2.568919,0.211864,0.13782,0.079059,0.078742,0.088686,0.072874,0.074321,14.981542,0.278883,0.369547,1.221316,1.304003,1.464512,0.14158,0.11675,0.134113,0.231699,0.246462,0.03216,0.045897,0.589973,0.132556,0.19074,0.239037,0.201745,0.164958,0.102474,0.123957,0.273069,0.408009,0.56862,0.036024,0.037562,0.032577,0.014983,0.181608,110.48095,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,0.002557,0.031795,-34.66671,12.79987,-4.386868,-24.59464,36.64867,-2.593317,37.34878,-0.416676,-14.65781,6.324546,23.51289,0.008469,0.627949,2763,1.076796,4.403007,0.018148,29.97334,743,9.404021,-0.000008,1.357883,5.884199,10.51128,2764,5.733867,4.513761,570,-0.544861,4.713215,4.96307,11.22229,3.89877,-0.143557,0.000048,7.608114,0.140715,0.314183,9.325272,nothigh
-1.75124,-0.012314,0.256367,3.644734,0.170533,2.175102,2.48601,2.708308,0.028585,1.006058,2.067444,4.821519,0.172941,0.159104,0.051995,0.065147,0.062043,0.071857,0.089368,1.584201,0.280316,0.349045,1.259081,1.807426,3.069795,0.097283,0.106793,0.119796,0.211351,0.22587,0.018389,0.12867,0.548478,0.207462,0.176577,0.180863,0.11669,0.150079,0.105896,0.153797,0.209856,0.390133,0.522525,0.047169,0.036412,0.030852,0.011527,0.170128,66.752081,1.005705,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9,0.009656,0.045167,-23.10205,7.314303,-10.30414,-13.49007,32.77647,3.766593,33.69087,-0.075178,-22.90389,6.85709,16.76905,0.00363,0.383545,1418,1.510059,7.818388,0.033233,144.1958,1422,6.727329,-0.000001,0.521194,7.066234,6.988657,2692,3.681945,4.3749,77,0.28113,3.994587,5.437932,10.78838,5.887694,-0.063279,-0.000031,9.007213,0.152272,0.307422,5.130223,nothigh
