@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[9]_max numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_skewness numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0_sma_de_skewness numeric
@attribute output {angry,notangry}

@data

0.83808,-3.154021,2.873754,-11.66954,1.747265,1.566782,2.992511,2026,1.61302,19.18883,-22.00228,2940,-1.530643,8.949371,13.62694,0.045372,0.120282,0.121917,2.117973,0.220008,0,1543,0.037866,0.001355,-0.16032,-0.013417,-0.092278,-0.00065,5.657277,7.831781,-0.031312,0.090844,0.000049,0.000287,0,0,angry
0.356229,1.92217,3.094542,-8.243589,4.638401,4.787405,2.936149,2837,3.066352,13.49804,-13.66344,687,-1.23536,12.54591,12.8862,0.067151,0.191796,0.197591,0.39982,0.251369,396.851,1419,0.095181,-0.000752,-0.214409,-0.018148,0.045482,0.010546,4.689127,6.673056,0.05503,0.121839,0.000115,0.000415,17.8492,-3.708943,angry
1.147338,4.336853,3.237285,-19.53635,-1.128945,-0.174698,3.038025,433,-3.190035,23.99675,-19.90098,1090,-3.424086,20.96711,23.49796,0.00605,0.083726,0.033246,2.676871,0.356208,479.1305,1395,-0.604154,-0.004865,0.171501,0.05222,-0.158924,0.000791,4.975145,10.8775,-0.01697,0.149824,0.000347,0.001476,1170.99,0.006453,angry
0.619178,-0.295441,2.605443,-14.11077,1.45569,4.136394,2.644611,2102,1.847134,29.41662,-16.96689,2593,-2.1541,13.76159,23.21442,0.020569,0.125844,0.127004,0.862354,0.425107,464.8706,2178,-0.322115,0.001143,-0.175149,-0.148827,-0.160114,0.012622,4.91973,7.194765,-0.098215,0.130121,0.000195,0.000973,1064.44,0.006113,notangry
2.031073,2.344654,3.049575,-16.49627,-2.802912,-2.78686,2.801357,168,-0.217499,26.78533,-16.59316,491,0.262792,10.4538,17.44812,0.003025,0.043845,0.044311,3.062437,0.314703,397.4272,750,-0.311551,-0.003657,-0.329954,0.030439,0.007535,-0.001386,4.692857,8.121912,-0.195752,0.152738,-0.000137,0.000943,418.5403,0.065486,notangry
0.460966,-4.52727,2.833963,-19.3618,-2.974044,-2.511733,3.328796,174,-0.511664,24.54251,-11.74706,2491,-0.451988,13.06535,18.5893,0.021779,0.099316,0.104181,1.117977,0.301379,472.4051,1664,-0.633998,0.003151,0.4376,0.101032,0.183957,0.008824,3.977705,6.942619,-0.192769,0.149275,-0.000018,0.001267,616.6388,-0.040038,notangry
0.702834,2.304703,3.212418,-10.5926,3.150233,5.424692,2.647996,997,-4.441393,13.48364,-16.11658,1277,-6.084733,9.58744,16.99119,0.013914,0.082259,0.085047,0.728087,0.313887,464.0514,1235,-1.177376,-0.002294,-0.069431,-0.028533,0.161832,0.002302,3.571208,7.275164,-0.123177,0.108307,-0.000172,0.000911,493.8337,0.162769,notangry
2.922663,-3.557863,2.760616,-25.47608,-9.250192,-9.686097,3.107666,2236,-6.499592,27.40277,-22.69593,1258,-7.902448,8.761887,20.68086,0.018754,0.062689,0.063922,5.054691,0.407077,448.8053,1995,0.25306,0.001088,-0.95069,-0.360973,-0.024215,0.011966,4.421283,7.846432,-0.103412,0.111123,-0.000313,0.000951,712.288,0.002166,notangry
0.868707,-1.693558,3.410256,-22.15995,-1.596834,1.611525,3.248742,269,1.452076,34.78301,-16.75556,107,4.051313,11.02145,17.07376,0.00484,0.045828,0.044742,1.453187,0.39135,450.1787,1701,-0.818691,0.001101,-0.317177,0.022684,0.059906,0.00659,5.279952,7.548601,-0.064891,0.153504,0.000186,0.001876,839.7167,-0.052989,notangry
0.342316,0.135032,2.880016,-13.35818,3.147707,0.322761,2.584547,2057,1.540234,30.82162,-24.26856,2816,-1.246199,9.253647,17.22279,0.010284,0.10375,0.119502,1.211109,0.367574,432.1827,236,-0.056643,-0.00009,-0.11046,0.051878,-0.019886,0.006341,4.967299,7.252673,-0.126946,0.135363,-0.000083,0.001278,572.3124,0.026511,notangry
0.342316,0.135032,2.880016,-13.35818,3.147707,0.322761,2.584547,2057,1.540234,30.82162,-24.26856,2816,-1.246199,9.253647,17.22279,0.010284,0.10375,0.119502,1.211109,0.367574,432.1827,236,-0.056643,-0.00009,-0.11046,0.051878,-0.019886,0.006341,4.967299,7.252673,-0.126946,0.135363,-0.000083,0.001278,572.3124,0.026511,notangry
2.157045,-11.10285,2.931916,-22.35675,-8.170114,-9.905131,2.802546,2937,-5.942015,23.82123,-25.74613,1172,-6.943549,10.77181,17.94572,0.015124,0.074135,0.059,3.658228,0.45758,474.2949,747,-0.365962,0.004874,-0.184305,0.033395,-0.073345,-0.001758,5.608121,9.969286,0.207161,0.10778,0.000302,0.000805,674.3729,0.130548,notangry
2.157045,-11.10285,2.931916,-22.35675,-8.170114,-9.905131,2.802546,2937,-5.942015,23.82123,-25.74613,1172,-6.943549,10.77181,17.94572,0.015124,0.074135,0.059,3.658228,0.45758,474.2949,747,-0.365962,0.004874,-0.184305,0.033395,-0.073345,-0.001758,5.608121,9.969286,0.207161,0.10778,0.000302,0.000805,674.3729,0.130548,notangry
0.571143,0.338473,2.744953,-15.23907,2.223935,2.514264,3.282468,2867,4.683087,30.33056,-11.4203,2289,0.935656,14.39973,15.63208,0.005445,0.095177,0.088663,1.066362,0.362479,479.1305,275,-0.515805,0.000291,0.009189,0.190188,-0.100005,0.010734,4.458827,8.717209,0.056974,0.109636,-0.000372,0.00138,1552.586,0.025544,notangry
1.114494,1.453817,3.329242,-22.85239,-3.401529,-2.305754,3.722619,681,-1.520499,15.25046,-11.0015,476,1.513229,15.85341,12.97081,0.019359,0.113348,0.12115,1.2874,0.317834,464.4632,722,-0.285623,-0.001393,0.909042,0.248221,0.593584,-0.013814,4.072803,8.185777,0.118831,0.166347,0.000035,0.001097,555.645,0.042055,notangry
1.114494,1.453817,3.329242,-22.85239,-3.401529,-2.305754,3.722619,681,-1.520499,15.25046,-11.0015,476,1.513229,15.85341,12.97081,0.019359,0.113348,0.12115,1.2874,0.317834,464.4632,722,-0.285623,-0.001393,0.909042,0.248221,0.593584,-0.013814,4.072803,8.185777,0.118831,0.166347,0.000035,0.001097,555.645,0.042055,notangry
2.219127,3.167488,3.179519,-12.02513,3.133339,1.627097,2.617434,1318,-1.624076,36.55745,-12.5866,1848,-0.832064,12.10529,16.76591,0.00726,0.062,0.056478,2.96569,0.346081,400.0667,2070,-0.856149,-0.002791,0.161183,-0.005625,0.109097,-0.008792,4.980288,7.774586,0.08737,0.135835,0.000131,0.000999,415.1581,-0.052967,notangry
1.879772,-2.291285,2.375977,-33.5484,-2.593317,-3.759002,2.455632,4,4.578247,39.8504,-19.93192,1377,1.387293,18.15398,33.29305,0.008469,0.17952,0.185542,1.076796,0.299081,467.4496,1716,-0.499963,-0.000369,1.172989,0.408432,0.804992,-0.020267,4.620651,7.352179,0.208716,0.140715,-0.000011,0.00076,347.9939,0.134643,notangry
1.879772,-2.291285,2.375977,-33.5484,-2.593317,-3.759002,2.455632,4,4.578247,39.8504,-19.93192,1377,1.387293,18.15398,33.29305,0.008469,0.17952,0.185542,1.076796,0.299081,467.4496,1716,-0.499963,-0.000369,1.172989,0.408432,0.804992,-0.020267,4.620651,7.352179,0.208716,0.140715,-0.000011,0.00076,347.9939,0.134643,notangry
1.638238,2.47757,2.969358,-22.2838,3.766593,2.787932,4.030111,264,-1.581105,45.76463,-26.98896,2170,3.459856,16.38048,24.95532,0.00363,0.073706,0.096514,1.510059,0.549703,468.9362,325,-0.66226,0.000724,-0.107679,0.217058,0.094573,-0.021898,4.940707,12.75742,-0.052808,0.152272,-0.000342,0.001387,1256.158,0.018655,notangry
1.284713,-0.101838,2.515079,-19.21159,-3.588464,-3.827424,3.045564,1301,1.562269,29.94694,-17.50393,2191,-2.402148,10.00117,16.50688,0.025408,0.108987,0.116035,1.778284,0.338672,318.5606,2231,-0.48119,-0.000277,-0.273991,0.183967,-0.025499,-0.009146,4.983215,6.775535,0.039716,0.137342,0.000245,0.000886,255.2972,0.0958,notangry
0.561358,-1.455811,3.315396,-22.70833,-2.372999,-2.223431,2.651528,958,-3.371036,29.75556,-16.84753,2644,-0.025677,26.1418,37.42447,0.008469,0.103506,0.124592,1.968805,0.578732,454.4813,2638,-0.876089,-0.001264,-0.033309,0.182893,0.014766,0.006345,4.775117,9.397553,-0.022881,0.159647,0.000664,0.001125,1295.903,-0.052717,notangry
0.561358,-1.455811,3.315396,-22.70833,-2.372999,-2.223431,2.651528,958,-3.371036,29.75556,-16.84753,2644,-0.025677,26.1418,37.42447,0.008469,0.103506,0.124592,1.968805,0.578732,454.4813,2638,-0.876089,-0.001264,-0.033309,0.182893,0.014766,0.006345,4.775117,9.397553,-0.022881,0.159647,0.000664,0.001125,1295.903,-0.052717,notangry
0.561358,-1.455811,3.315396,-22.70833,-2.372999,-2.223431,2.651528,958,-3.371036,29.75556,-16.84753,2644,-0.025677,26.1418,37.42447,0.008469,0.103506,0.124592,1.968805,0.578732,454.4813,2638,-0.876089,-0.001264,-0.033309,0.182893,0.014766,0.006345,4.775117,9.397553,-0.022881,0.159647,0.000664,0.001125,1295.903,-0.052717,notangry
0.27874,5.352903,3.550585,-25.72575,-1.180081,3.75684,4.520105,2331,-5.057114,36.45826,-24.93184,1014,4.930664,15.49096,21.60022,0.012704,0.044563,0.061233,0.770683,0.276923,469.007,2656,-1.208194,0.001889,0.509742,0.013951,-0.021935,0.010805,3.439563,6.670053,0.018265,0.119294,0.000213,0.000756,915.3308,0.102307,notangry
0.656734,-8.383693,2.734033,-26.92472,-11.22736,-13.3758,2.818356,1896,-9.563577,31.09932,-27.59211,2021,-7.242689,11.71314,30.33799,0.015729,0.044799,0.050271,0.892903,0.544447,468.9362,2122,-2.051425,0.00095,1.080179,0.650185,0.212758,0.003653,4.250115,7.945868,0.307348,0.135467,-0.000375,0.000794,730.94,0.093887,notangry
3.345009,-10.73594,2.534668,-21.20109,-2.007777,-5.886425,2.607605,560,-5.196549,25.46598,-17.98927,286,3.33481,17.71243,37.23124,0.010284,0.047891,0.059067,6.464478,0.531917,475.7323,971,-1.118949,0.004529,0.218579,-0.521871,0.256553,-0.000035,3.987685,7.962405,-0.169615,0.120216,-0.000112,0.000473,946.0927,0.030312,notangry
0.558559,-0.353903,3.032205,-18.02142,-3.520143,-2.950641,2.778466,2251,-4.399068,18.85066,-17.79762,1620,-3.248419,13.34174,18.30006,0.019359,0.106392,0.109528,0.708013,0.290386,407.4193,1629,-0.609579,0.000385,-0.429615,-0.025376,0.351779,0.003265,4.795979,7.557933,0.138776,0.121858,0.000288,0.000886,433.9668,0.098204,notangry
2.545834,-1.433212,3.118986,-28.4135,-8.972784,-7.803182,2.566194,136,-5.527614,34.55438,-20.81629,2216,-6.545557,20.13447,37.66801,0.009074,0.043489,0.040419,7.465896,0.529211,474.0333,1225,-0.941014,-0.000133,0.038337,0.114972,-0.174642,-0.000342,5.606531,9.0516,-0.365591,0.172954,-0.00031,0.00089,1163.297,-0.030715,notangry
2.545834,-1.433212,3.118986,-28.4135,-8.972784,-7.803182,2.566194,136,-5.527614,34.55438,-20.81629,2216,-6.545557,20.13447,37.66801,0.009074,0.043489,0.040419,7.465896,0.529211,474.0333,1225,-0.941014,-0.000133,0.038337,0.114972,-0.174642,-0.000342,5.606531,9.0516,-0.365591,0.172954,-0.00031,0.00089,1163.297,-0.030715,notangry
2.545834,-1.433212,3.118986,-28.4135,-8.972784,-7.803182,2.566194,136,-5.527614,34.55438,-20.81629,2216,-6.545557,20.13447,37.66801,0.009074,0.043489,0.040419,7.465896,0.529211,474.0333,1225,-0.941014,-0.000133,0.038337,0.114972,-0.174642,-0.000342,5.606531,9.0516,-0.365591,0.172954,-0.00031,0.00089,1163.297,-0.030715,notangry
2.060924,-1.649327,3.066512,-18.27208,-1.632419,-3.790313,3.149863,1292,-0.584835,23.46138,-23.60438,273,-1.853413,13.53235,18.36213,0.00726,0.093854,0.082698,2.595565,0.380847,419.8477,95,-0.64218,0.00133,-0.099875,0.306984,-0.134316,-0.014661,4.498942,8.452597,-0.014306,0.10195,-0.000407,0.000769,385.136,-0.048955,notangry
0.781292,2.399991,3.874146,-13.65075,0.655545,0.741433,3.375888,65,-1.763403,22.47175,-25.30688,1851,-3.956518,15.81269,22.65669,0.007864,0.116077,0.121917,1.421206,0.362586,468.9362,1131,-0.040602,0.005868,0.861259,0.172813,0.373552,-0.005849,4.295553,8.748795,-0.070027,0.133609,-0.000739,0.001202,880.9189,-0.008804,notangry
2.195387,-1.893523,3.292215,-19.3071,-1.65747,-3.428457,2.503488,317,3.975449,27.45832,-16.4573,2856,-3.106014,26.80184,40.13567,0.00726,0.042,0.037621,4.380388,0.507573,467.308,1759,-1.068244,-0.001203,0.055885,0.229888,0.034938,-0.008971,4.317019,10.01913,-0.349356,0.118795,-0.00021,0.000592,1021.594,0.014127,notangry
2.195387,-1.893523,3.292215,-19.3071,-1.65747,-3.428457,2.503488,317,3.975449,27.45832,-16.4573,2856,-3.106014,26.80184,40.13567,0.00726,0.042,0.037621,4.380388,0.507573,467.308,1759,-1.068244,-0.001203,0.055885,0.229888,0.034938,-0.008971,4.317019,10.01913,-0.349356,0.118795,-0.00021,0.000592,1021.594,0.014127,notangry
2.195387,-1.893523,3.292215,-19.3071,-1.65747,-3.428457,2.503488,317,3.975449,27.45832,-16.4573,2856,-3.106014,26.80184,40.13567,0.00726,0.042,0.037621,4.380388,0.507573,467.308,1759,-1.068244,-0.001203,0.055885,0.229888,0.034938,-0.008971,4.317019,10.01913,-0.349356,0.118795,-0.00021,0.000592,1021.594,0.014127,notangry
1.958779,-1.727244,3.304255,-16.35583,0.762267,2.337205,3.238051,1921,-0.96218,25.91951,-22.2688,2125,-4.15674,16.86499,24.78699,0.014519,0.090935,0.102028,2.413964,0.443409,479.1305,1047,-0.102288,0.002268,-0.255898,0.352462,0.321713,-0.015077,3.990597,8.98264,-0.052078,0.141957,0.000246,0.001445,1401.845,-0.097682,notangry
3.058536,-5.64183,2.510352,-23.4632,-4.621318,-3.525659,2.981214,1824,2.089264,42.24712,-19.22322,593,0.261807,19.66107,25.58445,0.005445,0.046779,0.039654,4.823334,0.512458,479.1305,1925,-1.323041,0.003612,0.281306,0.507013,0.043065,-0.001431,4.46236,7.522394,-0.156853,0.143693,-0.000085,0.000756,1411.449,0.044977,notangry
3.058536,-5.64183,2.510352,-23.4632,-4.621318,-3.525659,2.981214,1824,2.089264,42.24712,-19.22322,593,0.261807,19.66107,25.58445,0.005445,0.046779,0.039654,4.823334,0.512458,479.1305,1925,-1.323041,0.003612,0.281306,0.507013,0.043065,-0.001431,4.46236,7.522394,-0.156853,0.143693,-0.000085,0.000756,1411.449,0.044977,notangry
3.058536,-5.64183,2.510352,-23.4632,-4.621318,-3.525659,2.981214,1824,2.089264,42.24712,-19.22322,593,0.261807,19.66107,25.58445,0.005445,0.046779,0.039654,4.823334,0.512458,479.1305,1925,-1.323041,0.003612,0.281306,0.507013,0.043065,-0.001431,4.46236,7.522394,-0.156853,0.143693,-0.000085,0.000756,1411.449,0.044977,notangry
1.116991,-5.075528,2.918614,-22.28757,-4.373892,-5.305144,2.694255,1053,-5.202269,31.69943,-18.45802,2749,-1.994354,10.15467,26.2426,0.006655,0.079103,0.078141,1.191969,0.458123,474.0333,618,0.162723,-0.000922,0.338559,0.407904,0.645795,-0.004031,7.262436,7.512934,0.247645,0.124791,0.000326,0.001119,903.9746,-0.024944,notangry
1.116991,-5.075528,2.918614,-22.28757,-4.373892,-5.305144,2.694255,1053,-5.202269,31.69943,-18.45802,2749,-1.994354,10.15467,26.2426,0.006655,0.079103,0.078141,1.191969,0.458123,474.0333,618,0.162723,-0.000922,0.338559,0.407904,0.645795,-0.004031,7.262436,7.512934,0.247645,0.124791,0.000326,0.001119,903.9746,-0.024944,notangry
1.116991,-5.075528,2.918614,-22.28757,-4.373892,-5.305144,2.694255,1053,-5.202269,31.69943,-18.45802,2749,-1.994354,10.15467,26.2426,0.006655,0.079103,0.078141,1.191969,0.458123,474.0333,618,0.162723,-0.000922,0.338559,0.407904,0.645795,-0.004031,7.262436,7.512934,0.247645,0.124791,0.000326,0.001119,903.9746,-0.024944,notangry
0.703529,-3.290952,3.060492,-20.63235,-2.136452,-6.630179,2.755181,1703,-8.147748,39.08643,-16.56159,1782,-3.434456,16.35696,32.19189,0.011494,0.074283,0.074886,2.684424,0.480806,438.9807,2083,-1.167685,0.005286,-0.144999,0.018302,-0.109411,-0.007013,4.7535,8.891368,-0.040124,0.139584,0.000158,0.00094,696.2399,0.073954,notangry
0.703529,-3.290952,3.060492,-20.63235,-2.136452,-6.630179,2.755181,1703,-8.147748,39.08643,-16.56159,1782,-3.434456,16.35696,32.19189,0.011494,0.074283,0.074886,2.684424,0.480806,438.9807,2083,-1.167685,0.005286,-0.144999,0.018302,-0.109411,-0.007013,4.7535,8.891368,-0.040124,0.139584,0.000158,0.00094,696.2399,0.073954,notangry
0.703529,-3.290952,3.060492,-20.63235,-2.136452,-6.630179,2.755181,1703,-8.147748,39.08643,-16.56159,1782,-3.434456,16.35696,32.19189,0.011494,0.074283,0.074886,2.684424,0.480806,438.9807,2083,-1.167685,0.005286,-0.144999,0.018302,-0.109411,-0.007013,4.7535,8.891368,-0.040124,0.139584,0.000158,0.00094,696.2399,0.073954,notangry
0.447295,9.247856,2.966856,-22.61034,-4.446712,-5.590195,3.491722,2953,3.020804,33.88875,-12.32793,2626,1.767439,11.9878,28.84185,0.010284,0.057253,0.051056,0.328312,0.411281,459.7735,2343,-2.445595,-0.001541,0.633552,0.265408,-0.009019,-0.001737,4.00786,7.64795,-0.009705,0.090752,0.000137,0.0006,600.372,0.011199,notangry
0.064623,-1.951796,2.827894,-17.69125,-0.189796,-2.278229,2.960002,413,0.816475,35.53772,-12.07458,1868,7.267962,15.15027,18.31483,0.003025,0.093483,0.123553,1.772818,0.368297,474.0333,2646,-0.931942,0.000862,0.106205,-0.062492,0.02977,-0.012586,5.621204,8.279324,-0.007194,0.121069,-0.000527,0.000756,500.9758,-0.158874,notangry
0.064623,-1.951796,2.827894,-17.69125,-0.189796,-2.278229,2.960002,413,0.816475,35.53772,-12.07458,1868,7.267962,15.15027,18.31483,0.003025,0.093483,0.123553,1.772818,0.368297,474.0333,2646,-0.931942,0.000862,0.106205,-0.062492,0.02977,-0.012586,5.621204,8.279324,-0.007194,0.121069,-0.000527,0.000756,500.9758,-0.158874,notangry
2.312962,-3.478406,4.009982,-18.75344,-4.795667,-4.139761,3.022846,2232,-0.388438,31.27573,-31.94009,1448,1.432792,22.55978,22.46669,0.015729,0.062591,0.039871,4.119159,0.321052,458.5227,1885,-0.517153,-0.003551,0.133396,-0.318739,-0.136875,-0.010477,5.195169,6.857051,0.078025,0.169362,0.000195,0.000647,711.5486,-0.022562,notangry
1.106166,-3.081627,2.50992,-29.96551,-3.803483,-3.789233,2.615489,135,-0.148681,45.21911,-24.31421,2506,1.690755,15.73739,26.05316,0.00363,0.108092,0.115329,1.933339,0.400207,438.5422,654,0.345162,-0.000412,-0.098276,0.348746,-0.000745,0.004529,6.05055,10.69763,-0.021112,0.138837,0.000109,0.00178,712.6503,-0.115128,notangry
1.834975,1.992559,3.17868,-27.38995,-5.17214,-5.735852,3.054486,408,-6.135417,27.48455,-17.88805,1573,-1.381295,25.70142,40.67165,0.009074,0.042503,0.039487,5.844844,0.64475,468.9846,1708,-1.168525,0.005441,0.327715,0.339192,-0.36441,-0.015456,3.587992,9.803633,0.317171,0.182395,-0.000151,0.000651,817.8362,0.01368,notangry
1.834975,1.992559,3.17868,-27.38995,-5.17214,-5.735852,3.054486,408,-6.135417,27.48455,-17.88805,1573,-1.381295,25.70142,40.67165,0.009074,0.042503,0.039487,5.844844,0.64475,468.9846,1708,-1.168525,0.005441,0.327715,0.339192,-0.36441,-0.015456,3.587992,9.803633,0.317171,0.182395,-0.000151,0.000651,817.8362,0.01368,notangry
0.927001,4.045657,2.745256,-19.21313,-0.572481,1.498476,2.455862,1616,1.425434,44.15286,-17.89687,954,-1.68093,23.48714,38.26127,0.005445,0.128987,0.144034,0.834312,0.276503,479.1305,2949,-0.777304,-0.001371,0.087986,-0.05905,0.098847,0.005478,4.381288,9.697438,-0.241489,0.132323,0.000139,0.001478,1014.397,-0.013726,notangry
0.927001,4.045657,2.745256,-19.21313,-0.572481,1.498476,2.455862,1616,1.425434,44.15286,-17.89687,954,-1.68093,23.48714,38.26127,0.005445,0.128987,0.144034,0.834312,0.276503,479.1305,2949,-0.777304,-0.001371,0.087986,-0.05905,0.098847,0.005478,4.381288,9.697438,-0.241489,0.132323,0.000139,0.001478,1014.397,-0.013726,notangry
2.056325,-4.909859,1.923897,-26.38529,-1.638699,-1.255183,3.133917,854,-1.459848,43.64987,-15.79316,2820,-4.559048,20.43631,45.04643,0.00363,0.067931,0.060242,0.510519,0.524697,469.1486,1323,-0.399609,0.004194,0.158864,0.607851,0.591359,0.01976,4.101794,7.964296,0.108118,0.142248,0.000245,0.001859,1764.59,0.004221,notangry
2.056325,-4.909859,1.923897,-26.38529,-1.638699,-1.255183,3.133917,854,-1.459848,43.64987,-15.79316,2820,-4.559048,20.43631,45.04643,0.00363,0.067931,0.060242,0.510519,0.524697,469.1486,1323,-0.399609,0.004194,0.158864,0.607851,0.591359,0.01976,4.101794,7.964296,0.108118,0.142248,0.000245,0.001859,1764.59,0.004221,notangry
1.913867,-2.378554,3.017435,-23.8849,-9.428179,-8.892244,3.095623,1647,-1.684096,23.42537,-16.7763,513,-3.743971,10.35003,13.45964,0.013914,0.043041,0.038399,1.535278,0.323354,426.3352,1273,-1.868765,-0.002234,-0.104353,0.174416,-0.196303,0.002375,3.323558,7.421579,0.007774,0.070833,0.000116,0.000347,97.8735,0.571899,notangry
0.233924,-0.495767,2.622755,-19.99982,-1.655767,-1.852753,2.699357,901,0.321374,41.26307,-18.69527,1826,-5.596889,12.56788,18.99798,0.046582,0.176762,0.170038,1.726023,0.325874,420.0076,115,-0.09465,-0.001534,-0.453579,0.082018,-0.117774,0.004145,5.432352,8.35088,0.048184,0.13213,-0.000225,0.000721,257.465,-0.014773,notangry
1.663378,6.207438,2.443938,-27.08572,0.69136,3.579168,3.321636,655,10.05556,44.92151,-18.7697,715,6.722842,27.75568,39.35403,0,0.089251,0.053313,1.70185,0.388774,475.2264,1569,-1.159217,-0.00487,0.054262,-0.574453,0.291817,-0.003072,5.740396,12.4251,-0.423051,0.132946,0.000121,0.001032,694.1397,-0.038537,notangry
1.244701,-0.409195,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,0.457201,13.82046,-13.83705,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,0.068538,2.278961,0.299534,479.1305,2802,-0.756835,0.005272,-0.371493,0.061792,0.040611,0.001168,4.13817,8.53091,-0.333051,0.107265,-0.000216,0.000728,569.7769,0.094414,notangry
1.244701,-0.409195,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,0.457201,13.82046,-13.83705,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,0.068538,2.278961,0.299534,479.1305,2802,-0.756835,0.005272,-0.371493,0.061792,0.040611,0.001168,4.13817,8.53091,-0.333051,0.107265,-0.000216,0.000728,569.7769,0.094414,notangry
1.244701,-0.409195,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,0.457201,13.82046,-13.83705,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,0.068538,2.278961,0.299534,479.1305,2802,-0.756835,0.005272,-0.371493,0.061792,0.040611,0.001168,4.13817,8.53091,-0.333051,0.107265,-0.000216,0.000728,569.7769,0.094414,notangry
1.244701,-0.409195,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,0.457201,13.82046,-13.83705,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,0.068538,2.278961,0.299534,479.1305,2802,-0.756835,0.005272,-0.371493,0.061792,0.040611,0.001168,4.13817,8.53091,-0.333051,0.107265,-0.000216,0.000728,569.7769,0.094414,notangry
1.244701,-0.409195,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,0.457201,13.82046,-13.83705,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,0.068538,2.278961,0.299534,479.1305,2802,-0.756835,0.005272,-0.371493,0.061792,0.040611,0.001168,4.13817,8.53091,-0.333051,0.107265,-0.000216,0.000728,569.7769,0.094414,notangry
1.244701,-0.409195,2.903814,-14.71314,1.124293,1.494081,3.087821,1603,0.457201,13.82046,-13.83705,1536,-1.933071,18.99452,24.26815,0.005445,0.062233,0.068538,2.278961,0.299534,479.1305,2802,-0.756835,0.005272,-0.371493,0.061792,0.040611,0.001168,4.13817,8.53091,-0.333051,0.107265,-0.000216,0.000728,569.7769,0.094414,notangry
3.035466,5.990073,3.370072,-20.6521,0.710892,-1.526235,3.917958,2249,0.637277,20.21185,-17.38864,1974,3.385132,14.21676,17.36809,0.016334,0.098989,0.098068,4.621037,0.362295,464.2468,2525,-0.438248,-0.002132,0.254886,-0.013488,-0.013058,-0.011808,4.110213,6.419318,0.003761,0.149898,0.000339,0.001553,1071.063,-0.083237,notangry
0.766743,-7.067656,2.200718,-31.62424,-11.63545,-12.75373,3.743093,2292,-19.20829,54.59987,-28.67876,581,-8.867569,16.55325,47.27645,0.00726,0.036754,0.036772,1.334453,0.728074,479.1305,453,-1.110915,0.002796,-0.046877,0.048583,0.033112,-0.027683,4.443696,10.27733,-0.292948,0.13136,-0.000151,0.000499,986.83,0.047152,notangry
2.429671,-3.520956,2.793766,-13.25136,-0.652493,-0.270272,2.896855,484,3.431877,20.10693,-16.20484,2517,-2.729915,19.39339,24.16524,0.011494,0.049679,0.05151,3.342165,0.344659,460.8614,455,-1.353978,-0.000453,-0.149718,0.016567,0.112441,0.010399,3.612576,7.760225,0.04699,0.112671,-0.000161,0.000587,181.0688,-0.010843,notangry
1.404104,3.778854,3.46081,-15.00035,1.261266,3.105384,3.155578,1685,1.829066,35.94918,-16.35339,1116,-2.018573,9.380101,24.97419,0.00605,0.038034,0.03254,1.52256,0.423424,453.7999,1241,-0.799275,-0.003203,-0.69843,-0.12255,-0.355415,0.001079,3.323299,7.221979,0.003251,0.102447,0.000128,0.000461,672.9907,-0.017267,notangry
2.064397,2.917859,2.980525,-21.17838,3.130337,0.731053,2.903998,1195,3.773595,60.15993,-26.07171,1538,-1.918928,19.10203,29.07771,0.00363,0.052381,0.056918,1.850478,0.595151,461.5627,2825,-0.919522,-0.003719,-0.836214,-0.118736,-0.133676,-0.015295,5.99543,9.989655,-0.063441,0.168792,0.000206,0.001847,1120.547,-0.104259,notangry
2.253526,1.137836,3.26422,-29.57743,-3.567499,-0.966381,3.059306,2897,-2.367294,24.62789,-31.18025,1596,-7.020829,8.777207,23.73527,0.00726,0.068856,0.065001,3.419798,0.416825,472.3343,1538,-0.024149,0.005942,0.367715,0.091851,0.20418,0.003826,5.44134,8.80657,0.223969,0.134202,-0.000238,0.00121,1002.344,-0.05493,notangry
0.991317,-1.959625,3.537015,-11.29483,1.188245,0.804243,2.84205,1235,-1.709705,14.72424,-10.37952,2082,-1.322153,13.81709,9.749662,0.004235,0.084664,0.099657,1.304461,0.276217,470.6353,2948,0.009645,0.003312,0.353043,0.935095,0.794255,-0.00267,5.465797,6.03455,0.168261,0.126646,0.000064,0.001265,635.7708,0.00063,notangry
