@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Minimum numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Flatness numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[3]_linregc2 numeric
@attribute mfcc_sma[4]_kurtosis numeric
@attribute mfcc_sma[7]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[8]_maxPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[11]_min numeric
@attribute mfcc_sma[11]_maxPos numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute mfcc_sma[12]_max numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute F0_sma_max numeric
@attribute mfcc_sma_de[1]_minPos numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_skewness numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_skewness numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[9]_max numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_skewness numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0_sma_de_skewness numeric
@attribute output {angry,notangry}

@data
0.099233,0.062988,0.177346,0.427808,0.100139,1.772021,0.407648,0.35203,0.335458,0.272293,2.52627,0.468949,0.972552,1.80801,2.00616,2.280193,4.982179,0.160966,0.165098,0.089346,0.024869,0.043272,0.054249,0.010946,0.307091,0.385994,0.225802,0.229474,0.36611,0.608122,1.127386,0.099546,0.101282,0.100392,0.072151,0.121318,0.253385,0.064534,0.199217,1.156928,0.11073,0.293058,1.037897,1.005433,0.025977,0.036898,0.045637,84.5,0.508827,1.010286,0.001393,88.04457,5.769192,1.46808,0.494835,1.148978,0.902183,0.135872,142.103,5.405881,101.74,0.46857,0.006681,0.008734,0.271103,0.000052,0.006613,13140.33,0.094861,0,0.859521,0.126177,0,0.120825,0.004319,690.8921,98258.55,3.035466,5.990073,3.370072,-20.6521,0.710892,-1.526235,3.917958,2249,0.637277,20.21185,-17.38864,1974,3.385132,14.21676,17.36809,0.016334,0.098989,0.098068,4.621037,0.362295,464.2468,2525,-0.438248,-0.002132,0.254886,-0.013488,-0.013058,-0.011808,4.110213,6.419318,0.003761,0.149898,0.000339,0.001553,1071.063,-0.083237,notangry
0.040098,0.035039,0.047358,1.25142,-0.25104,2.193863,0.225476,0.311446,0.402227,0.474748,2.608022,0.538279,1.053303,2.058447,2.609004,2.516836,3.388834,0.176766,0.175,0.185819,0.017364,0.069386,0.085799,0.01048,0.582027,0.536398,0.523701,0.421144,0.567387,1.020428,2.637712,0.188654,0.120656,0.136722,0.083936,0.120831,0.260116,0.204799,0.217071,21.40527,0.288432,0.455887,1.068302,0.674665,0.046085,0.027907,0.035943,108.25,0.574644,1.003128,0.001597,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34,0.766743,-7.067656,2.200718,-31.62424,-11.63545,-12.75373,3.743093,2292,-19.20829,54.59987,-28.67876,581,-8.867569,16.55325,47.27645,0.00726,0.036754,0.036772,1.334453,0.728074,479.1305,453,-1.110915,0.002796,-0.046877,0.048583,0.033112,-0.027683,4.443696,10.27733,-0.292948,0.13136,-0.000151,0.000499,986.83,0.047152,notangry
0.050527,0.029855,0.062175,0.539792,0.098088,1.857519,0.438795,0.375543,0.405765,0.400888,2.595533,0.505522,0.813241,1.795121,1.731284,2.113579,3.219401,0.140724,0.139557,0.152308,0.021852,0.066397,0.08669,0.010832,0.21111,0.23681,0.212262,0.237,0.426638,0.4459,0.814541,0.088936,0.107589,0.070879,0.068346,0.125226,0.263686,0.109287,0.095119,0.280513,0.136085,0.37141,0.752055,0.929284,0.019131,0.02982,0.03949,104,0.570851,1.003405,0.001584,71.48283,4.247804,1.25143,0.817492,1.100731,0.897762,0.150231,132.6651,6.706026,96.46214,0.580039,0.019488,0.040297,0.158452,0.000162,0.009621,9230.012,0.825067,0,0.874168,0.117865,0,0.110072,0.004478,340.278,25799.54,2.429671,-3.520956,2.793766,-13.25136,-0.652493,-0.270272,2.896855,484,3.431877,20.10693,-16.20484,2517,-2.729915,19.39339,24.16524,0.011494,0.049679,0.05151,3.342165,0.344659,460.8614,455,-1.353978,-0.000453,-0.149718,0.016567,0.112441,0.010399,3.612576,7.760225,0.04699,0.112671,-0.000161,0.000587,181.0688,-0.010843,notangry
0.035996,0.024552,0.057046,0.284487,0.360992,1.967242,0.419169,0.426665,0.443037,0.375271,2.613033,0.512118,0.940611,1.415763,2.037806,1.872342,3.412527,0.127013,0.10614,0.150766,0.024292,0.052142,0.050849,0.009423,0.28218,0.400557,0.322987,0.329977,0.527285,0.619903,1.335359,0.155578,0.169291,0.129047,0.083439,0.121871,0.254915,0.08977,0.258889,2.101894,0.169789,0.412731,0.904357,0.943245,0.034174,0.037362,0.050614,123,0.570382,1.002778,0.00155,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6,1.404104,3.778854,3.46081,-15.00035,1.261266,3.105384,3.155578,1685,1.829066,35.94918,-16.35339,1116,-2.018573,9.380101,24.97419,0.00605,0.038034,0.03254,1.52256,0.423424,453.7999,1241,-0.799275,-0.003203,-0.69843,-0.12255,-0.355415,0.001079,3.323299,7.221979,0.003251,0.102447,0.000128,0.000461,672.9907,-0.017267,notangry
0.058746,0.042177,0.412446,0.789641,0.010074,1.995957,0.339242,0.304694,0.277985,0.387422,2.55653,0.666069,1.055908,1.988888,2.484842,2.896876,5.824989,0.193971,0.188574,0.201793,0.067065,0.081105,0.074468,0.013244,0.403814,0.470037,0.312842,0.291406,0.547255,0.622476,1.595138,0.107297,0.121321,0.103691,0.082312,0.120048,0.254636,0.134942,0.418734,10.816468,0.159537,0.391097,0.875878,0.972092,0.044058,0.030734,0.037711,97.5,0.558666,1.012084,0.001161,50.6824,4.004917,1.327829,0.730005,0.40934,0.878122,0.025516,12.68016,4.867791,431.3479,1.864001,0.054651,0.295373,0.191317,0.000424,0.002992,313.8392,2.067517,0,0.762983,0.070538,0,0.180961,0.003189,444.5279,345037.2,2.064397,2.917859,2.980525,-21.17838,3.130337,0.731053,2.903998,1195,3.773595,60.15993,-26.07171,1538,-1.918928,19.10203,29.07771,0.00363,0.052381,0.056918,1.850478,0.595151,461.5627,2825,-0.919522,-0.003719,-0.836214,-0.118736,-0.133676,-0.015295,5.99543,9.989655,-0.063441,0.168792,0.000206,0.001847,1120.547,-0.104259,notangry
0.06594,0.046804,0.093446,1.107463,-0.10286,1.883045,0.411847,0.43613,0.33807,0.465442,2.58804,0.559077,1.005101,1.688851,1.701248,2.499563,3.441888,0.170235,0.152022,0.160342,0.048038,0.071814,0.074332,0.012676,0.469093,0.263861,0.215376,0.24478,0.412661,0.587648,1.34683,0.140761,0.098022,0.084648,0.079387,0.13598,0.262184,0.109727,0.340096,2.564885,0.158766,0.369284,1.279321,0.675062,0.049412,0.031127,0.039698,94.75,0.569513,1.007082,0.001315,67.01638,4.431634,1.306466,0.863435,1.011653,0.889564,0.087725,79.19437,5.800821,466.5761,1.90747,0.049301,0.159283,0.46553,0.000469,0.008813,11821.26,1.297575,0,0.902796,0.119022,0,0.087814,0.003305,539.6957,485278.6,2.253526,1.137836,3.26422,-29.57743,-3.567499,-0.966381,3.059306,2897,-2.367294,24.62789,-31.18025,1596,-7.020829,8.777207,23.73527,0.00726,0.068856,0.065001,3.419798,0.416825,472.3343,1538,-0.024149,0.005942,0.367715,0.091851,0.20418,0.003826,5.44134,8.80657,0.223969,0.134202,-0.000238,0.00121,1002.344,-0.05493,notangry
0.08786,0.051658,0.241936,0.461196,0.284198,1.748564,0.558981,0.586554,0.476107,0.394473,2.58331,0.346512,0.75561,1.333613,1.395031,1.766984,3.380748,0.130821,0.126167,0.09802,0.043386,0.061043,0.064208,0.010586,0.150418,0.114537,0.17176,0.238635,0.289883,0.325011,0.886924,0.093847,0.091294,0.096931,0.076075,0.131479,0.261746,0.071921,0.136818,0.344018,0.108643,0.235862,1.435785,0.984921,0.02584,0.035572,0.044989,84.75,0.49673,1.009096,0.001338,74.59823,5.650937,1.532172,0.723891,1.037922,0.909754,0.266978,172.2256,5.027626,218.4725,1.152976,0.027077,0.051681,0.440395,0.000121,0.041973,29145.19,0.557665,0,0.87217,0.096526,0,0.111563,0.003878,561.1286,226628.3,0.991317,-1.959625,3.537015,-11.29483,1.188245,0.804243,2.84205,1235,-1.709705,14.72424,-10.37952,2082,-1.322153,13.81709,9.749662,0.004235,0.084664,0.099657,1.304461,0.276217,470.6353,2948,0.009645,0.003312,0.353043,0.935095,0.794255,-0.00267,5.465797,6.03455,0.168261,0.126646,0.000064,0.001265,635.7708,0.00063,notangry
0.037828,0.025793,0.146386,1.102292,-0.260449,1.966595,0.337511,0.321245,0.471277,0.484287,2.55966,0.58434,0.973594,1.5807,1.515187,1.818414,2.987713,0.141168,0.140361,0.196873,0.040224,0.071243,0.069297,0.01291,0.623058,0.508875,0.394788,0.305944,0.590928,0.656359,1.043738,0.119525,0.122936,0.112491,0.085943,0.137191,0.260129,0.128364,0.186598,1.588854,0.141323,0.609712,0.670451,1.21504,0.038783,0.02929,0.03415,94.5,0.500593,1.006791,0.001391,58.27608,3.544749,1.149181,0.884762,0.658484,0.875249,0.048975,41.36333,6.792003,466.0667,1.511386,0.036352,0.0959,0.283946,0.00093,0.005095,2274.029,1.537404,0,0.844874,0.077385,0,0.13115,0.002345,280.6258,45356.52,1.831761,-1.830808,2.131298,-19.25709,-1.591771,-3.316171,2.954122,1855,-0.301232,47.12725,-20.37824,1414,-0.665986,18.64228,23.34615,0.005445,0.035872,0.043348,2.523073,0.393188,475.8031,1947,-1.189815,0.002759,-0.768258,-0.950835,-0.356535,-0.00209,4.976432,11.15526,-0.100595,0.124469,-0.000044,0.000688,732.3578,-0.002613,notangry
0.071988,0.060055,0.096273,0.099875,-0.425789,2.062828,0.30959,0.19729,0.212355,0.285329,2.541868,0.630073,1.287516,1.801514,2.515487,2.828346,5.361182,0.126723,0.124003,0.159177,0.028932,0.046076,0.063716,0.011112,0.588179,0.487728,0.469488,0.323357,0.638895,0.977109,1.647651,0.141548,0.132194,0.09748,0.066954,0.115574,0.251475,0.145588,0.300483,20.563636,0.138082,0.504219,1.353827,1.834449,0.02492,0.029421,0.038252,115,0.577284,1.003331,0.001579,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9,2.117747,-8.963037,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,-9.431443,42.4736,-31.14997,1542,4.325676,18.09622,56.09106,0.016939,0.071057,0.066165,5.955969,0.657656,479.1305,384,-0.649222,0.001236,0.714866,0.178388,0.266391,-0.004276,5.326762,8.020762,0.000739,0.143105,-0.000446,0.000892,1773.287,0.00914,notangry
0.071988,0.060055,0.096273,0.099875,-0.425789,2.062828,0.30959,0.19729,0.212355,0.285329,2.541868,0.630073,1.287516,1.801514,2.515487,2.828346,5.361182,0.126723,0.124003,0.159177,0.028932,0.046076,0.063716,0.011112,0.588179,0.487728,0.469488,0.323357,0.638895,0.977109,1.647651,0.141548,0.132194,0.09748,0.066954,0.115574,0.251475,0.145588,0.300483,20.563636,0.138082,0.504219,1.353827,1.834449,0.02492,0.029421,0.038252,115,0.577284,1.003331,0.001579,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9,2.117747,-8.963037,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,-9.431443,42.4736,-31.14997,1542,4.325676,18.09622,56.09106,0.016939,0.071057,0.066165,5.955969,0.657656,479.1305,384,-0.649222,0.001236,0.714866,0.178388,0.266391,-0.004276,5.326762,8.020762,0.000739,0.143105,-0.000446,0.000892,1773.287,0.00914,notangry
0.071988,0.060055,0.096273,0.099875,-0.425789,2.062828,0.30959,0.19729,0.212355,0.285329,2.541868,0.630073,1.287516,1.801514,2.515487,2.828346,5.361182,0.126723,0.124003,0.159177,0.028932,0.046076,0.063716,0.011112,0.588179,0.487728,0.469488,0.323357,0.638895,0.977109,1.647651,0.141548,0.132194,0.09748,0.066954,0.115574,0.251475,0.145588,0.300483,20.563636,0.138082,0.504219,1.353827,1.834449,0.02492,0.029421,0.038252,115,0.577284,1.003331,0.001579,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9,2.117747,-8.963037,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,-9.431443,42.4736,-31.14997,1542,4.325676,18.09622,56.09106,0.016939,0.071057,0.066165,5.955969,0.657656,479.1305,384,-0.649222,0.001236,0.714866,0.178388,0.266391,-0.004276,5.326762,8.020762,0.000739,0.143105,-0.000446,0.000892,1773.287,0.00914,notangry
0.071988,0.060055,0.096273,0.099875,-0.425789,2.062828,0.30959,0.19729,0.212355,0.285329,2.541868,0.630073,1.287516,1.801514,2.515487,2.828346,5.361182,0.126723,0.124003,0.159177,0.028932,0.046076,0.063716,0.011112,0.588179,0.487728,0.469488,0.323357,0.638895,0.977109,1.647651,0.141548,0.132194,0.09748,0.066954,0.115574,0.251475,0.145588,0.300483,20.563636,0.138082,0.504219,1.353827,1.834449,0.02492,0.029421,0.038252,115,0.577284,1.003331,0.001579,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9,2.117747,-8.963037,3.225172,-34.14466,-8.600306,-5.401529,3.228111,2063,-9.431443,42.4736,-31.14997,1542,4.325676,18.09622,56.09106,0.016939,0.071057,0.066165,5.955969,0.657656,479.1305,384,-0.649222,0.001236,0.714866,0.178388,0.266391,-0.004276,5.326762,8.020762,0.000739,0.143105,-0.000446,0.000892,1773.287,0.00914,notangry
0.060628,0.04682,0.075189,1.193306,-0.266227,2.115659,0.284558,0.266278,0.251535,0.345565,2.551591,0.752524,1.08047,1.750521,2.010034,2.570462,4.345982,0.140018,0.147563,0.17097,0.022248,0.068751,0.070438,0.01083,0.38402,0.494476,0.353941,0.320227,0.624284,0.757101,1.88651,0.134197,0.113942,0.082628,0.071318,0.124084,0.260741,0.18717,0.337528,17.575396,0.181759,0.416395,0.928132,1.105991,0.037884,0.035175,0.041526,107.75,0.558107,1.003353,0.001548,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13,1.403676,6.109821,2.775481,-32.76051,-13.89799,-16.20495,2.572148,2326,-2.542918,36.64349,-20.61024,148,3.993086,14.11688,43.45142,0.012704,0.063389,0.042917,2.647364,0.532037,464.5352,297,-0.225362,-0.002385,0.177887,0.040268,0.11519,-0.00172,4.849851,13.9412,0.09422,0.116171,-0.00023,0.000693,730.756,-0.04169,notangry
0.060628,0.04682,0.075189,1.193306,-0.266227,2.115659,0.284558,0.266278,0.251535,0.345565,2.551591,0.752524,1.08047,1.750521,2.010034,2.570462,4.345982,0.140018,0.147563,0.17097,0.022248,0.068751,0.070438,0.01083,0.38402,0.494476,0.353941,0.320227,0.624284,0.757101,1.88651,0.134197,0.113942,0.082628,0.071318,0.124084,0.260741,0.18717,0.337528,17.575396,0.181759,0.416395,0.928132,1.105991,0.037884,0.035175,0.041526,107.75,0.558107,1.003353,0.001548,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13,1.403676,6.109821,2.775481,-32.76051,-13.89799,-16.20495,2.572148,2326,-2.542918,36.64349,-20.61024,148,3.993086,14.11688,43.45142,0.012704,0.063389,0.042917,2.647364,0.532037,464.5352,297,-0.225362,-0.002385,0.177887,0.040268,0.11519,-0.00172,4.849851,13.9412,0.09422,0.116171,-0.00023,0.000693,730.756,-0.04169,notangry
0.09425,0.067644,0.147065,0.609629,0.211147,1.737171,0.436149,0.473655,0.293427,0.303525,2.536854,0.511857,0.983279,1.618632,2.623729,2.2742,4.844692,0.136117,0.137806,0.142166,0.035746,0.041803,0.043192,0.01275,0.293557,0.35248,0.274929,0.224421,0.387386,0.687087,3.391356,0.093672,0.091163,0.103443,0.097186,0.128633,0.253095,0.152851,0.434344,3.97565,0.135476,0.290336,1.047401,1.213153,0.023952,0.019203,0.03577,114.5,0.558261,1.00517,0.001484,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3,1.622975,-0.120182,3.041294,-19.70601,-2.481017,-1.321181,2.838479,1150,-0.281707,32.25524,-17.12097,1393,0.442372,16.22709,18.11925,0.006655,0.09602,0.05412,0.816314,0.432293,479.1305,1134,0.008784,-0.00101,-0.043268,0.115484,-0.007283,-0.009817,4.960531,9.154628,0.065082,0.101883,0.00031,0.000698,994.7784,-0.001429,notangry
0.09425,0.067644,0.147065,0.609629,0.211147,1.737171,0.436149,0.473655,0.293427,0.303525,2.536854,0.511857,0.983279,1.618632,2.623729,2.2742,4.844692,0.136117,0.137806,0.142166,0.035746,0.041803,0.043192,0.01275,0.293557,0.35248,0.274929,0.224421,0.387386,0.687087,3.391356,0.093672,0.091163,0.103443,0.097186,0.128633,0.253095,0.152851,0.434344,3.97565,0.135476,0.290336,1.047401,1.213153,0.023952,0.019203,0.03577,114.5,0.558261,1.00517,0.001484,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3,1.622975,-0.120182,3.041294,-19.70601,-2.481017,-1.321181,2.838479,1150,-0.281707,32.25524,-17.12097,1393,0.442372,16.22709,18.11925,0.006655,0.09602,0.05412,0.816314,0.432293,479.1305,1134,0.008784,-0.00101,-0.043268,0.115484,-0.007283,-0.009817,4.960531,9.154628,0.065082,0.101883,0.00031,0.000698,994.7784,-0.001429,notangry
0.09425,0.067644,0.147065,0.609629,0.211147,1.737171,0.436149,0.473655,0.293427,0.303525,2.536854,0.511857,0.983279,1.618632,2.623729,2.2742,4.844692,0.136117,0.137806,0.142166,0.035746,0.041803,0.043192,0.01275,0.293557,0.35248,0.274929,0.224421,0.387386,0.687087,3.391356,0.093672,0.091163,0.103443,0.097186,0.128633,0.253095,0.152851,0.434344,3.97565,0.135476,0.290336,1.047401,1.213153,0.023952,0.019203,0.03577,114.5,0.558261,1.00517,0.001484,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3,1.622975,-0.120182,3.041294,-19.70601,-2.481017,-1.321181,2.838479,1150,-0.281707,32.25524,-17.12097,1393,0.442372,16.22709,18.11925,0.006655,0.09602,0.05412,0.816314,0.432293,479.1305,1134,0.008784,-0.00101,-0.043268,0.115484,-0.007283,-0.009817,4.960531,9.154628,0.065082,0.101883,0.00031,0.000698,994.7784,-0.001429,notangry
0.12549,0.069348,0.205425,0.195005,0.270508,1.927371,0.483581,0.434903,0.462286,0.348907,2.574056,0.412558,0.906339,1.664854,1.722947,1.860707,4.753154,0.118643,0.110509,0.074271,0.024894,0.045418,0.053672,0.009671,0.20654,0.173232,0.165862,0.270671,0.707374,0.656945,0.789433,0.131447,0.116131,0.114102,0.082736,0.129907,0.258164,0.066167,0.167515,0.616786,0.141998,0.383215,0.694603,0.600948,0.030508,0.039383,0.049466,119.5,0.571502,1.003278,0.001577,86.79584,6.236805,1.583378,0.554373,0.906052,0.905034,0.120847,62.03051,4.915446,55.17236,0.295499,0.008392,0.005728,0.024213,0.000076,0.014032,2938.308,0.236448,0,0.878828,0.144785,0,0.10656,0.00408,759.9834,84142.26,1.062292,-4.441782,2.994743,-8.565633,2.04571,2.058255,3.370396,393,1.473403,11.01951,-12.36632,1166,-1.3731,11.01136,7.375069,0.041742,0.124504,0.119812,0.906105,0.333272,479.1305,684,-0.747648,-0.000956,-0.454203,0.02589,-0.01141,0.012433,3.60392,6.083077,0.072561,0.15226,0.000037,0.000473,257.9594,-0.088764,notangry
