@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {angry,notangry}

@data

0.055891,0.619831,0.088475,0.049792,8.58297,0.483257,0.23989,0.210955,0.37947,0.384276,2.417452,27.296357,0.509627,1.599423,2.289438,2.686147,3.943216,4.156404,0.173556,0.205372,0.027717,0.058168,0.078243,0.081185,1.98563,0.866539,0.491191,0.732475,0.381424,0.462732,0.624592,1.305625,0.124616,0.089835,0.113291,0.058033,0.008628,0.255109,1.520332,1.247084,0.035753,0.030045,0.03818,0.074858,0.21461,86.5,0.566823,1.002818,angry
0.079983,0.782532,0.313143,0.022441,9.393485,0.552576,0.553728,0.49458,0.411525,0.448087,2.33395,5.859457,0.598865,1.383839,1.7459,1.52085,2.040325,4.128877,0.124567,0.184789,0.053089,0.065443,0.067118,0.070375,1.422194,0.773362,0.238279,0.380805,0.230026,0.282575,0.355224,0.697595,0.127593,0.119497,0.099947,0.064228,0.014183,0.262322,0.644883,0.717526,0.030311,0.039654,0.043691,0.081242,0.209681,104.5,0.536461,1.007043,angry
0.118178,0.444537,0.15241,0.288143,9.153396,0.594284,0.377335,0.36522,0.393232,0.523544,2.393948,2.20321,0.563442,1.597598,1.752329,1.833575,2.534059,3.5308,0.12677,0.079965,0.046431,0.03997,0.04205,0.051638,0.756632,0.248501,0.149965,0.143285,0.260472,0.373959,0.408975,0.778011,0.160797,0.100151,0.110715,0.045312,0.004196,0.234629,0.529471,0.624289,0.020917,0.035108,0.046883,0.084793,0.21531,123.5,0.585791,1.002891,angry
0.041161,0.984245,0.5171,0.365929,9.841456,0.681185,0.420383,0.441042,0.364456,0.465764,2.39297,0.53969,0.512255,1.651592,2.121217,3.356129,4.0351,4.442607,0.14056,0.170177,0.031282,0.051438,0.071593,0.079738,1.623936,0.333995,0.527953,0.270778,0.243539,0.244863,0.412652,2.714135,0.090043,0.086515,0.096616,0.042955,0.005965,0.097373,2.683125,2.285068,0.036787,0.031137,0.048423,0.083037,0.216593,103.25,0.587,1.005542,angry
0.085179,0.272373,0.203097,0.132891,9.602606,0.581036,0.330913,0.392508,0.378385,0.471107,2.392068,1.936585,0.513574,1.697453,1.777078,1.797783,2.984679,4.023368,0.116748,0.091344,0.03527,0.044484,0.054429,0.07582,0.678833,0.412245,0.239974,0.182331,0.251794,0.312139,0.440862,0.911478,0.110352,0.08171,0.103746,0.04424,0.004559,0.23176,0.553453,0.680843,0.028162,0.028501,0.045953,0.077288,0.212099,116.25,0.583258,1.005836,angry
0.089051,0.052056,0.48548,-0.025324,8.630126,0.633609,0.524806,0.519635,0.345177,0.504794,2.381931,1.5491,0.491205,1.239284,1.331782,1.368881,2.784343,3.208298,0.107358,0.093157,0.029859,0.036454,0.04902,0.053808,0.517887,0.212581,0.230177,0.330134,0.224722,0.274345,0.356623,0.540734,0.080539,0.086338,0.081627,0.027013,0.003941,0.133357,0.405313,0.557114,0.025067,0.032479,0.046411,0.082106,0.215224,125.25,0.60379,1.003241,angry
0.063105,0.417636,0.288641,-0.002203,8.228543,0.666776,0.524637,0.482364,0.44409,0.452521,2.403759,1.518584,0.516569,1.497447,1.442522,1.618562,2.485926,2.957073,0.109081,0.087267,0.032433,0.043899,0.056743,0.063744,0.664214,0.2965,0.16921,0.098913,0.213114,0.273671,0.45502,0.639772,0.09103,0.084809,0.087372,0.022234,0.004462,0.144709,0.432624,0.57645,0.032939,0.0311,0.041254,0.078157,0.2151,120.5,0.583746,1.003717,angry
0.040387,0.547336,0.159992,-0.184715,8.793167,0.367257,0.403796,0.360988,0.315583,0.451328,2.438338,2.504392,0.443125,1.48007,2.048556,2.270679,3.937384,4.146535,0.143433,0.187781,0.025704,0.075058,0.077547,0.078255,1.77596,0.636213,0.342011,0.330009,0.319789,0.546577,0.481256,1.118943,0.153559,0.125799,0.155885,0.061616,0.004252,0.208126,0.806423,0.971403,0.031324,0.047881,0.049973,0.080209,0.215877,114.25,0.568904,1.002792,angry
0.02553,1.132175,0.35705,0.380954,5.558822,0.646335,0.542968,0.500818,0.464136,0.484684,2.33366,0.445606,0.521946,1.316033,1.913672,1.29819,3.196247,3.35309,0.108514,0.260919,0.031471,0.037944,0.0465,0.051736,0.822898,0.260231,0.182426,0.133025,0.243619,0.286187,0.269691,0.92582,0.080851,0.076043,0.084413,0.016127,0.005487,0.085277,0.753573,0.598936,0.018051,0.038893,0.046629,0.07394,0.212568,109,0.538812,1.004932,angry
0.127637,0.651258,0.325426,0.23698,9.08489,0.575373,0.544572,0.463431,0.424821,0.565414,2.400187,4.061886,0.620322,1.267854,1.281206,1.248894,2.241169,3.610499,0.115277,0.07856,0.050178,0.058432,0.062642,0.072223,0.86924,0.360201,0.221286,0.283674,0.250469,0.292412,0.453343,0.578079,0.086855,0.127269,0.076005,0.032372,0.006083,0.276474,0.448046,0.574884,0.032708,0.046809,0.053078,0.086393,0.214461,112.5,0.528563,1.004034,angry
0.088377,0.219231,-0.044009,0.037461,10.670506,0.460875,0.345343,0.388025,0.334076,0.461611,2.338929,17.142314,0.542663,1.593744,1.821585,2.329059,2.859956,4.75606,0.125513,0.152299,0.030721,0.049451,0.054053,0.062469,1.004482,0.343583,0.336163,0.23779,0.30025,0.524586,0.423832,0.965729,0.165253,0.163399,0.148802,0.037847,0.007666,0.279425,0.703377,0.83301,0.027442,0.033297,0.041141,0.075047,0.21229,83.25,0.547833,1.00292,angry
0.120404,0.302529,0.290444,0.359898,9.378073,0.618822,0.468666,0.461768,0.334902,0.551527,2.369646,2.042865,0.565052,1.286542,1.373059,1.75159,3.288502,3.645068,0.112656,0.08699,0.043429,0.039161,0.043663,0.054317,0.878996,0.302912,0.271135,0.237663,0.232753,0.302331,0.653285,0.782512,0.093758,0.164597,0.075921,0.049497,0.004615,0.220408,0.604563,0.80716,0.033818,0.043008,0.053991,0.086767,0.210873,114.25,0.568348,1.002811,angry
0.141542,0.620109,0.139391,-0.062843,9.636553,0.650926,0.545765,0.542725,0.413438,0.570844,2.370495,1.030768,0.522456,1.019787,1.200475,1.443533,2.371322,3.83732,0.10344,0.067386,0.03439,0.027822,0.033063,0.042332,0.46849,0.138062,0.191319,0.116874,0.223877,0.335785,0.413562,0.511271,0.109185,0.098844,0.097478,0.020582,0.003616,0.1295,0.474784,0.590532,0.028241,0.043791,0.052489,0.082147,0.211422,108.25,0.567177,1.002683,angry
0.07274,0.545165,0.021276,-0.082884,7.767181,0.599311,0.353009,0.344885,0.424964,0.42999,2.387038,5.107552,0.591865,1.445648,2.343082,2.273208,3.030686,3.164356,0.120721,0.127897,0.029887,0.040233,0.053387,0.049034,2.507747,0.312258,0.214583,0.287157,0.244321,0.279247,0.561065,1.440691,0.105006,0.102882,0.108248,0.02922,0.005694,0.30521,0.991725,1.30972,0.028,0.026803,0.034771,0.075785,0.218471,106.5,0.565313,1.003025,angry
0.07884,0.560383,0.57485,0.283007,8.384221,0.665561,0.496201,0.445463,0.370493,0.540904,2.350733,0.663216,0.541066,1.514638,1.533727,1.57518,2.429184,2.746295,0.105639,0.091461,0.04304,0.032855,0.041864,0.061722,0.502831,0.212717,0.144941,0.174691,0.234706,0.247165,0.317164,0.622482,0.08186,0.089197,0.074413,0.022646,0.004062,0.104626,0.430097,0.541836,0.028498,0.041286,0.048218,0.078336,0.212356,135.5,0.587003,1.003031,angry
0.064015,0.3556,0.142478,-0.011006,8.246875,0.643981,0.588916,0.547546,0.423006,0.498758,2.404885,0.673499,0.522502,1.142292,1.308561,1.413876,2.077726,3.098228,0.112352,0.086781,0.030397,0.06621,0.066174,0.069607,0.612908,0.129204,0.19194,0.124264,0.239279,0.3216,0.397817,0.786671,0.094817,0.091332,0.0775,0.04896,0.006785,0.128329,0.645182,0.567042,0.034787,0.030694,0.042833,0.083063,0.214669,115.5,0.529686,1.009711,angry
0.053642,0.582833,-0.053379,-0.048852,8.268226,0.47788,0.403454,0.411453,0.297168,0.427153,2.358865,9.851071,0.584058,1.59449,2.27146,2.032239,3.812476,3.782892,0.168497,0.186871,0.041416,0.055156,0.064328,0.076899,0.936171,0.269251,0.232165,0.20069,0.255669,0.378199,0.437687,1.169542,0.114381,0.097817,0.092324,0.0285,0.005662,0.198378,0.524369,1.259487,0.030512,0.028629,0.039569,0.076413,0.211843,128.5,0.596932,1.002694,angry
0.105723,0.452297,0.070563,-0.035048,10.046276,0.563569,0.458034,0.36792,0.391785,0.514795,2.397052,1.317988,0.545245,1.796029,2.104057,1.848746,2.590952,4.149697,0.114336,0.087637,0.032628,0.043722,0.05464,0.063293,0.603445,0.26649,0.282192,0.210967,0.254814,0.347304,0.405081,1.15445,0.128162,0.111259,0.108903,0.02726,0.00557,0.200338,0.665353,1.143479,0.028877,0.035669,0.043229,0.082515,0.214574,97.25,0.581604,1.006029,angry
0.105457,1.057898,0.010479,-0.093916,9.54772,0.623421,0.449549,0.450061,0.433053,0.50013,2.338598,1.323744,0.507223,1.501903,1.533484,2.161628,2.508865,3.551927,0.137133,0.065425,0.035979,0.050013,0.052901,0.064702,0.729723,0.421459,0.257212,0.228612,0.265282,0.329253,0.735344,0.695195,0.123238,0.109289,0.112128,0.033637,0.004625,0.18803,0.916998,0.747847,0.027552,0.035124,0.048685,0.084637,0.201583,83.75,0.528064,1.003765,angry
0.042391,0.523201,0.073845,0.271542,9.571366,0.559582,0.422725,0.452486,0.42853,0.469128,2.379939,1.187508,0.606832,1.408114,2.180976,2.025578,2.444032,4.056535,0.132822,0.126545,0.033963,0.060202,0.073233,0.086641,0.82393,0.283511,0.245062,0.177786,0.223532,0.262668,0.364328,1.169327,0.099575,0.086917,0.091652,0.066074,0.005686,0.134193,0.481529,0.864743,0.025093,0.030431,0.04501,0.076017,0.213088,136.5,0.53079,1.005177,angry
0.093061,0.296327,0.161175,0.026416,8.797659,0.636646,0.582151,0.553517,0.427763,0.527431,2.388265,0.871907,0.54713,1.08322,1.153379,1.205945,2.496019,3.215685,0.104424,0.063453,0.042313,0.042443,0.048113,0.051906,0.641189,0.209792,0.121148,0.115412,0.217384,0.254226,0.352638,0.454575,0.080346,0.072356,0.073378,0.031899,0.003646,0.16823,0.495288,0.881841,0.032403,0.040303,0.051303,0.087388,0.2135,121.5,0.582734,1.003634,angry
0.02764,0.484383,0.42593,0.009988,7.159031,0.591936,0.526634,0.472689,0.48184,0.456869,2.363129,0.655603,0.562251,1.339812,1.444549,1.984456,1.864139,2.744428,0.118804,0.198216,0.022033,0.039374,0.063166,0.077653,0.960417,0.356946,0.192449,0.183283,0.218897,0.269027,0.349395,0.935237,0.084152,0.080224,0.089694,0.032209,0.004847,0.101371,0.389183,0.437097,0.027492,0.032212,0.040923,0.068885,0.214001,97.5,0.590234,1.002997,angry
0.103763,0.066677,0.376077,0.391446,8.92221,0.632721,0.506253,0.454486,0.416735,0.509634,2.370376,2.321288,0.484487,1.391092,1.642068,2.042859,2.422399,3.471152,0.110452,0.087645,0.031625,0.035903,0.044576,0.053296,0.67188,0.282371,0.20692,0.240387,0.231356,0.350461,0.482358,1.073293,0.089663,0.093746,0.079132,0.019582,0.004427,0.152116,0.797363,0.617071,0.031765,0.036452,0.046029,0.07709,0.216824,143.5,0.54661,1.003004,angry
0.065689,-0.074068,0.435937,0.205559,8.597768,0.622624,0.532774,0.502325,0.3753,0.480994,2.386376,1.644568,0.603129,1.263448,1.414654,1.55038,2.712715,3.333821,0.119952,0.106696,0.032535,0.050955,0.068081,0.072008,0.657522,0.262472,0.186761,0.185307,0.236155,0.255509,0.413636,0.596289,0.082506,0.087649,0.079315,0.057147,0.004506,0.144284,0.814272,0.740027,0.027094,0.033013,0.044642,0.072019,0.210705,85,0.560339,1.003412,angry
0.042781,0.625555,-0.062088,-0.381686,8.932555,0.501838,0.382713,0.383089,0.383687,0.475585,2.424306,2.807253,0.549602,1.665504,2.141339,2.534162,3.322267,4.093865,0.160438,0.106436,0.056775,0.065442,0.06174,0.068048,0.677163,0.248346,0.724456,0.338196,0.338072,0.3293,0.40146,0.894786,0.081213,0.114508,0.073181,0.109653,0.00614,0.309942,0.810906,0.829048,0.026408,0.029613,0.041327,0.083491,0.215434,114,0.555651,1.004548,angry
0.01966,0.713679,0.163488,0.143911,5.778938,0.600525,0.553107,0.558183,0.539155,0.339464,2.412095,1.008135,0.515221,1.193629,1.257691,1.979168,2.907829,3.031883,0.170889,0.254105,0.025825,0.108153,0.095803,0.088981,1.40313,0.212622,0.119259,0.148213,0.225028,0.321128,0.325076,0.522231,0.091375,0.077564,0.074622,0.051018,0.009191,0.09123,0.345303,0.600892,0.025114,0.023707,0.037893,0.075253,0.21604,95,0.648732,1.006363,angry
0.078799,-0.204898,0.570876,0.257694,9.178961,0.653919,0.54746,0.518638,0.423549,0.44852,2.347621,2.256816,0.558174,1.221906,1.378108,1.789464,2.253834,3.501537,0.13734,0.071454,0.037803,0.033141,0.051762,0.054063,0.682504,0.166277,0.146062,0.099657,0.231339,0.327855,0.340761,0.584257,0.127003,0.114942,0.085415,0.041418,0.00775,0.284238,0.435228,0.497474,0.03188,0.030895,0.04099,0.080331,0.202889,106.5,0.57678,1.002635,angry
0.127713,0.537809,0.33971,0.226688,9.607148,0.664477,0.539525,0.506256,0.397058,0.551689,2.35381,0.923348,0.498233,1.336205,1.318481,1.626688,2.513179,3.823998,0.108978,0.069564,0.029068,0.036086,0.044749,0.054864,0.277792,0.198678,0.164588,0.139688,0.211613,0.291976,0.526863,0.662614,0.082568,0.097584,0.093433,0.029322,0.00402,0.124722,0.424527,0.846141,0.033282,0.040524,0.051184,0.084812,0.211102,95,0.572867,1.003352,angry
0.107888,0.226144,0.124871,0.067512,9.697018,0.631465,0.51281,0.477813,0.449036,0.514367,2.373158,1.300263,0.529093,1.364499,1.460783,1.401608,2.280194,3.53576,0.124584,0.06967,0.035144,0.03841,0.045995,0.065002,0.512941,0.207128,0.215613,0.197888,0.225674,0.246254,0.366426,0.771795,0.087567,0.085676,0.09062,0.036448,0.003822,0.138975,0.970162,0.640158,0.022783,0.037128,0.045758,0.083502,0.213177,96.25,0.567562,1.003306,angry
0.071562,0.21132,-0.147938,0.050163,8.609731,0.611455,0.406868,0.423447,0.42914,0.454416,2.384235,2.01629,0.462515,1.309067,1.643157,2.287468,2.739345,3.399411,0.125231,0.130355,0.02942,0.051802,0.069039,0.089387,1.840409,0.326177,0.303583,0.341871,0.254048,0.343633,0.444993,1.067063,0.124005,0.112884,0.112815,0.037328,0.005436,0.153752,0.597032,0.655463,0.034632,0.038095,0.051279,0.083896,0.214329,102.5,0.556334,1.003153,angry
0.078238,0.136776,0.084948,0.138233,9.822067,0.53334,0.426438,0.410401,0.391893,0.511598,2.392959,1.316683,0.521848,1.527605,1.43685,2.29202,2.965653,3.883439,0.123719,0.102506,0.032561,0.043782,0.052186,0.066865,0.899283,0.481745,0.208155,0.271214,0.250434,0.274633,0.545151,0.879788,0.100829,0.083022,0.087598,0.042642,0.005205,0.202805,0.643681,0.702409,0.032855,0.032595,0.045261,0.06823,0.211573,103.5,0.579972,1.004694,angry
0.109135,0.229512,0.201986,0.12613,9.351986,0.60608,0.509462,0.499202,0.435249,0.54641,2.378913,1.387271,0.549556,1.296397,1.483535,1.51906,1.921408,3.391053,0.112429,0.069318,0.035294,0.035328,0.044956,0.053257,0.542586,0.173764,0.197391,0.163611,0.22877,0.303884,0.414889,0.600071,0.096238,0.089364,0.07594,0.02466,0.004513,0.143573,0.690379,0.345568,0.028154,0.037799,0.051037,0.081065,0.21517,104.5,0.574714,1.00349,angry
0.137276,0.01495,0.367775,0.232456,8.88816,0.589184,0.436271,0.349375,0.424615,0.502663,2.406445,3.469686,0.501357,1.471778,2.037147,2.19341,2.420287,3.243979,0.110085,0.078991,0.03698,0.035067,0.052256,0.061738,0.605019,0.257598,0.313309,0.296152,0.274843,0.416792,0.532948,0.932539,0.138955,0.102335,0.079795,0.075783,0.005969,0.253295,0.51153,0.798293,0.024219,0.036163,0.043636,0.07865,0.218061,135.5,0.559659,1.003011,angry
0.03923,-0.436895,-0.077825,0.008299,9.042108,0.540142,0.488554,0.480424,0.408019,0.455402,2.341097,1.386903,0.613013,1.307955,1.551234,1.606186,2.447906,3.964728,0.107248,0.172377,0.017113,0.037133,0.051069,0.066646,0.829982,0.345257,0.448165,0.219458,0.35396,0.350219,0.474741,0.734676,0.137153,0.100882,0.069785,0.032819,0.006092,0.134584,0.396508,0.549791,0.027962,0.030743,0.041843,0.072016,0.218079,101.75,0.579408,1.002377,angry
0.082649,0.030237,-0.067781,0.0473,10.438743,0.664123,0.54166,0.543374,0.316308,0.519856,2.350883,1.392494,0.477238,1.228112,1.700414,1.680075,4.183502,3.925951,0.123415,0.067362,0.030234,0.031193,0.042257,0.062065,0.391976,0.109392,0.157482,0.11986,0.217097,0.28566,0.452888,0.919353,0.095199,0.098859,0.095392,0.02331,0.004192,0.210028,0.380787,0.552122,0.029815,0.039536,0.049506,0.080855,0.213821,114.25,0.572513,1.004038,angry
0.090559,-0.214092,-0.154475,0.057943,8.380595,0.612655,0.462367,0.409273,0.383286,0.506945,2.393098,4.11503,0.628606,1.775436,1.471047,1.73403,3.478451,3.233072,0.122392,0.085615,0.034398,0.041092,0.046484,0.058871,0.635833,0.418435,0.25969,0.168316,0.230399,0.294615,0.475891,0.74139,0.099756,0.105542,0.133399,0.032702,0.004676,0.216986,0.82256,1.564489,0.028829,0.034704,0.040184,0.078652,0.212814,134.25,0.570424,1.003177,angry
0.102073,0.118897,0.140434,-0.112355,8.077922,0.605063,0.481307,0.473514,0.462889,0.5227,2.397522,1.438461,0.550203,1.331162,1.632975,1.627019,1.969913,2.856019,0.108315,0.080849,0.033208,0.038437,0.055472,0.068425,0.812294,0.332789,0.196825,0.299182,0.255576,0.28126,0.392026,1.144582,0.093944,0.089657,0.078038,0.043898,0.004552,0.177821,0.366277,0.463908,0.021832,0.035178,0.048061,0.084212,0.211784,138,0.576603,1.002354,notangry
0.09414,0.248958,0.342829,0.283806,10.172526,0.5934,0.42191,0.364778,0.344654,0.498861,2.348192,6.619129,0.610902,1.658142,1.987152,2.210874,2.791903,4.399069,0.146848,0.094168,0.033591,0.055772,0.05923,0.069788,0.822658,0.412348,0.397131,0.274257,0.247123,0.322358,0.492271,0.928687,0.111008,0.117397,0.099467,0.028544,0.005696,0.306138,0.393221,0.590777,0.027605,0.036974,0.04699,0.081125,0.211978,98,0.605824,1.003377,notangry
0.02954,0.645624,0.083665,-0.09377,7.754323,0.556805,0.498981,0.508934,0.435182,0.463509,2.413506,2.406072,0.554556,1.344043,1.518421,1.651177,2.042775,2.714407,0.131689,0.112895,0.033441,0.067966,0.068015,0.068724,1.071318,0.276065,0.285084,0.19494,0.261123,0.329844,0.442081,0.867729,0.098962,0.099592,0.103016,0.115554,0.005468,0.132235,0.40399,0.806782,0.03004,0.0362,0.046319,0.085329,0.214231,118.5,0.571574,1.007268,notangry
0.067219,0.23189,0.054951,-0.256556,9.233399,0.590083,0.439809,0.437548,0.427955,0.481186,2.388098,3.758363,0.543139,1.732909,1.873598,2.045501,2.594824,3.607605,0.130994,0.086712,0.033049,0.048971,0.056111,0.063413,0.770812,0.300351,0.328001,0.223887,0.238855,0.371678,0.4865,0.922068,0.094184,0.091094,0.105071,0.034945,0.004103,0.288828,0.77465,0.658673,0.024468,0.035829,0.045842,0.081727,0.213518,80.75,0.559278,1.007131,notangry
0.052575,0.014467,0.56043,0.123375,8.691268,0.573128,0.424499,0.38607,0.41856,0.478319,2.37264,1.346278,0.513543,1.701942,1.709219,2.584521,2.499105,3.544109,0.1229,0.100702,0.02857,0.043328,0.062902,0.065581,0.750753,0.249216,0.216335,0.232004,0.208964,0.388413,0.362343,0.770701,0.103644,0.097683,0.09015,0.017515,0.004481,0.16442,0.956951,0.582106,0.023149,0.034611,0.046424,0.079027,0.212956,101,0.559423,1.00478,notangry
0.05363,0.229486,0.155219,0.221255,8.173589,0.508139,0.477791,0.444747,0.397622,0.455689,2.431572,4.31742,0.569982,1.550433,1.798405,2.552861,3.19944,3.063596,0.121593,0.09533,0.034216,0.070214,0.07931,0.072454,0.930808,0.290938,0.284038,0.20169,0.335433,0.275891,0.441801,0.730649,0.102071,0.100474,0.087573,0.084204,0.006166,0.151819,0.714886,1.018082,0.022121,0.024944,0.038505,0.077178,0.215677,105.5,0.545164,1.004588,notangry
0.032058,0.211548,-0.201787,0.08853,8.448413,0.515707,0.418413,0.381616,0.409471,0.428007,2.375521,4.671792,0.650652,1.755179,2.147521,2.525155,3.019156,3.665224,0.157167,0.180516,0.034088,0.063795,0.086173,0.092608,1.110106,0.363672,0.245585,0.232035,0.261329,0.308375,0.438587,1.148172,0.086926,0.11363,0.11473,0.085039,0.012908,0.216648,0.86271,0.868195,0.023772,0.028247,0.038864,0.080048,0.215038,128.5,0.619925,1.00549,notangry
0.077138,0.20864,0.367292,-0.029424,8.940199,0.531301,0.398842,0.366776,0.385478,0.486999,2.379432,4.986646,0.617087,1.700382,1.841624,2.292522,2.702291,3.564501,0.129837,0.106068,0.044932,0.060666,0.067798,0.075786,0.58017,0.2539,0.309939,0.228945,0.285781,0.306763,0.416521,0.905925,0.107724,0.085574,0.086744,0.033349,0.005299,0.273855,0.842415,0.523309,0.027124,0.033782,0.042057,0.076827,0.213869,99,0.656272,1.005928,notangry
0.077138,0.20864,0.367292,-0.029424,8.940199,0.531301,0.398842,0.366776,0.385478,0.486999,2.379432,4.986646,0.617087,1.700382,1.841624,2.292522,2.702291,3.564501,0.129837,0.106068,0.044932,0.060666,0.067798,0.075786,0.58017,0.2539,0.309939,0.228945,0.285781,0.306763,0.416521,0.905925,0.107724,0.085574,0.086744,0.033349,0.005299,0.273855,0.842415,0.523309,0.027124,0.033782,0.042057,0.076827,0.213869,99,0.656272,1.005928,notangry
0.055507,0.274335,0.07521,0.299893,8.585496,0.519254,0.421313,0.35388,0.341495,0.410335,2.421283,6.003669,0.606698,1.818286,1.811232,1.978605,3.361329,3.504591,0.146322,0.12217,0.031,0.057074,0.07083,0.088274,0.880168,0.263257,0.185888,0.200011,0.281927,0.364604,0.391448,0.772783,0.102574,0.090048,0.075092,0.073408,0.007295,0.110034,0.811749,1.211251,0.020259,0.023946,0.038315,0.078817,0.217935,115,0.604899,1.004133,notangry
0.055507,0.274335,0.07521,0.299893,8.585496,0.519254,0.421313,0.35388,0.341495,0.410335,2.421283,6.003669,0.606698,1.818286,1.811232,1.978605,3.361329,3.504591,0.146322,0.12217,0.031,0.057074,0.07083,0.088274,0.880168,0.263257,0.185888,0.200011,0.281927,0.364604,0.391448,0.772783,0.102574,0.090048,0.075092,0.073408,0.007295,0.110034,0.811749,1.211251,0.020259,0.023946,0.038315,0.078817,0.217935,115,0.604899,1.004133,notangry
0.066943,0.380492,0.182436,0.303861,10.623647,0.561096,0.412191,0.409631,0.302302,0.46304,2.401633,3.215783,0.571466,1.76667,2.117458,1.932768,2.903588,4.847021,0.128031,0.125627,0.06301,0.051256,0.066521,0.076127,0.725214,0.282904,0.208698,0.15622,0.251995,0.328149,0.403938,0.916865,0.088301,0.08715,0.083908,0.065133,0.006314,0.205615,0.648787,0.646594,0.031081,0.028985,0.0457,0.072327,0.217785,99.75,0.623844,1.006657,notangry
0.025261,0.661721,0.450092,0.382446,7.930154,0.613097,0.550488,0.48903,0.449878,0.48559,2.402146,0.44216,0.556668,1.381692,1.473472,1.454669,2.27654,3.145945,0.112825,0.125042,0.031646,0.053338,0.057689,0.060188,1.26611,0.23072,0.260381,0.189198,0.239435,0.315086,0.424043,0.70724,0.098001,0.087687,0.106263,0.077861,0.005478,0.095557,0.537825,0.716824,0.030267,0.032988,0.044533,0.077862,0.216071,102.75,0.584864,1.00459,notangry
0.080502,0.560054,-0.20971,-0.064579,9.585783,0.633374,0.426935,0.432677,0.318183,0.497325,2.39177,4.780088,0.506983,1.318374,2.573007,2.690687,3.653469,3.871859,0.151572,0.117022,0.050078,0.055139,0.060371,0.069943,1.014863,0.216091,0.147797,0.168525,0.240713,0.334822,0.389344,1.066194,0.10299,0.10878,0.109883,0.072569,0.008144,0.192082,0.402476,0.840345,0.027093,0.03516,0.047639,0.083484,0.204635,82,0.579899,1.009041,notangry
0.080502,0.560054,-0.20971,-0.064579,9.585783,0.633374,0.426935,0.432677,0.318183,0.497325,2.39177,4.780088,0.506983,1.318374,2.573007,2.690687,3.653469,3.871859,0.151572,0.117022,0.050078,0.055139,0.060371,0.069943,1.014863,0.216091,0.147797,0.168525,0.240713,0.334822,0.389344,1.066194,0.10299,0.10878,0.109883,0.072569,0.008144,0.192082,0.402476,0.840345,0.027093,0.03516,0.047639,0.083484,0.204635,82,0.579899,1.009041,notangry
0.039226,0.3968,0.357397,-0.046757,15.460077,0.518196,0.426443,0.427028,0.412564,0.462191,2.407705,1.515355,0.56521,1.459003,1.807261,2.270237,4.045921,11.644493,0.136786,0.152327,0.03475,0.060231,0.075052,0.065959,0.71787,0.268546,0.148278,0.157844,0.229393,0.386385,0.417521,0.679056,0.103731,0.076898,0.07529,0.05752,0.004955,0.114507,0.519363,0.663875,0.025546,0.029047,0.043525,0.079673,0.211739,117.5,0.569843,1.007178,notangry
0.149242,0.317626,-0.012594,0.15076,8.067107,0.529232,0.36144,0.476003,0.355521,0.521179,2.439795,15.516442,0.454587,1.4829,1.848172,2.197802,2.568919,3.094304,0.149317,0.097314,0.074692,0.067919,0.078742,0.094662,0.96404,0.394986,0.402271,0.304669,0.278883,0.282498,0.547597,0.850886,0.131446,0.092056,0.1019,0.045897,0.009372,0.585041,0.589352,0.629398,0.032577,0.035943,0.046076,0.076337,0.213209,115.75,0.528471,1.013613,notangry
0.149242,0.317626,-0.012594,0.15076,8.067107,0.529232,0.36144,0.476003,0.355521,0.521179,2.439795,15.516442,0.454587,1.4829,1.848172,2.197802,2.568919,3.094304,0.149317,0.097314,0.074692,0.067919,0.078742,0.094662,0.96404,0.394986,0.402271,0.304669,0.278883,0.282498,0.547597,0.850886,0.131446,0.092056,0.1019,0.045897,0.009372,0.585041,0.589352,0.629398,0.032577,0.035943,0.046076,0.076337,0.213209,115.75,0.528471,1.013613,notangry
0.05859,0.132707,-0.363144,0.026367,9.374606,0.578638,0.348093,0.34357,0.355898,0.447752,2.336023,1.891986,0.551467,1.460711,2.067444,2.389442,4.821519,5.621668,0.145456,0.246277,0.034767,0.040398,0.065147,0.064897,1.551497,0.29786,0.324452,0.346097,0.280316,0.231586,0.436183,1.213613,0.102228,0.091929,0.11202,0.12867,0.009149,0.273266,1.727287,2.179299,0.030852,0.033461,0.041176,0.069722,0.210919,87.25,0.584725,1.005705,notangry
0.070405,0.486048,0.214139,0.050094,9.399394,0.499822,0.398554,0.399415,0.423205,0.500331,2.396411,1.725759,0.521665,1.653246,1.838312,1.990667,2.494271,3.80561,0.131075,0.102309,0.033943,0.052736,0.068278,0.078833,0.777185,0.278024,0.268095,0.269442,0.280829,0.333522,0.428312,0.772857,0.101868,0.099171,0.085266,0.051445,0.00425,0.17325,0.692686,0.639805,0.024472,0.035733,0.045698,0.078189,0.212807,105.5,0.571431,1.003737,notangry
