@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.02954,0.645624,0.083665,-0.09377,7.754323,0.556805,0.498981,0.508934,0.435182,0.463509,2.413506,2.406072,0.554556,1.344043,1.518421,1.651177,2.042775,2.714407,0.131689,0.112895,0.033441,0.067966,0.068015,0.068724,1.071318,0.276065,0.285084,0.19494,0.261123,0.329844,0.442081,0.867729,0.098962,0.099592,0.103016,0.115554,0.005468,0.132235,0.40399,0.806782,0.03004,0.0362,0.046319,0.085329,0.214231,118.5,0.571574,1.007268,51.76452,3.989058,1.297576,1.018827,0.600252,0.880362,0.068099,33.43679,5.362283,503.0958,1.719699,0.043033,0.2855,0.323089,0.000449,0.007876,1426.887,1.698128,0,0.861518,0.091195,0,0.119384,0.003127,317.1322,94984.14
0.067219,0.23189,0.054951,-0.256556,9.233399,0.590083,0.439809,0.437548,0.427955,0.481186,2.388098,3.758363,0.543139,1.732909,1.873598,2.045501,2.594824,3.607605,0.130994,0.086712,0.033049,0.048971,0.056111,0.063413,0.770812,0.300351,0.328001,0.223887,0.238855,0.371678,0.4865,0.922068,0.094184,0.091094,0.105071,0.034945,0.004103,0.288828,0.77465,0.658673,0.024468,0.035829,0.045842,0.081727,0.213518,80.75,0.559278,1.007131,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503
0.052575,0.014467,0.56043,0.123375,8.691268,0.573128,0.424499,0.38607,0.41856,0.478319,2.37264,1.346278,0.513543,1.701942,1.709219,2.584521,2.499105,3.544109,0.1229,0.100702,0.02857,0.043328,0.062902,0.065581,0.750753,0.249216,0.216335,0.232004,0.208964,0.388413,0.362343,0.770701,0.103644,0.097683,0.09015,0.017515,0.004481,0.16442,0.956951,0.582106,0.023149,0.034611,0.046424,0.079027,0.212956,101,0.559423,1.00478,86.48917,5.178074,1.364704,0.652828,1.376088,0.901192,0.151147,96.6728,6.030396,70.64239,0.314863,0.006619,0.019052,0.124978,0.00008,0.018079,10263.09,0.213035,0,0.964714,0.140085,0,0.034064,0.002363,573.112,36859.33
0.05363,0.229486,0.155219,0.221255,8.173589,0.508139,0.477791,0.444747,0.397622,0.455689,2.431572,4.31742,0.569982,1.550433,1.798405,2.552861,3.19944,3.063596,0.121593,0.09533,0.034216,0.070214,0.07931,0.072454,0.930808,0.290938,0.284038,0.20169,0.335433,0.275891,0.441801,0.730649,0.102071,0.100474,0.087573,0.084204,0.006166,0.151819,0.714886,1.018082,0.022121,0.024944,0.038505,0.077178,0.215677,105.5,0.545164,1.004588,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5
0.032058,0.211548,-0.201787,0.08853,8.448413,0.515707,0.418413,0.381616,0.409471,0.428007,2.375521,4.671792,0.650652,1.755179,2.147521,2.525155,3.019156,3.665224,0.157167,0.180516,0.034088,0.063795,0.086173,0.092608,1.110106,0.363672,0.245585,0.232035,0.261329,0.308375,0.438587,1.148172,0.086926,0.11363,0.11473,0.085039,0.012908,0.216648,0.86271,0.868195,0.023772,0.028247,0.038864,0.080048,0.215038,128.5,0.619925,1.00549,65.35186,4.15669,1.263663,0.849902,0.8427,0.893843,0.047408,21.97851,6.114048,287.255,0.739996,0.016305,0.09876,0.233099,0.000205,0.005223,998.6509,0.882444,0,0.81225,0.11036,0,0.152601,0.004558,345.7262,36792.39
0.077138,0.20864,0.367292,-0.029424,8.940199,0.531301,0.398842,0.366776,0.385478,0.486999,2.379432,4.986646,0.617087,1.700382,1.841624,2.292522,2.702291,3.564501,0.129837,0.106068,0.044932,0.060666,0.067798,0.075786,0.58017,0.2539,0.309939,0.228945,0.285781,0.306763,0.416521,0.905925,0.107724,0.085574,0.086744,0.033349,0.005299,0.273855,0.842415,0.523309,0.027124,0.033782,0.042057,0.076827,0.213869,99,0.656272,1.005928,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.077138,0.20864,0.367292,-0.029424,8.940199,0.531301,0.398842,0.366776,0.385478,0.486999,2.379432,4.986646,0.617087,1.700382,1.841624,2.292522,2.702291,3.564501,0.129837,0.106068,0.044932,0.060666,0.067798,0.075786,0.58017,0.2539,0.309939,0.228945,0.285781,0.306763,0.416521,0.905925,0.107724,0.085574,0.086744,0.033349,0.005299,0.273855,0.842415,0.523309,0.027124,0.033782,0.042057,0.076827,0.213869,99,0.656272,1.005928,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.055507,0.274335,0.07521,0.299893,8.585496,0.519254,0.421313,0.35388,0.341495,0.410335,2.421283,6.003669,0.606698,1.818286,1.811232,1.978605,3.361329,3.504591,0.146322,0.12217,0.031,0.057074,0.07083,0.088274,0.880168,0.263257,0.185888,0.200011,0.281927,0.364604,0.391448,0.772783,0.102574,0.090048,0.075092,0.073408,0.007295,0.110034,0.811749,1.211251,0.020259,0.023946,0.038315,0.078817,0.217935,115,0.604899,1.004133,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.055507,0.274335,0.07521,0.299893,8.585496,0.519254,0.421313,0.35388,0.341495,0.410335,2.421283,6.003669,0.606698,1.818286,1.811232,1.978605,3.361329,3.504591,0.146322,0.12217,0.031,0.057074,0.07083,0.088274,0.880168,0.263257,0.185888,0.200011,0.281927,0.364604,0.391448,0.772783,0.102574,0.090048,0.075092,0.073408,0.007295,0.110034,0.811749,1.211251,0.020259,0.023946,0.038315,0.078817,0.217935,115,0.604899,1.004133,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.066943,0.380492,0.182436,0.303861,10.623647,0.561096,0.412191,0.409631,0.302302,0.46304,2.401633,3.215783,0.571466,1.76667,2.117458,1.932768,2.903588,4.847021,0.128031,0.125627,0.06301,0.051256,0.066521,0.076127,0.725214,0.282904,0.208698,0.15622,0.251995,0.328149,0.403938,0.916865,0.088301,0.08715,0.083908,0.065133,0.006314,0.205615,0.648787,0.646594,0.031081,0.028985,0.0457,0.072327,0.217785,99.75,0.623844,1.006657,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3
0.025261,0.661721,0.450092,0.382446,7.930154,0.613097,0.550488,0.48903,0.449878,0.48559,2.402146,0.44216,0.556668,1.381692,1.473472,1.454669,2.27654,3.145945,0.112825,0.125042,0.031646,0.053338,0.057689,0.060188,1.26611,0.23072,0.260381,0.189198,0.239435,0.315086,0.424043,0.70724,0.098001,0.087687,0.106263,0.077861,0.005478,0.095557,0.537825,0.716824,0.030267,0.032988,0.044533,0.077862,0.216071,102.75,0.584864,1.00459,65.33331,4.528807,1.325035,0.94968,1.085796,0.893491,0.062475,28.58048,5.697819,221.1669,1.076531,0.023513,0.13324,0.292614,0.000263,0.008007,2133.724,0.44745,0,0.953396,0.112394,0,0.044462,0.002737,246.7887,25013.56
0.080502,0.560054,-0.20971,-0.064579,9.585783,0.633374,0.426935,0.432677,0.318183,0.497325,2.39177,4.780088,0.506983,1.318374,2.573007,2.690687,3.653469,3.871859,0.151572,0.117022,0.050078,0.055139,0.060371,0.069943,1.014863,0.216091,0.147797,0.168525,0.240713,0.334822,0.389344,1.066194,0.10299,0.10878,0.109883,0.072569,0.008144,0.192082,0.402476,0.840345,0.027093,0.03516,0.047639,0.083484,0.204635,82,0.579899,1.009041,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.080502,0.560054,-0.20971,-0.064579,9.585783,0.633374,0.426935,0.432677,0.318183,0.497325,2.39177,4.780088,0.506983,1.318374,2.573007,2.690687,3.653469,3.871859,0.151572,0.117022,0.050078,0.055139,0.060371,0.069943,1.014863,0.216091,0.147797,0.168525,0.240713,0.334822,0.389344,1.066194,0.10299,0.10878,0.109883,0.072569,0.008144,0.192082,0.402476,0.840345,0.027093,0.03516,0.047639,0.083484,0.204635,82,0.579899,1.009041,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.039226,0.3968,0.357397,-0.046757,15.460077,0.518196,0.426443,0.427028,0.412564,0.462191,2.407705,1.515355,0.56521,1.459003,1.807261,2.270237,4.045921,11.644493,0.136786,0.152327,0.03475,0.060231,0.075052,0.065959,0.71787,0.268546,0.148278,0.157844,0.229393,0.386385,0.417521,0.679056,0.103731,0.076898,0.07529,0.05752,0.004955,0.114507,0.519363,0.663875,0.025546,0.029047,0.043525,0.079673,0.211739,117.5,0.569843,1.007178,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9
0.149242,0.317626,-0.012594,0.15076,8.067107,0.529232,0.36144,0.476003,0.355521,0.521179,2.439795,15.516442,0.454587,1.4829,1.848172,2.197802,2.568919,3.094304,0.149317,0.097314,0.074692,0.067919,0.078742,0.094662,0.96404,0.394986,0.402271,0.304669,0.278883,0.282498,0.547597,0.850886,0.131446,0.092056,0.1019,0.045897,0.009372,0.585041,0.589352,0.629398,0.032577,0.035943,0.046076,0.076337,0.213209,115.75,0.528471,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.149242,0.317626,-0.012594,0.15076,8.067107,0.529232,0.36144,0.476003,0.355521,0.521179,2.439795,15.516442,0.454587,1.4829,1.848172,2.197802,2.568919,3.094304,0.149317,0.097314,0.074692,0.067919,0.078742,0.094662,0.96404,0.394986,0.402271,0.304669,0.278883,0.282498,0.547597,0.850886,0.131446,0.092056,0.1019,0.045897,0.009372,0.585041,0.589352,0.629398,0.032577,0.035943,0.046076,0.076337,0.213209,115.75,0.528471,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.05859,0.132707,-0.363144,0.026367,9.374606,0.578638,0.348093,0.34357,0.355898,0.447752,2.336023,1.891986,0.551467,1.460711,2.067444,2.389442,4.821519,5.621668,0.145456,0.246277,0.034767,0.040398,0.065147,0.064897,1.551497,0.29786,0.324452,0.346097,0.280316,0.231586,0.436183,1.213613,0.102228,0.091929,0.11202,0.12867,0.009149,0.273266,1.727287,2.179299,0.030852,0.033461,0.041176,0.069722,0.210919,87.25,0.584725,1.005705,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9
0.070405,0.486048,0.214139,0.050094,9.399394,0.499822,0.398554,0.399415,0.423205,0.500331,2.396411,1.725759,0.521665,1.653246,1.838312,1.990667,2.494271,3.80561,0.131075,0.102309,0.033943,0.052736,0.068278,0.078833,0.777185,0.278024,0.268095,0.269442,0.280829,0.333522,0.428312,0.772857,0.101868,0.099171,0.085266,0.051445,0.00425,0.17325,0.692686,0.639805,0.024472,0.035733,0.045698,0.078189,0.212807,105.5,0.571431,1.003737,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.070405,0.486048,0.214139,0.050094,9.399394,0.499822,0.398554,0.399415,0.423205,0.500331,2.396411,1.725759,0.521665,1.653246,1.838312,1.990667,2.494271,3.80561,0.131075,0.102309,0.033943,0.052736,0.068278,0.078833,0.777185,0.278024,0.268095,0.269442,0.280829,0.333522,0.428312,0.772857,0.101868,0.099171,0.085266,0.051445,0.00425,0.17325,0.692686,0.639805,0.024472,0.035733,0.045698,0.078189,0.212807,105.5,0.571431,1.003737,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.084201,0.954983,0.070207,-0.230571,11.725047,0.61926,0.309039,0.343672,0.312357,0.45138,2.387969,6.648163,0.514682,1.778737,1.955487,2.303225,3.973075,4.94979,0.133866,0.097325,0.037589,0.052161,0.053493,0.060175,0.829492,0.589788,0.405885,0.392899,0.229596,0.335808,0.621023,1.069901,0.098727,0.103829,0.111072,0.077689,0.004192,0.379731,0.74643,1.020406,0.041318,0.034384,0.044413,0.088489,0.212981,93.5,0.62414,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.084201,0.954983,0.070207,-0.230571,11.725047,0.61926,0.309039,0.343672,0.312357,0.45138,2.387969,6.648163,0.514682,1.778737,1.955487,2.303225,3.973075,4.94979,0.133866,0.097325,0.037589,0.052161,0.053493,0.060175,0.829492,0.589788,0.405885,0.392899,0.229596,0.335808,0.621023,1.069901,0.098727,0.103829,0.111072,0.077689,0.004192,0.379731,0.74643,1.020406,0.041318,0.034384,0.044413,0.088489,0.212981,93.5,0.62414,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.084201,0.954983,0.070207,-0.230571,11.725047,0.61926,0.309039,0.343672,0.312357,0.45138,2.387969,6.648163,0.514682,1.778737,1.955487,2.303225,3.973075,4.94979,0.133866,0.097325,0.037589,0.052161,0.053493,0.060175,0.829492,0.589788,0.405885,0.392899,0.229596,0.335808,0.621023,1.069901,0.098727,0.103829,0.111072,0.077689,0.004192,0.379731,0.74643,1.020406,0.041318,0.034384,0.044413,0.088489,0.212981,93.5,0.62414,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.033122,0.054409,-0.398054,0.143412,8.422748,0.597308,0.491777,0.43519,0.390375,0.440696,2.367321,2.174982,0.482053,1.23614,2.064482,2.353248,2.445621,3.33392,0.104961,0.182871,0.015759,0.032108,0.037273,0.040357,0.932494,0.209132,0.525582,0.351767,0.264868,0.370337,0.345108,1.295242,0.133781,0.168722,0.090746,0.019257,0.005354,0.24251,0.46332,0.785248,0.025203,0.031998,0.042495,0.075087,0.218824,119.25,0.555113,1.002515,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53
0.037633,0.435484,0.087571,-0.341206,9.63699,0.513991,0.316224,0.301313,0.409889,0.39205,2.388448,17.851321,0.526385,1.585078,1.924341,2.507046,3.244024,4.569748,0.153827,0.162283,0.022923,0.0555,0.063832,0.062826,1.047105,0.408311,0.430795,0.519744,0.368416,0.449666,0.577155,0.93027,0.141851,0.140192,0.120437,0.013481,0.008712,0.33542,1.398633,1.736083,0.037159,0.029578,0.031427,0.079478,0.211355,118.25,0.56253,1.003539,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65
0.036796,0.045246,-0.309172,0.072525,8.598961,0.529276,0.255149,0.340899,0.405453,0.345623,2.428848,1.903588,0.403487,1.647584,2.297034,2.689591,3.214486,3.799303,0.15385,0.170611,0.024119,0.065604,0.085432,0.082299,1.728208,0.438961,0.450311,0.457987,0.346947,0.34203,0.682912,1.020433,0.109998,0.109981,0.119059,0.041616,0.006927,0.154665,0.533527,1.20227,0.036076,0.026622,0.038678,0.066299,0.217097,107.5,0.566246,1.00259,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79
0.063576,0.653706,0.364635,-0.072454,7.877009,0.528512,0.456497,0.482207,0.444236,0.494675,2.443645,1.369042,0.580946,1.255212,1.42355,1.600102,2.723214,3.473869,0.153353,0.095869,0.033434,0.045919,0.058284,0.065358,0.57304,0.212907,0.124974,0.217263,0.24522,0.345421,0.417875,0.628138,0.097699,0.099719,0.092894,0.035682,0.005885,0.133285,1.494112,1.250352,0.025111,0.034793,0.045411,0.085511,0.217742,97,0.579469,1.003648,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39
0.038378,0.201079,0.040546,-0.214669,6.383378,0.507275,0.414607,0.31396,0.60645,0.346667,2.451608,25.796916,0.47705,1.744843,1.949569,2.333994,3.989382,4.291826,0.206684,0.192672,0.023252,0.048962,0.063943,0.085865,2.43194,0.518339,0.403186,0.454667,0.345139,0.416701,0.618487,1.130023,0.173616,0.167234,0.173308,0.057986,0.01649,0.424493,1.069839,1.962019,0.044114,0.035048,0.04264,0.071326,0.205623,90,0.569481,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.038378,0.201079,0.040546,-0.214669,6.383378,0.507275,0.414607,0.31396,0.60645,0.346667,2.451608,25.796916,0.47705,1.744843,1.949569,2.333994,3.989382,4.291826,0.206684,0.192672,0.023252,0.048962,0.063943,0.085865,2.43194,0.518339,0.403186,0.454667,0.345139,0.416701,0.618487,1.130023,0.173616,0.167234,0.173308,0.057986,0.01649,0.424493,1.069839,1.962019,0.044114,0.035048,0.04264,0.071326,0.205623,90,0.569481,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.038378,0.201079,0.040546,-0.214669,6.383378,0.507275,0.414607,0.31396,0.60645,0.346667,2.451608,25.796916,0.47705,1.744843,1.949569,2.333994,3.989382,4.291826,0.206684,0.192672,0.023252,0.048962,0.063943,0.085865,2.43194,0.518339,0.403186,0.454667,0.345139,0.416701,0.618487,1.130023,0.173616,0.167234,0.173308,0.057986,0.01649,0.424493,1.069839,1.962019,0.044114,0.035048,0.04264,0.071326,0.205623,90,0.569481,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.061784,0.536723,0.166259,-0.079515,8.968993,0.569539,0.41576,0.434436,0.36473,0.484667,2.386015,3.863403,0.55175,1.526372,1.854207,2.022765,3.291256,3.640898,0.130672,0.090841,0.031413,0.060377,0.061682,0.064459,1.036821,0.557428,0.277697,0.203213,0.289996,0.318285,0.406792,1.243931,0.100799,0.107816,0.106337,0.052727,0.004228,0.241646,0.767047,1.278006,0.027127,0.029534,0.043679,0.082865,0.210252,89.5,0.553477,1.004085,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8
0.086307,0.370276,0.509847,0.04382,8.692698,0.609954,0.451093,0.427756,0.386023,0.512526,2.401752,10.86711,0.563759,1.717442,1.787313,2.06776,2.654646,3.651097,0.15708,0.095745,0.062541,0.059764,0.065711,0.084366,0.623027,0.342076,0.274751,0.2371,0.257206,0.293629,0.462276,0.889204,0.094919,0.135559,0.133159,0.043,0.007161,0.458175,0.614672,0.65899,0.031296,0.034478,0.040786,0.080401,0.215541,102.25,0.5737,1.012067,75.65916,5.613026,1.530552,0.634031,0.970271,0.891726,0.102335,22.26867,4.65158,429.6891,1.189926,0.014254,0.043126,0.342053,0.000189,0.020932,860.4766,0.368771,0,0.628495,0.087178,0,0.233645,0.005771,848.7159,295425.4
0.026298,0.442673,0.298743,-0.19469,12.689036,0.502124,0.340776,0.228514,0.293045,0.405724,2.410563,1.688841,0.434385,1.469665,2.158087,2.432958,5.609066,6.791664,0.14915,0.140268,0.020713,0.052317,0.078004,0.081548,1.110931,0.253757,0.453222,0.505215,0.275314,0.526323,0.612463,1.122399,0.124453,0.107117,0.126249,0.011025,0.004773,0.186453,1.135185,2.742206,0.029793,0.029427,0.037757,0.074808,0.212716,100,0.538629,1.004219,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.026298,0.442673,0.298743,-0.19469,12.689036,0.502124,0.340776,0.228514,0.293045,0.405724,2.410563,1.688841,0.434385,1.469665,2.158087,2.432958,5.609066,6.791664,0.14915,0.140268,0.020713,0.052317,0.078004,0.081548,1.110931,0.253757,0.453222,0.505215,0.275314,0.526323,0.612463,1.122399,0.124453,0.107117,0.126249,0.011025,0.004773,0.186453,1.135185,2.742206,0.029793,0.029427,0.037757,0.074808,0.212716,100,0.538629,1.004219,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.026298,0.442673,0.298743,-0.19469,12.689036,0.502124,0.340776,0.228514,0.293045,0.405724,2.410563,1.688841,0.434385,1.469665,2.158087,2.432958,5.609066,6.791664,0.14915,0.140268,0.020713,0.052317,0.078004,0.081548,1.110931,0.253757,0.453222,0.505215,0.275314,0.526323,0.612463,1.122399,0.124453,0.107117,0.126249,0.011025,0.004773,0.186453,1.135185,2.742206,0.029793,0.029427,0.037757,0.074808,0.212716,100,0.538629,1.004219,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.069084,0.117339,0.389826,-0.038089,10.222634,0.536707,0.370723,0.35134,0.386109,0.463437,2.362822,8.792379,0.551652,1.74033,1.941764,2.363407,3.154672,4.304783,0.132593,0.106621,0.038324,0.051689,0.06806,0.073051,0.949556,0.408179,0.302167,0.269846,0.263,0.391082,0.490243,0.915414,0.11685,0.129327,0.125687,0.044933,0.005636,0.295518,0.676346,0.798727,0.027151,0.034594,0.044472,0.080379,0.213481,83.75,0.559582,1.005333,76.29934,4.960308,1.393443,0.64882,0.900108,0.892465,0.078962,34.56361,5.513985,190.388,0.581706,0.016909,0.065257,0.349919,0.000246,0.009783,1527.758,0.744573,0,0.852197,0.085128,0,0.126041,0.003462,706.9303,187035.1
0.035224,0.325528,-0.169076,-0.282957,7.906859,0.599728,0.258414,0.23382,0.496468,0.354313,2.410415,3.607637,0.409332,1.317106,2.000411,2.231124,2.932237,4.002982,0.148603,0.229162,0.018281,0.049216,0.067917,0.066822,1.703579,0.492315,0.28388,0.360038,0.309335,0.327564,0.613616,1.29736,0.139351,0.112821,0.111272,0.046366,0.006015,0.214062,0.908558,0.875101,0.039256,0.027255,0.037902,0.067993,0.21949,101.5,0.550454,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.035224,0.325528,-0.169076,-0.282957,7.906859,0.599728,0.258414,0.23382,0.496468,0.354313,2.410415,3.607637,0.409332,1.317106,2.000411,2.231124,2.932237,4.002982,0.148603,0.229162,0.018281,0.049216,0.067917,0.066822,1.703579,0.492315,0.28388,0.360038,0.309335,0.327564,0.613616,1.29736,0.139351,0.112821,0.111272,0.046366,0.006015,0.214062,0.908558,0.875101,0.039256,0.027255,0.037902,0.067993,0.21949,101.5,0.550454,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.035224,0.325528,-0.169076,-0.282957,7.906859,0.599728,0.258414,0.23382,0.496468,0.354313,2.410415,3.607637,0.409332,1.317106,2.000411,2.231124,2.932237,4.002982,0.148603,0.229162,0.018281,0.049216,0.067917,0.066822,1.703579,0.492315,0.28388,0.360038,0.309335,0.327564,0.613616,1.29736,0.139351,0.112821,0.111272,0.046366,0.006015,0.214062,0.908558,0.875101,0.039256,0.027255,0.037902,0.067993,0.21949,101.5,0.550454,1.003076,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
