@attribute mfcc_sma_de[9]_linregc2 numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_skewness numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_max numeric
@attribute F0_sma_de_linregc1 numeric
@attribute F0_sma_de_linregc2 numeric
@attribute output {angry,notangry}

@data

0.547032,2.704539,-11.21871,369,3.282967,0.013579,3.180748,-17.08765,-1.776129,-1.073725,3.062935,2276,19.94902,3.472791,-0.000466,3.267234,219,-1.858035,14.06748,16.50623,0.015729,0.117914,0.26879,0.14153,0.41465,0.022647,1.032837,246,-0.374013,-0.000041,-0.04721,0.003307,-0.119952,0.008197,0.006008,8.792637,-0.166535,0.136643,0.000207,0.001492,123.9099,-0.000077,0.115539,notangry
0.547032,2.704539,-11.21871,369,3.282967,0.013579,3.180748,-17.08765,-1.776129,-1.073725,3.062935,2276,19.94902,3.472791,-0.000466,3.267234,219,-1.858035,14.06748,16.50623,0.015729,0.117914,0.26879,0.14153,0.41465,0.022647,1.032837,246,-0.374013,-0.000041,-0.04721,0.003307,-0.119952,0.008197,0.006008,8.792637,-0.166535,0.136643,0.000207,0.001492,123.9099,-0.000077,0.115539,notangry
2.67576,11.32412,-8.099217,254,0.573182,-0.351754,3.223872,-11.38858,0.769162,1.664261,2.717896,1287,14.29013,4.122842,0.000152,3.143365,1119,-2.574388,7.378433,11.2117,0.026013,0.097168,2.619646,0.149824,0.326759,0.006672,1.064278,2853,-0.672743,0.001021,-0.112076,-0.001212,-0.059896,0.002388,-0.00229,5.454821,-0.008057,0.063001,0.000048,0.000336,112.5447,-0.000006,0.009214,notangry
2.489279,10.76694,-4.187963,2118,-2.94937,0.220097,3.932742,-18.86466,-1.711387,-2.857268,2.850049,870,29.00577,3.077896,0.001117,3.762446,1446,-3.273968,16.59606,23.57487,0.005445,0.044084,3.405051,0.155938,0.419886,0.017221,0.770977,2476,-1.327049,-0.003707,-0.013855,-0.001377,-0.086542,-0.013761,-0.002955,9.261608,-0.128772,0.122709,-0.000185,0.000575,114.4177,-0.000061,0.091376,notangry
2.489279,10.76694,-4.187963,2118,-2.94937,0.220097,3.932742,-18.86466,-1.711387,-2.857268,2.850049,870,29.00577,3.077896,0.001117,3.762446,1446,-3.273968,16.59606,23.57487,0.005445,0.044084,3.405051,0.155938,0.419886,0.017221,0.770977,2476,-1.327049,-0.003707,-0.013855,-0.001377,-0.086542,-0.013761,-0.002955,9.261608,-0.128772,0.122709,-0.000185,0.000575,114.4177,-0.000061,0.091376,notangry
2.489279,10.76694,-4.187963,2118,-2.94937,0.220097,3.932742,-18.86466,-1.711387,-2.857268,2.850049,870,29.00577,3.077896,0.001117,3.762446,1446,-3.273968,16.59606,23.57487,0.005445,0.044084,3.405051,0.155938,0.419886,0.017221,0.770977,2476,-1.327049,-0.003707,-0.013855,-0.001377,-0.086542,-0.013761,-0.002955,9.261608,-0.128772,0.122709,-0.000185,0.000575,114.4177,-0.000061,0.091376,notangry
2.489279,10.76694,-4.187963,2118,-2.94937,0.220097,3.932742,-18.86466,-1.711387,-2.857268,2.850049,870,29.00577,3.077896,0.001117,3.762446,1446,-3.273968,16.59606,23.57487,0.005445,0.044084,3.405051,0.155938,0.419886,0.017221,0.770977,2476,-1.327049,-0.003707,-0.013855,-0.001377,-0.086542,-0.013761,-0.002955,9.261608,-0.128772,0.122709,-0.000185,0.000575,114.4177,-0.000061,0.091376,notangry
1.057002,4.04384,-6.138776,34,4.188766,0.043386,2.529607,-18.84899,-2.509291,-2.36342,2.746428,1282,48.22355,2.707936,0.00048,3.522469,2734,-2.010013,15.44569,19.53123,0.00605,0.055475,2.088199,0.122183,0.458382,0.043957,0.634257,1818,-0.755732,-0.000409,-0.332954,0.000254,0.053739,0.005566,-0.024946,7.822679,-0.089149,0.153357,0.000373,0.001763,119.0488,-0.000122,0.181911,notangry
0.784606,5.161733,-11.30452,1757,2.567104,-0.189263,3.046277,-16.75053,-2.338607,-0.198178,3.239974,1832,12.58176,2.826123,0.000757,3.573486,1627,-0.909515,10.70092,10.66485,0.026618,0.118942,0.093279,0.145708,0.223593,0.006346,1.567172,1631,-0.905672,-0.001842,0.293419,-0.000644,0.174266,-0.002575,0.007045,7.110296,-0.005862,0.098837,0.000156,0.000403,117.5467,-0.000012,0.017332,notangry
0.565799,3.662935,-6.865056,948,7.330249,-0.105442,3.774451,-19.16371,-2.331337,-2.077382,3.361018,974,22.24949,2.875813,0.000818,3.181882,2742,-1.883361,10.86407,23.27664,0.016334,0.088486,1.093935,0.162446,0.386769,0.027171,0.758667,1983,-0.426495,0.000016,-0.168216,0.003761,0.19474,-0.00881,-0.005726,8.919025,-0.130248,0.128959,0.000223,0.001076,124.1417,-0.00009,0.135126,notangry
4.466534,28.63316,-3.061799,1868,0.781739,-0.522976,2.813438,-21.85019,-0.134756,-4.709793,2.794865,2832,65.73734,2.32874,0.000293,3.317507,1617,-2.362065,10.1715,33.08728,0.009074,0.045179,4.115737,0.160248,0.547114,0.023458,-0.137263,2936,-0.668176,-0.003196,-0.06275,-0.001186,-0.453766,0.008972,0.014141,8.494619,0.2828,0.135919,-0.000293,0.000731,100.8361,-0.000048,0.04225,notangry
2.991744,20.80575,-3.854789,1791,-1.71673,0.028991,2.465773,-12.40102,1.005587,4.390043,2.842581,850,115.2247,2.61767,-0.005526,1.904812,1190,4.135372,15.85692,43.35298,0.00605,0.033478,0.997717,0.145695,0.696952,0.0214,0.07676,1874,-2.226634,-0.000264,-0.336509,0.006951,0.449895,0.013793,0.017499,7.84082,-0.43065,0.116433,0.000126,0.000536,125.0496,-0.00003,0.160775,notangry
2.991744,20.80575,-3.854789,1791,-1.71673,0.028991,2.465773,-12.40102,1.005587,4.390043,2.842581,850,115.2247,2.61767,-0.005526,1.904812,1190,4.135372,15.85692,43.35298,0.00605,0.033478,0.997717,0.145695,0.696952,0.0214,0.07676,1874,-2.226634,-0.000264,-0.336509,0.006951,0.449895,0.013793,0.017499,7.84082,-0.43065,0.116433,0.000126,0.000536,125.0496,-0.00003,0.160775,notangry
2.991744,20.80575,-3.854789,1791,-1.71673,0.028991,2.465773,-12.40102,1.005587,4.390043,2.842581,850,115.2247,2.61767,-0.005526,1.904812,1190,4.135372,15.85692,43.35298,0.00605,0.033478,0.997717,0.145695,0.696952,0.0214,0.07676,1874,-2.226634,-0.000264,-0.336509,0.006951,0.449895,0.013793,0.017499,7.84082,-0.43065,0.116433,0.000126,0.000536,125.0496,-0.00003,0.160775,notangry
1.224867,4.58408,-3.044755,1875,-7.239975,0.484298,3.413053,-24.33155,-7.357132,-8.404214,2.614149,4,30.70759,2.700119,0.001368,3.211303,1329,-3.451361,18.14425,35.26974,0.026618,0.073836,2.620175,0.166561,0.575535,0.023996,-0.219861,2283,-0.663718,-0.000565,-0.20679,-0.002934,-0.142886,-0.033272,0.010799,10.03958,0.082315,0.144986,0.000232,0.001246,127.7681,-0.000166,0.276379,notangry
1.224867,4.58408,-3.044755,1875,-7.239975,0.484298,3.413053,-24.33155,-7.357132,-8.404214,2.614149,4,30.70759,2.700119,0.001368,3.211303,1329,-3.451361,18.14425,35.26974,0.026618,0.073836,2.620175,0.166561,0.575535,0.023996,-0.219861,2283,-0.663718,-0.000565,-0.20679,-0.002934,-0.142886,-0.033272,0.010799,10.03958,0.082315,0.144986,0.000232,0.001246,127.7681,-0.000166,0.276379,notangry
1.224867,4.58408,-3.044755,1875,-7.239975,0.484298,3.413053,-24.33155,-7.357132,-8.404214,2.614149,4,30.70759,2.700119,0.001368,3.211303,1329,-3.451361,18.14425,35.26974,0.026618,0.073836,2.620175,0.166561,0.575535,0.023996,-0.219861,2283,-0.663718,-0.000565,-0.20679,-0.002934,-0.142886,-0.033272,0.010799,10.03958,0.082315,0.144986,0.000232,0.001246,127.7681,-0.000166,0.276379,notangry
3.613877,19.11817,-3.523473,434,-3.026296,-0.018112,2.734019,-18.82001,-1.422559,0.324577,2.611239,1723,29.4752,3.186048,-0.002252,3.038142,2488,-2.136024,11.59819,23.59579,0.007864,0.065294,3.843335,0.220187,0.495525,0.015166,0.330997,2484,-0.559364,0.002315,-0.226693,0.000678,-0.140489,0.003122,0.000496,8.416748,-0.156898,0.141231,0.000088,0.000586,126.1045,-0.000153,0.228333,notangry
1.808918,6.603936,-9.526824,2747,-1.26942,-0.045553,3.08456,-18.59833,2.370518,1.294639,3.046136,169,27.34752,3.679597,-0.00004,2.731237,738,-2.126476,11.15221,26.65117,0.009679,0.114716,1.12058,0.14647,0.558853,0.037847,0.033228,553,-0.583638,0.000123,-0.013332,0.0015,0.103377,-0.009238,-0.006822,8.838634,0.028681,0.143549,0.000187,0.001456,127.7681,-0.000181,0.292588,notangry
1.439008,8.290837,-7.758011,342,-6.203069,-0.252373,3.493494,-17.13458,0.92771,3.090976,3.26732,2333,30.92403,3.671401,-0.001746,3.231486,1381,0.437577,16.45638,25.93588,0.011494,0.088059,3.168343,0.13415,0.551442,0.040309,0.403805,797,-0.844811,0.000345,0.457123,0.002647,0.113876,-0.008903,0.003164,8.098872,-0.001224,0.136688,-0.000291,0.001162,117.5467,-0.000075,0.080906,notangry
2.615189,15.14095,-7.501665,938,-4.382718,-0.425993,3.044585,-16.8352,-1.067747,1.742522,2.738482,2613,35.87968,3.042893,0.000046,2.861417,2702,-1.70439,15.02126,24.12665,0.009679,0.082015,3.690217,0.140331,0.437396,0.029624,0.367823,1207,-0.297036,-0.002083,0.013996,0.004347,-0.056158,0.009074,0.000545,9.246332,-0.201864,0.128948,-0.000372,0.001364,101.3333,-0.000027,0.010017,notangry
1.093455,5.966749,-2.399473,424,-1.896636,-0.495754,3.3474,-28.96363,-6.613736,-6.3792,3.088042,1763,54.98168,2.779234,0.000312,2.578031,1848,-4.097522,18.00914,31.28442,0.015124,0.054644,3.212173,0.164716,0.609549,0.032532,-0.159996,1187,-1.134009,0.002361,-0.162654,-0.003663,-0.264363,-0.003475,-0.009253,7.866939,-0.178631,0.166561,-0.000008,0.000763,114.7022,-0.000152,0.183944,notangry
1.093455,5.966749,-2.399473,424,-1.896636,-0.495754,3.3474,-28.96363,-6.613736,-6.3792,3.088042,1763,54.98168,2.779234,0.000312,2.578031,1848,-4.097522,18.00914,31.28442,0.015124,0.054644,3.212173,0.164716,0.609549,0.032532,-0.159996,1187,-1.134009,0.002361,-0.162654,-0.003663,-0.264363,-0.003475,-0.009253,7.866939,-0.178631,0.166561,-0.000008,0.000763,114.7022,-0.000152,0.183944,notangry
0.979311,3.650062,-13.88141,903,-5.371803,0.067745,3.216169,-18.15556,4.406433,1.088497,3.172522,361,32.76062,3.016743,0.001739,2.998681,2423,6.07163,15.44118,26.40436,0.012099,0.110776,1.62133,0.15216,0.432273,0.016751,1.100443,2469,0.237631,-0.002174,1.093409,-0.003958,0.003061,0.010404,0.01559,7.754736,-0.025115,0.14212,0.000008,0.000778,100.4154,-0.00003,0.051955,notangry
0.979311,3.650062,-13.88141,903,-5.371803,0.067745,3.216169,-18.15556,4.406433,1.088497,3.172522,361,32.76062,3.016743,0.001739,2.998681,2423,6.07163,15.44118,26.40436,0.012099,0.110776,1.62133,0.15216,0.432273,0.016751,1.100443,2469,0.237631,-0.002174,1.093409,-0.003958,0.003061,0.010404,0.01559,7.754736,-0.025115,0.14212,0.000008,0.000778,100.4154,-0.00003,0.051955,notangry
0.979311,3.650062,-13.88141,903,-5.371803,0.067745,3.216169,-18.15556,4.406433,1.088497,3.172522,361,32.76062,3.016743,0.001739,2.998681,2423,6.07163,15.44118,26.40436,0.012099,0.110776,1.62133,0.15216,0.432273,0.016751,1.100443,2469,0.237631,-0.002174,1.093409,-0.003958,0.003061,0.010404,0.01559,7.754736,-0.025115,0.14212,0.000008,0.000778,100.4154,-0.00003,0.051955,notangry
3.142819,23.10626,-5.18868,2845,-5.131963,0.365103,3.371063,-16.23579,-1.885794,-0.728425,3.378325,52,18.87071,3.380626,-0.00162,3.723277,2375,-0.53025,12.0813,26.12073,0.015124,0.0677,2.805028,0.145745,0.344966,0.012132,0.66025,595,-0.984806,-0.001233,0.458103,-0.000774,0.137324,-0.004418,-0.005774,6.819749,-0.03035,0.150854,-0.000285,0.000496,122.2879,0.000141,-0.122105,notangry
2.182006,8.47702,-8.770605,1489,-6.613017,-0.001389,2.937305,-30.92631,-6.730818,-9.017657,3.132255,1726,39.73315,2.984193,0.001581,3.203913,2619,-6.415244,21.29099,32.94325,0.00363,0.087389,2.940856,0.107349,0.497924,0.056351,0.384037,393,-0.386226,0.000302,0.361099,-0.001196,-0.104278,0.016437,0.004193,12.2617,-0.062012,0.162061,0.000171,0.001987,127.2584,-0.000177,0.263679,notangry
1.030345,3.846204,-8.328059,1459,-2.726049,0.065643,3.262003,-21.44569,-1.433326,-0.825923,3.9464,2595,21.80185,2.887331,-0.002271,3.289418,1987,0.704327,16.45573,18.71395,0.00363,0.082705,2.334634,0.140823,0.340351,0.026706,1.048917,2716,-0.911257,-0.002872,-0.124228,-0.000795,-0.012643,-0.000663,0.000507,7.676855,0.030462,0.146578,0.000132,0.001816,127.7681,-0.000064,0.095992,notangry
1.37954,5.370998,-7.827084,1773,-6.099968,-0.150944,3.381229,-17.336,1.360287,2.941176,3.286446,1760,19.69796,3.33983,-0.000055,3.216439,2000,1.153248,14.99145,16.60473,0.016939,0.083365,1.671731,0.129861,0.333976,0.02172,0.925488,1759,-0.332064,0.002021,-0.065051,-0.000558,-0.163793,-0.008897,-0.006726,8.691381,0.062788,0.138368,0.00026,0.000812,119.6437,-0.000035,0.052489,notangry
1.030345,3.846204,-8.328059,1459,-2.726049,0.065643,3.262003,-21.44569,-1.433326,-0.825923,3.9464,2595,21.80185,2.887331,-0.002271,3.289418,1987,0.704327,16.45573,18.71395,0.00363,0.082705,2.334634,0.140823,0.340351,0.026706,1.048917,2716,-0.911257,-0.002872,-0.124228,-0.000795,-0.012643,-0.000663,0.000507,7.676855,0.030462,0.146578,0.000132,0.001816,127.7681,-0.000064,0.095992,notangry
1.37954,5.370998,-7.827084,1773,-6.099968,-0.150944,3.381229,-17.336,1.360287,2.941176,3.286446,1760,19.69796,3.33983,-0.000055,3.216439,2000,1.153248,14.99145,16.60473,0.016939,0.083365,1.671731,0.129861,0.333976,0.02172,0.925488,1759,-0.332064,0.002021,-0.065051,-0.000558,-0.163793,-0.008897,-0.006726,8.691381,0.062788,0.138368,0.00026,0.000812,119.6437,-0.000035,0.052489,notangry
0.516069,4.088521,-0.761037,1216,0.697295,-0.079164,3.442802,-22.68407,-6.200885,-4.715907,3.07233,694,21.3644,2.888759,-0.00092,2.795927,709,-0.040499,8.923514,17.11782,0.00726,0.031531,1.135317,0.184472,0.498734,0.015447,0.288742,1668,-0.699465,-0.003191,-0.44402,-0.001799,-0.195808,-0.002866,0.010112,7.178387,0.150942,0.127081,-0.000013,0.000495,119.9456,0.000058,-0.009033,notangry
4.077217,31.01426,-2.475732,1400,-4.697259,0.273543,2.843821,-26.04629,-8.59352,-6.354668,2.843278,619,47.18821,2.851052,0.000138,2.348964,1288,-0.069604,13.88036,33.33993,0.015124,0.054765,5.351587,0.164034,0.431149,0.036909,0.488335,1669,-1.06944,0.005347,0.516325,-0.00095,0.023475,0.010413,0.009729,7.663705,-0.112054,0.116039,0.000144,0.000748,123.5535,-0.00016,0.239424,notangry
4.077217,31.01426,-2.475732,1400,-4.697259,0.273543,2.843821,-26.04629,-8.59352,-6.354668,2.843278,619,47.18821,2.851052,0.000138,2.348964,1288,-0.069604,13.88036,33.33993,0.015124,0.054765,5.351587,0.164034,0.431149,0.036909,0.488335,1669,-1.06944,0.005347,0.516325,-0.00095,0.023475,0.010413,0.009729,7.663705,-0.112054,0.116039,0.000144,0.000748,123.5535,-0.00016,0.239424,notangry
4.077217,31.01426,-2.475732,1400,-4.697259,0.273543,2.843821,-26.04629,-8.59352,-6.354668,2.843278,619,47.18821,2.851052,0.000138,2.348964,1288,-0.069604,13.88036,33.33993,0.015124,0.054765,5.351587,0.164034,0.431149,0.036909,0.488335,1669,-1.06944,0.005347,0.516325,-0.00095,0.023475,0.010413,0.009729,7.663705,-0.112054,0.116039,0.000144,0.000748,123.5535,-0.00016,0.239424,notangry
1.598456,7.260767,-6.673822,1740,-2.560298,-0.280097,3.116482,-18.00652,-4.108938,-3.687983,3.062509,1519,20.37218,2.59915,0.000287,4.95961,680,-4.685606,11.23742,12.29262,0.006655,0.061308,1.699958,0.131071,0.321042,0.017492,0.875723,917,-1.578741,-0.000088,0.091398,-0.000278,0.044737,-0.004113,0.010467,7.760389,-0.079889,0.103759,0.000271,0.000896,122.4445,-0.000037,0.055672,notangry
1.598456,7.260767,-6.673822,1740,-2.560298,-0.280097,3.116482,-18.00652,-4.108938,-3.687983,3.062509,1519,20.37218,2.59915,0.000287,4.95961,680,-4.685606,11.23742,12.29262,0.006655,0.061308,1.699958,0.131071,0.321042,0.017492,0.875723,917,-1.578741,-0.000088,0.091398,-0.000278,0.044737,-0.004113,0.010467,7.760389,-0.079889,0.103759,0.000271,0.000896,122.4445,-0.000037,0.055672,notangry
1.598456,7.260767,-6.673822,1740,-2.560298,-0.280097,3.116482,-18.00652,-4.108938,-3.687983,3.062509,1519,20.37218,2.59915,0.000287,4.95961,680,-4.685606,11.23742,12.29262,0.006655,0.061308,1.699958,0.131071,0.321042,0.017492,0.875723,917,-1.578741,-0.000088,0.091398,-0.000278,0.044737,-0.004113,0.010467,7.760389,-0.079889,0.103759,0.000271,0.000896,122.4445,-0.000037,0.055672,notangry
1.598456,7.260767,-6.673822,1740,-2.560298,-0.280097,3.116482,-18.00652,-4.108938,-3.687983,3.062509,1519,20.37218,2.59915,0.000287,4.95961,680,-4.685606,11.23742,12.29262,0.006655,0.061308,1.699958,0.131071,0.321042,0.017492,0.875723,917,-1.578741,-0.000088,0.091398,-0.000278,0.044737,-0.004113,0.010467,7.760389,-0.079889,0.103759,0.000271,0.000896,122.4445,-0.000037,0.055672,notangry
1.049531,3.963844,-13.94831,204,-3.735399,-0.325205,2.642523,-22.32134,-2.714036,-1.852785,2.921186,1837,37.10742,3.420741,-0.001518,3.233374,1760,4.042274,23.19847,41.31679,0.017544,0.136144,0.347813,0.152254,0.341165,0.016938,0.301111,1378,0.036938,-0.004214,-0.028876,0.000098,0.13051,0.015159,0.003678,11.50381,-0.146076,0.152715,-0.000065,0.000996,127.7681,0.000151,-0.110259,notangry
